,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X000063.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600522.SH,X600741.SH,X600702.SH,X002074.SZ,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600584.SH,X002007.SZ,X600884.SH,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.320746342568149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100494052636191,0,0,0,0,0,0,0,0,-0.0129892900130711,0,0,0,0,0.0919887283616742,0,0,0,0.190883562889377,0,0,0,0,0.00781856549527562,0,0,0,0,0,0,-0.0338049023677462,0.0137021022612964,0,0,0,0,0,0
X000858.SZ,0,0,0.205488387839686,0.409848701406191,0,0,0,0,0,0,0,-0.0229886533960214,0,0,0,0.129298643078847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251489382770139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065524997238748,0,-0.00796005673986219,-0.00413270173386387,0,0,0,0,0,0
X600809.SH,0.275848793279683,0,0,0.548217640060626,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0281212566529394,0,0,0,0,0,0,0,0.00844353815781006,-0.103794871594282,0,0,0,0,0.0511435667834882,0,0,0,0.00122080356035441,0,0,0,0,0.0644073351540108,0,-0.0523889738512899,0,0,-0.048356252876129,0,0,0.0111350042496975,0,0,0,0,0,0
X000568.SZ,0.171301621329602,0.00124975402774286,0.457819603461546,0,0,0,0,0,0,0,0,0,0,0.235043867951796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116291746850968,0.103316776780857,0,0,0,0,0,0.185162707690283,0,-0.0148237614640567,-0.00862697254912415,0,0.172224464426804,0,0,0,0,0,0,-0.0111121062862797,0.00673129091140884,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0578382629172023,0,0,0,0,0,0.0303903574815791,0,0,0,0,0,0,0,0,0,-0.0275100524741399,0,0,0.192569085873324,0,0,0,0,0,0,0.0465209624479316,0,0,0,0,0,0,0.039089354771329,0,0,0,0.0266599885140505,0,0.178952062036918,0,0,0.0640363148588437,0.0282158934649039,0,0,-0.0140905493015513,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0108808786714365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231152103863183,0,0,0,0.025635465211966,-0.246133834140998,-0.0741036656031853,0.332964447765774,0,0,0,0,0,0.0412829919291152,0,0,0,0.0469659686504033,0,-0.0198234626044982,0.131169693337856,0,0,0,-0.00459144972313051,0.0237511074011998,0,0,0,0,0,0
X002304.SZ,0,0,0,0.404911117390473,0,0,0,0,0,0,0,0,0,0,0,0.117371585895923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375529053808687,0,-0.0511534563616853,0,0.0783586203603209,0,0,0,0,0,0,0,0,0,0.109913596587688,-0.0169682546790915,0,0,0,0,-0.0150095265854186,0.00239667712414318,0,0,0,0,0,0
X600690.SH,0,0,0,0.0556608904181157,0,0,0.147159298426788,0,0,0.3467762025702,0,-0.0314864328157431,0,0,0,0.235183095120381,0,0,0,0,0,0,0,0,0,0,0,0,0.0326440289630301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104296421276673,0,0,-0.0310896088172012,-0.0207090361515514,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.199101310794633,0.260640731473963,0,0,0,0,0,-0.0194698537402345,0,0.24803918445442,0,0,0,0,0,0,0,0,0,0,0,0.149066811488666,0.179484335174322,0,0,0.0718358740043525,0,0,0,0,0,0,0,0.0449196378243916,0,0,0,0,0,0,0,-0.00784627160348441,-0.137319059542831,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.0457772969204494,0,0.226535225527572,0,0,0,0,0,0,0,0.0527025376711744,0,0,0,-0.0346770922309294,0,0,0,0,0,0,-0.156228844394521,0.170884293868807,0,0,0,0,0,9.00875311896679e-06,0,0.0954148711433468,0,0,0,0,0,0,0.0657724456125667,0,0,0,0,0,0,0,0,-0.00860723341503268,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.236999826179978,0,0,0.0381372224916721,0,-0.135872187115477,0,0,0,0,0,-0.072888328248968,0,0,0.106113509849533,0,-0.00119646561380583,0,0,0,0,0,0,0,0,0,0,0.0817317689582038,0,0,-0.143795610960307,0,0,0,0.109977750727948,0,0,0.0679273822831729,0.052816193214981,-0.0740146002854979,0.097026304655651,0,0,0.0248995191089612,-0.0235484193757078,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0131727407004911,0,0,0,0,0,0,0,0.162272445712957,0,0,-0.0538268874572214,0,0,0,0,0.154514041008282,0,0,-0.0264654334120831,0,-6.93889390390723e-18,0,0.0275075254196918,0,0,0.326320250890872,0,-0.183628841459041,0,0,0,0,0.584101246960673,0.00356753561242222,0,0,0,0,0,0,-0.019708220606429,0,0,0,0,0,0,0
X600104.SH,0,0,0,-8.67361737988404e-19,0,0,0,0.107157145990266,0,0,0,0,0,0,0,0.126883637836799,0,0,0,-0.0390179084904528,0,0,0,0,0,0,0,0,0.0178371183564757,0,-0.00138817246919773,0.0155874534987465,0,0,0,0,0,0,0,0.0832999235610653,0,0,0,0,0,0,0,0,0,0,0,0.00761931845290913,-0.0245535584387715,0,0,0,0,0,0
X000596.SZ,0,0,0.45408777413898,0,0,0,0,0,0,0,-0.293300023378763,0,0,0,0,0,0,0,0.0765342761667368,-0.142530878996214,0,0,0,0,0,0,0,-0.0737379833474741,0,0,0,0,0,0,0,0,0.174189007444551,0,0,0,-0.15038803378274,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0352624306385228,0.0219752236924505,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0271696241289565,0,0,0,0,0,0,0,-0.0252794873760428,0,0,0,0,0.109138100941527,0,0,-0.0271917690603198,0,0,0,0,0.0947249785094383,0.0293743386609347,0,0,0,0,0,0,0,0,0,0.0453753351400921,0,0,0,0.00803762841477513,0,0,0,0,0,-0.0247428798582856,0,0,0,0,0,0.0017155461794942,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0329254736677432,0,0,0,0,0,0,0,0,0,0.362587222566534,0,0,0,0,0.0383227498609654,0,0,0,0,0,0,0.14571463028373,0,0,-0.0596743213317716,0,0.0305367287488446,0,0,0,0.375027619082128,0,0,0,0,0.149772491483619,0,0,0.0494060755606598,-0.0434156891712753,0,0,0,0,0.0158943000688367,0.00472399275230957,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0419716711033542,0,0,0,0,0,0,0,0,0,0,0.0905988940015928,0,0,0,0.0371005912356418,0,0,0,0,0,0,-0.00705670926915954,0.00613157318675022,0.392861048160504,0,0,0.00687067361151426,0,0,0,0.106036577933205,0,0.254093356098418,0,0,0.0174898210915225,0,0.0606935251119618,0,-0.0447957041308511,-0.051916140874532,0,0,0,0,-0.0441615701477169,0.00495813190951152,0.0105899052993481,-0.00474583357885529,0,0,0,0,0
X000063.SZ,0,0,0.108427731145155,0,0.117848275460425,0,0,0,0.0154262733509165,0,0,0,0,0,0,0,0,0,0.0311625997450487,0.0105533386147595,0,0,0,0,0,0,0,0,0,0,0,0.126824477346605,0,0,0,0,0,0,0,0,0,0,0.0841512645230303,0,0.0349113801631987,0,0,0,0,0,0,0.00239169341635649,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.00505144673084517,0,0,0,0.156763992593199,0,0.0220408801664453,0,0,0,0.163455363680979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967625176848894,0,0,0,0,0.0725383635023902,0,0,0.10550154259619,0,0,0,0,0.0131789952982463,0,0,0,0.221955241242637,0.10703190690282,0,0.0224228246898774,-0.075426330470007,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330387647964749,0,0,0,0,0,0,-0.376241511282405,0,0,0,0,0.0795689133532294,0,0,0.655485526892399,0,0,0,0,0.360181257625369,0,0,0.0292780637225652,0,0,0.303732805881494,-0.210053350906654,0,-0.344589013412469,0,-0.100274413400868,0,0,0,0,-0.0967266559167202,0.0354871060762813,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0502397372653754,0,0.0695504098765347,0,0,0,0,0,0,0,0,0,0.16368483594575,0,0,0,0,0,0,0,0.107617495896716,0,-0.0066005599049618,0.189423739320427,0,0,0,0.155615349587984,0,0.0734074677076208,0,-0.027733152852388,0,0,0,0,0,0,0.0104828896740072,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.000232005211526484,0,0,0,0,0,0,0,0,0,0,0.32455861057175,0,0,0,0,0,0,0,0,0,-0.185127823610461,0.127870929454353,0,0,0.0281197188149658,0,0,0,0,0,0,0,0,0,0.0992825897285537,0,-0.0167991300405967,0.176480741597254,0.0607020889065406,0,0,0,0.035956889617425,0.036683388733469,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144690918964769,0.0034164468227171,0,0,0,0.00526705880439219,0,0,0,0.0194907487591888,-0.0324184551353515,0.193203963462555,0,0,0,0,0,0,0,0,0,0,0,0.102765941011033,0,0,0,0,0,0,0,0,-0.012503882236305,0,0.0858616724001525,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0186693854522652,0,0,0,0.256310654856216,0,0,0.0538309575266184,0,0,0,0,0,0,0,0,0,0,0,0,0.0720243370816333,0,0,0,0,0,0,0.0550431484953616,0.0638199947655359,0,0,0,0,0,0,0,0,0,0.0454997103487177,0,-0.010708661441226,0.00275415341529598,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0179481741476293,0,0,0,0.153517882526868,0,0.0437949339712174,0.0918246518179783,0,0,0,0,0,0,0,0,0.122510920388772,0,0,0,0,0,0,0,0.129622059240557,0,0,0.00424643974997144,0,0,0,0.00454965116827497,0,0,0.343382924309953,0,0,0,0,0,0.0607335849952367,0,-0.0707011476121645,0,0,0,0,0.0235979107981794,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0785167620601944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265285267443328,0,0,0,0,0,0,0,0.0360498763335829,0,0,0,0.122285700558064,0,0,0,0.138350554907734,0.0415763899303272,0.00524834136278787,0,0,0,0,0,0,0,0.110857272432619,0.0485150483405209,0,0.061676016877285,0,-0.000296213898345598,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0074818300658569,0,0,0,0,0.188195947896645,0,0,0,0,0,0,-0.0671279311201153,0,0,0,0,0,0,0.0638190439555981,0,0.04198169113784,0,0,0,0,-0.0215225699312785,0.550373276218911,0,0,0,0,0,-0.0527223274367338,0,0,0,0,0,0,0,0,0,0,0,0,0.063637760609432,0,0.0239309047885047,0.0797795225328251,0,0,0,0,0,0
X000661.SZ,0,0.0692527130121893,0,0.147912974953452,0,0,0,0,0,0,0,0,0,0,0,0.0419325221561175,0,0,0,0.171663973173091,0.0775784296612481,0,0,0,0,0,0,0,0,0,0,0,0,0.110738034410486,0,0.0746052217346266,0,0,0,0.30372587910512,0,0,0.343214312474727,0,0,0,0,0,0,0,0,-0.00380157972719401,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131188873421546,0.046316542020106,0,0,0.0104611199166502,0.0840041692745347,0,0,0,0.067273680756164,0,-0.130258014307974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665231178052889,0,-0.0589950930531189,0,0,0,0,0,0,0.0155637149383381,0.022929482413548,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0561946471194716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249583123705806,0,0,0,-0.0657531245967627,0.226377739695458,0,0,0,0,0,0,0,0,0,0.241002377097055,0,0,0,0,0,0,-0.299061350976459,0,0.0140281214315409,0.003155601335204,0,0,0,0,0,0
X000733.SZ,0,0,-0.127901476911578,0,0,0,0,-0.0256686575448517,0,0,0,0,0,0,0,0,0,0,0,0.187948712149245,0,0.164189553041196,0.212476003048341,0,0,0,0,0,0,0,0,-0.000674979195242937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928860113040869,0.0108504195927792,0,0,0,-0.00799737255669838,-0.0104796612226481,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0922587712322039,0,0,0,0,0,0,0,-0.652113599375395,0,0,0,0.488858243111254,0.0708245362015983,0,0,0,0,0,0,0,3.46944695195361e-18,0.181747754540462,0,0,0.244637444784781,0,0,0,0.653673799315565,0,0,0,0,0,0.0666488104230118,0,0.356307239832177,0,0.0479668481065441,-0.141305179728779,0,0,0,-0.00439031076916372,0.193017932922264,0,0,0,0,0,0
X601877.SH,0,0,0.0198694894588156,0.0476009587170842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512354934299683,0,0,0,0.252277669008044,0,0.123614883722194,0,0,0,0.231228956221677,0,0,0,0.204080437851394,0,0,0.0478180002055154,0,0,0,0,0.0432473182337065,-0.00150219217629423,0,0,0,0,0,0
X600522.SH,0,0,0,0.172878984801332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239565163572813,0,0.484305746188337,0.41590329103388,0,0,0,0,0,0.000488949565244544,0,0,0,-0.185145677206468,0,0,0,-0.528519970881239,0,0,0,0,0,0,0,0,0,0,0.799112227276629,0,0,0,0.106452971432784,0.00200387705243346,0,-0.316899049715542,0,0,0,0,0
X600741.SH,0.0491420290506011,0,0.103839413099978,0.0241186448030763,0,0.231481190161513,0,0.0216668636815605,0.0177009761823551,0,0,0.133465844765409,0,0,0,0,0,0,0.248456252301459,0,0.0783753181157982,0,0,0,0,0,0,0,0,0,0,0,-0.0937952158214179,0,0,0,0,0,0,0,0,0.0720062595072841,0,0,0,0,0,0,0,0,0,-0.0135537477269055,-0.0286717376687365,0,0,0,0,0,0
