,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002049.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600460.SH,X601877.SH,X002129.SZ,X600487.SH,X601799.SH,X000800.SZ,X000661.SZ,X002456.SZ,X002074.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.483633853797693,0,0,0,0,0,0.0423408769831201,0,0,0,0,0,-0.0186854713781472,0,0,0,0.115520505391337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363292546834691,-0.13703397015456,-0.0479595916998865,0,0,0,0,0
X000858.SZ,0.389195957322715,0,0,0,0,0,0,0.419001055876845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243680769386656,-0.0602978000381301,0,0,0,0,0,0.0404194697444459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894384109075989,0,0.0770070055707735,0,0.028301772908064,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.062859075628078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660033097614889,0.111289831229126,0.13631573563544,0.0525250286488022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587641802776003,-0.0399176847757333,0,0,0.0965288307797244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.083372286084479,0,0,0,0,0,0,0,0,0,0,0,0.152099940058753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119944465880266,0,0,0,-0.000704313396460223,-0.103612944577147,0,0,0.216707484294239,0,0,0,0.0752466084636761,0.0632724753836958,0,0,0,0,-0.044105479806644,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.395750552919938,0,0,0,0,0,0,-0.0333128427706689,0,0,0,0,0.13082449094569,0.0648363845323572,3.08225120981831e-05,0,0.0516897558705534,0,0,0.0758345854992001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587691979035343,0,0,0,0.0553887169067027,0,0.13622181647828,0,-0.00996031725780943,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0578530088516275,0,0,0.0265770940689054,0,0,0,0,0,0,0.0682404967885477,0,0,0,0,0,0.114427402400538,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0564646147715524,0,0.103484041552307,0,0.186046805653995,0,0.0806673790728795,0,0,0.111731448534577,0,0.0132228520244631,0,0,0,0.0611090707492491,0,0,0,0,0
X000651.SZ,0,0,0,0,0.360782209850431,0,0,0,0,-0.0200541098535626,0,0,0,0.0724750885405752,0,0,0.0076134382660166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862814856698961,0,0.0715723342011994,0,0,0,0,0.0218606851093623,0,0.0771445616166626,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.244447616321069,0,0,0,0,0,0,0.145120073172744,0,0.360547349153376,0,0,0,0,0,0,0,0,0.266869542582621,0.0792147691887337,-0.0227681070918384,0,0,0,0.0930350860200828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452553968515665,0,0,-0.106800910934906,0,0,0,-0.0410924099773787,0,0,0,-0.00534654638644106,-0.0232222025502789,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0141938303847568,-0.323477621121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368705472666571,0,0,0,0,0,0,0,0,0,0,0,0.0906659284982219,0.56893989575612,0,-0.400138530188764,0,0,0,0,0,0.0111516702315702,0,0,-0.158514871884216,-3.46944695195361e-18,0,0,0,0,0,-0.222709574153713,0,0,-0.0715679015561684,0.112670355758678,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0267867861754705,-0.144163676665558,0,0,0,0,0.30452362981116,0,0,0,0,0,0,0.0433948087069896,0,0,0,0.0270576274554105,0,0,0.354396737368715,0,0,0,0,0,0,0,0,0,0,0.00700279327751168,0,0.076881430099441,0,0,0,0,0,0,0,0,0,0,0.0576968423420766,-0.00276730381895628,0,0,0,0,0,0
X000568.SZ,0.187740821328809,0,0,0,0,0,0,0.598904929306938,0,0,0,0,0,0,0,0,0,0,0,0.0907864168272876,0,0,0,0,0,0,0,0,0,0.032926127585667,0,0,0,0,0,0.0368370378697508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746040083257005,-0.00734895697673758,-0.0401241854324571,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891243777592414,0,0,0,0,0,0.0425380464143571,0.0102734525915053,0,0,0.478176629327736,0,0,0,0,0.023192131156519,0,0,0,0,0,0,0,0,0,0.0757468278646176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010547118503148,0.0168698825711288,0,0,0,0,0
X600104.SH,0,0,0,0,0.0146160562265147,0,0,0,0.136685047522059,0,0.241045538188447,0,0,0,0,0,0,0,0,0,0.0914365938550961,0,0,0,-0.17187493770155,0,0.0866294068399876,0,0,0,0,0,0,0,0.0749090719556814,0.132718988047232,0,0,0,0,0.00338132055000002,0,0,0,0,0,0,0.0573990896110348,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.00265870002807693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292057613771968,0.317622513446834,-0.0326374785032228,0.0755612722589322,0,-0.14512089644921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170269743380634,0,0.0346842228205546,0,0,0.30676210228806,0.00423150981602817,0,0.112618772507791,0,-0.103020619227839,0.0129294812708652,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0773642196841804,0.103592607927159,0.224781647140247,0,0,0,0.125191546769315,0,0,0,0,0,0,0,0,0,0.0202189068512405,0,0,0,0.0806431454462892,0,0,0,0,0,0,0.225322776381301,0,0.0784388952080269,0,0,0,0,0.0151525817210231,0,-0.0354163634348923,0,0,-0.00136941349359239,0,0,0,0,0,0,0,0,-0.0426800345999761,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206575920874551,0.0679868892569051,0,0,0,0,0.14121149209139,0,0,0,0,0,0,0,0.00830731249004771,0,0.183458946884108,0,0,0.118961444919018,0,0,0,0.0861248944498894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15438575097628,0,0,0,0,0.289094691118027,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.122069370484605,0,0,0,0,0,0,0,0.0999033215898749,0,0,0,0,0.101865739783027,0.25717809600653,0,0,0,0,0,0,0,0.169517926282972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164160615618644,0,-0.123198756876555,0.0586218098834331,0,0,0,0,0,0
X002304.SZ,0.0894108912642588,0.425364828152304,0,0,0,0,0,0.075178845291367,0,0,0,0,0,0,0,0,0.224326285025552,0,0,0,0,0,0,0,0,-0.149781587065826,0,0,0,0,0,0,0,0,0,0,0,0,0.0364296385132883,0,0,-0.151106959258722,0.0237353777247107,0,0,0,0,0.0674193832280785,0,0,0,-0.0149479523647757,0,0,0,0,0,0,0
X000338.SZ,0,0.0376355556034587,0,0,0.13911112165,0,0,0,0.122962802928976,0,0.110896535841115,0,0,0,0,0,0,0,0,0.135194610492326,0,0,0.0400649755840966,0,0,-0.0519415864146668,0,0,0,0,0,0.00362003687146281,0,0,0,0.0770131598117048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214689524005017,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.141308100180535,0,0,0.64149035914635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.125425832547796,0,0,0,0,-0.0240514129283099,0,0,0,0,0.117043846484124,0,0,0,0,0,-0.0288578317380654,0,0,0.0669181118919915,0,0,0,0,0,0.0436427111241278,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320056853454857,0,0,0,0,0,0.0225476437612801,0,0.0269334183435487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2317175364303,0,0,0.0903479918071266,0.147604038515054,0.127803323875857,0,0,0,0.614321492361404,0,0,0.0835780807553472,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0221982800356551,0,0,0,0,0,0,0.0909335603823688,0,0,0,0,0,0,0.128622726300166,0,0,0,0,0,0,0,0,0,0.421022762312178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437413968720514,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.393754539182588,0,0,0,0,0.033876029847049,0.0162911021718575,0,0,0,0,0,0,0,0,0.150258316474175,0,0.0687070758754016,0.0669756794134456,0,0,0,-0.0375196554733659,0,0,0.172567601189423,0,0,0,0,0,0,0.0541987677685621,0,0,0,0.105607613063869,0,0,0,0,0,0.000829918167217702,0,0,0.0240997544059991,0,0,0,0.0604759066239392,0,-0.060279064496431,0,0,0,0,0
X000100.SZ,0,0,0.0610971905616471,0,0,0,0,0,0,0,0,0.56421182646773,0,0,0,0,0,0,0.00178189561365,2.16840434497101e-19,0.0793839393782607,0,0,0,0,0,0,0,0,0,0,0.122857617258653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605011049387967,0,0.0740907858463468,0,0,0,0,0,0,0,0,0
