,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X600031.SH,X002129.SZ,X000625.SZ,X003816.SZ,X000725.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X600741.SH,X002074.SZ,X601877.SH,X300142.SZ,X000661.SZ,X002180.SZ,X000733.SZ,X600522.SH,X600460.SH,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X000800.SZ,X601799.SH,X002236.SZ,X600584.SH,X002056.SZ,X002176.SZ,X600563.SH,X600779.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.0736841007406168,0,0,0,0,0,0,0,0.144611381197232,0,0,0.00521312880105828,0,0.0818488796448434,0,0,0,0,0,0.145910916612859,0,0.149562234096295,0.075530644395915,0.0277460291925714,0,0,0,0.202532992554926,0,0,0.0705059472241869,0,0,0,0,0.0368705659813382,0,0,0,0,0.132786412360719,0,0,0,0,-0.137366799276827,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0125764727658053,0,0.133439843512353,0,0,0,0,0,0.209163087638857,0,0,0.14337417018884,0,0,0,0.0902070549490764,0,0.013439130129508,0,0.073197589077644,0,0,0,0,0,0,0,0,0,0,0,0.0463646175807634,0,0,0,0,0,0,0,0,-0.0307263052868026,0,0,0,0,0,-0.0264077875121361,-0.0221889322270027,0,0,0,0,0,0
X300124.SZ,0,0,0,0.127228972061372,0,0.108769937548677,0,0,0,0,0,0,0,0.0714559729815171,0,0,0,0,0,0,0,0,0.00793878414643567,0,0,0,0.121145752940058,0,0,0,0,0,0,0,0.155388464276966,0,0,0,0,0.115426249742707,0,0,-0.00331349627266521,0,0,0.0548648741048497,-0.015872404921578,0,0,0,-0.0528556111773114,0.0161279561481886,-0.109013451608335,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124995943358438,0,0,0,0.0796254787538135,0,0,0,0.0774600499022607,0,0,0,0,0.111827304004231,0,0,0,0,0,0,0,0,0,0,0,0.432142829337243,0,0,0,0,0,0.0146140499865199,0,0.156376682477324,0,0,-0.000406961125261383,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.243631851824986,0,0,0,0,0,0,0,0,0,0,0,0,0.257208124233015,0,0,0,0,-0.128492889351867,0,0,0,0.00373690518812549,0,0,0,0.263731735198531,0,0,0,0,0,0,0,0.0162397721276827,0,0,0,0,0.0589791020421313,-0.0172874519284877,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.112545943156357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436231613517757,0,0,0,0,0,0.0715134521421993,0,0,0.167946663056717,0,0,0,0,0,0.181554095407158,0,0,0.261538994961109,0,0,0,-0.109071418626288,0,6.93889390390723e-18,0,0,0,-0.036356002027354,0,0,0,0,0,0,0
X003816.SZ,0.0911587990756325,0,0,-2.16840434497101e-19,0,0,0,0.17512838463545,0,0,0,0,0,0.0649693932135899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.110866911656394,0,0,0,0,0.130387221989045,0,0.0462816710169268,-0.0867410122641023,0,0,0,0,0,0
X000725.SZ,0,0.0250813222600434,0,0.0635520490185431,0,0.0733706685429587,0,0,0,0,0,0,0,0,0,0,0.064567822714788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14720771338655,0,0.151296944495115,0,0,0,0,0.0160464093985455,0.0732891609864306,0.000903819445321365,0,0,0,0,0,0.00725170247735971,-0.0686843082576091,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.077942369534842,0,0,0.0878524210969953,0,0,0,0,0,0,0,0,0,0,0,0,0.129170976133251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311134845254482,0,0.0518553415183259,0.102760978335908,0,0,0,0,0,0,-0.0211683443226033,0.0797818903361393,0.244454652620466,0,0,-0.0236493813021564,-0.0606783567914538,0.221333435664273,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.3086487480503,0,0,0,0,0,0,0.032298786300338,0,0.0301268464908586,0,0,0.245824715703263,0,0.138322452633637,0,0,0,0,0,0,0.0131844402339254,0,0.202875390615283,0,0,0,0,0,0.0947395936153254,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0118324465079042,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.645088003734793,-1.38777878078145e-17,0.0624188980067626,0,0,0,0,0,0,0,0,0.140106287100121,0,0,-0.022168391211653,0,0,0,0.0508398200528785,0,0,0,0,0,0,0,-0.0478411933301383,0,0,0,0,0,0.0249500523584608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449630141968173,-0.0479754772743077,0,0,0,0,0,0
X002049.SZ,0,0,0,0.217906587692943,0,0,0,0,0,0,0,0,0.0452417994671386,0,0,0.101356325622505,0,0,-0.0406643170103142,0,0,0,0,0,0,0.369295347005847,0,0,0,0,0.108222875198404,0,0,0.0314853568034543,0.176458306193328,0,0,0,0,0,0,0,0,0,0,0,0.0822103967332908,0,0,0,0,0.0332184948347333,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.124898686598433,0.0764813883739714,0.0714474465370738,0,0,0,0,0.0388604393713859,0,0,0,0,0,0,0,0.0744096215998345,0,0,0,0.148657935166255,0,0,0,0,0,0,0,0,0,0.0372363343684063,0,0,0,0.100149344685528,0,0,0,0,0.0544248462652018,0,0,0,0,0,0.110353028185261,0,0.0160305738486708,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0262761223869607,0,0,0,0.489779698185915,0,0.0599968567425453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353467436794266,0.0713095666932211,0,0,0.0977217734785183,0,0,0,0,0,0,0,0,0,0.00136287638880938,-0.0102342843478782,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314886652340476,0.0522060245427479,0,0,0,0,0,0.0163492921345764,0,0,0,0,0,0.0652715455595915,0,0.0166483698465391,0,0.136073654722115,0,0,0.126109060606008,0,0,0.0869530716281187,0,0,0.0443483545327409,0,0,0,0.0314064637560765,-0.0253119438564294,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.00864402285993614,-0.00487813022067281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208752849935591,-0.00157697225668596,0,0,0,0,0,0,0,0.250397271863125,0,0,-0.213325712194167,0.128389508567188,0,0,0,0,0.0616272936478097,0,0,0,0.0407869064231344,0.0482788157954795,0,0,0,0,0,0
X600703.SH,0,0,-0.14315596596248,0.0787374473761223,0,0,0,0,0,0.126256394340648,0.0462737232182989,0,0,0,0,0,0,0,0.0783892466220344,0,0,0,0,0,-0.046360768621841,0,0,0,0.40315679507068,0.133930232165028,0.0404044247218552,0,0,0,0.138290764842235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329836464796519,0,0.102039039229936,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.166071567709345,0,0,0,0,0,0,0,0,0,0.163417814618933,0,0,0.0227216362170308,0,0,0,0,0,0,-0.0342382248445682,0,0,0,0,0,0,0.155342281595067,0,0.061869309996957,0,0,0,0,0,0,0,0.174475206249141,0,0,0,-0.0140678612034365,0,0,0,0,-0.00674950793251332,-0.03011796674129,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133430167435108,0,0,0.0938290254962419,0,0.115844227552093,0,0,0.0823090503971846,0,0.0639789150616218,0,0.0750472669827637,0,0,0,0,0.315547098115582,0,0,0,0,0,0,0.0632812168421471,0.154310376072453,0,0,0,0,0.00833463002146325,-0.0196968226073451,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131910392814384,0,0,0,0,0,0,0,0,0.0654912504173246,0,0,0.0776611112622759,0,0,0.140372003324141,0,0,0,0,0,0,-0.0595590213856,0,0,0,0.0273382071717611,0,0.286724179187802,0,0,0,0,0.0171118288696011,0,0,0,0,0,0
X300142.SZ,0,0,0,0.137344747140712,0,0,0,-0.388567455106461,0,0,0,0,0,0,-0.000693545848833025,0,0,0,0.0693716666890816,0,0,0,-0.40255516116994,0,0,0,0,0,0,0,0,0,0,0.192304754923874,0,0,0,0,0,0.42124933178957,0,0,0,0,0,0.000932724470616792,0,0,0,0,-0.460434245430205,0.0518943364083532,-0.170544987898967,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.100574646594617,0,0,0,0.267873562382429,0.0534858037885126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220613822174364,0,0,0,0,0,0,0,0,0,0,0.039680512986565,0,0,0,0,0,0.0261773906235927,0,0,0.175968394536741,0,0,0.0191633230098757,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0356805941073236,0,0,0,0,0,0,0,0,0,0,-0.0286939993753913,0.0394818999547928,0,0,0,0,0,0,0,0,0,0,0.125884547492405,0.0695864257643308,0,0,0,0,0.164114794140346,0,0,-0.0428501233449292,0,0,0,0.11506466462531,0.245116637180091,0,0,0,0.0426744560473771,-0.0243253661311504,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.00614260009551259,0,0,0,0,0.00236434668628511,0,0,0,0,0,0.0777786545353153,0,0,0,0.0764312115411332,0.024433841980501,0,0.0328069248393529,0,0.148432355623515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120721828060403,0,0,0,0.0252918050264484,-0.0966573546072809,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.111487420286415,0,0.175216553042526,0,0,0,-6.93889390390723e-18,0,0.0396838233361457,0,0,0.0255854155594032,0,0,0,0,0,0,0,0,0.0643318268803192,0,0,0,0,0,0,0,0.0651525352928246,0,0,0.127628320776167,0,0,0,0,0,0,0,0,0,0,0,0.0577684691399789,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394228633009656,0.0457448349262013,0,-0.0375664152016788,0,0,0,0,0,0,0,0,-0.0758638719956861,0,0.219494559312444,0,0.0317792448465321,0,0,0,1.38777878078145e-17,0,0,0,0.00729716116605153,0,0,0.0908101065411475,0,0.134423285633884,0,0,0,0.0558349687297885,0.0297442400634263,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215126398310278,0,0,0,0,0,0,0,0,0.00265715208074644,0,0,0,0,0,0,0,0,0.0107910553023544,0,0,0,0,0.0415623050482219,0,0.575404264593996,0,0,0.185184760405218,0,0,0,0.0380559131817671,0,0,0,-0.00832151134172992,-0.0658863806525281,0,0,0,0,0,0
X600702.SH,0,0,0,0.0280318921902826,0.0851822900456173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.155588083440392,0,0,0,0,0,0,0,0.0804258911201908,0,0,0,0,0,0,0,0.619226637589308,0,0,0,0,0,0.00512427255835248,0,0,0,0,0,0.0515326569316922,-0.0460570027860021,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.1554679653216,0,0,0,0.201679142384688,0.0842109269151081,0,0,0.0513622858147939,0,0,0,0,0,0.0438349078713721,0.100132657243647,0,0,0.215773614677119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037014355340672,0.189999710966121,0,0,0,0,0.0337941206753727,0,0,0,0.0145064433543968,0,0,0,0,0,0
X000799.SZ,0,0,0.177663047928278,0.00968121896231228,0,0,0,0,0,0,0.00834731485802679,0,0,0,0,-0.0173004711947555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728821244688795,0,0,8.67361737988404e-19,0,0,0,0.646274816555069,0,0,0,0,0,0,0,0,-0.00451654880934634,0,0.0950298343685186,0,0,0.0184696845344068,0.0245843828618323,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304418956485999,0,0,0,0,0,-0.0252844279793665,0,0,0,0.0399670413676427,0,0,0.0580525873418377,0,0,0,0,0,0,0,0,0,0.285246735404588,0,6.93889390390723e-18,0,0,0,-0.0691992274925827,0,0,0.0043808116072606,0,0,0,0.079369277807842,0,0.00520278210304953,0.0282644440300227,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0756649927595945,0,0,0,0,0,0,0,0,0,0,0,0.216868405912244,0.247633106957001,0,0,-0.035179745436232,0,0,0,0,0,0,0,0.0862718494273781,0,0,0,0,0,0,0,0,0.101048122505687,0,0,0,0,0,0.080664483989807,0.0596682153673695,0,0.0609205531879432,0,0,0,0,0,-0.0155020230615953,-0.0105116089544959,0,0,0,0,0,0
X601799.SH,0,0,0.148686982396763,0,0,0,0.143603712326852,0,0,0,0.0136976201753238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33928061309149,0,0.48814633712702,0,0,0.151807320066114,0,-0.0431470820032338,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.408783128246879,0,0,0,0,0.0414445464487815,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.598312415019341,-0.0383999471541126,0,0.0416379759212045,0,0,0,0,0,0,0.0445661370877447,0,0,0,0,0,0,0,-0.0380773148633618,0,0,0,0,0.0240530108836243,0,0,0,0,0,0,0,0,0.173253207118507,0,0,0.177101983188889,-0.0648305997734421,0,0,0,0,0,0,0,0.0553777910200122,0.069390669990794,0,0,0.00965509451299054,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618720415137839,0,0,0.0915038128602037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386126629669215,0,0,0,0.235196830116729,0,0,0.0363489065693312,0,0.00128055284508751,0,0.0370008209986882,0,0,0,0.335037963446829,0,0.00282645425118197,-0.013878346380634,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0.0128895486719641,0,0,0,0.021550042460204,0,0,0,0.355007817970278,0,0,0,0,0,0.0304459206179039,0,0,0,0.0200782045081183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506286136894368,0,0,0,0.266783299317958,0,0.0572648469529644,0,0,0,0,0.085511101582816,0,-0.067276855611908,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219711504253052,0,0,0,0,0,0.370255982972562,0,0,0,0,0,0,0.00435817150258754,0,0.00158579223826107,0.132784231430268,0,0,0,0.0964384726877211,0,0,0.308589211410616,0,0,0,0,0,0.00378064157429191,0,-0.0424900937677654,0,0,0,0,0
X600563.SH,0,0,0,0,-0.1009241632217,0,0.0174456106432375,0,0,0,0,0,0,0,0,0,0,0,0.113064958837283,0,0,0,0,0,0.133110748916344,0,0,0,0,0,0,-0.0381955445086275,0.0426682685289412,0,0.0360790123707123,0.276701523084518,0,0,0.108625013209908,0,0,0,0.207369357526723,0,0,0,0,0,0,0,0,0,-0.112367781329336,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.350691398413503,0.087025458608036,0,0,0,0,0,0,0,0,0,0,-0.0649615407058797,0,0,0,0,0,0,0,0,-0.0270138387555004,0,0.0611864018815925,0,-0.0361075717952129,0,0,0,0.317292439538805,0.190138143294495,0,0,0,0,0,0,-0.0471577995118613,0,0,0,0,0,0.0496090154791958,0,0.237964407911778,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0739939586520685,0,0.0827871508296142,0.17417636685265,0,0,0,0,0,0,0,0.0215726547216703,0,0,0,0,0,0,0.0495000658389362,0,0,0,0,0.192951339240024,0,0,0,0,0,0,0,0,0.0136654724472436,0,0.22157717903002,0.152349494009388,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0317841526301859,0.0464718597960461,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0489776523344822,-3.46944695195361e-18,0,0,0,-0.152123091824643,0,0,0,-0.0634467294904653,0,0,0,0,-0.0547261553706787,0,0,0,0,0,0,0,0,0,0,0.22373122861378,0.103695810030076,0,0,0,0,-0.044218887188594,-0.116450312239595,-0.140978495158841,0,0,0,0,0
Slope,0,0,-0.080927392818234,0,0,0,0,0,0,0,0,0,0,-0.175571144214976,0,0,0,0,0,0,0,0.210222303803093,0.216048439705782,0,0,0,0,0,0,0,-0.0406074438302792,0,0,0,0,0,0,0,-0.075605876583344,0,0,0,0,0,0,0,0.192268086648618,0,0,0,0,0,0.840510889586071,0,0,0,-4.9269344937363,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233740009565853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492370759801026,0,0,0,0,0,0.0105101837173556,0,0,0,0,0,0.158934534144052,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756781362211077,-0.0197506088499659,0,-0.118980859137851,-0.0389533200096399,0,0,0,0,0.0510542735758697,0,0,0,0,0,0.0666873659528428,0.0712892216570949,0,0.0420247500978321,0,0,0,0,0,0,0,0,0,0,0,-0.175697409746739,-0.00836655884490773,0.113716640266989,0,0,-0.110097636107045,-0.0165003863690119,-0.00858742654600407,0,0.0919304534916844,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663628785304368,0,0.0219779286961369,-0.24639838120098,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632861999223403,0,0,0,0,-0.0847034637872275,0,-0.0318287280573172,0,0,0,0,-0.050132008465049,0,0.36720455948303,0,0,0.00198549635390155,-0.0714274107504327,0.176779682458499,0,0,0,0,0
MKvol,0,0,0,0,0.00721319254131995,0,2.71050543121376e-20,0,0,-0.00237809858536494,0,0,0.0132851858291641,0,0,0,0,0,5.42101086242752e-20,0,0.0126919468865592,0,0,0,0,0,0,0,0,0,-0.0102198569614695,-0.0150650129856285,0,0,0,0,0,0,0,0,0,0,-0.00390719110704156,0,0,0.00186334683729198,0,0,0,0,-0.00664595309567921,0.0128010516376791,-0.0213310599798625,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243820326447373,0,0,0.0356095754697737,0.0394971912764399,0.0595595131989163,0,0,0,0,0,-0.255321177952659,0,0,0,0,0,0,0,0,0,-0.114020137373629,0.0369861124630958,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117844105126284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344700236237372,0,0,0,0,0,0,0,0,0,-0.0584429743169523,0.0340109199880118,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0195924569911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619978120077652,-0.0114233578205441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148604816074062,0,0,0,0,-0.0447263819381827,0.0238922270838956,0,0,0,0,0,0
