,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X002241.SZ,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600177.SH,X300003.SZ,X600522.SH,X300136.SZ,X002294.SZ,X600271.SH,X000157.SZ,X002008.SZ,X002085.SZ,X002007.SZ,X600118.SH,X600089.SH,X600487.SH,X600566.SH,X600867.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X002180.SZ,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.0436284982777725,0,0,0,0.0813246314561637,-0.0236037505581006,0,0.0654164893080109,0,0,0,0,0,0.00911814514200974,0,0,0,0,0.211337524254843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140325453661707,0,0,0,0,-0.0888257779147534,0,0,0,0,0,0,0,0.00459994465456877,0,0,0,0,0,0
X000625.SZ,0,0.160285078721692,0,0.0296500407230454,0,0,0,0,0.133423213862729,0,0,0,0,0.0262120724839887,0,0,0,0,0.520657432697818,0,-0.217472167884014,0,-0.0632407863209382,-1.73472347597681e-18,0,0,0.116938479202991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675831148259329,0.0409833104757232,0,0,0,0,0,0
X000568.SZ,0,0,0.0405181583406897,0,0.671677618264658,0,0,0,0,0,-0.0280784574951087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248129931485842,0,0,0,0,-0.0132598561783977,0,0,0,0,0,0,0,-0.0143361284517455,0.173084901382702,0,0,0,0,0,0.0563175645173118,0,0.0111595702002092,0,-0.0991072157085738,0,0,0,0,0
X600741.SH,0,0.558260418497264,-0.0243043307739147,0,0,0.246023587132717,0,0.0297688024621193,0.0067516264322459,0.12427057843774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077613704252297,0,0,0,0,0,0,0,0.00106825119608259,0.060724075319655,-0.0254690748307638,0,0,0,0.0421003699609223,0,0,0,0,0,0,0,0,0,0,-0.0159375873113238,0.00780025060703062,0,0,0,0,0,0
X002475.SZ,0,0,0.0220932262299307,0,0,-0.0213172710071224,0,0,0,0.0217864356927451,0,0,0,0,0,0.0583881690991801,0,0.132657782531324,0,0,0,0,0,0,0,0,0,0,0.2805522999257,0,0,0,0,0,0,0,0,0,0.0856007494008033,0,0,0,0,0,0,0,0,0,0,0.0114985965660799,0.0174137637188155,0,0,0,0,0,0
X002236.SZ,0,0,0.324965095603238,0.189648231277553,0,0,-0.274503150759777,0,0,-0.0235055674044404,0,0,0,0,0.387555318187824,0,0,0,0.237829827731626,0,0,0.0363058683457134,0,0,0,0,0,0,-0.16209280975853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516208191362758,-0.0420879186423661,0,0,0,0,-0.0157414868661769,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0164880161759358,0,0,0,0.0105852995581275,0,0,0,0,0,0,-0.10157006040777,0,0,0,-0.302149715477018,-0.0317373798791159,0,0,0,0,0,0,0,0,0.365058781307539,3.46944695195361e-18,0,0,0,0,0,0.270727184079358,0,0.0378142272209347,0,0,0,0,0.128609415866644,0,-0.0331548845568502,0,0.0110627428545322,-0.0274942275979782,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231495298797711,0,-0.0372199841162905,0,0,0,0.18214673647526,0,0,0,0,0,0,-0.135837748996726,0,0,0,0,0.173847842637675,0,0,0,-0.122757028803344,0,0.0637699277482817,0,0,0,0,0.125879657362931,0.359679803617361,0,0,-0.118276460465926,0,0.0149150753833584,0.0402601632050869,0,0,0,0,0,0
X600066.SH,0,0,0,0.224127017069033,0,0,0,0,0,0,0,0.0665719142432716,-0.075277755234263,0,-0.430560498542403,0.162826213938915,0,0,0,0,0,0,0.125785999356672,0,0,0,0,0,0,0,0,0,0,-0.097274298806349,0,0,-0.135448398309648,0,0,0,0,-0.031818055731171,0,0,0,0,0,0,0,-0.00768833377890008,0.00960192133697467,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.400006476768528,0.317799882681999,0,0.101690368360029,0,0,0,-0.0431180364375875,0,0,0,-0.00862957007482552,0,0,0,0,0,0,0,0,0.210104565249033,0.172387800848347,0,0,0,0,0,0,0.0213701022554016,0,-0.0821581191424666,0,0,0,0.0117280145315525,0.0355924985036024,0,0.175160710872521,0.0427761212991206,0,0.123708571954911,0,0,0,0,0,-0.00496324877543485,0,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0763567098729135,0,0.0803774422629041,0,0,-0.355760174725272,0,0.202004938294514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164149236344426,0,0.0811935451530258,0,0,0,0.45708839527374,0,0,0,0,0.338527607860659,0,0,0,0.0341132711565811,-0.289604882159977,0,0,0.319306267823024,0,0,0,0,-0.0484540901277817,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.023620750890668,0,0,0.0597257416903139,0.010079717280357,0,0,-0.00586156384494907,0,0,-0.0349862336556698,0,0,0,0,0.202267466606691,0.10281499850614,0,0,0.0962550886012537,0,0,0,0,0,0,0.0381438840482073,0.00592683707948348,0,0,0,0,0,0,0,0,0,0.0423557386539294,-0.0343875702223296,0,0,0,0,0,0
X002508.SZ,0,0,0.256172833115492,0.285701835592558,0,-0.30587860674255,-0.11190096966463,0,0,0,0,0,0.00537221905610553,0,0.0607490394742468,0,0,0.0543290751642049,0.10600612497699,0,0,0,0,0,0,0,0,0.174246072643321,0,0,0,0,0.285315829798466,-0.0334830856977302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172680966658218,0.0115355211520495,0,0,0,0.125310164277778,0,0
X601877.SH,0,0,0,0,0,0,0.0392036293209156,0.117110871131292,0,0,0,0,0,0,0.0517568849417943,0,0.164332598670822,0,0,0.45126252616109,-0.0134281620011928,0,0,0,0,0,0,0,0,0,0.0702944172914962,0,0,0,0,0,0.0335954552081646,0.129064457808983,0.121303270614791,0,0,0,0,0,0,0,0,0,0,-0.0296645188223554,0.0162673618406979,0,0,0,0,0,0
X300124.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0666471959971222,0,0.0245279196214223,0,0,0,0,0,0,0,0.161722428751977,0,0,-0.151208550852188,0,0,0,0,0,0.0279128491936547,0,0.299834772286491,0,0.180170837671215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210441385247691,0,0,0.037884386523729,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0505698437548491,0,0,0,0,0,-0.00843781305963831,0,-0.0466061199669325,-0.00088519639987265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11458120769132,0,-0.063717811104641,0,0,0,0.0712743076406803,0,0,0,0,0,0,0,0,0,-0.0489270986235845,0,0.00106529056466456,0.00258197141662506,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0587768511001067,0.0224587765406455,0.035102888521529,0,0,0.289282905810349,0,0,0,0,0,0.0181493022384918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816685785592976,-0.108155120005684,0,0,0,0,0,0,-0.0690161473634862,0.125576678712503,0,0,0,0,0,0,0,0,0.0117120797021986,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0496696236132148,0,0,-0.0838511460441914,0,0,0,0,0,0,0.259921176720619,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0672193966426387,0,0,0,0,0.0627805623174148,0,0.112082673931225,0.541871642367008,0.170035826660407,0,0,0,0.102523003893473,0,0,0,-0.0362406969010154,0.012976937850722,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0.171573874073656,-0.0571191378947489,0,0,0,0,0.202676622326085,0,0,0,0,0,0.0478289925182025,0,0,0,0.0166993742098203,0,0,0,0,0,0,0,0.147105694180789,-0.0532807325880071,0,0,0,0.174414651428379,0.181635346423802,0,0,0,0,0,0.107793963453137,0,0,0.130986104668083,0,-0.0185541004800664,0.00181620468108678,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,-0.119919902912704,0,0,0,0,0,0.0270846712845714,0,0,0,0,0,0,0,0,0.0914771071507594,0,0,0.000995689012839138,0,0,0,0,-0.077725645553032,0,0,0,0,0,0.0190525924312114,0.0316206570405024,0,0,-0.050234020303857,0,0.0656222504327134,0.0686208489027304,0,0,0,0.000548602755015304,-1.0842021724855e-19,0.00483829424493561,0,0,0,0,0
X600271.SH,0,0,0.0716394597769533,0,0,0,0.260389333667958,0,0,-0.0363602902779153,0,0,0,0,0.115646245523816,0,0,0,0,0,-0.167730789623133,0,0,0,0.171469767974226,0,0,0,0,0,0,0,0,0,0,0,0.291609072871938,0,0.0479047596629899,-0.0397673064084585,0,0,0.247483618821134,-3.46944695195361e-18,-0.0714074885647978,0,0,-0.10709256244795,0,0,0.00911141911002197,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00145398956527007,0,0,0,0,0.409765016178273,0,0,0.0432724977345169,0,0.160512004291661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292037189492239,0.0149650740571978,0,0.014926540343754,0,0.0419073520511331,0.00487417012936326,0,0,0.0465788909685717,0,0,0.00175258420610412,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.0528031333182711,0,0.0358453899405652,0,0,0,0,0.181806434511854,0,0.11258422570593,0,0,0,0,0,0,0.257041071967853,0,0.20543969811527,0,0.404526407294405,-0.342276701165401,0,0,0,0,0,0,0.0501347131004087,-0.0503454750327296,0,0,0,0,0,0,0.163056867556696,0,0,0,0,0.0155345925731408,-0.0510215555447711,0,0,0,0,0,0
X002085.SZ,0.369846279403301,0,0,0,0,0,0.142569121389342,0,0,0,-0.0361023285895214,0,0,0,0,-0.155651712487815,0,0.390246230718202,-0.134514633128339,0,0,0,0,0,-0.42934852069334,0,0,-0.157294778666667,0,0,0,0,0,0,-0.0543088984773132,0,0,0,0,0,-0.0390071580752328,0,0,0,0,0,0,0,0,0.0631158421684742,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239037094660154,0,0.0381054865727542,0,0,0.0322440756651413,0,-0.0889951551691057,0,0,0,0,0,0,0,0,0,0.0190814757720827,-0.0518243537317247,0,0,-0.049669920535494,0,0,0,0,0.106989089270868,0.0534598148386704,0,0.0870665725212798,0,0,0,0,-0.0188659969212678,0.0102226989961036,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0303626673404017,0,0,0,0,0,0,0,0.0262214054652881,0.0455101551351226,0,0.0289987141579055,0,0,0,0,0,0.0797646615358401,0,0,0,0,0,0,0,0,0,0.0453469445449761,0,0,0,0,0,0,0.00193222935803419,-0.0362429425473046,0.370268117747456,0.0165428628970695,0,0,0,0,0,-0.0202467392832552,0.0275998497310198,0,0,0,0,0,0
X600089.SH,0.690355039838824,0,0,0,0,0,0,0,0,0,0.172596259183183,0,0,0,0,0,0,0,0,0,0,0,0,0.0109015639195937,0,0,-0.388614812139174,0,-0.0584603228720631,0,0.271264312498608,0,0,-0.0987082461231383,0,0,0,0.141597605656622,0,0,0.327661159475651,0,0.228089763330269,0,0,0,0,0,0,-0.0244962629511857,0.0127534500799018,0.523723802157281,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0735485783099905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349697849688816,0,0,0,0,0,0,0,0,0,0,0,0,0.19283161920014,0,0,0,0.148053088605286,0,0.00154510513043184,0,0.627614865416275,0,0,0.0264054160610891,0,-0.00779437623530742,0,0,0,0,0,0,0
X600566.SH,0,0,0,0.2125736084182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962140899064914,0,0,0,0.286908223357886,0,0,0.0773051025058194,0,0,0,0.0348738909273203,0,0,0,-0.0942174567443089,0,0,0,0.0225381036519006,0.105636850195948,0,0,0,0,0,0.196593611137553,0,0,0,0,0,0.0174615265323721,0.00702385344303324,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0579099000306919,0,0,0,0,0,-0.0313784281194316,0,0,0.0121528328311506,0,0,0,0,0,0.328096801580948,0,0.087935768457045,0,0,0,0.0417826804689123,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.389371459372952,0,0,0,-8.67361737988404e-19,0,0,0.00500850602419367,0,0,0,0.0693126678817144,-0.0153846595592761,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0670778753948946,0,0,0,0,0,0,0,0,0,-0.0377987479097279,0,-0.0500245983232881,0,0,0,0,0,0,0,0,0,0,0,0.182871082356596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487591047167323,0,0,0,0,0,0,0.0325383352649767,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.397962903304686,0,-0.052377437104256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411720578054237,0.350748658768934,0,0,0,0,0.0671754174009374,0,0.212772709596335,0,0.0167852603845896,0.0103473124486398,0,0,0,0,0,0
X600372.SH,0,0,-0.269609573520315,0,0,0,0.0220969047727928,0,0,0.0527494519625959,0,0,0,0,0,0,0,0,0,0.0950510082684883,0,0,0,0,0.128096738296195,0,0,0,0,0,0,0,0,0,0,0.63755494493894,0.164005623366773,0.0161317897397337,0,0,0.0797020939459243,0,0,0,0,0,0,0,0,-0.0261544058065276,0.0415524385774589,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.352790931345207,0,0,0,0,0,0,0,0,0,0,0.0330057473775709,0,0,0.0352948553733347,0,0,0,0,-0.0242843231004898,0,0,0,0,0,0,0,0,0.443916964961459,0,0.441706420709454,0,0.262259564311529,0,0,0,0,0,0,0,0,0,0,0,-0.00132135639570056,0,0.01681258369954,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.0027685998820747,0,-0.0950744453970898,0,0,0.231845121839714,-0.414819913710968,0,0,0,0,0.482641431512699,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0338169467233587,0,0,0,0,0,0,0,0.0921334244330571,0,0,0,0,0.312052373201967,0,0,0,0,0,0,0,0,0,0,0,0.00141262609453447,0.0196486096619063,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0291899221802206,0,0,0,0,0,-0.0957044077759657,0,0,0,0,0.0540869522853141,0.0550591642026102,0,0.125060528689541,0,0,0,0.143279321714374,0,0,0,0,0.00203330001888103,0,0,0,0.102745939635459,0,0,0.0423901777341555,0.196466579134635,0,0,0,0,0,0,0,0,0.0773483416449183,-0.0374819970738235,0,0,0,0,0,0
X000623.SZ,0,0,-0.037444024191009,0,0,0,0,0.0695805547854008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525348989679838,0,0,0,0.019025976967806,0.0794596005522647,0,0,0,0,0.121727492798125,0,0,0,0,0.0736522341232566,0.00349514536127636,0,0,0,0,0,0.00124031762058762,-0.00443906818070101,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.300030641647366,0,0,0,0,0.230317176549508,-8.67361737988404e-19,0,0,0,-0.114702424957655,0,0,0,0,-0.157392877933374,0.12884194885616,0.0727214143327441,0,0,0,0,0,0,0.0106827232986587,0.178471799202112,0,0,0,0.0620344469860976,0,0,0,0.096298788429365,0.300856683462586,0,-0.148368985465632,0,0,0,0,0,-0.039577438583172,0.0361082513691378,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0643081799447288,-0.00517326773739439,0,0,0,0,0.0240336381850578,0,0,0,0,-0.00716775995765756,-0.0841685240469866,0,0,0,0,0,0,-0.0502862760205243,0,0.0184547326858738,0,0,0,0,0,0,0.0441822778015722,0,0.106092738028909,0,0,0,0,0,0,0,0,0,0.0805392794206669,0,0,0,0,0,0.0162020259603993,-0.0087407237362298,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.520243382561354,0,0,0,0,0,0,0,0,0,-0.256729892442502,0,0,0,0,0,0,0,0,0,0,-1.55802940462424,0,0.130910003104322,0.0488737252262523,0,0,0.121708823554376,0,0,0.594314475108349,-0.33733057016157,0,0,0,0,0,0.386271028705805,0,6.93889390390723e-18,0,-0.0142267797759587,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0253049931486106,-0.168678337673111,0,0,0,0,0,0,-0.111240329893235,0.130406295175587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294561138450919,0,0,0,0,0,0,0,0.318894330448665,0,0.0315223763776125,0,0,2.13497587318039,0,0
RealEstate_excess,0,0.0118008285837741,0,0,0,0,0,0.039948679319013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151425767698794,0,0,0,0,0,-0.0369810921581488,-0.0214954482704712,0,0,0,-0.0821796597941551,0,0,0,0,0,0.148977528762946,-0.0651408262108382,0,0,0,0,0.00499663861228126,0.0342231145209966,0,0,0,0,0,0
MKreturn,0,0,0,-0.0114924148448859,0,0,0.0624531175959022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305286597756975,0,0,0,0,0,0,0,0,-0.0361914469585688,0,1.73472347597681e-18,0,-0.0296901176103172,0,0,0,0,-0.0118702384388762,0,0,0,0,-0.00445799647443118,0.0264875664585526,0,-0.0326060819511052,0,-0.0524310969375432,0,0.00151781446906196,-0.00442120069014194,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00122050178029699,0,0,0,0,0,0,0,0,-0.00200130691306483,0.00175384010910862,0,0,0,0,0,0,0.00199353976384378,0,0,0,0,0,0,0,0,0,0,0,0,-0.000120980312346142,0,0,0,0.00105012907570166,0,0,0,0,0,0,0,0,0.00247798122357289,-0.00122062941771454,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802196031421992,0,0,0,0,0,0,0,0,0,0.00361668711999963,0,0,0,0,0,0,0,0,0.00950280873306841,0.0291369016488176,0,0,0,0,0,0,0.0135289402267047,0.102456722158309,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00132988879505909,0,0,0,-0.00428600163707459,0,0,0,-0.0111467477492859,0.0190838508425481,0,-0.0215674943524433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241628803661315,0,0,0,0,0,0,0,0,0,0,0,0.00402947169544367,0,0,0,0,0.00630278345718786,0.0371418713170494,0,0,0,0.0181016408788486,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0287230923636706,0,0,0.00460839927283515,-0.0717923810698134,0,0,0,0.0054010169584242,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186105614030688,0.0156866150138838,-0.0444487966706879,0,0,0,0.0966347307690703,0,0,0,0,0,0,0,0.00530862009589406,0,0.00874270008558249,0,0,0,0,0,0.00802188330243415,0.00257246609900287,0,0,0,0,0,0
