,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X002292.SZ,X000559.SZ,X600031.SH,X000100.SZ,X002241.SZ,X600066.SH,X002236.SZ,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X601877.SH,X600582.SH,X002506.SZ,X002074.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002129.SZ,X002085.SZ,X300001.SZ,X600867.SH,X000547.SZ,X000977.SZ,X600839.SH,X600252.SH,X002498.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,0.0990328172244761,0,0,0.0359815310223681,0.636985074349077,0,0.0249961929818696,0,0,0,0,0,0,0,0.0411740850151463,0,0,0,0,0.0338106014856851,0,0,0,0,0,0,0,0,0,0.115735038480678,0.234245866598512,0,0,0,0,0,0,0,0,0,0,0,-0.0224053478986745,-0.00643360863889046,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.162295172480897,0,0.0786978423153025,0,0,0,0,0,0.0666851953222247,0,0,0,0.0314159537738014,0,0,0.167048249835097,0,0,0.197116944142568,0,0,0.00895379604924454,0,0,0,0,0,0,0.0129436704624496,0,0,0,0,0,0,0,0,0,0,0,0,0.0418672524507012,0,0,-0.0151260973733381,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112871121576387,0,0.0139397887610851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200696232516081,0,0,0,0,0.0471731744085357,0.0904070659292976,0,0.0514848630389124,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.122574053036598,0,0,-0.155825824032969,0,0,0,0,0,0,0.124890966516373,0,0,0,-0.169013842872512,0,0,0,0.156378667324217,0.0978144137297853,0,0,0,0.019657480038144,0,0.0290443125950195,0,0,0,0,0,0,0,0,0,0.217558975789404,0,0,0,0,0,0,0.0382487248073128,0,0,0,0,0,0,-0.0473003239411419,0,0,0,0,0,0
X000338.SZ,0,0,0.0756481616557145,0,0,0,0,0,0.0781212107956921,0.0422023615549821,0,0,0,0,0.038669433748412,0.0468171665123002,0,0,0.0403929254656497,0,0,0,0,0,0,0,0,0.0118857036500712,0.121962593153017,0,0.0451006421465185,0,0,0,0,0,0,0,0,0.0849539919270977,0,0,0,0.0966906963280801,0,0,0,0,0,0,-0.000448681521511162,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0474830609346626,0,0.0160360736950071,0,0,0,0,0,0,0,0,0,0,0,0,0.0946512292474726,0.0309087575533445,0,0,0,0,0,0,0,0,0,0,0.159097901332423,0,0,0,0.0645266258905136,0,0,0.025993904114893,0.0527268277084362,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0.186496794989989,0,0,0,0,0,0,0,0,0,0.348888046339029,0,0,0.100759573291867,0,0,0,0,0,0,0.257755477163259,0,0,0.102258182937662,0,0,0,0,0,-0.45539101101391,0,0,0,0.00683187169131803,0.141084665898984,0,0.376203509462553,0,0,0,0.128055917976223,0,0,0,0,0,0,0,0,0,0.0077795385382492,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.399884447656808,0,0.0563289973210203,0,0,0,0.185610946018813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24691711058878,0,0,0,0,0.0129896723271715,0,0,0,0,0,0,0,0,0,0.172610484838331,0,0.0591621927946568,0,0,0,0,0.0431448245229368,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161580995910989,0,0,0,0.0682318269981987,0,0,0,0,0,0,0,0,0.027963727039802,0,0,0,0,0,0,0.0616819411678098,0,0,0,0,0.047369912508498,0,0.0883726645253208,0,0.129039167115796,0,0.197493867020405,0,0,0,0,-0.0041085302685172,-0.0116643045160028,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0764618781074892,0.12762557007898,0,0,0,0,0,0,0.162607501147322,0,0,0,0,0.0434599692172086,0,0,0,0.0688617191022329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139561876904738,0.0744617779397868,0,0,0,0,0.0610462750396887,0,0,0,0,0,-0.00103789862524085,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0250498642269896,0,0.0853020206277094,0,0,0,0.0571426041128203,0,0,0.09726448890559,0,0,0,0,0,0.0198685335654163,0,0,0.132139086432847,0,0,0,0.051441151478757,0,0,0,0,0.00719052938985396,0,0,0,0.0179371948482057,0,0,0,0,0,0,-0.0110260489045053,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097050453304403,0,-0.101941357578329,0,0,0,0,0,0,0.224079746960667,0,0,0,0,0,0,0,0,-0.11768177867781,-0.0294309784247408,0,0,0,0,0,0.125490282121179,0,0,-0.0258030436822641,-0.220657712775693,0,0,0.0123717762158407,0.121148533647392,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341533044775691,0,0,0,0,0.100208522770364,0.259484862124436,0,0.172973336776898,0.0851251233048552,0.0542973044544371,0,0,0,0,0,-0.00665426851069652,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,-0.0849394576532235,0,0,0,0,0,0.280244769544468,0,0,0,0.0950788839612588,0,0,-0.111146747584139,0,0,0,0,0,-0.0836872339784968,0,0,0,0,0,0,0,0.264904735716878,0,0,0,0,0,0,0,0,0,0,0,0.121614707186259,0,0,0,0.00670825275884119,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.109359170173819,0,0,0.359851691583947,0,0,0,0,0,0,0,0,0,0,0,0.00146953494744938,0,0.0680020932905497,0,0,0,0,0.000797199995646493,0,0,0,0,0.025614995016843,0,0.12960575817628,0,0.034270807129647,0.0414865279001086,0,0,-2.16840434497101e-19,0,0,0.00214439082222713,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0354056439282778,0,0,0,0,0.116331026908772,0,0,0.0465173857468457,0,0,0,0.0281664156346893,0,0,0.0127333053069562,0,0,0.0194678704709236,0,0,0,0.0460591100605718,0,0,0,0,0,0.0367048480643618,0,0,0,0,0.0481313926875344,0,0.00622497620521067,0,0.111026185400411,0,0,0,0,0,0,-0.0088261055051884,0.0233001499665024,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140555565040933,0,0,0,0.0110290408531986,0,0,0.0423704567780739,0,0,0.0691597447397372,0,0,0,0,0.0210549746889008,0,0,0,0,0,0,0,0,0.118473047840153,0,0,0,0,0.0834173137267442,0,0,0.0202197971575372,0,0,0,-0.00305723675406978,-0.00460358352110563,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137551568033679,0,0,0,0.145236090729867,0,0,0.10112567822693,0,0,0,0,0,0,0,0.00973239690320828,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.119699601170964,0.0901045350760749,0,0,0,0,0,0,0.051661806065567,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.027456500319106,0,0,0,0,0,0,0.0670718640667955,0,0,0,0,0,0,0,0,0,0,0.0239491412309069,0,0,0,0,0,0.137201814551569,0.0112103436415881,0.101748894544264,0,0,0,0,0,0,0,0.121115049450401,0,0.342587767640404,0.0653742828058685,0,0,0,-0.0092060824466913,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.339762123820684,0,0,0.259279282931019,0.268228798014297,0,0,0.0646171183519451,0,0.449542012323412,0,0,0,0,0,0,-0.0478856034634787,0,0,0,0,0,0,0,0.09877532444295,0,0,0.0251072110648183,0,0,-0.0861049351859322,0,-0.0660326638574446,0.0522319593021651,3.46944695195361e-18,0,0,0,0,0,-0.0576077012991542,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104276376007038,0,0.0672153553763124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120723379732568,0,0,0,0.204663760273604,0.17131686157794,0.125400285211493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653121399031596,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.166681993690976,0,0,0,0.117949680594315,0,0.0834150461074592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228738730425952,0.045349565818313,0,0,0,0,0.113050092703737,0,0,0,0.117935511450482,0.0094284386686264,0.0277239394134215,0,0,0,0,0,0.00278064076098632,0,0,-0.00863581466979766,0,0.0681384706992267,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.604581198669478,0,0.10560024249314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391238006934593,0,0,0,0,0.138276906579223,0,0,0,0,0,0,0,0.0221336810430381,0,0,-0.00561241958071156,-0.00286205980658147,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153152762166787,0,0.227469228504578,0,0,0,0,0,0,0,0,0,0,0,0.122501582359433,0,0,0,0,0.226345190249453,0,0.226067166243832,0,0,0,0.00943624605684295,0,0,0,0.10709188583564,0,0,0,0.126605519032596,0,0,-0.0251933076995227,3.46944695195361e-18,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0742639358934714,0,0.113839681997654,0,0,0,0,0,0,0,0,0,0,0,0,0.0376889235515737,0,0,0,0,0,0,0,0.0452030970944296,0,0,0,0.245089647926063,0.0243152238553322,0,0,0,0.145670454515357,0,0,0.0423013476915537,0,0,-0.0249527227578484,8.67361737988404e-19,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171569829973929,0,0,0,0,0,0,0.209135885034313,0,0,0,0,0,0.285109207036636,0,0.222747744024449,0,0,0.0337356162439735,-0.150437063834561,0,0,0,0,0,0,0,0,0,-0.0119622203701734,-0.0597646912911828,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324343467960152,0,0,0,0,0,0,0.0178171022583379,0,0,0,0,0.232243077089534,0,0.11216778360242,0.118667862240326,0.08442049018295,0.123173840605784,0,0.0520944039679424,0,0.180157072836881,0,0.0163150722651244,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0603912408723202,0,0.0591801199035039,0.115566845272204,0,0,0,0,0,0,0,0,0,0,0,0,0.0744987387241943,0.151857029037863,0,0,0,0,0.0368797931171153,0,0,0,0,0,0,0,0,0.00848296317845387,0.151044587876522,0.140253542085524,0,0.0505638801757382,0,0,0,0.00207739622009148,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.18333847342508,0,0,0,0,0,0,0,0,0,0.0165773713636798,0,0,0,0.146052041568245,0,0.0199289453075422,0,0,-0.0709740955355448,0,0,0.0338006927026045,0.084067752953343,0,0,0,0,0,0,0,0,0.038695402485165,0,0,-0.0498056638504471,-0.010153224077712,0.0502833245411072,0,-0.0139031593549704,0.127555525717005,0,-0.000149764930099984,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0899739934965436,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.37643418555313,0,0,0.125000947189446,-0.231389352569681,0.269899983570867,0,0,0,0,0,-0.147384050330879,0,0,0.0199526022125451,0,0.540567620729792,0,0,0,0,0,0,0.0442004396913448,0,0,0,0.739410534355843,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698523936152916,0,0,0,0,0,0,0,0,0,0,0,-0.131893869821349,0,0,0,0,0,0.170719397124368,-0.138002131687799,0,0,0,0,0,0,0,0,0.00254937560817364,0,0,0,0,0,0,0.484164499661015,0,0,0,0,1.1993119868173,0,0
RealEstate_excess,0,0,0,0.191867706468623,0,0,0,0,0,0,0,0,0.0403115265534181,0.0520507359175338,0,0,0.175222140490826,0,0,0,0,0,0,0,0,0,0,0.0134105381844032,0,0,0,0,0,0,0.150379828425737,0,-0.32197184743264,0,0,-0.214746101104428,0.290508161284086,0,0,0,-0.0727613014181447,0,-0.274596500927241,0.0269343018854299,0,0,-0.0398830733588124,-0.00594404110197287,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0477541886620315,0,0,-0.0668576528246881,0,0,0,0,0,-0.0294632778585249,0,0,0,0,0,-0.0494769542218175,0,0,0,0,0,0,0,0,0,0,0,0.195543339964014,-0.0014191024576055,0,0,-0.206933049684029,0,0,3.46944695195361e-18,-0.0399894378672967,8.67361737988404e-19,0.123378675161971,0.111397854579598,-0.101084413980136,0,0,0,0,0,-0.000214305427822869,0,0.105019891762111,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.0118138621886699,0,0,0,0,0,-0.0170661541872817,0.00341111717918202,-0.00859242666051646,0,0.014204342024692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933973439587632,0,0,0,0,0,0,0,0,0.0255943635629287,0.0232402535953894,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.169263547813856,0,0,0,0,0,0,0,0,0,0,0,0,0.0561694884880971,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523143580436066,0,0,0,0,0,0,0,0,0,0,0,0,0.0296744428628887,0,0,0,0.00153585294981327,0,0,0,0,0,0,0.202014931642129,0,-0.200691119121409,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00294974633088813,0,0,-0.00169049684103544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064614486960589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625535500190316,0.00918926733579069,0,0,0,0.0121979351014636,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603721028857012,-0.00725662262850131,0,0,0,0,0,-0.00243330806244342,0,0,0,-0.00134344973047963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830560916151412,0,0,0,0,0.0114478115761789,0,0,0,2.16840434497101e-19,0,0,0,0.0126661986325027,0,0.000395438374633836,0,0,0,0
