,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X600522.SH,X002241.SZ,X000100.SZ,X000733.SZ,X601877.SH,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002223.SZ,X601799.SH,X002294.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0193389469180914,0.291840188393028,0,0.0949586053928242,0,0,0.0819312564304513,0,0,0,0,0.0139140932276482,0,0,0,0,0,0,0,-0.00917713266066063,0,0,0.127933372792647,0,0,0,0,0,0,0,0.112767877929153,-0.164070956755788,0,0,0,0,0,0,0,0,0,0.0240822699529207,0,0.109361053455459,0,-0.0071054683427182,0,0,0,0,0.0176240263394213,0,0,0,0,0,0,0
X000858.SZ,0.273694976179787,0,0,0,0.277032555948444,0.113608560110748,0,0,0.113541445764887,0,0.109486730869605,0,0,0.0310225340090098,0,0,0,0,0.0206772016515286,0,0,0,0,0,0,0,0.0546725747566454,0,0,0,0,0,0,0.015558589862758,0,0,0,0,0.0863547632012058,0,0,0,0.00788534938212956,-0.0385329736644219,0,0,0,0,0,-0.0747247518850462,0,-0.0157622495911519,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.83611516026072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162754106136276,0,0,0,0,-0.0630809998414214,0,0.112897561423502,0,0,-0.00301145345755621,0,-0.0371683828744601,0,0,0,0,0,0.124891062854178,0,0,-0.0335471364746223,-0.0205321357434427,0,0,0,0,-0.0620246608800881,0,0,0,0.00100883405565122,-0.0330651960384815,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999123518951638,0,0,0,0,0,0,0,0,0,0,0,-0.0339356001595828,-0.105507020810242,0,0,0,0.165026052567846,0,0,0.114658306697988,0,0,0,0,0,0,0,0.155555547174729,0,0,-6.93889390390723e-18,0.146676091804992,0.045221979378761,0.0719481527035962,0.17902251908644,-0.135867215771349,0.298461320065721,0,-0.0372180096761918,0,0,0,0,0,0
X000568.SZ,0.501392150304223,0.239899207546644,0.626930159840277,0,0,-0.0158664706307028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449638786531046,0,0.00543127978038077,0,0.0573424623400421,0,0,0,0,0,0,0,0,0,-0.0585963409781393,0,0,0,0,0,0,0,-0.0756965544502433,-0.00870405996807031,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0513200886831605,0,0.0309414812677559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369481289445104,0,0.0173344642182285,0,0,0,0.05252083072973,0.0169145570367605,-0.121996628423552,0,0,0.0707560652345407,0,0,0,0,0,0,0,0.118520370847386,0,-0.079234315515817,-0.000976096989989331,0.0687581682824755,0,0.157868993901727,0,0,-0.124875197241037,0,0,0.0136437133018886,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.268932534622388,0,0,0.270419370226885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223178022065331,0,0,0,0,0,0,0,0,0,0.0616737337836732,0,-0.0288873101611012,0.16572678314872,0,0,0.0198432067234984,-0.0221593292607431,0,0,0,-0.0313651330374793,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.280698268696634,0,0,0,0,0,0.181833030567573,0,0,0,0,0,0,0.168421128641206,0,0,0,0,0,0,0.100400968043069,0,-0.143984290035918,0,0,0.0809179204066207,0.0346053201104354,0,0,0,0,0,0,0,0.0180923658637252,0,0,-0.0140248957632886,0,0,0,0,0,0,0,0,0,-0.006539752248416,0,0,0,0,0,0,0
X002304.SZ,0.14673289350252,0.272786077213886,0,0,0.00660435237378982,0,0,0,0,0,0,0,-0.053313153432775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291621267405671,0,0,0,0,0,0,0,0.00936758953585591,0,0,0,0.220077152172967,0,0,0,0,-0.158515549888044,0,0,0.102128446577752,0.0959130257479821,0,0,0,-0.0473520986790291,-0.00829086052974282,0,0,0,0,0,0
X300124.SZ,0,0,-0.145758596072884,0,0,0,0.204004878652687,0,0,0,0,0,0,0,0,0,0,-0.0362558131846281,0,0.0265661721408055,0.101393549213011,0,0,0,-0.254272222737246,0,0,0,0,0.0599904417342793,0,0,0,0.32594474432648,0.17508730996477,0,0,0,0,0,0,0,-0.177835652187465,-0.0487373238852512,0,0,0,0,0,0,0,-0.0247170324309603,-0.0212237691843182,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.363456298908317,0,0,0,0,-0.0297520633350098,0,0,0,0.246356744142463,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0436223755989881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657038875764404,0.0595911234496066,0,-0.135412804379536,0,0.0128559545452037,0,0,0,0,0,0,0
X600104.SH,0,5.42101086242752e-20,0,0,0,0,0,0.00999594627721707,0.0709215472458112,0,0.0487170217865825,0,0,0,0,0,0,0,0,0,0,0.0143786166045063,0,0,0,0,0,0.137338040091959,0,0,0,0.183028747316919,0,0,0.0750518143174532,0,0,0,0,0,-0.0370955458720287,0,0,0,0,0,-0.0440921086177014,0,0,-0.0150022591991322,0,-0.0173588441533747,0.0200029207958551,0.014817675898158,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.022796278087663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117222227931908,-0.0273923806286872,0,-0.297445080257597,0,0.533459932638968,0,0,0,0,0,0,0,0,0.208954339048975,0,0,-0.101431862366943,0,0,0.167414659264349,0,0.0301681747447791,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0493419810335948,0,0,0,0,0,0.233281189321951,0,0,0,0,0.0333024848697838,0,0.0605872167230253,0,0,0,0,0,0,0,0.088583708562892,0,0,0,0,0,0,0,0,0,0,0.0644508843523139,0,0.116587917218478,0,0.201355395899148,0.113265855650438,0,0,0,0.141612903648952,0,0,0,0,-0.0457242997813491,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00371260777865291,0,0,0,0.143870567926463,0,0,0,-0.00749721699321478,0,0,0,0,0.0350277101328944,-0.0861647651147086,0.0448996289161662,0,0,0.00646596671684533,0.368612328920115,0,0.0404643800951775,0,0,0,0,0.0630663157803344,0,0,0.0285934648846939,-0.031327474437009,0,0,0,-0.0259623747937631,-0.0285554394712223,0,-0.0130321321927731,0,0,0,0,0.0765548523931418,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.020847325558753,0,0,0,0.0865827988538589,-0.0781928203998868,-0.0337860622868147,0,0,0,0,0,0,0,-0.0247665673023486,0.0631771658714096,0,0,-0.00182128523461282,0,0,0,0,0,0,0,0.0756471684290844,0,0,0.131631827682658,0,0.0510034185157875,0,0,0,-0.138918660320381,0,0,0,-0.0175400093343765,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0695481817274245,0,0,0,0.106938223829696,0,0,0,0.281595175870327,0,0,0,0,0,0.0436996126058285,0.0903469959621447,0,0,0.0384023708794035,0,0,0,0,0,-0.0276043081875579,0.413175050061947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105236089895924,-0.0319248197230717,0,0,0,0,0.023973289670893,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.413327889192696,0,0,0,0,-0.0774223792000682,0,0,0,0.0787833265084154,0,0,0,0,-0.128091739288954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426013184456715,0,0,-0.0948236447707842,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0676951495497574,-0.0896902611755769,0.178920325414811,0.0805769451954169,0,0,0,0,0,0.088323558936734,0,0,0,0,0,0,0,0,-0.316497878152448,0,0,0,-0.161095830195425,0,0,0,0,0,0.426470229045277,-0.126704271642176,0,-0.424549874346397,0,0,0,0,0,0,0,0,0,0.633517918445394,0.247060790496154,0,-0.358213752834355,0.199193952043007,0,-0.0915022039134416,-0.0264912390139741,-0.234924526814357,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0324566787833632,0,0,0,0,0,0.312682535625034,0,0,0,0.261749922932248,0,0,0,0,0,0,0,0,0,0,0,0,0.0841678636435179,0.000229258343904563,0,0,0,0,0,0,0,0,0,0,0.0508804328408727,0,0,0,0,0,4.33680868994202e-19,0.0657671282396133,0.0615956165357987,0,-0.0802197587074141,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0354269908832431,0,0,0,0,0,0,0,0,0,0.078763421603664,0,0,0,0.10230654862848,0,0.0304542859349063,0,0,0,0,0,0,0,0.099108400285674,0,0,0,0,0.008763589827429,0.0971790954362981,0,0,0,0,0,0,0.120975394475278,0,0,0,0.157853533267943,0,2.16840434497101e-19,-0.123119823345103,-0.0247652590480386,0.152218321401655,0.233336987001264,0,0.0238310087046026,0.108113734815859,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.115478869364447,0,0,0,0.0160024010148396,0,0,0,0,0,0,0,0,0,0.123329172226205,0,0,-0.0386302290098243,0.115786879486638,0.226818303462412,0,0,0,0,0,0,0,0,0,0,0,0.105429148820424,0,0.185952619847123,0,-0.0321163478208086,0.0689683938559883,0,0,0,0.0312151575065275,0,0,0,0,0,0
