,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X002241.SZ,X000661.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X300124.SZ,X600703.SH,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000157.SZ,X002179.SZ,X600584.SH,X300003.SZ,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002456.SZ,X002008.SZ,X300146.SZ,X002185.SZ,X600118.SH,X000050.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309220176862041,0,0,0,0.244122306347713,-0.0101519164636074,0,0,0,0.10266216239098,0,-0.0803247495508256,0,0.0277727564093029,0.0596605965793679,0.0254573959334385,0,-0.00845758431765036,0,0,0,0,0,0,0.00958762548343396,0,0,0,0,0,0.135675717905759,0,0,0,0,0,0,-0.0581852444541789,0.0263354584948307,0,0,0,0,0,0
X002241.SZ,0,0,0,0.308452808619469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159477806212288,0,0,0.168166335547982,0,0,0,0,0,0,0,0,0.0470299710529072,0,0,0.1148037693222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201377173568609,0.132874978723422,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.215974041882405,0.213963083029988,0,0,0,-0.149460641316534,0,0,0,-0.133226607325022,0.163345211518715,0,0,-0.408257428991765,0,0,0,0,0,0.460647625737127,0,0,0,0,0,0,0,0,0.131861790353409,0.252124908234754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016891503984931,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0297254822589586,0.0809382389157943,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0164021585513027,-0.0361881410317496,0,0,0,0,0,-0.0170803778243333,0,0,0,0.00259123265211827,0,0,0,0.0674005923190041,0,0,0.0257272243243343,0.026577717246277,0,0.126678347560009,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.100448877087196,0,0.0437503834844444,0,0.246501458014584,0,0,0,0,0.0110500774816844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242392081586465,0.145324183627509,0,0,0,0,0,0,0,0.134832775044681,0,0,-0.0168024661259871,0,0,0,-0.00715417653961605,0.00389507373608761,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.632404893449981,0,0,0,0,0.053096458048548,0,0,0,0,0,0,0.286610141295796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133866662499899,0,0,0,0,0,0.0262484915123645,0,0,0,0.0257667872139361,0,0,0,0,0.00581575574695114,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.153678527401232,0,0,0,0.0974823636998109,0.138534593993886,0,0.0182922568769896,0.0926949875751138,0,0,0,0,0,0,-0.0511271367942148,0,0,0,0,0.06922056212909,0.0789863668116491,0.242077153814257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593805831566037,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949499114056887,0,0,0,0.0946109466422825,0,0.0784599448038745,0,0,0,0,0,-0.00914855135053228,0.0999507074162457,0,0,0.062369314152293,0,0.0614044779178472,0,0.0273513134962131,0,0,0.0432804711873204,0,0,0,0.213631990409938,0,0,0,-6.93889390390723e-18,0,0,0.157156896062101,0,-0.0850446672203135,0,-0.0425007066314897,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231471189599431,0.0567917326771868,-0.0372989132449084,0.073225289001082,0,0,0,0,0.312460003095869,0,0,0,0,0,0,0,0.0341251871147372,0,0,0.0179005400935672,0.083409172513712,0,0.121801819973015,0.0893428359058007,0,0,0,0,0,-8.67361737988404e-19,-0.0040759613278641,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.0887060134556985,0,0,0.128152963476717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401897751591178,0,0,0.216835579628835,0,0,-0.0790178101804438,0,0.214223754682095,0.177618645452518,0,0,0.236666998749036,0,0,0,0,0,0.150979265984095,0,0.247947259129265,0,0.00640271345555495,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0118189841930173,0,0,0,0,0,-0.00357122730022518,0,0,0,0,-0.0115839253746047,0,0,0,0,0.134763846583563,0.100957471895111,0,0,0,0.052246947007184,0.113348510626279,0.141158924667164,0,0,0,0,0,0,0,0,0,0.196335649212041,0,0,0,0.00458234874241203,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000625.SZ,0,0,0,0.106330446479201,0,0,-0.0340568326429454,0.563293153870482,0,0.0660149344548435,0,0,0,-0.00251794560906445,0,0,0,0,0,0,0,-0.019068319182601,0,0.107803993007278,0,0,0,0,0.0018024264005286,0,0.117428713346952,0,0,-0.107709421051993,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274974822703801,0,0,0,0,0.0371228165870118,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0806354457330845,0,0,0.122670168466254,0,0,0,0.0509508315499971,0,0,0,0,0,0,0,0,0,0,0,0.148250482917682,0.0541780612799788,0,0,0.0947524489665399,0.0725180380943658,0.151959243154751,0,0,0.0720368340883441,0,0,0,0,0.0851973387591538,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110665014375361,0,0,0,0.141523908816447,0,0,0,0.146586735026845,0,0,0,0,0,0.0321055808361881,0,0.241541297001736,0,0,0,0.16131251130169,0,0,0.131778350714844,0,0,0,0,0,0.1732037451604,0,0,0,0,0.0197989080751619,0,0,0,0,0,-0.0576043328091793,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.504090821238239,0,0,0,0,0.13874155050328,0,0,0,0,0.125328870626645,0,0,0,0.26981351011753,0,0,0.41246794902794,0,0.19566492641304,-0.523548813762243,0,0,0.0653421465253565,0,0,0,0,0.0665796547601041,0.591716948961833,0,0,0,0,-0.00704659132752178,0,0,0,0,0,0,0,-0.090732235609202,0,0,0,0,-0.0175898427044727,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.357469826052221,0,0,0,0,0,0,0.43103411588997,0,0.371894232702168,0,0,0,0,0,0.0156523417767175,0,0,0,0,0,1.73472347597681e-18,0.0699542389872509,0,0,0,-0.0260319346681509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643200758569061,0,0,0,0,0,0
X002236.SZ,0,0,0,0.431441795405188,0,0,0,0,0,0,0,0,0,0,0,0.229585203599798,0,0,0.0466323749769534,0,0,0,0,-0.101454799284406,-0.0889274241272815,0,0,0,0,0,0,0,0,0.220848000851129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439284698433043,0,0,0,-0.00784475535069947,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844668553989229,0,0,0.197370837055884,0,0,0,0.0331447763948441,0,0.0545326876224841,0.0876132840877645,0.0244729626762376,0.0926862349947377,0,0,0,0,0,0,0,0,0,0,0,0.0390220296770879,0.115481345432268,0,0,0,0,0,0,0,0,0.0810779753471888,0,-0.00519486212920513,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.273131907228974,0,0,0,-0.222712322221142,-0.0467102857934735,0,0,0,0,-0.474901245291459,0,0,0,0,0,0,0,0,0,0,0,0,0.0883592641029466,0,-0.046225380355632,0,0,0,0,0,0.67146853072549,0,0,0.604784294434554,0,0,0,0,0,0,-0.236311155749302,-0.0707739285214981,0.051689715123904,0.259476627321005,0,0,0,0.049220700678109,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0684231676299296,0,0,0,0,0,0.130511396627548,0,0,0,0,0,0.0790123139620298,0,0,0,0,0.0194601582770051,0,0.00525096424419226,0,0,0.027586207685498,0,0,0.142867125754586,0,0,0,0,0,0,0,0,0,0,0,0.00401208144949523,0,0,0,0.0409842892099639,0,0,0,0,0.0117942946222479,0,0.0167934318474446,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0910929541388744,0,0,0,0,0,0,0,-0.0834504449342392,-0.012525267952367,0,0,0,0,0.113757248465442,0,0,0,0.0200550576452818,0,0,0.157487785994597,0,0,0,0.0535691870830767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572340738838631,0,0,0,0,-0.0334808540282954,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478710579928952,0,0,0,0,0,0,0.267274089473601,0,0,0,-0.134286135277625,0.045572664695389,0.323567275330844,0,-0.154212302145056,0,0.0710500033256336,0,0,0,0,0,0,0,0,0,0,0,0.436915833333709,0,0,0,0.175224770516749,0,0,0,-0.0355141028136093,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.152935037788821,0,0,0,0.11731027451906,0,0,0.0800600166668881,0,0.0118280020477168,0,0,0,0,0,0,0.244216408241733,0,0,0.140769819138574,0,0,0,0.144357891819141,0,-0.148048749678964,0,0,0,0,0,0.0239798000107383,0,0,0.163292877454975,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0477976438991291,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.178801724969676,0,-0.0576084834196784,0,0,0,0,0,0.250161969231421,0,0,0,0,0,0,0,0,0.0601700413941423,0,0.0246881435256754,0,0.469525247160537,0.0496661437370012,0,-0.0952959525653007,0,0.127923166325735,0,0,0,0,0,0,0,0,0,0,0,0.214805477350085,0,0,0,0,0,0,0,0,0,-0.0839332318354934,0.0791182710190117,0,0,0,0,0,0
X002414.SZ,0,0.0156401145599409,0,0,0,0,0.0562876119414041,0,0,0,0,0,0,0,0,0,0,0.166174887284641,0,0,0,0,-0.16814807575407,0,0,0.134861783563409,0,0,-0.0421194354974495,-0.0678212066259563,0,0.501117770084338,0,0,0,0,0,0,0,0.175220601718559,0,0,0,0,0,0,0,0.100645428990152,0,0.185037586438848,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0158520248991205,0,0.0393533267695699,0,0,0,0,0,-0.123467119476464,0,0,0,0,0,0,0.00936614213159857,0.0488673704618908,0,0,0,0,0,0.0779435094926636,0,0,0,0,0,0.478743089043003,0,0,0,0,0,0,0,0.0411377112185946,0,0,0,0,0,0,0,0,-0.0164072562199052,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.828363444534092,0,0,0,0,0,-0.0895702121865432,-0.350924298599298,0,0,0,0.0702425535587531,0,0,0,0,0,0,0,0.129202319534576,0,0,0.0896502255167284,-0.56743363820685,0,0,0,0.270073149312268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909527494073063,0,0,0,0,0,-0.157690924473429,0.173797599137663,0,0,0,0,0,0
X601799.SH,0,0,0,0.0124083717092661,0,0,0,0,0,0,0,0,0,-0.0489157689583104,0,0.273602629424895,0,0,0,0.101406359093804,0,0,0,-0.0530466238270712,0,0,0.0548625747252971,0,0,0.143873566939242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352165984833297,0,0.0586413089471604,0,0,0.0299084648352896,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103426162729273,0.0274732072419836,0,0,0.01317242161759,0,0.181343293386921,0.0637966311566803,0,0,0,0,0,0.0172139586676845,0,0,0.0668832982426579,0,0,0,0,0.0687438213672182,0,0,0,0,0.0606846993805801,0.406061394970331,0,0,0.0087761621086751,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.11923813187476,0,0,0,0,0,0,0,0,0,0,0.024494320937506,0,0.0432850305261635,0,0,0,0,0.106147979460771,0,0.0564125325592807,0,0,0,0,0.0623072225216418,0,0,0,0.000779864488818123,0,0,0,0.0567219312361386,0,0.0344273348879884,0,0.0272286404954297,0.284654135378028,0,0,0,0,0.0179065892705214,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112760536671474,0.0602083964483475,0,0,0,0,0.0113756177501872,0,0,0.0494258413564406,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.380031307989671,0,0,0,0,0,-0.0982216898657562,0,0,0,0,0,0,0.00468405499119247,0,0.463684955751117,0,0,0,0,0,0,0.363102312279689,0,0
X002008.SZ,0,0,0,0.18645553650844,0,0,0,0,0,0,0,0,0,0.0692230128267691,0,0,0,0,0,0,0.113786206588195,0,0.0300403444455097,0,0,0.337065367560239,0,0,0.000127539184368961,0.116484385241404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291880806724018,-0.0354858662465359,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.0879906815434824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103927087870877,0.116120856776944,0,0,0,0.0531990873126595,0,0,0,0,0,0,0.136155340346492,0,0,0,0,0,0.0806855041873625,0.202556754146021,0,0.500871740570722,0,0,0,0,0.02201751306361,0,0,0,-0.058412587720799,-0.00462154919904883,0,0,0,0,0,0
X002185.SZ,0,0,0,0.00272773176720027,0,0,0,0,0,0,0,0,0,0.0217103647367515,0,0,0,0,0,0,0.0246544241052783,0,0.0282030878510154,0,0,0.187717075950727,0,1.73472347597681e-18,0,0,0.0193680735925953,0,0,0,0.274275274106671,0,0,0,0.0843629226812494,0,0,0,0,0,0.00142784626858579,0,0,0.0331911754238977,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.171452052055721,0,0,0,0,0,-0.222371274729242,0,0,0,0,-0.16705314411244,0,0,0,0,0,0.075899702575742,0,0.0520014699559702,0,0,0,0.167668749343753,0,0,0,0,0,0,0.201466503722369,0,0,0,0,0,-0.0995441927947186,0,0,0,0.00681298635933675,0,0.258169364007856,0,0,0.524947451288624,0,0,0.00787165419428903,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.227198843418107,0,0,0,0.0968641255688717,0,0,0,0,0,0,0,0,0,0,0.0466597636781772,0,0,0,0,0,0,0.0219641050536942,0,0.000910890490355192,0,0,0,0,0,0,0,0,0.229129965778901,0,0,0.13863364324335,0,0,0,0.0291572059281093,-0.0700875505762229,0,0,0,0,0,0
X600779.SH,0,0,0,-0.123720280590025,0,0,0.17199744746529,0,0.197111108703154,0.530658688293118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13517802816412,0,0,0,3.46944695195361e-18,0,-0.0845267114209562,0,0.0511871642547379,0,0,0.0422549270877887,0,0,0.0365705608296248,0,0,0,0,0,0.148565405560487,0,0,0,0,0,0,0,0,-0.0224932965311212,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0385290320697288,0,0,0,-0.0106169214835064,0,0,0,0,0.0348826539394582,0,0,0,-0.0676206635674447,0,0.123877234341287,-0.0753929243255923,0.13774818294018,0,0,0.040754385241017,0,0,0,0,0,0,0,-0.0780177075411843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323735487197341,-0.00669370723064461,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329486333432736,0,0,0,-0.236503937804657,0,0,0.26220270353307,0.0489220885789069,0,-0.131080743387228,0,0,0.0463851804997987,0,-6.93889390390723e-18,0,-0.315033334029517,0,0,0.158688103138175,0,0,-0.195686360799768,0,0,0,0.0673590136170214,0,0,0,0,0,0,0,0,0,0,0.877191271595119,0,0,0,-2.43568489445511,0,0
TED,0,0,0,0,0,0,-0.0946184975798793,-0.00508372328725124,0,-0.0258304263711276,0,0,0,0,0,0,0,-0.232359066026618,0.308858093332651,0,0,-0.089180897422655,0,0,0,0,0,0,-0.0336656968155198,0,0,0,0,0,0,0,0,0,0,0.159126411393369,0,0,0,0,0,0,0,0,0,0,-0.0815545315138623,0.92588734652321,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.102753000312822,0,0.0228748194821938,0,0,0,0,0,0,0,0,0,0,-0.0741172357611332,0.0245815981967711,0.129180832108322,0.0433715663492245,0,0,0.0194451642538487,0,0,0,-0.0266158154530695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027370564973272,0,-0.00745504958725223,0.0209236044727373,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104731940315806,0,-0.00443994215148503,0,0,0,0,0,0,-0.0123670595153829,0,-0.102563320849652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60069489530801e-05,-0.268985421435858,0,0,0,0.0533632395211941,0,0.0261012565253028,0,0,0,0,0,0,0,0,0,0,0
MKvol,0.00365639583719006,0,0,0,-0.00107708339609638,0,-0.00395581302433536,0,0,0,0,0,0,0,0.00256066811502509,0,0,0,0,0,0,0.00313453497360805,0,0,0.000974858552747377,0.0086324488856799,-0.00526004573887133,0,0,0,0,0,0,0,0,0,0,0,0,0.00213406779813628,-0.00128107319687238,0,0,0,-0.000255894863596352,0,0,0,0,0,0,0.0129304188156631,-0.00716359071148834,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00487431096688246,0,0,-0.0554976434636465,0,0,0,0,-0.0469594631235963,0,0.0873478229619599,0,0,0,0,-0.0394645511252116,0,0,0,0,0,-0.016727214437074,-0.0263580405998105,0,0,0,0,0,0,0,-0.0143130236385447,0,-0.0135776279222835,-0.0594856404826879,0,0,0,0,0,0,0.168493827239112,0,0,0,0,0,0,0,-0.0791029563587799,0.0407635123668465,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00291646151463162,0.0022845507818216,0,0,0,0.00540495278808314,0,0,0,0,0,0,0.00327999838508629,0,0,0,0,0,-0.00519956213803944,-0.0030500294447489,0,0,0,0,0,0,0,0,0,0,-0.00524423983797116,0,0,0,0,0.00101800050345222,0,0,0,0.00142489170134055,0.0146277361292188,-0.0102301504575731,0.0230507040202651,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240228852035277,0,0,0,0,0,0
