,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X600418.SH,X002179.SZ,X002241.SZ,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000066.SZ,X600372.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002236.SZ,X600839.SH,X600522.SH,X600741.SH,X600183.SH,X002456.SZ,X600066.SH,X600460.SH,X601877.SH,X002156.SZ,X000661.SZ,X002085.SZ,X000800.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.428977127187248,0,0,0,0,0.0361410972690179,0,0,0,0,0,0,0,0,0,0,0.122706225404131,0,0,-0.00205950007643651,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00409778907451812,0,0,0,0,0,0,0,0,0,0,-0.0247513845652622,0,0,0,0,0,0,0,0,0,0,-0.123823728402774,-0.0426797047506424,0,0,-0.0629508329081602,0,0
X000858.SZ,0.486720006506855,0,0,0,0,0,0.404738784997433,0,0,0,0,0.0361229599280268,0,0,0,0,0,0,0.0848318208190439,0,0,0,-0.00792701848352352,0.0658125893362347,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.166317056472862,0,0,0.00919930960637585,0,0,0,0,0,0,0,0,0,-0.0121305670741333,0,0,0,0,0,0,0,0,0,-0.00263002710159625,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.128933434654243,0,0,0,0,0,0,0,0,0.0237272944964865,0.0688456618420842,0.129033432343322,0,0,0.223837505595689,0,-0.0749088345388456,0,0,0,0,0.018455360608306,0,0,0,0,0,-0.0930661683013211,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.176749125079521,0,0,0,-0.0981731862735307,0,0
X002415.SZ,0,0,0.0628806128674744,0,0,0,0,0,0,0,0,0,0,0.00726160841929199,0,0.116780376295084,0,0,0,0.0897994177352188,0.278076009745476,0,0,0,0,0,0,0,0,0,0.035201716465966,0,0,0,0,0,-0.0286133918239962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228782332903486,0,0,0,0,-0.0549276472867194,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132895865261864,0,0,0,0,-0.0361968006490791,0,0.017164094741311,0,0,0,0.448460354755129,0.138088928220194,0,0.0308237691439036,0,0,0,0,0,0,0,0,0.0282085165635562,0,0,0.0299197873691517,0.0447002013697683,0,-0.0450558464943214,0,-0.00131424606998188,0,0,0,0,0,0,0,-0.0758340530687135,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0157559114598958,0,0,0.368626016440183,0,0,0,0,0,0,0,0,0,0,0,0.069670920300047,0,0,0,0,0.0622679092286707,0,0,0,0.117332339802568,0,-0.0428149844766619,0,0,0,0,0,0.0312886079796473,0,0,0,0.0756562872046619,0,0,0,0,0,0,0,-0.0775010368016722,0,0,0,0.00363942200779895,0,0,0,0.0146851989977755,0,0
X600809.SH,0,0.0351316059044089,0,0,0,0,0,0,0,0.729752798395584,0,0.000809687645142114,0,0,0,0,0,0,0,0.138971555141881,8.67361737988404e-19,0,0.0533841357171894,0,0,0.0709207209305321,0,0,0,0,-0.0134924093148103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382049546472167,0,-0.00743758047244383,0,0
X000651.SZ,0,0,0,0,0,0.365076801057539,0,0,0,0,0.0565949794576391,0.00264722954518713,0,0,0,0,0,0.186845863638701,0,0,0,0,-0.0636751471098287,0.0515193767556044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174599810879037,-0.0196449394563076,-0.0760063052030404,0,0,0,0,0,0,0,0,-0.00476098427846087,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403809589310205,0,0,0,0,0,0,0.0381776038621654,0,0,0,0,0.0177724502157669,0,0.098268617834556,0,0,0,0,0,0,0.0164565682601524,0,0,0,0,0,0,0,0,0,0.180376080444873,0,0.0133947353334378,0,0,0,0,0,0,0,0,0,0.0311968398195039,0,0
X000568.SZ,0,0.150656522309716,0,0,0,0,0.448053501331057,0,0,0,0,0,0,0,0,0,0,0.185808340439532,0,0.0890485307826781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190127365449116,0,0,0,0,0,0,0.0605058787306516,0,-0.0133717316733406,0,0,0,0,0,0,0,0,0,-0.0491878507032494,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587285210931218,0,0,0,0,0.206753468041398,0.110789028979888,0,0,0,0,0.0201822823160251,0,0,0,0,0,0,0,0,-0.139106826093447,0,0,0,-0.0606369127100358,0,0,0.00254679442282064,0,0,0,0,0,0,0,0,0,0,0,0,0.251781331717732,0,0,-0.0928037052448174,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.385930818248384,0.0674075866688181,0,0,0,0,0,0.224284884154682,0,0,0,0,0,0,0,0,-0.0427450853644684,0,0,0.0746931322480015,0,-0.0710556650169258,0,0,0,-0.121578036827328,0,0,0.0456423896910662,0,0,0,0,-0.0527639321114015,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932223979764045,0,0,0,0,0,0.00812163289266175,0,0.424046708453619,0,0,0.0040880242158474,0,0,0,0,0.0175816227967858,-0.017086704317718,0,0,0,0,0.0963541316516447,0.106359800693233,0,0,0,0,0,0.0216857988653558,0,-0.0479220492336913,0,0,0,0.00582901049812056,0,0,0,0,0,0,0,0.0207780073968014,0,0
X300124.SZ,0,0,0.0440613887788413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511349008944803,0,-0.00910821986949636,0.243521440646647,-0.120346104956601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448651335228867,0,0,0,0,0,0,0,0,0,0,-0.143365672996239,0,0,0,0,-0.0751422184103658,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.124176254257673,0,0.132051758436392,0,0.00161646381478819,0,0,0,0,0,0,0,0,0,0,0.130677253507942,0.203980834197736,0,0,0.13140102832508,0,0,0,0.349950696144652,0,-0.00568289669615905,0,0,0,0,0,-0.123357574007611,0,0,0,0,0,0,0,0,0.0439177364329968,0.0480688255227931,0,0,0,0.00722982125004472,0,0
X600031.SH,0,0,0,0.0731812174294787,0,0.0339641563110719,0,0.341049580955996,0,0.115779951037763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513994900265584,0,0,0,0,0,0,0.180010797177257,0.0840048950092027,0,0,0.0253793373676807,0,0,0,0,0,-0.022197613598176,0,0,0,0,0,0,0,0,0,-0.0215838618525589,0,0,0,-0.0129770083829835,0,0
X000625.SZ,0,0.253446291532996,0,0,0,0,0,0,0,0,0,0.0157791734823468,0,0.10125673522342,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.124459301099595,0,0,0,0.138769650920048,0,0,0,0,0,0.0368421397826591,0,0.0691897492220033,0,0,0,0,0,0.080015233319164,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.504270503267436,0,0,0,0,0,0,0,0.0363329668896637,0,0.101724469941758,0,0.0860318740709702,0,0,0.0715435706634714,0,0,0,0,0,-0.118969154019751,0,0.0218930851920908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265349360170936,0,-0.178730214750663,0,0,0,0,0,0,0,-0.0939116235996323,0,0,0,0,0,0,0
X000338.SZ,0,0.127953366929884,0,0,0,0,0,0,0,0.238727438656239,0.100173531105134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199564041099553,0,0.248851140210051,0,0,0,0,0,0.0388796637944278,0,0,0.0758810554554124,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230877573709709,0,-0.0187663648873449,0,0
