,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600118.SH,X000625.SZ,X600690.SH,X600703.SH,X600372.SH,X600271.SH,X000100.SZ,X600031.SH,X002292.SZ,X000157.SZ,X000338.SZ,X002236.SZ,X002241.SZ,X600741.SH,X600089.SH,X600066.SH,X002475.SZ,X600177.SH,X601877.SH,X000559.SZ,X002465.SZ,X000547.SZ,X600435.SH,X600839.SH,X002129.SZ,X000016.SZ,X300124.SZ,X600582.SH,X000568.SZ,X300003.SZ,X002179.SZ,X002498.SZ,X002294.SZ,X600252.SH,X002276.SZ,X000977.SZ,X000066.SZ,X002456.SZ,X002049.SZ,X002008.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0.0765404330623679,0,0.0283164253571768,0,0,0,0,0,0.0739989599494349,0.0271373145966357,0.136856333358549,0,0,0,0,0,0,0.231126451802443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113551627473579,0,-8.67361737988404e-19,0,0.00714357077548479,0,0,0,0,0,0.00492218894697886,0,0,0,-6.40321587640845e-05,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275279543887146,0,0,0.218337417051223,0,0,0,0.167018277444829,0,0,0,0,0,0,0,0,0,0,0,0,0.145032999682966,0,0,0,0.0123341726673988,0,0,0,0,0,0,0,0.0240004615934822,0,0.013562096525379,0,0,0.0279299843157732,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.180076170365723,0,0,0,0,0.0134152436867292,0,0,0,0,0,0.0253710343538752,0,0,0,0,0,0,0,0,0,0,0,0.0224230707475915,0,0,0.210945176104644,0,0,0,0,0,0,0.0698840884249655,0,0,0,0.13965855838195,0,0,0.0244478994248763,0,-0.0224687165598448,-0.0115131717295672,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.126454384682028,0,0,0,0,0.0393245945309324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218457727334868,0,0,0.170474076334616,0,0,0,0,0,0,0,0.00805878043055867,0,0,0,0,0,0,0,0.100510940297311,0,0,0,2.16840434497101e-19,-0.0160774606407371,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0128277419772944,0.118641512199819,0.130222698475726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291932109505346,0,0.034008454829359,0,0,0,0,0,0,0,0.0168554649462082,0.00729171620281726,0,0,0,0,0,0,0,0,0,0,0,-0.0156923727181697,-0.00588318375992376,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261943030780365,0,0.192260071065259,0,0,0,0.136144099177925,0,0,0,0.145167634501822,0,0,0,0,0,0,0,0,0.0811151877549748,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.106885432634529,0,0,0,0.155984306372695,0,0,0,0,0.0274546338529321,0,0,0,0.147240722059905,0,0,0,0,0,0.18763637106902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556670670276525,0,0,0,0,0,0,0,0,-0.0104653655360452,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0299449959538268,0,0,0,0,0,0,0,0,-0.0103065190644309,0,0.00638117518611203,-0.0339141128122711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032277952389132,0,0,0,0,0,0,0,-0.0413996260230629,0,0,0,0,0,0,0,0.0188379263518299,-0.0200199281957297,0,0,0,0.0523464200689493,0,0
X000157.SZ,0,0,0,0,0,0.320424096399175,0,0,0,0,0,0,0,0,0,0,0.464540593109127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560474622638806,0,0,0,0.0145172703902414,0,0,0,0,0,-0.0374424291797961,0,1.73472347597681e-18,0,-0.000676972802904573,0.0252271480354811,0,0,0,0,0,0
X000338.SZ,0,0,0.0405647845219254,0,0,0.0625147545846182,0,0,0,0.00373215408644972,0,0,0,0.0336880961673548,0,0,0.155617495566935,0,0.261124733800781,0,0,0,0.0900792640911845,0,0,0,0,0,0,0,0,0,0.12324189801952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343514991230015,0,0.0173929369890071,0,-0.0022906074670693,0.00619058031382299,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101672499191031,0,0,0,0,0,0,0.115981281852915,0,0,0,0.0650253744193342,0,0,0.133172767588044,0,0,0,0,0,0,0,0.0691762544616277,0,0.220263995826463,0,0,0,0.0244958760286762,0,0,0,0,0,0,0,0,0,0.0217366166606176,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.114232316556129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0520869978528555,0.0094048729784262,0,0,0,0,0.0438527673145016,0,0,0.1488757638091,0,0.0148083592899517,1.73472347597681e-18,0,0,0,0,0,0.244740548995221,0,0,0,0,0.0044412174507344,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.117358204119418,0,0,0.189468384507157,0.0354092372878429,0,0,0,0.0837521239826176,0,0,0.250546893307873,0.0445834471743718,0,0,0,0,0,0.100264059604954,0,0,0,0,0,0,0.085168221512794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775595615867675,0,0,0,-0.0107808060743242,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.335745314787708,0.00532537167077714,0,0,0,0.176648007570011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159218142604577,0,0,-0.0054947254858637,0,0,0,0,0,0,0
X600066.SH,0,0.262473083812548,0,0,0,0.115322169657641,0,0,0.168607436858651,0.0488493956248295,0,0,0,0,0,0.275517649968851,0,0,0,0,0,0,0,0.00704026438662905,0,0,0,0,0,0,0,0.112291782052279,0,0,0,0,0,0,0,0,0,0,0,0,-0.143055262303486,0,0,0,0,0,0,-3.46944695195361e-18,-3.46944695195361e-18,0,0,0,0,0,0
X002475.SZ,0,0,0.26776271002749,0,0,0,0,0,0,0,0,0,0,0,0,0.101983026873436,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.10954200883183,0,0,0,0,0,0,0.00798907521846804,0,0,0,-0.023063077184771,0,0.265335292056802,0,0,0,0,0,0,0.0408521642306111,0,0,-0.00404007122385838,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.258488702125858,0,0,0,0.138122261675078,0,0.0235714929510791,0.0216855605517437,0,0,0,0,0.164209156793738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943789596157557,0,0,0,0,0.0787228789982258,0,0,0,0,0,0,0,0,0,0,0.0137398460168858,0,0,0,-0.0164963160517944,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166070164660682,0.00230192637897288,0.00236815098924361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253508254408809,0,0,0,0,0,0,0,0,0.00180484980052583,0,0,0,0,0,0,0.0127706531558357,0,0.0199987381951691,-0.0177894893826625,0,0,0,0.0994220007897446,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210032712315334,0.0321976842392932,0.0866885721230922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118889492068052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313877496952199,0,-0.0282683663523172,0,0,0.00291918092747529,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895152429387296,0,0,0,0,0,0,0,0,0,0.246346089669048,0.0179182911520395,0,0,0,0,0,0,0.151625919205884,0,0,0,0,0,0,0,0,0,0,0,-0.0356287916553302,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0.0525886834133825,0,0,0.00975920836261592,0.229923794903713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106254784689337,0,0,0,0.0818483415904287,0.0187595019042847,0,0,0.0136437936227206,0,0,0.0249805218360137,0,0,0,0,0,0,0,0,0,0,0,-0.0268971238531589,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0.368930123102619,0,0,0,0.225688878128457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489910846961027,0,0,0.0404875103472654,0,0,0,0,0,0,0.00171497172769238,0,0,0,0,0,0,0,0.0981072197392539,0,0,0,0.00169645710391808,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0.030005365530975,0,0,0.0946976338766341,0,0,0,0,0,0,0,0,0,0.231377145903682,0,0,0.0811073107202131,0.0666385789043861,0,0.16672048410824,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0287812872337406,-0.0144718898859179,0,0,0,0,0,0
X002129.SZ,0,0.0450582915803023,-0.184723533909733,0.119338158011155,0,0,0,0,0,-0.0068341191926696,0,0,0,0,0.00968020658831333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29318670538602,0,0.12435510171381,0,0,0,0,0.240490158816937,0,0,0,0.0161685227792566,0,0,0,0,0,0.0249106556740167,0,0,0,0,0,0,-0.0288521085057266,0,0,0,0,0,0
X000016.SZ,0,-0.0449282058405044,0,0,0,0,0,0,0,0,-0.00954299718685556,0,0,0,0,0.0273848916481769,0,0,0,0,-0.0419833355524375,0,0,0,0,0,0,0,0,0,0,-0.0617936921819659,0,0,0,0.227260082329304,0,0,0,0,0.0860244042452646,0,-0.0760897847973224,0,0,0,-0.271143899814991,0,0,0,0,0.00022553102138744,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0241136873346892,0,0,0.0216056842224415,0,0.0332700689547774,0,0,0,0,0,0,0.105780578884928,0,0,0,0.0397017831664102,0,0,0,0.0658179270468588,0,0,0,0,0.201313693639173,0,0,0,0,0,0,0,0,0,0,0,0.036923769031557,0.332063294712661,0,0,0,0,0.00537559177462634,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0.0115961892276013,0,0,0,0.0334216749782519,0,0,0,0,0,0,0,0,0,0,0,0.244227421308714,0,0,0,0,0.266839933246101,0,0.130459082049084,0.0990295308023834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675988049685515,-0.00774000587870731,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0221732704045768,0.48138174427049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127600692277564,0,0,0,0,0,0,0,0.118384945201765,0,0,0,0.0401906196813393,0,0,0,-0.0064346726420663,-0.0735484308995081,0.0960497652252002,0,0,-0.0668528121743013,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702223103865062,0,0,0,0,0.0726277597116784,0,0,0,0.0253484328158787,0,0,0,0,0,0,0.0262449879493948,0,0,0.0251568832258747,0,0,0,0,0.101104888742885,0,0.0981951689155555,0,0,0,0,0,0,0.134133500358421,0,-0.0114354950502909,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.109041195133919,0,0,0,0.692393570706305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520762454864166,0,0,0,0,0,0,0,0,0.124326763684898,0,0,0.0561421012283297,0,0,0,-0.0135437201467308,0.0253988543272188,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211046086952431,0,0,0,0,0,0,0,0,0.0372042277921524,0,0,0,0.0506272403951164,0.0598293173271711,0,0,0.0588730011131199,0,0,0.188006985883407,0,0,-0.000304974356574679,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.177132049507489,0,0,0,0,0.132683967847131,0,0,0,0,0,0,0.0689524913220613,0,0,0.133947282440506,0,0,0,0,0,0,0.0986211287664654,-3.46944695195361e-18,0,0,0,0.00102247417938572,0.0182289609416328,-8.67361737988404e-19,0.0847550407799431,0,0,0,0,0,0,0,0,0,0,-0.0149442011848788,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0.00828149148265371,0,0,0.0651227714248377,0,0,0,0,0,0,0,0.179251504554268,0,0,0,0,0,0,0,0,0.0604430150227005,0.0880337129306612,0,0.157297287018931,0.087961718321701,0,0,0,0,0.168409207058982,0,0,0,0,0,0,0,0,0,0,0.017494234136092,0,0.01392644180073,0.0225974247929049,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0.32445137882395,0,0,0,0,0,-0.241173462309269,-0.158999884240887,0,0,0,0,0,0,0.218589881591365,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0910389370582528,0,0.0734166064301652,0,0,0,0,0.220753453600461,0,0,0,0.153054902673802,0,0,0.0215534708780972,0,-0.0687580761420889,0.0413559180931618,0,0,0,0,0,0
X000977.SZ,0,0,0,0.0252674573653185,0,0,0,0,0.227020495912793,0,0,0,0,0.196106772175488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667234547268852,0,0.100020262871743,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.022465629649021,0,0,0,0,0,0,0.0348291865861579,0,-0.0209907411068552,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823070119980299,0.0453682029362927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143278611007018,0,0,0,-0.0252372629966662,0.00813417664482707,0,0,0,0.0116900889414468,0,0.142793027100397,0.0661131324653139,0,0,0,0.431219575754524,0,0,0,0,0,0,0.0310116702856711,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103203006679303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107923235452587,0,0,0,0,0.592366900110859,0,0,0.0118877315314997,0,0.0593947016409648,0,0,0,0,0,0,0,0,0,0,0.045196751890061,-0.0207583710353956,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0641792756276895,0,0,0,0,0,0.18393104127191,0,0,0,0.0168302236772498,0,0,0,0,0,0,0,0,0,0,0,0.296083340456336,0,0,0.202394884749807,0,0,0,0,0,0,0.0411100149943338,0,0,3.46944695195361e-18,0.0666785697398894,0,0,0,0,0,0,0.025118873175844,0,0,6.93889390390723e-18,0,-0.00600613104110428,-0.0400174063490141,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0654140060419606,0,0,0,0,0,0.0807321950594671,0,0.152476492899181,0.274022581426704,0,0,0,0,0,0,0.00297183959847924,0,0,0,0,0.104403191029596,0,0,0,0,0,0,0,0,0,0.0813602417622136,0,0,0,0,0,0,0,0,0,0,0.0116307487594851,0,0,-0.00854597512108547,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0.190290328618121,0,0,0,0,0,0,0.0209698772879369,0,0,0,0,0,0,0,0,0,0,0,0.165181494069828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149039107101438,0,0.0172469248917539,0,0,-0.0183728581528605,0,0,0,0,0,0,0
Change_TY3M,0,0.129398820490348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154049250539915,0,0,0,0,0,0,0.0347052141372441,0,0,0.122625162241335,0,-0.0321023380723672,0,0,0,-0.0496611821960657,-0.104995183858613,-0.135639800578349,0,0,0,0.22751984905805,0,0,0,-0.142187993249233,0,0,0.0328148761730439,0,0,0.111808193196468,0,0,0.00546117522991244,-0.0467583509392841,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,1.09736548831818,5.55111512312578e-17,0,-2.99000281370072,1.49324810242826,0,0,0,0,-0.351264543699241,0,0,0.77469905250656,0,0,0,0,0,-2.1567456486871,0,-0.244038889858199,0,-1.19273870621284,0,-0.148305015957847,0,0,0,0,0,0,1.71929714272222,-1.70071051999046,0,3.29858237770933,0,0,0,0,0,0,-0.488097421995597,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276527128938468,0,0,0,0,0,0,0,-0.0788227008089511,-0.490990829187837,0,0,0,0,0,0,0,0,0,-0.205248750092,0,0,0.0675697012642762,0,0,0,0,0,0,0,0,0.129845241431263,0,0,0,0,0,0,0
RealEstate_excess,0,-0.088476919204796,0,0,0,0,-0.0931535541491086,0,0,0,0,0,0,0,0.00584594640314256,0,0,0,0,0,0,0,0,0,0,0,0.0195484607237669,0,0,0,0,0,0.113463143454241,0,0,0,-0.252666301914156,0.153325000354213,0,-0.2514558229704,0,0,0,0,0,0,0,0,0,0.363511271705157,0,-0.0281740641073953,-0.0220050873007933,0,0,0,0,0,0
MKreturn,0,0,-0.132397798005302,0,0,0,0,-0.114006989075755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174031368598199,-0.121908242265881,0,0,0,-0.0139588406113862,0,0,0,0,0.205009376038214,0,0,0.109125551084067,0,0,0,0,0,0,0,-0.00855242669311985,0,0,0,0,0.076784808240908,0,0,0,0,0.000918605956697159,0.00625726704916322,0.0246897392391641,0,0,0,0,0
MKvol,0,0,0,-0.00109325145205144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366176733836841,0,0,0,-0.000851640029521233,0,0,0,0,0,-0.00102770346138643,0,0.00208998714980731,0.000149583666904422,0,0,0,0.113728884540747,0,0
CarbonVol_Shenzhen,0,0,0,-0.00341662679151445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113522572252394,0,0.00790304888705039,-0.00855636450961394,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0019768685055608,0,0,0,0,0,0,-0.011540960409988,0,0,0,0,0,0,0,-0.000199132595049866,0,0.0021525230391233,0,0,0,0,0,0.00121597439574645,0.00441622531417055,0,0,0,0,0,0,0,0,-0.00343770972096054,0,0,0,0,0,0,0,0,0.00953041764223748,0.00311580072791021,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0017156132272962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00098116180764333,0,0,0.00267162066344108,0,0,0,0,0,0,0,0,0,-0.00227616503268625,0,0,0,0,0,0,0,0,0.00161919813573355,0,0,0,-0.0028131724517863,-0.00152994712731324,0,0,0,0,0,0
