,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X600584.SH,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002028.SZ,X002007.SZ,X002180.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.101452720819719,0,-1.38777878078145e-17,0,0.0854214766078098,0,0,0,0,0,0.141680813962914,0.121322275426516,0,0.00134856667043214,0,0,0.00134537416238371,0,0,0.0700263150711208,0,0,0,0,0,0.0638634395672818,0,-0.0761329132643583,0,0,0,0,0.0514922994623765,0.313493021790225,0,0,0,0,0,0.157872866868682,0,0,0,0,0,0,0,-0.0202764426991376,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0607530452897084,0,0,0,0,0,0,0,0,0,0,0.0870016690734568,0.173446936831823,0,0,0,0.00162302202424956,-0.0176763102540814,0,0,0,0,0.177236799060579,0.177099345820163,0,0,0,0,0,0,0,0,0,0.072881513810804,0,0,0,0,0,0,0,0,-0.058943161471924,-0.0250188724220185,-0.00929449951827054,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0239425081512454,0,0,0,0,0,-0.207534613239526,0.00602029641603562,0,-0.0154906681772245,0,0.0927837096372206,-0.0784395354243078,0,0,0,0.108877002263591,0,0,0,0,-0.0425428300350939,0,0,2.16840434497101e-19,0,0,0,-0.0112678694897171,0,0,0,0,-0.0293866493977723,0.0165057217478059,0,0,0,0.146512549430069,0,-0.0330181717213552,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.904369011874854,0,0,0,0,0,0,0,0,0.246395203301131,0,0,-0.310533814589154,0,0,0.0604447577389878,0.112574013583343,0,0,0,0,0,0,0,0,0,0,0.0948708983274083,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.196434605377829,0,0.00861171371668474,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0281699274122886,0,0,0.149359334927541,0,0,0,0,0.0934971834667037,0,0.0593684930672287,0,0,-0.0265801813541116,0,0,0,0,0.021845123653788,0,0,0,0,0,0.156586979267529,0,0,0,0,0.0285775632331653,0,0,0.10042314389771,0,0,0,0,0,0.0439153359632268,-0.118034480061924,0,0,0,0,-0.067460088163459,0,0,0,0,0,0,0
X000596.SZ,0,0,0.432282214360174,0,0,0.0392738115832188,0,0,0,0,0.0492753269904771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745160187239958,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320883836432673,0.0598984581606321,0,0,0,0,0.0472714885628194,-0.00244540846671279,0,0,0,0,0,0
X600031.SH,0,0,0,0.00961545593704955,0.0759857927995886,0,0.0573577539881882,0,0,0,0.0726268026470704,0,0,0,0,0,0,0,0.06138858274721,0,0,0,0,0,0,0.178024524681037,0,0,0.0740975610971618,0,0.28770904679081,0,-0.0352225485070205,0,0.0337347629884767,0,0,0,0,0,0,0,0,0,-0.0337406162228495,0,-0.135965448064446,0,0,0,0,-0.0230802377141881,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.393549593244961,0,0.23163868635021,0,0,0,-0.0492686805896207,0,0,0,0,0,0,0,0,0,-0.037275726781879,0.212692735976225,0,0,0.147544968767069,0,0,0,0,0,0,0,0,0.064919285906712,0,0,0,0,0,-0.185855793015638,-0.348383793251259,0,0,0,0,0,0,0.0138423067582062,0.300382875377193,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.341334879319296,0,0,0,-0.109785977291761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414899363648827,0,0,0,0,0.296899792077732,0,0,0.0357307828668911,0,0,0.461688050456117,0,0,0.0219386338901588,0.163512667451002,0,0.383153209563393,0.155705080502939,0,0,0,0,0,0.0269743203288664,0,0,0,0.0782010580929454,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0158000403774486,0,0,0.110973584873751,0.0420929417458143,0,0,0,0,0,0,0,0,0.262621410561455,0,0,0,0,0.104557068022243,0,0,0,0,0.00414228827195871,0,0,0,0,0,0.0209003571307954,0,0,0,0,0.0461490950955963,-0.0636614404580026,0,0,0.0354842625418515,0,0,0,0,0,0,0.074521155253796,0,-0.0713194930005375,-0.0459282255184538,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.101907539039761,0,0,0,0,0,0,0,0,0,0,0.10722551867216,0,-0.127780603712624,0,0,0,0,0.12676918114251,0,0,0,0,-0.0165465022228036,0,0,0,0.0639732765550053,0,0,0,0,0,0,0,0.418561807314151,0,0,0,0,0,0,0.130237404422323,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0796694970030575,0,0,0,0,0,-0.0109740746626822,0,-0.0399933179518802,0,0,0,0,0,0,0,0.117462702647044,0.03573579673105,0,0.0885160784742948,0,0,0,0,0.155961065131669,-0.0591886861951244,0,0,0,0,0,0,0,0.752373832123661,0,0,0,0,0,0.0962593163731788,0,0,0,0,0.072348341859238,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0673111354656169,0,0.021965191216379,-0.00618042817408792,0,0.101046848460953,0,0,-0.131863400745549,0,0,0,0,0,0,0,-0.120840317652171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105151757844003,0,0,0,0,0,0.465181503366441,0,0,0,-0.0696296964420597,0,0,0,0,0,-0.028966677994609,0,-0.0662321524469932,-0.0115341129047519,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.163329163235026,0,0,0,0,0,0.017603399435423,2.71050543121376e-20,0.0319045819202348,0,0.167770293876115,0.073769416651197,0,0,0,0.0285583945934468,0,0,0,0,0,0,0,0,0.238531593307809,0,0,0,0,0,0,0,0,0,0,0,0,0.0765365753696115,0.164164654128811,0,0,-4.33680868994202e-19,0.0373532183471266,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0244091563244238,0,0,0,0,0,0,0,0,0,0,0,0,-0.048819753117333,0,0,0,0,0.365160494312594,0,-0.506291311949269,0,0,0,0,0,0,0,0,0,0.590141980839029,0,0,0,0,0,0,0,0,0,0,0,0.345904923198308,0,0,0,0,0,0,-0.0287716900625123,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201349383467282,0,0,0.0928093053793529,0.115611027390911,0,0,0,0,0,0,0,0,0,0,0,0.0523543913027305,0,0,0,0,0,0,0,0,0,0,0,0,0.16847039333578,0.0339165015061175,0,0,0,0,-0.0754924478165331,0.0298041554005346,0,0,0,0,0,0
X600089.SH,0,0,0,0.0880799313659839,0,-0.0963337695884863,0,0,0,0,0,0,0,0.00512464683854849,0,0,0,0,0.13587294308066,0,0.214032994960934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130395296101055,0,0,0,0.0505178797074636,0.00595883902794511,0,0,-0.0182650891114415,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.00475447199306098,0,0,-0.00256386338166705,0.0928268684588503,0,0,0,0.0418295126192009,0,0.0984224277434209,1.0842021724855e-19,0,-0.0289896454951148,0,0.0636335272909659,0,0,0.0842646283449414,0,0,0,-0.00415658774728095,0,0,0,0,0,0.076115656597863,0,0,0,0,0,0,0,0,0,0,0.0924291522569075,0,0.029267431317568,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.633478802521097,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270201918338781,0,0,0,-0.171924998243626,0,3.46944695195361e-18,0,0,0,0,0.455083332804149,0,0.476993023555464,0,0,0.000351363360963599,0,0.0303628986265227,0,0,0,0,0,0.00776604144478299,0,0,0,0,0,0,0,-0.25641715546316,0,0,0,0,0
X600741.SH,0,0,0,0.0663587468416247,0,0,0,0,0.039609889909293,0,0,0,0,0,0,0.0828459829485106,0,0,0.201200013793318,0,0,0,0,0,0,0,0,0,0.0319524266808584,0,0,0.00823108159833572,0,0.135751580635953,0,0,0,0.0143042257727987,0,0,0,0.00943364892078192,0,0,-0.0583582851852074,0,0,0.0738485707815504,0,0,0,0.00585042713531032,0.00781163950949912,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0374152454317248,0,0,0,0,0,0,0,0,0.328915012398087,0,0,0.209245435880856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382921448394661,0,0,0,-0.00800775765070899,-0.0287761989740201,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973467567992551,-0.0322969384818864,0,-0.0281949125940542,0,0,0.0642427160539587,0,0,0,0,0,0,0.0105736810456943,0,0,0,0,0,0.329894158923395,0,0,0,0,0,0,0,0.010842481970059,0,0,0.117760078944594,0.22895280168236,0,0.165352156805385,0,0,0,-0.0104795614369291,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.17281846102253,0,0,0,0,0,0,0,0,0,0,-0.272618250062194,0,0,0,0,0,0.175505933808772,0,0,0,0.400393500888609,0,0,0.747761680663062,0,0,0,0,0.38872590565668,0,0,0,0,0,-0.698944444086181,0,0,0.0596943429502782,0,0,0,0.086249552431441,0,0.0531707464564504,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.174216560402579,0,-0.166388018741386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220707373075175,0,0.0165390384277021,0,0,0,0,0,0,0,0,0,0.0320960289501938,0,0,0.261743621860865,0,0,0,0,0,0,-0.0182496996018331,-0.0408367872708008,0.201029781298715,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.021272207875289,0,-0.0132181923500145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532487994682125,0,0,0,0,0,0,0,0,0,0,0.0141864349733853,-0.026163005168602,0,0,0,0,0,0,0,0,0,0,0,0.0350122909966961,0,0.403096569115316,0.0544951595740538,0,0,0,0.0303321611875524,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.108285816655093,0,0,0,0,0,0,0,0,0,-0.192622034979441,0,-0.0222019485702967,0.27376993484815,0,0.173918265795976,0.104573132475728,0,0,0,0.032548360283578,0,0,0,0,0,0,0.0074733300030722,0,0,0,0,0.0102388792198376,0,0,0,0,0,0,0,0,0.0203738713592115,0,0,0,0,0,0.00827929583963077,0,0,0,0,0,0
X600522.SH,0,0,0.000462810073729076,0,0,0,0,-0.0617259424380963,0,0,0,0,0,0,0,0.11367231561626,0,0.0124838344310413,0.0632951757069646,0,0,0,0,0,0,0,0,0,0.0490183041176575,0,0,0,0,0,0.0158078160862237,0,0,0.0477892230502416,0,0.0288926170920425,0,0,0,0,0,0.136286118153318,0.0477440412172045,0,0,0,0,0,-0.0744968054694907,0,0,0,0,0,0
X600702.SH,0.015706770923551,0.107536068915638,0.735702959941553,0,0.155445375814406,0.161319285490487,0.0409349839756771,0,0,0,0,0,0,0.0174388707823474,0,0,0,0,0.0312314219486433,0,0,0,0,0,0,0,0,0,0,0,0.113225047261415,0,0,0,0,0,-0.0211771155112029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462014476032945,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0.0658022912429991,0.0163964221595983,0,0,0.0281228885028915,0,0,0,0,0,0,0,0,0,0.0464148586329766,0.000344257066531239,0,0,0,0.575110870854823,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185473019992134,-0.0393576492834808,0,0,0.0603955717394224,0,-0.0131206206795012,0,0.240004559373275,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0806101785278689,0,0,0,0,0,0,0,0,0,0,0,0,0.170301360556651,0,0,-0.128353349445895,0,0,0,-0.0938447045541072,0,0,0.0568499778715455,0,0,0,-0.155619063012249,0,0,0,0.594145091621987,-0.14765012046387,0,0,0,0,0,0,0.197928495732483,0,0,0,0,0,0.207857054913029,0,-0.0412239455959243,-0.237385970525292,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.051348444411155,0,0,-0.0262009430149388,0,0,0,0.00290665131242464,0.0528123825261853,0,0.147963386993858,0.32408830208558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102193992346128,0,0,0,0.0399508313332897,0.0614596240429668,0.00657679194692033,0,0,-0.0161202269408864,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.0106666958738018,0,0,0,0,0,0,0,0.0646935592537221,0,0,0,0,0,0,0,0.106904788180236,0.222519897769134,0,0,0,0,0,0,0,0,0,0.0478222157699379,2.16840434497101e-19,0,0.00516439500358774,0,0,0,0,0,0,0,0,0,0,0,0,-0.000843087465389388,0,0,0,0.161135864477873,0,-0.0227443991359459,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.037396571411548,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0225174360203792,-0.00146293838528837,0,0.165850452935221,0,0,0.0258584831963085,0,0,0,0,0,0,-0.0348586912568672,0.002411370827526,-0.0798029876931763,0,0.0229386933478498,0,0,-0.130525089282514,0,0,0,0,0,0,0.0737911467513285,0,0,0,0,0.0117848901114243,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0147457759057324,-0.00777551824807031,0,0,0,0,0,0.143556104850178,0,0,0.063591520082238,0,0,0,0,3.46944695195361e-18,0,-0.0283246652918983,0,0,0,0.0607571764068978,0,0,0,-0.0522517327805681,0,-0.0309686223988952,0.183786877752138,0,0,0,0,0,0,0,0.0457904756038985,0,0,-0.0977006369252877,0.104577854453509,0,0.151104846148085,0,0,0.062500000660067,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0102575453929674,0,0.141979589551253,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.134960954825031,0,0,0,0,0,0,0,-0.409598834303487,0,0,0.0839755207641488,0,0,0,0,-0.0285933481818218,0,0,0,0,0,0,0,0,0.2325427085615,0,0.173911292089629,0,-0.0769857164145717,-0.0320486646660479,-0.0332082935115513,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.118874821452471,0,0,0,0,0,0,0,0,0,-0.085534435872813,-0.12778282439002,0,0,0,0,0,0.154706219980787,0,0,0,0.341258746949538,0,0,0.256825405226584,0.0794778000307683,0,0,0,0,0,0,0,0,0,0,0,-0.0442237273348269,0,0,0,0.499385645042553,0,0,0,0.0711529923474741,0,0,0,0,0,0
X300142.SZ,0,0.136988776485477,0,0,0,0,-0.0950286941160821,0,0,0,-0.0346431964549715,0,0,-0.0236809892857026,-0.046947899905076,0,0,0,0,0,0,0.187280272242453,-0.116133554220316,-0.0615594266986565,0,0,0,0,-0.0175415240500987,0,0,0,0,0.369962240522202,0,0,0,0,0,0,0,0,0,0.026064244702858,0,-0.095244718288224,0,0.215682475448151,0,0,0,0.0127571007763333,0.00904823426849342,0,0,0,0,0,0
X600460.SH,0,0.0925743491099592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530295677433917,0,0.203241151074439,0,0,0,0,0,0.103327294894713,0,0,0,0,0,0,0,0.147903543993647,0,0,0.335580377771082,0,0,0,0,0.0862211144705566,0.147869219958827,0,0,0,0,0,0.142766475479954,0,0,0,-0.0366668504164029,-0.0327421741900901,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12158960675943,0,0,0,0.0251843655160709,0,0,-0.0531307307395762,0,0,0,0,0,0,0,0.100450003841029,0,0,0,0,0,0.0144501023229086,0,0,0.151033611972439,-0.0949947055655031,0,0,0,0,0,0,0.348949651154328,0,0,0,0.209732790051534,0,0,0.0334501541444024,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236647575893372,0,0,0,0.455595686709248,0,0,0,0,0,0,0,0,0,0,-0.199661665201711,0,0,0,0.253711637413709,0,0.0829868488452345,0,0,0.00873111986205676,0,0,0,0,-0.335708933785863,0,0.176716433805107,0,0,0,0,0,0,0.0851444074845793,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.16426086366342,0,0,0,-0.071264445204838,0,0,0,0,-0.141779480386161,0,0,0,0.0182483283619696,0,0,0,0,0,0,0,0,0,0,0,0.000758678573435705,0,0,0,0.0479223739756282,0,0.151593590067498,0,0,0,0.0497544432561447,0,-0.0540973595454365,0,0,-0.298286781193383,-0.0558730163462586,0,0,-0.0277166989556151,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.238793185646751,0,0,0,0,0,0,0,0,0,-0.0999400549970909,-3.46944695195361e-18,0,0.0574942482764272,0,0,0.0741266028051043,0,0.0354924321055851,0,0,-0.0352554971268305,0,0,0,0,-0.102004155712399,0,0.0498101733809887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753863980562537,0,0,0,0,0,0,0.797725324609978,0,0,0,0,0,0
TED,0,0,0.0200722606694115,0,0,0,0,0.347362149591637,0,0,0,0,0,0,0,0.0295758827985539,0,0,0,0,0,0,0,0,0,0.186158121952567,0,0,0,0,0,0,-0.0729615279986797,0,0,0,0,0,-0.294036911509229,-0.0798848343950015,0,0,0,0,0,0.0471519853538261,0,-0.141603410764961,0,0,0,0.86402360560094,0,-0.133149110460425,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.225601507737711,0,0,0.0212180446239006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452942624002447,-0.293700509307214,0.0910533969694982,0.0678141228109393,0,0,0.246565519217022,0.171616726301988,-0.127865227509038,0.0209552022188018,0,0,0,-0.025905874109098,0,0,0,0,0,0,0,0,0.0430839788203695,0,0,0,0,0,0,0
MKreturn,0.047587399005137,0,0,0.030907865659216,0.0540152811660707,-0.0998382275480935,0,0,0,0,0,0.037103294880591,0,-0.0863511579946426,0,0,0,0,0.0119298560436776,0,0.0330677348773759,0,0,-0.018672757470366,0,0,0,0,0,0,0,0,0,0,0.0474287878175197,0,0,0,0,0,0,0,0,0,0.0377451813784675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.0012849982941636,0,0,0,0,0,0,0,0,-0.000607939493162433,0,0.000636239040590272,0,0.0025839086250035,-0.000809330136265382,0,-0.00473293885019858,0,0,0.00371117811092408,0,0,0,-5.94719781445433e-05,0,0,0,0,-0.000452799598655177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503129580413998,0,0,0,0.00141310775130869,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00924374119336493,-0.0152501989488976,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.00330651779114504,0,0,0,0,-0.000676905460687915,0,0,0,0,0,0,0,0,0.000559912701155326,0,0,0,0,0,0,0,0,0,0.00227873590968813,0,-0.00343521176751974,0.00348550041681428,0.00173729721486234,0,0,0,0,-0.00804279208730751,0.00741521425258184,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00877634928215333,0,-0.0241531507536527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786018521078672,0,0,0,0.0151198242677382,0,0,0,0.00483507967703274,0,0,0.00113275497185401,-0.0209596039033455,0,0,0,-0.022872447983841,0.00787975543201341,0,0,0,0,0,0,0,0.0156318916651985,0,0,0,-0.00426088607149874,0,0.0378266665220164,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250087209096998,0,0,0,0,0,0,0,0,0,0,0.00713688448660798,0,0,0,0.000382115132788374,0,0,0,-0.00249618582429944,0,0,0,-0.00132141878693187,0,0,0,0,0,0,0,0,0.00167865241236269,0,0,0.00206189349468858,0,0,0.0123204901729935,0,0,0,0,0,0,0
