,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X002292.SZ,X600031.SH,X002475.SZ,X002236.SZ,X002049.SZ,X600118.SH,X002506.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X600372.SH,X000568.SZ,X600089.SH,X300003.SZ,X002294.SZ,X002085.SZ,X600177.SH,X002074.SZ,X600867.SH,X300124.SZ,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X600498.SH,X000869.SZ,X601877.SH,X002426.SZ,X002456.SZ,X000550.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.223445349410021,0,0,0,0,0,0,0,0,0,0.215302719998996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787260041667727,0,0,0,0,0,0,0.0851252559982107,-0.00579589941753623,0,0,0,0,0,0
X600104.SH,0,0,0.192124297675624,0.0116533140209152,0,0,0,0,0,0,0,0,0.0775122061590077,0,0.240864557930578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118659301060631,0,0,0,0,0,0,0,0,0.0789731764816605,0,0,0.0518436756939263,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.225915927239744,0,0,0,0,0,0,0,0,0,0,0.320736855923483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113134385198515,0,0,0.0104954273833099,0,0,0,0,0,0,0,0,-0.0114599076644713,0.214899807255916,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0.177149471640732,0,0,0,0,0,0.0735643764736848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419317777607304,0,0.028317404293488,0,-0.0254471007919642,0.0806750448688142,0,0,0,0,0,0,0,0,0,0.0269104502515998,0,0,0,0,0,0
X002304.SZ,0,0,0.00865752975714847,0,0,0,0,0,0,0.0461913768012901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124792950709387,0.096675916314404,0,0.262765875964893,0,0,0.0848884890968536,0,0,0,0.113080499859259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0310999253157054,0,0,0,0.101275723876271,0,0,0,0,0,0,0.0885013239805107,0,0,0,0.0173064859433736,0,0,0,0,0.00900796440271908,0,0,0,0,0,0,0,0,0.0835746089280901,0.227572105154745,0,0,0,0,0,0,0.042581707751476,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0918406685075245,0,0,0.0481101113631233,0,0,0,0,0,0,0,0,0,0,0.0690811951832347,0,0,0,0,0,0,0,0,0,0,0.0420213507633395,0,0.00181863799198925,0.0651770574941977,0,0,0,0.0202643520128902,0,0.0146434443059418,0,0.015527849350938,0,0,0,0.0131525053542263,0.0127183490533778,0,0,0,0,0,0
X000725.SZ,0,0,0.186586474533773,0,0,0,0,0,0,0,0,0,0.0710170824541988,0,0,0,0,0,0.103761389556802,0,0,0,0.0255874103697228,0,0.0578678882493523,0,0,0,0.0981504342261392,0,0,0,0.26817377509247,0,0,0,0,0,0,0,0.0195828854190074,0,0,0,0.0471813451664864,0,0,0,0,-0.0229981687271416,0,0,0,0,0,0
X000625.SZ,0,0,0,0.1459920457324,0,0,0,0,0,0,0,0,0,0,0,0.0392520044306577,0,0,0,0,0,0.0902809355904306,0.000434007182804522,0,0,0,0,0,0,0,0,0.0468486487919447,0.00848629962172317,0,0,0,0,0,0,0.0145006069707431,0,0,0.0809026312426775,0,0.0639312622009568,0.199869743524945,0.136783982899796,0,0,-0.00914249471581141,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0326487654946923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302092945918038,0,0,0,0,0,0,0,0,0,0.140719263812279,0.118784614761952,0.036916126085281,0.0561098772354556,0,0.0284938760214192,0,0.106872087840796,0.0139130863106843,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445836455680001,0,0,0.559708233049823,0,0,0,0.135113029355211,0,0,0,0,0,0,0,0,0,-0.0264500365194145,0,0,0,-0.446538508932439,0,0,0,0.260166551864677,0,0,-0.073512412785557,-0.405340119607179,0,0,0,0,0,-0.110690944635777,-0.0604676968505747,0,-0.0980104128709379,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0315614979737996,0,0,0,0,0,0,0.0540852063062098,0,0,0,0,0.282381465239112,0,0.0369120786723058,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0969396780110974,0,0.0473700908102554,0,0,0.0941386761695523,0.0619251307408953,0,0,0,0,0.0610079604365947,0,0.0256278149337578,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0300117183982151,0,0,0,0,0,0.25340250908551,0,0,0,0,0,0,0,0,0,0,0,0,0.0985292434575374,0.0667269412987935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234798338600313,0,0,0,0.00148049490459904,0,0.049087360188989,0,0.179465379540665,0,0,0,0.0260463102403559,-0.0157932280101483,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147607045556131,0,0,0,0.114915255688647,0,0,0,0,0,0,0.122136406685754,-6.93889390390723e-18,0.114161367005718,0,0,0,0.100933683235021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.22145184922854,0.0495970797206451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919352762325234,0,0,0,0,0,0,0,0,0.316363659759286,0,0,0,0,0,0,0,0.0362648680699131,0,0.0545780519220274,0,0.0704334607486752,0.01222150933978,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.159227982686827,0,0,0,0,0,0,0,0,0.472636843796827,0.317404364702531,0.219146019160051,0,0,0,0,0,0,0,0,-0.396450349451687,0,0.0809789568008309,0,0.22318025019814,0,0,0,0,-0.286896515868077,0,0,0.0229292201510275,0.0808628286191918,0,0,-0.472035029894088,0.0108438348338969,-0.103653220162103,0,0,0,0,0,0
X600031.SH,0,0,0,0.0316735005951045,0,0,0,0,0,0.204182978253873,0.0408154912641277,0,0,0,0,0,0,0,0,0,0,0.0265486626167419,0,0,0.173611228150325,0.132380469210586,0,0,0.148507693168567,0,0,0,0.139270935746132,0.0155555792429759,0,0,0,0.00910644768455598,0,0,0,0,0,0,0,0,0,0,0,-0.0152167912866833,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177097492595472,0,0,0,0.285721729641878,0,0,0.00352623155373239,0,0,0,0,0,0,0,0,0,0,0,0.125100170111681,0,-0.0784663931967598,0,0.115162355674587,0,0.141597176864733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0293726103057897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849263027889007,0,0,0,0,0,0,0,0,0,0.0150494089583247,0,0,0,0.0890184931944004,0,0,0,0.317059377865856,0,0.229763686645232,0.227384701610363,0,0,0,0,0,-0.0679978816770083,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.031802433500868,0,0,0,0,0.0277007158829711,0,0,0,0,0,0.0320075304896714,0,0,0,0,0,0,0,0.0551022296631762,0.012089309550454,0.000701073022407743,0,0,0,0,-0.130357534353912,0,0.00579189691733289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140100757048794,0,0.0959474145416281,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.227794652423708,0,0,0,0,0,0,0,0,0,0,0.09684374249212,0,0,0,0,0,0.0961883592130045,0.0353183146666234,0,0,0,0.346635751249998,0,0,0,0.149820930799436,0,0,0,0,0,-0.00303766448250285,0.0558640575362972,0,0,0.0513393036820531,0,0,0,0.0443684606715538,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0196387173358104,0,0,0,0,0.0362778487240774,0,0,0,0,0.222177155349352,0,0.101860745342048,0,0,0,0,0,0.0481664786698255,0,0,0,0,0,0.0393318966434636,0.168620541208285,0.127081096954806,0.0537456270577042,0.117623949114016,0,0,0,0,0,0.134417450596012,0,-0.0855207272406538,0,0.0835866218285924,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130380628703083,0,0,0,0,0,0.157267490943785,0,0.0147834043186348,0,0.0490493400153434,0,0,0,0,0,0,0.11613132135928,0.0838033253599117,0,0.0723151282322875,-0.0392276627760389,0,0,0,0,0,0.381811381517314,0,-1.73472347597681e-18,0,0,0,-0.00608868294713095,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.146710696547543,0,0.28655161382483,0,0,0,0,0,0,0,0,0,0,0.106014443544648,0,0,0,0,0,0,0,0,0,0,0.105837696632853,0,0.112269754293308,0,-0.134576577943439,0.0219620390963704,0,0,0,0,0,0
