,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600703.SH,X600741.SH,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600809.SH,X002008.SZ,X000100.SZ,X600487.SH,X600498.SH,X002007.SZ,X000661.SZ,X000625.SZ,X300146.SZ,X300142.SZ,X002179.SZ,X600867.SH,X000596.SZ,X000157.SZ,X600566.SH,X600177.SH,X002456.SZ,X600066.SH,X600089.SH,X002506.SZ,X002180.SZ,X600522.SH,X600372.SH,X002294.SZ,X002241.SZ,X300136.SZ,X000977.SZ,X600699.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0.0210132438957476,0,0,0,0,0,0,0,0,0,0,0,0.0438518955020025,0.0731096259252466,0,0,0,0,0,0,0,0,0,0,0.0430805759639236,0,0,0.154412881808132,0,0,0,0,0,0,0,0,0,0.141855201679285,0,0,0,0,0,0,0,-0.028372417345106,-0.0380458635100659,0,0,0,0,0,0
X000568.SZ,0.124422584723031,0,0,0,0,0,0.135391259985542,0,0.0624915324861288,0,0,0,0,0,0.10695994314973,0,0,0,0,0,0,0.356726461804047,0,0,0,0,0.155162088846281,0,0,0,0,0,0.0184787082738426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204967829679551,0,-0.0321323313897581,0.0555247448453407,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00327054721205948,0,0,0,0,0,0,0,0,0,0,0,0.0364834485951332,0,0,0,0,0,0,0.0779567614118838,0,0,0,-0.039409444079057,0,0,0,0,0.0406233673058566,0,0,0,0,0,0,0,0,0.0065877754299406,0,0,0.141857498449309,0,-0.0210812685419668,1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0135459036103489,0,0,0,0,0,0,0.040422920114427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746614174210867,0,0,0,0,0,0,0,0,0.0807061191478534,0,0,0.0817867171046692,0,-0.0220936792147769,0.120193097049017,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0236742619765706,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00852616611453662,0,0,0,0,0.255196733595995,0.068462542214738,0.266535860580834,0,0.0484308857352657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301677061403785,0,0,-0.0038496864539669,-0.0561635707740853,0,0,0,0,0,0
X600741.SH,0,0,1.73472347597681e-18,0.207730787788884,0,0,0.0135995894615828,0,0,0,0,0,0,0.0331037934523419,0,0,0,0.0483817699753448,0,0,0,0.191286009062764,0,0,0,0,0,0,0,0,0,0,0.0121784362403892,0,0,0,0,0,0.144040818827795,0,0,0,0,0,0,0,0.0773015536293174,0.0480282184576165,0,0,0,-0.00405813804635036,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0860735635417397,0.055165102341891,0,0,0,0,0.0679914552322491,0,0,0,0,0.0391132852151544,0,0,0,0,0,0,0,0,0.0483000083990986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279386952070405,0,0.164489396734314,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147070738837156,0,0,0,0,0,0.0021405998722938,0.973746585118524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418163382388295,0,0,0,-0.00248036014453621,-0.00846977754714505,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0718705297968607,0,0,0,0,0,0,-0.150585267868168,0,0,0,0,0,0,0.463089312925389,0,-0.0981054873228761,0.243905717835296,0,0,0,0,0,-0.086429420712246,0,0,0.752724906037289,0,0,0,0,0,0,0,0.107460228714121,0.163134440390834,0,0,0,0,0,0,0.0716955276274632,0,0,0,0,0.164430261755872,0,0
X002236.SZ,0,0,0.716057683023138,0,0.209891733659704,0,0.00495194634201648,0,0,-0.0507404799324877,0,0,0,0,0.0413114653735099,0,0,0,0,0,0.0222590930756448,0,0,0,0,0,0,0.0854461328310483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437453246290487,0.231796060752974,0,-0.075038241122328,0.0850747716161442,0,0,0,0.0159742363822246,0.0192711999725979,0,0,0,0.0456235978894017,0,0
X300124.SZ,0,0,0,0,-0.0742519543554314,0,0,0,0.455653031785553,0.0855460983651225,0,0,0,0,0,0,0,0.0321184901429117,0.111805331711303,0,0,0,0,0,0,0,0,0,0.348458736195747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004043576791103,-0.0564376498860387,0,0,0,0,0,0
X600809.SH,0.194585803651386,0,0,0,0,0.07915425917929,0.184923735492825,0,0,0.026362344296407,0,0.27854221014802,0,0,0,0.0385478834884239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850433738725023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309297297493907,0,0,0,0,0,0,-0.0223885196480691,4.33680868994202e-19,0,0,0,-0.0645482051448861,0,0
X002008.SZ,0,0,0.141578038347084,0,0,0.15782703466412,0,0,0,0,0,0,0,0,0,0,0,0,-0.070192601744625,0,0,0.107648955291928,0,0,0,0,-0.197073533142753,0,0,0.00272673435708751,0,0,0.219056630680531,0.0910998868109119,0,0,0,0,0,0,0,0.182976032576269,0,0,0,0,0.0334670838437447,0,0,0,0,-0.00873564432958532,0.0400011062762618,0,0,0,-0.15054882468627,0,0
X000100.SZ,0,0,0,0,-0.00568371268169906,0,0,0,0,0,0,0,0,0,0,0,0.0270897417307235,-0.0614542891104813,0.168120821492372,0,0,0,0,0,0,-0.0154208679947107,0,0,0.150998283424685,0,0.0219900704641062,0,0,0,0.313978675244274,0,0,0.090598892782325,0,0,0,0.0956380621654612,0,0.244314600687142,0,0,0,0,0,0,0,0.0153698321729862,-0.0276270727923783,0,0,0,0,0,0
X600487.SH,0.234653383872839,0,0,0,0,0,0,0,0,0.55105551274828,0,0,0,0,0,0,0,0.00690371079722607,-0.115465740778154,0,0,0,0,0,0,0,0.364951417073406,0,0,-0.156000974427346,0,0,0,0,0,0,0,0,0.131169246784916,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112851108853932,-0.0275120730644757,0,0,0,0,0,0
X600498.SH,0,0.136013552962994,0,0,0,0,0,0,0,0.454752116770782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00832468825552912,0,0,0,0,-0.14366683086156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290908109933354,0,0,0,0.187484290093446,0,0.0129580695952776,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143915462670482,0,0,0,0.384985398034273,0,-0.108359134882192,0,0,0,0.464385307057327,0,0,0,0,0,0,0,0,0,0,0.188752866462783,0,0,0,0,0,-0.105240447427673,0,0,0,0,0.181866956467802,0,0,0,0.0284493880181364,-0.0119665517085755,0,0,0,0,-0.271387209304733,0,0
X000661.SZ,0,0,-0.0220456114126218,0,0,0,0,0,0,0.079758453388571,0,0,0,0,0,0,0,0,0,0,0,-0.0429047394263071,0,0,0,0,0,0,0,0,0,-0.0727643965164101,0.138097875456153,0.188179316855051,0,0,0,0.242471094504143,0,0,0,0.125031253265148,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0788532490177494,0,0,0.902051488756122,0,-0.333525167815141,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0263931230497824,0,0,0,0,0,0,0,0,0,0,0,0.211565589880996,0,0,0.138452657586688,0,0,0,0,0,-0.0467743657252865,0,0,0,0,0,0,0,0,0,0.0957579560028412,0,0,0,0,0,0,0,0.288986393982648,0.152352172514327,0,0,-0.00194037298759134,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.223347181916028,0,0,0,0,0,0,0,0.115603229342148,0,0,0,0,0,0,0.0368260384127614,0,0,0,0,0,0,0,0,0,0.272323918379956,0.041666658804085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00800908434566777,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.107385759203016,0,0,0,0.408333840944647,0,0,0,0,0,0,0.15670075097421,0.184899536694569,0,0,0,0,0,0,-0.186193703949944,6.93889390390723e-18,0.0203796563791661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257734815378076,0,1.03770112093687,0,0,-0.00876492047031118,-0.153482168151185,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141642860308931,0.0841545754612415,0,0,0,0,0,0,0.041882843364835,0,0,0,0,0.218896338825263,0,0,0,0,0,0,0,0.0703442787268794,0,0,0,0,0,0.268038225500501,0,0,0,0,0.172106303891515,0,0,-0.00367569666054191,-0.0510241375340006,0,0,0,-0.0335608080613787,0,0
X600867.SH,0,0,-0.107516856363591,0,0,0,0,0,0,0,0,0.217396802049954,0,-0.140113649519373,0,0,0,0,0.241825608981711,0,0,0.330516709679449,0.382925709584154,0,0,0,0,0.257949045023584,-0.0792723080835884,0.148412469975927,0,0,0,0,0,0,0,0,0,0,0,0.34509047704664,0,-0.345664614242487,0,0,0,-4.33680868994202e-19,0,0,0,-0.046533650926807,0.326179563533547,0,0.679811416428273,0,-0.379725383918614,0,0
X000596.SZ,0,0,0,0,0,0.113945683369311,0.497537853096955,0,0,0,0,0,0,0,0,0,0,0.0287408024527245,0,0.0406070858484363,0,0,0,0,0.0286017548922663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175401292479198,0,0,0,0,0,0,0,0,0,0,0,0,-0.014793198227137,0.0906630332270523,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0449501993412605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469367920069683,0,0,0,0.267900633757727,0,0,0,0,0,0,0,0,0.0388463519467499,0,0,0,0.0439836792340014,0,0,0,0,0,0.118421501962124,0,0,0,0.00700600744646208,-0.0933096025471818,0,0,0,0,0,0
X600566.SH,0,0,0.0541103134312451,0,0.48867093955499,0,0,0,0,-0.133261342993932,0,0,0,0,0,0,0.156089820095078,0,0,0,0.0940667287018142,0,0,0,0,0,0,0,0.00191463453737585,-0.182341864978619,0,0.0902457020153101,0.129318689632634,0,0,0,0,0.0739177353677315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270021043787155,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0229614448888572,0,0.0576850089120133,0,0,0,0,0,0,0,0,0,0,0,0,0.0902854208007463,0,0,0,0,0.014227925532245,0.0226638727248478,0,0,0,0,0,0,0,0,0.0863935984749139,0,0,0,0,0,0,0.130553504900683,0,0.023791111209793,0,0.0400289505852066,0.142060619055517,0,0.00110905139422479,-0.000996964213442195,0,0,0,-0.00594410736622812,0,0
X002456.SZ,0,0,0.0312583670748624,0,0,0,0,0,0,0,0,0,0,0.148958714239881,0,0,0.140855608758236,0.138658820780693,0,0,0,0.0896120583531248,0,0.231885982083776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340616372403131,0,0,0,0,0.00617838600993147,-0.0229830723686421,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.310972110463563,0,0,0,0,0,0,0,0,0,0.355125124116312,0,0,0,0,0,0.0216402047953555,0,0,0.22814086077726,0,0,0,0,0,0.126520326876849,0,0.0576044154075845,0.0509835771897892,0,0,0,-0.142836272421643,0,0,0,0,0,0.00753541038172555,0.125051261780127,0,0,0,0,0,0,-0.0245174736222915,0,0,0,0,-0.0131089348161689,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544225466951729,0,0,0,0,0,0,0,0,0.000798818326087365,0,0,0,0.108397988520391,0,0,0,0,0.168090123049853,0.0357161359203872,0,0.0665463282178354,0,-0.00185107185143354,-0.059369869172925,0,0,0,0,0,0
X002506.SZ,0,0,0.0422387973624824,0,0,0,0,0,0,0,0,0,0,0,0.061016386885683,0,0,0,0,0,0,0,0.0518942393408712,0,0,0,0,0,0,0.0264551099505867,0.0410911118641271,0,0,0,0,0.0698429787696752,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0941734601186114,0,0,0,0,0,0.0313560262847134,-0.0698318284409536,-0.0292448846652946,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.165996731308001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063373779934167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12883929958931,0,0.00586709718817882,0,0.0660672918915216,0.054028382143144,0,0.0581952745308439,0,-0.016056511002449,-0.0672157162142058,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0193821842502257,0,0,0,0,0.245968239155668,0,0,0.122374081496852,0,0.00939868926676225,0,0,0,0,0,0,0,0,0,0,0,0.155963190481227,0,0,0,0,0,0.12597862949758,0,0.180535548610407,0,-0.00435651652529793,-0.0314480785111166,0,0,0,0,0,0
X600372.SH,0,0,0.0259855764160628,0,0,0,0,0,0,0,0.289626558612565,0,0,0,0,0,0,0.151924718684809,0,0,0,0,0,0.112662826709752,0,0.0110511349864947,0,-0.0304431384584074,0,0,0,0.134662793941138,0,0,0,0.0404042226696738,0,0,0,0,0,0,0,0,0,0,0,0.0905676529704869,-0.0280214714173682,0,0,0,0.0336009240845718,0,0,0,0.00204737410386213,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.116317263100672,0,-0.088908761832382,0,0,0,0,0.341987462444732,0,0,0.308420573979638,0,0,0,0,0,0.020904563438358,0,0,0,0,0.338610833018192,0,0,0,0,0,0,0,0,0.0651278742399326,0,0.0136184868611293,0,0,-0.0479783578911242,0.0363608457822564,0,0,0,0,-0.037317550956013,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214943116342077,0,0,0,0,0.0802969315095256,0,0,0,0,0,0,0,0,0.168728222787814,0,0,0,0,0,0,0,0,0.0487609107480233,0,0,0,0,0,0,0,0,0.143893884431448,0.049162177746321,0.124110758674546,0,0,-0.0159158547385513,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.352664096097419,0,0,0,0.756110666478619,0,0,0,0,0.102751263211643,0,0,0,0,0,0,0,0,0,0,0,-0.105589575298719,0,0,0,0,0,0,0.0831571592304514,0,0,0,0,0,0,0,0.0418369823033901,0,0,0,0.269817681648327,0,-0.0250357443130759,-0.0120165565204535,0,0,0,0,0.0764129314759944,0
X000977.SZ,0,0,0,0,0,0,0,0,0.448908920767775,0,0,0,0,0,0,0,0,0.579472355420423,0,0,0.0177762373122397,0,0,0,0,0.00823443843125879,0,-0.0836401665313182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158710743122966,0,0.338450045975333,0,0,0,0,0,-0.0214872891131569,0.00690690811749533,0,0,0,0,0,0
X600699.SH,0,0,-0.0832994545120768,0,0,0,0,0,0,0,0,0.210916405010478,0,0,0.0703789543640287,0,0,0.0806391130620409,0,0,0,0,0,0,0,0,0.173362580930603,0,0.0632797670249161,0,0,0,0,0,0,0,0,0,0,0,0,0.0131610758348797,0,0,0,0.231011006511755,0,0,0,0,0,0,-0.00320566462496957,0,0,0,-0.023811337989015,0,0
X002508.SZ,0.0581020171225627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626277348266578,0,0.0425816284584093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.165335393562818,0,0,0,0,0.272975420485627,0,0,0,-0.0116524511378365,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.13643145418036,0,0,0,0,-0.133415239153869,0,0,-0.376904634088078,0.150311313723172,0,-0.071674438612189,0,0,0,0,0,0,0.104538446040828,0,0,0,0,0,0.108546573596471,0,0,0,0,0,0.0860408999114849,0,0,0,0,0.211195593356714,0,0,0.0697280188483579,0,0,0,0,-0.0375284322648773,-0.241317706072826,0,0,0,-0.0288140151095812,0,0
Slope,0,0,0,0,0,0,0,0,0.109076481074577,0,0,0,0,0,0,0,0,0,0,0,0,-2.0544912542173,0,0,0.285979303510872,0.839528759826451,0,-0.558204424082576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93195713905833,0,0
TED,0,0,-0.0933275186026874,0,0,0,0,0,0,0,0,0.119941564562437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849422876616971,0,-0.165979033161653,-0.369761936119344,0.0494131841159054,0.453185311941002,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866347461321062,0.0812884824186159,0,0,-1.08262028818737,0.0777047879750791,0,0,0,0,0,0,0
RealEstate_excess,0,0.0567556615656703,0,0,0,0,0,0,0,0,0,0,0,0,0.169383412140005,0,0,0,0,-0.00655520224469119,0,0,0,0,0,-0.147591943176702,0,0,0,0,0.0684643411849256,0,-0.0226778113768432,0,0,0,0,0,-0.0602375234226516,0,0,0,0,0,-0.00984332984852625,0,-0.0150097992680001,0,0,0,-0.0449434712998151,0.0188027268911213,-0.0125741643078092,0,0.169620156965854,0,0.156797679766775,0,0
MKreturn,0,0,0,-0.0297918883599831,0,0,0,0,0,-0.141993739537299,0,0,0,-0.143784835219549,0,0,0,0,-0.117625377305835,0,0,0,0,0,0,0,0,0.145501941100793,0,0,-0.0177118946729116,0,0.0579958625100532,0,0,0,0,0,0.209039644868053,0,0,0,0,0,0,0,0,0,0,0,0,0.00579939269214748,-0.041408823381755,0.0751518487512558,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00216263751642969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404369794625821,0,0,0,-0.000733396370014082,0,0,0,-0.00143419748731494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381866401971477,0.00556316777140318,0,0,0,0.00201153008143886,0.0204851087008036,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973848417521814,0.133357914709462,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519229991278049,0.0667937194142809,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232237100586618,0,0,0,0,0,0.0082556763312693,0,0,0,0,0,-0.00231454006140934,0,0,0,0.0129008280742704,0,0,0,0,0,0,0,0,0,0,0,0.00617067118358167,0,0,0,-0.0121001226939055,0.0162083520238783,0,0,0,0,-0.00683318208850972,0.00998074080638822,0,0,0,0.0398094010277641,0,0
