,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600741.SH,X600522.SH,X002236.SZ,X600066.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X601799.SH,X002180.SZ,X600487.SH,X600460.SH,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16107228177153,0,0,0,0,0,0.101033010474807,0,0,0,0,0,0,0,0,0,0.316676853643652,0,0,0,0,0,0.0582418038009752,0,0.15042829636704,0,0,0,0,0,0,0,0.0641154318154096,0,0.0601655123782685,0,-0.0346555790100732,0,0,0.0513795854261074,0.0350270165466922,0,0,-0.00865043545596973,0,0
X600104.SH,0,0,0,0,0,0,0.103864543973434,0,0,0,0,0,0,0.0602469221257422,0.0901280360152288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417177022204887,0.162923625426709,0,0,-0.00932879695793799,0,0,-0.0133867457804007,0,-0.0454256254967792,0,0,0,0.0228524455164715,0.0399113450546117,0,0.132870995360987,0,0,0,0,-0.0216419056049783,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0460597122256862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746438376345722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317105782683294,0,0,0,0,0,0,0,0,0,0,-0.00076121422310452,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.00398820677603769,0,0,0,0,0,0.0186881624156224,0,8.67361737988404e-19,0,0,0,0,0.101227298925403,0,0,0,0,0,0,0,0.129746571671621,0,0,0,0.0138252851121823,0,0.329815535547844,0,0,0,0,0,-0.0900457597547957,0.0906571656990251,0,0,0,0.137318342451109,0,0,0,0,0,0,0,-0.0433442515898352,0,0
X600031.SH,-0.0812804925728515,0,0,0,0,0,0.0607217049267811,0,0,0,0,0,0,0,0,0,0,0,0.301052164768059,0,0,0,0.349000300462725,0,0,0,-0.0611875984457443,0,0.079751783370287,0,0,0,0,0,0,0,0,0.0495367977889188,0,0,0,0,-0.270245128466614,0.0226511325297201,0,0,0,-1.73472347597681e-18,0,0,0,-0.0627840485310262,0,0,0,0,0.0168869457966253,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19811915416659,0,0,0,0.0465061558020808,0,0,0,0.13879232956953,0,0,0,0,0,0,0.0740084062454129,0,0,0,0,0,0.070516026320132,0,0,0,0,0.0579807564416085,0,0,0.0717917037904327,-0.033529854356977,0,0,0.017806627949099,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0235634314961069,-0.301976917205283,0,0,0.0752403433405934,0,0,0,0,0.107502096599901,0,0.355323237860038,0.0554116439029575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12811387303545,0,0,0,0,0.134864630999098,0,0.0587750056893899,0.182166390443526,0.0609251262214705,0,0,0,0,0,0,-0.05714834155066,0,0
X002304.SZ,0,0,0.0636481197382727,0.0453928584880985,0,0,0.00786608826828082,0.165154425299627,0,0.161761477087885,0,0,0,0,0,0,0.00829597305295308,0,0,0.0364835750495325,0,0,0,0,0,0,0,0,0,0,0,0.090463390836142,0,-0.0375995759130324,0.0982695044152769,0,0,0,0,0,0.0037402563844109,0,0,0,0,0,0,0,0,0.09224112797686,0,0,0,0,0,0,0.0254850760593254,0,0
X000338.SZ,0,0,0,0,-0.179122346723061,0,0.291509517165867,0,0,0,0,0,0,0,0.146963216528616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100652645288552,0,0,0.240660792265047,0,0.0632258436797042,0,-0.101700150168659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388602033653094,-0.0598988075682087,0,0,0,0.000567175389158445,0,0
X000596.SZ,0,0,0,0,0,0,0,0.4698491435095,0,0.244584251582165,0.110595327533566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125360458851374,0.125602204068857,0,0,0.0986398297817322,0,-0.0652846874366507,0,0.0592725391565417,0.0325689843580854,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0526913722898224,0,0,0.104776536301913,0,0,0,0,-0.000104501972006659,0,0,0,0,0,0.0197545766730565,0,0,0,0,0,-0.0156549334893454,0,0,0,0,0,0,-0.0333937876224728,0,0,0,0,0,0,0,0,0,0.042113911788721,0,0,0,0.0867469466013374,0.380431714170981,0,0,0,0,0,0,0,0,0,0,0,-0.0782746364966816,0,0
X300014.SZ,0,0,0.350113613285457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316182836421683,0,-0.0664856932617632,0.145873852527996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859619618008574,0.00980339866787355,0,0,0,0,0,0,0,-0.0889198986530109,0,0,0,0.221523736552717,0.022612788961603,0,-0.0201874518908451,-0.000489659187654788,0,0,0,-0.0268823412804529,0,0
X000100.SZ,0,0,0,0,0,-0.032415558447597,0.3309312019563,0,0,0,0,0,0.248987856113446,0,0.118388730007861,0,0,0,0.0010727668439453,0,0,0.176731041300019,0,0,0,0,0,0,0,0.0366446183166382,0,0,0,0,0,0,0,0,0,0,0,0,0.00975278125079724,0,0,0,0,0,0,0.156784729245747,0,0,0.0837315014346526,-0.0335752759084961,0,0,-0.023971982234667,0,0
X002241.SZ,0,0,0,0,0.431529276174933,0,0,0,0,0,0,0,0,0,0,0.128770661630263,0,0,0,0,0,0,0,0,0,0,0,0.0440412864224656,0,0.0953563863692931,0,0.0650610042642307,0,0,0,0,0,0.00699995549315202,0,0,0,0,0,0,0.0187975906641218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105297913199042,0,0,0,0,0,0,0,0.00678494519051811,0.117751356057943,0,0,0.0150334403548105,0,0,-0.172325306099453,0,0,0.400261497465664,0,0,0,0,0,0,0,0.0676927665192039,0.121473040473087,0,0,0,0.0411031055323463,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141778683227524,0,0,0,0,0,-0.0330162930413914,0.340547558948663,0,0,0,0,0,0,0,0,0,0,0.0359225808395654,0,0.0162821252967405,0,-0.0277115113802878,0,-0.0301840318000851,0.161905689138714,0,-0.0345350929746634,0.0981788849657411,0.0370959700918737,0,0,0,0,0,0,0,0.0357983907276261,0,0,0,0,0,0.0138560445284735,0,0
X002463.SZ,0,0,0,0,0.308005996537419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198475662209721,0,0.0799621664419375,0,0,0,0,0.526741364279797,-0.118846715882751,0,0,0.070260035979673,0,0,0,0,0,0.226141298655666,0,0,0,0,-0.0432120064340245,0,0,0,0,-0.0497671186049528,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919519157283724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423332599184094,0,0,0,0,0,0,0.393440325304932,0,0,0,0,0,0.0637422250588809,0,0.0357602708012031,0.145895991027189,0,0,0,0,0.0630603796480022,0,0,0,-0.0181542740129858,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0401219324116197,0,0,0,0.139042955867725,0,0,0,0.135277115852362,0,0.0548202633474304,0,0,0,0.0433104281177106,0,0.205140158006806,0,0,0,0,0,0,0,0,0,0,0,0,0.069313572723366,0.082996104196574,0,0,0.0421612962146441,0,0,0,-0.122013226309258,-0.0431788328736515,0,0,0,0,-0.0189331520543486,0,0,0.0267037807833355,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0788787834412343,0,0,0,0,0,0,0,0,0,0,0,0,0.316041026598858,0,0,0.160727220525613,0,0,0,0,0,0,-0.0793681606178264,0,0.0598531226943401,0.0210346844867323,0,0,0,0,0,0,0,0,0,0,0.331608988881547,0,0,0,0.0220735200370963,0.0318692558484992,0,0,0,-0.107410060759618,0,0
X002028.SZ,0,0,0.0652670475212423,0,0,0,0,0,0,0,0,0,-0.310789896240539,-0.047279340776612,0,0,0.0876612434192365,0,0.318484867182871,0.109166339265573,0,0.126440288551137,0,0,0.355407199643045,0,0.160095366105879,0,0,0,0,-0.187719757733606,0,0.102117313302581,0,0,0,0,0,0,0,0,0,0,0.0131801648631274,0.0657474893883737,0,0,0,0,0,0,0,0,0,0,0.0482170954338041,0,0
X000977.SZ,0,0,0,0,0,-0.0808350023784829,0,0,0,0,0,0,0.221719107913781,0,0,0,0,0,0,-0.17451851774399,0,0,0,0.151918237207974,0,0,0.302895314275668,0,0,0,0,0,0,0,0.212786646553223,0,0,-0.00957329173133934,0,0,0,0,0,0,0,0,0,0,0.0226210691296029,0.0936112602560172,0,0,0,-0.0421704944918201,0,0,1.0842021724855e-19,0,0
X600741.SH,0,0,0,0,0.175385509542507,0,0,0,0,0,0,0,0,0,0.0604646241667195,0,-0.000381101921026552,0,0,0,0,0.00543418285915327,0,0,0,0,-0.155658355720803,0,0,0,0,0,0,0,0,-0.0151552453874801,0,0.0533112961282042,0,0,0,0,0,0.0248240351889614,0,0,0,0,0,0,0,0,-0.0809341144159274,0,0,0,0.00647853909057372,0,0
X600522.SH,-0.0859650564815574,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045105027810463,0,0,0,0,0.236406338564072,0,0,0,0,0,0,0,0,0,0,0.211020631550655,-0.011011104585381,0,0,0,0,0,0,1.73472347597681e-18,-0.132771111260283,0,0.517347905656962,0,0,0,0,0,0,0,0,0,-0.0108656022301158,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608275325890643,0.0623719162268685,0,0.207143494166218,0,0,0.110907795089196,0,0,0,0.0102713972161354,0,0.136894017125538,0,0,0,0,0,4.33680868994202e-19,0,0,0,-1.73472347597681e-18,0,0.0115797806302274,0,0.149711373856775,0,0.00183443407312173,0.0338502202183264,0.12418393658939,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.161104066409789,-0.152990806573343,0,0,0,0.0567323416028534,0,0,0.0239936222177029,0,0.139588382462017,0,-0.0669032185371428,0,0,0,0,0,0.0606276898140251,0,0,0.0624459795523131,0.411293340515162,0,0,0,0,0,0,0,0,0,0,0,0.422802015633335,0,0,0,0,0,0,-0.33551381964211,0,0,0,-0.381754084141298,0,0,-0.0438612221679287,0,0
X600183.SH,0,0,0,0.145155262556892,0.0648410961418251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221008071256809,0,0,0,0,0,0,0,0.0791896602960439,0,0,0,0.390786349615172,-0.151470210568018,0,0,0,0,0,0,0,0,0,-0.139003911972815,0,0,0,0,-0.0433683179000642,0,0,0,0,0.00190669441993423,-0.00139616913075837,0.333618898922308,0,0,-0.0580427546151871,0,0
X600418.SH,0,0,0,0,0.387302530701736,0,-0.00366893890786198,0,0,0,0.0594546859901135,0,0,0.346508433033984,-0.0979121639961619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722365965046678,0,0,-0.252896753533036,0.053715877814357,0,0,0,0,0,0,0,-0.0252564335554492,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.142965753825258,0,0,0,0,0,0,0,0,0,0.0937859667944562,0.150492605761931,0,0,0,0,0,0.363113656592083,0,0,0,0.213557749625562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599166399490662,0,0,0,0,0,0.0419521032737751,0,0,0,0,0.0445939687614505,0,0
X601877.SH,0,0,0,0,0,0,0.0247222075897895,0,0,0,0,0,0,0,0.164221920685215,0,0.0333863724887406,0,8.67361737988404e-19,0,0.143028552517478,0.0431768274106162,0,0,0.043204258960481,0,0,0,0,-0.0379981626478765,0,0,0,0.177814601473241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521604139733989,0,0,0,0,0,0,0.0155551339619263,0,0
X000921.SZ,0,0,0,0,0,0,0.714624955796799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125416414590862,0,0,0.0873252407489207,0,0.206905101422368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173483618959482,0,0,-0.151827499735981,0,0,0.122215794221217,0,0,-0.0283844947330819,-0.104928890615067,0,0,0,0.123116638111518,0,0
X000661.SZ,0,0,0,0,0,0.1203887656424,0,0,0,0.435187454391645,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372690870419191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063437360600133,-1.73472347597681e-18,0,0,0.224011488523679,0.137074505829132,0,0,0.0909275008071787,-0.0342981409404519,0,0,0.0593368336942012,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622682376429203,0,0,0,0,0.0397584881537123,0,0,0,0,0,0.138553608819746,0.0684467126129871,0,0.104351492445001,0.110536208680165,0,0.025920870787425,0,0,-0.00689676444132869,0.157286256496362,0,0,0.0263959854291009,0,0,0,0,0,0,0,0,0.00666764055125934,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.213438072506682,0,0,0,0,0,0,0,0,0,0.387729298246674,0,0,0,0,0,0,0,0,0,0,-0.146329301288482,0,0,0.203648164278658,0,0,0,0.0688459813333185,-0.171712849857114,0,0,0,0,0,0,0,0,-0.118842423392603,0,0.198111978507435,-0.00064074476311278,0,0,-0.116664338593236,0,0,0.017422524787336,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315854128885927,0,0,0,0.0831234086555535,0.0623351747664654,0,0,0,0,0,0,0,0.0159824589642861,-0.130189742463554,0.154524877388216,0,0,0,0,0,0.266409415533246,8.67361737988404e-19,0,0,0.0387345282017804,0,0,0,0,0,-0.0125173512415392,-0.0343467405516576,0,0.0881377444159511,0,0,0,0,0,0,0.0957105321447402,0,0
X002180.SZ,0,0,0.0153821993019529,0,0,-0.00755568585316811,0,0,0,0,0,0,0.402604673639833,0,-0.15285741102544,0,0,0,0,0,0,0,0,0,0,0,0.123765894701472,0,0,0,0,0,0,0,0,-0.0500501903685236,0,0.100121158787539,0,0,0,0,0,0.0542932490740001,-0.0793170291450196,0,0.156196551377796,0.0747365194864694,0,0.120504101095752,0,0,0.00114341310334668,0,0,0,-0.00549477385369561,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117219968173205,0,0.102219006486193,0,0,0.0127435199336437,0,0,0,0,0,0,0,0,0,0,0,0.348655598013906,0,-0.0117859315939013,0,0,0,0.0861883194520331,0,0,0,0,0,0.0299567885958952,0,0.153314767570953,0,0,0,0,-0.0673615354387448,0,0,0,-0.0584138084691189,0,0
X600460.SH,0,0,0,0,0,-0.0757295636721497,0,0,0,0,0.0350828694018762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178010062126391,0.318802427520179,0,0.0708061398579611,0,0,0,0.124545214408376,0,-0.2393193112209,0,0,0,0,0,0,0,0,0,0,0.30115955448623,0,0,0,0,0.0474452400807695,0,0,0,0,-0.0105288349708104,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.181147960124137,0.0862704919509251,0,0,0,0,0.103574838547585,0,0,0.0601437653802661,0.0714487269509708,0,0,0,0,0,0,0,0,0,0,0,0.126079536844875,0,0.103933930633656,0,0,0,0,0,0,0,0,0,0,0.0363168211065339,0,0,0,0,0,0,0,0,0.0853944948893065,0,0
X002129.SZ,0,0,0,0,0,-0.131697047941912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05333106943985,0.406986465277274,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0652647868165025,0.00328202711236058,0.196744169200255,-0.0202643028848757,0.147499112693307,0,0,-0.0199267648286145,0,0,0,0,0,0,-0.0369680197374247,0,0,0,0,0.0909492609499739,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180472109012435,0.0549385404499326,0,0.0380158470621128,0,0,0,0,0.0111745756866541,0,0,0.00731418673190071,0,-0.0478262033818024,0,0,0,0,0,-0.0395637948538213,0,0,0,0,0,0,0.338598163687458,0.0827451182931353,0,0.0310188595962069,-0.0877329572223422,0,0,0,0,0,0,0,0.0616483233559485,0,0
Slope,0,0,0,0.119381771747861,-0.0518979788443681,0.29958365091739,0,0,0,0,0,0,0,0.0987595869071478,0,0,0,0,0,0,0,0,0,-0.121386845700133,0,0,0.0247249483871361,0,0,0.127457216921163,0,0,0,0,0,-0.152276875105084,0.149086345823296,0,0.0829892362997916,0,0.180993401792551,0,0,0,0,0,0,0,0,0.00656650303619164,0,0,0.602004063112602,0,0,0,-0.0616254434127622,0,0
TED,0,0,0,0,0.0683761614031097,0,0,0,0,0,0,0,0,0,0,0,-0.0656532530886175,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0945772466404798,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.211331374623431,0,-0.00920949968958438,-0.00284149617608484,0,-0.0832959427826616,0.452972898203841,0,0,0,0,0.0135237329698003,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602995030988489,0,-0.0812059366380079,0,0,0.0267343972694311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502045738474709,0,0,0,0,0,-0.0839953578023486,-0.0814844725587052,0,0,0,0,0,0,-0.0540726117858999,-0.0961968620597001,0,0,0,0.00711880401276927,0,0
MKreturn,0,0,0,0,0,-0.105430143031442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252963110889231,0.0155060933394693,0,0,0,0,-0.0169499440441407,0,0,0,0,0,0,-0.0460891676484324,0,0.0138610961073827,0,0,0,-0.0658148764273324,2.16840434497101e-19,0,0,0,0,0,0,0.0981396172959461,0,0,0,0,0.0144714861421853,0.0411801418930757,0,0,-0.0135427156581539,0,0
MKvol,0,0,-0.00123445875966974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077159836745315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482666217913506,0,0,0,0,0,0,-0.00400196153860835,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146167205127707,0,0,0,0,0.00121749499266984,0,0
CarbonVol_Hubei,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121205134804305,-0.000889482058013951,0,0,0,0,0,0,0,0,0.000692564664886284,0,0,0,0,0,0,0,0,-0.00980552213244134,0.00305605824467242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867580184902229,0,0,0,0,0.00724984433100692,0,0
