,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X601877.SH,X000100.SZ,X000623.SZ,X600118.SH,X000568.SZ,X002236.SZ,X600271.SH,X000550.SZ,X000581.SZ,X000559.SZ,X600066.SH,X600177.SH,X002475.SZ,X000050.SZ,X002294.SZ,X600839.SH,X002456.SZ,X300124.SZ,X000800.SZ,X002129.SZ,X000869.SZ,X600435.SH,X002007.SZ,X300003.SZ,X000400.SZ,X002292.SZ,X002465.SZ,X002038.SZ,X000970.SZ,X600809.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0.00804501735738805,0,0,0,0,0,0,0,0.527371773379144,0,0,0,0,0,0,0,0,0,0.0872184865674371,0,0,0,0,0,0,0,0.0250154499618263,0,0,0,0,0.0850197685916831,0,0.0257391322366551,0,0,0,0,0,-1.38777878078145e-17,0.0343846534786994,0,0,-0.0104893901332198,0,0,0,0,0,0,0
X600519.SH,0,0,0.0834351897533437,0,0,0,0.230663638412399,0.266644540839576,0.00653090467008401,0,0,0.107678065513312,0,0,0,0,0.100949375874557,0,0,0,0,0,0,0,0,0.0534068701210824,0.03012328398606,0,0,0,0.119798294441355,0,0,0,0,0,0,0,0,0,0,-0.0109662869375617,0,0,0,0,0,0,0,0,0,0.0144299046612511,-0.056652627600933,0,0,0,0,0,0
X000725.SZ,0,0.0629290770512365,0,0,0,0,0,0,0.0228271294454098,0,0,0,0,0,0,0,0,0,0,0,0.432286505294334,0,0,0,0.121791987399618,0,0,0,0,0,0.224952283728615,0,0,0,0,0,0,0,0,0,0,0.061708428932363,-0.132347842287677,0,0,0,0,-0.0965326644476603,0,0.00412342414194398,0,0.0138691666317481,-0.0323150937092125,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.00664747118319108,0,0,-0.130554467523139,-0.0705052366744162,0,0,0.197247288348974,0,0.314029580356946,0,0,0,0,0,0.257004287301684,0.0342650452255959,0,0,0,0,0,0,0,0.0218986669725644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245399451385821,0,0.0881258952411479,0,0,0,0,0.00588736579368947,-0.0138372508390191,0,0,0,0,0,0
X002415.SZ,0,0,0,0.100905519971313,0,0,0,0,0,-0.124559039982529,0,0,0.225921741109179,0,0,0,0,0,0,0,0,0,0,0,0.300647431968091,0,0,0,0,0,0.0647264605806194,0,0.0285745934291497,0,0,0,0,0,0.0797019701559943,0.0293334312783982,-0.0672180561728541,0,0,0,0,0,0,0,0,0,0,-0.0166789313460885,0.00991995090581288,0,0,0,0.00705226072964359,0,0
X000625.SZ,0.0957721141230657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817604201840403,0.0572510574323612,0,0,0,0,0.128392444897667,0,0.0865241885397108,0,0.0644247464756081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479818525670855,0.0386848771734798,0,0,0.0424005455849282,0,0,0.051096312511376,0,0,0,-0.00689000577378971,0,0,0,0,0,0,0
X000858.SZ,0,0.136225267484952,0,0,0,0,0,0.049063424230379,0,0,0,0.0890614655155213,0,0,0,0,0,0,0,0,0.0289401663686943,0,0,0.0703887119164014,0.0164129234738722,0,0,0,0,0,0,0,0,0,0,0,0.0542452870951306,0,0,0.0515900451993995,0,0,-0.0069697269051626,0,0,0,0,0.0124576115931786,0.228157682372103,8.67361737988404e-19,0,0,0.0136279546225421,0,0,0,0,0,0
X002304.SZ,0,0.0448843116313747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959829278506158,0,0.24986980702266,-0.0946774742775624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10437095178134,0,0,0,0,0,0,0,0,0,0.236910562885924,0,0.427928557899301,0,0,0.0060256403639204,0.0147806858804481,0,0,0,0,0,0
X600031.SH,0,0.062947785635984,0.031838756709011,0,0,0,0,0,0,0,0,0.0354530003219482,3.46944695195361e-18,0,0.649397752037846,0,0,0,0,0,0,0.105175792514395,0,0,0.0199056386707749,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0422073738810549,0,0,0,0.00458057032517086,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0696440664048473,0,0,0,0,0,0,0,0,-0.157512544099149,0,0,0,0,-0.0356195372131747,0,0,0,0,0,0,0,0,0,0,0,0.0472500827910536,0,0,0,0,0,0,0.00417063611805117,0.213383317596562,0.0376088251608537,0,0.0327851715225857,0,0,0,0,0,0,0.0086522503503658,0.0146734304049541,0,0,0,-0.0405104015541555,0,0
X000063.SZ,0.1786767040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067876521075511,0,0,0,0.0107954347120796,0,0.0502624038065912,0.0175291143655509,0,0,0,0,0,0,0,0,0,0,0.0458592696388568,0,0.0272142042687518,0,0,0.0873612259282892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0298975125681701,0.223838324210683,0.00226344783187872,0.125079143168769,0,0,0,0.0822284086937808,0,0,0,0,0,0,0,0,0.0348371947017408,0.216338962109201,0,0,0.226492574205887,0,0.0666872343288139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389533997458802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585356084476395,0,-0.0160495603731829,0.0822626463499071,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119062277697483,0,0,0,-0.0503545283594705,0.0762129728903275,0.332060260326118,0,-0.0023174374145526,0.095921241514507,0,0,0.23912811102534,0,0,0,0,0,0.0137240797474717,0,0,0,1.38777878078145e-17,0,0.0578473050928407,-0.142346603978139,3.46944695195361e-18,0,0,0.208890254705756,0,0,0,0,0,0,0.0403550331809034,0,0,0,0.00779229238190187,0,0
X000338.SZ,0,0,0,0.12795374624817,0,0,0,0,0,0,0,0.0897909742516077,0,0,0,0,0,0,0,0,0,0.0383749388558301,0,0.0299924232566529,0,0,0,0,-0.0111137530343597,0,0,0,0,0.0718679872388472,0.064296940963718,0,0,0,0,0,-0.0971238474066147,0,-0.104885430487027,0,0,0,0,0,0,-0.0401159678256723,0,-0.00121056576634501,-0.0116875466060022,0,0,0,-0.0675775577552393,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0628573704523847,0.118469560708528,0,0,0,0,0,0,0,0.0215931289587373,0,0,0,0,0,0,0,0.093999142451869,0.0692489808050679,0,0,0.056155442035521,0,0,0,0,0,0.028932723717586,0,0.0383235581426747,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-6.93889390390723e-18,0,0.00921244523040525,-0.0309788948976178,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0443582209616311,0.0394218863376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957253163256324,0,0,0.203962881414189,0,-0.0321535395593887,0,0,0,0.0660271041947626,0,0.0727149077683473,0,0.0484047083883177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533096563147922,0,0,-0.00932836703384855,-0.0257238806110121,0,0,0,0,0,0
X600741.SH,0.140097450932858,0,0,0,0,0,0,0,0.0558931788070973,0,0,0.0470596385794067,0,0,0,0,0,0.164193126973141,0,0,0,0.0604168616474339,0,0,0.0573521904204166,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0240221385598617,0,0,0,-2.16840434497101e-19,0,0,0,0.00915971392355582,0,0,0,0,0.0628482271850189,0,0,0,-0.0144196546220686,-0.0061794930117873,0,0,0,-0.0866829298777493,0,0
X600089.SH,0,0,0,0,0.0298105903413848,0,0,0,0,0,0,0,0.0227875045665256,0,0,0.0522912751471161,0.281877152507454,0,0,0,0,0,0,0,0.144678268359746,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0197346870126333,0,-0.0148734952503245,0,0,0,0,0,0,0,0.128390410398631,0.00862996218162771,0,0,-0.0106186416125401,0.102767214434016,0,0,0,0,0
X600703.SH,0,0,0,0.011462679028753,0.00300880327905042,0,0,0,0,0,0,0,0,0.0307424367374618,0,0,0.124748583922102,0,0,0.0139365853551428,0,0,0,0,0,0,0.101978838181019,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0776174617297995,0,0.0629498590285706,0,0,0.0988917431864733,0,0,0.101355903717721,0,0,0.0219933920615749,0,0,0,-0.00079666570335068,0,0,0,0,0,0,0
X601877.SH,0.251739340867087,0,0,0.150368071860418,0.0100736716665016,0,0,0,0,0,0,0,0,0,0,0,0.0200113598076856,0,0,0,0,0,0,0,0.0106977917927109,0,0,0,0.0407309810644225,0,0,0,0,0,0.0453036684571317,0,0,-0.302968177160222,0,0,0,0,0.0658699837415663,0,0,0.10474367306636,0,0.0197825693530578,0,0,0,0.00981321136155757,0,0,0,0,0,0,0
X000100.SZ,0,0,0.298598075475087,0,0,0,0,0,0,0,0,0.00710135873236467,0,0.0879329723138876,0,0,0,0,0,0,0,0.0558437254551356,0,0,0,0.00423138061579679,0,0,0.114107281528943,0.141213753118914,0,0,0,0,0,0,0.105252421355165,0,0,0,0,0.00919835166978742,0,0,0.0544497289892393,0.00140490588528714,0,0.0444332793659258,0,0,0,0.0164108131066075,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.122153477355767,0,0,0,0,0,0,-0.144309514595998,0,0,0,0,0,0,-0.0926968670614964,0,0,0,0,0.0625104989846214,0,0,0.261576029435309,0,0,0.257696710551705,-0.0032011704247377,0.02797890062399,0,0.21968139612336,0,0,0,0,0,0,0,0,0,0.126534696239733,0,-0.281193183520579,0,0.0368042196697175,-0.0348757697103053,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.271441971820851,0,0,0,0,0,0,0,0,0,0,0,0.0467007803436622,0.114871657792587,0,0,-0.0210274185324679,0,0,0,0,0,0,0,0,0,0.156140063250972,0,0.157877558657769,0,0,0,0.175833018194407,0,0,0,0.00719052951223092,0,0,0.0251874387973632,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.476260880556153,0,0,0,0,0,0.0337006829410519,0,0,0,0,0,0,0,0,0,0,0,0.0664135090919343,0,0,0,0,0,0,0,0,0,-0.0201314488273958,0,0.0287004691296454,0,0,0,0,-0.0112598849243974,-0.00936713605856246,0,0,0,0,0,0.0542461497441439,0,0,-0.00102896199080306,0.0341701412785017,0,0,0,0,0,0
X002236.SZ,0,0,-0.0810713582501459,0,0.186596105729286,0,0,0.052381562913164,0,0,0,0,0,0,0,0,0,0.102404800515576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302083550621774,0.0434709406820887,0,0.0384559998889954,0,-0.00877855488026084,0.0261700871365599,0,0,0.164774794091331,0,0,0,0,0,0,-0.00440760396390489,-0.0255822355262722,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.075388379447601,0,0,0,0.12542416804917,0,0,0.115114717722203,0,0.18988167163373,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0553280280358797,0,0.0156438260473184,0,0.0618893245875139,0,0,0.116771653996804,0.0450356760828811,0,0.125418010175313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0.0901789955958314,0,0,0,0,0.118842004261372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117729649603714,0,0,0,0,0,0,0,0.0593030144206828,0,0,0,0,0.00347665461853137,0,0,0,0,0,0,0.0998659040461589,0,0,0.153518462325692,0,0,0,0.00580928193935629,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800954914534086,0,0,0.083033094064631,0.0708858507895454,0,0,0,0,0,0,0.00463867819670036,0.063362939768573,0,0,0.143129167980539,0,0,0,0.0506173049484071,0.13109450304175,-0.0688235629005352,0,0,0,0,0,0,0,0,0,0.0686247990222552,0,0,0,0.0837012704765676,0,0,0,-0.0262926301705429,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.148528431050208,0,0,0,0,0,0,0,0.0495981078418114,0,0,0,0.0191425810282806,0,0,0.1221144933089,0,0,0,0,0,0,0,0.0479085075699889,0.0459577639035989,0,0,0,0,0.273791064946203,0,0,0,0,0,0.0763709400419566,0,0,0,0,0.00293539956252508,0,0,0,0,0,0
X600066.SH,0.302559519797031,0,0.0478333850886349,0,0,0,0,0,0,0,0,0,0.0464535991402201,0,0,0,0,0,0,0.0269218270264004,0.0852942408075436,0.0253959512667399,0.111561036758726,0,0,0,0.0701241988862911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606255088089418,0,0,0,0,0,0,0,0,0,-0.0144909802902029,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112664798701716,0.0671870593116931,0,0.0936082167560255,-0.0250426631272129,0.0956016170183328,0.0709728938313187,0,0,0,0,0.109750400083703,0,0,0,0,0.0332103353725538,0,0,0,0,-0.102337504854431,0,0,0,0,0,0,0,0.0143911629908675,0,0,0,0,0,0.00692101420130848,0,0,0,0,-0.0669122776352214,0,0
X002475.SZ,0,0,-0.0212859105014549,0,0,0,0,0,0,0,0,0,0,0,0,0.079388387453166,0,0,0.0858873208056121,0,0,0,0,0,0.0419761932005524,0,0,0,0.109766012159689,0,0,0,0.137711944137879,0,0.117530130608673,0,0,0,0,0,0,0,0.0224404311018135,0,0,0,0,0,0,0.0135905935022827,0,0.00374770954740365,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,-0.0631072564739456,0,0,0,0,0,0,0.041614981034552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112350322899801,0.40420066821705,0,0,-0.0841465831118239,0,0,0,0,0,0,0,0,0,0.0594908459072341,0,0,0,-0.12940558344226,0.31088182028333,0,-0.0436832120672079,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0376985393573306,0,0,0.14244990723466,0,0,0,0,0,0.0357016102764327,0.0549247202479419,0,0,0,0,0.052586720583273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107554190194267,0,0.0316726449129002,0,0,0,0.111212517806431,0,0,0.109672156901777,0,0.141960019131951,0,0.00380437830497049,-0.0178052783476808,0,0,0,-0.0557608500575354,0,0
X600839.SH,0.213924316851111,0,0,0,0,0,0,0,0,0,0,0.0491092840642413,0,0,0,0.108878267790224,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00353519071358964,0,0,0,0,0,0,0,0,0,0,0.340190339740542,0,0.0084350553499674,0,0,0,0,0,0,0,0,0,0.0471362727870328,-0.142689646911328,0,0,0,-8.67361737988404e-19,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782080314826594,0,0,0.247292944432197,0,0,0,0,0,-0.00437936647440975,0,0.220011688312783,0.00972803079472147,0,0,0,0,0,0,0.109722496424972,0,0,0,0,-0.0986610133516465,0,0,0,0,0,0,0,0,0,0,0.0231241454860765,0.0017933879216244,0,-0.00737892717941949,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.354644320558213,0,0,0,0,0,0,0.261499366263354,0,0.0109248973980734,0,0.0924604603996094,0,0,0,0,0,0,0,0.350788719628814,0,0,0,0,0,0,0,0,-0.116884676815054,0.0517579251235369,0,0,0,0,0,-0.117855057348381,0,0,0,0.196907550548493,0,0,0.133057092570632,0.0356583998305708,0,0,-0.0185316451403997,0.0309120990895975,0,0,0,0,0,0
X000800.SZ,0.0163356007453482,0,0,0,0,0.113465352322848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050761961455943,0.042944945937463,0,0,0,0.0410107861199895,0,0,0,0,0,0.197415193237032,0,-0.00474479767558859,0,0,0,0,0,0,0,0,0,0,0.1600969491274,0,0.0210118617450767,0,0,0,0.0215695324901933,-0.0348891054381517,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0222707433920797,0,0,0,0,0.131802786469139,0,0,0,0,0.057404047482499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344242905573758,0.0455171851150575,0,0,0,0.104025275125077,0,0,0,0.157043233453471,0,0.0774747490970075,0,0,0,-0.0544609172721391,0.036342155955248,0,0,0,0,0,0
X000869.SZ,0,0,0.205332173664102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330937918499543,0,0.0163778105165643,0,0,0,0,0.141748860013288,0,0,0.00380111569260802,0,0,0.180805349769453,0,0,0,0.111888816713156,0,0,0,0,0,0,-0.0858161875065531,0,0.0124686978192296,0,0,0,0.452295194472697,0.0576921261327161,0,0.027752736576204,-0.0419854059870831,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,-0.267829737117048,0,0,0.154452123562675,0,0,0,0,0,0,0,0,0,0.0725359105118403,0,0,0,0,0,0,0,0,0,0,0,-0.0110420390480151,0,-0.00623854925456064,0.180151589487964,-0.0399080412579712,0,0,0,0.21680165173729,0,0.52797892681223,0.297394088797077,0,0,0,0,0,0.0111807084791833,-0.0465045383553452,0,0.325918017859071,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41247247704496,0,0.124621039618585,0,-0.0476355120098917,0,0.0405086610794844,0,0,0,0.0979778413645779,0,0,0,0,0,0.052288654509874,0.226245556941371,0,0,0,0.00757158796151476,-0.0129617609224204,0,0,0,0,0,0,0,0.0550968475755763,0.00667319080464918,0,0.0333906625851842,0,0,0,0,0,0,0
X300003.SZ,0,-0.0570055415200831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277900729246267,0,0,0,0,0,0,0,0.0785266737620409,0.240256678815626,4.33680868994202e-19,0,0,0,0,0.080971092772615,0.0572694765158251,0,0,0,0,0,0,0,0.0892636168793988,0,0,0,1.73472347597681e-18,0,0,0,-0.0484614310768477,0,0,0,0,0,0,0,-0.0841311584226763,0,0
X000400.SZ,0,0.0650174908760511,0,0,0,0,0,0,0,0,0,0,0.0592179533783559,0,0,0,0.0677231466254936,0,0.0468664496073047,0.0384957433315103,0,0,0,0,0.0447896664854332,0.0716854925751408,0,0,0,0,0,0,0,0,0,0,0,0,0.0564248441323099,0,0,-0.0289403087109111,0,0,0,0,0,0.0680535104781868,0.0293484150266694,0,0,0.00375344118003091,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0118899464726561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686476744014001,0,0.0950491411859946,0.0802214726732966,0.0198752662563445,0,0,0,0,0,0,0,0,0.25113187749206,1.38777878078145e-17,0,0,0,0.0729596026771744,0,0,0,0,0,0,0,0,0,0,0.049432435877195,-0.130707310917856,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0331595497721028,0,0.0616705576756067,0,0,0,0,0,0,0.0791612722435193,0,0,0.0895026314503516,0,0,0.1383536964925,0,0,0,0,0,0,0.00465026993784746,0,0,0,0.148478990786947,0,0.145421091376315,0,0,0.147335629029753,0.0988007747401292,0,0,0,0,0.0777066004151846,0,0,-0.17383426606487,0,0.0382324377049238,0,0,0,0.0143753444471812,0,0
X002038.SZ,0,0,0,0.0447936587659041,0,0,0,0.482379778422513,0,-0.0996901626066099,0,0,0.030671136335667,0,0,0,0,0,0,0,0,0,0,0,-0.0593597045803119,0,0,0,0.0644837551194723,0,0,-0.0192526377556718,0,0,0,0,-0.0762594211230673,0,0,0,0,0,0,0,-0.114831266942071,0,0,0.013165087694873,0,0,0,0.0521628536637711,-0.0328046459971454,0,0,0,0.00888823099098333,0,0
X000970.SZ,0,-0.0416598551417354,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0615993841332616,0,0.0719653989280061,0,0.0623740730648827,0.285360972547136,0,0,0.221442937008426,0,0,0,0,0,0,0,0,0,0,0,0.0305582429667053,0,0,0,-0.0752252865108601,0.0686379972534458,0,0,0,0,0,0,0,0,0,-0.00828527263426676,0,0,0,0,0.0535486071945052,0,0
X600809.SH,0,0,0,0,0,0,0.52666665872603,-1.38777878078145e-17,0,0,0,0.0293908468682996,0.0199109176613227,0.276208438910871,0,0,0,0.26970538735927,0,0,0,0,0,0.359772730711127,0,0,0,0,0,0,0,0,0,0,0.0341309081458786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114754045130331,-0.0246565135461417,0,0,0,-0.161261465120717,0,0
X300146.SZ,0,0,0,0,0,0,0,0.293997870085851,0,0,0,0,-0.181610315896067,0,0,0,0,0,0,0,0.0946551188917972,-0.0998212257573258,0,0,0.00756126860791165,0,0,0,0,0,-0.0176109600512025,0,0.0344299867742663,0,0,0.0939824677695053,0.0579315862623629,0,0,0,0,0,0,0,0.169050704410622,0,0,0.150771694705339,0,0,0,0,0.0374231353673394,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0682959171437178,0,0.0953759558932545,0,0,0,0,0,0.0899061731574183,0,0,0,0,-0.0241940886610767,0,0,0,0,0,0,0,0,0,-0.0111324713599335,0,0,0,0,0,-0.243449741580428,-0.130730877388961,0,0.13987393749087,0,0,0,0,0,0,0.0166607661801133,-0.0394702275322058,-0.0865041495858505,0,0,-0.0508945375263199,0,0
Slope,0,0,0.217335728800501,0,0,0,0,0,0.892422289058296,0,0,0,0,0,0,0,-1.5548720365369,0,0,0,0,0,0.376934211144297,0,0,0,0,0,0,0,0.957365752400808,-0.322568443966923,0,0,0,0,0.291490614094742,-0.1668857817709,0,0,0.623597900808284,1.38777878078145e-17,0,0,0,0,0,0.384923999144285,0,0,0,0,0.352470754352174,0.037521211837984,0,0,-0.244111437157113,0,0
TED,0,0,0,0,0.472541488746133,0,0,0,0,0,0,0,0.134654399051421,0,0,0,0,0,0.175439659949953,0,-0.215654784324966,-0.641764670159223,0,0,-0.0420534517999625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451803246999087,0,0,0,0,0,0,0,0,-0.262438033318086,0,0,-0.918678727865567,0.576723875905432,0,0,0,0,1.20414324340765,0,0
RealEstate_excess,0,0,-0.110570635118275,-0.0654363136458557,-0.152271669473633,-0.0346181110737511,0,0,0,-0.287391492774944,0,0,-0.00567406331672269,0,0,0,0,0,0,0,0,0,-0.0702520196747438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13421380198258,0,0,0,0,0.0617851890777702,0,0,-0.0122800267192924,0,0.039778973154742,-0.0748881095937007,0,0,0,-0.0795278831455249,0,0
MKreturn,0,0,0,0,0,0,0,-0.00874939323382612,0,-0.182842809139188,0,0,0.0556276176476487,0,0,0,-0.029345188185528,0,0,0,0,0.0541795029256833,0,0,0,-0.0254965894243345,0,0,0,0,0,0,0,0,0.0327611386898625,0,0,0,-0.184574692845,0,0,0.0648648137248435,0,0,0.0156143150409278,0,0,0,0.0418958157469935,0,0,0.00553334984326786,0.0165507183173619,0,0,0,0.00496688312707298,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227576723940896,0,0,0,0,0,0,0,0,0,0,0.00212698634030669,0,0,0,0,-0.00137962042023562,-0.00244109266133279,0,0.000298296309953142,0.000777208710853986,0,0,0,0.000939614091529144,0,-0.000948477113213766,-0.000637413386076147,0,0,0,0.00292963041676668,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428861575254895,0,0,0,0,0,0.0994409716783185,-0.02642257549955,0,0,0,0,0,0,0,0,-0.0335177306246668,0.0192551052214709,0,0,0,0,0,0,-0.0569210357551193,0,0,-0.0757457577919597,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124126758438684,-0.00238233656102559,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805352465236568,0,0,-0.00578238380728543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523990718546016,0,0,0,0,-0.00160200285991594,-1.54993518506645e-05,0,0,-0.00683272924942111,-0.00767440624492096,0,0,0,-0.305462265553968,0,0
