,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X000157.SZ,X002179.SZ,X000977.SZ,X002236.SZ,X600703.SH,X002463.SZ,X600372.SH,X002241.SZ,X600741.SH,X002049.SZ,X600584.SH,X000661.SZ,X002129.SZ,X600522.SH,X600066.SH,X002028.SZ,X601877.SH,X000921.SZ,X000800.SZ,X600183.SH,X601799.SH,X600418.SH,X000988.SZ,X002074.SZ,X002007.SZ,X600566.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.189083081802426,0,0.134187559743635,0.0760613782975892,0,0,0.13291842108138,0,0,0,0,0,0,0,0,0.0933268892648062,0,0,0,0.0282202264810461,0,0,0,-0.0810988927475812,0,0,0,0,0,0,0,0.0739733439766879,0,0,0,0,0,0,0,0,0,0.0138173768386924,0,0,0,0,0,0,0,-0.015956346651144,0.0177812699418563,0,0,0,0,0,0
X000858.SZ,0,0,0.053312686293517,0,0,0.432383857510067,0,0,0,0,0,0,0,0,0,0,0,0,0.0150580045137319,0,0,0,0,0,0.0417627656932724,0,0,0,0.0516603334751589,0,0,0,0,0.0146792808431645,0,0.0476147907645589,0,-0.022004110162532,0,0,0,0,0.00475760594040804,0,0,0,0,0,0,0.0109187899042464,0,-0.0170948740436781,-0.0372398901120903,0,0,0,0,0,0
X600809.SH,0.167400986203813,0,0,0,0,0.150750353259751,0,0,0.0862242026470365,0,0,0,0,0,0,0.122687255876263,0,0,0,0,0,0.159067882368004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245055913195712,0.012905124920927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026038447431906,-0.0286324898717099,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0240075609734157,0,0,0,0,0,0.169049124801426,0.0554731346371113,0,0,0,0,0,0,0,0.00544439212706103,0,-0.0543483045746837,0,0.0346122514623682,0,0.181858689460113,0,0,0,0,0,0,0,0,0,0,-0.0334558493081345,0,0,0,0.076187691251917,0.013891815973188,0,0,0,0,0,0,0,0,-0.0222323381112032,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957490273781889,0,0,0.367462890475416,0,0,0,0.237428347608372,0.177045614230883,0.00310787325938471,0,0.00282690937109079,0,0,0,0,0,0.0168530303238131,0,0.00549118194805604,0,0,0,-0.0331399510019759,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.692460284441442,0,0,0,0,0,0,-0.0153099273823031,-0.00296175602415419,0,0,0,0,0,0.124853840280931,0,0,0,0,0.168218209410278,0,0,0,-0.0955592370927315,0,0.00801165694082238,0,-0.0474657296988376,0.0660528528806593,0,0,0,0,0,0.0513762557378542,0,0,0,0,-0.0358748996588694,0,0,0,0,0,0,0,0,0,0,0,0.009735195477443,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.068338433324681,0,0,0,0,0,0,0,0.117627526468766,0.0729383738970177,0,0,0,0,0,0,0,0,0,0,0,-0.0697062436058008,0,0,0,0,0.00726898010685661,0,0.0743276254934018,0,0,0,0,0.193531448244907,0,0.00237512883012638,0,0,0.010110988319251,0,0,0,-0.0716748391510848,0,-0.0131210963577854,0,-0.0260454638875205,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.128513048149652,0,0,0.0503718772680004,0,0,0,0,0.135808084101885,0,0,0.0516875309616932,-2.16840434497101e-19,0,0,0,0,0,0,-0.00996873589156222,0,0,0.0702343259163149,0,0,-0.102972150867151,0,0,0,0,0,0.126658456626371,0,0,0,0,0,0,0,0,-0.0794862250794712,-0.0593625832572285,-0.00386095014102417,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.104014706849538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119131635365673,0,-0.128207861426253,0.200652993285644,-0.108037589117236,0,0,0,0,0.476234177954778,0,0,0.078493370441802,0,0,0,-0.0151639875632016,0,0,0,0,0.0371252849707025,0,-1.0842021724855e-19,-0.0624957881564817,0,0,0,0,0,-0.0319324253940274,0,-0.161083869404194,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.304890752675589,0,0,-0.032679582976014,0,0,0,0,0,0,0,0,0,0.0489886247972556,0,0,0,0.119411970529831,0,0,0,0,-0.0224879817053598,0,0.0316386334388048,0,0,0,-0.0172705591491026,0,0,0,0,0,0,0.245226198072539,0.148890288350174,0,0,-0.162597248832712,0,0.240818913700713,0,0.280007529745772,0,0.0268147779141047,-0.0131655778831222,-0.0722949780768335,0.0566317529939205,0,0,0,0,0
X600104.SH,0,0.0149340919649607,0,0,0,0,0,0,0.01826009839673,0,0,0.018983489216832,0,0.0619246981416773,0,0,0,0,0.0104995794966634,0,0,0.0237202495155124,0,0,0,0,0,0,0,0,0,0,0.00414430862418247,0.0588912277178934,0,0,0,-0.0225346510089116,0,0,0,0,0.00126736337869984,0,0,0,0,0,0.0604568953585235,0.0142345011874197,0,-0.00623091328211544,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.143615713485194,0,0,0,0,0,0,0,0.00627159689625718,0,0,0,0,0,0,0,0,0.10343259698887,0,0,0,0,0,0,0,0,0.0783175965043088,0,0,0,0,0,0,0,0,0,0,0,0.0701802212977686,0,0.485027739191787,0,0,0,0.0660979843497456,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104779066620219,0,0.0915551451571438,0,0,0,0,0,0,0,0,0,0,0,0.0169100303945526,0.0273961412588722,0,0.137716679238835,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0.106566358717501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130365294579547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503345130935241,0,0.284794069441832,0,-0.0464873898651776,0,0,0.0364958162029748,0,-2.16840434497101e-19,0,0,0.119748597789387,-0.0321285541765287,0,0.0474143583045506,0,0,-0.00866151723643574,0.0407279504876515,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029255293965534,0,0,0,0.0506805100149465,0,0,0.30100252593292,0,0,0,0,0.0712865085679898,0.0833759277442529,0.0453611857396204,-0.0730322870908969,0,0,0,0,0,0,0,0,0,0,0,-0.0830049559614451,0,0,0,0,0,0,0,0,0,0,6.67654039788265e-05,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.369957795059336,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.137356928809417,0,0,0,0,0,0,0,0,0,0,0.0277092369219769,0,0,1.73472347597681e-18,0.109484918257661,0,0,0,0,0,0,-0.0149430044745972,0,0,0,0,0,0,0,-0.0204036654206051,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.0142295682556014,0,0,0,0,0,0,0.102878749811827,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.284438195855296,0,0,0,-0.142727668291154,0,0,0,0,0,0,0,0,0,0.089797368217723,0,0,0.0144751895924054,0,0,0,0.103272480998049,0,0,0,0,0.0657296826291947,-0.0112974236252304,-0.0644227914686156,0.0454670488368244,0,0,0,0,0,0
X000596.SZ,0,0.208612348072326,0,0,0,0.435219398592545,0,0.144866480874421,0.118231849860512,0,0,0.106343204807205,0,0,0,0,0,0,-0.0363301047832805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209717878594442,0,-4.33680868994202e-19,0,0,0,-0.030630662753967,0,0,0.0302392159261444,0,0,-0.0186402101482734,0.00308246922029626,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178253464233583,0,0,0.0409403665999588,0,0,0,0.134069696821163,0,0,0.164496899892811,0,-0.106177377718269,0,0,0.123984108145554,0,0,0,0,0.12604285846412,0.0486451463096685,0,0.0119525656221055,0.0379567769545006,0,-0.0338253769575826,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713344010200255,0,0.0142559899046247,0.023620292026792,0.0472029968443638,0,0,0,0,0,0.0314788883051107,0,0,0,0,-0.0288828972681285,0,0.105653040128408,0,0,0,0,0,0,0.0271787375983355,0,0.0338978105748983,0,0,0,0,0.0154502758342649,0,0,0,0.0476687574638757,0,0,-0.0021072000166931,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36973455603398,0,0,0,0.0247022365085119,0,0,0,0,0,0,0,0,0,-0.0291201708415452,0,0.0488505941222125,0,0,0,0,0,0,0.145035953967754,0,0,0,0.215960572173432,0,0,0,0.0145498855268628,0,0,0.0743838715964472,0,0,-0.00608610846857049,0.017158986175234,0,0,0,0,0,0
X300014.SZ,0,0,0.0932215535369812,0,0,0,0,0,0.0144333126882228,0.119856416231257,0,0.126927808801052,0,0,0,0,0,0.00417204680909678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00922464536419706,0,0.238013639780591,0,0,0,0,0,0,0,0,0,0,0.528151958514683,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0742975242134956,0,0,0,0.0740312054176749,0,0,0,0,0.0749499948144329,0,0,0,0,0,0.038378950603087,0,0,0,0,0,0,0,0,0,0,0.0169090187640636,0,0,0,0,0,0,0,-0.0352404450175934,0,0,0,0,0.0997774410971267,0,0,-0.0214598438604386,0.0185420980113084,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384917294287398,0.0317655783947533,0,0,0,0,0,0,0,0.155264968680952,0,0,-0.0541530832518424,0,0,0,0,-0.0401493547481876,0,0,0,0.0265627103712801,0,0,0.162457395886715,0,-0.0334908379827629,0,0,0,0,0,0,-0.0090636842384364,0,-0.0323652029074748,0.00655573786909109,-0.0384186827065378,0,0,0,0,0
X002179.SZ,0,0,0,0.107249674859203,0,0,0,-0.0969472824335671,0,0,0,-0.0129306409650122,0,0,0.254367568185675,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500820885524263,0.0444812950810958,0,0,0.0488598698523702,0,0,0,0,0,0,0,0,0,0,0,0.308800044332484,0,0,0.107725795559901,0,0.0792764202060647,0,-0.0412618272964627,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791357961813465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623342401988797,0.186640950200088,0,0,0,0.137729203198712,0.178460099391453,0,0,0,0,0,0,0.0482163514018971,0,0.0823121563328366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
