,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X002236.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X600584.SH,X002129.SZ,X002180.SZ,X000800.SZ,X002074.SZ,X002223.SZ,X002085.SZ,X600418.SH,X600177.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,-0.0130917415148816,0,0.206215974168729,0,0,0,0,0,0,0,0.0161330921047609,0,0,0,0.116716024057264,0,0,0.02463302805189,0,0,0,0,0.0109308643590013,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927718881025514,0,0,0,0,0,-0.0130772046202308,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.465839643355507,0,0,0,0,0,0,0,0,0.218865423183424,0,0,0.0156427152056201,0,0,0.0180102645500371,0,0,-0.0428521119687386,0,0.0344612062312173,0,0,0,0,0,0,-0.000750981359745061,0,0,0.0218265842647387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327356052534595,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.271367121643954,0,0,0,0,0,0.0822726138644876,0.137377898115004,0,0,0,-0.040049823394323,0.208044427823037,0,0,0.01909682698111,0,0,-0.173082015609447,0,-0.021494631422951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142405128695449,0,0,0,-0.025466282849041,-0.0478315330504831,0,0,0,-0.0444919763351538,-0.00801332206092856,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0467357776203949,0.0726947002122542,0,0,0,0,0,0,0,0.127591237447324,0,0,0,0,0,0.0418936384643525,0,-0.0536261121197878,0,0,0,0,0,0,0.195438786369315,0,0,0,0,-0.0373496379431965,0.0649224276707253,0.0509410186733974,0,0,0.0224800551338463,0,0,0.0423415997680116,0,0,0,0,0,0,0,0,-0.0100083650437906,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.143806582272153,0,0,0,0,0,0,0,0,0,0,0,0,0.0443761421881356,0,0,0,0,-0.0534543875953446,0,0,0,0,0.301168157149476,0,0,0,0,0,0,-0.0443522838706918,0,0,0,-0.0740640221973826,0,0,0,-0.0418165671020412,0,0,0,0,-0.0194725031241958,0,-0.0847366579213377,0,0,0.0544967154593387,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057133005802687,0.216013030609612,0.182783927260126,0,0,0,0,0,0,0,0,0,0,0,0,0.116429277008328,-6.93889390390723e-18,0,0,0,0.173008162298797,0.0161040083923679,0,0,0,0,-0.114647343979765,0,0,0,0,0,-0.00723342433004574,0,0,0,0,0,0
X000568.SZ,0,0.770763615370431,0.394657693680022,0,0,0,0,-0.0183076369443318,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.169345699442356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114874273269338,0,0.0798871494351182,-0.00291798617736529,0,-0.00096731672065957,0,0,0.0378760082600818,0,0,0,0.020225781708378,0,0
X002475.SZ,0,0,0,0,0,0.0235835717599274,0,0,0,-0.10568307020231,0,0,0,0,-0.243409017854332,0.196576313325065,0,0,0,0,-0.0478276033784982,0.102238777637887,0,0,0,0,-0.083492905670705,0,0,0.31521474669004,0,0,0,0,0,0,0,0,0,0,0,0.0337919851489549,0,0,0,0,0,0.400438560953261,0,0,0,0,-0.0324521427951139,-0.133879177424367,0,0,0,0,0
X000651.SZ,0,0,0,0,0.279313844721242,0,0.107283701653803,0,0,0,0,0,0.0760028780058582,0,-0.146638004502265,0,0.00816903235949744,0,0,0,0.200045999554402,0,0,0.282915848429016,0.0776737965608244,0,0,0,0,-0.0677458203185381,0,0.0625118778319344,0,0,0,0,0,-8.67361737988404e-19,-0.117547925896249,0,0,0,0,0,0,0,-0.0156396438853143,0,0,0,0,0,-0.0204894441217345,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0827508689758056,-0.3308712070561,-0.0588494500271972,0,0,0,0,0,0,0,-0.221889416546424,0,0,0,0,1.38777878078145e-17,0,0,0.06128929870258,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0564422294584441,0,0,0,0,0,0,0,0.0586049258325589,0,-0.00496027816605475,0,0.176314505312431,0,0,-0.0605461986293607,-0.0391124319578471,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.00447288531666344,0,0,0,0.109278950740296,0.110367104222182,0,0,-0.0135746555809068,-0.00524507185754128,0,0.0406079241553107,0,0,0,0,0,0,0,0,0,0,0,0.0267856894859518,0,0,-0.0276886942536444,0,-0.0581254221921952,0,0,0,0.0352089635011463,0,0,0,0,0.0162979995840109,0.014386415337767,0,0,0,-0.00649210170932554,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0673075400910978,0,0,0,0.0290004921307136,-0.0284493489849145,0,0,0,0,0,0,0,0,0,0,0,0.0773673806719716,0.22437780335791,0,0,0,-0.0744091160982882,0,0,0,0,0,0.0896971036495522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121893967986009,-0.000314725374795525,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467832015700579,0,0,0,0.133366648865791,0,0,0,0,0,0,0,0.0573282928475193,0,0.0823272721854357,0,0,0,0.0874255300995841,0,0,0,0,0,0,0,0.0955636197094457,0,0,0,0,0,0,-0.0136149098522272,0,0,0,0.0612019814811284,0.0111152163875922,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010852161503382,0,0,0.536213711949609,0,0,0,0.28136835663262,0,0.0128737754700771,0,0,0.0093943584092892,0,0,0,0,0,0,0,0,0,0.114608524273688,-0.014260313916138,-0.135212646314943,0,0,0,0,0,0,0,0,0.0727881860191235,-0.0299702231217856,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.188438979430321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397572585136251,0,0,0,0,0,-0.187117720514236,0,0.0444323411852397,0,0.0459146484376917,0,0,0,0,0,0,0,0,0.107351334841304,0,0,0,0,0,0.748125767488911,0,0,0,-0.15581792962972,0.0868976216755914,-0.0312642234073603,0,0,0,0,0
X002304.SZ,0,0.204226291931963,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303930656428609,0,0,0,0.20962465710493,0,0,0.0640780035763737,0.112892155663577,0,0,0,0,0,0,0,0,0,-0.00119106946493508,-0.0179196515723272,0.532928631283348,0,0,0,0,0,0,0,0,0,0,0,-0.0625598892053825,0,0,0,0,0.0303470702868648,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0393389543430423,-0.0460735326401975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727074369109286,0,0,0.214871840897188,0,0,0,0,0,0,0,0.230704340035174,0,0,0,0,0.0729361437363999,0,-0.129294981958383,0,0,-0.122991572486616,0,0,0,0.106289546058349,0,0,0,0,0,0.0437789745162406,-0.160415357915365,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688689411095211,0,0,0,0,0,0,0.0953473848341576,0,0,0.30582992271333,0,0.0587450168878802,0,0,0,0,0,0,0.0810494749383332,0,0,0,0,0,0,0,0.136896023634543,0,0,0,0,-0.0172827165208251,0,0,0,0,0,0,0.00411867771662153,0,0,0,0,0
X000596.SZ,0,0.374925473751832,0.0902016270023598,0,0,0,0.26062305091254,0,0,0,0,0,0,0,0.0127158994297297,0,0,0.0254741559877334,0,0,0.0517614309374958,0,0,0,0,0,0,0,0,0,0,0.00383592673504063,-0.0296710721645727,0,0,0,0,0,0,0,0.0719396073824502,0,-0.0631940149204269,0,0.112981848218763,0,-0.0309282872729575,0,0,-0.0286619618474267,0,-0.04687624657428,0.0176007652555412,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615793957088793,0,0,0,0,0,0,0.090187775822046,0,-0.0202697833078543,0.00945140227372475,0,0.264496511224793,0,0,0.161586843935133,0,0,0,-0.0967470530929281,0.132851553580863,-0.015768881736186,0,0,0,0,0,0,0.181070504290527,0,0,0.00533551260882586,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.00220918055927561,0,0,0.648169153783923,0,0,0,0,0,0.0273351520914449,0,0,0,0,0,0,0.0561786753136433,0,0,0,0,0,0,0,-0.0117145672927129,0,0,0,0,-0.131075181716497,0,0,0,0,0,0,0,0,0,0.0919012729431717,0,0.19258694940205,-0.340725367108815,0,0.0467257733530224,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673221383723684,0,0.0491806509990872,0,0.0940768827893297,0,0,0,0,0,0,0,-0.112386649302667,0,0,0.13670139582238,0,0,0,0,0,0,0,0,0,0,0,0.438138392508473,0,0,0.286076672437385,0,0.00229150665020934,0,0,0,0,0,0.0184647921805067,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0201207902488902,0,0,0,0,0,0,0.0115175878641481,0,0,0,0,0,0,0.0615214442438521,0,0,0,0,0,0,0,0.100895527332063,0,0,0,0,0,0,0,0,0,0,0,0.105810474147006,0.0566380529666667,0,0,0,0,0.116974442227488,0,0,0,0,-0.0153101474028567,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.377202862264722,0.126640614048328,0,0,0.201731850179781,0,0.0951432190972094,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.101424961132863,0,-0.0191717354686605,0,0,0.0238782679265152,0.0951335990949304,0,0,0,0,0,0,0,0,0,0,-0.179745743538769,0,0,0,0.0135740106117019,0,0,-0.074524063422645,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-9.51467800592331e-05,0,0,0,0,0,0,0,0,0.0949263924271341,0.238604425150983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215709161118037,0.0874761785450948,0,0,0,0,0,0,0.0474077051299688,0,0,0,0,-0.0308455013972076,0,0.0540825588514874,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554462838955856,0,0,0,0,0,0,0.0351477313406812,0,0.0410350295108847,0.0279257095101568,0,0,0,0,0,0,0.0261329617743061,0.0497322342940953,0,0,0,0.133757192460451,0,0,0.261511254770267,0,0.0830426919460107,0,0,0,0,0,-0.0561617363986347,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.334447817847581,0,0,0,0,0,0,0,0,0,0,0,0,0.267074048608,0,0,0,0,0,0.0766402470727629,0,1.73472347597681e-18,0.0654484186997435,0.156044968334371,0,0,0,0.0822241371515937,0,0,0,0.175605749913081,0,0,0,0,0,0,0,0,0.116317235037603,0,0,0,0,0,-0.0863852499256949,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.144824421127631,-0.0169526557261084,0,0,0,0,0,0,0.00541106766563104,0,0,0,0.0862317316225856,0.0881421334737492,0,0,0,0,0,0,0.01471792348778,0,0.0196905336913966,0,0,-0.0652434746923946,0,0,0,0,0.119923533004199,0.139937512688342,0,0,0,0.0879002832065513,0.00756171947942187,0,0,0,0,0,0,0,0,0,0.00502695392659856,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783671078908609,0,0,0,0.136382506156279,0,0,0,0,0,0.0631538916221668,0.0406694854199348,0,0.546504563861257,0,0,0,0,0,0,0,0,0,0.135489504335334,0.0738802505399608,0,0,0.0371984250386625,0.0938935352076738,0,0,0,0,0,0.0808351704473506,0,0,0,0.0104773057274384,-0.0814869464738248,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.164589420988392,0,0.275886571076359,0,0,0,0,0,0,0,0,0,0,0,0,0.0780155541675436,0.0165050895207496,0,0,0,0,0.0811973893611847,0,-0.0611590441969824,0,0,0,0.100533186073363,0,0,0,-0.0392933136653372,0,0,0,0.00301145126898468,0.177112411514997,0,0,0,0,0,0.0798897440402183,0,0.133701337977537,0,0.0678157239046509,-0.0277606596895544,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0290322242678107,0,0,0,0,0,0,0,0,0,0,0,0.104105210916162,0,0,0,0,0,0.0489367166522242,0,0,0,0,0,0.0188263828707749,0,0,0,0,0.19765730544344,0,0,0,0.204360875314977,0,0.0902000883273106,0,0,0,-0.0414418830745695,0.224209771158974,0,0,0,0.0288189314627995,-0.0560585338640655,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.164646832585334,0,-0.0733811743209555,0,0,0,0,0,0,0,0,0,0,0,-0.0643579606412883,0.202939163274933,0.205644321319984,0,-0.100759067249068,0,0.194040357271182,0,0.0479591137530066,0,0,0,-0.0571140974848324,0,0.122354361077492,0.0632485623652363,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876373649330615,0,0,0,3.46944695195361e-18,0,-0.0205078093446859,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.100055112591571,0,0,0,0,0,0,0,0.140511919450936,0,0,0.478055197541181,0,0,0,0,0,0,0,0,0,0.0632777733593688,0,0,0,0,0.0224667339209289,0,0,0,0,-0.200983301360243,0.0835673103831744,0,0,0,0,0.0708463468023144,0,0,0,-0.0672535256114724,0.228388275536526,0,0,0,-0.0307322951261776,0.044136115338492,0,0,0,0.387942260057195,0,0
X002028.SZ,0,0,0,0,0,0.0178767457213884,0,-0.0478649371403555,0,0,0,0,0,0,0.0479773020976601,0,0,0,0,0,0.00256468455545429,0,0,0.118042778575988,0,0,0.0288481454599314,0,0,0,0,0.130643614921712,0.0222278393584374,0,0,0,0,0,-0.0779251818703919,-0.102310316130095,0,0,0,0,0,0,-0.00565797531874395,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.162968590629166,0,-0.0612158231909849,0,0,0,0,0,0,0.00724366780785352,0.287703547190381,0,0.0619654085902737,0,0,0,0,0,0,0,-0.00810310569706185,0,0,0.135488759508802,0,0,0,0.214502974240041,0,0,0,0,-0.30501479217209,0,0,-0.0267941287823072,0,0,0,0,0,0.0361588688724798,0.00756528536480586,0,0,0,0.0742959975533907,0.00371892878849287,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004700366617,0,0,0.00993266618630639,0,0,0,0.0479111363746884,0,0,0,0,0,0,0,0.291461614276697,0,0,0,0,0,0,0,0.0376447811038834,0,0,0,0,0.303656246767667,0,0,0.0405147280831565,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.062115898161184,0.0590182043913328,0,0,0,0,0,0.0736124339750049,0,0,0,0,0,0.0897936641029211,0,0.0352004103750354,0.0558493023910233,0,0,0.197985052526616,0,0,0,0,0.147453016897699,0,-0.275629072181787,-0.032924883354003,0,0.129877005262406,0,0.124323534112676,0,0,0,0,0,0,0,0,-0.00310248580353922,0,0,0,0,0,0.0343556254056964,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.020431601996261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366236263472872,0,0.150178776422826,0,0,0.0587735586088963,0.11208231755195,0,0,0,0.352148135450059,0,0,0,0,0,0,0,0,0,0.0219793645836795,-1.0842021724855e-19,0,0,0,0.0237631697004644,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0711110708181497,0,0,0,0,0,0,0,0,0,0,0,0,0.016391469813851,0,0,0,0,0,0.203182057424829,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,2.16840434497101e-19,0,0,0,0.166204312467509,0,0,0.0472369164864633,0,0.00889768494543375,0,0,0.00300395484360894,0.0517959893267418,0,0.0106214584898541,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206036429292909,0,0.0867451675849313,0,0.0535592747131679,0,0,0,0,0.216799738089534,0.123657943530483,0,0,0,0,0,0.0701142731334573,0,0.178774670299595,0.149384488399327,0,0,0.0210995507824945,0,0.129867253337957,0,0,-0.00474028425138603,0,0.0913833240886078,-0.0615951849237378,0,0.296788084643644,0,0,0,0
X600584.SH,0,0,0,0.155857617021207,0,0,0.107641386487941,0,0,0,0,0,0,0,0.116884595581189,0,0,0,0.0878097361262978,0,0,0,0,0,-0.157162974256377,0,0,0,0.0840977748576587,0,0.328895530181924,0,0,0,0,0,0,0.0715801277745532,0,0.0668737206057626,0,0,0,0.27205312506176,0,0,-0.0547530266054309,0,0,0,0,0.11569142558549,-0.0344231869038464,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0645015007953188,0.00345266697380407,0,0,0,0,0,0,0,0.111244777335326,0,0,0,0,0.156866026078881,0,0.26746232810795,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.107257182431265,0,0.153842075199291,0,0,0,0,0,0.103031378784174,0,0.00754472667668102,0,0,0,0,0.016939044612173,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.119907862811083,0,0,0,0,0.283698465783998,0,0,-0.0965252942826693,-0.388258395492041,0,0,0.0771643913691655,0,-2.91980586518303e-05,0,0,0,0,0,0,0,0,0.0586303516968407,0,0,0,0.249208810291312,0.0136544834206123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276077215952235,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0214415866518061,0,0,0,0,0,0,0,0,0,0,0.116090473494852,0,0,0,0,0,0,0,0,0,0,0,-0.0514304471913834,0,0,0,0.231959053299459,0,0.125726221811874,0,0,-0.156665092328224,0,0,0,0,0.130540306521435,0,0.156788088610638,0,0,0,0.10342498698385,0.0410366499325205,0,0,0,0,-0.00173032273856222,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.00188576259088508,0,0,0,0,0,0,-0.0791672666097833,0.0408332722165043,0,0,0,0.0615342061073814,0,0,0.433546964127864,0,0,0,0,0,0.133498552851278,0,0,0,0,0.023355084268029,0,0,0,0,0.129455845627502,0,0,0,0,0.0759923302835878,0,0,0,0.072365205695016,0.0201712171937652,0,-0.0119423805854738,0,-0.0991906474864511,-0.0227579920163506,0,0,0,0.0509938367523936,0,0
X002223.SZ,0,-0.0186376191372378,0,0,0,0,0,0,0,0,0,0,0,-0.0304544830872138,-0.043320959105393,0,0,-0.0818499288330382,-0.0129105625329891,0,0,0,0.0571317330894761,0,0,0.0776753262155204,0,0,0,0,0,0.0139277577475987,0.0815317931865197,0,0,0,0,0,0.0308707049817091,0,0,0.0140348247154972,0.0379433402334452,0,0.030274867569506,0,0,0,0,0,0,0,0.0180947695939934,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241601598122429,0,0,0,0,-0.474757122519908,0,0,0,0,0,0,0,0.497176922348444,0,0,0,0,-0.142245745789004,-0.864205479286546,-0.478838617581778,0,0,0,0.187038142377828,0,0.175402944619219,0.348763446432964,0,-0.104262603964143,0.814861079301644,0.392116617084745,-0.686944749093221,0,0.153563507965414,0,0,0,-0.0817514804679804,0,0.163947095896893,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310948424781587,0,0,0,0,0,0,0,0,0,0,0,0.0958462379816498,0,0.0447748102842293,0.0196024063024137,-5.42101086242752e-20,0,0.19178407725002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154326276979369,0,0,0.0962699733661132,-0.187563231454373,0,-0.0979179977917034,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.1149687628902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900888408076125,0,-0.00520474416603933,0,0,0,0.178597711482594,0,0,0,0,0,0,0,0,0.0471546042411586,-0.00403153708253651,0,0.0315099844983639,0,0,0,0,0,0.0375705977264564,-0.00929445208670145,-0.0424148422408067,-0.142630559796297,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3112899933284,0,0,0,0,0,0.0559246377303152,0,0,0,0.0331336837468814,0,0,0,0,0,0.035779713919158,0.0211256371060646,0.0973290020351302,0,0,0.0398127733656822,0.0340706813404473,0,0,0,0,0.0151389768874243,0.0713327692886447,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.182112236058321,0,0,0,-0.131249669787975,0,0,-0.0457488291679529,0,0,0,0,0,-0.0300680765706583,0,0.0318047469807487,0,0,0,0,0,0,0,0,-0.0555340264995148,-0.103279191392736,0,0,0,0,0,0,-0.0207129601093549,-0.0744246623981706,0,0.131051307740712,0,-0.00332220076115078,0,0,0,0,0,0,-0.198479503329506,0.0458972031861775,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.232380000457786,0,0,0,0,0,-0.145724181651299,-0.0208791216004378,0,-0.141196982900075,0,-0.56521069097503,0,-0.312054534278057,0,0,0,0,0,0,0,0,0,-0.110421705123178,0,0,0,0,0,0,-0.125446384238939,0,1.10191111956771,0.159663906083199,0,0.546247866213213,0,-0.245651600812054,0,-0.0724737867157533,0,0,0,0,0,0.171623875648818,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523649955651201,0.177474793509654,0,0,0,0.121660786651451,0,0,0,-0.346398233508719,0,0,0,0.166491320064168,0,-0.110152936158892,0,0,0,0,0,0,-0.199681143568337,0,0,0,0,0,0,0,0,-0.162420728899342,0,0.0218711395782357,0,0,0,0,0.945242843825107,0,-0.282011568833089,0,0,0.659576901530771,0,0
