,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X000100.SZ,X600498.SH,X002007.SZ,X600487.SH,X000661.SZ,X300146.SZ,X000625.SZ,X600566.SH,X002179.SZ,X600867.SH,X000596.SZ,X600809.SH,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X600066.SH,X300136.SZ,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,-0.032175520630351,0,0,0,0,0,0,0,0,0,0.167051764294643,0,0,0,0,0,0,0.570133171895769,0,0,0,0,0.2288148256186,0,0.0281737956792574,0,0,0,0,-0.0820973320597907,0,0,0,0,0,0,0,0,0.0859585191383899,0.181238643540331,0,0,0,0,0,0,0.0176464143270918,0.070712838341385,0,0,0,0,0,0
X600031.SH,0,0,0.00112989317321819,0.0331305079517127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467957240243805,0,0.118623077624259,0,0,0,0.0590264781530553,0.0742862730140764,0,0,0,0,0,0.298741451287967,0,0,0,0,0,0.255186541512271,0,0,0.0432269094534766,0,0,-0.026961662084609,0.0379608707509087,0,0,0,0,0,0
X000338.SZ,0,0.032961352411543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239565116172673,0,0,0.0113626312627197,0,0.0677640135295113,0,0,0.0624334551161819,0.146328967863974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,1.73472347597681e-18,-0.0278784744490373,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274820709254888,0,0.102382416835514,0,0,0,0.0881531851550321,-0.039220944807477,0.238534721933725,0,0,0.262728815732253,0,0,0,0,0,0,0,0,0,0,0,-0.00719861282361744,-0.166128950570472,0,0,0,0.232692938505527,0,0,-0.0344745916848404,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.442190393349466,0.0292593251778534,0,0.036140240091715,0,0,0,0,0,0,0.0387579331753652,0,0,0,0,0,0,0,0,0,0.149426520881189,0,0,0,0,0,0,-8.67361737988404e-19,0,0.306501773153721,0,0.0664829917100954,0,0,0,0,0,0,0,0,-0.01256949569492,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.671678610732073,0,0,0,0,0,-0.10570867008294,0.119426378259835,0,0,0,0,0,0,-0.312263289937943,-0.0266873384967905,0,0,0,0,0,0,0.318490300534587,0,0,-0.0290238390998493,0,0,0,0.0614043111982395,0,0,0,0,0,0,0,0,0,0,0.0654816441238145,0,0,0,0,0,0,0,-0.00607986789600373,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.130447151788369,0,0,0,0,0,0.029565473365244,0,0,0,0.0222030526926842,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.022042703043246,0.152062110478241,0,0,0.0297722170643684,0,0.160814869188742,0,0,0,0,0.0847117444604917,0,0,0.146705947879947,0.129853851707101,0.01009175047667,0,0,0,0,0,0,0.0295415602982326,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.105064656938576,0,0,0,0,0.0424532824420678,0,0,0,0,0,0.0815376063645465,0.022771406008307,0,0.182998469593031,0,0,0,0,0,0.0430340820930985,0,0.0231230653459927,0,0.0400513691287812,0,0,0,0,0,0,0,0,0,0,0,0.0062113732135099,0,0,0,0,0,0,-0.00180054914699699,-0.0135226189562849,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0397579435767177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124044810058215,0,0,0,0,0,0,0,0,0,0,0,0,0.0136291281243205,0,0,0,0.137395117573228,0.494563698656982,0.526669096132096,0,0,0,0,0,-0.00541959015978065,-0.012948306495704,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0626593417667394,0,0,0.0904625356063871,0,0.583973497590626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693712787146661,0,0.016661609125014,0,0,0.064362265932578,0,0,0,0,0,0,0.14938441716387,0,0,0,0.0357062570819504,0.015660431727436,0,0,0,0,0,0,-0.0360642892174503,0,0,0,0,0,0,0
X002236.SZ,0,0,0.500874348405686,0.0695895843395736,0,0,0,0,0,0,0,0,0,0.0623593633314095,0,0.278513536103247,0,0,0.0052125433734601,0,0,0,0,0,0,0,0,0,0.0501964417769495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227432523188036,-0.251908200124639,0,0,0.730273320572031,0,0,0.0311212334546943,0,0,0,0,0,0,0
X002008.SZ,0,0,0.391377598401962,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235774178183995,0,0,0,0,0,0,0,0,0,0,0,0,0.0276774272774038,0,0,0,0.0114029547442631,0,0,0,0.287948111609322,0,0,0,0,0,0,0,0,-0.0943016837557659,0,0,0,0,0,0.0466643568993682,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.176004889666077,0.335411677227601,0,0,0,0,-0.0837044958293254,0,0,0,0,0,0,0,0,0,0,0.0150089377705045,0,0,0,0.246978394110531,0,0.0476538456248014,0,0,0,0,0,0,0,0,0,0,0.330906807583563,-0.0330879544853,0,0,0,0,0,0,-0.0575643240227963,6.93889390390723e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.142646516794919,0,0.0612328176837726,0,0.0457080936054584,0,0,0,0,0,0,0,0,0.0229029772574978,0,0,0,0,0,0.00467470898762127,0.0753279862776766,0,0,0,0,0,0,0,0,0.0517699877336675,0,0,0.084363542284916,0,0,0,0,0,0,0,0.0557438557557906,0,0.108302390817777,0,-0.023209053708175,-0.00896576313703951,0,0,0,0,0,0
X600498.SH,0,0.0271558632853399,0.0427494358010531,0,0,0,0,0.0585214068059552,0,0.383060571776388,0,0,0,0,0,0,0,0,0,0.148824964220235,0.0321645037797564,0,0,0,0,-0.0150257919737334,0,-0.0894197717858844,0,0,0,0,-0.127205202599492,0,0,0,0,0,0,0,0,0,0,0.214871919424512,0.0923122092734498,0,0,0,0,0,0.173165746738959,0.0338322890257058,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.238070206792597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289900872536294,0,0,-0.307500457257351,0,0,0,0,0.111799546016994,0,-0.00876928221493895,0,0.067556188062049,0,0,0.466334527030555,0,0,-0.0555795058371828,0,0,0,0,0,0,0,-0.132060938628192,0,0,0,0,0.115200635470195,0,0,-0.0212402965871114,0,0,0,0,0,0
X600487.SH,0.124505772632879,0,0,0,0,0,0,0.0225820885560875,0,0.379131691185712,0,0,0,0,0,-0.247981584449615,0,0,0,0,0,0,0,0,0.222043494879738,0.438881334006391,0,-0.00163743416994174,0,0,0,0,0,0,0,0,-0.0236846705393707,0,0,0,0,0,0.294050893325919,0,0,0.0621827679572571,0,0,0,0,0,0.0187992001488536,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.291178627963224,0,0,0,0,0,0,0,0,0,0,0,-0.148299383635996,0.44281513672957,0,0,0,0,0,0,0.380128213812634,0,0,0.290485432309857,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364084984866296,-0.0363480431930605,0,0.741995014229513,0,0,-0.548155842509239,0
X300146.SZ,0,0,0,0.565390288608862,0,0,0.186894080916823,0,-0.125669921242024,0,0,0,0,0.181296444438566,0,0,0,0.287749818355291,0,0,0,0,0,0,0.288786253306723,0,0,0.041286377179289,0,0,0,0,0,-0.139243720070984,0.295085115527594,0,-0.0650335110651779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391682359355872,-0.0520223617519837,0,0,0,0,0,0
X000625.SZ,-0.00764440086202876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641670616735138,0,0.0360731249700004,0,0,1.73472347597681e-18,0,-0.0179004988597646,0,0,0,-0.0258066278647225,0,0.116379771234868,0,0,0,0,0,0,0,0,0.112734202164261,0,0,0,0,0.342354490436018,0,0.0989721923798202,0,0,0,0,0,-0.0646778408485623,0,0,0,-0.0220558116081655,0,0
X600566.SH,0,0,0,0.446005369712645,0,0,0,0,0,0.0121578417427015,0,0,0,0,0,0,-0.0370010949036433,0,0,0.189394364071468,0,0,0.118260393475486,0,0,0.207995425649602,0,0,-0.185402352291706,0,0,0,0.199302206939108,0,0,0,0.0331442107253081,0,0,0,0,0,0,0.00241363649221065,0,0,0,0,0,0,0,0.0295826052211134,-0.0648942154936797,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203693335672483,0,0,0,0,0.102299806125998,0,0,0,0,0,0,0,0.102602845474416,0,0,0,0,0,0,0,0,0,0,0,0,0.0429991610671933,0,0,0,0,0.128680050227886,0,0,0,0,0,0,0.0437854056674939,-0.0947199950018291,0,0,0,-0.190848417588424,0,0
X600867.SH,0,0,0,0,0,0,0.123453384586312,0,0,0,0,0,0,0,0,0.169645165613917,0,0,0,0,0,0.801010366691296,0,0,0,0,0,0.161441254314727,0,0,0.174142529975473,0,0,0.148751891760223,0,0,0.335102757924265,0,0,0,0,0,0,0,-0.234461898538581,0,0,0,0,0,-0.149523080276094,0.193769566463902,-0.122901629073213,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.254812866002191,0.398826449795244,0,0,0,-0.0714412950247292,0,0,0,0,0,0,0,0,0,0,0.144048128698939,0,0,0,0.13498982662638,0,0,0,-0.0318528608971119,0.0558723311212421,0,0,0,0,0,0,0,0,0,0,0,0.0474961414090405,0,0,0,0,0,0,0.084676953755377,0.0230567317614604,0,0.0441478762588567,0,0,0,0,0,0
X600809.SH,0.286738157202939,0.0278191355531969,0,0,0,0,0.150374259582341,0,0,0.0527154329728284,0,0,0,0,0.14021507082874,0,0.0728483912011964,0,0,0,0,0,0,0,0,0.0684876348989221,0,0,0,0,0,0,0,0.17463913659816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15529758797787,0,-0.0202779155007712,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488028233027716,0,0,0,0,0,0,0.0124412514032589,0,0.0585366391599,0,0,0,0,0.039818636836588,0.0454595998096969,0,0,0,0,0.00964277918157559,0,0.0287805824729889,0.162070272456932,0,0,0,0,0,0,0,0,0,0.17072050332928,0,0.055662984855015,0,-0.00362163642174896,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184063623650887,0.0393235461243663,0.0725125849969955,0,0,0,0,0,0,0,0.192500433730687,0.0393950017086754,0,0,0,0,0,0,0.130523327086786,0,0,0,0,0,0,0.0124336171647154,0,0,0,0,0,0,0,0.245647310255257,0,0,0,-0.0115411900205096,-0.0489118687887351,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0661402076008362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474876648920136,0,0.0374386803883061,0,0,0,0,0.0289170734430734,0.0932101148365968,0.0646797371282884,0.0191338247256759,0,0,0,0.121672204289619,0,0.288543373428686,0,0,0,0,0,0,0,0.00257683328674547,0,0,0,0,0,0,0.0875075211998443,0,-5.42101086242752e-20,-0.0255662858835099,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0482153454097438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951206460069698,0,0,0,0.0165927527445299,0,0,0,0,0,0,0,0,0,0,0.0699865190513141,0,0,0,0,0,0,0.00627028767152172,0,0,0.191278079521447,0,0.0560825150457445,0,-0.0114673493184926,-0.0382920443901637,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.144924567398732,0,0,0,0,0.254892451553763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592045296089182,0,0,0,0,0,0,0,0,0.0532550207145389,0,0,0,0,0,0,0,0,0.0528030974865912,0,0,0,0.0671204469524552,0,-0.0988743864068639,-0.0285324484625,0,0,0,-0.530330868967237,1.38777878078145e-17,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17319621307716,0,0,0,0,0.0899303175701271,0,0,0.0028906298369074,0,0,0,0,0,0.0845597680314992,0,0,0,0,0,0,0.0198869089373195,0.0889784110305581,0,0,0,0,4.33680868994202e-19,0,0.00333715992964355,-0.0512315976680616,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.434479026165783,0,0,-0.0831825195643136,0,0,0,0,0,0,0,0,0,-0.0429964131141419,0,0,0,0,0.113328127881811,-0.0274417283153725,0,0.0560767178499806,0,0,0,-0.0382468225858344,0,0,0,0,0,0,0,0,0,0,-0.0017426834715181,0,-0.106557478453987,0,0,0,0,0,0.0210126190457941,0,0,0,0,0,0.113618412437835,0
X600066.SH,0,0,0,0,0,0.133551140042599,0,0,0,0,0,0,0,0,0,0,0.350793078204277,0,0,0,0,0,-0.153661902055861,0,0,0,0.161727180490369,0,0,0,0,0.0809212254340752,0.058842827137434,0.260411057229956,0,0,0,0,0,0.233779933322914,0,0,0,0,0,0,0,0,0,0,0,0.00440430542274085,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0624144011105569,0.228169974466969,0,0,0,0,0,0,0,0,0,0,0,0.405867625925343,0,0,-0.141777770299449,0,0,0,0,0,0.119880501465024,0,0,0,0,0,0,0,-0.00708126018504739,0,0,0,0,0,0,0.41202961056855,0,0,0,0.18703250511301,-0.0721608081942018,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.138853281338425,0,0.577457827294378,0,0,0,0,0,0,0.0648205610866023,0,0,0.642526392212587,0,0,0,0,0,0.241023480709922,0,0,0.113070035510681,0,0,-0.0447108283734527,0,0,0,0,0,0,0,0,0,0.0767767089627974,0,0,0,0,0.096136726515393,0,0,0,-0.19427111019025,-0.199949854249067,0,0.0154575693139763,0,0,0,0,0,0
X600372.SH,0,0,0.0454835653580778,0,0,0,0,0,0,0,0,0.298322930302129,0,0,-0.0665188324308188,0,0,0,0.112745057845192,0,0,0,0,0,0,0.0235199851086755,0,-3.46944695195361e-18,0,0,0.0729303555410278,0.129137852663657,0.0911449922529829,0,0,0,-0.0245156331439239,0,0,0,0,0,0,0,0.155134586551988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.122390861936617,0,0,0,0.0237243863187541,0,0,0.00720573549347105,0,0,0,0,0,0,0,0.0179718511496198,0.186848529167455,0,0,0.116970782731756,0,0,0,0.0621471267641641,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350184951619123,0,0,0,0,0,0,0,-0.0259063393946944,-0.0124405091660612,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0954389393909271,0,0,0,0,0,0,0,0,0,0,0,0,0.0101088235344086,0,0,0,0.291724669757599,0.0238297024872778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247823337023863,0.0689395448001266,0,0,0,0,-1.73472347597681e-18,0,-0.0162281328914535,-0.0208421825855587,0,0,0,0,0,0
X000981.SZ,0,0,-0.059998575656612,0,0,0,0,0,0,0,-0.104115597478585,0,0,0.865032094122989,0,-0.296593884657842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337438240152812,0,0,0,0,0,0,0,0,0,0,0.0247284995471337,0,0,0,0,0,0,0,0,0,0.12449432533437,0,0,0,-4.33680868994202e-19,0,0
X000050.SZ,0,0,-0.0490301880724917,0,0,0,-0.0298945216357488,0,0,0,0,0,0,0,-0.155846691741013,0,0,0,0,0,0,0,0.0763038342789387,0,0,0.190989741716785,0,0.0913192238065514,0.0354631889267044,0,0,0,0,0,0.255032130783676,0,0.249404236057941,0.0560359721111209,0,0,0,0,0.16587598719939,0,0,0,0,0,0.0418430984830519,0,0,-0.0633775103491878,0.0712372856821506,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0964063832738239,0,0,0,-0.00604888502129149,0,0,0,0,0,0,0,0.137519889263761,0,-0.219636092883401,0,0,0,0.169030539898509,0,0,0,0,0,0,0,3.46944695195361e-18,0.0386406114669203,0.0885458117200805,0,0,0,0,-0.0750317105088492,0,0,0,0,0,0,0,0,0,-0.189974109214228,0,-0.00247561140370377,-0.289530142821212,0,0.0954870419478347,0,0,0,0
Slope,0,0,-0.445542077720953,0,0,0,0,0,0,0,0,-1.98760363442758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4881848775621,0,0,0.524916505766847,-0.082593757836368,0.720294515718217,0,0,0,0,0,0,0,0,-0.0434492109939067,0,0,0,0,0,0,0,0,0,0,0.483382997162151,0,0.407821703324846,0,0,0,-2.56932190708532,0,0
TED,0,0,0.0526061519476101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125303238437022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524228065920637,0,0,0.402130591409086,0,0,0,0,0,0,0
RealEstate_excess,0,0.0972399891560798,0.0256839663313083,0,0,0,0,0,0,0,0,-0.103357030903091,0,0.0304509715642836,0,0,0,0,0,0,0,0,0,0,-0.0774944886548105,-0.0498580347811311,0,0,0,0,0,0.0925657507713372,0,0,0,0,-0.0346167634557189,0,0,0.118474270777011,0,0,-0.04005167337344,-0.0689055661230443,0,0,0,0,0,0,-0.00502649373163697,-0.00813975276796731,-0.0332217065301702,0,0.0248613305100256,0,0,0,0
MKreturn,0,0,0,0,-0.0640907621951551,0,0.0313804081963727,0,0,0,-0.0781574279211144,0,0,0,0,-0.153555003894117,0,0,0,0,0,0,0,0,0,0,0,0.19532016800279,0,0,0,0,0.145786986770456,0.00376538335957396,0,0,0,0,0,-0.067326909279103,0,0,0.176362450776327,-0.161602141528049,-0.0330272375508431,0,0,0,0,0,0,-0.0227915839812769,-0.014469571694507,0,0,0,0,0,0
MKvol,0,0.0023429809311374,0,0.000571214196171044,0,0,0,0,0,0.00156876886772895,0,0,0,-0.0010005065020536,0,0,0,0,-0.000141566879140634,0,0,0,0,0,0,0,0,0,-0.000503785184389464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418214184361398,0,0,0,0,0.0374624948622394,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00468313134663944,0,-0.000810438338227004,0,0.00389629987737996,0,0,0,-0.00533961768032762,0.0113065312144141,0,0,0,0,0,0,0,0,0,0,0,0,0.000431825923802451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350792384567435,-0.0053228951361635,-9.17938213249696e-05,0,0,0,0,0.271897582374258,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00518414626511809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362817219352644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051024226470412,0,0,-0.0122356390209095,0,0,0,0,0.295178084191195,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287095140729107,-0.0011680409582991,0,0,0,0,0.000489816349509929,0,0.00295292010411815,-0.00517953144732439,0,0,0,0.0194893759848906,0.0827331903896797,0
