,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X600584.SH,X000157.SZ,X000977.SZ,X002028.SZ,X600522.SH,X002236.SZ,X600741.SH,X600066.SH,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X600460.SH,X000800.SZ,X600487.SH,X000661.SZ,X002180.SZ,X002223.SZ,X002074.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.195743913572045,0,0,0,0,0,0,0.112678970934788,0.114516160694877,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0863007505139607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00561663236041645,0,-0.0872283165775971,0,-0.0391134404807715,-0.0156371940602853,0,0,0,0,0,-0.0975074505924348,0,0,0,0.0078900858335151,0,0
X000858.SZ,0.115004171491599,0,0,0,0,0,0,0,0.0561177643217771,0.32744997141618,0,0,0,0,0,0,0,0,0,0.0272410122167886,0,0,0,0,0,0,-0.0474020584760965,0,0,0,0,0,0,0.00438377100698422,0.117770438805531,0,0,0,0,0,0,0,0,0,0.00571183055520695,0,0.0670784877415594,0.0792669451190634,0,0,0,-0.0137625352224457,0,0,0,0,0.026868726637968,0,0
X600276.SH,0,0,0,0,0,0.0233065715682382,0,0,0,0,0,0.0674560232913181,0,0,0,0,0,0.207069421940996,0,0.121419658752198,0,0.0489966795253485,0.00043540403990996,0.0116214054398593,0,0,0,0,0,-0.0742836902959441,-0.0771117900019908,0,0,0,0,0,0,0,0.129006784142038,0,0,0.00536054388618267,0,0,0,0,0,0,0,0,0,0,-0.0340056619730989,-0.123847857604385,0,0,0.0293414442565941,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804309988150809,0,0,0,0,0,0,0,0.139598911253891,0.446116527617637,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0,0.0375490621022381,0,0,0,0,0,0,0,0.000558429523975224,0,0,-0.0279249790296487,0,0,0,0,0,0,0,0,0,0.0397119186460385,0.0692784587057645,0,0,0,-0.042685489757246,0,0
X002415.SZ,0,0,0.0300581245032767,-0.0890259445822775,0,0.195755650749905,0,0,0,0,0,0,0,0,0,0,0,0.045204098937319,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646338052368693,0,0,0.0574785567914506,0.161013331474968,0.0291133766675405,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0165442532533934,0,0.0675160685573737,0,-0.072790118471694,0,0,0.0123047532982665,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,-0.0269296923550528,0,0,0.0821472626051474,0,0,0,0,0,0.217264121909094,0,0,-0.125739566654837,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0502172992615743,0,0,-0.00298678335817486,0.312578192790664,0,0,0,-0.149544420895333,0,0,0,0,0.0817762407919311,0,0,-0.0132637923626395,-0.118331230236478,0,0,-0.026763345160591,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0776299670430301,0,0,0,0,0,0,0,-0.162746884970282,0,-0.0474722954208449,0,0,0,0,0,0,0,-0.0705104661984441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354527580305201,0,0,-0.0277849153328157,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109206961903873,0,0,0,0,0,-0.0211160192522665,0,0,0.0263640380397658,0,0,0,0,-0.0349815063163115,0.0575807365506629,-0.0575272678572211,0,0,0,0,0,0,0,0.00156720830990424,0,0.0749935925881497,0,0,0,0,0,0,0,0,0.0541560285084345,0,0,0,0.053754010443709,0,0,-0.0434354387402634,0,0
X600809.SH,0.29688440521841,0,0,0,0,0.0558150003320499,0.114708352681202,0,0,0,0.0381138373017762,0,0,0,0,0,0,0,0.0598030435432625,0.353026349711206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321730359780781,0,0,0,0,0.207192894838947,0,0,0,0,0,0,0.132514568447706,0,0,-0.00406374179968199,0,0
X000568.SZ,0.406102109529613,0.161270010544555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239411834115559,0,0,0,-0.0959237292274379,0,0,0,0,0,0,0.0226648048442978,0,0,0,0,0.022970381309553,-0.00726539844553197,0,0,0,0,-0.0234361290524271,0,-0.016106763456641,0.0605145754635551,0,0,0,0,-0.0238584878754544,0,0,-0.0337512207930645,-0.0760012160587592,0,0,-0.00590624624203899,0,0
