,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X000338.SZ,X600703.SH,X600809.SH,X600690.SH,X002371.SZ,X000596.SZ,X002007.SZ,X300003.SZ,X000100.SZ,X600183.SH,X300142.SZ,X002241.SZ,X600741.SH,X300124.SZ,X000977.SZ,X300014.SZ,X000157.SZ,X002129.SZ,X601877.SH,X600584.SH,X000625.SZ,X002236.SZ,X000800.SZ,X002049.SZ,X000066.SZ,X002463.SZ,X002414.SZ,X002456.SZ,X300136.SZ,X600118.SH,X002179.SZ,X002185.SZ,X600498.SH,X600522.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0196140153816899,0,0,0.0407899945892155,0,0,-0.120611341150012,0,0,0,0,-0.00912875617832841,0,0,0.0397777094850555,0,0,0.0363719985416838,0,0.0510507832461984,0,0,0,0,0,0,0.228289956247982,0,0,0.0233071024348671,0,0,0,0,0,0,0,0,-0.0105810934498911,-0.00690103576238635,-0.0484121317352924,0,0,0,0,0,0
X000661.SZ,0,0,0.413276402305079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666434985535914,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.250267392925828,0,0.0637661333666857,0,0,0,0,0,0.0172799925238245,0,0,0.0131720681942019,0,0,0,0,0,0,0,0.0271077284650186,0.0369032081644427,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0560577555381553,0,0,0,0,0,0,0,0,0,0,0,0.0182103599561133,0,0,0,0.0435220869561291,0.598587963627804,-0.0596167901035921,0.0593143924942154,0,0.137744856108031,0,0,0,0,-0.00652921415794475,0,0,0,0.0178000579533868,0,0,0,0,0,0,0,0.0751523367168625,0,0,0.013859170750832,0,0,0,0,-0.00518446459908097,0,0,0,0,0,0,0
X000568.SZ,0,0.613171550045322,0,0,0,0,0,0,0,0,0,0,0,0,0.00733554667223559,0.0334700753917444,0.176030655903408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408613882260884,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00641327192203623,0,0.0412278147885919,0,0,-0.00872482251001188,0.0200713098378802,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0542176404745009,0,0,0,0,0,0,0,0,0.267498719510067,0,0,0,0,0,0,0,0,0,0,0,0,0.0618427763751188,0,0,0,0,0,0,0,0,0,0,0,0.0907590969935155,0,0,0,0,0.0311732323057699,0,0,0,0.0930841098338235,0,0,0,0.0129110434126777,-0.0198889325739307,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114833880624893,0,0,0,0.191071896468286,0,0,0,0,0,0,0,0,0.0860020304241658,0,0.283721655133455,0,0,0,0,0,0,0.131891402871244,0.158556615448335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0.0999089389241853,0,0,0,0,0,0,0,0,0,0,0.904361484471664,0,0,0,0,0.122821964710423,0.0285283152847688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104059379923273,0,0,-0.00502512604239261,0,0,-0.0707115626671694,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.349575431535769,0.0769685862647196,0.0117661498284779,0,0,0,0.0785874441060353,0,0,0,0.127344432766128,0,0,0,0,0,0,0,0,0,0,0.0460951286142679,0,0,0,0,0.0283218792749952,0,0,0,0,0,0,0,0.0125453123788292,0,0,0,0,0,0.0136620409554325,0,0,0,0,0,0,0,-0.000177497347552354,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0829147334754411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302369812810693,-0.0417681581255645,0.261448756161936,0,0.0389203363189148,0,0,0,0,0,0,0,0,0.182841386880098,-0.0418108520206932,0,0.202451983444943,0,0,0,0,-0.0847194873107798,0.0421865351066157,0,0,0,0,0,0,0
X000596.SZ,0,0.14359640542764,0,0,0,0.0862990273464417,0.197303885511557,0,0,0,0,0,0,0.316127121810593,0,0,0.0747467450413877,0.0511790879485394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132151129872386,0.0238808055873309,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.11191008737094,0,0,0,0,0,0,-0.165692978147024,0,0,0.437465866262845,0,0,0.237080845734256,-0.096432671274716,0,0,0.186863047530621,0,0,0,0,-0.0744948582901647,0,0,-0.302948578390444,0.0800269818169472,0,0,0,0.133328406030706,0,0,0,0,0,0,0.0680767153361314,0,0.0656114162865904,-0.00206633063653234,-0.0173919245120683,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413343143870452,0,0,0,0,0,0,0,0,0,-0.208713919883152,0,0,0,0.177099258249381,0,0,0,0,0,0.0257057760047839,0,0,0,0,0,0,0.108840913194773,0,0,0.00112911428940084,0,0.185616096248345,0,-0.169633370787802,0.032973614108631,0.0239151474694476,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0924166476511623,0,0,0,0,0.415107775743661,0,0,0.0934076052148506,0,0,0.0520679879506693,0,0,0,0,0,0,0.179429844663591,0,0,0,0.000779292079465492,0,0,0,0,0.0524702641674067,0,0,0,0,0,0,0.0297968360848129,0,0,0,0.0533341191682055,0,0,0,0,0,0.0132483316759234,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.091982170338831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159925415037223,0,0,0.0403588316379294,0,0,0,0.0524818271009121,0,0,0,0.175191609428901,0,0,0,0,-0.0711574544857436,0.489428707229098,0,0,0,0,0,0.0423990451912292,0,0,0.0528811403458534,0,0,-0.00182654517622898,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.103397663030777,0,0,0,0,0,0,0,0.0861437791703282,0,0.142225917375946,0.268105722742394,0,0,0,0,-0.0623891779063893,0,0.0855928577474101,-0.0712069126952261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6246053025695e-05,0.218128670314711,0,0,0,-0.00349342099254354,1.0842021724855e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.152540855945712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430093176609951,0,0,0,0,0.0608338403867353,0,0,0,0,0,0.20957598727891,0,0,0,0,0,0,0,0,-0.00394999734751085,0.0666494000363104,0,0.0322570047433228,0.310006303736794,0,0,0.0227223755105541,0,0,0.0567365133768915,0.209496857495526,0,-0.0160384947385426,-0.0227870025102088,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.165400756948878,0,0,0,0,0,0,0,0,0,0,0,0,0.0856575089169231,0,0,0,0,0,0,0,0,0,0.0990338931462205,0,0,0,0,0.0101159309741721,0.341875176169934,0,0,0,0,0,0,0,0,0,0,0,0.0540971819353141,0,0,0,-0.0130766013433208,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.00427591168446719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166072543058625,0,0,0,0,0,0,0,0,0,0,0,0.0110120733543823,0,0,0,0,0,0,0,0,0.0542856576388425,0,0,0.190222859107757,0,0.00893723731787134,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.474083863026699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31139845534568,0,0,0.019504959700398,0.0171240142327867,0,0,0,0,0,0,0,0,0.385867559676573,0,0,0,0.0957571438954972,0,0,-0.206716589849762,0,0,0,0,0,0,0,0,0,-0.199982364434443,0.0250096380463644,0.0588843680145684,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.331529852051025,0.228913643781261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685931043569487,0,0,0.142460819542061,0,0,0.0128231337603865,0,0,0,0,0,0,0,0,0,0,0,0.260892368135939,0,0,0,0,0.0468160185598801,0,0,0,-0.0399129016321778,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.169984379090635,0,0,0,0,0,0.114515305336418,0,0,0,0,0,0,0.123933552035757,0,0,-0.0626610650399162,0,0,0,0,0,0,0,0,0,0.0900324816014143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831987729941889,0,-0.0620948223567193,0.0276011973529316,0.0362588258668675,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174558908223269,0,-0.0576106321509042,0,0.244717847357141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150219693281635,0,0,0,0,0,0,0,0.209535778471759,0,0,0,0,0,0.0190067990453223,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250438739569381,0.0491481566761448,0,0,0,0,0,0,0.118489540995951,0,0,0.145742613446613,0,0,0,0,0,0.00803513435209726,0,0,0,0,0,0,0,0,0,0.00452709463660049,0,0,0,-0.141986896407012,0,0,0,0,0,0.037958792562494,-0.00402607476071115,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113028306509527,0,0,0,0,0,0,0,0,0,0.138256885748355,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0363086888808731,0,0,0,0,0.320280498843868,0,0,0.043172426342169,0,0,0.0227565009370417,-0.0492405543381603,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.382272368463795,0.00868675565419059,0,0,0,0,0,0.0946591211753253,0,0,0,0,0,0,0,0,0,0,0,0,0.0801625994234382,0,0,0.255909254682563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529641960925402,0,0.121451985743442,0.0203754221316058,0.04026512269343,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,-0.0727513994310936,0,0,0,0,0,0,0.198537115754348,0,0.128322377732265,0,0,0,0,0,0,0,0.123858003054916,0,0,0,0.0945152134310524,0,0,0.0295766866948419,0,0,0,0,0,0,0,0,0.0756739666510379,0,0,0,0,0,0,0,0,0,0.144125562999337,0,0,-0.00970583699038946,-0.0201679332607193,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.047625033995252,0,0,0,0,0,0,0,0.0196868969955883,0.164202595941915,0,0,0,0,0,0,0.159366776369193,0,-0.0701467676546381,0,0,0,0,0,0,0,0,0,0,0.136342673715871,0.0357507156301917,0,0,0.0580781717731666,0,0,0.0297573870956881,0,0.0768960937948154,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0465069299912707,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263616935410289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151620104640862,0,0,-0.120508686912942,0,0.284248692893738,0,0,0,0,0.26157700306332,0,0,-0.0164612715464695,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242965054882035,0,0,0,0,0,0.116101535327911,0,0,0,0,0,0,0,0.0578771501715659,0,0,0,0,0,0,0,0,0,0,0,0.346153132025355,0,0,0,0.0108596807972654,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383344395258825,0,0,0,0,0,0,0,0.358339371561092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102842029617743,0,0,0.0334400126302027,0.00853320142313381,0,0,0.176573667367368,0.0472272213293058,0.0863991724980104,0.0198704319857684,0,0,0.0129938023384979,0.0124561544429261,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0293665167658551,0,0,0,0,0,0,0,0.21253887878871,0,0,0,0,0,0,0.112935790777831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395239070630855,0.0248108397728586,0,0,0.0713288064207134,0,0,0,0,0,0,0,0,0,0.0406040226085499,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214888342473299,0,0,0,0,0,0,0.165448913598552,0.0550302431236648,0,0,0,0,0.153676691031552,0.00309341065253123,0,0,0,0,0,0,0.00654751136636902,0,0,0.106116621846319,0,0,0,0.14538459363585,0,0.120159497709547,0,0.100433075741952,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.17822894494247,0,0.120652389694307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106201245799955,0,0,0,0,0,0.0404544547140269,0,0.147851561476709,0,0.0502220478619956,0,0.156373467569201,0,0,0.00494674838436572,0.0604799777338435,0,0.00770560365836618,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.192555079608784,0,0,0,0,0,0,0,0,0.472682193617231,0,0,-0.0501746049613985,0,0,0,0,0.291548804436796,0.0977477352190098,0,0,0,0,0,0,0,0,0,0,0.0337535059838726,0,0,0,0,-0.00935002211130143,0,0.0747675630646259,0,0,0,-0.082298646930519,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.114215703877831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628081410914953,0,0,0.0163785274555503,0,0,0,0,0,0,0,0,0.140212647914946,0,0,0,0,0,-0.00453651465442028,0,0,0,0,0,0,0,0.0444147815122793,0,0,-0.0251039876265357,0,0,0.0356220265825946,0.0671517182711074,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0698540332869667,0,0,0,0,0,0,0,0.035268540683966,0,0,0,0,0,0,0,0,0,0,0,0,0.033991184944403,0,0,0.388705555848099,0,0.200917775571423,0.0730200999112118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204354189788294,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.342484500759872,0,0,0,0,0.281786035336803,0,0,0,0,0,0,0,0,0,0,0,0.0506434416510946,-0.0284587586677329,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0125118794116566,0,0,0,0.202162276244218,0,0.0223388946066114,0,0,0,0,0,0.169297068064624,0,0,0,0.0139401330081802,0.0290264254543188,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0693592241038554,0,0,0,0,0,0.10972651169908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389285071203329,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.251806729677595,0,0,0,0,0.00172304663590325,0.0113763446012178,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137997026299277,0,0,0.373449378766148,0,0,0.105746502228878,0,0,0,0,0.186953459918126,0,0,-0.196627158032372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300859190307364,-0.01024260409033,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0941636344820108,0,0,0.00250820347103366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131649175794283,0,0,0,0,0,0,0,0,0,0,0,0.0415919495073074,0,0,0,0,0,0,0,0.284036825273648,0,0,0,0,0,0,0,0,0.00451644890204204,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0833548240879689,0,0,0,0,0,0,0,0,0,0,0.354925784028036,0,0,0,0,0,0,6.93889390390723e-18,-0.180726336355159,0,-0.132936773606113,0.0457485186914944,0,0,0.370677425407409,0,-0.220543227013553,0,0,0,0,0,0,-0.0277746733424477,0,0,0,-0.248793504210068,0,0,0,-0.0427084408013009,-0.107353255679973,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,1.19121164668846,0.694834666356242,0,0,0,0,0,0,0,0,0,0.121046548736546,0,-0.85820328493639,0,0,0,0,0,1.1022040174083,0,0,0,-0.539714531521362,0,0,-0.815114495335212,0,0,0,0,0,0.389898912869186,0,1.58153390183079,-0.470809008941434,0,0,-0.423374194523824,-1.03725645860203,0,0,0,0,-0.771468490541241,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.147769377134455,0,0,0,0,0,0,0,0,0,0.278169265414977,0,0,0,0,0,0,-0.187817247685596,0,0,0,0.319538279940619,0,0,-0.498444374316159,0,0,0,0,0,0.0213910515324765,0.14629936755739,0,0,0,0,0,0.311295494120504,-0.163098727703563,0,0,0,0,-0.149859505501703,-0.248152177745257,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0524744566989792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195985864117249,0.0161338934096396,0,2.16840434497101e-19,0.0177227522721225,0,0,0,-0.0574949590495282,0.0136670303029472,-0.00940479407493036,0,0,0,0,0,0,0,0,0.0463588546358987,0,-0.0643219847158124,0,0,0,0,0,-0.0283901722214311,0.0455630432708658,-0.0239116882612761,0,0.0438423016067025,0.0124734026552058,0.00925027105494298,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0136912432565814,0,-0.0549072738873045,0,0,-0.0674268396464564,0,0,0,0,0,-0.0549559400828821,0,0,-0.00804125084182902,0,-0.033635972670035,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880548430119575,0,0,0,0,0,0,0.136419053816828,0,0,0,-0.022566951164297,0,-0.0425629121542159,0,0,0.0296981866927603,0.0504157251358236,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140803601588013,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00802246298757235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181528206265594,0.0149486806986745,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-2.71050543121376e-20,0,-0.000931052967198266,0,0,0,0,0,0,0,0,0,0,-0.00314310722853585,0,0,0,0,0.00189053709156685,0,0,0,0,0,0,0,0,0,-0.00375746592369373,-0.000727695716713247,0,0,0,-0.00281341046407427,0,0,0.00532369191969472,0,0,0,0,0,0,0,0,-0.00216470052259291,-0.00767470242634223,0.00165533522765008,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00155378371129833,0,0,0,0,0,0,0,-0.00373658157829574,0,0,0,0.0029263772623314,-0.00479734400679035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311795497654455,0,0.0007059060749443,0,0.0017905272127249,-0.000479362518075988,0,0,0.00367476790495738,-0.00109264577399028,0,0,0,0,0,0
