,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X300003.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002463.SZ,X000100.SZ,X002007.SZ,X002179.SZ,X600271.SH,X000625.SZ,X300142.SZ,X300014.SZ,X300124.SZ,X600867.SH,X002008.SZ,X000066.SZ,X002049.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X300146.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.292868484851949,0,0,0.0812852206143083,0,0,0,0,0,0.169062803430674,0,0,0,0,-0.0948091381107191,0.034808083487415,0,0,-0.0537780021893571,0,0.00175453599027304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458724176013741,0,-2.71050543121376e-20,0,0,0.00689715458725481,0,0,0,0,0,0,0,0,0,-0.0298027576587185,0.0433140984313984,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.257782378559412,0.0757814011378553,0.245381971319469,0.0269805473784319,0,0,0,0,-0.0206292288069868,0.29214594443624,0,0,-0.00432044231233673,0,0,0,0,-0.00718798738357958,0,-0.0800256619848305,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0730970936719105,0,0,0.0694911405010707,0,0,0,-0.0111174018049677,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0593429586191519,0,0.103804347497753,0.188765833933471,0,0,0,0,0.0807062979194985,0,0.170878194741689,0,-0.00103619717920193,0,0.0436303860563065,0,0,-0.0149599399714184,0,-0.0124897676553066,0,0,0,0,0,0,0,0,0.105705019530542,0,-0.0790281415198209,0,0,0,0,0,0,0,0,0,-0.0511172167719764,0,0,0.157611889192243,-0.0389124171143556,0.0411696338966155,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0535978922484755,0,0,0,0,0,0,0,0.178801430683431,0.122484630073747,0,0.0148855329645892,0,0,0,0,0,0,0,0,0,0.145702278306913,0,-0.0214050233069998,0,0,0,0,0.0398198347486412,0,0.120077258677444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016245499742533,-0.0334760941556815,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.189401438083506,0,0.0144467519939757,0,0,0,0,0.0871105779839895,0,0,0.235204306769864,0,0,0,0.17998873964644,0,0.0249139264803326,0,0,0,0,0,0,0,0,-0.00672847552680515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064571921720053,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710804784352196,0.242819466552368,0,0,0,-0.0705525188161337,0,0.109393675667388,0,0,0,0.0377420910890261,0.0128787026275226,0,0,0,0,0,0,0,0,-0.00844981102901527,0,0,0,0,0.0336827296419211,0.00716261427575963,0,0,0,0,0,0,0,0,0,-0.0108047243197,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115547349812785,0,0,0,0,0.124040172950308,0,0
X002304.SZ,0,0,0,0,0,0,0.083190500477271,0,0,0.352508889910213,0,0.0179782289716935,0,0,0,0.137339189323042,0,0,0.020836025307837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604969861939631,0,-0.0131184110523788,0,0,0,0,0,0,-0.10418311952504,0,0,0,0,0,0.149740349499553,-0.0272244833852955,0.0560034812580504,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.324818813948098,0,0,0,0,0,0,0,0,0,0,0,0.0450830557151962,0,0,0,0,0,0,0,0.0249630080638321,0,0.0477205058146489,0,0,0,0,0,0,0.0779394014744783,0,0,0,0.0278501278897019,0.0185989427947212,0,0,1.73472347597681e-18,0,0,0,0,0.075916721103547,-4.33680868994202e-19,0.0630006232908299,0,0,0,0.0241013670118293,0,0,0,0,0,0
X000568.SZ,0,0.620320818130635,0,0,0,0,0,0.0889629147429139,0,0,0,0,0,0,0,0.0717767716359102,0,0,0.131670155963556,0,0,0,0,-0.0709567417246571,-0.0658016274688551,0,0,0,0,0,0,0,0.00779957228232887,0,0,0,0.101329592793688,0,0,-0.102404889918171,0,0,0,0,0,0,0,0,0,0,0,-0.0253303399610699,0.0256951636216316,0,0,0,0.027224112036468,0,0
X002475.SZ,0,0.285691689424423,0,0,0.112199817650586,0,0,0,0,0,0,0,0,0,0,0.0884261307792253,0,0.215912163728129,0,0,0.164588398345912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250041716444168,0.0975378271443697,0.0886467989997987,0,0.103789660464488,0,0,0,0,0,0,0,0,0,0,0,0.0680465679613565,-0.0885794716389515,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0165095322920668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459513911049758,0,0.0104184885746346,0.020987961757799,0,0,0,0,0,-0.0171622765507122,0,0,0,0,0,0.109579273768738,0,0,0,-0.0893430570185647,0,0,0,0,0.380097353666303,0,0,-0.0366533099328625,0.072668837979891,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.11639075976429,0,0,0,0.117249513434243,0,0,0.00508393103929334,0,0,0,0,0,0,-0.035953527680706,0.153539332428987,0,0,0,0.0425482107918612,0,0,0,0,0,-0.0584609291067326,0,0.0554725258673909,0,0,0,0.0596414418726172,0,0,0,0,0,0,0,0,0,0,0.0203702548863652,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0171507649871652,0,0,0,0,0,0,0,0,0,0,0,0.0155000191384964,0,0,0,0,0,0,0,0,0.0282973890571818,0.141480182783191,0,0,0,0,0,0.0926173340287379,0,0,0,0,0,0,0,-0.0950514537086152,0,0,0,-1.73472347597681e-18,0,0,-0.00360849051738394,0.0318281274253879,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.012819773133996,0,0,0,0,0,0,0,0,0,0,0,0.107620241862054,0,0,0,0,0,0,0,0,0,0,0.132637715441081,0,0.361379452149292,0.00403855273096421,0.0504085172307353,0,0,0,0,0.0349704277720332,0.0836903899348794,0,0,0,0,0,0,0,0,0,0,0,0,-0.011416755449431,0,0,0,0,0,0,0
X600741.SH,0,0,0.0282520437037453,0,0,0.324144897290245,0,0,0,0,0.250770651711972,0,0.103361234851418,0,0,0,0,0,0.0347656149769901,0,0,0,0,0,0,0,-0.0189702351445718,0,0,0,0,0,0.175821878097408,0,0,0.0175558890230123,0,0,0.159760780726082,0,0,-0.157118457586368,0,0,0,0,0,0,0,0,0,0.00674447597818511,0,0,0,0,-0.0254748638467519,0,0
X600809.SH,0.036316484127091,0.307062196684877,0,0,-0.0232043576416694,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.124800584046863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420020138663126,0,0,0,0,0.0629232655378954,0,0,0,0,0,0,-0.0278718814735811,0,0.0459152842732517,0,0,0.0226554208806958,0,-0.0252914743781166,0,0,0,0,0.134871833380653,0,0
X000661.SZ,0,0.104908336792012,0.26441709489141,0,0.209591511720427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0482608093000507,0,0,0,0,0.109468034894325,0,-0.117975259400198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667326671524999,0.00138688490119826,0,0,0,-0.0213916430766552,0,0
X000596.SZ,0,0.157692745027772,0,0,0,0,0,0.282618002183004,0,0.251002643072206,0,0,0,0,0,0,0,0.071372003226573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185665207926227,0,0.0702366323094639,0,0.0205595439598824,0,0,0,0,0,0,0,0,0.025621058685379,0,0,0.0181180456945024,0.118447201625096,0,0,0.0188596819882414,0.0300156215372111,0,0,0,-0.0414118280098695,0,0
X600183.SH,0,0,0,0,0,0,-0.122044643391823,0,0,0,0,0,0,0,0,0,0,0,-0.00792870067634663,0,0,0,0,0.158252656602439,0.336807309467628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806707654913601,0.00992665639809998,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0527002513966197,0.0943654783458798,0,0,0,0.0205869069293694,0,0
X002236.SZ,0,0,0,0,0.140734279407114,0,0,0,0.140792879937242,0,0.0427996275375721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893965218250785,0,0.146704642351409,0,0,0,0.0092342463442727,0,0,0,0,0,0,0,0,0,0,0.198154107060659,0,0,-0.0187249832649773,0.0441796109443734,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0413252795485755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467842486124507,0,0,0,0.13518929946376,0.0800791362826485,0.0277848010674152,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.0666410224024924,0,0,0,0.123719668323285,0,0,0.0322376839131987,0,0,-0.0907017059669754,0,0,0,0.0179017581694556,0,0,0,0,-0.00527427650037146,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0729853286012215,0,0.0559410499141359,0,0,0,0,0,0,0,0,0,0,0,0.013750404708108,0,0,0,0.240361816617583,0.129713563118084,0,0,0,0,0,0,0,0,-0.121395141908047,0,0.105875851576186,0,0,0,0,0,-0.00749241871842924,0,0,0,0,-0.0559561293082056,0.0405605603825918,0,0,0,0,0,0
X600703.SH,0,0,-0.0298563476078215,0,0,0,0.0564356493446616,0,0,0,-0.294430646732577,0,-0.0962279490342023,0,0,0,0,0,0,0,0.404707646152974,0,0,0,0,0,0,0,0,0,0,0,0.0671284188524366,0,0,0,0.0428433861290195,0,0.390949865757147,0.0490317452330963,0,0,0,0,0,0,0,0,0.279422888046325,0.352740495671875,0,0,0.0197347130300261,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.245931514507709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289881260306801,0.374271892018314,0,0,0.0726631518254155,0,0,0.018610876255337,0,0,0,0,0,0,0,0,0.16116527425701,0,0.0691278355510577,0,0.106416453110699,0,0,0,0,0.0334553291224499,0,0,0,0,0,0,0,0.0194264823411719,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.571329976073107,0,0,-8.67361737988404e-19,0,0,0,-0.054878684033642,0,0,0,-0.106948690352262,0.13225064010519,0,-0.077757143768007,0,0,0,0,-0.0868017917598195,0,0.00750512415591112,0,0.152035490199989,-0.101743955941311,0.0368559537000323,0,0,0,0,0,0,0,0,0.184890576651405,-0.105400052301147,0,0,0,-0.0160770372111762,0.0423082725451709,0,0,0,-0.0819798878520588,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0811442042876848,0,0,0,0,0,0,0.496621435567103,0,0,0,0.2277569310149,0.0946197263110051,0,0,0,0,0,0,0,0.0273202712260846,0,0,-0.349619238998958,0,0.0301952822963675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121089339680915,0,0,0,-0.123556657753782,0,0
X000100.SZ,0,0,0,0,0.0990959205496457,0,0,0,0,0,0,0,0,0,0.290828346824472,0,0,0,0,0,0,0,0,0.183910641956016,-4.33680868994202e-19,0,0.0887263102189019,0,0,0,0,0,0.0610857353422229,0,0,0,0,0.00437639761655352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447735032613434,0.0186076817175943,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.241798362256367,0,0,0,0,0,0.272899689483871,0,-0.128074608902161,0.0671029010722188,-0.198641031116065,0,0,0,-0.0453480701739074,0,0.0577247882784378,0,0,0,0,0.0702898013806125,0.102286056577773,0,0,0,0.107562192112843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819107114938594,-8.67361737988404e-19,0,0,0,0.0469256520123422,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194964499876202,-0.040562420879808,0,0,0.028310940026943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199442452216668,-0.0112935981531733,0.0846583770921013,0.0177530821743354,0,0,0.247655813862448,0,0,0,0,0.103719437674469,0,0,0,0,-0.0100470597226869,0.0516950319451466,0,0,0,0,0,0
