,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002049.SZ,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600522.SH,X601877.SH,X000661.SZ,X300142.SZ,X002074.SZ,X002180.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600487.SH,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0.188772983122057,0,0,0.0137533761824048,0,0.056835331632638,0,0,0.0602924215750999,0,-0.0388260888134809,0,0,0,0,0,0,0,0,0,0.151210140394102,0,0,0,-0.103962222885213,0,0,0.123585192896914,0,0,0,0.165365733454272,0,0,0,0.249879506462973,0,0,0,0,0,0,-0.0632596538580458,0,0,0,0,0.0207135145751688,-0.00586053877137468,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.133898323772438,0,0,0.0774878763272612,0,0,0.233066483107291,0,0,0,0,0,0,0,0,0,0,0,-0.0367173801920442,0,0,0,0.265729647231597,0,0,0,0,0,-0.174733370159094,0,0,0,0,0,0,0,0.0358238636247642,-0.0892159975825788,0,0.081026683009301,0,-0.0658510929664777,0.0554287193967324,-1.73472347597681e-18,0,0,0,0.0229480622502053,0,0
X000596.SZ,0,0,0.328877804933945,0,0,0,0.361681778923983,0,0,0.125143667213707,0,0,0,0,0,0,0,0,0,0.117481142620811,0,0,0,-0.141788815960187,0,0,0.0662852156688706,0,0,-0.0296233037451977,0,0,0,0,-0.0415005718395262,0,0,0,0.186127580157093,0,0,0,0,0,0.0574888971053919,0.0141939772594525,-0.147688105404487,0,0,0,0,0,0,0,0,0,-0.0279393251170865,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.101164615517388,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0289723730221326,0,0,0,0,0,0,-0.0708302872070825,0.0777267864522952,0,0,0,0,0,0,0,0.100012162604304,0,0,0,0,0,0,0.210200837616948,0,0,0,0,0,0.0324331634567934,0,0,-0.0169876328234522,0,0,0,0.0601782773119686,0,0
X600703.SH,0,0,0,0.0453836921417207,0,0.104415865655894,0,0,0,0.221563449622276,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0954618899317224,0,0,0,0,0,0,0,0,0,0,0,0,0.16932169625506,0,0,0,0,0,0,0,0,0,0,0,0,0.0226346155082325,0,-0.0424360863544996,0,0,0,0,0.0275177659965316,0,0
X002241.SZ,0,0,0,0,0,0.766464259196071,0,0,0,0,0,0,0,0,0.0235723275886912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326356789920193,0,-0.0633104698634774,0,-0.0810976889886964,0,0,0,0,0,0,0,0,0,0,-0.0345139086216579,0.0293340452523967,0,-0.0219751173495587,0,0.0376992313138345,0,0.193000020451166,0,0,0,0,-0.0188192285486975,0,0
X000338.SZ,0,0,0,0,0,0.038505938309563,0,0,0,0,0.230588931574235,0,0,0,0.0130992633287916,0,0,0,0.271873068800001,0,-0.046961702678474,0,0,0,0,0,0,0,0,0,0.123173819830967,0,0,0,0,0,0,0.00415279347220418,0,0,0,0,0,0.0254725674531194,0,0,0,-8.67361737988404e-19,0.0936862135611978,0,0,0,0,0,0,0,0.00736227013983469,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0300288549164668,0,0,-0.426538291157036,0,0,0,0.118701228114285,-0.0759030728876976,0,0,0.0549065829402524,0,0,0,0.0340516247110656,0.193168547208085,0,0,0,0,0.263727111349191,0,0,0,0.0682301015696898,0,0,0,0,0,0,0,-0.0108809606114257,0,-1.38777878078145e-17,0.240849206129335,0,-0.174256596224519,0.0630840591483951,-0.0193146098569352,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170618368530165,0,0,0,0.049066661832222,0,0,0,0.0156986737918208,0,0,0,0,0.0281531010064119,0,0,0,0,0,0,0,0.110538744090679,0,0,0,0.0696155490843217,0.067785967012792,0,0.00119311201617115,-0.0264659113926513,-0.0613488659061409,0,0,-0.00719662936502873,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0222896910042155,0,0,0,0.0686600355230193,0,0,0,0,0,0,0,0,0,0,0.0489920399063903,0,0.0743633568421906,0,0,0,0,0,-0.0462011032221023,0,0,0,0,0.178842776338147,0,0,0,0,0,0,0,0.503016248661902,0.106610044369994,0,0,0,0.0859881688017459,0,0.0263961622862453,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253654486857519,0,0.0844072613893261,0,0,0,0,0.138123258661932,0,0,0,0.00958326304960591,0,0,0.0192729228296689,0,0,0,0,0,0.181780817944942,0,0,0,0.087348116362781,0.146419989838729,0,0.106285295643038,0,0,0,0,0,0,0,0,-0.0438443514147988,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0830487241505608,0,0,0,0,0,0,0,0,0,0,0,0,0.121911000106674,-0.0816988793386401,0,0,0,0,0,0,0,0.307342720554681,0,0,0,0,0,0,0,0.53585085519536,0,0,0,0,0,-0.0278098650081628,0,0,0,0,0.0134868586598425,0,0.00305853135772526,0.160149205848181,0,0,0,0.0254150721364266,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.334068609462817,0.0338115264347319,0,0,-0.247803235587886,0,0,0,0,0,0,0,-0.108039528847242,0,0,0,0.126715677805858,0,0,0,0.0287133846829447,0,0,0,0,0,0,0,0,0,0,0,0.248882748757919,0,0,0,0.0363417844445386,0,0,0,0,-0.0509602417283541,0,0,-0.0164675821969305,0,0,0,0,0,0
X002074.SZ,0,0,0.010852943408957,0,0,-0.104025262234599,0,0,0,0.0561487775697003,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0869709188320397,0,0,-0.0914112962352132,0,0,-0.326858430535898,0.219937451104431,0,0,0,0,0.398086802428621,0,0,0,0.507164105984602,0,0,0,0,0,0,0,0,0.231892599868766,0,0,0,0,0.1629998461012,0,0,0,0,0.0286739749962504,0,0
X002180.SZ,0,0.101367301917497,0,0,0,0.136690961634245,0.0177514889807648,0,0.0339019401173133,0,0,0,0,0.306302686979659,0,0,0,0,0.0281256478882631,0.157149577311353,0,0,0,0,0,-0.176098390146969,0,0.0909969529703164,0,0,0,0.135047474857407,0,0,0,0,0,0,0,0,-0.443039043218015,0,0,0,0,0,0,0.108399788849354,0,0,0,0.0473713934399261,0.030209656859118,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0.0265539386005294,0,0,0,0,-0.0892828865576632,0,0,0,0,-0.104981524187321,0.270006618137896,0,0,0,0,0,0.156406992084309,0.0579302019926581,0,-0.0027599515230358,0,0,0.0153374220925785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487796572131245,0,0,0,-0.0215722899362645,0.129659154965217,0,0,0,0,-0.00651183646742057,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.027996925445869,0.107149329599776,0.380858285205796,0,-0.0480216027257562,0,0.041991058673153,0,0,0,0,0,-0.211223514361256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544834829910724,0,0,0,0,0.0116528625264315,0,0,0,0,0,0.00221282537163739,0.0416634321018965,0.127003007475722,0.0216110904099738,0,0,-0.0186254682364373,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.141667509196413,0,0,0,0,0,0,0,0.0205883299140815,0,-0.0771964306123122,0,0,0.041189669684341,0.554889012373054,0,0,0,0,0,0,0,0,0,-0.0148075802198257,0,0,0,0.0616977611348574,0,0,0,0,0.0265990186234491,0,0,0,0,0,0,0,0,0,0,0,0.0172534951803208,0,0.0469700530766793,-0.0285901937311395,0,0,0,-0.0575188054564423,0,0
X600460.SH,0,0,0.0259165918956468,0,0,0,0,0,0,0,0,0,0.0413408390001701,0,0,0.300526267071923,0,0,0,0,0,0,0,0,0,0,0,0.0283668680352112,0,0,0,0,0,0,0,0,0,0,0.088795816172593,0,0.051201136138384,0,0,0.150801433877099,0.0375474996422657,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0538614586806721,0,0
X600884.SH,0,0,0,0,0,0.0834635352967594,0,0,0,0.0203550739622267,0,0,0,0,0.147494564250255,0,0,0,0,0,0,0,0,0,0,0.200266173821206,0,0,0,0,0,0.14835374206871,0,0,0,0.0543601699244133,0,0,0,0,0,0,0,0,0.152966244542779,0,0,7.967746704179e-05,0.11493227838129,0,0,0.171195851087436,0,0,0,0,0.00768686307147179,0,0
X600702.SH,0,0,0.0215069891219715,0.0359913907711725,0,-0.0168094404659996,0,0,0,0,0.120777657989749,0,0.0535325101029937,0,0,0,0,0,0,0.0795333871818699,0.155469224033732,0,0,-0.0502290045874538,0,0,0,0,0.14216203889835,0.196225710295159,0,-0.0326906748061608,0,0,0,0,0,0,0,0,0,0.716254469366518,0,0,0,-0.0763194478475384,0,0,0,-0.0474107184029801,0,-0.040189259908594,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0243089543055996,0,0,0,0,0.0268734549938626,0,0,0,0.333211269623969,0,0,0,0,0,0,0,0,0,0,0.00142659936151172,0,0,0,0,0,0.0892487394263106,0,0,0,0,-0.0289727979419883,0,0,0,0,0.0288505170164739,0,0,0,0,0,0,-0.0182191225284987,0,0,0,0.0231598349847583,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.280398117334873,0,0,0,0,0,0.104577398122249,0,0,0,0.211718743318732,0,0,0,0,0,0,0.0579680967292755,0,0,0.153260948236157,0.0697198607842031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071235726904515,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0.0587628723899129,0,0,0,0,-0.0343024647112783,-0.0392153206977908,0,0,0,0,0,0,0,0,0,0.0269109958810143,0,0,0,0,0,0.067273663755615,0,0,0,0,-0.0150936268101975,0,0.481724959463016,0,0,0,0,0,-0.00973029147035049,0,0.0323112187470699,0,0,0,0,0,0.000789768667963729,0,0,0,0.00758963166963882,0,0
X002236.SZ,0,0,0,0,0.338932521828542,0.0790533900194492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014237462150389,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408250502136061,0,0,0,0,0.191933828612858,0,0,0,0,0.0121243150944339,0.00110744565141624,0,0,-0.0162250780163487,0,0,0,-0.00960913263883079,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913040524112963,0,0,0,0,0.0409074081616561,0.105253367017179,0,0,0,0,0,0,0,0.104146248981525,0,0,0,0,0,0.24577966598502,0,0,0.0306712186152418,0,0.0113782032716095,0.0854478934017762,0,0,0,0.0296007581002055,0,0,0,0.0579543020328579,0,0
X600487.SH,0,0,0,0,0,-0.0286855384935252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894010368393644,0,0,0,0,0,0.257255880923654,0,0.597417307132203,0.0953647589240258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103627831456116,-0.0524475256933394,0.0748303428955893,0,0,0,0,0,0,0,0.0723608502081609,0,0
X600563.SH,0,0.056117552911892,0,0,0,0,0,0,0,0.165248404601585,0,0,0,0,-0.0764727295916566,-0.0969952912601032,0,0,0,0.162133643178879,0,0,0,0,0,0,0,0,0.470600753137588,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0837348422197448,0,0,0,0,0,0.126019303274127,0,0.0589707335266406,0,-0.0172466059128455,0,0,0,0,0.0146751443075388,0,0
X601799.SH,0,0,0,0,0,0,0,0,-0.0209184548909863,0.0452928355895721,0,0,0,0,0,0,0,0,0,0,-0.107088442778224,0,0,0,0,0,0,0.182181723092908,0,0,0,0.153055185013542,0.0114802392370198,0,0,0,0,0,0,0,0,0,0,0,0.0172611766074786,0,0,0,0,0.0996182012839106,0,-0.129624791540682,-0.0240986621056453,0,0,0,0.0235693772048668,0,0
X002176.SZ,0,0.130424692488726,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.165729913277376,0.251249140840008,0,0,0,0,0,0,0,0,0.256231016767498,0,0,0,0,0,-0.0424119352554252,0,0,0,0,0,0,0,0,0,0.0776259500341585,0,0,0.276467833653408,0,-0.0334272608827263,0,0,0,0,0.100259905895819,0,0,0,0,0.0637033925134939,0,0
X000800.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.159232064205858,0,0,0,0,0,0,0,0,0.0689701283147686,0,0,-0.0332791462946618,0,0.409499740446766,0.0351885213323708,0,0,0,0,0,0,0,0,0.191061785113426,0,0,0,0,0,-0.0979140976976978,0,0,0.013188239579233,0,0,0,0.192335614978061,0,0.11386829174376,0,0.105196930333669,-0.0565057199545551,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.0805619515797139,0,0,0,0,0,0,0,0,0,0.60396490576051,0,0,0,0,0,0.167307486557345,0,0,0,0,0,0,0.284312742579568,0,0,0,0,0,0,0,0,0,0,0,0,0.209600361317105,0,0,0,0.150582658098051,0,0,0.0158549789245443,0.0213282999063289,0,0,0.0600349719621293,-0.0646032293287093,0,0,0,0,0,0
Change_TY3M,0,0,0.0171542911073895,0,0.0419518762961521,0,0,0,0,0,0,0,0,0,-0.0548635973968912,0,0,0,0,-0.255849904769851,0,0,0,0,0,0,0,0,0,0,0.122459123868671,0,0,0,0,0,0,0,0.0266196645184151,0,0.00203951705789705,0,0,0.0411373304640647,0,0,-0.0500212367477284,-0.0918288355411384,0,0,0,-0.074401983763885,-0.0585850422645331,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992919752276815,0,0,0,0.127078862789227,0,0,0,0.10106097080063,0,0.109020948318451,0,0,0,0,0,0,0,0,0,0,-0.111594194722622,-0.55992182388062,0,0,0,0,0,0.102310485160551,0.0322242913924272,0,0,0,0.10362653406317,0,0,0,0,0,0
TED,0,0,-0.122904690892835,-0.385940238942957,0,0,0,0,0,-0.0694142529105046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377742181919761,0,0,0,0,0,0,0.144259039022614,0,0,0,0,0.356581612514372,0,0,0.0461264275649341,0,0,0,-0.0933665852810059,0,0,0,0,0.0934053430387963,0,0.105394188102211,0,0,0,0,1.14696294670404,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0602119649497686,0,0.00698911449358114,0,0,0,-0.118118140463016,0,0.00309118089226838,0,0.0236194361996565,0,0,0,0,0,0.0623382692892026,0,0,0.0536459248303515,-0.00549481740656431,0,0,0,-0.0639288016179337,0,0,0,0,0,0,0,-0.0653731383870917,0,0,0,0,0.00802906154370211,0,0,-0.00805306336799623,0,0.128595523945514,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826143321387578,-0.032648642702801,0,0,0,0,0,0,0,0,0.0653591212247462,0,0,0,0,0,0,0,0,0,-0.108259441311782,0,-0.0663228871921337,0,0,0,0,0.0100876895368395,-0.0113992568512579,0,0,0,0,0,-0.0407604452886246,0.0780441898260408,0,0,0.0674736954313965,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378038206977796,-0.00121793160042577,0,0,0.000738235496258358,-0.000895875711030396,-0.00185215225986637,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.00273137929898451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0.00180323339748909,-0.00668614023084323,0.00937729300227419,0,0,0,0.018636473053992,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025596461804719,0,0,0,0,0.00900439347949487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745546771852553,0,-0.0537061037176978,0,-0.27987837328414,0.24609715637502,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121488607611398,-0.00123076655178464,0,0,0,0,0,0,0,0,0,0,0.0025543472848636,0,0.000411955909746681,0,0,0,0,0,0,0,0,0.00132010754725578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315781493340889,-0.00446424274309074,0,0,0,0.0202273714397734,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194778052318913,0,0.000652727445966842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129243953379363,0,0,0,0,0,0,0,0,0.00143827004937285,0,0,0,0,0,0,0,0,-5.67544839732764e-05,0,0,0.000678870981170106,0,6.44633427188903e-05,-0.00928610117340666,0,0,0,0.0166931617114621,0,0
