,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600271.SH,X002236.SZ,X600809.SH,X601877.SH,X002008.SZ,X002456.SZ,X600867.SH,X000596.SZ,X300124.SZ,X600487.SH,X000100.SZ,X600566.SH,X000625.SZ,X000661.SZ,X002294.SZ,X600066.SH,X600498.SH,X000977.SZ,X300142.SZ,X300136.SZ,X002179.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X300146.SZ,X000981.SZ,X002241.SZ,X000869.SZ,X000050.SZ,X002049.SZ,X600522.SH,X600779.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.127825078348599,0,0,0,0,0.0825306194702747,0.0192454454062621,0,0,0,0.0579238101112565,0,0.0255344925926571,0.0595477769358207,0,0.0234688608893863,0,0.039900513640385,0,0,0,0,0.293086631057947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388741369885167,0.00242190947235554,0,0,0,0,0,0
X000568.SZ,0,0,0.104322146144186,0,0,0,0.00749739431616653,0,0.137438854494821,0,0,0,0,0,0.113604252848774,0,0,0,0,0.00117715729719924,0,0,0,0,0.295252536651693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322814360846425,0,0,0.0184400721010439,-1.0842021724855e-19,0,0,0,0,0,0
X600031.SH,0,0,0.459049776650745,0,0,0,-0.0760143477780928,0,0,0,0,0,0,0,0.092736968967715,0.0707848061666444,0,0,0,0,0,0.153239171944563,0,0,0,0,0,0,0,0,0,0.00320784249409107,0,0,0,0,0,0,0,0,-0.213243295338025,0,0,0,0,0,0,0,0,0,0,0.0202015345088379,-0.0288170354985201,0,0,0,0,0,0
X600741.SH,0,0.401487949004216,0,0,0,0,0,0,0.130497648194437,0,0,0,0,0,0,0.0692843248141664,-0.0238472754494352,0,0,0,0.071145250072892,0,0,0.00868445624817871,0.00905127542302346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493234918180552,0,0,-0.162083353246147,0,0,0,0,0.132504927604199,0,0,0,0,0.017276678538519,0.00106262300865794,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.418192939350757,0,0,0,0,0,0,0,0,0,0,0,0.306159331736745,0,0.153521379310812,0,0,0,0,6.93889390390723e-18,0,-0.194671692130129,0,0,0,-0.0126709440720455,0,0,0,0,0,0,0,0,0,-0.0131688541502327,0,0,0,0,0.170217011747631,0,0,0,0,0.0634023394688995,0.0348683198641427,0.04144400254626,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.100193917170447,0,0.120891195371733,0.115243522030844,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.149103386843488,0,0,0.205525840957645,0,0,0,0,0.0390163786589951,0,0,0,0,0,0,0.258772591649916,0,0,0,0,0,-0.0150839284027023,0,-0.0385304753365505,0,0,0,0,0.0367886910764737,0,0,-0.0421980079909382,-0.0281458358805268,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.226904069784441,0,0,0,0,0,0,0,0,0.119000756167089,0,0,0.286291973575323,0,0,0,0,0,-0.263425174717383,0,-0.00453404063714849,0,0,0,0.158461256438378,-0.00119453693394908,0.201457067119984,0,0,0,0.0937073919060844,-0.148070867269087,-0.110470813659943,0,0,0,0,0,0,0,0,0.135215527359054,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,-0.150000398638636,0,0,0,0,0,0,0,0,0,0,0.125657060451607,0,0,0,0,0,0.275522023745713,0,0.124894082753791,0,0,0,0,0,0.202076230672252,0,0,0,0.231168195971155,0,0,0,0.150157154897776,0.00884410239797598,0,0,0,0,-0.218664591808214,0,0,-0.00176086989922937,-0.0475537145912302,0,0,0,0,0,0
X002236.SZ,0,0,0.765489657300939,0,0,0,0,0,0,0,0,0,0.178662857859421,0,0,0,0,0,0,0,0,0,0,0,0.0972074901912961,0,0.261460007819424,0,0,0,0,0,0,0,0,0,0,0,0.209278215546508,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00246007150924386,-0.0268887994693606,0.0883574761549167,0,0,-0.379221792685371,0,0
X600809.SH,0,0,0,0.211084665224221,0,0,0.279659928580114,0,0,0,0,0.0368501915831108,0,0,0.0629754024363317,0,0,0,0.0331861859056753,0,0,0,0,0,0.0999500048042979,0,0,0,0,0,0,0,0.0599489614794693,0,0,0.101285958349327,0,0,0.0439320885891176,0,0,0,0,0,0.0698862699249285,0,0,0,0.318488734400943,0,0,0.000123017516014365,0.0596164283420103,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360752978677272,0,0,0,0.226008006896845,0,0,0,0,4.33680868994202e-19,0.0290486246436762,0.0334909131376026,0,0,0,0,0,0,0,0,0.097411154262981,0,0.233464921736138,0,-0.314431370349916,0,0,0,-0.0635067126059854,0,0,0,0,0,0,-0.424364899535658,0,-0.286198523988017,0,-0.0336223279786842,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0705001762673077,0,0.0626988144490264,0,0,0,0,0,0,0.0549231226061091,0,0.0660571239309225,0,0,0.310578130336837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175774403662267,0,0,0,0.154926595833645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261981314837813,0.0176043401535558,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.557342510870883,0,0,0,0,0,0,0,0,0,0,0.129795010454485,0,0,0,0,0,0.0650644458596526,0,0,0,0,0.024501578675087,0,0,0,0,0,0,0.088524091138991,0,0,0,0,0,0,0.330021155609641,0.0388989287399936,0,0,0,0,0.00474771268703655,0.00858774985563338,0,0,0,0,0,0
X600867.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0.219900120091974,0,0,0,0,0,0,0,0,0.0228151593898707,0.0643419340137327,0,0,0,0.0439432699566501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674805880791626,0,0,0,0,0,0.0752682356616179,0,0,0,0.242806030693496,-0.0655810281254973,-0.00084744889420967,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0295006897594391,0,0,0,0,0,0,0,0.430678644065878,0,0,0,0,0.0118907793841326,0,0,0.168583384070867,0,0,0,0,0,0,0,0,0,0,0,0,0.0429468466777988,-0.0872021400775863,0,0,-1.73472347597681e-18,0,0.159787730580804,0,0,0,0.191193503748183,0.0255667528887653,0,0,0,0,0,0,0,0,0.0155603748273734,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0647501752376467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547527535358523,0,0,0.0525396539565544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165010234576294,0,0,0,0,0.219942579035728,0,0,0,0,0,0,4.46280850018003e-05,0.00897908633440064,0.037219638957733,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0111091839222472,0,0,0,-0.105683722943597,0,0,0,0,0,0,0.184935661781777,0.218327555008787,0,0,0,0.229771982062993,0,-0.046050151084344,0,0,0,0,0,0,0,0,0.157011615934468,0,0,0,0,0,0,0,0,0,0,-0.0153394606759647,0.228374116898816,0,0.240187952125485,0,0,0,0.0234823332563481,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.381490515784436,0,0,0,0,0,0,0,0,0.0303072960891611,0,0,0,0,0,0.045887715281774,0.00523649926863358,0,0,0.094036926824816,0,0,0,0,0,0.0127417403915685,0,0.0079621231452905,0,0,0,0.00715046697041846,0,0,0,0,0,0,0.0300589781464613,0,0,0,0,0,-0.000729214485807427,0.0140560134172658,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,-0.0269172820946285,0,0,0,0,0,0.426685728878976,0,0.102121363972175,0,0,0,0,0,0,0.119640820443818,0,0,0,0,0,0.322870153529919,0,0.102734306100082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247147194666556,-0.0131137192376434,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.114311834758568,0,0,0,0,0,0,0,0,-0.0374557443439195,0.0283796461872267,0.150850156692127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237674974118308,0.211798944995699,0,0,0,0,0,0.172718256094933,0,0,0,0.0140134683739826,0,0,0,0,-0.0025156617607857,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.335499520920054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19196315343865,-0.0883633540106991,0,0,0,0.469186645086138,0,0,0.125285881759994,0,0,0.00214565520540373,0.174732333576647,0,0,0,0,0.108068885954563,0,0,0,0,0,0,0,0.0752933754780109,0,0,-0.0318108881500706,0.0258513681384241,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.273130198649543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535080940409306,0,0,0.0374485558937896,0,0,0,0,0.255966239937994,0,0.129465012168724,0,0,0.0385030644239428,0.190676866162031,0,0.0113849215635181,0,0,0,0,0,0,0,0,0,0,0.0618800264900891,0,0,0,0.0251487540925859,-0.000638831478212677,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966598804034842,0.0350989611680246,0.232685284932843,0,0.0315924800211505,0,0,0,0,0,-3.46944695195361e-18,0.0247333780552389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584370350637838,0.0852550437745573,0.067544824410303,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271702628632632,0,0,0,0,0.124058640321872,0,0,0,0,0.0253665322534564,0,0,0,0,0,0,0,0.0971694110393181,0.0378993664318174,0.0954822132686433,0,0,0,0,0,0,0.115812568980296,0,0,0.0412392518999634,0.117412761743845,0,0,0,-0.0254730420265581,-0.0319804795648831,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327289185067462,0.159765507193812,0.287964344025784,0.0623459232606139,0,0,0,0,0,0,0,0,0,0,0,0.0715954379048071,0.197816677301321,0,0.217091619934896,0,0,0,0.0653550436322178,0.182228898693528,0,0,-0.0880353094030512,0,0.292855928005274,0,0,0,0,0,0,0,-0.0460334715913681,-0.0572532394331752,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.243969988547329,0,0,0,0,0,0,0,-0.0874887417619441,0,0,0.140837789074935,0.0650745931302092,0,0,0.132970865727358,0,0,0,0,0,0,0,0,0,0,0.420128972156417,0,0,0,0,0,0,0,0,0,0.135729901439634,0,0.243257883226934,0,0,0,0,0.0624600159973984,0,0,0,0.0181063314435261,0,0,0,0,0,0,0
X300136.SZ,0,0,0.0821713420376402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077431330257318,0,0,0,0.030483673177341,0,0,0,0,0,0.250450366245759,0,0,0,0,0,0,0,0.0619704147037845,0,0,0,0,0,0,0,0,0.434682260152161,0,0,0.0970875034994405,0,0,0,0,-0.00198464722040955,-0.0265677784140493,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.116889086358486,0,0,0,0,0,-0.074454346334293,0,0,0.00545207354641658,0,0,0,0.0273467897644224,0,0,-0.0611973454244247,0,0,0,0,0,0,-0.0272039680782079,0,0.259588939546899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147074534730456,0,0,0,-0.0182608020279341,0.0341536436630716,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.317223813776484,0,0,-0.103296879775782,0,0.396582136391142,0,0,0,-0.147459107752567,8.67361737988404e-19,-8.67361737988404e-19,0,0.142249659598029,0,0,0,0,0,0.0393399435270164,0,0,0,0,0,0.32348075298141,0,-0.234386922756841,0,0.0522531135056124,0,0,0,0,0,0,0,0.448782394148113,0,0,0,0.105729364499402,0,0.0352412764182575,0,0,0.00570487108281048,-0.0232486230162136,0,0,0,0.0381363414412303,0,0
X000157.SZ,0,0,0.0411996696823766,0,0,0,0,0.0695217507653515,0,-0.0306293274572045,0,0,0,0,0,0.0136923374377082,0,0,0,0,0,0,-0.0338442615795682,0,0,0,0.151773698313851,0,0,0.0815381199045194,0,0,0,0,0,0,0,0,0,0,0,-0.0179760779785811,0,0,0,0,0,0,0,0,0,0.00595773577525221,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.223268308055644,0,0,0,0,0,0,0,0,0,0,0,0.135616799045333,0,0,0,-0.0449680205322124,0,0,0.0253576876086511,0,-0.0875808719046526,0,0,0,0,0.412551966764361,0.0746149751142396,0,0,0,0.111941815782258,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184203725401187,0.0299937815779487,0,-0.121930106423436,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0667596008470327,0,0,0,0,0,0.0336681878738567,0,0,0,0,0,0,0,0,0,0.0989925554561399,0.0959498054026175,0.366504556952926,0,0.0268239644549888,0,0,-0.0769232451367198,0,0,0,0,0,0.0472317550389464,0,0,0,0.0310007873157335,-0.0354880973155754,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0644067450067158,0,0,0,0.093523318077026,0,0,0,0,0,0,0,0,0,0.0734668806764772,0,0,0,0.0563664700557322,0,0,0,0,0,0,0.0317562401500146,0,0,0,0,0,0,0,0.308424916473525,0,0,0,0.00957402736024975,0,0,0,0,0.168502777023405,0,0.198041532743373,0,0,0,-0.0137575687288471,-0.000371945093303159,0,0,0,0,0,0
X000869.SZ,0,0,0,0.124911576130758,0,0,0,0,0.168763314262058,0,0,0,0,0,0,0,-0.00141728486984465,0,0,0.116455133508246,0,0,0,0,0,0,0,0,0.0931265292266793,0,0,0,0,0,0,0,0.200352043639023,0,0,0,0,0,0,0,0,0,0,0.0386404805203399,0.0301343820777957,0,0,0.00990459246549958,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.328898224984679,0,0,0,0,0,0,0.247969162441072,0.0874979568610334,0,0,0,0,0,0,0.167872505915848,0,0,0,0.187417762561398,0,0,0,0,0,0,0,0.0257506908551595,0.0222787744983588,0.032669080320648,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.00201385211990485,-0.0149066092316326,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163807527024888,0,-0.149117975745517,0,0.0784369451111225,0,0.422439065398246,0,0,0,0,0,0,0,0,0,0,0,0.244102520819128,0,0,0.102186503512408,0.321702082018133,0,0,0,0,0,0,0,0,0,0,0,0,-0.01849986809766,-0.0396038932365703,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0422470973812298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368343067925104,0,0,0,0,0.0397770868179489,0,0,0.0517003357072266,-1.73472347597681e-18,0.0797694137868516,0,0,0,0,0,0,0.295766949026293,0.0531975321267807,0.0291478352004648,0,0,0.0725899759031875,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.170345871081552,0,0,0,0.266567916981834,0,0,0,0,0.00902368181022292,0,0,0,0,0,0.17669004445812,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634994691848079,0,0,0,0,0.00518761815321048,-0.0191091982419477,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512099744290406,0,0.00777982294845856,0,0,0.0571541629631284,0,0,0,0,0,0,0,0.0186108711051201,0,0,0,0,0.014719831722947,0,0,0.0107078247080692,0,0,0,0,0.260751351624726,-0.143049732850346,0,0,0,0,0,0,0.00204638145959354,-0.0108153989649226,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.143413604735608,0,0,0,0,0,0,0,0,0,0.0754626761059829,0,-0.0620648480970483,0,0,0,0,0,-0.24862360334596,0.186217165832745,-0.0133673761322266,0.0234211595731562,0,0,0,0,-0.309700348938468,0,0.256345128481087,0,0,0,0,-0.327793835229856,0,0,-0.0962947642722975,0,0,0,0,0,-0.0752669492448175,0,0.14414928097123,0,0,-0.00637545655679206,0,0,0,0,-0.277193011035414,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536566404874413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809228713202435,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.69820973424371,0,0,0,0,0,-0.0626110079551974,0,0,0,0,-0.589125408834666,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.926154235227706,0,1.26328545873725,-0.463383825914414,-0.513632772039786,0,0,0.0242086821764367,0,0,-0.356630399329629,-0.486592159785154,0,0,0,0,0,0,0,0,0,-0.214805782054279,0,0,0,0,-4.56740762355911,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12884012782447,-0.101383795181787,0,0,-0.109003655453342,0,0,0,0,-0.0769265411731076,0,0,0,0,0.0280435841576802,0,0,-0.00334115071375334,0,0,0,0,0,0,0.048430616115869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186809098804721,0,0,0,0
MKreturn,0,8.67361737988404e-19,0,0,0,0,0,-0.0352306604301094,0,0,0,0,0,0,0.000554252234253004,0,0,-0.00843840919555709,0.0078260301778566,0,0,0,0,0,0.0984984558791566,0,-0.0190658942761649,0,-0.0135523334985756,0,0,-0.0921878311967637,0,0,0,-0.033144402191765,0,0,0,0,0,0,0.0170851908708659,0,0,0,0,0,0,0,0.0753036982478575,0.0194240511587192,0,0.498278857480894,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000406533782131026,-0.000705070616647746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358775073961016,-0.000735879108054214,0,0,0,0,0,0.00527420810290895,0,0,0,0.00185914882314095,-0.00245829848361438,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386708882199108,-0.048291553705054,-0.100100495228407,0.0274352620719375,0.0124863576294695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113124452714341,0,0,0,0,-0.116604652323932,-0.0325940882015739,-0.117266078050059,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00527191407068614,0,0.00589100195269061,0,0,0,0,0,0.0109694681858892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311129127872018,0.00896221522305372,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000614510052677344,0,0,0,0.00456515922325476,0,0,0,0,0.00395785329404057,0,0,0,-0.00399383053106738,0,0,0,0,0.000998609678479308,0,0,0,0,0,0,0,0,0,-0.00482995601487462,0,0,0,0,0,0,0,0,0,0.0230232802262673,-0.000297201097003056,0.00754642192468164,0,0,0,0,0,0
