,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X300014.SZ,X600418.SH,X002463.SZ,X002179.SZ,X000977.SZ,X600584.SH,X600183.SH,X000157.SZ,X600066.SH,X002028.SZ,X600089.SH,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X000921.SZ,X002156.SZ,X002281.SZ,X600460.SH,X000988.SZ,X600839.SH,X002456.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.05412904998762,0,0,0.412593722086589,0,0,0,0,0,0,0.162725442419325,0.118172202666952,0,0,0,1.04482367727039,0,0,0,0,-0.322915859829367,-0.297365038857226,0,0,0,0,0.148950797855331,0,0,0,0,0.0459824302710437,-0.0140200393472589,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0173119223855411,0,0,0,0,0,0,0,0,0,0,0.0611525434772887,0,0,0,0,0,0,0.0176869946360467,0,0,0.122499587658393,0,0,0,0,0,0,0,0,0,0.0151760383094773,0,0,0.0506688152746495,0,0,0,0,0,0,0,0.0142443407081206,-0.0642193082117242,0,0,0,0,0,0
X000568.SZ,0,0.252478704135539,0,0,0,0,0,0.195893856245792,0,0,0,0,0,0,0,0,0,0,0.105598616340548,0,0.014683494386928,0.352539401762079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043441011227604,0,0,0,0,0.00602668451036106,0,0,0,0,0.0190306794510643,-0.0221881645931304,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298824735568078,0,0,0,0.0942860335014954,0,0,0.0236149945798181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864218558469208,-0.0302883360686181,0.0460955898195414,0.0110760830169568,0.054693498422092,0.052807130618754,8.67361737988404e-19,0,0,0,-0.0137358753563857,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106960870469926,0,0,0,0,0,0,0,0,0.195239790197639,0,0.00603209530431688,0.120481538242832,0,0.0241139155785565,0,0,0,0,0,0.243953458797829,0,0,0,0.0041974265522961,0,0,0,0,0.0133066294198845,0.0057334014291301,0,0,0,0,0,0.0174027017582097,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.206722373487488,0,0.0346800154545115,0.0159852476716306,0.0685128171375272,0,0,0,0,0,0,0,0,0.000877427630050109,0,0,0,0.0828385885743405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573940097393531,0,0,0,0,-0.0144309529413972,0,0.120574475460409,0.01935203914435,0,0,0,0.055974096410683,0.0164585285104776,-0.0293207751099169,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797776611891703,0,0.0655477486642562,0,0.1962412329318,0.0895014641846061,0,0,0,0,-0.0192936854844807,0,0,0.00968020814785247,0,0,0,0,0,0,0,0,0,0,0.112886419008897,0,0,0,0.130761316028145,0,0,0,0,-0.051145496959842,-0.0127313403346657,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0729849663614171,0,0,0,0,0.112600666463107,0,0,0,0,0,0,0,0,0,0,0,0.0115826971065371,0,0,0.0344153021710132,0.0787317104200571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013360634897879,0.0386195169780357,0,0,0,0.0629589885047575,0,0,0.299683910013421,0,-0.0293888042796967,0.0269316976433668,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.114555623788865,0,0,0.438701886280044,0,0,0,0,0,0,-0.0507107390940866,0,0,0,-0.0856633223981194,0,0,0,0,0,0,0.0541702145335867,0,0,0,0,0,0,0,0,0,0,0.0399434367827595,0,-0.0025650623851232,0,0,0,-0.00887531290382062,0,0,0,-0.00593462375442038,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0251582647618642,0,0,0,0,0,0,0.012242992388942,0,0,0,0.347877253737885,0,0,0,0,0,0,0,0,0,0.0481978301800017,0.0630458510204631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280928531048553,0,0,0,0,0,0.0803034575360213,0,0,0,0,-0.0235506580128987,0.0125975564830166,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300600857611236,0,0,0,0,0,0.0325214230188136,0,0,0,0,0,0,0,0,0,0.0990676803681409,0,0,0,0,0.0846900223941946,0.123969456011823,0,0,0,0,-0.0338380298141891,-0.020186242872445,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.192540414951577,0,-0.000459040275617231,0,0,0.363172402588029,0,0,0,0,0,0,0,0,0,0.114655412269351,0.0110072380793384,0,0,0,-0.044334237220595,0,0,0.098166292701995,0,0,0,0,0,0,0,0,0,0,0.109321574195492,0,-0.133431382645459,0,0,0,0,0,0,0,0,-0.00529642555643344,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0590328270779766,0,0.122201615880411,0,0,0,0,0,0,0.0190141290441391,0,0,-0.173558336099404,0,0,0.0257223474660688,0,0,0.124444045630744,0.139077155878081,0,0,0,0,0,0,0.266435466921563,0,0,0,0,0,0.0539369961595691,0.0888455904022276,0.00829965087135635,0,0.017700441095499,0,0.0488682841832038,0,0,0,0,0.000957644986431688,0,0,0,0,-0.180462307597862,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.0716448508727377,0.0731127457326317,0.316196645442187,0,0,0,0,0,0,0,0,0,-0.295953989837816,0.0399173018687129,0,0,0,0,0.143085893142573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365630928864858,0.0540146610187912,0,0,0,0,0,0,0.445665351553577,0,0,0,-0.0758919954975574,0.0677456668891825,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.0236467704090897,0,0,0.0173353575473939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250941093909259,0,0,0,0,0,0.141272835368099,0,0,0,0,0,0,0,0,0,0,0.130496048904086,0,0,0,0.118602120548338,0,0.0639800370519166,0,0,0,0,0,0.0774962170403621,0,0,0,0,-0.231421668912946,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0638532288829171,0.0286025487744929,0,0,0,0,0,0,0,0,0,0,0,0.0356902644946167,0.00523526139170834,0,0,0.0450966374428851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114850503101626,0,0,-0.0271706257471468,0,0.190357382529383,-0.0216318625370487,0,0.0307914216213147,0,0,0,0.00431573404221728,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.220701127166363,0,0,0,0,0,0,0,0,0,0,0,0,0.0367905615065893,0.172568386087462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514836421269476,0,0,0.174811295473996,0.293862728556525,0,0,0,0,0,0,0,0.00466874335984164,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354795479597432,0,0,0,0,0,0.0894608771244909,0,0.117581005702584,0,0,0,0,0,0,0,0.233645418617539,0,0,0,0,0,0.229689668817906,0,0.207233742658852,0,0,0.0203833283635132,0,0,0,-0.00467332096439618,-0.00215152895024723,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0157983534030773,0,0,0.0476130106440312,0,0,0,0,0,0,0,0,0,0,0,0.0650712884186324,0,0,0,0.309262464475225,0,0.0955688369796614,0.0534985399590554,0,0,0,0,0,0,0,0,0,0,0,0,0.00624726548787456,0,0,0,0,0.0392814595273477,0.0695573682624557,0,0,0,-0.00168207897925729,-0.01102739545804,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388352258054525,0,0,0,0,0.0848249266132583,0.0463204075944172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185134771366021,0,0,0.0339073917686461,0,0,0,0,-0.0556652567970834,0,0,0,-8.67361737988404e-19,-0.0196890264329893,0,0,0,0,0,0
X600066.SH,0,0,0.259311518408173,0,0,0,0,0,0,0,0.170853867696052,0,0,0,0.0749776142779071,0,0.115641072321939,0,0,0,0,0,0,0,0,0,-0.244071826657559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246584373177415,0.102784542371326,0,0.140936534529239,0.0321945763890231,0,-0.0595763090377095,0.0638752518259758,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.395702712713029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124351162247275,-0.0662755348408927,0,0,0,0,0,0,0,0,0,0,0.156462011408911,0,0,0,0,0,0,0.0807470783922883,0,0,0,-0.00950045875791984,0,0.188610372997017,0,0,-0.00607825863338761,0.0401370613598841,0.124553902353795,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0567568916635102,0,0.010900361674432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10167364194075,0,0,0,0,0,0,0,0,0,0.14425129094863,0,0.108459894376956,0,0,0,0.0119647596788313,0,0,0,0,0,0,0,0,-0.015323123577343,0.0301422735224853,0,0,0,-0.0246510377671278,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0437395973809153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756922570560177,0,0,0,0.0146231633730861,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0684897076988423,0,0,1.73472347597681e-18,0.225157908771669,0.179724082972491,0,0,0,0,-0.0464984104472566,0,-0.00735206552491184,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.124537171164339,0,0,0,0,0,0,0,0,0,0,0,0,0.0796091338743864,0,0,0.211038842080948,0,0.0163165094829372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567521215586208,-0.0363168734936012,0,0,0,0,0,0,0,-0.00209032315043013,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.130225149334763,0,0,0,0,0,0,0,0,0,0,0,0.0584759342801476,0.113871402370152,0,0.0396565037094436,0.144624204258033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790942204497074,0.146447757051216,-0.0824996777460782,0,0,6.93889390390723e-18,-0.169674615341349,0,0.0455337287246891,0,0,-0.00888259387104935,0.0102080186444468,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.126690737621395,0.0523317267615456,-0.0154718207391376,0,0,0,0.139181220986042,0,0,0,0,0,0,0,0.0770063899743901,0,0,0,0.171799693246511,0,0,0,0,0,0,0,0,0,0,0.207294135137089,0,0,-4.33680868994202e-19,0,0,0,0.0829434026889999,0.0983681002088002,0,-0.0734580931302251,0.00744391043134353,0,0,-0.00574559764534065,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.028551228435999,0,0,0,0,0,0,0,0,0,0,0.154952846059933,0,0.209474884434258,0,0,0,0,0.0682544723960428,0,0,0,0,0,0,0,0,0.0442813779640018,0,0,0,0.0732128003824622,0,0.00958537172791183,0,0,0,4.33680868994202e-19,0,0,0,-0.0159427641727528,-0.0246846498502236,0,0,0,0,0,0,0
X601877.SH,0,0,0,3.46944695195361e-18,0.151181935184092,0,0,0,0,0,0.0168148148892755,0,0,0,0,0,0,0.0138889977903811,0,0,0,0.0316134248992636,0.0630493731910026,0.0468730722959624,0,0,0,0,-0.0662406111378859,0.135590851220955,0,0,0.0408146668894131,0,0,0,0,0,0,0.00183232430233873,0,0,0.00414901784942621,0,0.0383970045774669,0,0,0,0,0.030630298581831,0,0.0103076579954205,-0.0324193217982428,0,0,0,-0.0275977109521348,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0324413491967645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541219207160569,0,0,0,0.150825338576125,0,0,0.215151363387458,0,0,0,0,0,0,0.110066117724504,0,0,0,0,0.0284096887149112,0.0894835087290218,0,0,-0.0226847934134491,0.00236183859745774,0,0,0,-0.315498090016007,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815060162637454,0,0,-0.275465646944577,0,1.11370193619792,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.166291861716546,0,0.197325722030652,0,0,0,0,0,0,0.245343708469859,0,0.104482145842288,0,0,0,0,0,0.0620245281657456,-0.0744134126947555,0.0955473119949434,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.180437630335098,0.00473996580059911,0,0.0340297210461533,0,0.044679306766439,0,0.144285960406049,0,0,0,0.148854881856466,0,0,0,0,0,0,0,0,0,0,0,0,0.0119690987612139,0.25107449586001,0.0809050149624348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122538673010215,0,0,0,0,-0.0175597859504191,0.0324273891376178,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.121271768119859,0,-0.0916045545643155,0,0,0,0,0,0,0,0,0,-0.0217938105371725,0,0,0,0,0,0,0.446043844096757,0,0,0,0,0,0,0,0,0,0,0,0,0.000698283340434364,0,0,0.184985591134927,0.357884257853073,0.0985067358774438,0.107114542131206,1.73472347597681e-18,0,0,0,-0.140844596361079,0.143681986303181,0.404682609688915,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116122063640334,0,0,0,0,0,0.34969694539903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126361824274927,0,0,0,0,0,0.181251645219579,0,0,0,0,0.0217868165168242,-0.0510969056081433,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205106829554801,0,0,0.135960050100614,0.0705504017787526,0,0,0,0,0,0,0,0,0.095944449760036,0,0,0,-0.0684285351592629,0,-0.0377199601152899,4.33680868994202e-19,0,0,0.0745241756887051,0.231588633256677,0,0,0,-0.056620328443784,0.0357175901115924,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0716165143574404,-0.0245428488984081,0,0,0.29404644001987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049282314696362,0,0,0,0,0,0,0,0.563120645310137,0,0,0,0,0,0,0.0734881217325188,0,0,0,-0.123563627448877,0,0,-0.00973905352436815,0,0.0121975034313923,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,-6.93889390390723e-18,0,0.255838116483501,0,0,0,0,0,0,0,0,0,-0.0172650693726131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307683314857173,0.0709249951174799,0,-0.0441750096888532,0.14761866163117,0.303545786227027,0,0,0.500795745224763,-0.0357547090143165,0,0,-0.10930317428,0.0854256454142307,0,0,0,0.462727316552752,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.0980793819470793,0,0,-0.272202267207269,0,0,0,0,0,0,0,0,0,0,0,0,0.367076932365626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203266585280346,0.138343925919752,0,0,0.242328444843077,0,0,0,0.0635387906645283,-0.0372171241416192,0.0266623700795507,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.197773844371851,-0.0687329733993476,0,0,0,0,-0.0607656782168951,0,0.112292957593433,0,0,0.0514787904735436,0,0,0,0,0,0,-0.288927558570607,0,0.126333452679548,0.109463153586087,0,0,0,0,0,0.27865961506499,0,0,0.363891823722299,0,0,0,0,0,0,0,-0.0580143977089754,0,0,0,0.0329089438295734,-0.0255757190423997,0,0,0,0.145383673218669,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0265475434823511,0,0,0,0,0,0,0,0.275671226099921,0,0,0,0,0.0301971311994784,0.0969583682800373,0.00755102891623485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850090705536076,0,0,8.67361737988404e-19,0.0217056707967331,0,0,0,0,0,0,0,-0.0230876680074338,0.00991802150467026,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504726244404375,0,0,0,0,0,0,0,0,0,0,-0.29822540832537,0,0,0,0,0,0,-0.0912569655995582,0,-0.0282350995342888,0,-0.0484048852695766,0.280420872514753,0,0,-0.237570004595355,0,0.017768881292419,0,0,0.205805143189148,-0.486707275927854,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.088289315554544,0.290207129623059,0,-0.383125966233672,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.125240850949953,0,0,0,0,0,-0.215792637796754,0,0,0,0,0,0,0,0,0,0.224142674384878,0,0,0,0,0,0,0,0,0,-0.209668611334461,0,0.956784114954853,0,0,0,2.3012352747808,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791656856850253,0,0,0,0,0.456968720611987,0,0,0,0,-0.0718474936117841,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155712734453029,0,0,0,-0.127023411309443,0.0337268867529896,0,0,0,0,0,0,0.0321767218537097,0,0,0,0,0,0,0,0,0,-0.0795076929099776,0.0891175372551322,0.0841008195743452,0,0,-0.0316508933085991,0,0,0,0.0431357030360383,0,-0.0342821623144787,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.326760488701358,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.044045698668907,0.0525361827021177,0,0.0216153854000891,0,0,0,0.0155762388260009,0,0,0,0,0,0,0,-0.129646785263606,0,0,0,0,0.0424329412358833,0,0.0435859900932156,-0.0322694692564386,0,0,0,0,0,0,-0.0395793204943278,0,-0.0250625706932269,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00521393110345334,0,0,0,-0.00160260878482476,0,0,0,0,0,0,0,0,0.000648709881348778,0,0,0,0,-0.00224830604499282,0,0,0,0,0,0,0,0,0,0,0,0,-0.000896259659966829,0,0,0,0,0,0,0,0,-0.00497816156059591,0.023300367763747,-0.00934329648556934,0,0,0,-0.00512636398327104,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00333927412984173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559649732103479,0.0270005584806875,-0.0154522914317398,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000594144467470858,0,0,0,0,0,0,0,0,0,0.00551351117318229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236350413804442,0,0,0,0,3.86905719172021e-05,0,0.00168963935809173,0.000573511571050384,0,0,0,0.00155698226115166,0,0,0.00228933115085569,-0.0266260863487966,0.0285704455368631,0,0,0,-0.0249116053566219,0,0
