,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000066.SZ,X300003.SZ,X000733.SZ,X600460.SH,X300142.SZ,X002463.SZ,X002007.SZ,X300146.SZ,X000800.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570703126393948,0.0620538501735284,0,-0.0661464525302254,0,0.126432161169547,0.0630997840976115,0,0,0,0,0,0,0.442417274166878,0,0,0,0,0,0.0205823462271618,-0.0317843786251948,0,0,0,0,0,-0.0535241796440759,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.038447084938144,0,0,0,0,0,0.299309623390226,0,0,0.221307405366008,0.024915285394873,0,0,0.0129576940428564,0,0,0,0,0.024033330602799,0.020837864723181,0,0,0,0,0,0,0.0808735836248462,0,0,0.0265076815543125,0,0,0,0,0,-0.0398229649572555,0,0,0,0.0394866530490586,0,0.0164867487310369,0,0.0794661377438646,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.00972940033484494,0,0,0,0,0,0,0,0,0,0.0873048683237289,0,0,0,0,0,0,0,0.122141665838659,0,-0.0502176067550433,5.42101086242752e-20,0,0.0406699042239854,0,0,0,-0.053655370152828,-0.0155985381710305,0,0.0853900212703148,0,0,0,0.0440033340379271,-0.082005572380531,0,0,0,0,0,0.0272596830733784,0,0,0.0235315299024687,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0322558949775111,0,0,0,0,0,0.0560138791199681,0.0570325480745151,0,0,0,0,0,0,0,0.33679733532506,0.0372417035337426,0.157906049847994,0,0,0,0,0,0,0,0.109830273562066,0,0,0,0,0,0,0,0,0.0967380634265496,0,0,0,0,0.033952819086763,0,0,0,0,0,0.0412673193807952,0,0.00595007327982542,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.283027059484579,0,0,-0.0992171148396428,0,0,0,0,0,0,0,0.201222071238914,0,0.263635228254869,0,0,0,0,-0.0752947393260022,0,0,0,0,0,0,0,0,0,0.380594230443687,0,0,0,-0.0803194305578685,0,0,0,0.234181543423147,0,-0.182701324931554,0,0,0,0.397154573509467,0,-0.109369542247099,0,0,0,0,0,0,0
X000977.SZ,0,-0.171930266770461,0,0,0,0,0,0,0,0,0.253688843533391,0.201675262189364,0,0,0.278741281979539,0,0,0,0,0,0.0561496557981226,0,0,0,0,0,0.0340184707123336,0,0.0559420908439876,0.235626773239177,0,0,0,0,0,0,0.230139318715576,-0.101876378312187,0,0,0,0,0,0,0,0.244102004958573,0,0,0,0.00485623989332685,0,0.194043304534254,-0.274900064710269,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.172421684069233,0.250337235592663,0,0,0,0.268076603415891,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0573014021968029,0,0,0,0,0,0,0,0,-0.105453084612897,0,0,0,0,0.291076479751401,0.0644269551863734,0,0.203374172601438,0.349949438782556,0,0.0483016236115709,0,0,0,0,0,0.0138978086405098,0.0102706099303647,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0726592756029199,0,0,0.109960835775135,0,0,0.42906684891228,0,0.0800192653675819,0,0,0,0,0,0,0,0,0,0,0,0.0258425376857344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581202145443805,0,0,0,0,0,-0.00661984700366865,0,0,0,0,0,0,0
X002236.SZ,0,0,0.169437965475428,0.471697297555512,0,0,0,0,0,0,0.0132231241370543,0,0,0,0,0,3.46944695195361e-18,0.254926621461175,0,0,-0.0391231117414491,0.0463623117664547,0,0,0,0.0671368438732337,0,0,0,0,0,0,0,0,0,0.116793518031387,0.0285964989020791,0,0,0,0,0,0,0,0,0.27244668475164,0,0.083384356728158,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0506167175554644,0,0,0,0,0,0,0.00168748251782456,0.047854794029728,0,0,0,0.0249099418489216,0,0,0,0,0.0791000113089488,-6.93889390390723e-18,-0.0348849168283255,0,0.111894242972715,0.019629609253067,0,0,0,0,0,0,0,0,-0.0139968087389669,0,0,0,0,-0.00299212858177621,0.0951290483080614,0,0.216938564340306,0.066902529667225,0,0.0128578251665319,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.495420107967118,-8.67361737988404e-19,0.0270823226645236,0.193590694966304,0,0,0,0,0,0,0,0,0,0,0,0.145726876902736,0,0,0,0,0,0,0,0,0,0,0.115386661004661,0,0,0,0,0,0,0,0.171140558725937,0,0,0,0,0,-0.0693921951992488,0,0,0.0182914749904923,0,0,0,0,0,0
X000661.SZ,0,0,0,-0.0676184752835524,0,0.180281565500236,0,0,0,0,0,0,0,0,-0.858662006601408,0,0,0.659039137313969,0,0,0.128681394546632,0,0,0,0,0.242122810530267,0,0,-0.0964024989486957,0,0,0,0,0,0,-0.057167814628421,0,0,0,0,0,0,0.28126072277071,0,0,0,0.338226154724536,0,0,-0.179294680777034,0,-0.0106842308423283,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0248945287404987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907457849129418,0.0755630788971863,0.179884995354931,0,0,0,0,0,0,0,0.0247419438770395,0,0,0.0297930091402938,0,0,0,0,0.0535214901967831,0,0.0964259931438515,0.0124038542497437,0,0.0236959627758744,0,0,0,-0.0493048317326044,0,0,0,0,0,0.0248727096936241,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0717290560604921,0.0243213743340786,0,0,0.226855138133129,0,0.352753123821398,0,0,0,0,0,0,0.0926046783314752,0,-0.0867838719075537,0,0.0021997238228566,0.1117467172429,0,0,0,0,0,0,-0.0771359085620045,0,0,0,-0.0188363312960404,0,0,0,0,0,0,0,0,0,0.0123384378972866,0,-0.010456485847645,0.0446288947466297,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.104231573720952,-0.0437728558179639,0,0,-0.0162347092967248,0,0,0,0,0,0,0,0,0,0,0.0101203461725868,0,0,0,0.103280401402368,0.0109915868355129,0,0,0,0,0,0.0111340920976022,0,-0.0410531502427963,0,-0.0240338836586246,0,0,0.167836179510716,-0.011172755823578,-0.0178672864962196,0,0,0,0.0279574922720486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.227837280313761,0,0,0,0,0,0,0.147318106325625,0,0,0,0,-0.0946224990253825,0,0.214001233418486,-0.149476689437696,0,0,-0.284562463586711,0,0,0.0266841177802543,0,0.171752985916586,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199924841009678,0.0700243121096591,0,0.292505526420248,0,-0.113419190661279,0,0,0,-0.0246422174896408,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.188388458861065,0,0,-0.0172817575737539,0,0,0,0,0,0,0,0,-0.0567030300777415,0,0,0,0,0,0.127786412670833,0.424679883000412,0,0,0,0,0,0.346062699366751,0,0,0,0,0.139943517950365,0,0,0.0494260549417601,0,0,0,0,0,0,0,-0.353037248011809,-0.0226077245241032,0,0.0113567716326107,0,0.00163359418702652,0,0,0,0,0
X002180.SZ,0,0,-0.0679481853718325,0.0370728719825833,0,0,0,0,0,0,0.0123396223100801,0.0311386086636478,-0.0099027862849202,0,0,0,0,0,0,0,0,-0.00911900969334108,0,0,0.0730801779391829,0,0.130474029855854,0,0,0,0,0,0,0,0,0,0.0441124263202893,0,0,-0.0373498410605373,0,0,0.123497546818198,0.0430296875829506,0,-0.0195893141587364,0,0,0,0,0,-0.0422543140035625,-0.0256138582894165,0,0,0,0,0,0
X002074.SZ,0,0,0,0.00923932966966565,0,0,0,0,0,0.0579259253200103,0,0,0,0,0,0,0,0,0.0317064427038379,0,0.384074938194308,0.0139208851852062,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.168878168996561,0,0,-0.114783777832561,0.0114742385211817,0,0,0,0,0,0,0,0,0,0,0,0.116223505868826,0,0,0.00539279383416404,0,0,0,0,0,0,0
X600702.SH,0,0,0.0665878566245117,0,0,0,0,0,0.143135990889864,0,0,0,0,0,0,0,0,0,0,0,0.186436351750151,-8.67361737988404e-19,0,0,0,0,0.12272497230282,0,-0.0526090854067168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035882848815787,0,0,0,0.099306044718621,0,0,-0.0391463866768073,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0562412862798659,-0.0612260790788042,0,0,0,0,0,0.35495132075417,-0.56373681611595,0,0,0,0,0,0,0,0,-0.153558781828166,0,0,0,0,-0.0772031441616997,0.0161869662416417,0.136044643853963,0,0,0,0,0,0,0,0.370744198602286,0.165949667396426,0,0,0,0,0,0,0,0,0.336243926856697,0,0,0,-0.208898012756402,0,0.121433419471568,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.0411397816673631,0,0,0,0,0,0,0,0,0,0,0,0,0.191638874247922,0,0,0,0,0,0,0,0,0,-0.0362318012173943,0,-0.175584173976343,0,0,0,0,0.237891372007919,0,0.0962676216844201,0,0.0215168286279817,-0.107685932374018,0,0,0,0.0595557639343061,0,0.328706207194233,0,0,0,0,-0.00375000599733009,0,0.0418587437195866,0,0,0,0,0
X000733.SZ,0,0,0,-0.029227805302172,0,0,0,0,0,0,0.035408844278843,0,0,0,0,0,0,0,0.338524060653826,0,0,0,0.070671569145342,0,0,0,0.184232672858498,0,-0.0214348773593456,0,0,0.0544535414173205,0,0,0,0,0,0.12374842180072,0,0.00799236065253191,0,0,0,0,0,-0.00282758495695974,-0.00278817693216435,-0.068094662010984,0,0,0,0.00138843517641176,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799881580519619,0,0,0,0,0,0.114959380439438,-0.0537204265016379,0.21386310687259,0,0.205424962182429,0,0,0,0,0,0,0,0.179990818731417,0,0,0,0,0,0.0346282142126038,0,0,0,0,0,0,-0.129926755015744,0,8.67361737988404e-19,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191249391421353,0,0.14170042681136,0,0,0,0.00849011210580617,0,-0.0951497029242431,0,0,0,0,0,0,0,0,0,0.0412041086209909,0.140495729422007,0.176120663589978,0,0,0,0,0,0,-0.0790968824282732,0,0.0603373386432527,0.13353764878589,0.0713306868193933,0,0.0269684503413849,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.222089450125855,0.0839510231861688,0,0,0.0261922015433577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161415660357988,0.0962054257106113,0,0.396466151180629,0,0,-0.14104504739182,0,0,0,0,0,0,0,0,0.00996857464318534,0,-0.162710517759112,0,0,0,0,0,0,0.295800478377935,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0127321065045151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379489047189787,0,0,0.118704900863755,0.0250383948415784,0,0.0457070488559871,0,0,0,0,0,0,0,0,0.00930393746217953,0.326149518630131,0,0,0,0,0,0.205468461977129,0,0.0646359635932519,0,0.0366185102004616,0,0,0,0,0,0,0
X300146.SZ,0,0,0.174507548395565,-0.0603622618065797,0,0.163822358033692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196141661003355,0.179012159256249,0,0,0.0195223793212428,-0.0114574812268492,0.0323955714244222,0,0,0,-0.0206937521839406,0.346094746682971,0,0,0,0,-0.0456954872900183,0,0,0,0,0,0,0,-0.349034318358098,-0.0683901628913506,0.481966105833399,0,0,0,0,0.052989018353699,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.171810302453555,0,0.0870397385909088,0,0,0.0377876116633433,0,0,0,0,0,0,0,0,0,0,0.208537832451961,0,0.073262792542762,0,0.0565475038321178,0,0,0,0,0,0,0,0,0,0,0.033080844593549,0,0,0,0,0,0,0,-0.00874656330688463,0,0,0,0,0,0,0.017756706399037,0,0.0278212361776399,0,0,0,0,0,0,0
X000988.SZ,0,0,0,-0.270701674098586,0,0,0,0,0,0.0528931221775926,0.156917330665584,0,0,0,0,0,0,0,0.0677382341076745,0,0,0,0,0.145148042005986,0.292689768687811,0.0755547727272333,0,0,0,0,0,0,0,0,0,0.147003115909806,0,0,0,0,0,0,0,0,0,0.284969595723716,0.208097796125373,-0.0891023151359978,0,0,0,0.0487756674729149,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0831188432046488,0,0,0,0,0.230576215605304,-0.0534154383695975,0,0,0.371837123197339,0.135178502223426,0,0,-0.355735473643803,0,0,0,0,0.058145226709299,0,0,-0.033723644829249,0,-0.063766102897912,0,0,0,0,0,0,-0.00170626133387811,0,0,-0.0972961520782063,-0.0476940073394694,-0.253359139855517,0,0,0,0,0,0,0,0,0,0,0,-0.150798906947908,0,0,0,0,0,0
Slope,0,0,0,0,0.0839434498768952,0,0,0,0.00396669481567829,0,0,0.359178162814626,0,0,0,0,0,0,0,0,0,-0.0479583083158074,0,0,0,0.16655428394878,0.0438126654606232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282236250062587,0.258520277443438,0,1.23859885700741,0,0,0,0,0,0
TED,0,0,-0.357606465968447,-0.220851598331463,0,0,-0.0183502822947975,0,0,0,0,0,-0.395369660412777,0,0,0,0,0,0,0,0.36442882937296,0,0,0,0,0,0,0,0,0,0.360775746375545,0,0,0,0,0,0,-0.0895021747853857,0,0.145183276450342,-0.0323865018388025,0,-0.467177434561894,0,0,0,0,0,0,0,0,0.575189841465653,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0962577591765179,0,-0.0840230948860508,0.0576645223564946,0,0,0.330382347620033,0,0,0,0,0,0.013063639411362,0,0,0,-0.0801365390514666,0,0,0.0960081174148359,0,0.0163136516156092,0,0,0,0,0.0679137994821524,0.119330767785182,0,0,0.0112721363384795,0.029020401214226,0,0,0,0,-0.0327928519245454,0,0,0,0,0,0.0592207015506471,0,0,-0.0506827976503531,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0737512754139822,0,0,0,0,0,0,0.0910665071536199,0,0,0,0,0,0,0,0,-0.00785566652659625,0.0505550110677081,0.083601007890628,0,0,0.0382621473294751,0,0,0,0,-0.103021534616241,0,0,-0.0173736728309239,0,0,0.0544021412237278,0,0,0,0.00663885062420163,0,0.0338356212025862,0,0.0348081597613965,0.000585371664960793,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000480992512729175,-0.000626273813765694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148127085205445,0,0,0,0,0,0.0012189974490529,0,0,0,0,0,0,0,0,0,0,0,-0.00191424176628976,0,-0.00215992534945072,0,-0.00121775921373047,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327657020082551,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523372975335515,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
