,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X600089.SH,X600584.SH,X000157.SZ,X600372.SH,X600703.SH,X000977.SZ,X600183.SH,X600066.SH,X600741.SH,X002236.SZ,X002028.SZ,X600522.SH,X600418.SH,X002049.SZ,X601877.SH,X002180.SZ,X002223.SZ,X000661.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.192666518321196,0,0.215347337041919,0,0,0,0,0,0,0,0,0,0.0723099858143934,0,0,0,0,0,0,0,0,0,-0.0116427137141866,0,0,0,0,0,0,-0.0561019593009333,-0.0080128438644922,-0.0146297110207314,0,-0.00912402638766763,-0.00579787239095752,0,0,0,-0.0202656737387006,0,0.0176571647976825,0,0,0,-0.036810606931241,-0.0479636641983111,0,0,0,0.0109430610082876,0,0
X000858.SZ,0.214121179785668,0,0,0,0,-0.0194019332090994,0,0,0,0.385787039621251,0,0,0,0,0.0319880472574809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925934393054597,0,0,-0.000838076265051281,0,0,0,0,0.0489889530813369,0,0,0,0,0,0.0509855839696623,0,0,0,-0.0123476052436013,-0.00809865834471135,0,0,0,0.0367566123354288,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0911459233475614,0,0,0,0,0,0,0,0.150374670675035,-0.0761798430248063,0.481710526355542,0,0,0,0.0510838464046001,0,0,0,0,0,0.0902557639903138,0,0,0.0113515945734576,0,0,0,0,0,0,0,0,0,0,0,0.00723590085136172,0.0161163698552134,0.0820070946730398,0,0,0.0902646556048287,0,0,0,-0.0540174384870332,0,0
X002415.SZ,0,0,0,0,0.0734079030002588,0,0,0,0,0,0,0,-0.17517827329225,0,0,0,0,0,0,0,0.0171530783581346,0,0,0,0,0,0,0,0,0,0,0.0405864822994383,0,0,0,0,0,0,0.060399526170838,0,0,0,0,0,0,0.00992700086932165,0,0,0.156645727231759,0,0,0,0.012090237989131,-0.14837746807329,0,0,0.0560267026328359,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0708055099130607,0,0,0,0,0,0,0,0,0,0.137169898562537,0.0644472940785139,0,0.0554886859445057,0,0,0,0,0,0,-0.103487321156343,0,-0.0313018122112981,0,0,0,0,0,0.0519816306146505,0,0,0,0,0,0,-0.00334786340712138,0.211997476252828,0,0,0,0,0.10224228828721,-0.20314221359046,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.2474207112852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151424466266486,0,0,0,0,0,0,3.46944695195361e-18,0.0966967682372223,0,0,0,0,-0.113603747304215,0,0,0,0,0,0,0,0,0.123750209091304,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,-0.128655687787294,0.0467956904777071,0,0,0,0,0,0,-0.17589029723689,0,0,-0.0903293577796927,0.0995181299279731,0,0,0,0,0.0158784157719258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411060708862765,0,0,0,0,0.00359552586588739,0,0,-0.011644186162021,0,-0.0952169695084276,0,0,0.0952051134511,0,0
X600809.SH,0.222141473470581,0,0,0,0,0,0,0,0,0.132724991773993,0,0,0,0,4.33680868994202e-19,0,-0.0921356190345035,0,0,0.194864070720751,0,0,0,0,0,0,-0.0162537837034092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206110332271159,0.174804211005639,0,0,0,-0.049752742912489,0.0317635855171096,0,0,0,0,0,-0.00656724677564534,0.23707106409328,0,0,0.0121146896677051,0,0
X000651.SZ,0,0,0,0,0,0.110159256053208,0.00461436307190062,0,0,0,0,0,0,0,0.122404935070489,0,0,0,0,0,0,0,0,0,0,0,0,0.0134492900826816,0,-0.0212152482748774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144420612022079,-0.0305329331423564,0,0,0,0,0,0,0.0203667854944083,4.33680868994202e-19,0,0,0,0.0068424620298544,0,0
X000568.SZ,0.117456291063547,0.615124663028837,0,0,0,0,0,0,0,0,0.0570908617432456,0,0.00826929568795717,0,0,0,0,0,0,0.198354992302245,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539031458694716,0,0,0,0,0,0,0,0,-0.0477858304176645,0,-1.73472347597681e-18,0,0,0.00222932673240718,0,0
X002371.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133099455185131,0,-0.0870195493519785,0,-0.165569068378789,0.301639020989431,0,0,0,0,0,0,0,0,0,0,0.171518306059206,0,0,-0.063744382532851,0,0,0,0,0,0,0.0886574307085634,0,0,0,0,0.0627532518114169,0,0,0,-0.030182307948182,0,0
X600104.SH,0,0,0,0,0,-0.00382122955663641,0,0,0,0,0,0,0.111482403900575,0,0,0,0,0,0,0,0,0,0,0.062843349836389,0,0,0,0,0,0,-0.0293506347630942,-0.0715895248062057,0,0,0,0,0,0,0,0,0.0784154914773157,0,0,0,0,0,0,0,0.0542108107055935,0.0353409210106362,-0.00807058253892455,-0.0237627775572313,0,-0.0184205461020036,0,0,0.0432089594345635,0,0
X000625.SZ,0,0,0.27657130020016,0,0,0,-0.267720731209368,0,0,0,0,0.376007476450603,0,0,0,0,0,0,0,0,0,0,0,0,0.0499675844561489,0,0,0,0,0,-0.0814636371662003,0,0,0,0,0,0,0.329083089538163,0,0,0,-0.0533679205700347,0,0,0,0,0,0,0,0.131718029327993,0,0,0.129579903759265,-0.377914307879964,0,0,0.00158257370361444,0,0
X000725.SZ,0,0,0,0,0,0,0.100204687838096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661688323885069,0,0,-0.153233314482371,0,0,0,0,0,-0.0386872549818758,0,0,0,0,0,0.0208136923760447,0,0.308018817732522,0,0,0,0,0,0.0341104876474416,0,0,0.0864917902532902,0,0,0.0228310548303494,0,0,0,-0.0263200798133976,0,0
X600031.SH,0,0,0,0,0.17128555571181,0,0.170083352085144,0,0,-0.117055737943178,0,0,0,0,0,0,0,0,0.19111479594092,0,0,0,0,0.288012728838097,-0.0546665922337511,0,0,0,0,0,-0.0669476186104111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124162544521276,0,0,-0.0308652156074195,0,0,0,0.0352863874820638,0,0
X300124.SZ,0,0,0,0,0,0,-0.00095334534203128,0,0,0,-0.38250366037578,0,0,0,0,0,0,0,0,0,0,0.389988976732506,0,0,0,0,0.0439674963736459,0,0,0,0.0686801968845275,0.0259613421035637,0,0,0,0,0,0.0375197834194866,0,0,0,0,0,-0.131349383992905,0,0,0,0,0.0246053535990941,0.275842697245009,0,0.0497136896472589,-3.46944695195361e-18,0,0,0,0.0224464495667391,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.01675333754564,0,0,0,0,0,0,0,0,0,0.155577527589504,0,0,0,0,0,0,0.0991942797911312,0.108391140748927,0,0,0,0,0,0,0,0.0439341663885024,0,0,0,0.0698870457810232,0,0,0,0,0.0902349759210708,0,0,0,0.0420327246523316,0.0141063379272495,-0.114776850451576,0,0,0.029588041527318,0,0
X002304.SZ,0,0.0672318502602557,0,0.113982860969881,0.13100866772861,0,0,0,0,0.0909485638468009,0,0,0,0,0,0.0117813028740235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101682062891054,0,0.438678361606364,0,0,-0.155420918647184,0,0,0,0,0,0,0,0,0,0,0.0491577637116883,0.0147645541407072,0,0,0.0323099298080614,0.00153261331312965,0,0,0,4.33680868994202e-19,0,0
X000338.SZ,0,0,-0.0971269452222585,0,0,0,0,0,0,0,0,0,0,0,0.247793074837989,0,0,0,0,0,0,0,0,0,-0.0252989730933387,0,0.104079607889727,0,0,0,0,0,0.0326307916114187,0,0,0.246003837748701,0,-0.0677075564589227,0,0,-0.0451973110567525,0,0,0,0,0.248301186587141,0,0,0,0,0,-0.124385900331985,-0.022693975443618,-0.18002581641829,0,0,-0.0302219038810451,0,0
X000596.SZ,0,0,-0.0853310421780624,0,0,0,0,0.237894489338514,0,0.325020478051691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127864437143136,0.081812780689425,0,0,0,0,0.146315248291299,0,-0.0943825905880989,0.0406985673347196,0.165256624681954,0,0,0,0,0,0,0,0,0.0377658805548702,0,0
X300014.SZ,0,0,0.12119979890993,0,0.330832674686289,-0.105851801005517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513852745328544,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0253274597494737,0,0,0,0,0,-0.0238709509286971,0,0,0,0,0,0,0,0,-0.13528156393567,0,0.0126773461730445,0.254964102975797,0,4.33680868994202e-19,-0.00119911092647924,0.0236435829228692,0,0,-0.0326370893075164,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286818056894564,0.0319972845215393,0.0418757647855016,0,0,0.114924488115661,0,0.0496005149558402,0,0,0,0,0,0,0.0582764605680797,0,0,0,0.0545902336420235,-0.200707092175357,0,0,0,0,0.0874968905284627,0,0,0,0,0.334367516756177,0,0,0,0.0891133866387697,-0.0467978324051077,0,0,0,0,-0.0883433132749852,0,0
X002241.SZ,0,0,0.369904833178529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230129192632976,0,0,0,0,0,0,0,0,0,0.112661946563598,0,0,0,0.0770998653628281,0,0,0,0,0,0,0,0,0,0,0.0496763737194731,0,0,0,0.0377431631573567,0,-0.0242234068782087,0,0.0166649718359327,0,0.0101301295421929,0.0259395150172967,0,0,0,0.0364871566648084,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214102433145632,0,0.243930937079398,0.109243216362544,0,0,0,0,0,0.0842455607285504,0,0,0,0.125748904300477,0,0,0,0,0,0,0,-0.0898090610818414,0,0,0,0,0,0,0,0,0,0,0.0234205660650213,0,0.0745800084255006,0,0,0.0839206589637785,0,-0.535420613638591,0,0.0874049841259972,-0.0385776220819584,0,0,-0.0472900917228246,0,0
X002463.SZ,0,0,0.129156945583496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196159195009493,0,0,0,0.0883167860319049,0,0,0,0.255004453743156,0.301701464289311,0.0262605891295385,0,0,0.129971790709577,0,0,0,0,0,0,0,0,0,0.101291900014701,0,0,0,0,0,-0.0301257827532688,0,0,0,0,-0.279466965542265,0,0
X600089.SH,0,0,0,0,0,0.100631565428069,0,0,0,0,0,0,0,0,0,0,0,0,0.100467216299291,0,0,0.0843779676213019,0,0,0,0,0.116395273588911,0.0378330393205161,0,0,0,-0.0619480004127749,0,0,0,0.0632290578914762,0.146744375479042,0,0,0.257092037455772,0,0,0,0,0,0.0742332426440904,0,0,0,0.100047899417976,0,0,0.0130979878219306,0,0,0,-0.0240562603782869,0,0
X600584.SH,0,0,0.0475018781205517,0,0,0,0,0,0,0,0,0,0.0854302514104981,0,0,0,0,0,0,0,0.0960586820449838,0,0.00656200765305626,0,0.0278082848843977,0,0,0,0,0,0.189570293972312,0,0.111050216027734,0,0,0,0,0,0.0108821543711844,0,0,0,0,0,0,0.0831624669859013,0,0.209625892046217,0,0.202116067630787,0,0.00643973662814715,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.109867621226637,0,0,0,0,0,-0.0465253759690111,0,0,0,0.135551503214938,0,0,0,0.241384117927308,0,0,0,0,0,0.17084659666986,0,-0.0194122178544668,0,0,0,0.0337549002579993,0.03099653117526,0,0,0,0,0,0,0,0,-0.029855093016497,0,0.0665702750802754,0.203619187897109,0,0,0,0,0,-0.0204255842477485,0,0,-0.0107757524341023,0,0,0,0,0,0
X600372.SH,0,0,-0.0469050892594244,0,0,0,-0.0257101006593045,0,0,0,0,0,0,0,0,0.0535548429183941,0,0,0,0,0,0.0477399669925335,0,0,0,0,0,0,0,0,0,0,0,0,0.060431601652102,0,0,0,0.317877692417088,0,0.0964516954750451,0,0,0,0.0364153662752081,0,2.16840434497101e-19,0,0.0166894986616143,0,0,0,0,0,0,0,0.0241433691520778,0,0
X600703.SH,0,0,0,0,0,0,-0.115552216929372,-0.0922069469199281,0,0,0,0,0.140246422568418,0,0,0,0,0,0,-0.0105709762662267,0,0,0.0124202504466593,0,0,0,0,0,0,0,0.0385524672532706,0,0,0,0,0,0,-2.16840434497101e-19,0.268961198031638,0,0,0,0,0,0,0.0394627800437083,0.0708278097024802,0,0.0768412473121223,0,0,0,0.0279761567578699,0,0,0,-0.0111185542821215,0,0
X000977.SZ,0,0,0,0,-0.0846609456778562,0,0,0,0,0,0.0163103955480013,0,0,0.192274197372392,0,0,0.319253159914918,0,0,0,0,0,0.0182519116376028,0,0.425762698071077,0,0.0273295556717116,0,0,0,0,0,0,0,0,0,0.0533276006415374,0,0,0,0,0,0,-0.071442823301726,0,0,0,0,0.229631948785276,0,0,0.00314906749966561,0.0208105785433642,0,0,0,0,0,0
X600183.SH,0,0,0,0.127027190584583,0,-0.155897513627139,0,0,0,0,-0.0795310453018111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102574245005297,-0.16733767605648,0,0,0,0.16890816182536,-0.0928131701756066,0,0,0,0.326449766089361,0.537512712602522,0,0,0,0,0,-0.0582621315776073,-0.177455124454975,0,0,0,0,-0.0284841110336964,0,0.0588904609096735,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600066.SH,0,-0.105326421784311,0,0,0,0.423516120240263,0,0,0,0,0,0,0.07105107205939,0,0,0,0,0,0.223593640896644,-0.0213733179598858,0,0,0,0,0,0,0.216406338599295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843629309370567,0.0661474780376942,0,-0.350160315552225,0,0,-0.0116639994982326,0,-0.317387744515575,0,0,0.00879933886223618,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194831482701498,0,0,0,0,0,0,0,0,0,-0.0378521359943591,0,0,0,0,1.38777878078145e-17,0,-0.062613779774888,0,0,0,0.222663153710119,-0.329256238910072,0.0927100909101672,0,0,0,0,0,0,0,0,0,0.0262251293747105,0,0,0,0,0,-0.0650778746684513,0,0,0.0111501856658458,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323935939887705,0,0,0,0.0537258769983166,0,0,0,0,0,0.0208413325834994,0,0.0835948517650338,0,0.141784717048196,0,0,0,0,0,0,0,0,0,0.0941371250583763,0,0,0,0.0571597385061067,0,0,0,0.138531771888989,0,0,0,-0.0411089814823948,0,0,0,0,0,0
