,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X002236.SZ,X000100.SZ,X600183.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002241.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X600867.SH,X002049.SZ,X600487.SH,X300014.SZ,X000050.SZ,X300146.SZ,X600066.SH,X002463.SZ,X002371.SZ,X000977.SZ,X000066.SZ,X300136.SZ,X002008.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.286509461851452,0.0797675036708648,0,0,0.154339870440383,0,0,0,0,0,0.0393592921378291,0,0,0,0,0,0,0,0.0309409661627903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318875314509339,0,0,0.0679642917426467,0.0391130402660438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149179896503096,0.00585035636522159,0,0,0,0,0,0
X000858.SZ,0.0147013685953036,0,0,0,0,0,0,0,0,0,0.356281347389793,0.137121168290889,0,0.0657752640931593,0,0.0384898640504543,0.0514764038931969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273140478767505,0,0,0,0,0,0,0.0320702330320814,0,0,0,0,0,0,-0.0485949238499101,0,0,0,0,0,0,0
X000651.SZ,0,0.162987412677613,0,0,0,0,0.0693510122023443,0,0,0,0,0.0743640307790304,0,0,0.15207053699693,0,0.0116978610115444,0,0,0,0,0,0,0,0,0.100358445398371,0.0152769854322808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944419212209999,0,0,0,0,0.0201891787225815,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.167977186087015,0,0,0,0,0,0.0880489721765106,0,0,0,0,0.0769598040348324,0,0,0.0289880712270799,0.263048677997237,0,0,0,0,0,0,0,0,0,0.103394217160017,0.0851086823526425,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0683426720126442,0,0,0,0.0068198805701555,0,0,0,0,0,0.0420153596569519,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0127013303938378,0,0,0.223303176435054,0,0,0,0,-0.01363870834055,0,0,-0.104467847879504,0,0.0952716174319157,0.0357935832143679,0,0,0,0,0.20056869262217,0,0,0,0,0,0,0,0,0.0946588343981694,0,0,0,0,-3.46944695195361e-18,0.0606323198620129,0.0249800979440358,0,0,0,-0.0961886954654253,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0964301334055885,0,0,0,0,0,0,0,0,0.604091224564586,0,0,0,0,0,0,0,0,0,0,0.203051759571685,0,0,0.184373418193285,0,0.0703409857336289,0,0.0345855611119631,-0.0471672694707078,0,0,-0.0438946562849684,0,0,0,0,0,0,0,0,-0.00667100994626741,-0.00968692570896106,0,0,0,0.0778724015022662,0,0
X002304.SZ,0,0.0133475680482486,0,0.0110788905844158,0,0,0,0,0,0,0.216609015050837,0,0,0,0.148316271510765,0.0749415883574423,0,0,0,-0.0209565190329682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109531698940187,0,0,0,0,0.0740643239460544,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.193347983956875,-0.0146836722657468,0.0475033463587389,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.169472548303535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438941270716761,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360033730092023,-1.73472347597681e-18,0,0,0.372627649907081,0,0,0.0579740320141645,0.00594187623290696,0,0.0257467168150408,0.0500918464310212,0,0,0,0,0.0754442714209157,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100726828068535,0,0,0,0,0,0,0,0,0,0,0.217143461436488,0,0,0,0,0,0,0,0,0,0.301728243599935,0,0,0,0,0.0339140213213773,0,0,0,0,0,0.0249409620252503,0,0,0.00895765340060025,0.149118114089041,0.0606238055581412,0,0,0.0439613342341313,0.0468036101404893,0,0,0,-0.00941770237498249,0,0
X600031.SH,0,0,0.0238981194779481,0,0,0,0,0,0,0,0.113491551508481,0,0,0.144721527278201,0,0,0,0,0,0,0,0,-0.0351612947815231,0.0127190307910545,0,0,0.110092635927274,0,0,0,0,0,0,0,0,0,0,0,0,0.094700843623415,0,0,0,0,0,0,0,0,0,0,0,0.00982592875776984,0,0,0,0,1.73472347597681e-18,0,0
X000568.SZ,0,0.526743724473248,0,0,0,0.0787863785162298,0.0179602760426695,0,0,0,0,0.0101084444063325,0,0,0,0,0,0.224699590513896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493489496010465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161319944834136,0,0,0,0,-0.000970383840223939,0,0,0,0,-6.93889390390723e-18,0,0
X002475.SZ,0.243679969853723,0.130438190262936,0.0280050404250832,0,0,0.248021641844052,0,0,0.448037384876798,0,0,0,0,0,0.160987618522161,0,0,0,0,0.0887874989144249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013337656138186,0,0,0,0,0,0.0190546259070655,0,0,0,0,0,0,0,0.0388485470758551,-0.062189027917856,0,0,0,0.0209126980080467,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0933680349034349,0,0,0.0379752922095588,0,0,0,0,0,0.0240768897377131,0,0,0,0.0257584435633577,0,0,0,0,0,0,0.0517422154771561,0,0,0,0,0,0,0,0.0185122713009467,0,0,0,0,0,0,0,0,0.130628111140299,0.0351850163117862,0,-0.00878197495693279,0.0209446503139527,0,0,0,0.0970015124998368,0,0
X000338.SZ,0,0.0375673241410427,0.193206862827755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120486984316202,0,0,0,0,0.0458566575555526,0,0,0,0,0.0637019391555915,0,0,0,0,0,0,0,0,0.0596759894201989,0.363466235324222,0,0,0,0,0,0.00432263091723447,0,0,0,0,-0.00611050520274107,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.349221509522844,0,0,0,0,0.223923463225506,0,0.382100330256186,0.0744352121730277,0,0,0,-0.0954747159646011,0,0,0,0,0,0,0,0,0,0.0701407278921667,0,0,0,0,0,0,0,0,0,0,0,0.0121784992719637,0,0,0,0,0,0,-0.0835872751573737,0,0,0,0,0.15548518540217,0.00695947309529172,0.0342007353948422,0,0,0,-4.33680868994202e-19,0,0
X000596.SZ,0,0,0,0,0,0.0952882960196112,0.0455964401349765,0,0,0,0.222740967092046,0,0,0,0,0,0.395417718401418,0.0582632405485082,0,0,0,0,0,0,0,0,0.00836261380979789,0,0,0,0,0.0252355626887261,0,0,0,0,0.0767624574801581,0,0,0,0,0,0,0,0,0,0,0.0966362262974502,0,0,0,0,-0.0145597824662702,0,0,0,0.199050865822422,0,0
X600809.SH,0,0.378762063701125,0,0,0,-0.043317648577955,0,0,0,0,0.0916005800780592,0,0,0,0,0.148130038628915,0,0.0281382499971382,0,0.0482506715290175,0,0.0417879723772938,0,0,0,0,0.0367135988170974,0,0,0,0,0,0,0,-0.00936804488072247,0,0.0200568939078985,0,0,0,0,0,0,0,-0.0230929586806987,0,0,0,0.00701295415084706,0.149053077241415,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000661.SZ,0.192505454173924,0,0,0.227006617554991,0,0,0,0,0,0,0,0.0192676779113659,0,0,0,0.115496109981244,0.108025532606819,0,0,0,0,0,0,0,0,0.235892711511606,0.000791156571548374,0,0,0,-0.0243320715241158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110220380815329,-0.0153972390817543,0,0,0,0,0,0
X601877.SH,0,0,0,0.125016024300545,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0259862065652339,0,0,0,0,0,0.0567183432671521,0,0,0,0,0,0.0159311886932472,0,0.0411448557463265,-0.0382362626280592,0.0302896160397332,0,0,0,0.000337217140846273,-0.0284930412893978,0,0,0,0.0521645675789054,0,0
X600703.SH,0,0,0,0,0,0,-0.138405548328156,0,0,0,0,0,0,0,0,0,0,0.15083532092162,0,0,0.0824644913037487,0,0,0,0,0,0,0,0,0,0.216110397981265,0,0,0.0711997571969265,0,0,0,0.182235105999746,0,0,0,0,0,0.121917575170933,0,0,-0.192672306724262,0,0.160700225888811,0.126951138696864,0,0.00307112793766557,-0.0645174851931969,0.303622099384965,0,0,0.298108607797629,0,0
X002236.SZ,0,0,0,0,0,0.743457399572646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010815879852415,0,0,0,0,0,0,0,0.0087841482042357,0,0,-0.0212696046512039,0,0,-0.125356252534017,0,0.0439584500305193,0,0,0,0,-0.0830160724512368,0,0,0.123934902364621,0,0.244150770156411,0,-0.00970915970438993,1.73472347597681e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0721514214244544,0,0.141512782830009,-0.0459726979264787,0,0,0,0,0.08744831440735,0,0,0.051449059286386,0,0,0,0.0768241617054046,0,0,0,0,0,0.035319100223955,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.126832426058485,0.0290734045479463,0,0.0829813286182453,0,0,0,0,-0.014985421543509,0.0187838808981125,0,0,0,0,0,0
X600183.SH,0,0,-0.0567551676339599,0,0,0,0,0,0.171412625789044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929906019160613,0,0,0.295949269806982,0,0.16297371341345,0,0.0612159838104502,0,0,0,0.0847369117815574,0.160610726331914,0,0,0.0424685668925707,0,-0.00752444618201005,-0.00371631221150795,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0737130143833757,0.256691894247222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-3.46944695195361e-18,0,0,0,0,0.0727742188402323,0,0,0,0,0.115886914088526,-0.0864275132816744,0,0.181087044815196,0,0,0,0,0,0,0,0,-0.291547754242926,0,0,-0.0968918695546713,0.118675280084129,0,0,0,0.0112650166739275,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0380664332045842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231994306938166,0.0370777701976293,0,0,0,0.118558357633489,0.158824023809541,0,0,0,0,0.112618147729708,-0.0435697837105963,0,0,0,0,0,0.111538695526163,0,0.0813635517895305,0,0,0,0,0,0.0500724447924155,0.0607167768729298,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456027785270814,0,0,0,0.325635592348708,0,0,0,0,0,-0.0812305276747048,0.117548202376738,0,0.24579163738894,0,0,0,0,-0.00427793978001332,0,0,0.0398526066146356,0,0,0,0,0.01542170178515,0,0.0191851643135316,0,0,0,0,0.14172434672895,0,0,0,0,0.000543772590930527,0.015337049134521,0,0,0,-0.0556546472740744,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0529630568641347,0,0,0,0,0.0139338646756213,0,0,0,0.143003800941843,0,0,0,0,0,0,0,0.374596279701456,0,0,0,0,0.118371210691773,0,0,0,0,0,0.239414553132685,0.0521819667342364,0,0,0,0,0,0.19614600759266,0,0,0,0,-0.0642218199523758,0,0,0.0162631914970948,0,0,0,0,-0.0150744028156843,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777424029504554,0,0,0,0,0,0,0,0,0.0148582517257975,0,0,0,0,0,0,0,0,0.0142360791421446,0,0,0.0125531351607586,0,0,0,0,0.0589583217086056,0.131078789518212,0.0509063605831679,0,0,0,0,0.0394432738181435,0.0861684619158693,0.0985166949542148,0.182378915499937,0,0,0,0,0,0,-0.0305967361907521,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.144474394323618,0.148482492608014,0,0.141780728475581,0,0.0234016525966389,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408482704836262,0,0,0,0,0,0,0,0,0,0,-0.0405488657034502,-0.0215844666920061,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838611113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169785846576755,0,0.185123022982982,0,0.164605636905792,0.0492058219201363,0,0,0.20341187498125,0,0,0,0.0162275706778086,0,0,0,0,0,0,0.00452688513297982,0,0
X000625.SZ,0,0,0,0,0.249721959259029,0,0,0,0,0,0,0.175126494991319,0,0,0,0,0,0.0652716348882018,0,0.0318883446071941,0,0,0,0,0,0,0.195921805725779,0,0,0,0,0,0,0,0,0,0,0,0,0.056974731710096,0,0,0.0251267883069871,0.127702396687076,0,0,-0.0434360173851501,0,0,0,0,0.0459319369240583,-0.0560319553162088,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.332057046145776,0,0,0,0,0,0,0,0,0,0,0,0,0.0829552149933479,0.0827164577966382,0.128959880160686,0,0.109855551664415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305112622439136,0,-0.0668466932535942,0.0882439084316778,0,0,0,0.0838782846483486,0,0,0,0,0.0680921575344942,0,0,0,0,0,0,0,0.0126933263217284,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.294019157291722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129725175825859,0,0,0,0,0,0,0,0,0,0.0498952672284233,0.0297823607487142,0.0222428513241941,0.112189414870617,0,0,0,0.0293501434740747,0.0394560496962381,0,0,0,0.076562297918555,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.097495958731761,0,0,0,0,0.0093332103417984,0,0,0.00150093737620872,0,0,0.135558825446499,0,0,0,0,0,0.0131265101197143,0,0,0,0,0,0,0,0.303939108925454,0,0,0,0,0,0,0,0.112197971183728,0,-0.0301654555692406,0.0452625379896654,0,0.0254093713072997,0.189992353822848,-0.158829366253413,0,0,0.0201079939377598,0,0,0,0,0,0,0,0.0168810319421435,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547398730544494,0,0,0,0,0.0614207523632072,0,0,0.208255267272616,0,0,0,0,0.0733949991802911,0,0,0,0.0160612982382507,0,0,0,0,0,-0.0578958396112157,0.116148991166678,0,0,0,0,-0.099450153758804,0.0613147624657933,0,0.117695032974456,0,0,0.281033484920018,0,0.0117271722409684,-3.46944695195361e-18,0,0,0,0.0106628979732383,0,0
X600177.SH,0,0.0111663720085009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733082633942673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154762932981646,0,0,0,0,0,0,0.094934902906823,0,0,0,0,0.0417042075017492,-0.0449063090255372,0,0,0,0,0,0
X600867.SH,0,0,0,0.46441461020956,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419816499825607,0.0104896071795202,0,0.112316289499597,0,0,0,0.10752718044674,0.124558087324146,0,0.0416519105176069,0,0,0,0,0.0183835467605276,0,0,0,0,0,-0.0135858914998644,0,0,0,0.185146228728832,0,-0.0342928305247872,0,0,0,0,0,0,0,0.0393983789240456,0,0,0.00395583139874876,0,-0.103647307056147,0,0
X002049.SZ,0,0,0,0,0,-0.0664231523550764,0,0,0,0,0,0,0,0,0,0,0.108045534978125,0,0,-0.0293863274172077,0,0,0,0,0,0.297444688485513,0,0,0,0,0,0,0.605799382302487,-0.0646927210226977,0,0,0,0,0,-0.097677415680016,0,0.121269810538597,0,0,0,0,0,0.232664696130079,0,0,0,0.0853252993883759,0,0,0,0,-0.0281537934574564,0,0
X600487.SH,0,-0.0806002030557643,0,0,0.206448081790292,0.0652331444959467,0,0,0,0,0,0,0,0,0.171765118943845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113090814002818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586944094611082,0.308475073866749,0,0,0,-0.00588444144813688,0,0,0,0,0.328978009484836,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0549466529493273,0,0,0.0545595021623161,0,0.0905780511124449,0,0,0,0,0,0,0.0272866666152076,0,0,0,0,0,0,0,0,0,0,0.126327976417895,0,0,0,0,0,0,0,0,0,0,0,0.0226228757177663,0,0,0.13876769497835,0,0,0,0,0,0,0,0,0,0.031079052565969,0,0
X000050.SZ,0,0,0,0,0,0,0,0.548996674844863,0,0,0,0,0,0.111895495311905,0,0,0,0,0,0,0,0,0,0.0885882108407608,0,0,0,0,0,0.0860706273222596,0,0,0,0,0,0,0,-0.0264002222037496,0,0.1015458404851,0,0,0,0,0,0,0.0798195746390415,0,0.0865820237569054,0,0,-0.0140806781394516,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824791531971696,0,0,0,0,0.0469050053277541,0.0520230752058746,0,0,0,0,0,0,0,0,0,0.0564939554793845,0.104090846993061,0,0.167025259178583,0.152133769837727,0,0,0,0,0,0,0,0.0178828309844477,0,0,0,0,0,0,-0.00344390896352729,0,0,0,0,0,0
X600066.SH,0,0.0482307811806703,0.000501600469919361,0,0,0,0,0,0,0,0,0,0,0,0.00812955767223672,0,0,0,0,-0.0186749020203862,0,0,0.191781715745402,0,0,0,0,0,0,1.73472347597681e-18,0.344587583761433,0,0,0,0,0,0,-0.0538952283677279,0,0.0497031437004739,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.02870790537591,0,0,0,-0.0311847302694226,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.051851484376305,0,0,-0.0552747194994603,0,0,0.160930391435934,0,0.491388893841971,0,0.130739882500769,0.141737489682161,0,0,0,1.73472347597681e-18,0,0,0,0,0.0405251464840382,0,0,0,0,-0.656162962179914,0,0,0.0159161115100104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106731718467735,0,0,0,0,0,0
