,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X600104.SH,X002415.SZ,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X601877.SH,X002236.SZ,X300003.SZ,X002007.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300142.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X002463.SZ,X600867.SH,X300014.SZ,X002008.SZ,X000977.SZ,X002049.SZ,X600066.SH,X600498.SH,X002506.SZ,X000066.SZ,X300146.SZ,X600177.SH,X300136.SZ,X002129.SZ,X002371.SZ,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.317292687849599,0,0,0,0.07786511140978,0,0,0,0.177776055893448,0,0,0,0,0,-0.120433785115245,0,0,0,-0.0765072030730743,0,0,0,0,0,0.0117171521357055,0,0,0,0,0,0,0,-0.00838194596151681,0.0847298853487086,0,0.0358417847100464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013004596931937,0.0144452658324685,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.281769202693057,0.254038508919761,0.0494026801347238,0,0,0,0,0,-0.0307793431983563,0.235479498244946,0,0,-0.0562251769503279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225457967041977,0,0,0,0,0,0,0,0,0,0,0,0,0.0832253038698978,0.0864050061282737,0,0,0,-0.0208904368282319,-8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0193563068268195,0,0,0.15974447939045,0.0270700045906473,0,0,0,0,0,0,0,0,0.195490399921676,0,0,0,0,0,0,0,0,0,0.187509041132858,0,0,0,0,-0.0262553806136065,0.179302144193927,0,0,0,0.172931897318654,0,0,0,-0.127550003109796,0,0,0,0,0,0,0,0,-0.00322010745413417,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.145162689847743,0,0.12013539521958,0,0,0,0,0,0.1405393827169,0.134422225959937,0.131682244529116,0,-0.0786626655711478,0,0,0,0,0,0,0,0.0440704867241211,0,0,0,0,0,0,0,0,0,-0.0717460793990239,0,0.142455567758975,0,0,0.040681268290895,0,0,0,0,0,0,0,0,0.00462687701203292,-0.0181216445765413,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364062614542751,0.234555922542321,0,0,0,-0.0563744815293906,0.0865561196049401,0,0,0,0,0.0110587810486365,0,0,-1.0842021724855e-19,0.0902359062331725,0,0,0,0,0,0,0,0.013025504256967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120434418836209,0.000728499190617849,0,0,0,0,0,0
X002415.SZ,0,0.0727741906860956,0,0,0,0,0,0,0,0.161297116706191,0,0,0,0,0,0,0,0,0.125470358266594,0,0,0.190388904016866,0,0,0,0,0,0.202513278698344,0,0,0,0,0,0,-0.0210541289387209,0,0,0,0,0,0,0,0,0,0,0,0.0389103118107345,0,0,0,0,0,0.012170298055812,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.133832671598876,0,0,0.327367913533879,0,0,0,0,0,0,0.0198281304328699,0.0563264077284657,0.127893585936524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161156145540782,0.0361202083240907,0.0633660442897813,0.049289985905552,0,0,0,0,0,0,0,0,0,-0.0490299481243548,0,0.0601415093106861,0,0.0407103212390475,-0.0100900085119216,0.00908752645158967,0,0,0,0,0,0
X000568.SZ,0,0.631082623300787,0.196919909675438,0,0,0,0,-2.16840434497101e-19,0,0.0230185584594147,0,0,0,0,0,0.0512180979766838,0,0.0958417768743991,0,0,0,0,0,0,0,0,0,-0.170510217746808,0,0,0,-0.115597657452026,0,0,0,0.0196776531945599,0.0508002402902665,0,0.0590489640764336,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158785796309076,0,0,0,0,0,0,0
X002475.SZ,0,0.388159799883929,0,0.230138545309484,0,0.0481281229848001,0,0,0,0,0,0,0,0,0,0.0467522130332926,0,0,0,0,0,0.2796423313261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995713372945511,0,0,0,0,0,0,0,0,0.105957421540607,0,0,0,0,0,0.0219229476828332,-0.00770508647463294,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0237449071927517,0,0,0,0,0,0,0,0,0,0,0,0.00508095158664699,0,0,0,0.174434816302384,0,0,0,0,0,0,0,0,0,0,0,0,0.0379807477216225,0,0,0,0,0,0,0.0519334752798644,0,0,0.145484211485692,0,0,-0.0334931784234352,0.0633744555814416,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0266343018278125,0,0,0,0,0,0,0.107785177294895,0,0,0,0,0.290926473919807,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0580811354987803,0,0.0665385778417112,0,0,0,0,0.0515624569312208,0,0.27488255561616,0,0.133552507227367,0.00287103934728762,0,0,0,0,0,0.587387748131537,0,0.049479499727707,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.127005169502195,0,0,0,0,0.135974439233239,0,0,0,0.00275192219353124,0,0,0,0,0,0,0,0,-0.0278350822188629,0,0.153487090817484,0,0,0,0,-0.0827926106855109,0,0,0.0686417071045556,0,0,0,0,0.0291180110975875,0,0,0,0,0,0,0,0,-0.00773280770688524,0.0272234034621699,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0156988579094982,0,0.0688426535103348,0,0.0253465597295822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258116573698151,0,0,0,0,0,0.118572226927761,0,0,0,0,0,0.0732238892207571,0,0,0,0,0,0,0.0492797283552891,0,0,-0.105800002479182,0,0,0.00995879731202788,0,-0.0057159877673033,0.0280612538630827,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.11315363032544,0,0,0,0,0.0851609416888411,0,0,0,0,-1.73472347597681e-18,0,0,0.0719640297246958,0,0,0,0,0.160552863996101,0,0,0,0,0.0438541072322686,0.00970157946777491,0,0,0,0,0,0,0,0.00524613081999899,0.084131374438279,0,0,0,0.0617269073624109,0.0612417143289035,0,0,0,0,0.0965471570243046,0,0,-0.00552113587818333,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.255959856505033,0,0,6.93889390390723e-18,0,0.265813167691879,0,0,0.066233920193451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159248057779116,0,0,0,0,0,0.0498303230145442,0,0,-0.145633739389073,0.140217668589579,0,0,0,0,-0.0124034624968466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.231507772290888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171392269668396,0,-0.0366982826852555,0,0,0,0,0,0.0642639502087383,0,0,0.0322780481607303,0,0,0,0,0,0.0836291216114181,0,0,0.0106162933655449,0,0,0,0,0,0,0,0,0,0,0,0.0900003357792453,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0627687380757381,0,0,0,0,0,0.35499528217234,0.124788270903796,0,0,0,0,0,0,0,0.249599953356101,0,0.010683912322619,0,0,0,0,0,0,0.113558985596746,0,0,0,0,0,-0.104728406952382,0,0,0,0,0,0,0,0,-0.0524830264770492,0,0,0.0448818732657392,0,0,0,0.0460527800646993,0,0,0,0.0240902256236975,0.0254617588032915,0,0,0,0,0,0
X000661.SZ,0.0256347711498038,0,0.337432445313456,0,0,0.172305411095683,0,0.0395433536458657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304526792584732,0,0,0,-0.0443695961501902,0,0,0,0,0,0,-0.0755899503373241,0.00946567129906141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021328755640643,0,0,0,0,0,0,0
X600183.SH,0,0,0,-0.146800014082114,0,0,-0.19855691572715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264611369706913,0,0,0,0.163476519638887,0,0.0576140549794328,0,0,0,0.043356687725621,0.0761188557250725,0.213327602306179,0,0,0,0,0.69468587103351,0,0.0497419336473693,0.1253832238336,0,0,0,0,0,0,0,0.00812400810867043,0,0,0,0,0.0195167273751458,0,0
X601877.SH,0,0,0.0890212236989553,0,0,0.0829848734888538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241247514280334,0.00444476297631191,0,0,0,0,0,0,0,0,0.134813230130953,0,0,0,0,-0.00522989948755158,0,0,0.0376836035940787,0,-0.0943153809379051,0,0,0,0.0184060960868017,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.112672651599019,0,0,0,0.241003067947202,0,0.0402703858969745,0,0,0,0,0.16460710190716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544416993442362,0,0,0,0.0521850731282148,-3.46944695195361e-18,0,0,0.0566770281726503,0,0,0,0,0,0,0,0,0.212734930545237,0,0,-0.0245757581540313,0.0549339335173227,0,0,0,0,0,0
X300003.SZ,0,0,0.100177624991901,0,0,0,0,0,0,6.93889390390723e-18,0,0.0947961932678136,0.120484036397684,0,0,0,0,0,0,0,0,0,0,0.451263621931409,0,0,0,0,0.0773707795567865,0.0574767647826106,0,0.0693409180609763,0,0.111667841482849,0,0.00759031064679146,0,0,0,0,0,0,0,0,0,0,0.0155340408139465,0,0,0,0,-0.0432327176386001,0.0286762122035965,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.17153608752134,0,0.161822930458855,0,0.0849104897099294,-0.0938748364250154,0,0,0,-0.0325827793696979,0,0,0.279145595908463,-0.0133937923868503,0,0.0303307935849542,0,0,0,0,0,-0.0177137145862224,0.176821412970356,0,0,0.0893613408355373,-0.079571229364668,0,0,0.151959698782739,0,0,0,0,0,0,0.118135261532209,0,0,0,0,0,0,0,0,0.00304122416590241,-0.0190658188246602,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843842562755182,0,0,0.0589124593305636,0,0,0,0,0,0,0,0,0.0868371502079732,0,0,0,0,0,-0.194526957943039,0,0,0.238182639343253,0.103921027556563,0,0,0,0.0942743248053039,0.0351053192890469,0,0,0,0,0,0,0,-0.00277404330031291,0.0423566204663409,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.152068734156284,0,0,0,0,0,0,0,0,0.0336222039059846,0,0,0,0,0.188131494943867,0,0,0,0.0680844963423715,0,0,-0.0980435802125358,0,0,0.0554191722243634,0,0,0,0,0,0,0,0,0,0,0,0.340800592701793,0.0298364036164191,0,0,0.0695903171138568,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.122205236770487,0,0,0,0,0.045035604584463,0,0,0,0.246984954400725,0,0,0,0,0,0,0.00493969589382218,0,0,0,0.203962811249295,0,6.93889390390723e-18,0,0,0,0,0,0.119694549315342,0,0,0,0.034355239435372,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886197232998228,0.0376870850683239,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.219606956264489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302170591658234,0,0.154446648392448,0,0,0,0.124440739644916,0,0,0,0,0,0,0,0,0.238758394854384,0,0,0,-0.0380459710809545,0,0,0,0,0,0,0.144177293919646,0,0,0,0,0,0.000361809711185287,0.0368879917799759,0,0,0,0,0,0
X300142.SZ,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.260363618396731,0,0,0,0,0,0,0.155374200963165,0,0,0,0.145418775922733,0.140818378383004,0,0,0,0,0,0.00638081167284333,0,0.164306850491046,0,0.034509692259998,0.0343817534242048,0,0,0,0.269849753778237,0,0,0,0,0,0,0,0,0,0,0,0,0.00205824171126956,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0709689641906031,0,0.723999112346925,0,0,0,0,0,0,-0.0262111432749582,0,0,0,0,0,-0.0306729456979489,0,0,0,0,0,-0.0631401004771262,0,-0.091585293683219,0.164259426570904,0,-0.0483723798136836,0,0,0,0,0,0,0.023601595575925,0,0,0,-0.0765591541980301,0,0,0,-0.0379004419706367,0.0427250369005456,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,-0.031646977483507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843382106234919,0,0.0592703447304132,0,0,0,0,0,0,0,0,0,0.181107603505724,0,0,0,0.00571115019065213,0.158901183733773,0,0,0,0.000316795243841929,0,0.143128307912519,0.130961610097969,0,0,0.0166722587260707,0,0,0,0.052630004015734,0,0
X000625.SZ,0,0,0,0,0.00166257904173372,0.108640396248183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972113407788851,0.201593780873659,0,0,0,0,0.0116043015446256,0.135104118173516,0,0,0,0,0.217311500552287,0,-0.140765185773999,0,0,0,0,0,0,0,0,0,0.0125125118125525,-0.0245503616243826,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0158240729507583,0,0,0,0,0,0.0439407417326286,0,0.00325437048507527,0,-0.0335807978619873,0,0,0.0878867988081896,0,0,0,0,-0.0404962892578443,0,0,0,0,0,0,0,0,0,0.136697848985321,0,0,0.0274145999018887,-0.059961802847892,0,0.0878704178388871,0,0.124453706225744,0.0982769805171319,0.0721263483366343,0,0,0,0,0.00955733671617795,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0660977544675294,0,0,0.0351015468977728,0,0.0118495623639041,0,0,0,0,0.55849147326775,0,0,0,0,0,0.258853638352826,0,0.0771735282078098,0,0,0,0,0,0,-0.388631357076245,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0127013091691254,3.46944695195361e-18,0,0,0,0,0,0
X600867.SH,0,0,0.456827800567767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434042199616928,0,0,0,0,0,0,0,0,0,0.034748263195469,0,0.0321961466917924,0,0,0,0.111392667633403,0,-0.0475629827269453,0,0,0,0.00458236970292084,0.146864657400496,0,0,-0.180836965484897,0,0.204347198811418,0,0,-0.0714522023708915,0,0,0,0,0.00540077338314839,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,-0.0606518060408304,0,0,0,0,0,0,0,0,0,0,0,0.0570221997962602,0,0.0818251463687693,0,0,0,0,0.0503237123253302,0,0.232039913235465,0,0,0,0,0.281957358782376,0,0.0506804774390861,0.186285549513557,0,0,0,0,0.253077087731615,0,0.157636137394031,0.179231026715693,0,0,0,0.0398728412633394,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.113475285384588,0,0.140052711707592,0.228919453550386,0,0,0,0,0,0,0,0.10260946294445,0,0,0,0,0,0,0,0,0.0297898743800382,0,0,0,-0.483242629184392,0,0,0,0,0,0.252562730831851,0,0.30957120170981,-0.192478510827994,0,0,0,0,0.0452736049958504,0,0.578142708136386,-0.257478384143565,0,0,0,0,-0.0746904755054666,0.101963134492079,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207133396013227,0,0,0,0,0,0,0,0,0,0.0856552120084434,0.0362814465297425,0,0.125491638194616,0,0,0,0,0,0,0,0,0.471581444554526,0,0,0,0,0,0.0681527150419391,0,0,0,0,0.214265115777986,0,0,0,-0.0225902141447163,-0.0246702432894383,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.117301657421579,0,0,0,0,0,0,0,0,0,0.215786486659874,0,0,0,0.152105835705017,0,0.169865624531063,0,0,0,0,0,0,0,0.0810883570373539,0.0391715840101881,0,0,0,0,0,0,0,0.100107208106506,0.238680900020455,0,0.198654571357391,0,0,0,0.0346059466761226,0,0.0218251418945269,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0482741858068857,0,0,0,0.00202630883936292,0,0,0,0,0,0,0,0.237660004591455,0,0,0,0.0486996966655183,0,0,0,0,0,0,0,0,0.0410539431224093,0,8.67361737988404e-19,0.133266164171561,0,0.157632552695113,0,0,0,0,0,0,0,0,0,0,0,-0.144924927246024,0,0,0,0,0,0.0011284199300215,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.1486524994375,0,0,0,0,0.15331305255668,0,0,0,0,0,0,0,0,0,0,0,0.104313384061519,0,0,0,0,0,0,0,0,0.178398071779159,0,0,0,0,0,0.0474841399493943,0,0,0,0,0,0,0.237590635987803,0,0,0,0,0,0,0.0221165040984243,0,0,0,0.0494388851983014,0,0
