,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002304.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600809.SH,X600031.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X003816.SZ,X600703.SH,X000338.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X002371.SZ,X002179.SZ,X600741.SH,X002049.SZ,X000157.SZ,X601877.SH,X002129.SZ,X002007.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000066.SZ,X300142.SZ,X000799.SZ,X601799.SH,X002074.SZ,X000800.SZ,X300003.SZ,X000547.SZ,X600779.SH,X002008.SZ,X600118.SH,X002508.SZ,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,-0.123969812631294,0,0,0,0,0,0.0490548049913025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740988715730718,0,0,0,0,0,0,0,0,0,0.0378810802622286,0,0,0,0,0,0.224986407782991,0,0,0,0,0,0,0,0.0283663501442324,0,0,0,0,0.0015720487842735,0,0
X000596.SZ,0,0,0,0,0,0.263138735528035,0,0.184351056883543,0,0,0,0,0,0,0,0,0.0442213233772372,0,0,0,0,0,0,0,-0.000723081731382604,-0.165771670228502,0,0.0245254301226824,0,0,0.0855433146316799,0,0,0,0,0,0,0,0.154684304833425,0,0,0,0,0,0.141583494296507,0,0,0,0,0,0,-0.00942984199371843,-0.0291116683639296,0,0,0,0.0154091092480354,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611203694653895,0,0.0644769186305112,0,0,0.0244360114147509,0,-0.0111001980121741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045114813378304,0,0
X600703.SH,0,0,0.0462056520998215,0,0.114469993137445,0,0,0.0872653425023267,0,0,0.0598567655552429,0,0,0,0,0,0.112355129516369,0,0,0,0,-0.110887916564388,0,0,0.150946068283231,0,0,0,0,0,0,0,0,0,0,0,0.187000081407887,-0.0295939876124619,0,0,0.0956826730067738,0,0,-0.147059808597027,0.0163496506436535,0.14124908288893,0.0802875352667634,0,0,0,0,0.00230209721222166,0,0,0,0,-0.00220120367203903,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0629048812978999,0,0,0.121579798621448,-0.0523035024573156,-0.021481068813864,0,0.241337232419833,0,0,0,0,0,0.0148071502003485,0,0,0,0,0,0,0,0,0,0,0,0,0.0912476546039205,-0.0317689129105394,-0.0901168946020114,0,0.189538586999171,0,0,0,0,0,0,0.0296162443836907,0,0,0,0,0,0.00843725909061065,0,0,0,0,-0.00299758658347158,0,0
X002241.SZ,0,0,0,0,0,0.601380336383594,0,0,0,0,0,0,0,0,-0.172642258553559,0,0,0,0,-0.173855049338865,0,0,-0.00267022084704872,0,0,0,0.083963269413505,0,0,0,-0.0164177406741484,0,0,0,0,0,0,0,0,0,0,0.460156902501689,0,0,0.0196221866944674,0,0,0,0,0,0,0,0.0193537342396967,0,0,0,0.00571674541786764,0,0
X000625.SZ,0,0,0,-0.68035364187014,0,0,0,0,0,0,0,0.118122042351429,0,0,0,0.092260222340318,0,0,0,0,0,0,0,0.162556514913762,0,0.490045104145917,0,0,0.0361975931280905,0,0,0,0,0.065356930412271,0,0,0,0.0774156159112935,0,0,0,0.269622203281583,0,0,0,0,0,0,0,-0.254732719173816,0,0.0154073324768296,0.155093744763026,0,0,0,-0.0149539528977717,0,0
X000100.SZ,0,0,0,0,-0.130034185912856,0,0,0,0,0,0,0,0.668981197881362,0,0.111607456269672,0,0,0,0,0,0,-0.130898177779326,0,0,0,0,0,0,0,0,0.00218501893329696,0,0,0,0,0,0,0,0,0,0.150171465851105,0,0,0,0.077068576195116,0,0,0,0,0,0,0,0.00855912688657011,0,0,0,-0.00697179323335976,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160657138409294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197828771485615,0.0968121089452008,0,0.529371574020648,0,0,0,0,0,-0.152703431316228,0,0,0,0.187276119007591,0,0,0,0,0,0,0,-0.0138723507754269,-0.0390621359374536,0,0,0,0.00376285257965227,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.00360190840705781,0.0583676634519998,0,0,-0.00543085401454355,0,0.269325016418853,0,0,0,0,0,0,-0.000374401201886269,0,0,0,0,0,0,0.0690034939331194,0,0,0,-0.103779309389773,0,0,0,-0.113752950778894,0,0,0,0,0,0,0,0,0,0,0,0.257425721797159,0,0.0453632491773782,-0.0794693177788601,0,0,0,-0.00116945758275644,0,0
X600741.SH,0,0,0,0,0,0,0,1.38777878078145e-17,0.106021005650345,0,0.190696542778741,0.231404148737085,0,0,0,0.0705152852210384,-0.00121002944877707,0.06739207831112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086859894093326,0,0,0,0,0,0.0546235993002656,0,0,0,0,0,0,0,0,0,0,0,0.0148216636775605,0,0,0,-0.0136393696988415,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.108783372606309,0,0,0,0.487364677445901,0,0,0,0,0,0,0,0.14922485834395,0.170806359089995,0,0,0,0,0,0.100732859598466,0,0,0,-0.00129272104391992,0,0,0,0,0,0,0,0.181143294364263,0,0,-0.0155233493248065,0,0,0,0,0.0722360014081266,0,0
X000157.SZ,0,0,0,0,0,0,0.155806571010652,0,0,0.155996451786765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442729006596656,0,0,0,0,0,0,0,0,0.0992607652846592,-0.0210844214191654,0,0,0.176829405182331,0,0,0,0.121898701579195,0,0,0,0,0,0,0,0.0330950687354626,0,0,0,0.0569716844452147,0,0,0,0,-0.0206726110300187,0,0
X601877.SH,0,0,0.042068670754768,0,0,0.204378037351561,0,0,0,0,0,-0.00396196133319067,0,0,0,0.223030815921398,0,0.357605213151477,0,0,0,0.0479743028739891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204137694159245,0,0,0,0,0,0,0,0,0.368916610097621,0,-0.0127786406129279,-0.0518939461923284,0,0,0,0.0123863729575935,0,0
X002129.SZ,0,0,0,0.0940514245961883,0,0,0,0,0,0,0,-0.0339170442905356,0,0,0,0.20494494404668,0,0.0848006270383594,0,0,0,0,0.0307654798519605,0,0,0,0,0.1939471685868,0,0,0,0,0.151345045341697,0,0,0,0,0,0,0,0.261146840436733,0,0,0,0,0,0,0,0,0.00719113575384856,0,0,0.0156947544070095,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059828616144733,0,-0.287952424215766,0,0,0,0,0,0,0,0,0,0,0,0,0.10883858830894,0,0.251184227046551,0,0,0,0,0,0,0.212713462695239,0,0,0.0176971584976375,0,0,0.0010836424839272,0,0,0,0,0.130823815236821,0,0,-0.00721048395033874,-0.000113939819252202,0,0,0,0.020957947480762,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100682343843567,0,0,0,0,0,0.0636811691020268,0.0345866672178738,0,0,0,0.536357336025395,0,0,0.105952402510607,0,0,0.0324757807780244,0,0,0.0299556567870627,0.00511372936991714,0,0,0,0,0,0,0,-0.109155449982381,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0451514227099462,0,0,0,0,0,0,0.00469298872737075,0,0,0.137419430744078,0,0,0,0.174683542741254,0,0,0,0.067493956451688,0.465793745498584,0,0,0.0758184980767693,0,0,0,0,0,0,0,0.0781902306699859,-0.116862553906987,0,0,0,0,0,0,0,-0.0588372185970416,0,0,0,0,0,0,0,0,0,0,0,-0.0233241393915756,0,0
X002236.SZ,0,0,0,0,0.173414958820892,0,0,0,0,0,0,0,0,0,0.192364705189698,0,0,0,0,0,0,0,0,0.0877582257234982,0,0,-0.114144047610039,0,0,0,0,0.13196950799106,0.147912911957272,-0.0327117713206419,0,0,0,0,0.18646171906238,0,0,-0.0598521377506528,0,0,0,0,0,0,0,0,0,-0.023042556173527,0,0,0,0,-0.0172419630202362,0,0
X600183.SH,0,0,0,0,0,0.101169608170588,0,0,0,0.0345025718619678,0,0,0,0.00387880787464634,0.0113717923675642,0,0,0,0,0,0,0,-0.0263385251503446,0,0.152023375835586,0,0,0,0,0,0,0.0470341719272223,0,0,0,0,0,0,0,0.0766241212006314,0,0,0,0,0,0,0,0,0.0887130904390228,0,0,-0.0163874456852148,0.0974065767355428,0,0,0,-0.0187548548144814,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333380347185098,0,0,0,0,0,0,0,0.024018930214289,0,0,0,0,0,0,0,0,0,0,0,-0.0449167632853038,0,0,0,0.146859730420223,0,0,0.0148936728205976,-0.0368671235998044,0,0,0,-0.00486404306873692,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.192394459256579,0,0.214884700427491,0,0,0,0,0,0,0,0,0.258873525333067,0,-0.104949370076374,-0.294127635940761,0,0,0,0,0,0.0631486823035556,0.0551686691614068,0,0,0,0,0,0.253130506745651,0.150121114652508,-0.037658445078537,0,0,0,0,0,0,0,0,0,0,0.0518004205241336,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0700350929880545,0,0,0,0.0379621379898475,0.0978034639759222,0,0,0,0.0743178354234115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133739312461647,0,0,0,0,0,0,0,0,0.108169134079868,0,0,-0.0761374673407726,0,0,0,0.185911910523134,0,0,0,0,0,0,0.0172732254137738,0.0478617707886571,0,0,0,1.67238422084071e-05,0,0
X601799.SH,0,0,0,0,0.0058832462304919,0,0,0,0,0.416453782310201,0,-0.0620469601578898,0,0.0385752422059277,0,0,0,0,0,0,0,0,0,0,0,0.0475093784530267,0,-0.0607085257064561,0,0.0258312619822615,0,0.0473731570675792,0,0,0.0300337424536491,0,0,0.0132481212434061,0,0,0,0,0,0,0.00159865153142554,0,0,0,0,0,0,-0.0386771611397378,0.0867119999400988,0,0,0,-0.00218417544509153,0,0
X002074.SZ,0.0302328464582011,0,0,0,0,0,0,0,0,0,0,0.0132336885733802,0,0,0.179055243738171,0.0137411263929776,-0.138124188789539,0,0,0,0,0,0.222562699971464,-0.0933620630416907,0,0,0,0,0,0,0.372286850600411,0,0.173891731783398,0,0,0,-0.10190595904973,0,0,-0.0683432133782166,0,0,0,0,0.269518468029075,0,0,0,-0.113528177576751,0.174340565598091,0,0.0268577327966585,-0.0587469269182015,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.139998375274506,0,0,0.0671014259362998,0.119459772719374,0,0,0,0,0,0.0238363915293686,0.116322838563623,0,0.140518208811325,0,0,0,-0.0101908084783127,0,0,0,0,0,0,0,0,0,0,0,0.200653710452834,0,0,0,0,0,0,0,0,0,0,-0.0355808754303963,0,0,0,0,0.0119293494794023,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188254332440497,0,0,0,-0.0245662194264634,0,0,0,0,-0.0297744744246255,0,0,0,0,0,0.244522818472861,0,0,0.347582411542565,0,0.0720500208725236,0,0,0,0,0,0.124293669468953,0,0,0,0,0,0.0158108683788884,0,0,0,0,0,0,0.012094460221116,0,0,0,-0.00404197914233421,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126425470672924,0.0140021156644096,0,0,0,0,0,0,0,0,0,0,0,0,0.200030142104401,0,0.0601495961817851,0.00867400871405881,0,0,0.00128195838584649,0,0.127159744221457,0,0,0,0,0,0,0,0,0.137215149602273,0,0,0,0,0.181176799943498,0,0.0628336203054926,0,0,0,0,-0.00298938651199635,0,0
X600779.SH,0,0,0,0,0.0739651810413851,0,0,0.283543883896596,0,0,0,0,0,0,0,0,0.0927357167161017,0.369709376351726,0,0,0,0,0.0107891587479956,0,0,0,0,0,0.125431393637584,0.161000799651191,0,0,0,0,0,-0.178209694985058,0,0,0.327780370339096,0,0.118314623948456,0,0,0,0,0.0325303116907432,0,0,0,0,0,-0.041512687575453,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.282329001500994,0,-0.0595417610338987,0,0,0.0759487594113033,0,0.225295139132602,0,0,0.208024672373863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935373588302517,0,0,0.223287728246221,0,0,0,0,0,0,0,0,0,0.0350796225829224,0,0,0,0,0,0.0553905953698679,0,0.038593205443461,0,0,0,0,-0.00325974715410536,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661287866973021,0,0,0,-0.0267734406451708,0,0,0,0,0,0,0.018728994443091,0,0.0226462920322256,0,0,0,0,0,0.198476269612546,0,0,-0.0315167337309679,0.0766137959997394,0,0,0.0824760711428719,0,0,0,0,0,0.0429870818914725,0,0.0223204127856484,0,0,0,0,-0.00127408598540252,0,0
X002508.SZ,0,0,0,-0.257767096962691,0,0,0,0,0,0,0,0,-0.0277247220279211,0,0.170047050391259,0,0.0177517451298617,0,0,0,0,0,0,0,0,0,0,0,0.016980534221694,0,0,0,-0.0928753526514366,0,0,0,0,0,0.244369142604407,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0513234660489907,0,-0.0455164822092201,0.107474211160011,0,0,0,-0.0262816767221229,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.209759760818576,0.0628341400288978,0,0,0,0,0,0,0,0,0,0,0.222825636582032,0,0,0,0.288872803069851,0,0,0,0,0.0921268029146012,0,0,0,0,0,0,0,0,0,0.0906439232108936,0,0,0,0,-0.0240386317196433,0,0,0,0,-0.00972457512099609,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150135850763951,0,0,0,0,0,0.0411924017862782,0,0,0,0,0.0355365138311856,0,0.144861329277862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673842617823371,0,0,0,0,0,0.0223888959158629,-0.0122628011375632,0,0,0,0.00374635408572185,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00379875163983721,0,0,0,0,0,0.0553914819069748,0,0,0,0,-0.184525457751291,-0.0300454883105579,-0.0420586191856824,-0.0237144506955981,0,0,0,0,0,0,0,0.0190218258166218,0,0.114960375930357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903580073836551,-0.0655654762950339,0,0,0,-0.0179117157690428,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335827976742676,0,0,0,0,0,-0.025308978978855,0,0,0,0,0,-0.44555855943555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882049750841275,0,0,0,-0.0664856712600411,0,0
TED,0,0,0,0.551427307041563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14044915726215,0,0,0,0,0,0,-0.391317944616192,0,0,0,0,0.367023080218828,0,0,-0.0933444835149238,0,0,0,0,0.54089991964598,0,0,0.234563352508851,0,0.183299974218497,0,0,-0.195827350108248,0.308808932605015,0,0,0,0,0.0692725401596395,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0420169914819817,0,0,0,0,-0.0600566687357691,0,0,0,0,0,0.0307187850901928,0,0,0,0.0131899866013432,0,-0.081615043258776,-0.0340706495977737,0,0,0,0,-0.0181618329403046,0,0,0.14287930138101,0,0,0,0,0,0,-0.00852416968968818,0,0,0,0,0,-0.00620407409228219,-0.00300166176238737,0.0412906279623719,0,0,0,0.00123606773293472,0,0
MKreturn,0.0354445821567612,0,0,0,0.0229477497351489,0,0,0,0,-0.0331843646678089,0,0,0,0,0,0,0,0,0,0,0,-0.00809377624997673,0.00289640589298741,0,0,0,0,0,0,-0.0402135000766451,-0.0154218021931531,0.0565591646248233,0,-0.011745989156809,0.00520576841629301,0.0338475549276501,0,0,0,0,0,0,0,-0.052765070585445,0,-0.0769380498393784,0,0,0,0,0,0.0119741093253822,0.0118572112454243,0,0,0,-0.00257032992381866,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282352010854301,0,0,0,0.000501232057324049,0,0,-0.00158089830104746,-0.0011797755578775,0,0,0,0,0,0.000567068461420742,0,0,0,0,0,0,0,0,0,0,0,0.000986825409444088,0,0,-0.000173898515220799,0,0,0,0,0.000915852284748392,-0.00105948143224789,0,0,0,-0.00233914931735083,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393861906754,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137143279727564,0,0,0,0,0,0,0,0,0,0,0,-0.000665027516814004,0,0,0,0.000730566877678002,0,0,0,0,0,0,-0.00115633094234901,0,0,0,0,0,0.000371725412502291,4.42970652984909e-05,0,0.000788151175830618,0,0,0,0,-0.00447435594476881,0,0,0,0,-0.00162842487104722,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000683487531270054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222574085514107,0,0,0,0.00118332705297997,0,0
