,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X000100.SZ,X600703.SH,X600271.SH,X600031.SH,X002292.SZ,X000157.SZ,X000338.SZ,X600741.SH,X600089.SH,X600066.SH,X002241.SZ,X600118.SH,X601877.SH,X002129.SZ,X002223.SZ,X002236.SZ,X600372.SH,X000016.SZ,X002456.SZ,X600177.SH,X002475.SZ,X002276.SZ,X000568.SZ,X600582.SH,X300124.SZ,X600839.SH,X000559.SZ,X300003.SZ,X000066.SZ,X002294.SZ,X000550.SZ,X000869.SZ,X600312.SH,X000581.SZ,X000623.SZ,X000800.SZ,X002465.SZ,X002414.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.117630714475236,0,0,0,0.0454683252712762,0.0811452792119715,0,0,0,-3.46944695195361e-18,0,0.0166826051943424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291355448973813,0.220762071227751,0,0,0,0,0,0.0204089271435614,0,0,0,0,0,0,0,0,0,0,0,0,0.0175776085770791,0,0.0159243624456908,0.0220739699827049,0,0,0,0,0,0
X600104.SH,0,0,0.0917556004281192,0,0,0.00207386817404686,0,0.0211982714475816,0,0.0876463271872928,0.0508519516434141,0,0.0295671067447833,0,0,0,0,0,0,0.177134484775452,0,0,0,0,0,0,0,0.021586903492962,0,0,0,0,0,0,0.00495525637436151,0,0.0388531001973326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015885378423736,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.062470259510728,0,0,0,0,0,0,0,0,0,0.0500174211988375,0,0,0,0,0,0,0,0,0.0651796630910322,0,0,0.111483542408807,0.126543541427954,0.12615323213945,0,0.00613226856068291,0,0,0.0839247769163487,0.0667502663505379,0,0,1.38777878078145e-17,0.0616793416061104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282571967541983,0,0,0,0,0,0,0
X000651.SZ,0,0,0.181892694695525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760390942552833,0,0,0,0,0.020587835802951,0,0,0,0,0.0323864224597778,0,0,0,0,0,0.281189086442702,0,0,0.01440535313465,0.087103241460001,0,0,0,0,0.117078832702786,0,0,0,0,0,0,0,0,-0.0120818039674888,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.198349013168694,0,0,0,0,0,0,0,0,0,0.170562589085802,0,0,0,0,0,0,0,0,0,0,0.0365724863291961,0.149052886584149,0,0.131586412452865,0,0,0.0633163075544613,0,0,0.252173031883189,0,0,0,0.0646005557809094,0,0,0,0,0.015454005730805,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0243560718856108,0,0,0,0.316012344772005,0,0,0,0,0,0.0873258327675175,0.00430663196466366,0,0,0,0,0,0,0,0.150647531225089,0,0,0.0112770567275816,0,0,0,0,0,0,0,0,0,0,0.0212116276721219,0,0.0169736537964013,0,0,0.123676164343974,0,0,0,0,0,0,0,0,0.00656433751593431,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.144804264313151,0,0,0,0,0,0,0.1035371741635,0,0,0,0,0.132059856367321,0,0,0,0,0.000885977623015958,0,0,0,0,0,0,0,0,0,0,0.474299134549284,0,0.0353404214791241,0,0,0,0,0,0,0.0717719127982116,0,0,0,0,0,0,0,0,-0.00594283021862189,0,0,0,0,0,0,0
X000625.SZ,0,0,0.212235674998678,0,0,0,0,0,0,0,0,0.1095784479225,0,0,0,0,0.10022074971543,0.0103129583325902,0.119465422344439,0,0,0,0,0,0,0,0,0.0628774377090923,0,0,0.0130583255030551,0,0,0,0,0,0.0156357180646701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217657351688063,0,0,0,0,0,0,0
X600276.SH,0,0,0.0251230571304607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783903838056393,0.0233815294412274,0,0,0.125942709792534,0,0,0,0.0726452424336469,0,0.0762671498221294,0,0,0,0,0,0,0,0,0,0,0.0116664834981123,0,0,0,-0.0164988028785643,0.0166220938496569,0,0,0,0,0,0
X600690.SH,0,0,0.017153676529768,0.104750401277324,0,0.0779070356493517,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.183191356723185,0,0,0,0,0.0399397448450722,0,0,0,0,0.0160808841437946,0,0,0,0,0,0,0,0,0,0.115168529842593,0,0,0,0,0,0,0,0.00840460976856177,0.0455550477697018,0,0,0,0,-0.00848717902948439,-0.0136023307373901,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372253653650016,0,0,0,0,0.0733234111449555,0,0,0,0,0,0,0.0416348350816034,0,0,0,0.231300471231539,0,0,0,0,0,0.0536421311048608,0,0.119875927993017,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0984958779313883,0,-0.0103140924766361,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0495694558835761,0,0,0,0.163647503138861,0,0,0,0,0.114363041562182,0,0,0,0,0,0,0,0.114704465554806,0,0,0,0,0.0160944469671734,0,0,0,0.270300426389691,8.67361737988404e-19,0.0228377870641272,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988816057406922,-0.00907233935713664,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313272941012271,0.077958264507835,0,0,0,0,0,0,0,0,0,0,0.226459593403891,0,0,0,-0.0165357507919857,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326579388933973,0,0,0,0,0.00865091511893876,0,0,0,0.136884666501765,0,0.0480182693066849,0.0852739612362678,0.122289974119146,0,0,0,0,0,0,0,0.00355626293269819,0,0,0,-0.0151235265799831,-0.00308798970879513,0,0,0,0,0,0
X600031.SH,0,0,0.0302264169780447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242139388360128,0,0,0,0,0,0,0,0,0,0,0.330081907777544,0,0,0,0,0,0,0,0,0,0.059818492435274,0.034165995132806,0,0,0,0,0,0,0,0.116585168111343,0,0,0,0,-0.0122179385563436,-0.0194986129947026,0,0,0,0,0,0
X002292.SZ,0,0,0.00728364606522439,0,0.015423506556144,0,0,0,0,0,0,-0.0777398471142636,0,0,0,0,0,0,0,0,0,-0.00894630631545648,0,-1.73472347597681e-18,-0.0682160080644885,0.0266638867809354,0,0,0,0.0123023936979215,0,0,0,0,0,-0.0223434993550585,0,0,0.0439163641272033,0.0593144476696239,0,0,0,0,0,0,0,0,0.219652287313202,0,0,0.0210096395380179,-0.0198598653027653,0,0,0,0,0,0
X000157.SZ,0,0,0.34221899127736,0.0181050001929126,0,0,0,0,0,0,0,0,0.0269882574075819,0,0.407277259358833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534892313298453,0,-0.0127930080711934,0.00522592408565085,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165002267345192,0.0189176659376385,0,0,0,0,0,0
X000338.SZ,0,0,0.160207206298581,0,0.0449048957763709,0,0.117547957266406,0,0,0,0,0,0.0352806990635339,0,0,0,0.166772483528966,0,0,0,0,0,0,0,0,0,0,0.0263127630149297,0,0,0,0,0,0.0101687637505127,0,0,0,0.0678189001562666,0,0,0,0,0,0,0.0194750336504528,0,0,0,0,0,0,-0.00802652655545401,-0.001858325306524,0,0,0,0,0,0
X600741.SH,0,0,0.148256057603144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101224125060229,0,0,0,0,0,0,0,0,0,0,0,0.00837454317164382,0,0,0,0,0.0520825383268548,0,0,0,0,0.226585645759006,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.228028653716779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232467253160759,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0260130851507316,0,0,0,0.0549509164043698,0,0,0,0.0146466608598091,0.0462695574362043,0,0,0,-0.00843982037642489,-0.0104132713139182,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112662661763914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227843069712823,0,0,0,0.0103908837171482,0,0,0,0,0.165542347690395,0.10217764707176,0,0,0,0.0881152936349294,0,0,0,0,-0.00940085779459852,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.209393402217083,0,0,0,0,0,0,0,0,0,0,0,0.0429939549065821,0,0,0,0.107932559987727,0.177297427574211,0,0,0,0,0,0,0,0.0860116273307291,0.0577297877419195,0,0,0,0,0,0,0,0,0,0.0315808609319906,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.101125376971684,0,0,0,0,0,0,0,0.0320683847093342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676157795410763,0.349488321175597,0,0,0,0,0,0,0,0.0633185228226802,0,0.0382572989952347,0,0,0,0,0,0,0,0,0,0.229865602033678,0,0,0,-0.0053030183632326,0.0240567904000262,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0491710147138737,0,0.00491990780200744,0,0,0,0,0,0,0.057391582491579,0,0,0.134595993212513,0,0,0,0,0,0,0,0,0.00432487602456633,0,0,0.0270844063340719,0,0,0,0,0.0768938081546671,0,0,0,0,0,0,0.0359105048811046,0,0,0,0,0,0,0,0,0,0,0,0.0300658158602979,-0.0145438103131191,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.128895866397623,0,0,0,0,0,0,0,0,0,-0.0263077983983884,0,0,0.169440013603305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593113968032607,0,0.0352269930251967,0.0289980095285776,0.0640671104866401,0,0,0,0.0990097419197576,0,0,0,0,0,0,0,0.202484015401746,0,-0.0276641186651271,-0.0315293904442058,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0596500679875949,-0.0909225093580326,0,0,0.0620897406346014,0,0,0,0,0,0,-0.0488223926064876,0,0,0,0,0,0,0,0,0,-0.0235050770196588,0.122647954695455,0,0,0,0,0.507650332215061,0.048939450698904,0,0,0,0,0,0,0,0,0,0,0.0147161593291305,-0.000917126077990597,0.00299123084507796,0,0,0,0,0,0
X002236.SZ,0,0,0.0445655869604914,0,0,0,0,0,0,0,0.0790934811662058,0,0,0.326508472785856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880357653888382,0,0,0,0.0527121803420406,0,0,0,0,0,0.074597702691439,0.0407246023338274,0,0,0,0.0252185144035701,0,0,0,0.0801504826811617,0,0.0098941519238879,0,0,0,0,0,0,0
X600372.SH,0,0,0.162764064806091,0,0.148105691759297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115253785317038,0,0,0,0,0,0,0,-0.0818719779351979,0,0,0,0,0,0.191539232643507,0.0578568793241352,0,0,0,0,0,0,0,0,0.0140372835821767,0.206755359047497,0,0,0,-0.0150823563614131,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,-0.0284706037543039,0,-0.155223562612545,0.00101148964302842,0,0,0,0,0,-0.00818055241602075,0,0,0,0,0,0,0,0,0,-0.0271025794489468,-0.0524623490124442,-0.0997883688147132,0,0,-0.211473356614658,0,0.217529400819477,0,0,0,0.107332845392429,0,0,0,0.0983439217817806,0,0,0,0.0782068180651213,0,-0.0329536389653094,0,0,0,-4.33680868994202e-19,0,0,-0.0225628950807808,0,0,0,0,0,0
X002456.SZ,0,0,0.0564051264891612,0,0,0,0,0,0,0,0.108846656942425,0,0.0699939470243477,0,0,0,0,0,0,0,0,0,0,0,-0.106933570665514,0,0,0,0,0,0.490144248843172,0,0,0,0,0,0,0,0,0,0.0116833943185412,0,0,0,0,0,0,0,0,0,0,-0.0351283796906747,-0.0685289875327848,0,0,0,0,0,0
X600177.SH,0,0,0.0873732643874727,0,0,0,0,0,0,0,0.169869176171988,0,0,0,0,0,0,0,0,0.0106282616806172,0,0.0947564924066841,0,0,0,0,0.0626923312953694,0,0,0,0,0,0,0,0,0,0.06797645393486,0.0277951938392864,0.0280895723668121,0,0.0985520145696457,0,0,0,1.73472347597681e-18,0.0788389245617444,0,8.67361737988404e-19,0,0.0737556754247115,0,0.00843450234015448,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0407801220342247,0,0,0,0,0,0,0,0,0.152267829636127,0.100980475066545,0,0,0,0,0,0,0,0,0.0988630052603228,0,0,0,0,0,0,0,0,0,0,0,0.111991525911314,0,0,0.0205849537729934,0,0,0,0,0,0,0,0,0,0.104788945283501,0,0.0404232298115781,0,-0.0122974717605862,-0.0076727008438694,0,0,0,0,0,0
X002276.SZ,0,0.0698341503711399,0.09307832333362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267802939763311,0,0.00838592207230194,0,0,0,0.114021595867763,0,0,0.0845743932132038,0,0,0,0,0.177636498834867,0,0,0.212228753224141,0,0,0,0,-0.120182131075166,0,0,0,0,0.00193414512321105,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.436239934057193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379825823317651,0,0,0.0987239779301078,0,0.196146890373089,0,0,0,0,0,0,0,0,0,-0.0335055901465813,-0.0369312581075636,0.213948945734577,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071500024417292,0,0.0304549178300143,0,0,0,0,-0.0144597650600815,0,0.382532876001224,0,0,0,0,0,0.0400442943081598,0.133918600773198,0,0,0,0,0,0,0.226931772209394,-0.0211640458962706,0,0.0974277660932097,0.0384553611693628,0,-0.0153693640165476,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798489266636189,0.236427871928634,0,0,0,0,0,0.0744298541284487,0,0,0.159342547105196,0,0,0,0,0,0.0838459748727289,0,0.00887643465475622,0,0,0,0,0,0,0,0,0,0,0,-0.0329358484527951,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.061264663406571,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0677500509082943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106226781169652,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.235029868392666,0,0.091189466903611,0,-0.0367855712005656,-0.022155299014309,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456657299362057,0,0,0.170109298996631,0,0,0,0,0.175676416098925,0,0,0,0.081518815539123,0,0,0.108004367679752,0,0.265132196672179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809189467081676,-0.0533093920425234,0,0,0,0,0,0
X300003.SZ,0,0,0.0391217332437532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196489154429717,0,0,0,0,0,0,0,0,0.0396381642104542,0,0,0.241071094294437,0.156598658550355,0,0,0,0.0114493124872135,0.130716848725119,0,0,0,0,0,0.0930451523984576,0.165099535206317,0,0.0486179511510257,0,-0.00578302824330753,0,0,0,0,0,0,0
X000066.SZ,0,0,0.155009792065492,0,0,0.0369967077993236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169086586322685,0.0193129469205184,0,0,0.126121140113236,0,0,0,0.0426003669576786,0.151038216103036,0,-0.0434979515112421,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0843270987836023,0,0,0,-0.00176779821012194,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0883689972877955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148447189686203,0,0,0,0,0,0,0,0.0409653085468059,0,0.0651567114814139,0.155554961156823,0.0666825760619507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196070317877,-0.0158791231455138,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.08886858323229,0.0782618912094685,0,0.00997585624121402,0.0190911177668775,0,0,0,0,0,0,0,0,0,0,0,0.0553902723035885,0.0516147109535048,0,0,0,0,0.0328605153600793,0,0,0,0.100250848916903,0.0936920665218531,0.0457934727721746,0,0,0,0,0,0,0.127759978071622,0,0,0,0.036041368087735,0,-0.0103869451518977,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0349600617049857,0.105964474412268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083775275428402,0,0.167664953821024,0,0,0,0,0,0,0,0,0,0,0,0.10401144633573,0.0561699218442576,0,0,0,0,-0.036516048405089,-0.0465312720632756,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901846376174627,0,0,0,0,0.0545049145593211,0.142094307915015,0,0,0,0,0,0,0,0.0428848824696322,0.0194816652203266,0,0.158062411727162,0.0101292396694028,0.226252746874927,0.0257684181964037,0,0,0,0,0,0,0,0,0,0,0,-0.0130116187984346,-0.00436931000482553,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0.171049175107909,0,0,0,0,0,0,0,0.126735170164018,0,0,0.00788667756444541,0,0,0,0.068037851304993,0,0,0,0,0,0.0145636017893053,0,0,0.107540501134638,0,0.108632037801137,0,0,0,0,0.118808557494113,0,0,0.0217805347848115,0,0,0,0,0,0,0,0,0,0,0,-0.00851174866710485,0,0,0,0,0,0
X000623.SZ,0,0,0.0128853453686386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296296641265295,0,0,0,0,0,0,0,0.108564606330861,0,0,0.0464978523851327,0,0,0.0709472258073496,0.469373004648315,0.0467469184646319,0,0,0,0,0,0,0.121801010992182,0,0,-0.00264586050495651,0,0,0,0,0,0
