,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000625.SZ,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X000338.SZ,X600066.SH,X601877.SH,X000100.SZ,X002508.SZ,X600271.SH,X300124.SZ,X002456.SZ,X600089.SH,X600118.SH,X002085.SZ,X600522.SH,X600177.SH,X000157.SZ,X002007.SZ,X600372.SH,X300003.SZ,X300136.SZ,X002294.SZ,X000981.SZ,X600487.SH,X600867.SH,X600699.SH,X002074.SZ,X002008.SZ,X600809.SH,X600566.SH,X000066.SZ,X000596.SZ,X300115.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0906005361139456,0,0,0,0,0,0,0.26539001890713,0,0,-0.0250244816170612,0,0,0,0,0,0,0,0,0,0.0474733822378082,0.0827803520902146,0,0,0,0,0,0,0.0267641532832188,0,0,0,0,0.152028230937262,0,0,0,0,0,0,0,0.11884287492735,0.001048185429944,0,0,0,0.00404098488788008,0,0,0,0,0,0
X600104.SH,0,0,0,0.0218291354478528,0,0,0,0,0,0,0,0.0246278833441878,0,0.172617238296565,0,0,0,0,0,0,0,0,0.0961787839652688,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549910761876933,0,0,0,0,0,0.0728098454731297,0,0,0,0,0.0111390251556138,-0.00597912366079889,-0.0205405711568775,0,0,0,0,0,0
X002415.SZ,0,0,0,0.157280881820185,0,0.0871300865780031,0,0,0,0,0,0,0,0,0,0,0,0.263730114788385,0,0,0,0,0.0375851677507491,0,0,0,0,0,0,0,0,0,0,-0.248819480290859,0,0.054187346935844,0,-0.10395788627676,0,0.14679122024977,0,0,-0.140092395447963,0,0,0,0,0.0861751403882387,0,0,-0.0167286287957001,-0.000251857106503902,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0811475408192485,0,0,0,0,0,0.0477165406692414,0.125727363476241,0,0,0,0,0,0,0,0,0,0.0826556274179549,0,0,0,0,0,0,0,0,0,0,-0.0176881763770411,0,0,0,0,0,-0.0668794402372511,0,0.00792797584164211,0,0.0723719669589635,1.73472347597681e-18,0,0.0362317920931972,0,0,0,0.0254054369212481,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0491898432108065,0,0,0.00769323855349595,0.137597956303299,0,0,0,0,0.252848337628522,0,0,0,0,0.132559247582056,0.038305100746316,0,0,0.0606859368487765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840097011423175,0.0365906332500402,0,-0.104781830007683,0,-0.0193930554855921,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.112775711386285,0,0,0,0,0,0,0,0.143236610245256,0,0,-0.0929001006511058,0.104114030073368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517723131016593,0,0,0,0,0.152459891026514,0,0,0,0,0,0,0,0.0516831292292805,-8.67361737988404e-19,0.0878350302329889,-0.0552230826005939,0.0424665241076568,0,0,0,0,0,0
X600276.SH,0,0,0,0.0484465672013077,0,0,0,0,0,0,0,0.26863824487718,0,0,0,0,0.0267095728534777,-0.099598879543032,0,0,0,0,0,0,0,0.0263804367313761,0,0,0,0,0,-0.0918397735319201,0,3.46944695195361e-18,0,0,0,0,0.0355848436120653,0.112215183583613,0,0,0,0.0666992049506134,0,0,0.0215057229071256,-1.0842021724855e-19,0.0750933545644799,0,0,0.0119483443213359,-0.19968405931382,0,0,0,0,0
X002304.SZ,0,0,0,0,0.345293054596212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550075484992629,0,0,0,0.0457545187934408,0,0,0,0,0,0,-0.149000125413903,0,0.0919848033957037,0,0,0,0,0.185607882032988,0,0,0.0191311247157673,-0.0847318213288906,0,0,0.0156581030137181,-0.0086891381145323,0,0,0,0,0,0
X600690.SH,0,0,0,0,-6.93889390390723e-18,0,0,0.152397693859497,0,0,0,0,0,0.051451535805634,0,0,0,0,0.019495060036286,0,0,0,0,0,0,0,0,0,-0.0572170093356797,0,0,0,0,0,0,0,0,0,0,-0.0245967749628289,0.0383972956037183,0,0,0.150032703900974,0,-0.089594566289551,0,0.0273356777265823,0,0,-0.000314231133045876,-0.00262881226437392,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17443057233953,0.0416994686139244,0,0,0.222744558430124,0,0,0.0512643064482266,0,0.0473530004678168,0,0,0,0,0.171977042935549,0,0,0.226634947041471,-0.0571756834927983,0,0,0.0295170187086148,0,0,0.000512828894306179,0,0,0,0,-0.259504453260977,0,-0.0404377712267897,0,-0.00569608747280492,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0316620355785906,0,0,-0.0619695944964163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166068310416322,0,0.0725181219863126,0,0,0,-0.118601708963105,0,0,0,0,0.103833937534628,0,0,0,0,0,0,0,0,0,0,0,0.0239057997114227,-0.0586289000303091,0.106870157329038,0,0,0.0129706553950845,-0.00155330194714394,0,0,0,0,0,0
X600703.SH,0,0,0,0.00587402954963097,0,0.0932930009522473,0,0,0,0,0.0303622223514403,0,0,0,0,0,0,0,-0.0987773518978579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181507764781495,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0.00243223517668436,0,0,0,0,0,0
X000568.SZ,0,0,0.133618943749094,-8.67361737988404e-19,0.459149756725923,0.0038277220075067,0,0,0,0,0,0,0,0,0,0,0,0.0303094407014984,0,0,0,0,0.12475941535599,0,0,0.00736579748502798,-0.0440706275010738,0,0,0.0535550344795685,0,0,0,0,0,0.0469387820034063,0,0,0,0,0,0,0,0.220979366923114,0,-0.119812174325465,0,0,0,0,-0.00290976799723061,0.00310950152623464,0,0,0,0,0,0
X600741.SH,0,0.272391633109413,0,0.0642114566190678,0,0.0376541050354596,0,0,0.0710979418051014,0,0,0,0,0,0,0,0,0,0.0499235651170076,0,0,0,0.080628678959516,0,0,0,0,0,0,0,0,0,0,-0.0908745700062496,0,0,0,0,0.0147049356914654,0,0,0,0.0984951296504048,-0.0263892788104716,0.00151952650248023,0,0,0,0,0,-0.00893134516678624,-0.00235490995828495,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031721376337068,0,0,0,0.0007449164302588,0,0.153172384467392,0,0,0,0,0,0,0,0,0,0.0023477238740209,0,0.242514664425678,0,0,0,0,0,0,-0.0354115210283965,0,-0.096321329527242,0,0,0,0.106627594629548,0,0.0208051122166464,-0.00261621804089959,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.222396137261995,0,0,-0.0444591122518209,0,0,0,0,0,-0.0457159681957229,0,0,0,0,-0.292461206535521,0,0,0,0,0.0171504988949449,0,0,0,0,0.534882678163422,0,0,0,0,0,0,0.154801232294372,0,0,0,-0.0534683676181594,0,0.125558985856226,0.056870596521128,0,-0.0346269497214419,0,0,0.0229635188867482,-0.0297988336164599,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.114162825197615,0,0.197197727678812,0,0,0,0,0,0,0,0,0.362037333044539,0,0,0,0,0,0,0,0.104613310212106,0,0,0.244854053524773,0,0,0.133613494168117,0,0,0,0,0,0,0.121552727328069,0,0,0,0,0,0,0.0166958335951516,0,0,0.0125877471744823,-0.163475393837838,0.0630282051063628,0,0,0.0468407695415827,0.00547313699893107,0,0,0,0,0,0
X002236.SZ,0,0,0,0.103554201347387,0,-0.0872303093501637,0,0,0.10725945962917,0.422020643493847,0,0.164562245871406,0,0,0,0,0,0,0,0,0,0,0.0658000769482094,0,0.140755466072652,0,0,0,0.148447968318051,0,0,0,0.21622566236366,0,0,0,0,0,0,0,0,0,0,0.177999602858623,0.000785657459015673,0,0,0.319843756021191,0,0,0.0260533668590989,-0.0152143583204706,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.211686528797539,0,0.0857653239414502,0,0,0,0,0,0,0,0,0,-0.0967819878097917,0,0,0,0,0,0,0,0,0,0,-0.121906540140489,0,0,0.327343556361108,0,-0.148092181253271,0,0,0,0,0,0,0,0.221703262554088,0,0.0224381279826211,0,0,0,0.0500468723327562,0,0,-0.013082184599281,-0.00925680596708004,0,0,0,0,0,0
X600066.SH,0,0,0,0.0494455213323813,0,0,0,0,0,0,0,0,-0.137380810795792,0,-0.396209849600634,0,0,0.0351459124943741,0,0,0,0,0.270367077098426,0,0.184521480805825,0,0,0,0,0,0,0,0,0,0,-0.025738684646185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763888541352676,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0525073046057377,0,0.0950561196510501,0,0,0,0,0,0.143054492040211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162624038898417,0,0,0,0,0,0,0,0,0.0117877921063751,0,0,0.00614917784620893,0,0,0.100671205441561,0,0.047036984883301,0,0,0,0.00569139294076445,-0.00343519173308273,0,0,0,0,0,0
X000100.SZ,0,0,0,0.16820011387139,0.0238269135088109,0.116893808859904,0,0.0807358643452148,0.0220379903996826,0,0,0,0,0,0,0,0,0,0.00743227856052871,0,0,0,0,0,0.0173043024256456,0,0,0,0,0,0,0,0,0.0548603484424727,0,0,0,0,0,0,0,0.000991817744002653,0,0,0,0,0,0.0355522997154361,0.0631370638094856,0,0.0270636369843519,0,0,0,0,0,0,0
X002508.SZ,0,0.147312261131706,0.293619884867454,0,0,0,-0.0155376522854539,0,0,0,0,0,0,0,0,0,0.260459505837388,0,0,0.306232290347831,0,0,0,-0.322761309689714,0.0939706376101681,0,0.0243498498792771,0,6.93889390390723e-18,0,0,0,0,0,0,0.0376277394464551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867080402640611,-0.00246385123777488,0,0,0,0,0,0
