,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X002456.SZ,X600487.SH,X000661.SZ,X000800.SZ,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.203146512052906,0,0,0,0,0.138038712929499,-0.0189677024385266,0,0,0,0,0,0,0,0,0,0.260040667332612,0,0,0,0,0,0,0.00828146122248677,0,0,0,0,0,0,0,0,0.00291894459907253,0,0,0,0,0,0,-0.0271633145458624,0,-0.00233384947375734,0,-0.0159056557959789,0,0,0,0,0,0,0,-0.0391508694580343,0,0,0,-0.0648657852744765,0,0
X000858.SZ,0.577710253996538,0,0,0,0,0,0,0,0,0.0714033738361339,0,0.227543635835027,0,0,0,0,0.010846908049523,0,0,0.0712126889639045,0,0,0,0,0,0,0,0,0,0,0.0360554591873566,0,0.000356982760569734,0,0,0,0,0,0.0424242060423824,0,0.115024337493112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.324754277786655,0,0,0,0,0,0,0,0.0584524189592707,0,0,0,0.0577907557170402,0,0,0,0,0,0,0,0,0,0,0.0478887617313981,0,0,0,-0.0275194332202639,0,0.191461529170397,0,0,0,0,0,0,0,0,0.0916021306193883,0,0.0449928724011934,-0.0299771441510858,0,0,0,-0.0903643194577569,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0385829853614132,0,0,0,0,0,0,0,0.0768528037177608,0.412526537752427,0,0,0,0.0429997116911385,0,0,0,0,0,0,0,0,0,0,0,0,0.0507211109567974,0.152570590370653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167444025027442,0,0,0,0.0124226726396543,0,0
X002415.SZ,0,0,0,0,0,0.0488686067242435,0.123603140413648,0,0,0,0,0,0.0302353012917877,0,0,0.0414177671246946,0,0,0,0,0.24387446267041,0,0,0,0,0.0420413090154097,0,0,0,0,0,0,0,0.0390131805574404,0,0,0,0,0,0,0,0,0.0257164827960936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528600464824613,0,0
X600690.SH,0,0,0,0.0556031393287093,0,0,0.0746691636837456,0.284126859496609,0,0,0,0,-1.73472347597681e-18,0,0,0.13746712281897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291828832361049,0,0,0,0,0,0,0,0,0,-0.0038011641051932,0.069572070130296,0,0,0,0,0,0,-0.00781374278612025,0,0,0,0,0.0482253411173307,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.552151339159657,0,0,0,0,0,0,0,0.263732940006015,0.0263632847459205,0,0,0,0,0,-0.00993563821730136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221762274489948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028195899357298,0,0
X000651.SZ,0,0,0,0,0,0.253574258106441,0,0,0,0.061877725295793,0,0,0.00319785091901016,0,0,0,0,0.197991206818175,0,0,0,0,0,0,-0.0806696111143236,0,-0.0367383046365775,0,0,0,0,0,0,-0.00358219713818598,0,0,0,0,0,0,0.21899390197842,0,0,-0.00979641470420516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0503658024500415,0,0,0.358914838503699,0,0,0,0,0,0,0,0.0429051907277285,0,0,0,0,0,0,0.338452199582529,0,0,0,0,0.034002886205765,0,0,0,0,0,4.33680868994202e-19,0,0,0,-5.42101086242752e-20,0.0557329022698294,-0.0983288346459444,0.0146873879860387,0,0,0,0.102273151504151,0,0.054932616832443,-6.93889390390723e-18,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.128939869119414,0,0,0,0,0.0633264315259697,0,0,0,0,0.155490638210076,0,0,0,0,0,0,0,0.275553215546258,-0.217522307406625,0,0,0,0,0,0,0,-0.254333796478611,0,0,0,1.03271835872881,0,0,0,0,-0.0461088985422006,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
