,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X002475.SZ,X600118.SH,X000050.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600839.SH,X600271.SH,X002456.SZ,X002129.SZ,X000623.SZ,X300003.SZ,X002007.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X600867.SH,X000800.SZ,X600177.SH,X600435.SH,X002292.SZ,X002038.SZ,X002465.SZ,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0432645648866568,0,0,0,0,0,0,0,0,0.101454083745201,0.144585177126075,0,0,0,-1.73472347597681e-18,0,0,0.045536964979797,0,0,0,0,0,0,0.0271020161439162,0,0,0.0245616420297735,0,0,0,0.134714733257273,0,0,0,0,0,-0.0294460526342116,0,0,0.14187746462967,0.0224597388568427,0,0,0,0.0248884803944226,0,0,0,0,0,0
X600519.SH,0,0,0.0828812335588989,0,0,0,0.168312100297747,0,0,0,0,0,0,0,0,0,0.137759177137708,0,0,0,0,-0.067123985656923,0,0,0,0,0,0,0,0,0,-0.124629059974671,0,0,0,0,0,-0.0290086398081959,0,0,0,0.0722534097697735,0,0,-0.114748116269571,0,0,0,0.100481260021635,0,0,0.00558205302032917,-0.0323104134006808,0,0,0,-0.0934884789810397,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701436186496388,0.254977706458536,0,0.0857240687154481,0,0.105088783747621,0.0241098252023964,0,0,-0.00368765938696886,0,0,0,0,0,0,0,0,-0.153616856096129,0.0654909095141317,0,0,0,0.0525666219342611,0,0,-0.0881827173730651,0,0,0,0,0,0,0.0314515954049985,-0.0579592071424311,0,0,0,0,0,0
X000651.SZ,0,0,0.114676483256642,0,0,0,-0.0501562465108899,0,0,0.260241436856897,0,0,0,0.122838976422346,0,0,0,0.0671240361198741,0,0,0.20388869347468,0,0,0.0760872270931828,0,0,0,-0.039849797929919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143189122364223,0,0.0710483448822335,0,0,0,0,0,0,0,-0.00304100758237113,0.0003524337157786,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163936604496424,0,0,0,0.0301142590971187,0.130578427571704,0,0,0,0.202974177818231,0,0,0,0,0,0.0244101395721352,0,0,0,0,0,0,0.180301453117169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324219068827332,0,-0.00343722581347295,0.0266348377381421,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0432096382717869,0,0,0,0.132367812855671,0,0,0.0309785023946686,0,0,0,0.103105726301325,0,0,0,-0.00585889771453106,0,0.392020153613871,0,0.0394591374260264,0,0,0,0,0,0,0,0.0146551457742336,0,0,0,0,0,0,0.0084114401551681,0,0,0,0,-0.0131122020313157,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.108195734791042,0,0,0,0,0,0.0986987100311594,0,0,0,0,0,-0.0440206806370001,0,0,0.130289563499648,0,0,0,0,0,0,-0.0630613492351002,0,0.163825676152852,-0.0713100140663387,0,0,0,0,0,0,0,0,0,0,-0.0205156076485011,0,0,0,0,0.403610899156956,0,0,0,0,0.00858204376943413,0.0580260398253555,-1.73472347597681e-18,0,0,0,0,0
X000625.SZ,0.215889522312037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18324781395451,0,-0.00310128046730252,0,0,0,0,0,0,0.0805621714655161,0,0,0,0,0,0,0.0884106311220022,0,0,0.0153651600399453,0,0,0,0,0,0,0,0,0.0226486383864754,0,0,0,0.0834965537120969,0,-0.00295283439317255,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00267834481009695,0,0.0307659658646312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709600859305688,0,0.0270273802114569,0,0,0,0,-0.0318915590397999,0,0.0559613995407169,0.0649680173275281,0,0,0.114150295894146,0,0,0,0,0,0,0,0,0,0.0515191444342601,-1.73472347597681e-18,-0.127833423750436,0,0,-0.00939362429788471,0,0,0,-0.122295369752145,0,0
X600690.SH,0.0510006243027878,0.0826932944050534,0.313652374273404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183526416369904,0,0.0765868013058523,0.0946741604436095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438195285204339,0,0,0,0,0,0.0761588418021058,0,0,0,-0.0354158284756714,0.118945517519133,0,0,0,-0.0409983438014468,0,0
