,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000625.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X000100.SZ,X000661.SZ,X600089.SH,X002179.SZ,X600460.SH,X000157.SZ,X600741.SH,X000799.SZ,X002236.SZ,X002074.SZ,X600702.SH,X600779.SH,X600584.SH,X002414.SZ,X000800.SZ,X600884.SH,X600183.SH,X601799.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.324745215093381,0,0,0,0.115276162754764,0,0.0571303400647613,0,0,0,0,0,0.0465644949840997,1.73472347597681e-18,0,0,0,0.0191477397594274,0,0,0,0.0464820533084944,0,0,0,0,0,0,0,0,-0.0497338047212768,0,0,0,0,0,0.0709761474654951,0,0,0,0,-0.019172323769254,0,0,0,0,0,0,0,0,-0.00183126350882788,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.157548986041519,0.31208624894228,0,0,0,0,0,0.0709188781000462,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0412384366883341,0,0,0,0,0,0,0,0,0,0,0,0,0.0347143184269484,0,0.0628058008687771,0.167428362948693,0,-0.0650211182056167,0,-0.00552966649593563,0,0,0,0,0,0,0,0,-0.0037592848094464,-0.0123518416726963,0,0,0,0,0,0
X002415.SZ,0,0.0628461110616157,0,0,0,0,0,0,0,0,0,0.0662974909563689,0,0,0.0890241978459376,0,0,0,0,0,0.183766631740581,0,0,0,0.00994452665733977,0,0,0,0.0422905009682381,0,0,0,0,0,0,0,0,0,0,0,0.0600565170634371,0,0.0763547450582431,0,0.136343449832123,0.0510706622319006,0,0,0,0,0,-0.000428291936384315,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0385575581803402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107249038340227,0,0,0,0,0,0,0,0,0,-0.103811557536124,0,0,0.415571433481066,0,0,0.321986037770195,0,0,0,0,0,0,0,0,0.0408380105734877,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600276.SH,0,0.254998139218641,0,-0.0412158324866458,0,0,0,0,-0.105998625516226,0,0,0,0,0.305404773610451,0.230959393082919,0,0,0,0,0,0,0,0,-0.315664004797459,0,0,0,0,0.120068675353718,0,-0.122692988832036,0,0,0,0.0578826553328702,0,0,0,0,0,0,0,0.0127183925874671,0,0,0,0,0,0.048149472870569,0,0,0,-0.000661796591031461,0,0,0,0,0,0
X000568.SZ,0,0.562845534422329,0,0.14655273038344,0,0,0,-0.000116400802192659,0,0,0,-0.00883415941731814,0,0.0354314115354732,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134051993943192,0,0,-0.0705508688081776,0,0.0207928677312122,0.0518633954362339,0,0,0,-0.0819563746965991,0,0,0,0,0,0,0,0,-0.0390607495271579,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0446823779595532,0,0.145464373148847,0,0,0,0,0,0.0732462500320159,0,0,0,0,0,0,0,0,0,0,0,-0.0613424879296537,0,0.0337360305481716,0.171951988461472,0,0.0682930435873627,0,0,0,0,0.00921868499410437,0.12723672034384,0,0,0.072708598952284,0.103170303202204,0,0,0,-0.0533814896540163,0,0,0.113723749461865,0.0102505750312529,0,0,0,0,-0.0394775059023226,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090630340306005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139093626679437,0.0210411964381741,0,-0.0099831503199278,0.174768584021104,0.0261870126725222,0,0,0,0.0614082300174776,0.0573531830363175,-0.108522960085269,0,0,0,0,0,0,-0.0631863283336655,0,0,0,0,-0.00560104181141142,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00250563783645657,0,-8.67361737988404e-19,0,0.249956422467792,0,0.258554759123014,0,0,0,0.0149775631488761,0,0.0494860699586589,0,0,-0.225838730124789,0,0,-0.158653266200184,0,0.0639781355120267,0,0,0,0,0,0,0,0,0,0,0.0211706428073366,0,0.0410677160228514,0.0529168815668779,-0.00474599506167617,0,0,0,0,0,-0.0489820622234598,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0277646330446126,0,0,0,0,0,0,0,0,0,0,0,0.0133940524858979,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00998797220431809,0,0,0,0.0675524246053371,0,0,0,0,0,0.0108370920597719,0,0,0,0,0,-0.128953250565293,0,0.0227901000107327,-0.0345845699986502,0,0,0,-0.0488228185230844,0.0830119211308338,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132477412399513,0,0,0,0.0966599872995645,0.0636814268454587,0,0,0,0,0,0.0465238337011029,0.0693598504529162,0.0549297590352424,0,0,0,0,0,0,-0.0236764562935226,0.0469468887186706,0,0,0,4.33680868994202e-19,-0.0943603655375366,0,0,0,0,-0.0377054006387609,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.168987850419221,0,0,0,0,0.113037773090167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252383159058241,0,0,0,0,0,0.298311699496702,0,0,0,0.0980843662836292,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0109134302746988,0,0,0,0,0.175083347433457,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631092392911886,-8.67361737988404e-19,0,0,0,0,0.335747143057261,0,0,0,0,-0.0158455933352864,0.0334872835984333,0,0,0,-0.024209079493245,0,0,0,0.100976004542315,0,0,0,0,0,0.0148299762911889,0,0,0.0506426161519073,0,-0.0229204278950659,0,0,0,0,0,0
X300124.SZ,0.341050568920632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198539901047257,0,0.0913551960410904,-0.169317677266462,0,0,0,0,0.316605578734074,0.18932529776838,0,0,0.0624702022977089,0,0,-0.0265035516072826,0,0,0,0,0,0,0,0,0,0,0.0620564829987936,0,-0.335417719082744,0,0,0,0.163940034637023,0,0,0.0817232940107862,0,-0.0701851527817089,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0173695245464015,0,0,0.105299203836507,0,0,0,0,0,0.00792934523885016,0,0,0,0.134277683869681,0,0,0,0.330684407687892,0.21751900980645,0,0,0,0,0,0.129903489926546,0,0,0,0,0,0,0,0.201239545993802,0,0,0,0,0,0.112847733565794,1.73472347597681e-18,0,0,0.0895706636662168,0.0912497826886237,0,0,0,0,0,0,0,0,-0.0660209126387951,0,0
X002371.SZ,0,0,0,0,0,-0.10023868985762,0,0,0,0,0,-0.031501415658371,0,0,0.167725913479226,0,-0.0699104681944475,0,0.0312539756179212,0,0,0,0,0.265740404852196,0,0,-0.122638524676291,0,0,0,0,0.392823103635511,0,0,0,0,0,0,0.00543041672822467,0,0,0,0.200058292107017,0,-0.057609670718187,0,0,-0.37430838679145,0,0,0,0.0590222160258301,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120107440713514,0,0.0839206784701173,0,0,0,0,0,0,0,-0.0577246684458996,0,0,0.0254238989259236,0.102581397506462,0.113845437174012,0.0977534462519458,0,0.0378547120895892,0,0,0,0,0,0,0.0205437191756158,0.0531028350284442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133093177850579,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.139955596980062,0,0.473093145808799,0,0,0,0,-0.0167760558681407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172927345278904,0,0,0,0,0.0571763026860224,0,0,0,-0.129404505676305,0,0,0,0,-0.255820428012938,0,0,0,-0.101282914576113,0.450786397511825,0,0,0,0,0,0,0,0,-0.437823659754237,0,0
X000063.SZ,0,0,0,0.0651617389406621,0,0,0,0,0,0,0,0.0370772969726441,0,0,0,0.162650126341812,0,0,0,0,0,0,0,0,0,0.100209144892477,0,0,0,0,0,0,0,0,0,0,-0.0132787481178737,0,-0.124807901446347,0,0,0,0,0.0158882661883327,0,0.1275436461963,0,0,0,0,0,-0.00799892127396664,0,0,0,0,0,0,0
X003816.SZ,0,-0.017800002836495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402804509437709,0.0606829599740425,0,0,0,0,0,0,-0.00625739844472353,0,0,0,0,0,0.072856108333934,0,-0.0475395387053901,0,0,0,0,-0.0559517941619154,-0.00168203234873322,0,0,0,0.0693709164520116,0,0,0,0,-0.0298301380650794,0,0,0,0.0581862140134796,-4.33680868994202e-19,0.0181677840096383,0,0,0,-0.00807345938238268,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202699020406063,0.0509604503416173,0,0,0,0,0,0,0.35136490589329,0,0,-0.0209499982394849,0.0841632671872217,0,0.0859998219411155,0,0,0.171892874391667,0,0,0,0,0.0283407985633169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043119523873,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113412263349249,0.0112373486809534,0,0,0,0,0,0,0,0,0.0299072177547936,0.0774346238398492,0,0.205415480177422,0,0,0,4.33680868994202e-19,0,0,0,0,0.0267866533442204,0,0,0,0.274327989203753,0,0,0,0,0,0.155870345777598,0,0,0,0,0,-0.0197617296873957,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.10596721185877,0,0,3.46944695195361e-18,0.103875443734812,0.0264373222943356,0,0,0,0,0.159426560158664,0,0,0,0,0,0.0833159404949256,0,0,0.0968479744904457,0,0,0,0,0,0,0.220595940125854,0,0.103453037214635,0,0,0,0.154586902388897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
