,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600031.SH,X600118.SH,X600271.SH,X000559.SZ,X000100.SZ,X002241.SZ,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002292.SZ,X000338.SZ,X600089.SH,X600177.SH,X002465.SZ,X002049.SZ,X601877.SH,X300124.SZ,X000568.SZ,X002506.SZ,X600582.SH,X300003.SZ,X002294.SZ,X002074.SZ,X000869.SZ,X002129.SZ,X002085.SZ,X300001.SZ,X600867.SH,X000547.SZ,X600839.SH,X600498.SH,X002276.SZ,X000623.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0460061203955111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106463127556157,0,0,0.135185617099668,0.0644969081522137,0,0,0,0,0,0.0235103627846163,0,0,0,0.0398294332192227,0,0,0.0739270548963766,0,0,0,-0.043243565899024,-0.0159702305541811,0,0,-0.0149451604783592,0,0,0,-0.0383264164204767,0,-0.031191661517302,0,0,0,0,0,0,0
X600703.SH,0,0.175958114411513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205392539173461,0,0.0533852120773751,0,0,0.028339545601758,0,0,0,0,0,0,0.0988984266593077,0,0,0,0,0,0,0,0.0629535948964299,0.108096967010969,0,0,0,0,0,0,0,0,0,-0.00818485538960762,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022359279434637,0.514087473204654,0,0,0,0.0547949823763993,0,0.0671963395938908,0,0,0.0072389264533056,0,0.0488010796308285,0,0,0,0,0,0,0,0.0367471114091966,0,0,0,0.0160010764140817,0.0983642848790716,0,0,0,0.0376003313022247,0,-0.0177153374404988,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138508051369839,0,0,0,0,0,0,0.143349589953007,0.0934669886667426,0,0,0,0.167979118295711,0,0,0,0,0,0,0,0,0.0106042181312318,0.110521503337499,0,0,0,0,0,0,0,0,0.182349165669821,0,0,0.0837302667165288,0,0.0419026474083627,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779277728873775,0.154352481416896,0,0,0,0,0,0,0,0.0281155960218386,0.144362007697444,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0357744568000784,-6.93889390390723e-18,0,0.318110134663962,0,0,0,0.00531396273338568,0,0,0,-0.0250836159105455,0.00861387176022402,0,0,0,0,0,0
X000559.SZ,0,0,0.169104820533356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469641433698583,0,0,0,0,0,0,0,0,0,0,0,0.0794907963277053,0,0.0875680198971279,0,0,0,0,0,0,0,0,0,0.258857155766733,0,0,0.0816658818585137,0,0,0,0.147846922350819,0,-0.0213297689922839,-0.0175170248301823,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323025489082625,0,0,0,0,0.0457163561528852,0,0.0236827024473289,0,0,0,0,0,0,0,0.139275746157282,0,0,0,0.028771269449205,0.185305300753902,0,0,0,0,0,-0.00296876802138873,0,0,0,0,0,0,0
X002241.SZ,0,0,0.639766601054767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072042841006627,0,0,0,0,0,0.0200001047806526,0,0,0,0.376826373978835,-0.0570819013471987,0.0673390746566284,0,0,0,0,-0.0769000263689074,0,0,0,-0.0220523391051322,-1.73472347597681e-18,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.216443315241824,0,0,0,0.091154314106745,0,0,0,0,0,0,0,0,0.156119832848131,0,0,0,0,0.00596984362476131,0,0,0,0,0,0,0,0,0,0,0,0,0.08264639691489,0.0561831115893447,0,0.0221727321384884,0,0,0,0,0,0,0,-0.0224574628444271,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0500307337211297,0,0.597216304636193,0,0,0,0,0,0,0,0,0.0426327914463001,0,0.0585283740026249,0,0,0,0,0.0471934216921694,0,0,0,0,0,0.271237133907335,0,0,0,0.0673799132461902,0,0,0,0,0,0,0.0293108024553845,0,0,0,-0.0333033938763777,0,0.0321469165232119,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155590563009846,0.114714600160676,0,0,0,0,0,0,0,0,0,0,0.0406597968124387,0,0,0,0,0,0,0,0,0,0,0,0,0.0260122161710354,0,0.118370674189942,0,0,0,0,0,0,0.0419721358610882,0.144124026976774,0.0639421476989743,0,0,-0.0172615092435531,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0161831144413009,0,0.0687702739505467,0,0,0,0,0,0,0,0,0,0.0823267654567747,0,0,0,0,0,0,0,0,0,0,0,0.21682568527176,0,0,0,0.0360832797914035,0,0.068245915950271,0,0.0719993940403158,0,0,0,0,0,0,-0.00105233149927644,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.18151406398335,0,0,0.00886288397004662,0.299059956752095,0,0,0,0.0539285492603616,0,0,0,0,0,0.0249288986663726,0,0,0,0.139751714376286,0.0112590445343851,0.0538070576876764,0,0,0,0.0600349007980889,0,0.0625653323167091,0,0,0,0.0168845544276111,0,0,0,0.0165331476805411,0,0,0,0,0,0,0,0,0,0,-0.016058644918111,0,0,0,0,0,0,0
X002475.SZ,0,0,0.2016406791639,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.114649829719784,0,0,0,0,0,0.180304227021153,0,0,0,0,0,0,0,0,0.0579010514803381,0.0615574007357382,0,-6.93889390390723e-18,0,0,0,0,0,0,0.252794792429609,0,-0.0158479846859559,0,0,0,0,0,0,0,0,0,0,-0.0267640797919776,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.26695645806488,0,0,0,0,0,0,-0.252403735366815,0,0,0,0.188745515109984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458670855194511,0,0,0,0.0461981296464044,0,0,0,0,0,0,0,0,0.162334784836045,0,0,0,-0.157560929159717,0.114729299436644,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05682114256557,0,0.104275636721209,0,0.0608572799528378,0,0,0,0,0.0151842491506466,0,0,0,0,0.011254577843809,0,0.0604311266798161,0,0,0,0,0,0,0,0.080185492921702,0,0,0,0.0730527617548648,0,0,-1.0842021724855e-19,0.162523761123741,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.160069146876204,0,0,0,0.295050747632375,0.0686246330730794,0,0,0,0.0427573180430742,0,0.0258587790442871,0,0,0,0,0,0,0,0,0,0.0688687056088068,0,0,0,0.00273768908514599,0,0,0,0,0,0.088746607126454,0,0,0,0,0,0,0.00803323348792352,0,0,0,0.00411521480591092,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.148218047784789,0,0,0,0.0619677682469342,0,0,0.0445759278885014,0,0,0,0,0,0,0.085574035658669,0,0,0,0,0,0,0,0,0.02987694954092,0,0,0,0,0,0,0,0.159028324126596,0.00401826383421996,0,0,0.120956702813575,0.0357253902368476,0,0,0,0,0,0,-0.00517342838536914,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471437399103742,0,0.00100757594946987,0,0,0,0,0.17378285975112,0,0,0,0,0.0175762186345533,0,0.0405104181262652,0,0.0661058639646019,0,0,0,0,0,0.0569948492684544,0,0.0896746964725098,0,0.123676691972729,0.167760180698915,0,0,0,0,0,0,-0.0192145941591534,0,0,0,0,0,0
X002049.SZ,0,0.419411339231852,0,0,0,0,0,0,0.104899060296246,0,0,0,0,0,0,0,0,0,0,0.0551893144297449,0,0,0,0.172508034171348,0.0452491584487765,0,0,0,0,0,0,0,0,0.22429251366585,0,0,0,0,0.0317528842005979,0,0,0.161567072471138,0,0,0,0,0.0607848340168966,0,0,0,-0.0181876833781419,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034182600757232,0,0,0,0,0,0,-0.120506785931195,0,0,0,0,0,0,0,0.316128630097981,0,0,0,0,0,0,-0.220001326524865,0,0,0,-0.0180017545646333,-0.167902470268164,0,0.13187359380262,0,0,1.73472347597681e-18,0,0,0,0.0286908944371797,0.0942942785716898,0,0.0780093831552956,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.270435991695671,0,0,0,0,0,0,0.22483446162729,0,0,0,0,0,0,0,0,0,0,0,0,0.206935914451342,0,0,0,0,0,0,0,0,0,0,0.0649594161947954,0,0,0,0,0,0.109516023573821,0,0,0.0566008551087544,0,0,0.0372494690086744,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592258572977591,0,0,0,0.0526132790947166,0,0.0339561536750084,0,0,0,0,0.108198369727872,0,0.0131735271953733,0.107503313516765,0,0.01718370511008,0,0,0,0.0213647870739006,0,0.0526647254007413,0,0,0,0.00013576094725644,0,0,0,0.00949722811915749,0,0,0.0322887264463958,0,0,0,-0.0150367752888452,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163578490400943,0,0,0,-0.213256118705977,0.185886142235554,0,0,0,0,0,0,0,0,0,0.160335472722537,0,0,0,0,0.353913411344758,0,0,0,0,0.0285426640203463,0,0.185227914283916,0,0,0,0,0.0361420588978287,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.000548552065636986,0,0,0,0,0,0,0,0,0,-0.0550388704679461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168223607520847,0.271072051212439,0,0.196340139519901,0.0801330710008565,0.0205952262305494,0,0,0.107189335320949,0,-0.00572251210281137,-0.00364925889481907,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121143273660158,0,0.461590423154855,0,0.231512461038228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821863053561415,0,0,0,0,0,0,0.0469978841867465,0.171354960180338,0,0,0,0,0,0,0,0,0,0.0220884991477667,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104088583956057,0,0,0,0,0,0,0,0.00426975767624706,0,0,0,0,0.0603654080830284,0,0,0.105749304947821,0.094487656520542,0,0,0.0516060744987154,0,0.0396407416106178,0,0.0158858129834847,0,0,0,0.0152222588899353,0,0,0,0.0374941821127842,0,0,0.0363315306858535,0,0,0,-0.0135736298002717,0.0258796630085583,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114102475125848,0,0.340781418620544,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0805138607600224,0.00771349887591444,0,0,0,0,0,0,0,0,0,0.0215589140786768,0,0.135008441457073,0,0.0113588495340616,0,0,0,0,0.0383046026577076,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193012763261073,0,0.0927478119342804,0,0,0,0.145453525658773,0.0819867835348415,0,0,0,0,0.0275121926957924,0,0,0,0.00917924578151104,0,0.0178657911384086,0,0,0,0,0,0,0,0.0634508283689321,0,0,0,0,0,0,0,-0.00704400690208564,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0101250301185784,0,0,0,0.0892038333367898,0,0,0,0,-3.46944695195361e-18,0,0,0.225256423422488,0,0,0,0,0,0,0,0.0692069421100035,0.0318469263049469,0,0,0,0.0103856346953571,0,0,0,0.0758639779426268,0,0,0,0,0,0.0881267365221157,0.3005046730111,0,0.0221544518933643,0.0386426384960947,-8.67361737988404e-19,0,-0.0147597746744816,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.125917357789055,0,0,0,0.438208497424335,0,0,0,0,0,0.268421510825739,0,0,0.0945192791707281,0,0,0,0,-0.0939597217235802,0,0,0,0,0,0.201515679135221,0,0.177116480428777,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.273141704360358,0,0.143421076325794,0,-0.0197947681366466,-0.0690395742724418,-0.105573829632001,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757941212365763,0,0,0,0,0,0,0,0,0.140865248773128,0.271478005443217,0,0,0.0903779123219717,0,0,0.00823661836104068,0,0.131952998223253,0,6.93889390390723e-18,0,0.145561198322729,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108788358403061,0,0,0,0,0,0,0,0,0,0,0.157516566601208,0,0,0,0.0973125772920983,0,0,0,0,0,0,0,0,0.0680715379869816,0,0.0484604807951251,0.0832554139943179,0.0485734090175032,0,0,0,0,0,0,0.0840899429980931,0,-0.0264021244182965,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295980602140965,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0327346306136175,0,0,0,0.0114946391120978,0,0,0,0,0,0,0,0,0,0,0.0622646703935866,1.0842021724855e-19,0.120530127235487,0,0,0,0,0.0849097142220295,0,0.0208632347087995,0,-0.00285019811381491,-0.0151993145974734,0,0,0,0,0,0
X600839.SH,0,0,0,0.0432606126794657,0,0,0,0,0,0,-0.336254250176829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116117331946403,0,0,0,0,0,0,0,0,0.0222273311657108,0,0,0,0,0,0.281331077979532,0.0347427983772516,0,0,0.238651092873026,0,0,0.0164571015085543,0,0,0,-0.0272501351996493,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459920678788491,0,0.087357480515573,0,0,0,0,0,0,0,0,0.0561918831603514,0,0,0,0.0862644405153521,0,0,0.0944706989602477,0,0.0599561526899244,0,0,0,0,0,0,0,0,0,0.0313665049067123,0.149803257436237,0,0,0,0.217791179908476,0,-0.0108795390656132,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165652504711022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160267440331258,0,0,0,0,0,0,0.0510710215649186,0.144687983545792,0,0.204051356647784,0.103426945006613,0,0,0.107233777892903,0,0,-0.0391886285036748,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0.118425896902488,0,0,0,0,0,0.101489508221819,0,0.0557626096292306,0,0,0,0,0,0.0366036991205646,0,0.0157151884123708,0,0,0,0,0,0.0981086797043622,0,0,0,0,0,0,0,0.0995323546794539,0,0,0,0.0486292638687989,0.165844035602849,0,0.0311847221329694,0,0,0,-0.0248201083971692,0.0375576199574807,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.180700960288777,0,0.264287213107527,0,0,0,0,0,0,0,0,0,0.0499466871560192,0,0,0,0,0,0,0.162457213495339,0,0.0743478587992237,0.194485085045003,0,0,0.142598635829567,0,6.93889390390723e-18,0,0.074033825475475,0,0.136475949113181,1.73472347597681e-18,0,0,0,0,0,-0.0415975096678323,0.00722117727039826,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0510981289129939,0,0,0,0,0,0.158402325074852,0,0,0,0,0,0,-0.0697954581403375,0,0,0,0.0337572981238315,0.0659222912014636,0,0,0,0,-0.0105944830566753,0,0.0487838163391975,0,0,0,0,0,0,0,0,0,0,0,-0.0963867417089493,0.0125598747115135,0.0157926851310191,-0.00201877574510072,0,-0.0277941865800422,0,0,-0.00210030501179602,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163313399753792,0,0,0,0.10064828774252,0,0,0,0,0,-0.224789042703953,0,0,0,0,0.619795040751891,0.614962353231937,0,-0.504631030782694,-0.32514947179355,-0.021383169409105,0,0,0,0,0.0949804320494283,0,0.522821171624141,0,0,0,0,0,0,0,0,0,0,0.682241621439594,0,0.0343509569021643,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.00772883948618752,0,0,0,0,0,0,0,0,0,0,-0.0934489286812925,0,0,0,0,0,0,0,0,-0.230666842201156,0,0,0,0,0,0,0,0,0,0,0,0.108527288861811,0,0,0,0,0,0,0,0,0.376948008648536,0,0,0,0,1.60080615053913,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599934714554157,0,0,0,0,0.221715432150759,0,0,0,-0.384664429579473,0.145745499972923,0,0,0,0,0,0,0,0,0.0511120768124605,0,-0.123930671054931,-6.93889390390723e-18,-0.0380348553750863,0,-0.29858824964254,0.176396560301404,0,0,0,0,0,0,0,0,0,-0.0495118525568491,0,0,0.64445832738867,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0752187806726271,0,0,0,0,0,-0.0620188866467074,0,-0.00231357624790262,0,0,0,0,0,0,0,0,0,0,0.0309727669305932,0.00155818935028264,0.241712372779382,0,0,0.0267157129682833,-0.13630376095105,0,-0.174593113081352,0,0,0,-0.0333624623666745,0,0.0352175267550231,0,0,0,0.117531979680937,0,0,0,0.000212891770543791,0,0.112338056974327,0,0,0,0,0
MKvol,0,-0.00354618927251899,0,-0.0205353671834364,0,0,0,0,0,0,0,-0.00806966560578967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149166989028034,0,0,0.00133552064357983,0,0.00391923773859593,0,0,0,0,0.00187934961674958,0,0,0,0,0,-1.0842021724855e-19,0,0.0042719879937125,0,0.0192080949525621,0,-0.00218944789486643,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0689363689832212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767651403982007,0,0,0,0,0,0,0,0,0,0,0.0728779655326536,0,0,0,0,0,0,0,0,0,0.0200470948275992,0.178505298145271,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00408236130556975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354256088251821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000931840135839717,-0.00909455443001277,0,0,0.00635352744841057,0.00460300787810354,0,0,0,0.0319150839522313,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107658271220792,0,0,0,0,0,0,-0.00200441806159487,0,2.16840434497101e-19,0,0,0,0,0,0.00313941868584546,0.00122194080392183,0,0,0,0,0.00549125193992239,0,0,0,0,0,0,0,0.00657656430241264,0,0,0,0,0,0,0,0.0116294831793146,0,0.00406008543751338,0,0,0,0
