,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X600703.SH,X002049.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X000100.SZ,X600741.SH,X300142.SZ,X600460.SH,X600089.SH,X000661.SZ,X002074.SZ,X002180.SZ,X600702.SH,X600522.SH,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002008.SZ,X002414.SZ,X000977.SZ,X600584.SH,X600779.SH,X002007.SZ,X600563.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.517672873905906,0,0,0,0,0,0.12041384752648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893694626811528,0,0,0,0,0,0,0,0,0,0,0,0.0707147449069781,0,0,0,0,0,0,0,0,0,0,0.0108724299671718,0,-0.0165571767982213,0,0,0,-0.00833682111914005,0,0,0,0.0157336210135021,0,0
X000858.SZ,0.14750963168971,0,0,0,0.14893349708214,0.0218436637351248,0,0.0970119002159426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467623939396808,0,0,0,0,0,0,0,0,0,-0.0241337178156081,0,0,0.0698271787375288,0.09615110274549,0,0,0,0,0,0.0950072631650593,0,0,0.00615798662134016,0,0,0,0,0,0,0.00440532229129327,0,0,0,0,0,0,0
X002415.SZ,0,0.0740911657314831,0,0,0,0.0986669435553905,0,0,0,0,0,0,0,0,0,0,0.123728511519304,0,0,0,0,0,0.0316410121828144,0,0,0,0,0,0,0,0,-0.181964876212749,0,0,0,-0.0625376380219177,0,0,0.0336755821110733,0.0140784318694769,0,0,0,0,0.0643347241799659,0,0,0,0,0,0,0,0,0,0,0,-0.0159043328217531,0,0
X600809.SH,0,0,0,0,0.136216161063792,0,0,0.0297647951631772,0,0,0,0,0,0,0,0,0,0,0,0,-0.267923107639551,0,0.102049805715418,0,0,0,-0.142836095208625,0,0,-0.15368100303752,0,0,0,-0.0107439062453785,0,0,-0.00396558328894922,0,0,0,0,0.265342195776596,0,0,0,0,0.103667829416063,0,0,0,0.0650648956744665,0.00699682274906511,0,0,0,0,0,0,0
X000568.SZ,0.524761622176106,0.00273603291326088,0,0,0,0.0551353922542676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207891206209174,0,0,0,0,0,0.0625249656627413,0,-0.0374095611012472,0.0795869666181154,0.00384130491491642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321869685912061,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219222276603832,0.200623953381964,0.325027500518648,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875666733889471,0,0,0,0,0,0.107138568293633,0,0,0,0,0,0,0,-0.0394676967043525,0,0,0,0,0,0,0
X600276.SH,0.0149624211318109,0,0.0253112156192232,0,0,0.0151247214204935,0,0,0.2624528753789,0,0,0.0524004509796064,0,0,-0.0910010785242464,0,0,0,0,0.308861171069602,0,0,0,0,0,0,0,0,-0.0835651521502334,1.0842021724855e-19,0,0,0.025426720646831,-0.0264045662440264,0.120223439370401,0,0.0385980234810412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124967080519893,0,0,0,-0.0141601011829425,0,0
X002304.SZ,0,0,0,0,0,0.0222501503339037,0,0,0.0141812190205192,0,0,0,0,0,0,0,0.10063306433263,0,0,0,0,0,0.0993262708565234,0.206079627923505,0,0,0,0,0,0,0,0,-0.0308947257038686,0,0,0,-0.0094973961005405,0,0,0,0,0,0,0,0,0,0,0,-0.0832483766367124,0,0,0,0.00950106405525129,0,0,0,0,0,0
X600690.SH,0,0.140757204638529,0,0,0,0,0.141224122044163,0,0,0,0,0,0.0257520860966882,0,0,0,0,0,0,0,0.242733896053807,0,0,0.0587826547236462,0,0,0,0,0,0,0,0,0,0.148694930734405,-0.0467221801730129,-3.46944695195361e-18,0.0874707772825053,0,0,0,0,0,0,0,0,0.0542988296608676,0.100576908158716,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0290074875359297,0,0,0,0,0,0,0,0.0806113783291788,0.176212944526344,-0.0576159739982615,0,0,0,0,0.185780659620344,0.012859891797603,0,0,0.0386258262255712,0,-0.0811117452217517,0,0,0,0,0.0209262993391331,0,0,0,0,0,-0.0467291927780014,0,0,0,0,0,0,0,0.0259238223847369,0,0,0,0,0,0,0,-0.00956836951768586,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0236628696008484,0,0,0,0,0,0,0,0,0.0475123840747852,0,0,0.0895277121087708,0,0,0.243822766403854,0,-0.0500263097123995,0,0,0,0,0,0,0,0.112290886807089,0,0,0,0,0,0,0,0,0,0,0.00267972030020542,0,0,-0.0146200915449193,0.0198106321599918,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0149989150219526,0.0338177512766885,0,0.0809662410537627,0,0,0,0,0,0,0,0,0,0,0,0.0486046196816779,2.16840434497101e-19,0,0,0.0182980923497187,0,0,0.249152047694187,0,-0.0406912719392601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911190393637445,0,0,0,0.0238385060182662,0,0,-0.000638748134489121,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-0.113889134428806,0.09227730386147,0.113464874386539,0,0,0,0.0410195773742589,0,0,0,0,0,0,0.249873036484863,0,0,0,0,0,0,0,0.0354380404377834,0,0.0793622490170491,0,-0.0059384000948468,0,0,0,-0.051069298363014,0,0,0,0,0,0,0.197599081933678,0,0,0,0,0,0,0,0.0459584038412736,-0.0641659302620594,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.766965854365907,0,0,0,0.144927249525087,0,0,0,0,0,0.101691447468533,0,0,0,0,0,0,0,0,0,0,0,0,0.0632535304082073,0,0,0.16644903079725,0,0,0,0,0.221968495524692,0,0,0,0,0,0,0,0.023848472668076,-0.0393474118683488,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748418305089225,0.0317273180024143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179875148089919,0.419518285205948,-0.010372916020495,0,0.0911797904695704,0,0.00879006389186012,-0.0235217679603855,0,0.396815188685116,0,0,-0.137484902908974,0,0.0710957874932943,0,0,0,0.0417114497882781,0,-0.0164985065822872,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0583406838997315,0,0.45655998809145,0,0,0,0,0,0,0,0,0,0,0,-0.141702821945231,0,0,0,0,0,0,0.325747640179484,0,0,0,0,0.0539013603980519,0,0.202138156104783,0,0,0.0400492857764142,0,0.243774504064527,0,0,0,0,0,0,0,0.231037542703667,0,-0.0745028743356121,0,0,0,0,0,0.0126658155917699,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0515993456042163,0,0,0,0,0,0,0,0,-0.047263195703847,0,0,0,0,0,0,0,0,0,0.203398277503371,0.102066359323423,-0.217801808615386,0,0,0,0,-0.056767591443052,0.519367038520935,0.204227598563476,0,0,0,0,0,0,0,0.066066181230034,0,0,0.348797384198915,0,0,0,-0.0866415422558562,0,0,0,0.168091510878058,-0.00771463434949533,-0.0508029243346859,0,0,0,-0.0991878043555493,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173971933990948,0,0,0,-0.0686970877454596,0.100781201434514,0,0,0,0,0,0,0,0.170874442028503,0,0,0,0.248065601254652,0.222731646727727,-0.117213974298902,0,-0.277164045548179,0,0,0,0,0,0,0,0,0,-0.0549450308715865,-0.109319392784963,0,0,0,0,0,0,0,-0.0784575617040032,0,0
X003816.SZ,0,0,0,0,0.0770525699610483,0,0,0,0,0,0,0,0,0.111168375288751,0,0.000801210510403432,0,0,0,0,0.139691599162363,0.163419249169775,0,0,0,-0.0291760640952354,0,0,0,0,0.0288992533868445,0.0963817503322999,-0.113737753876841,0,0,0,0,0,-0.105924014013717,0,0,0,0,0,0.0222211638274152,0,0,0,0.0117124894956232,0,0,0.000529177690348475,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677560895292471,0,0,0,0,0,0,0,0,-0.01784905844514,0,0,0,0,0.221498880231186,0.0289857524337271,0,-0.0202300336089851,0,0.0867571973316099,0,0,0,0,0,0,0,0,0,0,0,0.00740368235404779,0,-0.107714670577657,0,0,0,0,0,0,0,0,0,0.0134357617814624,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103775699531381,0,0,0.0674647765959152,0,-0.0599126900478677,0.0115652187726172,0,0,0.163362984365128,0.021974296094646,0,0,0,0,0,0.0437034291180885,0,0,0,0,0,0.0272270088644497,0,0,0,0,0,0,0,0,0,0.111093231456118,0,0,0,0,0,0,0.000232026231635621,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0578539912991372,0,0,0.174377978735583,0.0651804167422873,0,0,0,0.173496913173655,0,0.155164077251893,0.0345917798060842,0,0,0,0,0,0.247366736862497,0,0.00365246970599615,0.0766090483687246,0,0.135545291779044,-0.130744194360857,0,0,0,0,0,0,0,0,0.0274639100560166,0,0,0,0,0,1.73472347597681e-18,0.0444467778152086,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.104480234468669,0,0.0551621343819184,0,0,0,0,0,0,0,0,0,0,0.188847714291632,0,0,0,0,0,0,0,0,-0.21179331712106,0,0,0,-0.13107730100628,0.439738741246767,0,-0.0251692455536242,0,0,0,0,-0.0275173864430926,0,0.0470707029257265,0,0,0,0,8.67361737988404e-19,0,0,0,0.0226547642861242,0,0.222953982127732,-3.46944695195361e-18,-0.0215263085955819,0,0,0,-0.0235715648904431,0,0
X000596.SZ,0,0.53436632618782,0,0,0.135110650836875,0,0,0,0.015340106230077,0,0,0,0,0,0,0,0.00825205106021936,0.162186153098223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007211810564,0,0,0,0,0,0,0.101058945732063,0,0,0,0,0,0,0.00334487721347642,0,0,0.00509443792848461,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379248339870004,0.142429547053813,0,0.0184243977236029,0,0,0,0,0,0,0,0,0,0,0.414936873356685,-0.03125614192133,0.10052500421913,0.0708314252434424,0.128206812194245,0,0,0,0.1384726484627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283504673078963,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0245464038030938,0,0,0,0,0,0,0,0,0,0,0,0.182273533782707,-1.73472347597681e-18,0,0,0,0,0,-0.111677584669529,0,0,0,0,0,0.0396735974680948,0,0,0.0837944219961982,0,0.0770610485326139,0,0,0.0355277852666682,0,0,0.120330423276739,0,0,0,0,0,0,0,-0.355584136448717,0.288880568365444,0,0.105382260435553,0,-0.026365299963911,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.210409254977128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349533804864468,0,0,-0.0100912001629492,0,-0.0203229067613722,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.185140466939162,0,0,0,0,0,0.0962333107337565,0,0.0264574201608131,0,0,0,0.104190258292151,0,0,0,0,0,0,0.0649630521608126,0,0.0012269051243328,0,0,0,0,0,0,0,0,0,0.0850351433676951,0.16555872361563,0,0,0,0,0,0,0,-0.00506776876835881,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.152524512460877,0,0,0,0,0,0,0,-0.0752329147794467,0,0,0,0,0,0,0,-0.182522315652509,-3.46944695195361e-18,0,0.0858393501806728,0,0,0,0,0,0,0.152826300010082,-0.00349951580605986,0,0,0,0,0.0521345194697711,0,0,0,0.071340252192603,0.14133700577565,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0235752400573988,-0.00410634113351869,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0901595895374242,0,0,0,0,-0.419009140641925,0,0,0,0,0,0,0,0.0811489909579416,0,0,0,0,0,0,0,0,0,0,0,0,-0.147164547270282,0,0,0.114533979611602,0,0,0,0,-0.0783250616052157,0.037885051883787,0.27669404571648,0.0335175808957796,0,0,0,0,0,0.241419242307671,0,0,0.0168491810972257,0.00928987506805298,0,0,0,0,-0.00373193230309877,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123826136216078,0.116888921894946,0,0,0,0.100906079951474,0,0.218587147790426,0.0352508017020942,0,0.0127235896736154,0,0,0,0,0,0,0,0,0.0357634288555006,0,0,0,0,0,0,0,0,0,0.0836363474201448,0,0.0237700653370548,0,0.0353603852209315,0,0,-0.0113508162856437,0,0,0,0,-0.0222364058965365,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906269740670485,0.0562634685048304,0,0,0,0,0,0,0.150399167831096,0,0.034729952268666,0,0,0.101286405833304,0.037325067567577,0,0,0.0348828507205577,0,0,0,0.212031557104716,0,0,-0.0758747448588504,0,0,0,0,0,0,0,0,-0.012502377536165,0,0,1.73472347597681e-18,0,0,0,0,-0.0240915531015746,0,0
X000661.SZ,0,0,0,0,0,-0.27384674306171,0,0,-0.150738831586254,0,0,0,0,0,0,0,0.223468831067185,0,0,0,0.317773349518688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304534885747699,0,0,0,0,0,-0.116042041627335,0,0,0,0,0,0.544241924215759,0,0,0.212207457872643,0.314071812821905,-0.288060517922996,0,0,0,0.0599393259026142,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138768508424998,0,0.106597204060975,0,0,0,0,0.086634722113414,0,0,0,0.110606065550967,0,0,0,0.106471802139458,0,0.0303662341908068,0,0,0,0,0.197280161873733,0,0.0267176336028531,0,0,0,0,0,0,0,0,0,0.00480650035907756,0,-3.46944695195361e-18,0.0342247348161776,0,0,0,0,0,0,0
X002180.SZ,0,0.00677825130803742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251799763297291,0,0,0,0,0.184538728812695,0,0.0828682952177008,0,0,0.0370229207973415,0,0,0,0,0,0,0,0,0,0,0,0,0.0233388429731123,0,0,0,0,0,0,0,0,0,0,0,-0.0573030362690624,0,0,0,0,-0.0852801962350926,0,0
X600702.SH,0.0347991477674382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145387554123492,0,0.123631891682576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410184385066464,0,0,0,0,0.199957861846549,0,0,0,0,0.531477549658129,0,0.181619698097611,0,0,0.0306067385808646,0,0,0,0,0.0100794006189135,0,0
X600522.SH,0,0,0,0,0,0.0518384589681599,0.164899592534109,0,0,0,0,0,0,0,0,0.320577123150143,0,0,0,0,0,0,0,0,0,0.426654922022268,0,0,-0.180967165387035,0,0,0.0673660854618429,0,0.226621878590791,-0.213018762661963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762029368267587,0,0,0,0.023342549524995,0,0,0,-0.034986893246419,0,0
X000157.SZ,0,0,0,0,0,-0.0574133710907352,0,0,0,0,0,0,0.514192794175907,0,0,0,0,0,0.0763364023655198,0,0.0285245985671752,0,0,0,0,0,0,0,0,0.128356732264305,0,0,0,0,0,0,0.0830772064398684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234176947768028,-0.00409088430994342,-0.00935597709748076,0,0,0,0,0
X600884.SH,-0.0144099300960534,0,0,0,0,0,0,0,0,0,0,0,-0.00682333355998843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144610295459878,0,0,-0.00963026903708684,0.228542912811042,0.0661400894322959,0,0,0,0,0,0,0,0.279570657592798,0.0885488611761937,0,0,0,0,0,0,0,0,0.0104706164193009,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189752327952625,0.00452373444823766,0,0,-0.290309455010403,0,0,-0.0848213766576328,0,0,0,0,0,0.0332076585436716,0,0,0,0.118484838883908,0,-0.215577530889336,0,0,0,0,0,0,0,0,0,0,0,0,0.0680645474902634,0,0,0,-0.00587467685825755,0,0,0,-1.73472347597681e-18,0,0
X002236.SZ,0,0.159386183659067,0,0,0.0429745433120355,0,0,0.132850102579954,0,0,0,0,0.150132069966921,0,0,0.0603768731794384,0,0.0816072878341557,0,0,0,0.0214331078665217,0,0,0,0,0,0.0189792159188696,0,0,0,1.0842021724855e-19,0.0766605156345654,0,0,0,0,0,0,0,0,0,0,0.0155382546129881,0.0677020672271129,0,0,0,0,0,0,0.0128439114696199,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0229698799039122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718709446812213,0.0317840738304386,0,0.190727948672849,0,0,0,0,0,0,0,0.0988709466306643,0,0,0,0.595734214155548,0.00746201948049732,0,0,-0.155329086524287,0,0,0,0,0.153124017422662,0,0.128491871114833,0,0,0,0,0.00647583712000492,-0.000864620435291635,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0617746642922982,0,0,0,0,0.0605010347424866,0,0,0.133649058980536,0,0,0,0,0.0773499477426402,0,0.0151301012101423,0,0,0,0,0.0438237264634361,8.67361737988404e-19,0,0,0,0,0,0.137223265330818,0.0912716836455535,0,0,0.00646234547914977,0,0,0,0,0,0,0,0.0436708322698623,0.113913047792404,0,0,0,-0.0109296559953996,0,0,0,0,0,0
