,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000100.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X600584.SH,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X002180.SZ,X000733.SZ,X002463.SZ,X002074.SZ,X600702.SH,X600460.SH,X000988.SZ,X300142.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X002007.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.363227696960538,0.112528494352344,0,0.0852049973700946,0.0110546430689637,-0.013363019023427,0.124921371761557,-0.0795644277452436,0,0,0,0,0,0.0469688319923807,0,0,0.00303767057245028,0,0,0.0124855281774141,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0509361814930257,-0.0698852249819043,0,0,0,0,0,0,0,0.0177769236702424,0.00707518601577905,0,0,0,0.0459800864774646,0,0,0.0228092204075433,0,0,0,0,0.000770627797878502,0,0,0,0,0,0,0
X000858.SZ,0.135483814604392,0,0.379510076028176,0,0,0.0170166888036285,0,0,0,0.0662322841694141,0.0530455701185841,0,0,0,0,0,0.0515357738600107,0,0,0,0,0,0,0,0,0,0,0,0,-0.027093126735214,0,0,0,0,0,0,0,0,0,0,0,0.168896232649885,0,0,0,0,0,0,0,0,0.0601845623967998,0,0.0152942682940127,0,0,0,0,0,0
X000568.SZ,0,0.361314444466807,0,0,-0.0348994552547895,0,0,0,-0.00938242104054392,0,0.258046754516218,0,0,0,0,0,0.024202572386633,-0.013954157427297,0.0906208422511078,0.0646134854939216,0,0,0,0,0,0,0,0,0,-0.00627278012051121,0,0,0,0,0,0,0,0,0,0,0,0.192689615957056,0,0,0,0,0,0,0,0,0,0,-0.015862787429756,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00387015044026474,0,0,0,0,0,0,0,-0.15096124913175,0,0.151115972682803,-0.122616256191229,0,0,0.296144265632603,0,0,0,0.24447015677975,0,0,0.305099707722648,0,0,0,0,0,0,0,0,-0.103727524209377,0.201749521945454,0,-0.0645636838306875,0,0,0,-0.0490728541678202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0301813020805847,0,0,0,0.126329534445978,0,0,0,0.0120328170201166,0,0,0,0,0,0.182986114584918,0,0,0,0,0,0,-0.222761459581261,0,0.0835550745261373,0,0,0.00250386808239514,0,0,0,0,0,0,0.087382816228416,0,0.0575891455532667,-0.22851121563179,0,-0.0699509608392041,0,0.158825239594887,0,-0.00623613267603409,0,0,0,0,0,0.0052876545838665,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0205331779186417,0.168620324013798,0,0,0,0.0277257152341983,0,0,0,0,0,0.00098658111156648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418369276779966,0,0.0872542392003039,0,0,0,0.00901351180596728,0,0,0,0,-0.300218261034186,0,0.188403102349668,0,0.0503386575000296,0,0,0,0,0,0
X002475.SZ,0,0,0,0.157081786480285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693129149079404,0,0,0,0,0.0330493760643783,0,0,0.01486782937734,0,0,0.423890441177877,0.365038488903387,0,0,0,0,0,0,0,0,0,0.0348340719888815,0,0.17072380965748,0,0,0,0,0,0,0,0,-0.00259051934860847,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.176687088474606,0,-0.0899170650142313,0,0,0.330576790771299,0,0,0,0,0,0,0.095507266472864,0,0,0.0161006934885605,0,0,0,0,0,0,0,0.0395509382829288,0,0.0406806469450606,0,0,0.135522360898487,0,0,0,0,-0.105485715769296,0.0791372109597921,-0.0656074223060618,0.109561451112715,0,0,-0.0098617252478829,0.132591278627153,0,0,0,0,0,0,0.0432708498917139,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.219908607742514,0,0,0,0,0,0,0,0,-0.0508210568401357,0.111581684962027,0.0378392361875712,0,0,0,0,0,0,0.113967265535439,0,0.177688917561902,0,0,0,0,0,0,0.203717356614361,0,0,0,0,0,0,0,0,0.0904242253755068,-0.196458644930939,0,0,0,0,0.0493577930154904,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.165677001954647,0.151746675016232,0,0,0.26001667062902,0,0,0,0,0,0,0,0.0149163883186409,0,-0.511118237544391,0,0,0,0,0.137569278344703,-0.0652441109825919,0,0,0,-0.0556920851336885,0,0,0,0,0,0,0,0,0,0.257247162406595,0,0.054699495820154,0,0.0368622747684834,0,0,0,0,0,0,0,0,0,0,0,0,0
