,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002292.SZ,X002506.SZ,X600118.SH,X002049.SZ,X002236.SZ,X600031.SH,X002465.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X600582.SH,X600584.SH,X300146.SZ,X000050.SZ,X002008.SZ,X000550.SZ,X002129.SZ,X002074.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0052372915176414,0,0.0153248342094725,0,0,0,0,0.0194787963809781,0,0,0,0,0.116026351789692,0.129792103505024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106591712408671,0,0,0,0,0.0116936076878115,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0542021424063606,0.0791378772377823,0,0,0,0,0.0602329820183527,0,0,0,0,0.1700146395601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948387927467847,0,0,0,0,0.0372123501123545,0,0,0,0,0,0,-0.0167278518943219,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.156588305923625,0.0477920303778898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826871611252313,0,0,0,0.291841702215993,0.0230839015158195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.175704789796726,0.0538670696018978,0.0727486464216533,0,0,0.0181128487746947,0,0.0135060697796963,0,0,0,0,0,0,0,0,0.156457129007265,0,0,-8.67361737988404e-19,0,0,0,0.0721753179276811,0,0.0628150694318622,0.183881912720338,0,0,0.0645778236383844,0,0.0172860854836719,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0166934367927764,0,0,0,0,0,0,0,0,0,0.012492784952013,0,0,0,0,0,0,0.0136261865272082,0,0,0,0,0,0,0,0,0,0,0.140367526061659,0,0,0,0,0,0.0339877489653069,0.104921192604525,0,0.0848680907356057,0,0,0,0,-0.0114530458334565,0,0,0,0,0,0
X600276.SH,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409025405028907,-0.089335704885492,0,0,0,0,0,0.100243900043587,0,0,0,0,0,0,0,0,0,0,0,0,0.0543745159764893,0.16270410500287,0,0,0,0,0,0,0,0.0148814402465164,-0.0290617135671603,-0.00892791986255047,0.0173153071060031,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796626753717298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.175226515520053,0,0.139428942872784,0,0,0.0641573740697929,0.0202616740348824,0,0,0,0,0.162170230759414,0,0,-0.00697367897738534,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185823762850276,0,0,0.184882830327895,0,0,0,0,0.0334431815935242,0.200403138730932,0,0,0,0,0,0,0,0,0.0974998065746075,0.0525665404831019,0.0977263859836395,0,0,0,0,0,0,0,0.0257458388447785,0.0749679118101643,0,0,0,-0.0020652579372355,0,0,0,0,0,0
X000625.SZ,0,0,0.173899388546858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214845379888421,0,0,0,0,0,0,0,0.0812205952895322,0,0.147542375606638,0,0.0166086978471887,0,0,0,0,0.0733961474964901,0,0.0660910737141254,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103636677062675,0,0,0.0732737123645892,0,0,0,0,0,0,0,0,0.0509573095133459,0,0,0.149550547539381,0,0,0,0,0,0,0.131700221805141,0.0149419106987202,0.0133633812085242,0,0,0,0,0.161498316832998,0,0,0,0,0,0,0,-0.0110048210111911,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431861122224817,0.0461410426151844,0,0.00210560127729523,0,0,0,0,0,0,0.0460176065307673,0,0,0,0,0,0,-0.0460418744447833,-0.113603254279981,0,-0.103142740701939,0,-0.0768776923747259,0,0,0,0,0,0,0,0,0,0,0,-0.114530925982724,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135890840030312,0,0,0.00143427586604196,0,0,0,0,0,0,0,0,0.108461766479413,0,0,0,0,0,0,0,0,0,0,0.0496212104562349,0.0619739178496917,0,0,0,0,0.070894962029024,0.155987707567454,0,0,0,0.0994805198135266,0,0,-0.0243380270621969,0,0,0,0,0,0
X000100.SZ,0,0,0.0558987537334487,0,0,0,0,0,0.103854742056792,0,0,0,0,0,0,0,0,0.0320287788071964,0,0,0,0,0,0,0,0,0,0,0.00193040498361291,0,0,0.00233297896585649,0,0.0203805215598051,0,0,0,0.222530210110299,0,0.0262782987733415,0,0,0,0,0,0.0979477290959987,0,0,0,0,-0.0642117547818103,0,0,0,0,0,0
X002241.SZ,0,0,0.0856208160038176,0,0,0,0,0,0,0,0,0.165354904885377,0,0,0,0,0,0,0,0.0132058275387799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555409415094132,0,0,0.0287857808268465,0,0,0.218018580736181,0,0.164205667677604,0,0.104494160358634,0,0,0.0138111337123265,0,0,0,0,0,0
X600741.SH,0,0,0,0.176444267347725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173533070019596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14069254488069,0,0.0473371596967604,0,0,0,0.0141918224004566,0.12499725819771,0.056129465187387,0,0,0,0,0,0,-0.00979352654282954,0,0,0,0,0,0
X600066.SH,0,0,0.0481308962363294,0,0,0,0,0,0.264972053533038,0,0.151261785744026,0,0,0,0,0,-0.0313402055298489,0,0,-0.0176790047004383,0,0,0,0,0.06801444701808,0,0.0847655510828767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167868013434741,0.104563469428434,0,0,0,0,0,0,-0.00916339803680928,0,0,0,0,0,0,0
