,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X002371.SZ,X300124.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600741.SH,X600702.SH,X600089.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X002414.SZ,X600884.SH,X000733.SZ,X002180.SZ,X600584.SH,X600522.SH,X600183.SH,X002008.SZ,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.498862811925097,0,0.0474619979956834,0.0430236965198651,0,0,0,0,0,0,0,-0.131722798571448,0,0,0,0,0,0,0,0,0.0069735285788257,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0313119023896563,0.00643507574469305,0,0,0,0,0,0,0,0,0,0,-0.000446543054832393,0,0,0,0,0,0,-0.00223708531060858,0,0,0,0,0,0
X000858.SZ,0.166037699404664,0,0,0.341375016506875,0.144845177846507,0,5.27024381810368e-05,0,0,0,0,0,0,0,0,0,0,0.022482443710925,0,0,-0.112174141874977,0,0,0,0,0.278763414437022,0,0,-0.00960456595358748,0,0,0,0,0.0260212953073131,0.126827645326279,0,0,0,0,0.0337065273907278,0,0,0,0,0,0,0,0,0,0,0,-0.022185710348958,0.015128372995924,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0796143508094191,0.280465781970445,0,0,0,0,0,0,-0.00479900176340961,0,0,0,0,0,0,0,0,0,-0.0454045679905112,0,0,0,0,0,0,0.0613912094784048,-0.033458019519906,0,0,0,0,0,0,0.059637795233955,0,0,-0.135245492862472,0,0,0,0,0,0,0,0,0.00405500354832381,0,0,0,0,0,0
X600809.SH,0,0.26117660525571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843534758603207,0,0,0,0,0,0,0,0,0.104415344179164,0,0,0,0,-0.0556775636751353,0.055567193353605,0,0,0,0.362268490483928,0,0,0,0,0,0,0,-0.0582458592411754,0,0,0,0,0,0,0,-0.0118382913027098,-0.067252419880055,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0258262863540645,0,0,0,0,0,0.0772393212257508,0,0,0,0,0,0.431221227984217,0,0,-0.0972833674270717,0.0282759618611283,0,0,0,0,0,0,0,0,0,0,0,0.17862861458836,0,0,-0.163763392236532,0,0,0,0,-0.132586335578293,0,0,0,0,0,0.020016290437609,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.00108454712144342,0.00758566908215014,0,-0.0898839522826658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057113589981974,0,0.148816621039252,-0.284482369280274,0,0.0435483131177979,0.150121279473305,0,0,0,0,0,0,0,0,0,0,-0.0792818495007691,0,0,0,0.0526169399924833,0,-0.100329321816274,0.182222947086034,0,0,-0.0195761526475087,0.0351576001290598,0,0,0,0,0,0
X002475.SZ,0,0.146785202139845,0,0,0,0.0974511282593791,0,0,0,0,0,0,0,0,0.069588704956351,0.197787997366544,0.0232019603578155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135824399755567,0,0,0.0289618471615109,0,0,8.67361737988404e-19,0,0,0,0,-0.0341418521839857,0,0,0,0.0419565450864793,0,0,0,0,0,0.0197533942063567,-4.33680868994202e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947263119325456,0.0731902328261367,0,0.00235507732014149,0,0,0,0,0,0,0.295007590554671,-0.129782038670017,0,-0.00188720472817309,0.0227585573932013,0,0,0,0,0,0,-0.0417630779913151,0,0,0,0,0.0331626387269474,0,0,0,0,0.00959194173983404,0,0,0,0,0,0,0
X002304.SZ,0,0.295244994661211,0,0.202349172244367,0,0,0,0.229785153662982,0,0,0,0,0,-0.117902112499507,0,0,0,0,0,0,-0.0858570381276186,0,0.0605776812898409,0,0,0,0,0,0,0.0479787989636106,0,0,0,0.00992651247650352,0,0,0.146720383447605,0.0569189875583309,0,0,0,0,0,0,0,-0.0387287588420787,0,0,0,0,0,0.0128383371400578,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.460850597652561,0,0,0,0,0,0,0,0,0,0,0,0,0.1053560076824,0,0,0,0,0,0,0.057956568944672,0,0.0691682912004539,0.0251092999475475,0,0,0.0803411238888702,0.0711838997040354,0,0,0,0,0,0,-0.00624947257311311,0,0,0.0293599138100236,0,0,0,0,0,0,0,0,0,0,0,-0.0436572797077938,0.129567429230237,0,0,0,0,0,0
