,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X002008.SZ,X300003.SZ,X600809.SH,X000625.SZ,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002456.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X000050.SZ,X300146.SZ,X300142.SZ,X600066.SH,X600566.SH,X600522.SH,X600177.SH,X600089.SH,X002129.SZ,X600867.SH,X002241.SZ,X002180.SZ,X600372.SH,X600776.SH,X002506.SZ,X000977.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214651726820991,0,0,0,0,0,0,0,0,0,0,0,0.0156281896778488,0,0,0.14917773323447,0,0,0,0.213909289568691,0.104184285850299,0,0,0,0,0,-0.0287951447234637,0,0,0,0,0.0320587873926027,0,0,0.163286490536449,0,0,-0.0645500239675841,0,0,0,-0.038709963850668,0,0
X000568.SZ,0,0,0,0.204944468755702,0,0.0533702782210725,0.112496434792617,0,0,0,0,0,0,0,0,0.000117657337200434,0,0,0,0,0,0,0,0.202554465117988,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.136538237808602,0,0,0,0,0,0,0,0.0859669147256999,0,0,0,0.0040630131005138,0,0,0,0,0.00586460197822413,0.0249943118278841,0,0,0,0,0,0
X600741.SH,0,0.0804361847106198,0,0,0,0,0,0,0.000655294651427989,0,0,0.303138925386588,0,0,0,0,0,0,0,0,0.064550143252431,0,0,0,0,0,0,0,0,0.237811022859321,0,0,0,-0.237805868752549,0,0,0,0,0,0,0,-0.0395731528066726,0.161716955989418,0,0,0,0,0,0,0.15589117077823,0,0,0.0403315165144929,0,0,0,-0.000556169794570837,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.00172779276082314,0,0,0,0,0,0,0,0,0.0240722351078115,0.0424986608082018,0,0.172843768559287,0,0,0.0165363879584668,0.0983241614696,0,0,0,0,0,0,0,0,0,0,0,0.0473200387772495,0,0,0,0,0.0318286014569019,0,0,0,0,0,0,0.0799158131888219,0,0.0212629602165412,0,0,0,0,0.0483933994231714,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.184848275583365,0,0,0,0,-0.218877304926589,0,0,0,0,0,0,0,-0.248839316667779,0.094092759074684,0,0,0,0,0,0.849687804951201,0,0,0,0,0,0,0,0,0,0,0,0.197142713204676,0,0,0,0.0239890038118638,0,0,0.313225035224339,0,0,1.73472347597681e-18,0.115927077943924,0,0,0,-0.149434656723567,0,0
X600271.SH,0,0,0,0,0,0,0,0.00778515496225871,0,0.115060024818764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262239878977967,0,0,0,0,0,0,0,0,0.145116727376665,0.139761126840234,0,0,0,0,0,0,0,0,0,0,0.155980843752975,0.285390488732734,-0.1269347099993,0,0.0469687866426919,0,0,-0.0203645769941878,0,0,0,0,0.131933132287848,0,0
X002236.SZ,0,0,0.580594300508388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231584154208438,0,0,0,0,0,0,0,0,0,0,0,0,0.103115720113546,0,0,0,0.055109738641041,0,0,0,0.0813865190260152,0,0,0,0,0,0,0,0,0.131310291147884,0,0,0.0179555795531383,0,0,-0.00507480531319051,0,0,0,0.0190390035106693,0,0
X000100.SZ,0,0,0,0,0,-0.17736130488471,0,0,0,0,0,0,-0.0397927033537159,0,0,0,0.0198443079831965,0,0,0,0,0,0.212112060019525,0,0.419316990946049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121680188278521,0,0,0,0.183178491724867,0,0,0.168369742979111,0,-0.298569381736874,0,-0.0447926257933638,0,0,0,-0.0505414411956979,0,0
X300124.SZ,0,0,-8.67361737988404e-19,0,0,-0.0525541643344086,0,0,0,0.118467835260798,0,0,0,0,0,0,0,0.0984192254228689,0,0,0,0,0.0465085754737728,0,0,0,0.226367590348639,0,0,0,0,0,6.93889390390723e-18,0,0,0.269572258839663,0,0,0,0,0,0,0,0,0,0,0.058451739001538,0,0,-0.0526323645758921,0,-0.0528819781108064,0.110954826145476,0,0,0,0.0490334236584828,0,0
X002008.SZ,0,0,0.33937001192025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158747113694131,0,0,0.0300149578692942,0.140522687334243,0,0,0,0,0,0,0,0.0455800012431888,0.0728809423143288,0,0,0,-0.171977956444866,0,0,0.0531919730898754,0,0.0203033550480757,0,0,0,0,0.0569320604436082,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0248215493453752,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.135746431921247,0,0,0,0,0,0,0,0,0,0.373397753372936,0,0,0.0504631928096515,0,0,0,0,0.795489536394174,0,0,0,0,0,0,0,0.413497817488953,-0.0163661024337233,0,0,0,0,-0.0214601873804943,-0.0855133685762527,0,0,0,0,0,0
X600809.SH,0,0,0,0.167807978184723,0,0,0.0157793137639509,0,0,0.122999393543011,0,0,0,0.251065514980239,0,0,0.00816248842487527,0.0578692718805546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854143747037075,0.0147991571169893,0,0,0,0,0,0,0.0281667373264056,0,0.00458196019951002,0.00907834358646489,0,0,0,-0.0106549554228241,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0920041488013496,0.0850761824426869,0,0,0,0.0423475250460426,0.0882224117647767,0,0.0688323991804374,0.262568465634815,0,0,0,0,0,0.148815154398175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203231315011185,0,-0.0357341231557765,0,0,0.00345471710124083,0,-0.0374270141810556,0,0,0,0,-0.0235417554894537,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.27167025072383,0,0,0,0,0,0.0535138277966859,0,0,0,0,0,0,0,0,0,0,0,0,0.243303738829711,0,0,0,0,0.0676237199846837,0,0,0,0,0,0,0,0,0.0398677761235383,0,0,0,0.0277272766419882,0,0,0.0445912871824516,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.0220253721813036,0,0,0,0.0337257406162994,0,0,0,0,0,0,0.019085158112863,0,0,0.472149842511913,0,0,0,0,0,0.0708209816773187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666302728698025,0,-0.00520147958663436,0.0183066051281252,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.321282559700137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353441081042304,0,0.0419685415506631,0,0,0,0,0,-0.115559242750399,0.0234408380146979,0,0,0,0.0953390626566448,0,0,0.0137425640171859,0,0,0,0,0,0,0,-0.0201201685126679,0.0446921250924517,0,0,0.103601336679448,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0299096795645631,0,0,0,0.38722709769661,0,0,0,0,0,0,0,0,0.00354873210438533,0,0,0,0.106391019444152,0,0,0.167993092455997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195302088324869,0,0,0.177011992115233,0,-0.0206179664482879,-0.00162620555791795,0,0,0,-0.019254538778315,0,0
X002456.SZ,0,0,0.0485643300613616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284721666578226,0,0,0,0.388153453066147,0.371977092146106,0.0101248050121318,0,0.0321354244027331,0,0,-0.138776578004374,0,0,0,0,0,0.198153890481973,0,0,0,0,0,0,0,0,-0.0707294694041722,0,0,0,-0.125780891141182,0,0,0,0,-0.00693002685573408,-0.00393954834544263,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.207975937262564,0,0,0.04232685399165,0,0,0,0,0,0,0,0,0,0.348386190591348,0,0,0,0,0.0157917833488963,0,0,0,0,0,0,0,0,0,0.372391816493203,0,0,0,0.172505296950107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07289192518788,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.126011629918309,0,0,0,0,0,0,0,0,0,0,0.0372038404055744,0,0.0381426445161054,0.107264090909142,0,0,0,0,0,0,0,0,0,8.25175960783442e-05,0.159126383087411,0,0,0,0,0,0,0,0.0111113568626907,0,0,0,0,0,0,0,0,0,0,0.00648715746964739,0,0,0,0,0,0
X002179.SZ,0,0,0.119553993389964,0,0,0,0,0,0.000285542683216658,0,0,0,0,0,0,0,0,0.0238207789420074,0.0168321702045752,0.216466680468162,0.121990733256085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564412475984521,0,0,0,0,0,0,0.0862284397657569,0,0,0,0.0988058346435467,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.356109117591321,0,0,0,0,0,0,0,0,0,0.0353691124613604,0,0,0.158415536123403,0,-0.00581510669893307,0,0,0,0,0,0,0,0,0,0,0,0.0908211773320948,0,0,0,0,0,0,0.0252750862367697,0.270955732413015,0,0.0372279493737567,0,0.0593034510583639,0,0,0,0,0.0134981638368959,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.0165970746267027,0,0,0,0,0,0,0.52765854906123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926825096165896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128620194793484,0,0.167493291937726,0,0,0,0,0,0,0.0237726840922969,-0.0286435255351553,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.07251005520787,0,0,0.063018199818482,0,0,0,0,0.219714934187409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217651410153564,0.141588046069853,-0.00849907133767534,0,0,0.12000319944664,0,0,0,0,0.026094414564513,0,0,0,-0.066385477021126,0,0,0,0,0,-0.0213425415848577,0.369512255675181,0.405634670780115,0,0.016184803050291,0,0
X600066.SH,0,0,0,0,0,-0.037991259655405,0,0.116793677072338,0,0,0,0.0174633871229229,0,0,0,0,0,0.0923535891901283,0.061131813463009,0.16457661095677,0,0,0.0708763562966259,0,0,0,0,0,0,0.0297078115140867,0.00169330464781353,0,0,0,0,0.0483555284386771,0,0,0,0,0,0,0.00606857243563471,0,0,0,0,0,0.0171838102777532,0.00308710254637669,0,-0.0166677231395374,0.0757450906480218,0,0,0,0,0,0
X600566.SH,0,0.150579464101829,0,0,0,0,0,0.152120793227255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263140602984752,0,0,0,0.150831103478543,0,0,-0.0512983275327779,0.393018627777627,0,0,0,0,-0.139492795020284,0,0,0,0,0,0,0.19059788432825,0,0,0,-0.152050078509743,0,0,-0.164554565162015,0,0.00486413395803248,0,0,0,0,0.0341605998291673,0,0
X600522.SH,0,0,0,0,0,0.0991849207581041,0,0,0,0.236346659167933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110026061688503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731805417361544,0,0,0,0,0,0,0.00236753199527636,0,-0.0220729708470206,-0.0304793657888851,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0423794153057347,0.0820875086871102,0,0.0751608606298912,0,0,0,0,0,0,0,0,0,0,0.00297819836060496,0,0,0,0,0,0,0,0,0,0,0.0565241504450846,0.181406523972907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420530024831381,0,0,0.0854991482842838,0,0,0.00506716563565917,0,0,0,0.0239156173655268,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277765356913353,0,0.111395306489225,0.0531984178969574,0.0302177161755261,0.0632767197449824,0,0,0.0123407715366249,0,0,0,0,0.0013962524231052,0,0,0.0202910664081931,0.12048843424083,0,0,0,0,0,0,0,0.0862302481282138,0,0,0,0,0,0,0,0,0,-0.0131799974827564,0,0,0,0,-0.0232642406520547,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.106265702718159,0,0,0,0,0,0,0.130813414133475,0,0,0.172675764810595,0,0,0,0,0,0.185338140330951,0,0,0,0,0,0,0,0,0.00135826820769762,0,0,0,0,0,0,0.161175852582221,0,0,0,0,0,0,0,0.058510402534116,0.167173850749873,0,0,-0.00195637969644171,0,0,0,0,0,0
X600867.SH,0,0,0,-0.0838694016448674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732960461875776,0,0,0,0,0,0,0,0,-0.131427360160548,0,0,0.525127763718853,0.0698503852198108,0.293582897909563,0,0.614154152312084,0,0,0,0.307814694621268,0,0,0,0,-0.0560997512151316,0,0,0,0,-0.000867903983460822,-0.0943528316097865,0,0.0460214328778869,0,-0.163416026977847,0,0
X002241.SZ,0,0,0.197619207452673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12075097386174,0,0.000142844763040847,0,0,0,0.00749744841204343,0,0,0,0,0,0,0,0,0,0,0.0152475108296854,0,0,0,0,0,0,0,0,0.101310153024381,0,0,0.183718233411197,0.0728419424359304,0,0,-8.67361737988404e-19,0,-0.009999773795254,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0955313429678887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610077921632419,0,0,0,0,0,0,0,0,0.0707614501936396,0.131678886633895,0,0,0,0.0625647264197166,0,0,0,0.0964988614428569,0,0,0,0.0154292235654385,0,0.113655586545837,0.0502357250011221,0,-0.00652913589329363,0,0,0,0,0.012281377277984,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479198440894402,0,0,0,0,0,0,0,0,0,0,0,0,0.232469900846616,0,0.0241417448834599,0,0,0,0,0,0,0,0,0.305171124156389,0,0,0,0,0.00897221949123217,0,0,0.0252032057082687,0.0154961740910711,0,0,0,0.0792377369821546,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29675670164646,0,0,0,0,0,0,0.0448784844479387,-0.0446783244555253,0,0.176123923532945,-0.0741913490073494,0,0.873008009436114,-0.371549841933847,0,0,0,0.146483021127959,0,0,0,-0.562816506724018,0,0,0,0,0,0,0,0,0,0,0,0,-0.112453927494485,0.0695454119954371,0,0,0,0,0.0567605662466556,0,0
X002506.SZ,0,0,0,0,0,-0.0152108879267181,0,0,0,0,0,0,0,0,0,0,0,0,0.125797960714516,0,0,0,0,-0.0110235824384673,0,0,0,0,0,0,-0.0544697849989872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110153840937378,0,0,0,0,-0.0228520915858878,0,0,0,0,0.0328128827130007,0,0
X000977.SZ,0,0.278958152719378,0,0,0,-0.0850479864581782,0,0,0,0,0,0,0,0,0,0,0.313028459583398,0.126661099723266,0,0,0,0,-0.0426405762972542,0,0,0,0,0,0,0,0,0,0,0.037317479040265,0,-0.0179334793555187,0,0,0,0,0,0,0,0,0,0.0597766795996896,0,0,0,0.109598227488282,0,0.0552966051898379,-0.0248462463963281,0,0,0,0.106581568934707,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.101782889597533,0,0,0.401985867971053,0,0,0,0,0,0.099946671129054,0,0,0,0.0669513078601459,0,0,0,0,0,0.0930085804239192,0.436194312709585,0,0,0,0,0,0,0,0.0314158086771889,0,0,0,0,0.00517672713017625,0,0,0,0,0,0.111825456229932,0,0,0.0211071998234277,-0.0488872375740526,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.13549178628756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164726456401067,0,-0.0932903445917656,0,0,0,-0.12010320301796,0,0,0,-0.344428939035106,0,0,0,0,0,-0.132840796687572,0,0,0,0,-0.0449167211933581,-0.0738345319209928,0,0.173787112349699,0,-0.184205147643199,0,0
Slope,-0.612045381848582,0.948749224651346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901197462475267,-0.647464201801781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132019222942812,0,0.326168169749683,0,-0.222242213372044,0,-0.0205671448986342,0,0.552091363749108,0.224478566776712,1.11399492062662,0,0.964960768682958,0,0,0,-1.94920963821934,-4.48066168265988,0
TED,0,0,0,0,0,0,0,0.555175508229347,0,0,0,0,0,0,0,0,0,0,0,0,0.0298879473442949,0,0,0.15138099646881,0,0,0,-0.459156929671806,0,0.104340031592398,0,0,0,0,0,0,0.122781456047806,0,0,0,0,0,0,0,0.00308548196958353,0,0,0,0,-0.301226005311877,0,0.47819108883865,0,0,0,0,0.0593707121222093,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0142608343834805,0,0,0,0.00592563588137921,0.0505876032958947,-0.17939700762416,0,0,0,0,0,0,0,0,0,0,0.0171429746914956,0,0,0,0,0.00592193148479557,0.0469948724467391,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00986170286698669,0.0044768346641885,0,0.0483357638493465,0,0.0701602063141681,0,0
MKreturn,0,0,0,0,0,0.0073089487146698,0,0,0,0,-0.0122433878456999,-0.0700482243862686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209534049566569,0,0,0,0,0,0,0.0221174748255557,0,0,0,-0.0119492138581644,0,0,0.0522175349739714,0.00946344384364061,-0.0236696030860225,0.0249395850241639,0,0,0,0.0666417945578961,0,0
MKvol,0,0,0,0,0,-0.00153144821961319,0,-0.00225732533735015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116021779260164,0,0,0,-2.16840434497101e-19,0,0,-0.000751924184071696,0,0,0,-0.000485728848304818,-0.00190748192213675,0,0,0,0,0,0,0.00207542729121265,0,0,0,0,0,0,0,0,0,-0.00303482128918466,0,0,0,0,-0.00555105166760431,0.090372630309445,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0406799506530548,0,0,0,0,0,0,-0.0697314960353835,0.015588665933814,0,0,0,0,0,-0.520327959786944,0.0074692009483083,0.110675440630695,0,0,0,0,0,0,0,0.161273563460338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00933824639267031,-0.24779050076717,0.111548408827696,0,0,0,0,-1.85240071985075,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315558926421456,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00850800183066277,0,0,0,0,0,0,0,0,0.00436687016549571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130639773874087,0.000902085302677768,0,0,0,0.0574337108198468,0,0
