,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X002179.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X000050.SZ,X002008.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.171358314359613,0,0.297710199852086,0,0,0,0,0,0,0,0.0631072163117084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131923246921822,0,0.00519310091459905,0,0,0,0,0,0,0,0,0,0,0,0.121803614171947,0,0,0,0.00175979685882642,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0694494547845703,0,0.24708852079652,0.446204432894474,0,0,0,0,0,0.0868805451601922,0,-0.014843418705835,0,0,0,0,0,0,0,0,0.017392293055104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113070795619713,0,0,0,0,0.0250359018791661,0,0,0.0281495155529764,0.0345966374150465,0,0,0,0,0,0
X600276.SH,0.0315962803655291,0,0,0,0.177879476974354,0,0,0,0.302329575084895,0.0637713279572863,0.0727107368745429,0,0,0,0,0,0,-0.00585950029193208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124086186187101,-0.070698442573989,0,0,0.0157918220213085,0,0.0172003158230418,0,0,0,0,0,0,0,0,0,-0.0115801860513015,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285755700140447,0,0,0,0,0,0,0.0881024869114096,0,0,0,0.0161432027339986,0.0563683223524671,0,0,0,0,0,0.184038863219868,0,0,0,0,0,0,0,0.0370227627342298,0,0.0129714941205157,0.0431572765073495,0,0.0435176919741267,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.133291554378556,0,0,0,0,0,0,0,0,0,0,0.0678250226837424,0,0,0,0,0,0.0158067898415076,0,0,2.16840434497101e-19,0,0,0,0.0434954986049333,0,0,0,0,0.187526984928695,0,0,0,0,0,0.0605205307728369,0,0.0659622318306012,0,0,0,0,-0.0618685342249633,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101533165558706,0,0,0.13841346556272,0,0,0,0,0.0296727668515134,0,0,0,0,0,0,0,0,0,0,0.134032023942686,0,0.0152094554268205,0,0.0494254575756877,0.00308903722880497,0,0,-0.0600021514160987,-0.0219744163388557,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.169428964647737,0,0,0,0,0,0,0,0,0,0.0181840401753492,0.0369893341434968,0,0,0,0,0,0,-0.00648407754226232,0.00292493742325326,0,0,0,0,0,0,0,0,0.120911529402653,0,0.150519315804098,0,0.10902488628272,0,0,0,0,0,0,0,0,0,0,0,0.000549337741507817,0.0141786311877094,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212320309061407,0,0.0191882204287789,0,0,0,0,0,0,0,0,0,0,0,0.391709020041335,0,0,0,0,0,0,0,0,0.0239518745359775,0,0,0,0,0,0,-0.0410827674148012,0.0870553288047543,0,0,-0.00254306580827611,0.0192961133687984,0,0,0,0,0,0
X000568.SZ,0,0.281746674291763,0,0,0,0,0,-0.112424436261294,0,0.442756717170594,0,0,0,0,0,0,0,0,0,0.0715067424409426,0.0749780136609967,0,0,0,0,0,-0.0950300734072581,0,0.0305468079730707,0,0,0,-0.0481800626179617,0,0,0,0,0,0,0,0.0298376597964436,0.155722725161306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.216377367803691,0,0,0,0,0,0,0.237241569213834,0,0.0745147918242509,0,0,0,0,0,0,0,0,0.102161202764086,0,0,0,0,0,0,0,0,0.184006140280653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386940140454104,0,0,0,0,0,0
X600809.SH,0.305608217375227,0.148138512806145,0.201120393078114,0,0,0,0,0,0.226590527798078,0,0,0,0,0,0,0,0,-0.0321110459873952,0,0.0132471150074445,0.10573887994282,0,0,0,0,0.0465025686709631,0,0,0,0,0,0,0,0,0,0,0,-0.0618916217270108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638943515752433,0.00665913709212199,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0244562252085632,0.457595913619399,0,0,0,0,0.171591037058005,0,0,0,0,0,3.46944695195361e-18,0,0,0.0487033062182336,0,0,0,0,-0.0641898118778361,0,0,0,0.234101213132409,0,0,0,0,0,0.020929478554805,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.344153463242234,0,0,0.0986950211603094,0,0,0,0.142023024651554,0,0.0752266302163921,0,0,0.0123102309213732,-0.0402358670752394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723109970618645,0,-0.124151073633243,0,-2.71050543121376e-20,0,0,0,0,0.106765114672372,0,0.0103250680581888,0.0336228719253734,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229432000911065,0,0,0,0,0,-0.190686535214052,0.202342891703761,0,0,-0.335640108235423,0,0,0.253715821789327,0,0.0778139661218529,0,0,0,0,0,0,0,0,0,0,0,0.0431054955426869,0,0,0,0,-0.00751976641089041,0,0,0,0.413386489029431,-0.217917868017469,0,0.0341942954408141,-0.00536433454098462,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.234926777938447,0,0,0,0,0,0,0,0,0.0661188412478759,0,0,0.0917953599257874,0,0.139042596978571,0,0,0,0,0.0896523493993855,-8.67361737988404e-19,0.0918424521980699,0,0,0,0.0214594914411248,0,0,0,0,0.0539241730584749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115688266550422,0,0,0,0,0,0
