,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X000568.SZ,X600276.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002371.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002236.SZ,X002241.SZ,X600066.SH,X000921.SZ,X002028.SZ,X600741.SH,X600522.SH,X600183.SH,X002049.SZ,X000661.SZ,X601877.SH,X600584.SH,X002129.SZ,X002180.SZ,X000800.SZ,X002085.SZ,X002223.SZ,X002074.SZ,X600487.SH,X600177.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0659054791889742,0,0,0.209728379319598,0,0,0,-0.0137200333175204,0,0,0,0,0.0213167200021692,0,0,0.0292597486235527,0.0812060382471373,0,0,0,0,0,0,0,0.0125246837247271,0,0,0,0,0,0,0,0,-0.0159934526861205,0,0,0,0,0.0350337441636489,0,-0.0100074767031195,0,-0.0148349803258323,0,0,0,0,0,0,0,-0.0136633986614275,-0.00257417610109798,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.469180633161963,0,0,0,0,0,0,0,0,0.218614444973401,0,0,0,0,0,0,0,0.0271264002327898,0,-0.0387862047176962,0,0.0311312719610074,0,0,0,0,0,0,0,0,0,0,0.0129234482613305,0,0,0.00975373927750698,0,0,0,0,0,0,0,0,0,0,0,-0.0313168615146945,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.326307863522237,0,0,0,0,0,8.67361737988404e-19,0,0.145774738131905,0,0,-0.00746728397467743,0,0.12686865473427,0,0,0,0,0,-0.156358250138775,0,-0.033962636585924,0,0,0,-0.0469468013522658,0.0467511141155177,0,0,0,0,0,0,0,0,0,0,0.126222761454033,0,-0.0149441061074857,0,0,0,0,0,0,-0.0671370809986281,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.00352446405809208,0,0,0.0630833677725584,0,0,0,0,0,0.188736982629641,0,0,0,0,0,0,0,0.0230801303939105,-0.0569556709108656,0,0,0,0,0.0119911247078799,0.169457511101982,0,0,0,0,0,-0.013721398967857,0,0.0816092904371129,0,0,0.0224708236744611,0,0,0.0905099379649133,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00711806340463348,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.12712341376872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611276582506737,0,0,0,-0.0375411058291795,0,-2.16840434497101e-19,0,0,0,0.301219837607563,0,0,0,0,0,0,-0.0710632237594482,0,0,-0.081122167308248,0,-0.0448094831749403,0,0,0,0,0,0,-0.0161337707433501,0,-0.0749013597752977,0,0,0.0392966361239609,0,0
X000568.SZ,0,0.734820405021895,0.456008326396139,0,0,0,0,0,-0.00342616161007156,0,0,0,0,0,0,0,0,0,0,0,0.00678017396541558,0,0,0,0,0,-0.16182940172085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105285682054608,0,0,0.0652987729502936,0,0.0316221428078918,-0.0248375130446816,0,0,0,0,0.0340364854779545,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793494724405177,0.0816274285699392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228574628087817,0.0498330842875535,0,0,-0.0571828425695795,0,0,0,0,0.251189183845885,0,0.00106232304164837,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.232830167261801,0.100355290903062,0,0,0,0,0,0.129553777180766,0,0,0,0,0,-0.164380627830894,0,0,0.148605014712758,0,0,0.2625305335295,0.129307434188317,0,0,0,0,0,-0.0538239035382737,0,0.065248435425062,0,0,0,0,0,0,-0.137375345110253,0,0,0.0316585596245336,0,-0.0171150038278668,0,0,0,0,0,0,0,-0.0219396636753422,0.0465119629060117,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0361180288152694,0,0,-0.125951385754051,0,0,0,0,0.31722149382124,0,0,0,0,0,-0.0351624091707752,0.161443285651272,0,0,0,0,-0.0667395477610307,0,0,0,0.435868398973785,0,0,0,0,0,0.0558068348741362,0,0,0,0.0934131909466923,0,0,0,0,0,0,0,0,0.116072796370624,0,0.046353667875176,-0.0204773415679715,-0.218457330695204,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.330877273328474,-0.0827446555577605,0,-0.0588502782895496,0,0,0,0,0,-0.221886845063003,0,0,0,0,0,0,0,0,0.0612882192670484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564405565574954,0,0,0,0,0,0,-0.0049614340928373,0,0.0586071392080069,0,0.176317202279375,0,0,-0.0605436480169361,-0.0391124293045369,0,0,0,0,0,0
