,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000625.SZ,X002241.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600809.SH,X600487.SH,X300136.SZ,X002085.SZ,X002008.SZ,X600089.SH,X002508.SZ,X600177.SH,X600271.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X600699.SH,X000981.SZ,X600372.SH,X000559.SZ,X600498.SH,X600566.SH,X002074.SZ,X002007.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00782162925507169,0,0,0,0.0416564809082895,0,0,-4.33680868994202e-19,0,0.276321450529475,0,0,0,0,0,0,0,0,0,0,0,0,0.0543516018915685,0.145250948163069,-0.0225052288886772,0,0,0,0,0.0645492422155449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121335263876631,0,0,0,0.00298474504727896,-0.00690529972130695,0,0,0,0,0,0
X600104.SH,0,0,0,0.0566354005261031,0,0,0,0,0,0,0,0,0.102708857322823,0,0,-0.0674139592265636,0.429971400082843,0,0,0,0.211884227752574,0,0,0,0.225427288470886,0,0,-0.0772356214602364,0.186981013828781,0,-0.00064930825151679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348190854274893,0,0.0588752483174629,0,0,0,0.00994021738226625,-0.0152047695362346,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.321510151073138,0,0,-8.67361737988404e-19,0.23350911635192,0,0,0.0721699889185329,0,0,0,0,0,0,0,0,0.174407342310072,0,0,0.116890037938916,0,0,0,0,0.0265231127082435,-0.00828972619893457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692915861012652,0.00334156231927902,0,0,0,0,0,0
X000651.SZ,0,0.0846730129684795,0,0,0.159725025181169,0,0,0,0,0,0.0531336483335395,0,0.0934816710070153,0,0,0,0.0155710173208231,0.121863601149019,0,0,0,0,0,0,0,-0.034605919749667,0,0,-4.33680868994202e-19,0,-0.083756463952179,0.106201967128421,0,0,0,0,0,0,0,-0.0336634347650006,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0609349397691697,-0.00792779681784591,0,0,0,0,0,0,0
X000858.SZ,0,0,0.200987486763807,0.0746849157453233,0,0,0,0.160662357303883,0,0,0,0.273662691404427,0,0,0,0,0,0.00429888031195791,0,0,0.057954127687482,0,0,0,0,0.0412814359380103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232842859952125,-0.000705393176851583,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.235914522958068,0,0,0,-0.215968570690244,0,0,0.147509938308901,-2.16840434497101e-19,0,0,-0.0358825639074322,0.245264567589008,0,0,0,-0.0156761270620202,0,0,-0.0894999722153978,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586841473046938,0,0,0,0,0,-0.248253406555102,-0.0385991478435225,0,0.199194010231994,0,0.0662169279808004,0,0,-0.0997354726737397,0.0151978748244262,0,-0.109702760133406,0,0,0,0,0
X000725.SZ,0,0,0.130050909410407,0,-0.0468291219695617,0,0,0,0.0481376941828616,0,0,0,0,0,0,0,0,0,0.2966990711524,0,0,0,0,0,0,0.0333062589698801,0.104252101730881,0,0.270827416336682,0,0,0,0,0,0,0,0.00227873295745191,0,0,0.185136296660627,-0.142381831489929,0,0,0,0,0.0306099186564594,-0.0264747945876761,-0.01365150325086,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.263581269328246,0,0,0,0,0,0,0.378593943735375,0,0,0,-0.00974285601928926,0.0207411597993236,0.0313182526668169,0.0221082682822531,-0.135142975180019,0.0301286324704245,0,0,0,0,0.112897400334169,0,0,0,-0.00916998260681832,0,0,0,0,0,0,0,0,-0.032358588469609,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109157473547716,0.0127214112585543,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.263615161294783,0,0,0.181474009710025,0.0200721838368583,0,0.125692191804512,0.073864586258972,0,0,0,0,0,0,0,0,0,0.129962121743027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11677891324026,0.0553063275565155,0,0,0,0,0,0,-0.0359696914703638,0.0343390863799674,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.190147386970227,0.192907136359599,0,0,0,0.0203732295899454,0,0,0.238688764455911,0.231995654540545,0.244416113503302,0,0,0,0,0.148602032749384,0,-0.120998997222879,0,0,0,0,0.138460005833049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136936359921682,0.0166212217995412,0,0,0,0,0,0
