,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X600276.SH,X003816.SZ,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000338.SZ,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600584.SH,X600066.SH,X600372.SH,X000977.SZ,X600522.SH,X002028.SZ,X600741.SH,X002236.SZ,X600183.SH,X000921.SZ,X002049.SZ,X601877.SH,X002223.SZ,X000661.SZ,X002180.SZ,X600487.SH,X000800.SZ,X002129.SZ,X002074.SZ,X600418.SH,X002156.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103074009371605,0,0,0,0,0,0.0765858455044551,0,0,0.0517845471451169,0,-0.0589171830420874,0,0.0733534065491272,0,0,0.060901135660944,0,0,0,0,0,0,0,0,0.100290787743743,0,0.114781706628825,0,0,0,0,-0.0318623048923307,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500755921042005,0,0,0,0.123375041258861,0,0,0,0,0.140803704770858,0,0.179600160810945,0,0,0.140707813265181,0,0,0,0,0,0,0,0,0,0.099272295245143,0,0.145022816880479,0,0,-0.0382679800166213,-0.0732295082562083,0.0870842212959594,0,0,-0.040932288862347,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.462992219101065,0.0441050747079089,0,0,0,0.0439847067513542,0,0.103004623098862,0.0464212024530002,0,0,0,0,0,0,0,0,0.2142385974968,0,0,0,0,0,0.0617953271905388,0,0,0,0,0,0,-0.00368556781564493,0,-0.123532643351426,0,0,0.0315159621021693,0,0,0,0.0597301957937335,0,0,0,0.00776731517820384,-0.0542869940912739,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0258975718329607,0,0,0,0,0,0,0,0,0,0.235960432328374,0.210829253069031,0,0,0,0,-0.066004458071545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330445222672192,0,0,0,0.0881087792391967,0,0,0,0.0255161995732635,-0.0262279584056124,0,0,0,0,0,0,0,0,0,-0.0163670864827196,0,0
X002241.SZ,0,0,0,0.577530575358081,-0.0954491256709056,0,0,0,0,0,0,0,0,0,0.0543403177345084,0,0,0,0,0,0,0,0,0,0,0,0,0.154595418376499,0,0.0180914229831513,0,-0.0417472009881322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033657858414824,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0220654119617641,0,0,0,0,0,0,0,0,0,0,0.0654611313378294,0.0152106442827139,0,0,0,0,0,0,-0.0195977180540737,0,0,0.0892641269191299,0,0,0,0.153054155242466,0,0,-0.0261016522697092,0,0,0,0,0.157241374429277,0,0,0.0639070832786191,0.144849555069816,0.0790849302053075,0,0.0444712332497661,0.0248997148658953,0,0.091103340852344,0,0,0,0,0,0,0,0.0570928028974977,0,0
X600584.SH,0,0,0,0.0383954813691608,0,0,0,0,0,0,0,0,0,0,0,0,0.00160481428407549,0,0,0,0.229729225401418,0,0,0,0,0,0,0,0,0,0,0.173741803913181,0,0,0,0,0,0,0.0344372367428616,0,0,0,0,0,0,0,0,0.0159953146623824,0.12572536978694,0,0,0.0955581326309178,-0.0125807297267704,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0598133890218761,0,0,0,0,0,0,0,0,0.394027626743668,0,0,0,0,0,0,0,0,0,-0.140413289732012,0,0,0,0,0,0,0,0,0,0.355794237868228,0,0,0,0,0,0,0,0,0,0.263210885371952,0.343855833465801,-0.202644448637239,0,0,-0.0665407995661043,0,0,-0.024021186616651,0.0363751976501557,-1.38777878078145e-17,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512946020649032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404918589040873,0,0,0,0.0193428047442365,0.0787567876923096,0,0.247065390971563,0,0,0,0.0788612525657078,0,0,0,0,0,0.0341179047776067,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.134053526817167,0,0,0,0,0.132196784200787,0,0,0,0,0,0.387308672995647,0,0,0,0.0358269211879563,0,0,0,0,0,0,0,0,0.0365977092977318,0,0,0,0,0,0,0,0,0.144709693218372,0,0.150052425412779,8.67361737988404e-19,0.064190197148108,0,0,-0.0838453200668497,0,0,0,0,0,0
X600522.SH,0,0,0,0.0777794750752648,0,0,0,0.022999002611391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101125214758387,0,0,0,-0.00981234048102408,0,0,0,0,0,0,0,0.0779195850210025,0.104589085436569,0.150770145460037,0.113261410248841,0,-0.192587512985567,0.388017273152901,0,6.93889390390723e-18,-2.16840434497101e-19,0,0,0,0,0,-0.0955118430164301,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0176401494980869,0,0,0,0,0,0,0,0.477475499184286,0,0.212037960488807,0,0,0,0,0,0.142755746932951,0,0,0,-0.145908876039167,0,0.120584564506678,-0.0569041149075409,-0.0995714452105847,0,0,0,0,0,0,0,0,0,-0.0875369520153595,0,-0.0290287862130202,0,0,0,0,-0.00936392874125908,0,0,0,0,0,0,0,0.0989571652941175,0,0
X600741.SH,0,0.016375623067303,0,0,0,0,0,0,0,0,0,0,0,0,0.220821899036057,0,0,0,0,0,0,0,0,0,0,0,0,-0.4063961412847,0,0.0738911225445024,0,0,-0.0138166363315632,0,0,0,-0.113814269503274,0,0,0,0,0,0,0,0,0,0,0.208514216034169,0.0960871550504342,0,0,0,0,-0.00701874733731458,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,-0.0748626234234477,0,0,0,0,0,0,0,0,0.00524932836583677,0.437142192452539,0,0,0,0,0,0,0,0,0,0,0.0414035931526326,0,0.126945158016791,0.0284970967528599,0,0,0,0,0.244330291479751,0,0,0,0,0,0.0710496397257792,0,0,0.132699338716507,0,0.0692764438944105,0,0,0,0.0484240025333696,-0.0559007164737713,0,0,0,0,0,0
X600183.SH,0,0,0.0599541843585526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174963235904444,0.357921159854355,0,0,0,0.0673659741014204,0,0.0915125602955443,0,0,0,0.150660450781551,0,0,0,0,0.0360928020103491,0.202997399954848,0,0,0,0,0.0748514598199624,0,0,0,0,-0.136001422753776,0,0,-0.0594018427372654,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.309610107245349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134534426950328,0,0,0,0,0,0.0649751549327202,0,0,-0.0533061221045962,0,0,0,0,0,0,0,0,0,0,0.300716143286398,0,0,-0.219612864215664,0,0,0.0833364949681998,0,0,0,0.672902611386194,-0.0379018324131765,-0.142178218709384,-0.02364453047809,0,0,0,0.00515768190988785,0,0
X002049.SZ,0,0,0,0.06141045058673,0,0,0,0,0,0,0,0,0,0,-0.105873308276338,0,0,0,0,0,0.0345385654740069,0,0,0,0,0,0,0.243279686454449,0,-0.193451278745058,0,0.162610450522161,0.300593900704496,0,0,0,0,-0.0561327901813282,0,0,0,0,0,0,0,0,0,0,0.201966713103924,0,0,0,0.0915646340237246,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0392867701293935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103996155420821,0,0,0.139635996011244,0,0,0,0,0,-0.0290353545109762,0,0,0.0820422435980043,0,0,0,0.0414395143722721,0,0,0,0,0.0727007108635683,0.0737572307738395,0,-0.00195763816417627,0,0,-1.73472347597681e-18,0,0,0,0,0.0339745828869815,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663716322018108,0,0,0,0,0,0,0,0,0,0,0,0.261715748758649,-0.139657877129641,0,0,0,1.0842021724855e-19,-0.180271232418735,0.173324472463389,0,0,0,0,0,0,0,0,0,0,0,0,0.044875155662152,0,0,0,0.142841860532788,0,0
X000661.SZ,0,0,0,-0.230166809334394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069194920238844,0,0.0565049200171011,-0.295040205347248,0,0,0,0,0,0.0530226436536821,0,0,0.0486651921276434,0,0.251898591446667,0,0,0,0,0,0,0,0,0.384846734015872,0,0.09815113047163,0,0,0.0761247967463639,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.144572563454554,0,0,0,0,0,0,-0.0113368383869667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120018316467811,0,0,0,0,0,0.161687547125194,0,0,0,0,0,0,0,0,0,0.0144583684189483,0.0396482282351004,0.113667180930937,0.0766523972452674,0,0,0,-0.00850324502046737,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0633398316115766,-0.0202751424032391,0,0,0,0,0,0,0,0.0600492173530009,0,0,0,0,0,0.0522851406150621,0,-0.0475803874788528,0,0,0,0,0,0,0,0,0.307837424658852,-0.042464697710786,0,0,0,0,0,0,0,0,0.312772066430311,0,0,0.0555833136421274,0,0,0,0,-0.022872578863604,0.0173652708760223,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.00621183028054696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194595341315976,0.0773840759371256,0.056240202666639,0,0,0,0,0,0,0,0,0,0.0924479782803981,0,0.061839736798879,0,0.0806224194801564,0,0,0,0.168576602715476,0,0,0.0854100526798123,0.0760452129637516,0,0.0295766513117809,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0378773469071035,0,0,0,0,0,0.151761218708997,0,0,0,0,0,0,0.0305110382818168,0,0,0,0.108073529252225,0.0481763027442196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117150149478872,0,0,0,0.254595449350662,0,0,0,0,0,0,0,0.0626465992214307,0.0207051651560315,0,0,0,0.0519239643041212,0,0,0,0.0681829422975848,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.300793809949726,0,0.0880473971567763,0,0.0411431005339344,0,0,0,0.238161733931221,0,0,0,0,0,0,0,0,0,0,0.036512782571191,0,0,0,0,0.0790778236264354,0,0,0,0,0.157654230430882,0.00851274164009823,0,0,0,0,0,0,0,0,-0.0247931346504956,-0.120426753794472,0,0,0,0.0118814969001683,0,0
X600418.SH,0,0,0,0.0665349206237947,0,0,0,0,0,0,0,0,0,-0.0267923470855871,0,0,0.451383149414948,0,0,0,0,0.102198442225155,0,0,0,0,0,0,0,0,0,0.0851199704319033,0.0579565782223433,0,0,0.049483386879301,0.0163651806418543,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0301127603041888,0,0,0,0,0,0
X002156.SZ,0,0,0,0.358543314614626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372836513767296,0,0,0.0336598007502319,0,0,0,0,0,0,0,0,0,0,0.023040794670112,-0.233733496300063,0,0,0,0,0,0.103701539210164,0,0,0,0.404733278878123,0.203291448180394,0,0,0,0,0,-0.0860521356882417,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,-0.0379677554080119,0,0,0,0,0,0,0,0,0,0,0.0271894767691409,-0.0325024877784072,-0.0435989217739531,0,0,0,0,0,0,0,0,0,0,0,0.0768737686456015,0,0.27044759591359,-0.0210479512742708,0,0,0.303815089230704,0.0349677199449851,0,0,0,0,0,0,0,0,0,0.0581744579815177,0,0,0.0513940346142469,0.00568032218311568,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135640318209064,0,0,-0.0390634101221533,0,-0.0343330273535885,0,0,0,0,0.0978478420569674,-0.221135573595326,0,0,0,0,0.0725642173283527,0.175462381668867,0,0,0,-0.150593686334062,0,0,0,-0.217897244895436,0.0585976601603972,0.296618066382204,0,0,-0.103629150412699,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.147421282244495,0,0,0,-0.180825464056487,-0.111880599439263,0,0,-0.0353370298877904,0,0,0,0,-0.0455386037773157,-0.0326594300949693,0,0,-0.0638533738574665,0,0,0,0,0,0,0.0920816977321051,0,-0.16303784159272,0,0,0.0621964441048892,0,0,0,0.214688974337174,0,0,0,0,-0.407334526627788,0,0.11950193132206,0,0,0,-0.8529946381127,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0332811547554499,0,0,0,-0.0956712720782631,-0.033529510286352,0,-0.160692076307538,0,0,-0.0405430234638305,0,0,0,0,0,0,0,0,0.459319234011518,0,-0.0623607982998893,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241454914560802,0,0,0,0,0,0,0,0,0,0.0223468552287404,0,0,0,0,0,0,0,-0.0454101010443225,0,0,0,0,0,0,-0.0243518335097043,0,0,0,0.158641544706103,-0.00148624764674203,0,-0.0119018324656008,-0.044054227245813,0.03853810557509,0,0,0,0,-0.0652258437430798,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0751479227458789,-0.0896630709628906,0,0,0,0,0,0,-0.114005376295296,0,0,-0.0475957977252981,0,0,0,0.0116224803031894,0.0518266362124887,0,0,0,0,0,0.0786726668813635,0.0742065207281903,0,0,-0.0142207105682223,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328402890620156,0,0,0,0,0,0.118381106386355,0,0,0.0142539447502221,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00407971727156166,0,0,0,-0.00311285281217932,0,0.00338470604270701,0,-0.000176631703007379,0,0,0,0,0,0,0,0,0,0,-0.000411693074672112,0,0,0,0,0,0,0,0,0.000369857145155447,-0.00191224748311738,0,0,0,-0.000935540374031858,0,0,0,0,0,0.000930271690620278,0.00310044853721086,0,-0.00679820397708946,0.00442881999815281,0,0,0,0.0305750587717146,0,0.0103326428789663
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000396261547833289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44323505531816,0.51142797802903,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000114103692890494,-0.00455271156720382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621696304984865,0.00077996164940644,0,0,0.00540866740031509,0,0,0,0,-0.00334609647034443,0,-0.000451240711552843,0,0,0,0,0,0,0,0,0.00411918616160558,0,0,0,0,0.00174751260591724,0,0,0,0.00867427470034588,0,0.00604772780109833,0,0,-0.0213953712911195,0,0
CarbonVol_Hubei,0,0,0,0,-0.000345726235383228,0,0,0,0,0,0,0,0,-0.0150770239330425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151553615979731,0,0.0224297025843999,0,0,0,0,0,0,-0.00502969785037797,0,0.00190422316422115,0,0,0,-0.0102575237310365,-0.00591673747624065,0,0,0,0,0,0.0342261394886293,0,-0.0578481783615851,0.0305206763896881,0,0,0,0.141616538837314,0,0
