,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X600089.SH,X002085.SZ,X600522.SH,X002007.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X300136.SZ,X600867.SH,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002074.SZ,X002180.SZ,X600498.SH,X002008.SZ,X000596.SZ,X600487.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0,0.0514830571098817,0,0,0,0.00512769663198566,0,0,0.069006946222471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061159003744568,0,0,0,0,0,0,0,0.0373536927390792,0.158805432296105,0,0,0,0.12735212764774,0,0,0,0,0.0232030777106257,-0.00845393375106126,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.12702449049482,-0.40523458260445,0,0,0.337394400443072,0,0,0,0,0,0,0,0,0,0,-1.01327381531435,0,0,0,0.0635927596158635,0,0,0,0,0,4.33680868994202e-19,0,-0.925043992549399,0,0,0,0,0,0,0,0,0.150239566875919,0,0,0.582092152690473,0.16273505331603,0,0,0,0,0,0.196188145045531,0,0,-0.000486047356499308,0,0,0,0,0,0
X002508.SZ,0,0.11844994613785,0.124576993841666,0,0,0,0,0,0,0,0.136372769669454,0,0.0899710643917354,0,0.0919485133085651,0,0.275858216938137,0,0.00187283351386494,0,0,0,0,0,0,0,0,0,-0.0813905127158037,0,0,0,0,0,0,0,0,0.0283738152787058,0,0,0,0,0,0,0,-0.0952452406153564,0,0,0,0,-0.133343408876886,0.0236217358328383,-0.0100640675920476,0,0,0,0,0,0
X000981.SZ,0,0,0,0.0547656889620671,0,0,0,0.0820259374165597,0,0,0.0333308046410265,-0.0270535703161085,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202999250735424,0,0,0,0,0,0,0,0,-0.072236971844411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310092847523031,0.0263412727032554,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0717786284085022,0,0,0,0,0,0,0,0.0299185641877559,0,0,0,0,0,0,0.0377494338138274,0,0,0.0405219481713702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292428068543974,0.209512883575252,0,0,0,0,0.27391887516904,0.0820923825507107,0,0,0,0.000419321091499202,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0576664618398438,0,0,0,0,0,0,0,0,0,0,0,0.587729931362879,0,0,0.233704458022467,0,0,-0.0874208921448092,0,0,0.335221582348353,0.417061035083807,0,0,0,0,0,0,0,0,0.0876882167196428,-0.436043132102583,-0.031334590256535,0,0,-0.186054022414665,0,0,0,0,0,0,0,0,-0.261132473242302,0.172531678560924,0,-0.0363471942016991,0.0224174113935791,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.296441962480391,0,0,0,0,0,0,0,0,0,0,0,0,0.182800966331126,0,0,0,0,0,0,-0.0597569501566339,0,0,0,0,0.140229251686438,0.0806072288396526,0,0,0,0,0,0,0.0713544899899473,0,0.103353899108782,0,0,0,0.0382615540585956,0,0.0059925037991995,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479160190916097,0,0,0,0,0.23558836140401,0,0,0.271790314762803,0,0,0,0,0.0104833311448707,0.0117347756787863,0.008204572595399,0,0,0,0.045041959358512,0,0.13448728669342,0,0.0354500449245056,-0.00956004575395852,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.067495705491296,0,0,0,0,0,0,0,0,0,0.12672664193114,0,0,0,0,0,0,0,0,0,0,0.0880393393053716,0,0,0,0,0,0,0,0,0,0.0288037720408599,0,0,0,0,0.0612646342853656,0,0,0,0.000718478457086039,0,0,0,0,0,0
X000559.SZ,0.272614708925484,0,0,0.0832062244556672,0,0,0,0.101800858834578,0,0,0.0537165857237883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0257475681453036,0,0.0850063994674032,0,0,0.398811561702308,0.0421201537118247,0,0,0,0,0,0,0,0.00779971565830987,-0.000704079126333386,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0582339419829643,0.150475599855969,0.171059957772609,0,-0.158307118513258,0,0,0,0,0,0,0,0.204862808352292,0,0.122472003298819,0,-0.0123027222689903,0,0,0,0.0345054994358641,0,0,0,0,0.14283992278907,0,0.075207986454708,0,0,0,-0.0263260249300789,0,0,0,0.584943800395518,0,0,0,0,0,0,0,0,0.168192868309748,-0.0191235586124315,0.00578122588462941,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.070156100080786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170828639870117,0,0,0.0815189574497307,0.0780435655591323,0,0,0,0.0336318650874702,0,0,0,0,0,0,0,0.0559134090684546,0.197832617298815,0,0,0,0,0,0.0340817793304969,0,0,-0.00261887739807475,-0.00288694960461142,0,0,0,0,0,0
X002180.SZ,0,0,0.0778133785945782,0,0,0,0.12721031464305,0,0,0,0,0,0,0,0,0,0,0,0,0.0513550761942093,0,0,0,0,0.033605390363975,0,0,0,0,0,0,0,0,-0.0106620173281535,0,0,0,0,0.0704151934238472,0,0,0.166352282643146,0.100402182219603,0,0,0,0.0162309928153433,0,0,-0.0478520824185445,0,0.0123126707718479,0.00043796011449551,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0711691207351243,0.0770113405442616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461281374579994,0.167598428742543,0.0323330231172214,0,0.0815810211468067,0,0,0,0,0,0,0,0,0.0465258574442992,0.126890499053798,0,0,0,0.128559878892533,0,0,-0.0728951202918632,0,-0.0042456676657681,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.00739522619385397,0,0,0,0,0,0.226849159342118,0,0,0,0,0.152461294760934,0,0,0.143632508808924,0,-0.0335333078795336,0,0,0.102536701450895,0,0,0,0,0,0,0,0,0,0,0,0,0.211012598110708,0.0307554033625287,0,0,0,0.1486309347978,0,0.0236899899054518,0,0,0,0,0,0,-0.0106954895972748,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.138735048472834,0,0.0740813105116928,0,0.0764672122674274,0,0,-0.0597606026996138,0,0,0.415985889334874,0,0,0,0,0,0,0,0,0,0,0,0,0.0953640413960395,0,0,0,0,0,0,0,0,0,0,-0.0393785733349281,0,0,0,0,0,0,-0.080586912415062,0,0,0,0.0219446148028496,0.0936046349382602,0,0.00923568398613487,-0.000179480054147979,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0856988474665254,0,0,0,0,0,0,0,0.158974956647657,0,0,0,0,0,0.00100169049664034,0,0,0.128271999773059,-3.46944695195361e-18,0,0,0.207327293513232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214546150585868,0,0.223304833606481,0,0,0,0,0.136129159055124,-0.00978182484917076,0.00436918259471253,0,0,0,0,0,0
X600809.SH,0.177443383073963,0,0.029900798432894,0.14394531656279,0,0,0,-0.052061105192983,0,0,0,0,0,0.118424920925343,0,0,0,0,0,0,0.327338451184833,0,0,0,0,0,0,0,0,0,0,0,0,0.132696132539303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615262830866761,0,0,0,0.0229756394395868,-0.0126491795079883,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00853301880442067,0,0,0,0,0,0,0,-0.264773968269545,0.0870701623555688,0,0.0362618223064548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666874613636971,0,0,-0.295327473344027,0,0,0,0,0,0,0,0,0,0,-0.0245799110723931,0,-0.0785473189797384,0,0.0178369914876335,0.0307876544297199,0,0,0,0,0,0
Slope,0,0,0,0,0.0516960023259472,1.05404237524379,0,0,0,0,0,0,0,0,0,0.208092629014521,0,0,-3.46944695195361e-18,0.92723632018928,0,0.34264332014046,0,0,0.329880053956276,0,0,0,0,0,0,0,0,-0.267101234958021,0.288072785761646,0,0,0,0,0,0,0,-0.861863324689993,0,0,0,0,0,0,-0.376686403435551,0,0,0.333400345418743,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22443742149052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0139584579604,0,0,-0.505260840782147,0,0,1.01375074828647,0,-0.975709430450047,-1.60218661251271,1.21838400646017,0,-2.71274251197037,0,0,14.4099501616916,0,0
RealEstate_excess,0,0,0,-0.107744380212002,0,-0.0106147269247251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274731107776741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848423649056921,0.0270770956557107,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0468629115498668,0,0,0,0,0,0,0,0,0,-0.0574986467653018,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181439950452503,0,0,0,0,0,-0.0828083493133439,0,0,0,0,0,-0.0140783602051047,0,0,0,-0.0555881231192402,0,-0.0194415731881065,0.00697358963252909,0.13368985578909,0,0,0,0,0
MKvol,0,0,-0.000648276823016109,0.00153577615871153,0,0,0,0,0,0,0,-0.0014794476757046,0,0,0,0,0,0,0.000873793915067092,0,-0.000421916102150777,0,0,0,-0.000165872091659849,0,0,0,0,0,0,0,0,0,0,0,-0.000126679704436729,0,0,0,0,0,0,0,-0.0010364351227772,0,0,0,0,0.00151738173855954,0,-0.000470032449483627,-0.000462753788658394,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0452530243216467,0.0239384198961295,0,0.0544839909420925,0,0,0,0,0,0,0,0.0484302923049605,0,0.0206070556261333,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.013152187979885,0,0.0340763354208994,0.0150219688117061,0,0.008904901672383,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638289580589676,0.01255478617495,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520377918089609,0,0,0,0,0,0,-0.000729142786670779,0,0.0052618838623288,0,0,0,0,-0.00753643367117494,0,0,0,0,0.0188369517798262,-0.00849048926514404,0.0128675210740836,-0.0146991221883184,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00206955840031339,0,8.67361737988404e-19,0,0,0,0,0.00812522142394436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013206071299205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00772497320026455,0,-0.00277797633552247,0,-0.0101304252639405,0.00641504961757954,0,0,0,0,0,0
