,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X000338.SZ,X002292.SZ,X600177.SH,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002508.SZ,X601877.SH,X002506.SZ,X600498.SH,X002294.SZ,X002074.SZ,X600522.SH,X600089.SH,X000050.SZ,X600418.SH,X000977.SZ,X000981.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.106231577578337,0,0,0,0,0,0,0,0.0448751228823443,0,0,0,0,0,0.0654895737047215,0,0,0.0674249394545355,0.0764577885660139,0,0,0,0,0,0,0.0453547315901111,0,0,0.0835673206129131,0,0.0259616014687681,0.0441107572171178,0,0.142475892142809,0,0,0.0210746386243646,0,0.0332517273909331,0,0,0,0.0203457582067375,0,0,0.0328750657058364,0,0,0,0,0,0
X600741.SH,0,0.282942150128958,0,0,0.0872689281131858,0,0,0,0.0800747664344231,0,0,0,0,0.0554295450426753,0,0,0,0,0,0,0,0,0,0,-0.0387559597624015,0,0.255742778066296,0,0,0.0704935422414279,0,0,0,0,0,0,0.0511997016917618,0,0,0.0308544812027568,0,0,0,0,0,0,0.025399570315957,0.00616093447389724,0,0,0,0.0724123965659772,0,0,0,0,0,0
X600703.SH,0.0442170015856124,0,0,0.202002453658935,0,0,0.105027910513212,0,0,-0.0155440026750411,0,0,0,0,0,0,0,0,0.472197999369219,0,0,0,0,-0.118350083896741,0,0,0,0,0,0.0101907863618016,0,0,0,0,-0.15183519654608,0,0.042627745345068,0,0,0,-0.00847885203164932,0,0,0,0,0,0.0389111871141571,-0.113057597043528,0,0,-0.0261112931880596,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,-1.38777878078145e-17,0,0,0,0.182565086809562,0,0,0,0,0,0,0.0981312457782342,0,0,0,0,-0.0125997694109671,-0.07124332853054,0,0,0,0,0,0,0,0,0,-0.056132005590976,0,0,0.0861914111751204,0,0.119439521428697,0.00170547359219947,0,0,0,0,0.162124136158524,0,0,0,0,0,0,0,0,0.0807887446240342,-0.072456640851675,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.284769534074768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312532346433026,0,0,0,0.163799641466318,0,0,0,0.274946262907811,0,0,0,0,0.140089847007462,-0.256427823144349,0.136143982373911,0,0,0,-0.0688987957197762,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0391210183901889,0,0,0,0,0.016265861561932,0,0,0,0,0,0,0,0,0,0,0.0988580269114626,0,0,0,0,0.0571731647911851,0,0,0.0533021510952169,0.0127483885553094,0,0.123124205387511,0,0,0,0,0,0,0,0,0,0,0.0929174247243547,0,0.0661351885654899,0,0,0.0137709281875613,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.101317801911628,0,0.342508891331108,0,0.124663686798165,0,0,0,0,0,0,0,0.0236319185699805,0,0,0,0,0,0,0.0100577909851707,0,0,0,0,0,0,0,0.014102145443629,0,0,0,0.0633705931217212,0.00478102104251904,0,0.112607810341785,-0.0560093672568743,0,0,0,0,0,0,-0.123921875335917,0,0,0.00597057351400236,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.111294396091485,0.0177516063350306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00726009872970517,0,0,0,0,0,0,0,-0.0137783509951761,0.0326048094016779,0,0,0,0,0,0,0,0.047648085196942,0,0,0,0,-0.0520269544731362,0,0.098186785590298,0,0,0.0056395070388104,0.00781457882585775,0,0.0158233683232964,0.0976498946218869,0.0424826911933027,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.154602284862966,0,0,0.0247633004663287,0,0.0506036642822789,0,0,0,0,0,0,0.0947528258932925,0.0824378568061293,0,0,0,0,0.0129848906458589,0,0.0206567341783206,0,0,0,0,0,0,0,0.0132537629105695,0.118071285374965,0.017167152573037,0,0,0,0,0,0.0443490563787888,0.00576306949153821,0,0,0,-0.0181989309455684,-0.0473044046050948,0,0,0,0,0,0
X600271.SH,0,0,0,-0.00235229091024336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335231921416102,0,0,0.026551890731222,0,0,-0.10235388952741,0,0,0.112572043903724,0,0,0,0,-0.115055573530942,0,0,0,-0.00544682900771838,-0.0485691452046781,0,0,0.038154988749395,-0.0139245768794406,0,-0.0266410057435135,0,0,0.0417797274529529,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277850969784814,0.161530453825986,0,0,0,0,0,0.186382363710842,0,0.248061654964504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744403370041349,0,0,0,0,0,0,0.222927113103119,0,0,0,0,0,-0.107686633336979,0,0,0,0,0,0,0
X002475.SZ,0,0,0.130339297852002,0,-0.0592497114606079,0,0,0,6.93889390390723e-18,0.221891548705888,0,0,0,0,0.224181412020805,-0.0918490304078604,0,-1.18261829373081,0,0,0.0609056087502494,0,0,0.118140655440398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014452731693713,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.00134782845680665,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386561633135014,0,0,0.0741190783921874,0,0,0,0,0,0,0,0,0,-0.00406651114781291,0.373859733838389,0,0,0,0,0,0,0.0462964411372598,0.124988543885174,0.049482098765869,0,0,0,0,0,0,0.168196461407662,0,-0.0199427946945926,0,0,0,0,0,0,0,0,0
X002085.SZ,0,-0.0903795900099009,0,0,0,0,0.124332633376512,0,0,-0.0690372706364006,0,0,0,0,0,0.00588160066632633,0,0,0,0,0.0192198111901213,0,0,0,0,0.0282363850023589,0,0,0,0,0,0,0,0,0.0577271992218529,0.159062421095295,0,0,0,0,0,0,0.0653531965447794,0,0,0.0183619527745149,0,0.00336576935590072,0.17703673790231,0,0,-0.0158639216024136,0,0,0,0,0,0
X000338.SZ,0,-0.217721787859547,0,0,0,0,0.0891255261727601,0,0,0,0,0,0,0,0,0.0390085614412033,0.0204609441871507,0,0,0,0,0,0.0117764878151459,0,0,0,0,0,0,0,0,0.0251219933594086,0,0,0.126018282460123,-0.0361042961144944,0,-0.156812663213784,0,0.174382402484551,0,0,0.0419665021493083,0,0,0,0,-0.0411843225036201,0,0,0,-0.0295822730352053,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146040571439456,0.0147722121095684,0,0,0,0.317291439519267,0.129443641877275,0,0,0.103311539194496,0,0,0,0,-0.0115918535912796,0,0,0,0,0,0,0,0,0,0.0359602962910411,0,0,0,0.0478744380305719,0,0.373360565366806,0,0,0.104876499122833,0,0,0,0.0216656293729907,0,0,0,0,0,0
X600177.SH,0.0567462006491769,0.0832789118589633,0,0,0,0,0,0,0,0.0811024563520017,0,0.192455907898329,0,0,0,0,0,0,0,0,0,0,0,0.0417039305845682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322929321633533,0,0.0176349623969561,0,0,0.0832865044393176,0,0.00386478809773574,0,0.153915649295097,0,0.140671876137962,0,0.0290596964475136,-0.0276766303262802,0,0,0,0,0,0
X000157.SZ,0.0140476831093928,0,0,0,0,0,0,0,0,0,0,0,0.181144750828021,0,0,0,0,0,0,0,0.0578306296359202,0,0.0853820486681993,-0.0589304221312914,0,0.09369005032897,0,0,0,0,0.0137319258699166,0.0279860530449313,0,0,-0.0815019537252028,0,0,0,0,0.0759547570715276,0,0,0.01243946180376,0,0,0,0.0781237465166388,0,0,0,-0.00368154083605202,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.159125718308099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469292918330236,0,0,0,0,0.239428924633067,0.0796615766250497,0,0,0,0,-0.215878021459851,0,0,0,0.0213286009657961,0.397590107780883,0,0,0,0,0,0.258688990703825,0,0,0,0.0670210267584445,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0208337917309991,0.115007744847676,0,0,0,0,0,0,0,0,0.0904612495320827,0,0,0,0,0,0.0551105860582481,0,0,0,0,0,0,0,-0.0212576355079957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343688151714898,0,0.0810586456348936,0,0,0,-0.0392529734321507,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000968547515320755,0,0,0,0,0,0,0,0.485745707986103,0.0764163617517293,0,0.0456952856442851,0,0,0.113676462194964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269042084431553,0,0,0.107917615916803,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.00658544587070073,0,0,0,0,0,0,0.04263369681876,0,0,0,0,0,0,0,0,0,0,0,0,0.103409405656811,0.043561737859817,0.262850333020672,0,0,0,0.176204821244869,0,0,0,0,0,0,0.0374971227255852,0,0,0.0807866835207768,-0.0291825857428457,0,0,0,0,-0.0256184347481822,-0.0496322644628243,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0258238561849201,0,0,0,0.146322858193364,0.0629243614845227,0,0,0,0,0,0.0294692261367599,0,0,0,0,0,0.0376798472912987,0,0,0,0.135179598646296,-0.20812961209725,0,0.104836800761213,0,0,0,0,0,0.0795765817670055,0,0.0167278208331438,0.00672307280699136,0,0.0750400876926379,0,0,0,0,0,0,0,0,0,0,0,0.0143492747541708,0,0,0,0.0496111658613187,0,0
X600867.SH,0,0.0587728798677068,0.10274369234626,0,0.0282141390730018,0,0,0,0,0,0,0,0,0,0.127437325426616,0.0802350773680094,0.090101135327671,0,0,0,0.0461541722882961,-0.0199053125027232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176568352843298,0,0,0,0,-0.0753735353725941,0,0,0,0,0.00802200834758441,0,0,-0.0387270077111978,-0.0515892194130069,0,0,0,0,0,0
X002426.SZ,0,0,0,-0.00643443142997627,0,0,0,0,0.107747401360726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100456512835586,0,0,0,0,0.172249406096737,0.157133236554865,0,0,0,0,0,-0.0502030005275333,0,0,0,0.132202052060747,0.12889118399006,0,0,0.0725181583032235,0,0,0,0,-0.0276407045811326,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0446205754260833,0,0,0,0,0.110062253200385,0.0199092185236199,0,0,0,0,0.02981560491953,0,0.0620088967026556,0,0,0.103458051563806,0,0,0.0402834356604678,0,0.0112168664464796,-1.38777878078145e-17,0,0,0.119077606618414,0,0,0,0,0.0235039912733281,0,0,0.0209522770176219,0,0.100713851344506,0,0,0.0051859233735876,0,0,-0.000110922380911521,0,0,0,0,0,0,0
X002508.SZ,0,0.00685610102828733,0.076916966258827,0,0.332336204099168,0,0,0,0,0,0,0,0,0,0,0.0711997622835024,0.0564140347150983,0,0,0,0,-0.0649511515039219,0,0,0,0,0,0,0,0.0716450356925996,0,0,0,0,0,0,0,0.083920581092512,0,0,0,0,0,0,-0.00268161167526341,0,0,-0.0413325434279986,0,0,0,-0.0205518760684255,0,0,0,0,0,0
X601877.SH,0,0,0,0.0251053986226096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18188136092717,0,0,0,0,0,0,0,0,0,0.298701341917876,0,0,0,0.0212846742014646,0,0,0,0,0,0,0.238871556579856,0.255704939426528,0,0,0,-0.256581965883778,0,0,0,-0.0697754419805654,0.0639332840058498,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0113505300232138,0,0,0,0,0,0,0,0,0,0.234239242574021,0,0,0.156792890326386,0,0,0,0,0,0,0,0,0,0,0,0.0313419473033196,0,0.0512300319372092,0,0.130458414300872,0,0,0.0903482378870437,0,0.0258293339438842,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.193035611118645,0.0262451469929902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966709061179876,0.158834464150824,0,0,0,0,0,-0.0265006766389113,0,0,0,0,0.00808703225287053,0,0,0,0.341315208055213,0,0,0,-0.019200788392217,0.0797720330739806,0,0,0,0,0,0
X002294.SZ,0.0169056327402428,0,0,0,0,0.0373886563266237,0,0,0,0.0614161541917758,0,0.115305509592485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103361284991765,0,0,0,0,0,0.0252129290358148,0,0.0712079488469658,0.0296387544357901,0,0.0373440898434011,0,0,0,0,0,0.0175069827046266,0.0357096514243199,0.00444506655568819,0,0,0.000908501089255747,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.205574976739522,0,0,0,0,0.00463895598018507,0,0,0,0,0.0640318000503795,0,0,0,-0.129175333778178,0,0,0,-1.73472347597681e-18,0,0,0,0.185469007516439,0,0,0.0559241503212914,-0.218461172029813,0,0,0,0,0,0,0,0,0,0.114448789875631,0.498789852114423,0,0,0,-0.0102786666884032,0.279065835091449,0,0,0,0,0,0,0,0,0,0.236188311891828,0,0
X600522.SH,0.0818308273119827,0,0,0,0,-0.101689368695507,0.213972724085324,0,0,0,0,0,0,0,0,0.275660475938753,0,0,0,0,0,0,0,0,0,0.129122438206615,0.0857198914692918,0,0.2072858011735,0,0,0,0,0,0,0,0.0610237333326625,0.0851794550099679,0,0,0,0,0,0,0,0,0,0.0484374728102045,0,0,0.0569961055290145,0,-0.128896181641393,0,0,0,0,0
X600089.SH,0,0,0.00461997938076482,0,0,0,0,0,0,0.117200081551996,0,0.13347469815488,0,0,0.00549517814984993,0,0,0,0,0,0,0,0,0,0,0,0.174820011773221,0,0.00989745544669285,0.0120232643906874,0.054438981359688,0,0,0,0,0,0,0,0,0.0632127893932502,0.157601167700394,0.0129997785864154,0.0153409881309945,0,0,0,0,0.0127421404173941,0,0,0.0315775152328052,0,0,0,0,0,0,0
X000050.SZ,0,-0.090572301215885,0,0,0,0,0,0,0,0,0,0,0,0,0.143188112897607,0,0,0,0,0,0,0,0.0717992215956439,0,0,0.0419925776078799,0,0,0,0,0,0.273135938617723,0,0,0,0,0,0.0240776165463895,0.760127076939068,0,0,0,0.0492108831539904,0,0,0,0.0373237057625341,0.0223573929053273,0.00276280038171171,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,-0.126256905373516,0,0,0,0,0,0,0,0,0,0,0,-0.177450862221671,0,0,0,0.102707005153065,0,0,0,-0.00102693270329762,0.0961452487308889,0,0,0,0,0.362406519072909,0,0,0,0,0,0.433259226272363,-0.0308837993972258,0,0,0,0,0,0,0,0,-0.0321002814386382,0,0,0,0,0,0
X000977.SZ,0,0,0.182988020584924,0,0,0,0,0,0,-0.0139892818509657,0,0,0,0,0.1929013631569,-0.171137560996155,0,0,0,0,0,0,0.0847529850477478,-0.0878481168287579,0,0.0688749003979556,0,0,0,0.114636127702927,0.239168490190724,0.0237857745347646,0,0,0,0.00607012137510347,0,0,0,0.176589363825049,0,0,4.33680868994202e-19,0,0,0,0,0.0170608591712105,0,0,0,0.0401577116310178,0,0,0,0,0,0
X000981.SZ,-1.38777878078145e-17,0.167916845897493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40929238117614,0,0,0,0,-0.614500219180196,0,0,0.28176029432542,0,-0.017444795698249,0,0,0,-0.0561712611087252,0,0.331356349507474,0,0,0,0,0,0,0,0,0,-0.150223662144448,0.115484131561419,0,0.545982985083825,0,-0.0312658942590666,0,0,0,-0.0171907401620238,-0.470110373840688,0,0,0,0,0,0
X000869.SZ,0,0,0.127408044657446,0,0.0494022365491586,0,0.214279803691403,0,0,0,0,0,0,0,0.205308358143378,0,0,0,0,0,0,-0.302281227274192,0,0.0693268767761782,0,0,0,0,0,0.160358333526238,0,0,0,0,0,0,0.0983535761805476,0,0,0,0,0,-0.0112221893263783,0,0,0,0.301807791051777,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0319091707339822,0,-0.057066213875833,0,0,0.0510126625178906,0,0,0,0.0805325774869991,0,-0.0262252003221672,-0.0479442486581217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056904554418913,0,0,0,0,0,0.0667885766680817,0,0,0,0,0,0,0,0,0,0.0285465796860111,0,0,-0.0135409208041356,0,-0.125815975405129,0,0,0,0,0
Slope,0.183127776919157,0,0,0,-0.107967162686841,0,0,0,0,0.0984999445681125,0,0,0,0,0.267647150659556,0,0,0,0,0,0,0.0447890716954635,-0.358359634833736,0,0,0,0,0,0.337176145943019,0,-0.222922816026816,0,-0.669503913686829,0,0,0,0,0,0,0.125987082714801,0,0,0.158071109774647,0,0,0,0,0,0,0,0,0.395361741300433,0,-0.78552055082534,0,0,0,1.33900773398276
TED,0.25059822706898,-0.0238537950112934,0,0.246649261815557,0,0,0,0,0,0,0,0,0,0,0.109913855590296,0,0,0,0,0,-0.040822405898849,0,0,0,0,0,0,0,0,-0.0819889469646337,0,0,0,-0.258527007385481,-0.0451611029234183,0,0,0,0,0,0,0,0,0,0,-0.0579288705203858,-0.1009050244866,0,0,-0.521854583373527,0.472256448701771,0,0,0,0,0.138369780393323,0,0
RealEstate_excess,0,0,0,1.73472347597681e-18,0,0,0,0,-0.158876119619342,0,0,0,0,0,0.0375593304139917,0,0.0811172491060587,0,0,0.101221925271888,-0.0234183286420471,0,0,0,0,0,0,0,0.0984197036947853,0,0,0,0,0,0.0983285962840295,0,0,0,0,0.0334523147438483,-0.0921410830612975,0,0,-0.172270233803087,0,0,0,0,0,0,0,0,0,0.117240559722211,0,0,0,0
MKreturn,0,0,0.0421290840222749,0,0,0,0,0,0,0.00267841481784762,0,0,0,0,0,0,0,0,0,0,0,0.0169954575114224,0,0,0,0,0,0,0.0286709093018196,-0.0835131393680894,0,0,0,-0.259674035172823,0,0,-0.121522737441125,-0.104049905019683,0,0,0,0,-0.0324378856956263,0,0,0.0440645834381558,0,0,0,0,-0.0213631353924146,-0.0284889363982258,0.0684361056186638,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000559413840960879,0,0,0,0,0.0020762221424269,0,0,0,0,0,0.0011635765115831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.000172803463835581,0.000624454943177641,0,0,0,0,0,0,0,-0.000859636784363184,0.00155659889774415,0,0,0,-0.0138882328482413,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749549478079415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165198830367561,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0369760580521533,0,0,0.154168148895123,0.0934523654223564,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279888636467241,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712362871775047,0.00299860625079907,0,0,0,0,0.011840744320837,0,0,-0.00291358993520222,0,0,0,0,0.00231276886311428,0,0,0,0,-0.00465531411019776,0,0,0.00552962789704925,0.00698184602196333,0,0,0,0,0,0
CarbonVol_Hubei,-0.0425420923877389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00497237584459742,0,0,0,0,0,0,0,0,-0.00818388166584282,0,0,0,0.0141568324735399,0,0,0,0,0,0,0,-0.00483295878660388,0,0,0,0,0,0,0,0,0,-0.0303831338871489,0,0,0.100984509208623,0,0,0,0,0,0,0
