,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X600104.SH,X300124.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X000661.SZ,X600522.SH,X002180.SZ,X000733.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X000157.SZ,X300003.SZ,X600460.SH,X600884.SH,X600487.SH,X600702.SH,X601799.SH,X600584.SH,X000799.SZ,X002414.SZ,X002236.SZ,X600372.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.274320905307939,0.232583601520044,0.100510645086782,0,0,0.0428612083391425,0.0252531470382681,0,0,0,0,0,0.017233274474321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125085643597596,0,0,0,0,0.0216314471952545,0,0,-0.0813517035042343,0,0,0.00694578436429652,0,0,0,0,0,0,0,0,0,0,0,0.00191590997400748,0,0,0,0,0,0
X000858.SZ,0,0,0.235531867739985,0,0,0,0.0536315234805843,0.0232154643702542,0,0,0,0,0,0.0648934719033012,0,0,0,0.0114935014697872,0,0,0.014909804618672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657188661508112,0,0,0,0,0,0,0.180324237116326,0,0,0.18330253220045,-0.0691780106625088,0,0,0,0,0,0.00924518282811036,0.0392055005897896,0,0,0,0,0,0
X600809.SH,0,0,0,0.560788129780715,0.00961993587014443,0,0,0,0.0293361033808371,0,0,0,-0.0530886510676805,0.0444420265404012,0,0,0.0859803488297277,0,0,0,0,0,0,0,0,-0.0608680008412905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155477926952377,0,0,0,0,0,0,0,0.134152082247973,0,0,0,0,0,0,0,0
X000568.SZ,0.424074876975377,0,0.575647749757295,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395788401434077,0,0,0,0,0,0,0,0,0,0,0,0,0.0917674175083172,0,0,0,0,0.137714552917017,0,-0.103142045063243,0,-0.0465310723842493,0,0.00549898048099528,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.17310025573681,-0.0831604590365316,0,0,0,0,0,0,-0.0147880859390649,0,0,0,0,0,0,0,0,-0.0882260115954634,0.0972570376100178,0,-0.106674909253311,-0.0273598089455917,0,0.0947640902903192,0,0.315605312174022,0,0,0,0.0508955567030634,0,0,0,0,0,0.289309499238736,0,0,0.217692013476037,0,-0.157505113589889,0,-8.67361737988404e-19,0,0.0101776361980292,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.135703989349683,0.00998251154578512,0,0,0,0,0,-0.0249865373582929,0,0.148696745725802,-0.0351598634702951,0,0,0,0.0997667501629738,0.13141474062432,0,0,0,0,0,0,0,0,0,0.104717091335904,0,0,-0.110126581408146,0,0,0,0,0,0,0,-0.139559152068649,0.067236588271838,0,0,-0.0390284025436886,0,0,0,0,0,0
X600690.SH,0.371183926908794,0,0,0.0546294463594228,0,0,0,0,0,0,0.380987549527678,0,0,0,0,0,0,0,0,-0.0258065766969985,0,0,0,0.0129630331477304,0,0.0560297855273756,0,0,0.155849157528562,-0.052694968599074,0,0,0,0,0,0,0,0.125685943792088,0,-0.00777538579530641,0,0,0,0,0,-0.0786478531676193,0,0,0,0,0,-0.0358768653565593,0.0171578783904917,0,0,0,0,0,0
X002304.SZ,0,0.206844389451329,0,0.222682880521245,0,0,0,0,0.0404253016079125,0,0,0,0,0,0,0,0,0,0,0,0.00780751328765826,0,0,0,0,0,0,0,0,0.125131242918999,0,0,0,0,0,0,0,0,0,0,0,0.145832956207676,0.0787196757371934,0,0,-0.111303685414686,0,0,0,0,0,0.0105641511471215,0.0554943709429347,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.102862803022852,0,0,0.349006408882251,0.0079132767171673,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884112880878878,0,0,0,0,0.0571764827810516,0.184229053392717,0,0,0,0,0,0.0119638760653058,0,0,0,0,0,0
X300014.SZ,0,0,-0.0255780338170278,0,0,0,0,0,0.0728583769244848,0,0,0,0.0605400748170888,-0.025836030172308,0,0,0,0,0,0.18621981370993,0,0,0,0,0,0,0,0.030708286258071,0,0,-0.222451585421625,0,0,0,0.597740299461912,0,0,0,0,0,0,0,0,0,0,0.200253694258132,0,0,0,0,0,-0.0166206017945032,-0.0341719391501619,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.443615884281278,0,0,0,0,0,0,-0.0210912595443104,0,0,0,0,0.178657827071526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128685916197187,0,0,0,0,0,0,0.0330209393671366,0,0,0,0,0,0,0,-0.00824263254748995,0,0,0,0,0,0
