,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X000063.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X600066.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X002294.SZ,X600487.SH,X600566.SH,X000100.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X000981.SZ,X002007.SZ,X000050.SZ,X600177.SH,X002180.SZ,X002038.SZ,X300136.SZ,X000869.SZ,X600707.SH,X600522.SH,X600498.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.177281115073367,0,0.0478137257323034,0,0.203257094685207,0,0,0,0,0,0.00145698096033586,0,0,0,0,0,0,0.193943761667836,0,0,0,0,0,0,0,0,0.0134586065110177,0.0930487239344427,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0735808210652322,0,0,-0.01345163914861,-0.0160717029523393,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.218316202345746,0,0,0,0,0.161299545472925,0,0,0.0656113995254422,0,0,0,0,0,0,0,0,0,0.00226946114794455,0.0698039518109274,0,0,0.00197136779446088,0,0,0,0,0,0,0,0,0,-0.0718635590244736,-0.072040556362244,0,0,0.0751378415601518,0,0,0,0,0,-0.0579085882749524,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.115946843228187,0,0,0,0,0,0,0,0,0,0.207940205743994,0,0,0,0,0,0.0349021743077687,0,0,0,0,0,0.0453524017497349,0.135003109624924,0.219073804303602,0,-0.0165967734408633,0.172200449973363,0,0.111442040619818,0,0,-0.056149073373036,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984459247476874,-0.0317867681048179,0,0,0,0,0,0
X000858.SZ,0.085924844826401,0,0,0,0,0.220090380679035,0.0242714591365806,0.137598723898388,0,0,0.0950701668962676,0,0,0,0,0,0.131065528474898,0,0,0,0.174682815624332,0,0,0,0,0,0,0,-0.0508764483533823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174074769940452,0,0,0,0,0,0
X600276.SH,0,0,0,0.0443222998993462,0,0,0,0,0,0.152866525437226,0,0,0,0,0,0,0,0.184581603825194,0,0,0,0,0,0,-0.0871562429944518,-0.0116331330035818,0,0,0.14325858997659,0,0.200294604818068,0,0.178936870868668,-0.0131976468705478,0,0,0,0,0,0,0,0,0,0.0286454912382076,0,0.0479275471065942,0,0,0,0,0,-0.0524644363497633,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.666326808972005,0,0,0,0.321963306860605,0,0,0,0.077974120323913,0,0,-0.0357281504031152,0,0,0,0,0,0,0,0,0,-0.0189538848110725,0,0.187292127060276,0,0,0,0,0,0,0,-0.0374124843489472,0,0,0,0,0,0,0,-0.102032623622998,0,0,0,0,0.0213130643698131,0,0,0,-0.0455469093370764,0.052756006142861,0,0,0,0,0,0
X002304.SZ,0,0,0.120824194945919,0.180731602164491,0,0,0,0.147320463519843,0,0,0.0556523516237692,0,0,0,0,0,0,0,0,0.109957444726259,0.0361595123109397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565881137910358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367968138537943,-0.0406496731314062,0,0,0,0,0,0
X600690.SH,0,0,0,0.430218569103863,0,0,0.021042374236413,0,0,0,0.119288977430451,0,0,0,0,0,0,0,0,0,0.0986880007015535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138473712825871,0,0,-0.0228544929353756,-0.0224736067727766,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794755983656907,0,0,0,0.0149206604473613,0,0,0,0,0.0166822080062909,0,0,0,0,0,0,0,0,0,0,0,0.330553653427341,0,0,0,0,0,0,-0.172987600028218,0,0.250217798855346,0,0,0,0.0879452550317556,0,0,0.0198484771167262,0.0636639169313751,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0526178829915198,0.200953720656559,0.057269212939969,0.150214921971275,0.158009508002123,0,0,0,0,0.0250247853100468,0.136343887511763,0,0,0,0,0,0,0,0,0,0,0,0.143470319507433,0,0,0,0,0,0,0,0,-0.0601618941276924,0,0,0,0,0,0,0,0,0,0,0,-0.0570475465658376,0.0035351459832902,0.0857756150254158,0,0,0,-0.0140305175757826,0,0,0,0,0,0
X600741.SH,0,0.282517555147758,0,0,0,0,0.020670849707847,0.102204919220196,0,0,0,0,0,0,0,0,0,0.0815124265149456,0.133665874007597,0,0.111763962291346,0,0.0200093491715056,0,-0.110100867561054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273472924450019,-0.0325531367377358,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.18548884616157,0,0,-0.0368634361056161,0,-0.102218795910352,0,0.00863153762204658,-0.0839809847455918,0,0,0,0,0,0,0,0,0.470119050975264,0,0,0,0,0,-0.0656061775854144,0.0366443510555083,0,0,0,0.439963373637404,-0.0139422442182965,0,0.423597425792813,0,0,0,0,0,0,0.0439248397319992,0,0,0,0.0809387545865138,0.0102274716527875,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233176439038543,0,0.51369274246517,0,0,0,0,0,0,0,0,0.0108383271890694,0,0,0,0.191002788402789,0,0,0,0,0.0852886705799205,-0.140962801583344,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0.143682503422132,0,0,0,0,0,0,0,0.14309468163381,0,-0.0550575284486989,0,0,0,0.171297902445325,0.182152590414427,0,0,0,0,0.0541879551186821,0,-0.0623624041051152,0,0,0,-0.0497546716777038,0.152636034337122,0,0,0,0,0,0,0,0,0,0,0.055582710526295,0,0,0.106947108208839,0,0,0.0265029027469564,0,0,0,0,0,0,-0.00242927007293697,-0.0142716691348849,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0330452426904152,0,0,0,0,0.0417583429460969,0,0,0,0,0.30667570401083,0,0,0,0,0,0,0,0.087007664834792,0,0,0,0,0,0,0,0,0,0,0,0,-0.207758759968432,0,0.182785265423014,0,0,0.116886021102002,0,0,0,0,0,0,0,0,0.248874918524669,0.0318445250770341,0,0,0,-0.161159617839638,0,0
X600031.SH,0,0.0725425766825379,0,0,0,0,0,0,0,0.122983023701277,0,0,0,0.0476015950433752,0,0,0,0,0.00938564133492781,0,0,0,0,0,-0.0338874104191655,0,0,0,0,0,0,0,0,0,-0.0300299670133525,0.114206997285888,0,0,0,0,0.0741397141944637,0,0,0,0.0623888734146529,-0.168980854216437,0,0,0,0,0,0,0.0130657529925212,0,0,0,0,0,0
X002236.SZ,0,0,0.428974526779498,0,0,0,0.0252686061546807,0,0,0,0,0,0.104251509648161,0,0,0,0,0,0.150432891947002,0,0,0,0.152245404478211,0.0404172634466495,-0.00656466258317999,0,0.0106528392953283,0,0,0,0,0,0,0.26419793005979,0,-0.104988808216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0228242548374432,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.093449103604412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911649469063144,0.260183349875895,0,0,0,0,0,0,0,0,0,0,0,0,0.225012971724589,0,0,0,0.0420167177448195,0,0.00410518675527333,0,-0.216646281215131,0,0,0,0,0,0,0,0,0.0454360970734046,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.273017366691786,0,0,0,0,0.0136868901053168,1.73472347597681e-18,0,0,0,0.296167943464036,0,0,0,0,0,0,0,0.240134180443364,0,0,0,0,0,0,0,0,0,0,0.202030049224776,0,0.050123108342926,0,0.0910321283362191,0,0,0.00708403893437423,0,0,-0.0244923168287279,-0.0854969038314369,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0399117402094938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958674395975291,0,0,0.276501470599315,0,0,0,0,0,0,0.0131429520551666,0,0,0,0,0,0.088776754551111,0,0,-0.0372227982610773,-0.0583775031931816,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.227850184308321,0.135382284461823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717178262399455,0,0,0,0,0,0,0.18313892543736,0.176481324948778,0,0,0,0,0,0,0,0,0,0,0.033199439927092,0.35333364170268,0,0,0,0,0,-0.0259226282861565,-0.027953014344807,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0268329363079468,0.0176127973112154,0,0.0323378289916223,0,8.17953984718654e-05,0.625943580253985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998988942570111,0,0,0,0,0.142858824371759,0,0,-0.0170422820281959,0.0447633206607247,0,0,0,0,0.0873380532947579,0,0,-0.0432927798397912,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128431396540414,0,0.12041713950756,0,0,0,0,0.0357311145005169,0,0,0.307680721835238,0,0.170755128104258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978087513252203,0,0,0,-0.0947147761188294,-0.0606277857142315,0.112064685838697,-0.320691793039962,0.117736776581762,0.0830552209102654,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0960067479034325,0.107920189218131,0,0,0,0,0,0.00702494739354381,0,-2.16840434497101e-19,-0.097484965189565,0.0257057492724472,0,0.110805743072262,0,0,0,-0.125438909610672,0,0,0,0,0,0,0,0,0,0.0766117866717865,0,0,0,0,0,0,0,-0.140264434769285,0,0.00237223048045787,0,0,0,0,0,0,0.0122319119817644,0.00621456012276766,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.0884482154424067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242930806465326,0.0900855185439832,0,0,0,0,0.122435745376843,0,0,0,0.0812396147586875,0,0,0,-3.46944695195361e-18,0.316459470398037,0,0,0.149553694407886,0,0,0,0.353043685346549,-0.135216816642314,0,0,0,0,0,0.445082571661655,0,-0.0240305221219379,0.0118307802665717,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.150230779228496,0,0,0,0,0,0,0,0,0,0,0.296509359526884,0,0,0,0,0,0.0981553762962365,0,0,-0.0987223187228589,0,0,0,0,0,0,0,0,0.0641799602960346,0,0,0,0.148767329321417,0.00415773383763484,0,0,0,-0.0283635538485522,-0.0277834452942048,0,0,0.00390772430656449,-0.029467273368632,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0520458946088772,0,0,0,0,0,0,0,0.38486469004257,0.645196372051027,0,0,0,0,0,0,0,0,0,0.0637363264154242,0,0.0331868932013786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431924895251365,0,-0.0325434262870818,0.0852549811854676,0.170894696990111,-0.0631951267996884,0,0,0,0.113408934578569,0.0325931143358871,-0.032138377727412,0.0159191715449772,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0251587539929313,0,0,0,0,0,-0.106900668809008,0,0,0.0932735809156877,0,0,0,0,0,0,0,0.00217904268840254,0,0,0,0,0,0,0,0,0.00609960064914077,0,0,0,0,0,0,0,0.0868199016474247,0,0.0513183717793475,0,0,0,0.119838437472255,0,0,0.244979376452105,0,0,0,0.0048730837985052,-0.0307451284488098,0,0,0,0,0,0
X002294.SZ,0,0,0.0442846909042488,0,0.0138376306084538,0,0.0772847567996724,0,0,0,0,0,0,0,0.122752778033506,0,0,0,0.0209352398509045,0,0.206450378849329,0.169258117113838,0,0,0,0,0,0,0,0,0.0970057716084295,0,0,0,0.348176177725905,0,0,0,0,0.166803758052401,0,0,0,0,0,0,0,0.111152763908761,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283760657198096,0,0,0,0.161201382569569,0,0,0.527546105699212,0.122544040008615,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0,-0.0217853769630386,0.321909204209392,0,0,0,-0.0431980014010706,0,0,0,-0.0497650309825644,0,0,0,0,0,0,0.00278221486943895,0,0,0,0,0,0,-0.0350694309844345,0,1.38777878078145e-17,0,0,0,0.307900854172946,0,0.284198342042943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019374940840865,-0.00701776284127941,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.108761425101809,0,0.290262787248963,0,0,0,0,0,0,0,0,-0.0895874950498121,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0207858571750532,0,0,0.153354148829249,0,0,0,0,0,0,0,0,0.0197486914696756,0,0,0,0,0.0168574411939253,-1.0842021724855e-19,0,0,0,0,0,0,0.0106277545997058,-0.00444117708006951,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0915065358720067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421279410289773,0,0,-0.195817046053982,0,0,0,0.150051033809885,0,0.103666189005447,0,0,0,0.0318752804666312,0,0,0,0,0.0875866358984067,0,0,0.157405629681999,0,0,0,0,0,0,0,0,0,0.00407777957820974,0,0,0,0,0,0
X002508.SZ,0,0,1.73472347597681e-18,0,-0.0883914664020534,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.104575648280816,0,0,0,0,0,0,0,0,0.210845634920891,3.46944695195361e-18,0,0,0.0855547743274843,0,0,0,0,0,0,0,0,0,0,0,0,0.0170014872075239,0,0.144864357770276,0,-0.00898053331566565,0,0.047844180322743,0,0,0.00280853398471109,-0.0119146775927307,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633865386793101,0,0,0,0.250800056225354,0,0,0.0823744051234154,0,0,0,0,0,0,0,0.250801858056722,0,0,0,0,0,0,0.0705214161553283,0,0,0.231102945248453,0,0,0,0,0,0,0,0,0,0.0136551012814676,0,0,0.0357530740302456,0.0369738672833222,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0283590221244646,0,0.00239207062627446,0,0,0,0,0.126232543818632,0,0,0,0,0.233217139412139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093997283165145,0,0,0,0,0,0.077203125306335,0,0,-0.157932985703549,0.431618975784853,0,0,0,0,0,0,-0.00214705670094301,-0.0481821659706382,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212058517118099,-0.0162733730186797,0,0,0,0,0,0,0.0402188051680962,0,0,0.0110887736588254,0,0,0,0,0.0586160132288418,0,0,0,0,0.0208518623861189,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0121244636840461,0,0,0,0,0,0.016880939033271,0.00811587185310159,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0822884010732931,-0.0579516030474138,0,0,0,0,0.125158657604765,0,0,0,0,0,0,0.0635200024409725,0,0,0,0,0,0.111355713652214,0,0,0,0,0,0,0,0,0,0,0.0383778345847836,0,0,0,0.0739135959747643,0,0,0.109199582786385,0,0,0,0,0,0.157100331782062,0,0,-0.0497869859254236,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.068118641769999,0,0,0.00211080488423751,0.0578761153997988,0,0,0,0,0,0,-0.0555263027211252,0,-0.25645761427278,0,0,0,0,0,0,0,0,0,0,0.446903710978686,0,0,0,0,-0.0998988010055651,0,0,0,0,0.257432080472963,0,0,0,0,0,0,0.0679309094512111,0.0234627891313869,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.256745324863552,0,0,0,0.0340519308197958,0,0,0,-0.0570336951145848,0,0.322428357450941,0,0.0175030950451519,0.0331574497242359,0,0,8.67361737988404e-19,0,0,0,0.230651199887796,0,0,0,0.158527601886439,0,0.22775129067236,0,0,0.0925954439076284,0,0,0,0,0,0.046859581808579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319609734182805,0,0,0,0,0,0,0,0,0,0,0,0.104606996628784,0,0,0.314460185907897,0,0,0,0,0,0,0,0,0.331554429211153,0,0,0,0,0,0.0618787857539465,0,0,0.00775291389328406,0,0,0,0.0119716676693723,-0.0277793829763616,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.152117202508117,0,0,0.00399147324874652,0.00354183026727561,0,0,0,0,0,0.0783449418281385,0,0,0,0,0,0,0,0,0,0,0.10963013907643,0,0,0,0,0,0,0,0,0,0,0.108637977403958,0,0,0,0,0,0,0,0,0,0,-0.0103498618811122,0.0083593769147506,0,0,0,0,0,0
X002180.SZ,0,0,-0.214579583950695,0,0,0,0,0,0,0,0,0,0,0,0.0279433127035149,0,0,-0.398531618990293,0,0,-0.0666869147545251,0,0,0,0.00132037695538852,0.227311404748905,0.220212318891317,0,0,0,0,0,0,0,0,0,0,0.109155188669715,0.29443813354911,0,0,0,0,0,0,0,0,0,0.113816473076927,0,0,0.00347541758919361,0.0558187756104368,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0.37125554002534,0,0,0.51107787429195,0,0,0,0,0,0,-0.0134368179099317,0,0.279458251934652,0,0,0,0,0.0355348483827901,0,0,0,0,0,0,0,0,0,0,0,0.316803508247511,0,0,0,0.0843141673588955,0,0,0,0,0,0,0,0,0,0.077804320995976,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.159921490867832,0.0241755897191713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126033547979788,0,0,0,0,0,0.142358100187093,0,0.514785812932237,0,0,0,0.0614504447615073,0,0,0,0,0,0,0,0,0,0,0,-0.00330708099229505,-0.0540271250610776,0,0,0,0,0,0
X000869.SZ,0.00963093488070613,0,0,0,0,0,0,0,0,0,0,0.0192465187450041,0,0,0,0,0,0,0,0,0.19272240789173,0,0,0,0,0,0,0.149193746336289,0,0,0,0,0,0,0,0,0,0,0,0.0737418795935487,0,0,0,0,0.0259335019110758,0,0.188287120963894,0.203929194431259,0,0,0,-0.0362676779724687,0.0404033319165048,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226088407557227,0,0,0,0,-0.0404600999813662,0,-0.0449280838714903,-0.0187891736571596,0,0.0253715105567598,0,0,0,0,0.112865454991124,0,0,0.126402601425792,0,0,0,0,0,-0.0459994400449263,0,0.0494697723338917,0,0,0,0.106831827544341,0,0,0,0.0878897711942025,0,0,0,0.0377537847723925,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.197297527274045,0,0,0.0445397529095656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160295372549529,0,0,0.282478020930905,0,0,0,0,0,0.216553786981609,0,0,0,0,0.109920841109164,0,0,0,0.0322270154633046,0,0,0,0.106395358610493,0,0,-0.0316998002707608,0.0848655014152279,0,0,0,0,0,0
X600498.SH,0,0,0,-0.0405168169686607,0.198597593321553,0,0,0,0.205458886263055,0,0,-0.239686364569497,0,0,0,0,0,0.021457645660886,0,0,0,0,0,0,-0.0764139099740549,0,0,0,0,0.372381813786708,0,0,0,0,0,0.0856569454268385,0,0,0,0,0,0,0,0,0.161854482855827,0.151399901382719,0,0,0,0.247794911804506,0,-0.0379736551092583,-0.0131824223328591,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.105230842005233,0,0,0.350136784181763,0,0,0,0,0,0,0,0,0,0,-0.0214543404941824,0,0,0.240585520165869,0,0.0962274631298019,0,0,0,0,0,0,0,0,0,0,0.0865423604229049,0,0,0.0343622305499662,0,0,0,0,-0.0171488593967026,0,0,0,0,0.0251015400566049,0,0,0.019632259400741,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.108998249634271,0,-0.0567467835069752,0,0,0,0,0,0,0,0,0.02760736016093,0,0,0,0,0.0328081003860733,0,-0.0597546289336684,-0.0139355141767236,0,0,0,0,0,0.067873405643674,0,0.0806957151994243,0,0,0,-0.00877139191440523,0,0,0,0,0,0,0,0,0,-0.161228831099595,0,0,0.206577157858133,0,0,0,-0.0736775962284426,-0.130591597367584,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661264053740659,0,0,0,0,-0.00342141738209798,-0.625736863678026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122010300790962,0,0,0,0,0,0.570538037618153,0,0,0,0,0,0,0,0,0.147991095554981,0,0,0,0,0,0
TED,0,0,0,0,0,0.841978935840014,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,-0.196837235638139,-0.501061872429925,0,0,0,0,0.104673713954928,0,-0.117452590514013,-0.620088789210349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08864891433944,0.474648484747483,0.239739043728176,-0.0395195170642812,0,0,0.0146390420648783,0,0,-0.592733825435864,-0.123701318210774,0,0,0,0,0,0,0
RealEstate_excess,0,0.0626564249976274,0,0,0,0,0,0,-0.0380951352933261,0,0.0570117429381187,0,0,0,0.0875061828488087,0,0,0,0,0,0,0,-0.0613583593369618,0,0,0,0,0,0,0,0,0,0,0,-0.121266007850455,0,0,0,0,0,0,0,-0.0347032560777335,-0.095418084420586,0,0,0,0,0,0,0,0.0361084300895167,0.00623860378513728,0,0,0,0,0,0
