,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X300142.SZ,X002236.SZ,X600271.SH,X002008.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600487.SH,X300014.SZ,X600066.SH,X002371.SZ,X600867.SH,X000977.SZ,X002241.SZ,X000050.SZ,X600522.SH,X300146.SZ,X600118.SH,X000066.SZ,X600372.SH,X600776.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0580386965536756,0,0,0,0.0305931788317724,0,0.00447052012984002,0,0.233725074976273,0,0,0.0817231431149574,0,0,0,0,0,0,0,0,0,0,0,0,0.177934942417643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700156492798398,0,4.33680868994202e-19,0,0,-0.133309892048821,0,0,0,0,0,0,0,0.01339105218558,0,0.248693424038193,0,0,0,0
X000858.SZ,0,0,0,0,0,0.209719377310316,0,0,0,0,0,0,0,0,0,0.318251571348941,0,0,0,0,0,0,0,0,0,0.185486795339488,0,0,0,0,0,0,-0.0186359928019507,0,0,0,-0.0110018940811271,0,0.0170487061580479,0,0.200150637420953,0,0,0,0,0,0,0,0,0,0,0,0.00424254756111846,0,0,0,0.0533123009226672,0,0
X000651.SZ,0,0,0,0,0,0,0.139470420002633,0.00221825622170506,0,0,0,0.324203334819041,0.21745560330329,0,0.179876344000484,0,0,0.0891077614886162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712141948517492,0,0,0,0,0,0,0,0,0,-0.105059718203503,0,0,0,0,0,0,0,0,0,-0.0402102183964145,0,0,0,0,0,0
X600104.SH,0,0,0.0469198456095983,0,0,0.0127768599161348,0,0,0,0,0,0,0.0198220247333458,0,0.280525298040764,0,0,0,0,0,0,0,0,0.136479406397202,0,0,0,0,0,0,0.221838470306004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188076321312289,0,0,0,0,0.00146474594000132,0,0,0,0,-0.00477865134539212,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110933022543522,0,0.09825399337993,0,0,0.259304014316838,0,0,0,0,0,0,0.112565890533015,0,0,0,0,0,0.0265057532963164,0.0590673395600716,0,0,0,0,0.0251815429010483,0,0,0.13592628083577,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0322783429091076,0,0,0,0,0.0212494801883133,0,0
X002415.SZ,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.303583965512844,0,0,0,0,0,0,0,0,0,0,0,-0.0105417772754914,0.518760560204244,0,0,0,0,0,0,0,0,0,0.184997951774004,0,-0.0167623357988357,0,0,-0.137577527686756,0,0,0,0,0,0,0,0,0,0,-0.0120378473526653,0,0,0,0,-0.0175404871513904,0,0
X002304.SZ,0,0.123803823015763,0.230652026177329,0,0,0,0,0,0,0,0,0,0,0,0,0.201752955457828,0.221242848659531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077482154947645,0,0,0,0,0,0,0,0,0,-0.079673017073782,0,-0.0421270810690646,0,0,0.0654155148549466,-0.044595459617486,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.180445004193425,0,0,0.207910672389503,0,0,0,0,0,0,0.0623537595555804,0,0,0,0,-0.0815688882800138,0,0,0,0,0,0,0.149126462607036,0.0841192227894536,0,0,0,0.163510357630043,-0.0577425198128667,0,0,0,0,0,0,0,0,0,0,0.358260626314729,0,0,0.0290356864216934,-0.0816258658090395,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058913311742126,0,0,0,0,0,0,0,0.130548950072196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048200484813771,0,0.12097571442603,0.0420733729436167,0,0.0351221433069472,0.0427889462256314,0.344156678979288,0,0,0,0.0188282518568826,0,0.0427385910483309,0,0,0,0,0,0,0,0.0108135955112911,0,0
X000568.SZ,0,0.216977958911485,0,0,0,0,0,0.0298988864961697,0,0,0,0,0,0,0,0.229765655048171,0,0,0,0.0636224946703583,0,0,0,0,0,0,0,0,0,0,0.0637113197118305,0,0,0,0,0,0.0476873944661102,0,0,0,0,0.12607908166934,0,0,0,0,0,0,0,0,0,0,-0.0679595326425091,0,0,0,0,0,0
