,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600703.SH,X600741.SH,X601877.SH,X300003.SZ,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000661.SZ,X600809.SH,X600487.SH,X000100.SZ,X600498.SH,X600867.SH,X002179.SZ,X300146.SZ,X000625.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X600177.SH,X002456.SZ,X600566.SH,X600066.SH,X600089.SH,X002180.SZ,X002506.SZ,X600372.SH,X300136.SZ,X600522.SH,X002294.SZ,X002241.SZ,X600699.SH,X000977.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.193958312507853,0,0,0,0,0,0.107768079228341,0,0.0330943737106684,0,0,0,0,0,0,0,0,0,0,0,0.177867902693999,0,0,0,0.35114431410041,0,0,0,0.0090083202428807,0,0,0,0.0501962626490473,0.0663046884865049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266137248784346,0.0475382241919256,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0357869181437367,0,0,0,0,0,0,0.00304907234030442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401596564479115,0,0,0,0.668620417417152,0,0,0,0,0,0,0.155491250286835,0,0,0,0.232322248817597,0,0,0,-0.00128187472639255,0.120592786322129,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00538669822260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174439359535375,0,0,-4.33680868994202e-19,0,0.0811909394624613,0.0376770362297998,-0.0162854721694679,0,0.140570267382325,0,0,0,0,0,0.0310567427700113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243973200973085,8.67361737988404e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332826675888967,0,0,0,0,0,0,0,0.0187429474914983,0.350097525560884,0,0,0,0.0631554507696182,0.220826168431717,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.208645773056047,0,0,0,-0.00916894819041752,-0.0528754807740674,0,0,0,0,0,0
X600741.SH,0,0.0151001406863245,0,0,0.0788910956782053,0,0.0300622924911545,0,0,0,0,0,0.0672575690537346,0,0,0,0,0,0,0,0,0,0,0,0.162025094984506,0,0,0,0.00913382286775167,0.0492340491107865,0,0.1765621070805,0,0,0,0,0,0,0.121496743003762,0,0,0,0,0.0265562305646435,0,0,0,0,0,0.106670421026317,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.123428424375788,0,0,0.0236117524938336,0,0.0213591966047453,0.0236110162513488,0,0,0,0.0206593740379785,0,0,0,0,0,0,0,0,0,0,0.0270794322776425,0.167065710378876,0,0,0,0,0,0,0,0,0,0,0,0.00767695547543263,0,0,0.0802321807860759,0,0,0,0,-0.00458435157196974,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0582711446634499,0,0,0,0,0,0,-0.160378219122044,0,8.67361737988404e-19,0,0.35831871184266,0,0,0,0,0,0.349510860964527,0,0,0,0,0,0,0,0,0,0,0.691100709032848,0,0,0,0,0.0599864067352585,0,0,0.195509238910792,0,0,0,0,0,0.0628559107582896,0.0583528346548645,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.164453565157143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184002831181699,0,0.103188423308498,0,0,-0.00577217157523031,0.534051685540416,-0.180675680026195,0,0,0,0,0,0.0532978694253243,0,0,0,0,0,0.183553394169706,0,0,0,0,0,0.568064595377495,0,0.12244089591254,0.0185617237601371,-0.0560915861527692,0,0,0,0,0,0
X002236.SZ,0,0,0.667959234784701,0.275410498105562,0,0,0.00369572552289375,0,0,0,0,0,0,0,0.0457159456244508,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0283126020831499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114666165938055,-0.00681427081289688,0,0,0,0,0.147884191806897,0,0,0.018129690909478,0.00903118171538937,0,0,0,0,0,0
X002007.SZ,0.0444890260282677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15571796276739,0,0,0,-0.0474552440867649,-0.109573222459094,0,0,0.498993756886321,0,0,0,0,-0.0297104047849809,0,0,0.00797672587515197,0,0,0,0.43713071774413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626880110404687,0,0,0,0.145841301707188,0,0
X300124.SZ,0,0,0,-0.10704961851018,0,0,0,0,0.469727171295768,0.0994611808744843,0,0,0,0,0,0,0,0.147798499786644,0.0173375382222583,0,0,0,0,0,0,0,0,0,0,0,0,0.33322816802994,0.0186078485517879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.00418184011974395,-0.0546032031635566,0,0,0,0,0,0
X002008.SZ,0,0,0.134043820448405,0,0,0.214570760000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163618139815861,0,0,0,0,0,0,0,0.175327010612696,0,0.143751086291836,0,0,0,0,0,0,0,0,0,0.1773274410771,0,-0.0355434270169599,0.0145072939460006,0,0,0,0,0,0,-0.0105126295647614,-0.0103179802200116,0.0615838281163652,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238184968054181,0,0,0,0,0.262361063719915,0,0,0.0578873516476667,0,0,0,0,0,0,0.0492831687275001,0,0,0,0,0,0,0,-0.0479885476725581,-0.0779901102900222,0,0.697130540828431,0,0,0,0
X600809.SH,0.370341343800509,0,1.73472347597681e-18,0,0,0,0.164933845431214,0,0,0.0362881569879799,0,0.180481314394336,0,0,0,0.124925741061726,0,0,0,0,0,0,0,0,0,0,0,0.00651231102847776,0,0,0.015664432253682,0,0,0.0458561916657119,0,0,0,0,0,0,0,0,0,0,0,0.120395429043316,0,0,0,0.0387852705862596,0,-0.0271651756164573,0.0056170455386033,0,0,0,0,0,0
X600487.SH,0.232672804617583,0,0,0,0,0,0,0,0,0.552628535832356,0,0,0,0,0,0,0,-0.114632876413494,0,0,0.371881430985049,0,0,0,0,0,0,0,0,0,-0.156229831014308,0,0,0,0,0,0,0,0.142738985291358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277233344978809,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0686654809295438,0,0,0,0,0,0,0,0.25092386026282,0,0,0,0,0,0,0,0,0,0,-0.0272950326930649,0,0,0.226424265207315,0,0,0.0852721864619319,0,0.0440482978220333,0,0,0,0.113030858857674,0,0.0679683759250683,0,0,0,0,0,0.0246092423719761,0,0,0.0141408316467854,-0.0520581466936192,0,0,0,0,0,0
X600498.SH,-0.371570696174849,0.186895039595179,0,0,0,0,0,0,0,0.700537885459471,0,0,0,0.0897479178779126,0,0,0,0.129439444015182,0,0,0,0,0,0,0,0,0,0,-0.00419201310258867,0.145043248486363,0.11374539068313,0,-0.148589790957169,0,0,0,0,0,0,0,-0.149561779849489,0,0,0.113190593358602,0,0,0,0,0,0,0.0763579506470749,-0.0123371525379068,0.00606826964548036,0,0,0,0,0,0
X600867.SH,0,0,-0.144993994370114,0,0,0,0,0,0,0,0,0.0506806194797112,-0.185373951692743,0,0,0,0,0.184046783516909,0,0,0,0,0.798188350110763,0.284753274481052,0.183692655235978,0,0,0,0,0,0.114605434979667,-0.111132634941131,0,0,0,0,0,0,-0.264520157538521,0,0.0538161487065347,0,0,0,0,0,0,0,0,0,0,-0.0599320362467108,0.234605016494886,0,0.141892787073938,0,-0.634004315686074,0,0
X002179.SZ,0,0,0,-0.210830187625072,0,0,0,0,0,0,0,0,0,0,0.117376352292605,0,0.0606543418634043,0,0.0638062523822659,0,0,0,0,0,0,0.465175892874019,0,0,0,0,0.0681945760970569,0,0,0,0,0,0,0.191059077686243,-0.0407822436090882,0,0,0,0.14932284625008,0,0,0,0,0.0556450851414667,0,0,0,0,0,0,0,0,-0.0658728247236748,0,0
X300146.SZ,0,0,0,0,0.115677571749332,0,0.207283948096976,0,0,0,0,0,0,0,0.130436204834714,0,0,0,0,0,0,0,0,0,0.0402067649572551,0,0,0,0.0661172764171538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126225497005965,0,0,0,0,0,0,0,-0.0204259841606787,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.11070352787767,0,0,0,0,0,0,0,0.0930756439778206,0,0,0,0,0.144602536467949,0,0,0,0,0.0609099431517969,0,0,0,-0.0594099877702714,0,0,0,0.202890232189035,0,0,0,0,0,0,0,0,0,0,0,0,0.00768654996960123,0.312832543876748,0,0,-0.000402129699574584,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0176815375732224,0,0,0,0.13281503143893,0,0,0,0,0,0,0.201569706199674,0.0804939783516241,0,0,0,0,0.145110059753626,0,0,0,-0.265116777126949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18155580351445,0,0,0,1.00010619200877,0,0,0,-0.0270494281629131,-0.145149731120467,0,0,0,0,-0.334101320948186,0
X000596.SZ,0,0,0,0,0,0.350382152819664,0.30367203025079,0,0,0,0,0,0,0,0,0,0,0,0.0866312227805681,0,0.0287418383893877,0,0,0.0682339890744384,0,0.0386253169094102,0,0,0,0,0,0,0,0,0,0,0,0,0.156342697053101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136966545881135,0.0734913342043154,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0601014929470601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140648853661338,0.128481559056133,0,0.00537147032138528,0,0.0152160377760253,0.213961699973856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151513159793377,0.0715247094579858,0,0,-0.0611014031619634,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0980373593238734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389796799313765,0.00474397815211547,0,0.0362092489375028,-2.16840434497101e-19,0,0,0,0,0.00293134617926226,0.0982039682211419,0,0,0,0,0,0,0,0,0.0112022505387275,0,0,0,0,0.081704795543855,0,0,0,0.200344399141444,0,-0.0024056323416119,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.255848389027145,0,0,0,0.353632921388082,0,0.116895446437248,0,0,0,0,0,0,0.0219685844690481,0.155237327100697,0,-0.00616151959602066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371594125491998,0.31161060781863,0,0,0,0,0,0.122773105135491,0,0.00476968958535454,3.46944695195361e-18,0,0,0,0,0,0
X600566.SH,0,0,0.0214448080000846,0.483808073595269,0,0,0,0,0,0,0,0,0,0,0,0,0.133646425659465,0,0,0,0.195151054083322,0.150516568237739,0,0,0,0,0,0,0.0693994094619545,0.0313274547889857,-0.153517997060642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282002768997328,0.0270550533617255,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.433902679345377,0,0,0,0,0,0,0,0,0,0.359724167759978,0,0,0,0,0,0,0,0,0,0.181449791256852,0,0,0,0,0,0,0.114026025777126,0,0,0,-0.0941270611899784,0,0,0,0,0,0,0,0,0.0737137834785474,0,0,0,0,0,-0.0363888235881018,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844403942444535,0,0,0,0,0,0,0,0,0.0731410648621341,0,0,0.189626581823926,0,0,0,0,0.0648993940094162,0.056990601223755,0,0,-0.0450945304726092,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0692623918163036,0,0,0.0976444773687754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313381719562218,0,0,0,0,0,0,0,0,0,0,0.0927522538201124,0,0,0,0,0.175132252274097,0,0,0,0.224241341919794,0.0902195194111026,0,-0.0171878581539753,-0.0270054177052513,0,0,0,0,0,0
X002506.SZ,0,0.152745197044778,0,0,0,0,0,0.0155212371236756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20082784254795,0.0676685913997296,0.00116270411842013,0,0,0,0,0,0,0.0445337756219731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144690950466273,-0.0368695307668188,0,0,0,0,0,0
X600372.SH,0,0,0.0228604007651122,0,0,0,0,0,0,0,0.354987725789231,-0.0405907096967604,0,0,0,0,0,0,0.12202080952446,0,0,0,0,0,0,0,0.0882881869677883,0.0148924579898952,0,0.210622706728064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106935212975159,0.0665919372710074,0,0,0.00216610129011286,0.0633220688017505,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.289317745273403,0,0,0.0843536576174231,0,0,0,0,0.131820374688918,0,0.0808039340646959,-0.00343816248703761,0,0,0,0,0,0,0,0,0,0,0,-0.0364713939171635,0,0,0,0.372175083314201,0,0,0,0,0,0,0,0,0,0.251917859062897,0,0,0,0,0,-0.142516326081866,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547873007779993,0,0,0,0,0,0.0231378239073853,0,0.030988337859454,0,0,0.0391347651266877,0,0,0,0.197624272583239,0,0,0,0,0,0,0,0,0.159706784517478,0,0,0,0,0.154519434218538,0.235492086660018,0,-0.00350997362438978,-0.0326783473302872,0,0,0,0,0,0
X002294.SZ,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366747472106749,0,0,0,0,0,0.163664506408091,0,0,0,0,0.184348376055081,0,0,0,0.00546084810412096,0,0,0,0,0,0.213392837063948,0,0.0859122451404497,0,0,-0.0107522191337276,0,0,0,0,0.118172959717972,0,0,0.012763406689658,-0.0125140062691256,0,0,0,-0.0503452899373071,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454117017725235,0.00600933480025404,0.0404903589153556,0,0,0,0,0,0,0,0,0,0,0,0.249493714804708,0,0,0,0,0.0766639030715692,0,0,0,0,0,0,0.136664695507755,0,0,0,0,0.0530333707328532,0,0,-0.0132064307467914,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0967605998040195,0,0.0674247323946026,0,0,0.0144327394839647,0.0377771405197192,0,0,0,0,0,0,0,0,0,0.0302000809262005,0,0,0.201352439776877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.01515722507683,0,0,0,0,0,0,0
X000977.SZ,0,0.0563965683298795,0,0,0,0,0,0,0.538500946835055,0,0,0,0,0,0,0,0,-0.0383170543558336,0.593233507304027,0,-0.0927933700524374,0,0,0,0,0,0,0,0,0,0,0,-0.00326227153701057,0,0,0,0,0,0,0,0,0,0.187337793916849,0,0,0,0,0,0,0,0,-0.0197067917183141,1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.14716749192223,0,0,0,0,0,0,0,0.113475766891165,0,0,0,0,0,0,0.139191489927104,0.132557133943598,0,0.0731162968814419,0,0,0,0,0.177205572166765,0,0,0,0,0.0762133741105077,0,0.0949284011682716,0,0.0494339708138893,0,0,0.0347734341989945,0,0,0,0,0,0,0,0,-0.0229422503929417,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.03328460377863,0,0,0,-0.0408016292767611,0,0,0,-0.404604002730035,0,0.156700977717547,-0.0497294887036222,0,0,0,0,0.106231249515096,0,0,0,0.0591792194923663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138022374033462,0,0,0,0,-0.0989129080463408,0,0,0,-0.0378905134178523,-0.242190664139476,0,0.180779247300984,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.059315199441587,0.218504609904952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26436800977991,0,0,0,0,0,0,0.272833049797905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622603014363148,0,0,0.436347654849732,0,0,0,-3.98949453642975,-1.64292119074456,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10440274817593,0,0,0.554504470404618,0,0,-0.0203914988850017,0,0,0,0,0,0,-0.201270630358829,0,0,0,0,0,0,-0.764575057342885,0.0840788390363675,0,0,0,0,0,0,0
RealEstate_excess,0,0.0367865938735167,0,0,0,0,0,0,0,0,0,0,0,0,0.11644947246926,0,0,0,0,0,0,-0.0623574161530105,0,0,0,0,0,-0.0350162687690437,0,0,0,0,0.0822017282481593,-0.0717681465825746,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0324353076280195,0.0077715429949272,-0.0298627614359112,0,0.111027567466128,0,0.0226620922281427,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.108693897332258,0,0,-0.159567582382233,0,0,0,0,-0.129383060987821,0.00699264217821884,0,0,0,0,0.139824658983467,0,0,0,0,0.0491363855844168,0,0,0,0,0,0,0,0,0,0.142901979230803,0,0,0,0,0,0,0,0,0,0,0,0,0.00527097108349373,-0.0498690178278868,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249043734020014,0,0,0.00418116280190806,0,0,0,0,0,0,0,0,0,0.00762262500202554,0,0,-0.000480099221820474,0,0,-0.00270854081101388,0,0,0,0,-0.00173110511474598,0,0,0,0,-0.000983241336429154,0,0,0,0,0,0,0,-0.00304523435996173,0.00363508195529737,0,0,0,0.0103193417277201,0.0172782608596616,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966959873196293,0.14337334399019,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.140527398803219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504519578743236,0,0,-0.0183774763570039,0,-0.0540894941624945,0,0,0,0.0206927554923271,-0.0320607418851817,-0.0357735701662103,0,0,0,0,0,0,0,0.0187068025214619,0,0,0,0.0637682911787857,0,0,0,0.108352973685548,0,0,0,0,0,-0.0542604540549395,0.0976072730072227,0,0,0,0.0776871182942914,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318854804471526,0,0,0,0,0,0,0,0,0,0,0,0,0.00568609948280802,0,0,0,0,0,0.000514220303272622,0,0,0,0,0,0,0.00110005043281079,0,0,0,0,0.00493340904924279,0,0,-0.00992054767518103,0.0048264769121787,0,0,0,0,0.0550025582514104,0
