,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002180.SZ,X002241.SZ,X000100.SZ,X601877.SH,X600702.SH,X300142.SZ,X600741.SH,X002074.SZ,X000733.SZ,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X000977.SZ,X000066.SZ,X002294.SZ,X002236.SZ,X002007.SZ,X002414.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.174760070597097,0,0,0,0,0.0939183794790288,0.319338406108747,0,0,0,0,0,0,0,0,0,0,0,-0.00285753145323818,0,0,0,0,0,0,0,0,0,0,0,0,0.0277063344001078,0,0,0,0,0,0,0,0,0,-0.00277577543625984,0,0,0,0,0,0,-0.00307856579245357,0,0,-0.00689186777959355,0,0,0,0,0,0
X600104.SH,0,0,0.0703932780091757,0,0,0,0,0.0385235104858799,0,0,0,0,0,0.0488740244204034,0,0.0965728836320541,0.0549984980640341,0,0,-0.0283885464442584,0,0,0,0,0,0,0,-0.0477029366270524,0,0,0,0,0,0,0,0,0.0546237256809371,0,0,0,0,0,-0.00809899245893326,0,-0.0327788015899298,-0.0553366520369166,0.0315306489902929,0,0,0,0,0.0307132343624753,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.265192275902296,0,0,0,0,0,0,0.205634387025321,0.301217951504374,0,0,-0.0819372187800142,0,0,0,0.0781565632743048,0,0,0,0,0,0,0,0,0,0.011033254424002,0,0,0,0,0,0,0,0.372890024450429,0,0,-0.167093771570187,0,0,0,0,-0.181393999882301,-0.0360219602664928,-0.0101164299304454,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0754643795342296,0,0.0926878265983555,0,0,0,0,0.0917886994797577,0,0,0.0628916392697638,0,0,0,0,0,0,0,0,0,0.227530528064733,0,0,0,0,-0.0437021585583086,0,0,0.0726574874381601,0,0,0,-0.00307057206888652,0.00766451006387347,0,0,0,0,0,0
X000596.SZ,0,0,0.102847765691138,0,0.00838569068488643,0,0.120269399265187,0.102802248228057,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562531433991579,0,0,0,0,0.157769748728823,0,0,0.043873593601447,0.0610671317288377,0,0,0,0,0,0,-0.0852630928275303,0,0,0.123419540069827,-0.0428766781735249,0,0,-0.0440248390174781,0,0,0,0,0,0,0,-0.00247168623559957,0,0,0,0,0,0
X600031.SH,0,0,0,0.167899251755698,0.136067662268975,0,0,0.254689827876141,0,0,0,0,0,0,0,0,0,0,0,-0.0183722493216543,0,0,0,0,0,0,0,0,0,0,0,-0.0341630321813406,-0.102955907875441,0,0,0,0,0,0.116059402957109,0,0,0,0,0.120692300743697,0,0,0,0.0247476685967223,0,0,0,0.00405473361585059,-0.00999560839918893,-0.167715132442146,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156235706757051,0,0,0.0912987507564749,0,0,0,0,0,0,0,0,0,0,0.0478284947397487,0,0,0,0,0,0,0,0.0561204530905715,0,0,0,0,0,0,0,0,0,0,-0.0376428869448937,0.114084178647014,0,0,0.284508631782279,0,0.062901003567678,-0.0348236860411314,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.00951830316081099,0,0,0,0.0371811438836638,0,0,0,0,0,0,0.111153718980981,0,0,0,0,0,0.264608440755373,0,0,0.0556639344408304,0,0.0575286025625012,0,0.0528624395942864,0,0,0,0.183008104287644,0.126208465716461,0,0,0,0.0647770439998432,0,0,-0.017789440943065,-0.0256712176783091,0,0.00546999079420823,0,0,0,-0.00556453738489527,0.0359747091152682,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186753586029299,0,0,-0.0762303776559116,0,0,-0.00746738861946951,0,0,0,0.00734198864279902,0,0.0753894433693819,0,0,-0.00318344899003937,0,0,0.0465232106685596,0,0,0,0,0,0,0,0,0,0.00952437369265743,0,0,0.0500952984256645,-0.0550377507029277,0,0,0,0,0,0,0.00459707046564951,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0968516829888593,0,0,0,0,0,0,0,0,0,0,0,0,0.324513283084449,0,0.131381159019562,0,0,0,0,0.015223748488143,0,0,0,0,0,0,0,0,0,0,0.498982132836668,0,0,0,0.122562332432504,0,0,0,-0.103392615765968,0,0,0,-0.0466187197918479,0.0276625164031321,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0968817002642551,0,0,0,0,0,0,0,0,0,0,0,0,0.062413993167097,0,0,0.095221966584086,0,0,0,0,0,0,0,0.0242797755646971,0,0,0,0,0,0,0,0,-0.00896785832886752,0,0,0,0,0,0,0.148247544066984,0,0,0,0.0620582877130915,0,0,0,-0.00429159708607895,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0531338388449392,0,0,0,0,0.0679375075324853,0,0,0,0,0,-0.348302762358425,0,0,-0.0421179880346553,0,0.269152138115185,0.332976839113819,0,0,0,0,0,0,0,0,0,-0.195135714705263,0,-0.0420717730163468,0,0,0.280828769623402,0.0186631346663888,0,0,0,0,0,0.0312263136977851,0,0,0,0,0,0,0,0,-0.0144406869124673,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192522266727573,0,-0.0931883611626591,0,0,0.0408195675582023,0,0,0,0,0,0,-0.0650229380022755,0,0,0.0186020716410745,-0.0457203174299686,0,0,0,0,0,0,0.0923326874186621,0,0,0,0,0,1.35525271560688e-20,0,0.0319004281479441,0.0383396741685992,0,0.212583514211501,-0.121775886126842,0.0191584831427752,-0.00673226104983165,0,0,0,0,0,0
X600703.SH,0,0.199551384258822,0,0,0,0.112041494595877,0,0,0.141364188262349,0,0,0,0,0,0,0,0,0,0,0,0.0145003296328894,0,0,0,0,0,0,0.232221587378095,0,0,0,0,0,0,0,0,0,0.0753437501836912,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.199443840727114,0,0.0260507927410086,0.0133325681986251,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0875126859694801,0,0,0.0873146422625662,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00649133256485833,0,-0.0200822518150778,0,-0.0152939138814281,0,0,0.435877069938558,0,0,0,0,0,0,0,0.0259950848639875,0.0425772811901296,0,0,0,0,0,0,0.000515342316015949,-0.000594006729953149,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.0474930125480432,0,0,0,0,0,0,0,0,0.100464396510224,0,0.0414834152237779,0,0,0,0,0,0,0,0,0,0,0.0960221794611232,0,0,0,0.181414530389797,0,0.0298407604456844,0,0,0,-0.0263348498816876,0.0347271371561164,0,0,0,0,0,0,0,0.0709925759623207,0,0.0472797344064714,-0.0209132514066318,0,0,0,0,0,0
X000661.SZ,0,0,0.0452197710372988,0.0204791226969366,0,0.232829009072056,0,0,0,0,0,0,0,0,0.0653029449163298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528416747627067,0,0,0.172045524422174,0,0,0,0,0,0,0,0,0,0.0386372602467172,0,0,0,0,0,0.194230627055808,0,0,0,0.012475026239968,-0.00835182972955816,0,0,0,0,0,0
X002180.SZ,0,0,0.060336494260415,-0.00582840052079522,0,0,0,0,0,0,0,0,0,0,0.100914985016882,0,0,0,0,0,0,0,0,0.288778190458763,0,0,0,0,-0.0527734044245245,0,0.0984946562635415,-0.114929189712713,0,0,0,0,-0.118007949513826,0,0,0.0116835897924954,0,0,0,0,0.214255159110249,0.156188619692902,-0.21968549119169,0,0,0.0182047737991496,0,-0.0323687452257256,-0.0142315516731402,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.224062550781827,0,0,0,0,0,0,0,0.13105926039882,0,0,0,0,0.145409465653838,0,0,0,0,0,0,0,-0.0135539724962149,0,0,0,0,0,0,0,0.459545590742387,0,0,0,0,-0.0701882015861678,0,0.0675551690941988,-0.100998701058932,0,-0.0265936421680554,0,0,0,-0.186887071520947,0.184343181706181,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.00882005640949191,0,0,0,0,0.121572679871622,0,0,0,0,0,0,0.143632474581468,0,0,0.0533003349407084,0,0,0,0,0,0,0.0745841499599948,-0.0360555255215181,0.0609734289651583,0,0,0,0.0490088796176321,0,0,0,0,0,0,0,0,0,0,0.0139860739999461,0,0,0,0.0183434978674952,0.0223338674137709,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151116286894657,0,0,0,0,0,0.0168957146894323,0,0,0.325910846918298,0,0,0,0,0,0,0,0,0,-0.225141271377485,0.0498057325793396,0,0,0,0,0,0.130050252857969,0,0.0550604306223803,0,0,0,0,0,0,0.00396783006195967,-0.0156983005383942,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.11939341436755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583130034736547,0.0605658793586219,-0.0352699838053114,0,0,0,0,0.0654043161873534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474923134546308,-0.255407111575222,0,0,0,0.0537817846910452,0,0.11012989975405,0,0,0,0,0.0305490837372716,0,0,0,0,0,0
X300142.SZ,0,0,0,0.148996746528175,0,0.426295456357867,0,0,0,0,0.0677851281497972,0,0,0,0,0,-0.0311436197365968,0,0,0.0321906626620447,0,0,0,0,0,0,0,0,-0.122766469341223,0,0.129146432031658,0,0,0,0,0,0,0,0,0,0.0839450808739096,0.073649768957966,0,0,0,0,0,0.227404185490594,0,-0.283646786748535,0,0.0204880006264738,0.00805317085505114,0,0,0,0,0,0
X600741.SH,0,0,0.0328913048504844,0,0,0.0980356779118041,0,0,0.139194774861952,0,0,0,0,0,0,0,0.104304043460156,0,0,0,0,0,0,0,0,0.107215812220489,0,0,0,0,0,0,-0.0244715459043562,0,0,0,0,0,0,0,0,0,0,0,0.0653926581652084,-0.0213070940290228,0,-0.0694727624225464,0,0.11284286569478,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.155620029633794,0,0,0.017815233069404,0,0,0,0.0435506889378315,0,0,0,0,0,0,0.0746910054144394,0,0.0117287095102792,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0221146973922284,0,0,0,0,0.0706036400023465,0.184023818721429,0,0,0,0,0,0,0,0,0.026819664505243,0.00218763626328614,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.127132432947466,0,0,-0.0362090666421521,0.002981322379031,0,0,0,0,0,0,0,0.0373357512645123,0,0,0.0258552761831273,-0.116363727114601,0.0615750499007496,0,0,0.308518865651045,0,0,0,0.0343723704869172,0,0,0,0,0,0.029660678452756,0,0.0654841190562332,0.18734464188541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456053846837221,0.00323638610323298,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.323654322646517,0,0,0,0,0,0,0.132735339497133,-0.0408532411201522,0,0,0.431539947399406,0.562512488819003,0,0,0,0.343664866138505,0,0,0,0,0,-0.60223990200417,0,0,0.288248925647129,0,0,0,0,0,0,0,0,-0.0260470841402502,0,0,0.544835291104931,0,0,0,0,0,0,0,0,0,0,-0.294476960142683,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.138661264665993,0,0,0,0,0,0,0,0,-0.186551938179772,0,0,0,0,0.142061133093782,0,0,0,0,0,0,0,0,0,0.0326842892662516,0,0,0,0,0,0,0,0,0,0.181253385328954,0,0,0,0,0.0195389940368623,0,0.245660849992061,0.00640438734776885,0,0.0806776816977313,0,0.0445814996077971,-0.0193654541592209,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148134694340452,0,0,0,0,0,0,0,0,0,0.101178322068038,0,-0.0907486399323553,0,0,0.0698705025731859,0,0.0215717599339717,0,0,0,0,0,0,0,0.0445793295899702,0.0615139199969514,0,0,0,0,0.0962456966830556,0,0,0.0359788147335484,0,0.0109244327162857,-0.00353020927854558,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848243905684806,0,0,0,0,0,0.0243960996293033,0,0,0,0,0,0,0,0,0,0.0995378511721281,0,0,0,0,0,0,0,0.440527733729893,0,0,0,0.113765414824486,0,0,0.0160291057514306,0,0,0,0,0.0552710745886118,0,-0.0190442129497048,0.0168776448507336,0,0,0,0,0,0
X000799.SZ,0,0.236390025099974,0,0,0,0,0,0,0,-0.0456162327695477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258630476910961,0,0.0189052486644747,0,-0.0951197411527804,0.317119420102473,0,0,0,-0.178861457531064,-0.0633748764447652,0,0,0,0,0,0,0,0,-0.107944818293003,0,0,0,0,0,-0.00278887398418633,0.0107404782570524,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.490539561821862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117112939978977,0,-0.0101473155422109,0,0.0924929840478735,-0.249337509601453,0,0,0,-0.463710071373273,0,0,0,0.401011835908736,0,0,0,0.0671806637475978,0,0.082103751572735,0,0.170675085359943,0,0,0,-0.0165661117083132,0.00356431257761694,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0534858862076099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403566377019818,0,-0.0207497883238415,0,0.516186356931799,0,0.0232910925004389,0,0,0,0,-0.0293543376052218,0,0,0,-0.0968790353229904,0,-0.0635866651001394,0,0.0991880270493798,0,0.0315738049373205,-1.0842021724855e-19,-0.0121850237725831,0,0,0,0,0
X000977.SZ,0,0,0,0.112743494269832,0,0.0472679624886481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066883083674056,0,0,0,0.226503056325394,0,0,0,0,0,0,0,0,0,0,0,0.101407823896776,0.125815272594876,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0433489018995923,0,0,0,0,0.031535860646779,0.0022941873168688,0,0,0,0,0,0
X000066.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3731938453605,0,0,0.0422330614423047,0,0,0.0992210969770181,0,0,0,0.0113450703750688,0,0,0,0.100427942491596,-0.152778844410306,0,0,0,0,0.316836750249983,0,0,-8.67361737988404e-19,-0.110446032163309,-0.214872642388965,0,0,0,0,0,0,0.181075586897278,0,-0.0520760311119169,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.22991865852834,0,0.134811249329179,0,0,0,0,0,0,-0.071355767247655,0,0,-0.0972743777346988,0,0,0,0.279432586154631,0,0,0,0,0,0,0.0217409011542649,0,0,0,0,0.116554156471276,0.0103651443940118,0,0,0,0,0,0,0.105384625292116,0,0.0098269310179932,0,0,0,0,0,0.122195522963718,0,-0.367804326712988,0,-0.0065337162513348,0.0120484168833271,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145868937269542,0.0663007912135161,0,0,0.100029450567169,0.0902621526644551,0,0,0,0,0,0,0,0.000868431181325089,0,0,0,0,0,0,0,0,0.0436078347107056,0,0,0.0235769543021294,0,0,0.176005895254056,0,0,0,0,0,0,0,0.0178036848283078,-0.0096685907810773,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0947815184888523,0,0.0977276882197054,0.0345811194723204,0.184928152039261,0,0,0,0,0,0,0.0256647268551908,0,0,-0.0121041557008774,0,-3.46944695195361e-18,0,0,0,0,0,0.0519210740191652,0,0,-0.0912882727550543,0,0.162729057373476,0,0,0,-0.0730412635308337,0,0,0,0,0.162987074427283,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0914245401448904,-0.0333470160852084,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0253364573466131,0,0,0,0,0,0,0,0.0346467437281797,0,0,0,0.0774782847340934,0,0,0.00281337849698739,0.048315840063497,0,0,0,0.00157012273208072,0.116227754436944,0,0,0,0,0,0,0,0.0671344871686808,0,0.0338660425334662,0,0,0,0,0.018493629909436,0,0,0,0,0.10243591704842,0,0.033661825936536,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.0524597181957029,0,0,0,0,0,0,0,0.127719516607716,0,0,0,0,0,0.457607791996468,0,0,0.0552424173583726,0,0.0621118168491506,-0.103552206035841,0.287458556422129,0,0,0,0,0,0,0,0,0,0,0.141011067186328,0,0.00529313258711287,0,0.195042586268853,-0.156502732571977,0,0,0,0,0,-2.16840434497101e-19,0.0239597070706846,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.101365163992042,0,0,0.0707735675659214,0,0,0,-0.0961192909943205,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.124236535937494,0,0,0,0,0,0,0,0,0.116000173515995,0.0214354419977641,0,0,0,0.211273108495077,0.0271857860893574,0,0,0.00906592007426467,0,0,0,-0.0880601553464191,0,0,0.223403959055724,0,0,0,0.0984734534560877,-0.095085616981359,-0.754881998415431,0,0,0,0,0
Slope,0,0,0,0,0,-0.10605060857029,0,0,0,0,0,0,0.0698349315329974,0,0,0,0,0,0,0,0,-0.260820346895944,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.131151995515273,0,0.0298828497390402,0,0.243274954424272,0,0,0,0,0,0,0,-0.287091230482429,0,0,0.984250106906152,0,0.982715174537807,1.11645570701885,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180610381434371,0,0,0,0,0,0,1.47401756616562,0,0,0,0,0,0,0.258347100451266,0,0,0,0,0,0,0,0,0,0,0,0.428181856043783,0,0,0,-0.60756983499344,0,0,0,0,0,-2.27981778124426,0.194837586951503,0,0,0,0,0,0,0
RealEstate_excess,-0.000395180176061158,0,0,0,-0.158019866043727,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722682243686472,0,0,0.144629112166192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.12043797586768,0,0,0,0,0,0,0.0426096093153177,0,0,0,0,0,0.0364983301109398,-0.0117447683344751,0,0,0,0,0,0
MKreturn,0,0.0640922384641048,0,0,0,0,0,0,0,0,0,0,0.0536087117313224,0,0,0,0,0,0,0,0,0,0,0,0.0960352884939234,0,0,0,0,0,0,0,-0.020739689763455,0,0,0,-0.0766232962521796,0,0,0,0,0,0,0,0.00419017210800869,0,0,0.00674361628410119,0,0,0,0.0193847360996184,-0.00589891270974941,-0.00113185732466097,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0025978916407175,0,0,0,0,0,0,0,0,0,0.00679071435881124,0,0,0,0.00286235379439304,0,0,0,-0.00163546327971712,0.00137001327520248,0,0,0,0,0,-0.00214765951286735,0,0,0,0,0,0,0.00264816540953606,0,-0.0121814268171654,0,0,0,0,0,0,-0.00895844427435762,4.83457795818676e-05,-0.00386356813748708,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00734660175814117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352988288408699,0,0,0,0,0.00252097922842417,0,0,0,0,0,0,0,0,0,0,0.004209953109279,0,0,0,0,0,-0.00318204297054365,-0.010206765866908,0,0.00510149591182925,0,0,0,0,0,0,-0.00736801322747859,0.0115706367079637,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000439575071910922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131540018266293,0,-0.00202947319367298,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040385149802449,0.00466359943904227,-0.0111035690830919,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301145115642314,0,0,0,0,0,0,0,0,0,0,0,0.00914113627048914,0,0,-0.00753189083258341,-0.00126764996650257,-4.33680868994202e-19,0,0,0,0.0102464696510856,0,0,0,0,0,0,0,0.00226021212887456,0,0,0,0,0,0.00870684734252873,0,0.0212401330365402,0,0,0,0,0,0
