,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X002292.SZ,X600066.SH,X002506.SZ,X002049.SZ,X600118.SH,X600031.SH,X002465.SZ,X002236.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X000550.SZ,X600584.SH,X600582.SH,X000050.SZ,X300146.SZ,X002008.SZ,X002129.SZ,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0644628321574353,0,0.0077495151465665,0,0,0,0,0,0,0,0,0.0258097369258378,0.121428800283101,0.0972729496840329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131329333193483,0,0,0,0,0,0,0.0170073807717768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0596515778896046,0.129166385631377,0,0,0,0,0.0225016892554557,0,0,0,0.152814554490514,0,0.122649875092552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10858544706302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0764168895219915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220178780410014,0,0,0,0.253656193157301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.212102802251403,0.0694882131484107,0.039696431857394,0,0,0.0119584660221463,0.0213599060849981,0,0,0,0,0,0,0,0,0,0.193142123743794,0,0,0,0,0,0,0.0456846157978799,0,0.0607287999638615,0.177880903156536,0,0,0,0,0.0684428014679569,0,0,0,0,0,0,-0.00473461730518092,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0412811899444181,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0341386076012559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23531527547334,0,0.0488479366883364,0,0,0,0,0,0.0787213909973511,0.104793170842076,0,0,0,0.0209604678454769,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947781844078393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107980562360806,0.118565525948977,0,0.109184186396229,0,0,0,0.0277748333810329,0.0309992025030971,0,0,0.137421530772036,0,0,0,-0.017166924122436,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.160712844579472,0,0,0,0,0,0,0,0,0,-0.123885717348426,0.0202127822349932,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0949175898621494,0,0,0.122241653487281,6.93889390390723e-18,0,0,0,0.0299503532239248,0.0185543715673423,-0.130611452766397,-0.0507530835676924,0.0011166019440517,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20760882381072,0,0,0.0100316960518846,0.0766277000498636,0,0,0,0,0,0,0,0,0.121845908201337,0.0397628258255496,0.04975498063821,0,0,0,0,0,0.020125890962662,0,0.129249971779372,0,0.0397594710445874,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.233129802179864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268016610018989,0,0,0,0,0,0,0.0745877266339866,0,0.092301497315794,0,0.0364295169732645,0,0,0,0,0.0316457028628714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0769295943226241,0,0,0,0,0,0.135868534932761,0.0293887534442658,0,0,0,0,0,0,0,0,0,0,0.145100519810828,0,0.145459442179973,0,0,0,0,0,0,0.174099426752778,0,0.0319726262460809,0,0,0,0,0,0,0,0,0,0,0,-0.0136639120202283,-0.0184893206912802,0,0,0,0,0,0
