,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000625.SZ,X000568.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X300136.SZ,X002008.SZ,X002508.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600522.SH,X600177.SH,X600271.SH,X002294.SZ,X000157.SZ,X600487.SH,X600118.SH,X600699.SH,X000981.SZ,X600867.SH,X000050.SZ,X002074.SZ,X600372.SH,X600566.SH,X600809.SH,X000559.SZ,X002007.SZ,X000066.SZ,X300115.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,-0.0278647829024157,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0925296593255432,0.0331920291586038,0,0,0,0,0.0255299554093245,0,0,0,0.0285319028397778,0,0,0,0,0,0,0,0.00467481473235457,0.0344382144623975,0,0,0,0,0,0.00343046410418157,0,0.0187554235806833,-0.0763450778526173,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0496023015742307,0,0,0,0,0.262750695239816,0,0,0,0,0,-0.0225681375869938,0.0830257283604055,0,0,0,0,0,0,0,0,0,0.196589897056632,-0.261187689389632,0.0537590073347217,-0.0222482984768623,0.184686958521045,0,0,0.0607486275560621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257856936817055,-0.000963728749099339,0,0,0,0,0,0
X300136.SZ,0,0,0,0.160438373307428,0,0.0561212125779055,0,0.0292530630901401,0,0,0.0702651557988531,0,0,0,0,0.0234645280972388,0,0,-0.0977224571612693,0,0,0,0,0,0,0.240050535075065,0,-0.0263166336796675,0,0.0175447358543337,0,0,0,0,0,0,0,0,0,0,0,0.193382814010276,0,0.0190594759077717,0,-0.12303711544,0,0,0,0,0,0.0459055105727895,-0.109687269816651,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.208020185861331,0,0,0,0.0561498406864627,0.27487145342129,0,0.131807093505938,0,0,0,0,0,0,0.0969583444721674,0,0,0,0,0,0,0,0,-0.19341525176802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139039216836978,0,0,-0.00593543042025855,-0.00890470447579692,0,0,0,0,0,0
X002508.SZ,0,0,0.0544731967389702,0.484314843104689,0,-0.0864911491221456,0,0,0,0,0,0,0,0.165512076497686,0.271821628105499,0,0,0,-0.033830013114949,0,0,0,0,0,0,-0.0119813405252262,0,0,0,0,0.159199944667201,0,0,0,0,-0.0770674397500748,0,0,0,0,-0.00391403252323747,0.0802376573605444,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0287781695689446,0.100309990563909,-0.131918792327059,0,0,0,0,0
X300003.SZ,0,0,0,0,0.142760867578628,0,0,0,0.120366372499214,0,0,0.247707920244418,0,0,0,0,0,0.075066032139399,0,0,0,0,0,0.0483757287323423,-0.00514755266389596,-0.14531922289848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138528734017693,0,0,0,0,0,0.0383471610087637,0,-0.128341659373678,-0.0186073036791042,0.0716845094562283,0,0,0,0,0,0
X002085.SZ,0.36514629915469,0,0,0,0,0.398053966810718,-0.0327410932575423,0,0,0,-0.0618006394492343,0,0,0,0,0,0,0.199862263127783,0,-0.192682742529588,0,0,0,0,0,0,0,0,0,0,0,0,-0.053529914637281,0,0,0,0,0,0,0,0.133827992448502,-0.265401708050817,0,0,0.0809608110659005,0.0812601645564747,0,0.103938485233308,0,0,0,-0.0291331146684381,0,0,0,0,0,0,0
X600089.SH,0.457281228134751,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361601535922625,-0.215274117411218,0,0,0,0,0,0,0,0,0.104748320984828,0,0,-0.0975915670557257,0,0,0,0,0.332528162783979,0,0,0.437224628396561,0,0,0,0,0,0,0.248963446233968,0,0,0,0,0,0,0,0,-0.0219013477746689,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.148325061652607,0,0,0,0,0,0,-0.05869836189901,1.73472347597681e-18,0,0,0,0.0221812615651082,0,0,0,0,0.0659790067697323,0,0.38617222701461,0,0,0,0,0,0,0,0,0.0625241898796092,0,0.333046198804021,0,0,-0.36449030943744,0,0.0465322724896978,0,0.137946641758425,0,0,0.0924837472185905,0,0,0,-0.00629276045822368,-0.0639808077162025,0,0,0,0,0,0
X600177.SH,0,0,-0.0789904102573505,0,0,0.117347009434101,0,-0.0714350360589392,0,0.148260220092615,0,0,0.055526070789946,0,-0.0132981177940842,0,0,0,0,0,0,0,-0.0369553224321044,0,0,0,0,0.0241047256742775,0,-0.0678074751874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166930811217805,0,0,0.0242939615233124,0,0,0,0.0225714294298502,-0.034183293437951,0,0,0,0,0,0
X600271.SH,0,0,0,-0.00858588578076475,0,0.299657448964819,0,0,0,0,0,-0.14267124286691,0,0,0,0,0,0.0541721405987768,0,0,0,0,0,0.0501019523414847,0,0,0,0,0,0.320133584597388,0,0,0,0,0,-0.0567867500362869,0.0772552644866952,0,0,0,0,0,0.0815204871388597,0.0126347204467976,0,0.00341927201687786,0.190722649392327,0,-0.223640867289832,0,0,-0.0206879658895808,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.280997451897169,0,0,0.0930976807959541,0,0,0,0,0,0,0,0,-0.126829317649425,0,0,0,0,0.0497051407690942,-0.109605636206683,0,0,0,0.0869034887505201,0,0,0,0,0,0,0.0428622533405644,0,0,0,0,0,-0.0490098592707169,-0.13490143152236,0.230396018031987,0,0,0,0,0,0,0,1.0842021724855e-19,-0.033172993324025,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205753173029863,0,0,0,0,8.67361737988404e-19,0,0,0,0.0166726636703876,0,0,0,0,0,0,0,0,0,0,0,0.069095830466248,0,0,0.00834222305049663,0.111158557193573,0.0734870280627886,0.0772120006520635,0,0,0,0,0,0,0,0,-0.0487072607050531,0,0,0,0,0,0
X600487.SH,0,0,0.00262529043251364,0,0,0,0,0,0,0,0.120448020147229,0,0,0,0,0,-0.0529191251258142,0,0,0.265473326607772,0,0.406012814262189,0,0,0,0,0,-0.0936689041271568,0,0.281448966276083,0,0,0,0,0,0,0,0,0,0,0.0168108369475131,0,-0.0659263904127213,0,-0.0646751119698898,0,0,0,0.348662067214565,0,0,-0.0139585083631569,-0.023213824370249,0,0,0,0,0,0
X600118.SH,0,0,0,-0.100375266064297,0,0,0,0,0,0,0,0,0,0,0.0314781804197011,0,0,0.103982956864355,0,0,4.33680868994202e-19,0.110870182775071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375833667747906,0,0,0.0461094692551404,0,0.328073241772036,0,0,0,0,0,0,0,0,-0.00746244762366021,0.00209497453396626,0,0,0,0,0,0
X600699.SH,0,0,-0.0673785102653196,0,0,-0.161375089516796,0,0,-6.93889390390723e-18,0,0.17581274872592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927107443026399,0,0,0,0.344462256221158,0,0,0,0,0,0.471527438685143,0,0,0,0.200368421471341,0.0379308793059462,0.142297803908733,0,0.00582553864324779,-0.0862508062019429,0,0,0,0,0.0439168249348825,0.007827524082118,0,0,0,0,0,0,0
X000981.SZ,0,0,-0.00548100092168736,0,0,0,0,0.0478170986555367,0,0,0,0,0,0,0,0,0,0,0,-0.13587166809497,0,0,0,0,0,-0.0216776336681939,0,0,-0.114745257304413,0,0,0,-0.00910652405937745,0,0,0,0,0,0,0,-0.0487056186623095,0,0.0339102760976233,0,0.0306404633509614,0.032322806965859,0,0,0.0455718749514776,0,0,0.0400947358883477,-0.00923667853781617,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.0895630209727361,0,0,0,0,0,0,0,-0.0901735003791773,0,0,0,0,0,0,0.047155865129011,0,0,0,-0.0298196908279421,-0.0319917656863597,0,0.124679330497162,0,0,0,0,0,0,0,0.0330217215947385,0,0,0,0,0,0,0,0,0,0,-0.0349654810629068,0.0407496528296646,0,0,0,-0.100237307747214,0,0
X000050.SZ,0,0,-0.0301432749186908,0,0,0.39296270948552,0,0,0,0,0,0,0,0,0.175454376675668,0,0,0.0660210954414743,0.0951468001297681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28866410350902,0,0.296336842861403,0,0,0,0,0.181130062994492,0,-0.188135481024408,0.174477894146148,0,0.14129014533976,0,0,0,0.000809927693652134,0.0191863227156743,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0396079332428874,0,0,0,-0.0554541385320797,0.0448390087715914,0,0,0.379988128516714,0,0.151019547429286,0,0,0,-0.0395208031944045,-0.14440501259997,0,0,0,0,0.120787755425453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372528374449694,0,0,-0.0238000654500192,0.00395275186525698,0,0,0,0,0,0
X600372.SH,0,0,-0.275777080221963,0,0,0,-0.155834073835085,-0.00845250905430631,0,0,-0.00270875926958882,0,0,0,0,0,0,0,0,0,0,0,0,0.0825907392957899,0,0,0.0534693481487782,0,0,0.309699099905064,0,0,0,-0.064262194278955,0,0,0.538893729566579,0,0,0,0.0766452762716301,0,0,0,0,0,0,0,0,0,0,-0.030180660392591,0.0590548641230321,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.254380186871758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914009273541976,0,0,0,0.0944315985267919,0,0,0,0,0,0.0678743666363671,0,0,0,0,0,0.0945439864598757,0,0,0,0,0,-0.139105365574708,0,0.0243989094993158,0,0,0.0130703695249704,0,0,0,0.085387580009809,0,0
X600809.SH,0,0,-0.0487678197077949,0,0.42497520124848,0,0,0,0,0,0,0.0418637572701483,0,0,-0.052055573465908,0,0,0,0,0,0,0,0,0,0,0,0,0.00120728540126315,0,0,0.0763273592574581,0,0,0,0,0,0,0.0359678289413083,0,0,0,0,0.0628197221395978,0,0,0,0,0,0,0,0,-0.0235811879319577,0.0932056745596387,0,0,0,0,0,0
X000559.SZ,0,0,-0.0630740642217952,-0.183745201523582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490086735572248,0,0,0,0,0,-0.0667406359699134,0,0,0,0,0.357019163693188,0,0,0,0,0,0,0,0,0,0,0,0.295540464127749,0,0,0,0,0,0,0,0,0,0,0.00595015577607431,-0.125426884088371,0.17512682374346,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639842970482385,0,0,0,0,0,0,0,0.0152405366470773,0,0,0,0,0,0,-0.275789182714067,-0.0166655163910874,-0.393783552312808,0,-0.0158698806287436,0.0349871285768739,0,0,0,-0.428424852312886,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.230935531204434,0,0,0,0,0.0679996328948203,0,0,0,-0.11530191510597,-0.251099890879994,0,0,0,0,0,0,-0.143823461443677,0,0,0,0,0,0,0,-0.164819130439876,0,0,0,0.0279938436947108,0,0,0,0,0,0.526032555379972,0,0,0,0,0,-0.0292594817594315,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.0748421184037666,0,0,0,0,0,-0.356052536719317,0,0,0,0.371956941423891,0,0,0,0,0.0988959843285552,0,0,0,-0.0395738968730317,0,0,0,0,0,0.0540534886585127,0,0,0,0,0,0.232441421042185,0,0,0,0,0,0.21484670998613,0,0,0,-0.0551538629047516,0,0,0,0,0,-0.0257787938038836,0.0331601435964926,0,0,0,0,0,0
X002179.SZ,0,0,0,0,4.33680868994202e-19,0,-0.0271583846538946,0.0397109903803153,0,0,0,0,0,0,0,0,0.114072948365665,0,0,0.0430043751078978,0.032683932123024,0,0,0,0,0,0.0480090771379472,0,0,0,0,0,0,0,0.0874987700109205,0,0,0.165363912576516,0,0,0,0.198557623928549,0,0,-0.0845059552880581,0,0,0,-0.0206248105847029,0,0,-0.0014208812198476,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103427223578725,0.0724937127974971,0,0,0,0,0,0.0916019189593821,0,0,0,0,-0.222242650572443,0,0,0,0,0,0,-0.139929307834394,0,0,0,0.0693429554028094,-0.0202737357113835,-0.0537546667372389,-0.0340349225069284,0,0.158639486017111,0,0,0.218520848757545,0,0,0,0.0202260799386507,-0.0359696912763227,0,0,0,-0.0204161087151829,0,0.276220471862512
Slope,0,0,0,0,0,-0.456602054135203,0,0,0,1.46482793581279,0,0,0,0,0.248614113497377,0,0.249192275820052,0,0,0,0,0,0,0,0,0,0,-1.01772355178472,-1.00417787553361,0,0,0,-0.737444777554998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23554077898478,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0899668834051338,0,0,0,0,0,0,-0.0909186729323141,0,0,0,0.0699518791301736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281440787752244,0,0,0,0.0807325517548126,0,0,0,0.249304793681151,0,0,0,0,0,0,0
RealEstate_excess,0,0.0106727845450836,0,-0.0406491274097972,0,0,0,0.0190496433561472,0,0,0,0,0,0,0,0,0,0,-0.156778230672019,-0.170607138463555,0,0,0,0.0165724469529893,0,0,0,0,-0.0978605054683166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768602366035324,0,0.0153404312605201,0,0.0405350081929353,0,0.00377077919790983,0.302528673445547,-0.0476336475453175,0.0782146375042261,0,0,0,0,0,0
MKreturn,0,-0.0210454713156134,0,0,0,0.0407776878120987,0,0,-0.0076971157622503,0,0.0467218743435883,0,0,-0.0212465709267999,0,0,0,0,0,-0.0320739106549193,0.0182607135604804,-0.0392932403983046,0,0,0,-0.0559599511357677,-0.00740241879494759,0,0,0,0,0,0,0,0,0,0,0,0.0138274908624972,0,0,0,0,0,0,0.029291660523453,0,0,0,0,-0.0874605300807347,-0.00243710042596616,-0.00658547867972656,0,0,0,0,0,0
MKvol,0,0,0.000534183411971468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285559639702905,0,-0.00104100642423049,0,0,0,0,-0.00261095890125884,0,0,0,0,0,0,0,0,0,-0.00011670685970053,0,0,0,2.71050543121376e-20,0,0,0.00269811192044657,-0.000279327182319004,0,0,0.000966521056992318,0,0,0,-8.21193393439787e-05,-0.00177316692905816,0,0,0,-0.000487238724601719,0,0
CarbonVol_Shenzhen,0,0,0,0.0177964999815776,0,0,0,0,-0.00305173058207575,0,0,0,0,0,0.00198152355584701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211115908542968,0,0,0,0,0,0,0,0,0,-0.0284456677005803,0,0,0,-0.0125724801602483,0,0,0,0,0,0.0696181324737058,0,0,0,-0.0803367331129624,0.144064038827913,-0.0422764149966263,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0162742536423614,0,0,-0.00418765454633642,0,0.00936429264317858,-2.87562650564941e-05,0,-0.00382999898743407,0,0,0,0.000362238760909727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165727246083028,0.0266213862755195,0,0,0,0.0694354019575352,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00740639719682037,0,0,0,0,-0.00465687760222835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161566257787622,-0.00871040032239383,0,0,0,0,0.00019411747875281,0,0,0,0.0134666260749381,0.00679645150871854,-0.00244892808196854,0,0,0,-0.0718051371350668,0,0
