,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600276.SH,X000100.SZ,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X600177.SH,X000581.SZ,X601877.SH,X000550.SZ,X002236.SZ,X002475.SZ,X600582.SH,X000800.SZ,X000568.SZ,X300124.SZ,X000623.SZ,X002129.SZ,X000559.SZ,X002294.SZ,X600060.SH,X000050.SZ,X300146.SZ,X000869.SZ,X000977.SZ,X000400.SZ,X002456.SZ,X002292.SZ,X600839.SH,X300003.SZ,X002465.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.195168821529359,0,0,0,0.145601763017953,0,0.141454872919742,0.0515851019157756,0,0,0,0.20485370656234,0,0,0.102718095523054,0,0,0,0.0580986946331176,0,0,0,0,0,0,0,0,0,0,-0.00576463195595841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158160185286992,0,0,0,0,0
X600519.SH,0,0,0,0,0,-0.10564279584953,0.00131242307142634,0.0981268392462888,0,0.0670216676072435,0,0,0.25231837609751,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0018603093561627,0.0744294799060859,0,0,0,0,0,0,0,0,0,0,0,0.0343296216866537,0,0,0.0243449387356644,0,0,0,0,0,0,0,0,-0.00943151908948241,0,0,-0.00822603360413035,0,0,0,0,0,0
X000651.SZ,0.115036657174246,0,0,0,0.207308113056265,0.139640328125583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778277323492912,0,0,0,0,0,0.00236773674292992,0,0,0,0,0.0983912128008484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132828023708074,0,0,0,-0.00783489714448255,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.349054017457825,0,0,0,0,0,0.0876047134388045,0,0,0,0,0,0,0,0,0.100433730026782,0,0,-0.132585754298292,0,0,0.0065052994877152,0.169553244006168,0,0,0.159192082832075,0,0.164499800939574,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.161790570570925,0,0,0,0,0.119656364043296,0,-0.00479011462831499,-0.00160388728846122,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0867194368302424,0,0.0191997230678429,0,0.206905586572538,0,0,0,0,0,0.0539463558215886,0.0705555857294623,0.0953473517283743,0,0,0,0,0,0,0.0993634338237448,0.106882320868863,0.0176932260610281,0.0692216770647583,0,0,0,0,0,0,0,0,0,0,0.0296767248551212,0.147382657360415,0.0236559964290735,0.0980012004712235,0,0,0,0,0.00709431415664083,0,0.0591240683531982,0,0,0,0
X000625.SZ,0.511180607113045,0,0.057199714665245,0,-6.93889390390723e-18,0,0,0,0.0378442848835815,0,0,0,0,0,0,0,0,0,-0.193203419089418,0,0,0,1.73472347597681e-18,0,0,0,0.290552223054956,0,0,0,0,0,0,0,0,0,0,0,0.00355629688622673,-0.0750096475563103,0,0,0,0,0,0,0,0,0,0,0,0,0.00889792186930604,0,0.00365065694971746,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.520377054295856,0.0153920550986504,0,0,0,0,0,0,0,0,0,0,0,0.201268152724028,0,-0.0705805033831902,0,0,0,0.0306381805060142,0,0,0,0,0,0,0,0,0.0465280403459007,0,0,0,0,0.0751761536825888,0,0,0,0,0,-0.0284709845450847,0,0,0,0,0,-0.0143394233076806,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.019530147573065,0,0,0,0.103071201144183,0.027815585339749,0,0.119280775376389,0,0.287604996900203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954518267576886,0,0.00990751840113539,0,0,0,0,0,0,0,0,-0.0389770709417729,0,0,0,0,0,0,0,0,0,0,-0.0139907499681359,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0775996285653593,0,0,0,0.202550471151276,0,0,0,0,0.0432172536685723,0,0,0,0,0.0666317959867024,0,0,0,0,0,0,0.0043535268244669,0,0,0.126357420666355,0,0,0,0.0430404722841282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693195255572813,0,0,0,0,0,0
X600031.SH,0.0885138271739588,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.818619916285042,0,0,0,0.0237282331716128,0,0,0,0.0748365519124188,0,0,0,0,0,0,0,0,0,0.00967838213693753,0,0,0,-0.00285609952021012,0.0162949508431486,0,0,0,0,0,0,0,0,0,0,0,0,-0.011406588482421,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0780508791886659,0,0,0,0,0,0,0,0,0,0.0577853875388518,0,0.232499754164484,0.00645055609740275,0,0,0,0,0,0.0790112937644604,0.0448891142051518,0.00132159765075134,0,0,0,0,0.0796794884888894,0,0,-0.03421394192007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781455009539861,0,0,0,0,0.0050067943901566,0,0
X000100.SZ,0.0799205967660211,0.0394410395548308,0,0,0.214327045199875,0,0,0.0595584060510731,0,0,0,0,0.0899395315759747,0,0,0,0,0,0,0,0,0,0,0,0,0.0265922010217829,0,0,0,0,0,0,0,0.00909776727134624,0,0,0,0.291860080528266,0,0,0,0,0,0,0,0.0012246279436916,0,0,0,0,0,0,-0.0183045664546884,0,0,0,0,0,0
X600690.SH,0,0,0.0717139381784025,0,0,0,0,0.128133532873996,0,0,0,0.215953479000546,0,0.214575990436895,0,0,0.00718225026783997,0,0,0,0,0,0,0.0810199101896438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416150607287729,0,0,0,-0.0157571118883916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0217409821018813,0,0,0,0.153800936298883,0,0,0.591318362229106,0,0,0,0,0,0.0771346636299663,0,0,0,0,0,0,0,0,0,0,0.015114058810589,0.0843697905611845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621347194881219,0,0,0,0,0.0144682845786458,0,0,0,0,0,0
X600372.SH,0,0,0.0871849112817271,0,0,0,-0.014597008340871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.253808816229714,0,0,0,0,0,0.0847372582589857,0,0.0457083101990102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700533651516669,0,0,0,-0.0411004285947083,0.0403118608974336,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0204427338549714,0,0,0,0,0.777814911968578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023112040851683,0,0,0,0,0.030647786958467,0.0405940256404219,0,0,0,0,0.00213766202758533,0.213061749136479,0,0.0312504177006135,0,0,0,0,0.042639448687154,0,0,0,0,0,-0.0557618045890537,0.011747470177471,0.116892869009379,0,0,0,0,0
X600741.SH,0.407724943047456,0,0.090927551476557,0,0,0,0,0.063679101542678,0,0,0,0,0,0,0,0,0,0,0,0.106156450330008,0,-0.0263806616182439,0,0,0,0,0.0181544302531919,0,0,0,0,0,0.0463220106992342,0,0,0,0,0.0415150050132708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00181174833863037,0,0,0,0,0,0
X002241.SZ,0.226075539585839,0,0.0518570475951665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767089281794884,0,0,0,0,0,0.168474773857792,0,0,0,0,0,0,0,0,0,0,0,0.0177249326935813,0,0,0,3.46944695195361e-18,0.0500272157082703,0,0,0.0282286640281954,0,0,0,-0.0293252419457041,-0.0191112196363795,0,-0.109488557794667,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.172763982767025,0,0,0,0,0,0,0,0,0.187114437634068,0,0,0,0.02217762024789,0.050257270623178,0,0,0.0929435436737945,0,0,0,0,0,0,0,0,0,0.132608079791628,0,0.0711675345113798,0.0563662167518754,0,0,0,0,0,0,0,0.0277131900732365,0,0,0,0,0,0,-0.0166179894580115,0,0,0,0,0,0
X600089.SH,0,0,0.0152003038037451,0,0,0,0,0.194113644755301,0,0,0,0,0,0.106128116627573,0,0.10118644657311,0.0627865943028943,0,0,0,0,0,0,0,0.0885371412395859,0,0,0,6.98351416224107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320388773880187,0,0,0,-0.103858881334075,0,0,0.143741132545695,0,-0.0111115077631458,-0.00915207681412814,0,0,0,0,0,0
X600066.SH,0,0,0.214894063006744,0,0,0,0,0,0.00133388489942449,0.164164024860137,0,0.0566119628763807,0,0.0415426673266299,0,0,0,0,0,0,0,0,0,0,0,0,0.0643006361554292,0,0,0,0.0673918876279502,0,0,0.00376396977607138,0,0,0,0.0232665223606923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964964814080029,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112484899458195,0.0317533157045904,0,0,0,0,0,0.160364082977678,0.0588545209998778,0,0.0845518386913468,0,0,0,0,0,0,0,0,0,0,0,0.024413582844944,0,0.0767835057956315,0.207701689541415,0,0.0993218388491868,0,-0.0467282798996207,0.00337837176834854,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0422722813200174,0,0,0.0656957700656803,0,0,0,0,0.294135951064985,0.323889096402958,0,0,0,0,0,-0.0489803298282144,0,0.152377030824309,0,0.0131200786443845,0,0,0,0.0792975204309247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225614497242036,0,0.240489372195006,0,0.0122880373340881,0,0.0494461952365433,0,0,0,0,0
X600177.SH,0.0152079822881927,0,0,0,0,0,0,0,0.284245272393049,0.0732419778128852,0,0,0,0,0.0722755792943242,0,0,0,0,0,0,0.0859249000918311,0.118530324499622,0,0,0,0,0,0,0,0,0,0.0348489114584127,0.360688657118336,0,0,0,0,0,0,0,0,0,0,0,-0.0758069965542823,0,0,0,0,0,-0.0165281138612502,-0.00873683174221662,0,0,0,0,0,0
X000581.SZ,0.0920180377730503,0,0,0,0,0,0,0,0.178768579015441,0.00916145083119374,0,0.0292918271586926,0,0,0,0,0,0,0.0097765122907048,0.068728001447799,0.169354772303137,0.15527541743615,0,0,0,0,0.0645086747881393,0,0,0.02997976079619,0,0,0,0,0,0,0,0,0,0.187645232082392,0,0,0,0,0,0,0,0,0,0,0,-0.0601293057775706,-0.00959960140488479,0,0,0,0,0,0
X601877.SH,0,0.0203654815982386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111766265784494,0.225003723760854,0.0815804296795161,0,0.103828601520524,0,0.0632216716119241,0,0,0,0,0,0,0,0.0737438192926972,0,0,0,0,0,0,0,0,0.0186698912933749,0.0396003843492346,0,0,0,0,0
X000550.SZ,0.0593124820445496,0,0,0.210594525473786,0,0,0,0.145940275566703,0,0.0790131755161567,0,0.107929171088113,0,0,0,0,0,0,0,0,0,0,0,0,0.116849714471233,0,0,0,0,0,0,0,0.0717445489462962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184735452240698,0,0,0.00822004881524878,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0567618277437154,0,0,0,0,0.154231092081887,0,0,0,0,0,0,0,0,0.110376416628452,0,0,0,0.283299740317983,-0.043499642666692,0,0,0,-0.0188166901491167,0,0.325801916969133,0,0,0,0,0,0,0.190439564490324,0,-0.0659810306649045,0.0697246894294393,0.0152320153160466,0,0,0,0,0,0,0,0,0,0,0,-0.042971948579816,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.1695080211014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679013506305113,0,0,0,0.0837512825260252,0.0196971847574013,0,0,0,0,0.0142019015462233,0,0.0826344081545656,0.10826259673824,0.163115429746147,0,0.0266332537109269,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0461340600959385,0,0,0,0,0,0,0
X600582.SH,0,0.14884211479693,0.00421047478413984,0,0,0,0.0445115273043081,0,0,0,0,0,0,0,0,0,0,0,0,0.143176393596838,0,0.176422071049478,0.179352148941943,0,0,0,0,0,0,0,-0.0103432988326163,0.0363132218983796,0,0.165910362650791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101075282743622,0.0107288949832778,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842699814173529,0.00988071250105331,0,0,0.145916350397229,0,0.171832095335142,0,0,0,0,0,0,0.267067227753787,0,0.031207059658734,0,0,0.0997954214134307,0,0,0,0,-0.0276517863437387,0,0.0249592941770014,0.149104246687897,-3.46944695195361e-18,0,0,0,0.0202524783090189,0.00964435925292877,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.207689188491766,0,0,0.197390147915804,0,0,0,0,0,0,0,0.0348134446626072,0,0,-0.113596894253247,0,0,0,0.0378684762653517,0,0,0.17098412465635,0,0,0,0.133030808879521,0,0,0,0,0,0,0,0,0,0,0.0294675222125542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0604450981736398,0,0,0.0979488919194905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102898836258996,0,0,0,0,0,0.320416741524743,0,0,0,0,0,0,0,0,0,0.174236695751275,0.039005915754649,0.058407353437173,0,-0.012648086098103,0,0.0333866484100718,0,0,0,0,0,0,0,0,-0.00724403491345565,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.0686469674593705,0,0,0,0,0,0,0.318142331194647,0.334040160167977,0,0,0,0,0,-0.0585054291665454,0.0532133689081609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241537292161635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553585877912103,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243354074257661,0,0,0.274300055622275,0,0,0,-0.0808566345720741,0,0,0,0,0,6.93889390390723e-18,0,0.0904180441458795,0,0,0.163841371138004,0,0,0,0.0485152127841017,0,0,0,0,0.0559042528862193,0.291014938489018,0,0,0,0,0,0,0,0,0.0203986035631495,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144953805229732,0,0,0,0,0,0,0,0,0,0,0,0,0.450662008021405,0,0,0,0,0,0,0,0,0.181238094449916,0.194564404938985,0,0,0,0,0,0,0,0,0.260048509203121,0,0,0,0.0183671579294897,-0.00487231846177886,0.0395833992224166,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122242271440811,0,0,0,0.0684775932961241,0,0,0,0,0,0.150508848226424,0,0,0,0.141170295705092,0,0,0,0,0.104596273719579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419639298685741,-0.00646433313336694,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.00296917001109669,0,0,0,0,0.260848359999473,0,0,0,0,0,0,0,0,0.0332234307600708,0,0,0,0.1183733267329,0,0.204460388646026,0,0,0,0,0,0.0202437059149899,0.11464759755575,0,0.0472440431010063,0,0,0.273594115751584,0.0363328291425732,0,0,0,0,0,0.0911325618200189,0,0,0,0,0,-0.0787412772576762,-0.0178451487421489,0,0,0,0.199305558307459,0,0
X000050.SZ,0,0,0,-0.103111746341077,0,0,0,0,0,0,0,0,0,0,0,-0.0612149769001233,0,0,-0.0758406022244155,0,0,0,0,0,0,0,0,0,0,-0.0954770739270202,0.0640328105946076,0,0.0594478958351428,0.0183961672049747,0.427056208921719,0.172176234847274,0,0,0,0,0,0,0,0,0,0.599231679101239,0,0,0,0,0,0.0765290284514949,0.0285791601879255,0,0.115218682213863,0,0,0,0
X300146.SZ,0,0,-0.146979721839598,0.0887253334212395,-0.0670949428199193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532680224592278,-0.0391714637297043,0,0,0,0,0.0428621030259378,0,0,0,0,0.197660635649025,0,0,0,0,0.250446165559548,0,0,0,0,0,0,0.0462891088610278,0,0,0,0.227371151601739,0,0,0.00272674683979552,0.00808075239122363,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.338072021661328,0,0,0.0206173388768239,0,0,0,0,0,0.0276066329877827,0,0,-0.0460791349436888,0,0,0,0,0,0,0,0,0,0,0.221344530969486,0,0.121148039058414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366631164957245,0,0,-0.000968436479655031,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.057257305139414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831549495817427,0,0,0,0,0,0,0.218267036999674,0,0.0301226827503361,0,0,0,0,-0.120546126032327,-0.0322733062244903,0,0,0,0,0,0
X000400.SZ,0,0,0,0.157915492271602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137330896598588,0.0215021179627977,0,0,0,0.059623883587604,0,0.140414622529274,0,0,0,0.0257452113954667,0,0,0,0,-0.087840547637049,0,0,0,0,0,0,-0.0843662738224346,0,0,0,0.275542161394038,0,0,-0.00171879274047469,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180840188136827,0,0,0.0812893540961153,0.00695744421615972,0,0,0.216168806545221,0.048529133430797,0,0,0,0,0,0.0114733920697648,0.22014948035589,0,0.0392640384124067,0,0,0,0,0.0971972465609644,0.194592000353442,0,0.125382463496741,0,0,0.0307860791206795,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139384007928821,0.107280544434977,0,0,0,0,0,0,0.0517391226897972,0,0,0,0.0384793400259079,0,0,0,0.0352691742612634,0,-0.0449196315508929,0,0,0.192205400766304,0.319677256635931,0,0,0.0409093454767904,0.095823852914209,0.186165226143557,0,0,0,1.73472347597681e-18,-0.00217204161332589,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0.0388131140355767,0.183607780866653,0,0.121335376829827,0,0,0,0,0,0.0603610882456444,0,0,0,0.129186387288542,0,0,0.173492994391937,0,0,0,0,0,0.0500871457581178,0,3.46944695195361e-18,0.0600653830884751,0.061982477061926,0,0,0.146028187071927,0.0184404243910116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106260359463424,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.131565675443603,0,-0.0413223413065879,0,-0.00351809252663504,0,0,0,0,0,0,0,-0.0806131912030327,0,0.0892282934361152,0,0,0,0,0,0,0.131370410851936,0,3.46944695195361e-18,0,0.0243768045958849,0,0,0,0,0,0,0,0,0,0,0,0.19411591329056,0,0,0.375499843600449,0,-0.248289643669249,0,0.0137698443624021,-0.00666555545745389,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,-0.0340497805177431,0,0,0,0,0,0,0.115763004536242,0,0,0,0,0,0,0.304776652853535,0.103625308296008,0,0,0,0,0,0,0,0.111394194981986,0,0,0.0196445352648452,0,0.0762236310237157,0,0,0.00997855315694406,0,0,0,0,0,0.143740443999847,0,0.238759039271128,0,0,-0.049532472075118,0,0,0,0,0.0537840524250962,0,0,0,0
X002007.SZ,-0.0108209201571574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273921782893028,0,0,0,0,0,-0.0203584057826321,0.0991599617364396,0,0,0,0,0,0,0,0,0,0,0,0,0.384577016532843,0,0,0,0,0.119119990659349,0,0.0594169854844782,0,0,0,0,0,0.0220421852226157,0,0,0,-0.045950875975233,0.00929343965831793,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487753543182015,0,0.0119229968741999,0.0668290111306741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131945582366782,0,0,0.187743418892206,0.139060586398887,0.0645241219634063,0,0,0,0,0,0,0.0105277003687507,-0.0147613758505313,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0583699501753751,0,0,-0.0144772787002271,0,0,0,0,0,0.0647035425637361,0,0,0,0,0,0,0,0,0,0.148311824928864,0.0506018544395584,0,0,0,0,0.0431264986733311,-0.0491856685679982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673756661266966,0,0,0,0,0.00502858728461523,0,0,-0.019588730381983,0,0,0,0
Slope,0,0,0,0.182953124397259,0,0,-0.501315287042327,0,0,-0.462125703093701,0,0,0,0,0,-0.0310026292079361,0.256314084417491,0,0.129568420163415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103722220671047,0,0,0,0,0,0,0,0.33095087392156,0,0,0,0,-0.131792685629736,0,0,0,-0.704958722601199,0,0
TED,0,0,0,0,0,-1.33965826544234,0,-0.513720914285979,0.00427330617149546,0,0,-0.260629931500058,0,0,0,-0.786482062343895,0,0,1.95062953101887,0,0,0,0,1.02803149580012,0,0,0,0,0,0,0,0,-0.484152891247731,0,0,0,0,0,0,0,-1.13540538036656,-2.01876773170333,0,0,0,0,0,0,0,0,0,-1.81858168583993,0,0,0,0,-6.35755639151206,0,0
RealEstate_excess,0,0,-0.497916954248987,0.0853155376503087,0,0,-0.121590142943114,0,0,0.0964846258466009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129206214743681,0,0,0,0,0,0,0.011338570686585,-0.140889171655282,0,0,0,0.198846031415394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0182696503825707,0,-0.100685281154748,0,-0.139277815945862,0,0
MKreturn,0,0,-0.327358336486987,-0.0267871145725045,0.0444881600769496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467651173756167,0,0,0,0,0,0,0,0,-0.116022886024955,0,-0.175545466864066,0,0,3.46944695195361e-18,0.049359331415906,0,0,0,0,0,0,0,0,0,0,0,-0.0321624967435512,0,0,0,0,0,0.0304819592092365,-0.00776826280185992,-0.348353274355287,0,0,0,0,0
MKvol,0,0,-0.00484969199164345,0,0,0,0,0,0,0,0,0,0,-0.000707065192368308,0,0,-0.00524372619786577,0,0,0,0,2.16840434497101e-19,0,-0.000930724135661808,0,0,0,0,0,0,0,0,0.00410418692395316,-0.00403969758332918,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.00717743143196847,0.00880035646661596,0,0,0,-0.10338278158182,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0357060791240135,-0.0664377719402061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143140155806315,0,0,-0.0044305122397404,-0.0199929921293872,0,0,0,0,0,0,0.0279122840429465,0,0,0,0,0,0.0207582491923844,-0.0654367817997089,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562247640440118,-0.00108858186130262,0,0,0,0,0,0,0,0,0,-0.00390228251405581,0,-0.00174627139455619,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,-0.000714641289978781,0,0,0,0,-0.0117715816029675,0,0,0,0,0.0882618270233391,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00106895031516939,0,0,0,0,0,0,0,0,0,0,0,0,0.00228814922115423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308531975913659,0.00308524901932786,0.000936664972830475,0,0,0,0,0
