,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000725.SZ,X002129.SZ,X000625.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X002074.SZ,X600741.SH,X600522.SH,X000100.SZ,X600702.SH,X600460.SH,X000157.SZ,X600584.SH,X600884.SH,X300003.SZ,X600487.SH,X000799.SZ,X000800.SZ,X002414.SZ,X000066.SZ,X002294.SZ,X002007.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0430084674681075,0,0,0,0,0.362319823221106,0,0,0,0,0,-0.0694300895255907,0,0,0,0,0.162562871681034,0,0,0,0,0,0,0,0,0,0.0602947896356459,0,0,0,0,0,0,0,0.0131421519415025,0,0,0,0,0,0,0,0,0,0,-0.141181035272417,0,0.101402937062552,0,0,-0.00740025107322288,0,0,0,0,0,0,0
X600104.SH,0.0186152071206779,0,-8.67361737988404e-19,0,0,0,0.0805895558858732,0,0.0189929542428114,0,0,0,0,0,0,0,0,0.151997711104307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084995670681289,0,0,0,0,0,0,0,0.00987823931826622,0,0,0,0.00946492988961815,0,0,0,-0.00285962092081132,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.14015443509883,0,-0.0202823054124152,0,0,0,0.202556958773827,0.213099267098437,0,0,0,0,0,0.045792912591995,0.0766565089652959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779695941024775,-0.238813571477012,0.538909942371257,0,0.196973573166871,0,0.0701604815489261,0,0,0,0,0.105763067747409,0,0,0,0.103982569398415,0,0,0,-0.180891068648594,0,0,0.0656772597817323,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0254528937088945,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0372415614260946,-0.212943101662226,0,0,0,0,0.136640430473972,0.0442893648928081,0,0,0,0,-0.0111769154185624,0,0,0,0,0.133476101262462,0.0360729950144984,0,0,0,0.048643895874832,0,0,0,0.0405389941842771,0,0,0,0.0219158084269119,0,0,-0.0111861744869324,-0.00827190273155084,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156138141176749,0,0,0,0,0,0,0,0,-0.102318733124698,0.0256066363100481,0,0.0281200817661975,0.00348073960759334,0,0,0,0,0.39516117952491,0.0650741680420169,0,0,0,0.0134658802538121,0,-0.0247328703569588,0,0,0,-0.0135954721315571,0,0,-0.0148679490088548,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.20546341923949,0,0,0,0.133397992948484,0,0,0,0,0,0,0,0,0,0,0.1745665327127,0,0,0,0,0.123370958315663,0,0.0802177948009212,0,0,0,0,0,0,0.120825310614271,0.1148708636427,0,0,0.0910528802346295,-0.0706838123967643,0,0.0500221630918749,0,0,0,-0.158999943878492,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0591512080322294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168753488475872,0,0,0.117760614426804,0,0,0,0,0,0,0,0.283766436580234,0,0.0566439910909758,0,0,0.132262164116379,0,0.0117152630332821,0,0,0,-0.0148575325311669,0.0133901908757445,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.242221465805197,0,0,0,0.231956471395487,0,0,0,0,0,0.0834446993763797,0.033121228227649,0,0,0,0.0997410450916349,0.0466336535874178,0,0,0,-0.136015565347011,0,0,0,0,0.340909823396801,0,0,0.00805175991855119,0,0,0,0,0,0,0,0,0,0.101185557066689,-0.0264481925036008,0,0.00842164020948436,0.00844561974700122,0,0,0,0,0,0
X000596.SZ,0,0,0.596487488563645,0,0,0,0,0,0,-0.290034932270817,0,0,0,0,0,0,0.106319720431909,0,0,-0.163765766806375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065245745368745,0,0,0,0,0,-0.0988855527879499,0,0,0,0,0,-0.0454789907340586,0,0,0,-0.0138447973951903,0,0,0,0,0,0,0
X002371.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110401500769161,0,0,0,-0.543911411921924,0,0,0,0,0,0,0,0.128061046320625,0.514840372418407,0,0,0,0,0.240271417638345,0.0696024512684402,0,0,0,0,0,0,0,0,0,0,-0.31023514122646,0.0792569976266569,0,-0.0841419707430606,-0.042938665683906,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.100477616156011,0,0,0,0,0.320590064639792,0,-0.0152965791242225,0,0,0,0,0,0,0,0,0,0,0.094677639226483,0,-0.11010639918372,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.213567846923554,0.143415953590464,0.0750598916526519,0,0,0,-0.0213750420901308,0,0.119386685803116,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.00709908543992282,0,0.173738258048795,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.009820158500416,0,0,0,0,0,0,0.131433170243801,0,-0.172257726922918,0,0,0.318882755673343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19822145826173,0,0,0,0.00764050789881484,0.0682299839050286,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0215946389821157,0,0,0,0,0,0,0,0,0,0.0984595333653708,0,0,0,0,0,0.0462664768661869,0,0,0,0,0.038727052943968,0.32302028759968,0,0,0.0222827416417465,0,0,0.00150755204122363,0,0,0,0,0,0,0,0,0,0,0.087335829054973,-0.0688889764836127,0,-0.0195607405042783,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0409219722934757,0,0,0,0.157238382011036,0.212345389062349,0,0,0,0,0,0,0.0572695738712404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122758952270199,0,0,0,0.0787540884325221,0,0,0,0.0333759209868145,0,0,-0.015694105718489,0.0193667691783434,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0569421739146688,0,0,0.119214008553814,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0261094909139455,0,0,0.304760466119261,0.0369011192564749,0,0,0,-2.16840434497101e-19,0.181373254419047,0,0,0,0,0.0450478306862073,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00332975417024637,0,-0.0329631768542346,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192671089661126,0,0,0.0275016605538712,0,0.188022083665044,0,0,0,0.169618613900876,0,0.252466591857743,0,0,0,0,0,0,0.151469628258165,0.0821919047887774,0.0329216027178462,0,0,0.0602932475083171,0,-0.0217023230033964,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0349013579809948,0,6.93889390390723e-18,0,0,0,0.035816973891624,0,0,0,0,0,0,0,0,0.109605058060554,0.0870051228749512,0,0,0,0,0,0,0,0.0122914642037434,0.290600635566959,0,0,0.0954318960282297,0,0,0.0908642807537093,0,0,0,0,0,0.0394832790268601,0.0858648983696721,0,0.230217798701758,0,0,-0.0350702891207897,0,-0.0258443926857038,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.310709187550954,0,0,0,0,0,0,0,0,0,0.255570153170807,0,0,0.0178956226647567,0,0.154401211178269,0,0,0,0,0,0,0,0,0.0900014916649508,0,0,0,0,-0.0260051089342316,0,0,0,0,0,-0.363801976884806,0,0.0666729684965906,-0.0471187984023231,0,0,0,-0.0409308235630517,0,0.244589289380255,0,0,0.00223099631511828,-1.73472347597681e-18,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.267787789952872,0,0,0,0,0,0,0,0,0,0,-0.123309196545729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021755389826813,0.071471583868855,0,0,0,0,0,0,-0.0867416068493069,0,-0.0782070474068485,0,0.0405394104994165,0.190009868713548,0.230853790815299,0,0,0,-0.129820959550888,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.1002568818519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712553705324071,0,0,0.144721341699257,0,0,0,0.198119497000801,0,0.316662217013925,0,0,0,0,0,0,-0.0984624543557465,0,0.0939826280052416,0,0,0,0,0,0,0,-0.0386171905372511,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.674430521198963,-0.0820657318388023,0,0,0,0,0,0.104656412697753,0,0,0.719687782286206,0,0,0,0.331243828319132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246305172389969,0,0,0,0,0,0,-0.147750415331969,0,0,0,0.381849542117379,-0.298562348635006,0,0,0,0.0680187956381565,0.231637319268624,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150609378490963,0.108492554145279,0,0.327717508358065,0.161096585989173,0,0,0,0,0.0216323109505194,0,0,0,0,0,0,0.0425671489117464,0,-0.0567609879663626,0,0,0,0,0,0,0,0,0,0.0808605419886989,0,0,0.0476913433492772,0,-0.0255024484545392,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.423625203166194,0,0,0,0.234810792591252,0,0.118969996081556,0,0,0,0,0,0,-0.0594373420348706,0,0,0,0,0.00477754319257741,0,0,0,0,0,0,0.0238976196571366,0,0,0,0,0.0546164581532106,0.0338958868935659,0,0.0264363764906001,0,0.148833029982294,0,0,0,-0.00164888941733946,0.0353541231889156,0,0,0,0,0,0
X600741.SH,0.115450038955071,0,0.0564446857326433,0,0.0176643134799977,0,0,0,0,0,0,0,0.109291254365075,0,0,0,0.1788044482566,0,0.00336916090093994,0,0,-0.0185183100619417,0,0.139633807649646,0,0,0,0,0,0,0,0,0,0,0,0,0.0397556521147071,0,0,0,0,0,0,0.00885892090602133,0.0163151240959842,0.0313363152063147,0,0.0440893533641632,0,0,0,-0.010654032763159,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0365948906692806,0,0,0,0,0,0,0,0,0,0,0.399148547631421,0,0,0,0,0,0.226424449433625,0,0,0,0,0.183877398918325,0,0,0,0,0,0,0,0,0,-0.0748298969558118,0,0,0,0,0.00826802284128032,0.781948751712443,0,0,0,0,0,0,-0.193915341169318,0,0.0694198999784276,-0.108867163314333,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35947111837405,0,0,0,0,0,0,0,0,-0.0610431301575648,0,0,0,0.0179896592870513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246027706999982,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.465186561716424,0,0,0,0,0,0,0,0,0,0.452276358926842,0,0,0,-0.0491218928612566,0,0,0,0,0,0,0.00808912065876055,-0.00240823352017691,0,0,0,0,-0.179445196003971,0,0,0,0,0,0,0,0,0,0,0.123505973389603,0.225326467276922,0,0.0500804824176749,0,0,0,0,0.126435656822489,-0.0308671047419578,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703351294810202,0,0,0,0,0,0.0499176918579147,0.209615219971188,0,0,0,0.321829832345348,0,0,0,0,0,0,0,0,0.515668166888287,0,0,0,0.0446394573687942,0,0,0,0,0,0.0342291348603256,0,-0.0156455914590744,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.00665668094170328,0,0,0,0,0,0,0.0200323434747694,0.253940062363478,0.0252149630706142,0,0,0,0.00837948380483752,0.0488877782215878,0,0,-0.0103815329944354,0,0.0704389255867702,0,0,0.0664734387111307,0,0,0,-3.46944695195361e-18,0,0.0717222231218317,0,0,0.0750863838147271,0,0,0,0,0,0,0,0,0,0,-0.00847583135615109,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460047603818441,0.0789428939358196,0,0,0,0.130531729880283,0,0,0,0,0,0.0339286818042055,0,0,0,0,0,0.144924530730217,0,0,0,0.0769890830608687,0,0,0,0.0511093721883208,0.101798233574275,0.0354074191384314,0.0133458612715411,0,0,-0.00314429562696563,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0099980588433068,0,0,0,0.243931944546989,0,0,0,0,0,0,0.0529928238122041,0,0,0,0,0,0,0.0219868262986156,0,0.0935167270261533,0,0.0577749034102479,0.160608836089662,0,0.0188402635271103,0,0,0,0,0,0,0,0.0405306165339581,0,0,0,0,0,-0.0259444272246801,0.0582871120303091,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0994543589413708,0.631887889059758,0,0,0,0,0,0,0.0412318650995645,0,0,0,0,-0.0515471643674786,0,0,0,-0.207369580728212,0,0,0,0,0.0522418845989194,0,0,0,0,0,0,0,0,0,0,0,0,0.117353379940469,0,0,0.0861287460374889,0,0,0,-0.155686323556199,0.117807983346281,0.0878176902310261,0.0273372969153141,0,0.0215237436882776,0.0301546505106447,0,0,0,0,0,0
X600487.SH,0,0,-0.125285899215502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780487254655902,0,0.215127190435211,0,0,0,-0.15784264366283,0,0,0,0,-0.0413579268817294,0,0.214962446576699,0,0.488621556887127,0,0,0,0,0,0,0,0,0,0,0,0,0.0834119344159415,0,0,0,0.0109935008248827,0,0,0,0,0,0,0
X000799.SZ,0.256499172859477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473506520262698,0.0499022791294096,0,0.096093662630498,0,0.115901825369317,0,0,0,0.383186275662744,0,0,0,0,0,0,0,0,0.00921917535986241,0,0.0599144551472343,0,0,0.122920366265498,0.0131325872056431,0.0208269524580623,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112203809247395,0,0,0,0.0261648184227486,0.027329301995207,0,0,0,0,0,0.420728769236148,0,0.124325707161051,0,0,0,0,0,0,0,0,0,0,0,0.0155296208412138,0,0,0,0,0,0,0,0,0.0551144245384122,0,0,-0.0438219828109418,0,0.0083682110549644,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0.135811699839401,0,0,0,0,0,0,0,0,0.294532348122455,0,0,0,0,0,0,-0.155761213315474,0,0,0,0,0,0.141172229807793,0,0,0,0,0,0,0,0,0,0,0.0129442129166972,0.219829791915533,0,0,0,0.076132461792614,0,0.00825765156914855,0,0,0,0.203609793405943,0,0,0,-0.0341493968319065,-0.0187167018824816,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855708632052553,0.592156553645316,0,0,0,0,0,0,0,0,0,0.166625834403846,0.0940942734409531,-0.12178027484547,0,0,0.000173552233815021,0,0,0,0,0,0,0.0237995230768989,0,0,0,0,0.0520799199265024,0,0,0,0.0517261755294439,-0.00629672472564446,0,0,0,0,0,0
X002294.SZ,0.12918795961763,0,0,0,0,0.306249382698682,0,0,0,-0.209917474720359,0,0,-0.051962850887404,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139816434573917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907505618146848,0,0,0.272916521554965,0.0488081593261406,0,0.0160026299684555,0.136092394992173,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002007.SZ,-0.0592574961114802,0,0,0,0,0,0,0,-0.248135467602355,0,0.294722490274308,0,0.236519138222407,0,0.297218093760566,0,0,0,0,0,0,0,0,0,0,0,-0.0430162364009504,0.367078783475431,0,0,0,0,-0.114098255091082,0,0.0735033106334289,0,0,0,0,0,0,0.152233657806994,0,0,0,0,0,0.260979013208532,0,-0.0562470957232241,0.178316649814841,0.00378219030815987,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,-0.255807827993017,0,0,0,0,0,0,0,0,0,0,0.105808432632852,0,0,0,0.136318057041963,0,0,-0.250681682691366,0,0,0,0,0.129045112353102,0,0,0,0,0,0,0,-0.297562135393324,0,0,0,0,0,0.0790140013971483,0,0,0,0,0,0.109198590130917,0.324097044871088,0,0,0.0735023554407946,0.160119017749909,0,0,0,0,0,0
Change_TY3M,0,0,0,0.097370095150871,0,0,0,0,-0.0304363102395898,0,0,0,0,0,0,0,0,0,0.0246409635962083,0,0,0,0,0,0,0.0874168999095702,0.0610191539717413,0.0438549688094636,0,0,0.0259045318968276,0,4.33680868994202e-19,-0.21571146310177,0.035390312455094,0,0,0.109804811566936,0,0,0,0,0,0,0,0,0,0,0.0791038599514635,-0.041169456079666,0,0.038593666000363,-0.273611769385054,0.0654778079459657,0,0,0,0,0
Slope,-0.292021577805244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492415452648985,0,0,0,1.63446955877026,0,0,0,1.23695001346167,0,0,0,-0.373607397564885,0,0,0,0,3.30394272149564,0,-0.306229663253537,0,0,-2.42391133725169,2.03937272895519,0,0,0.820992506308794,0,0,0,-1.36049978640315,1.51607877546871,0,0,0.571559176366638,0,0,0,0,0,0
TED,0,0,0,0,0.000300688646570387,0,0,0,0,0,0,0,0,0,0,0,0.165647095450719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158327353921469,0,0,0,0,-0.0541881204609539,0.107293918953557,0,0,0,0,0,0,0,0,0,-1.08030616885637,0.232404893500253,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0342356739142385,0,0,-0.236955899969448,0,0,0,-0.0169434880887532,0,-0.0156119370807735,0,0,0,0,-0.0358156019199927,0,0,0,0,-0.0130934091442118,-0.0176236629275713,0,0,0,0.0235929571007535,0,0,0,0,0,0,0,0,0.0944481872362029,0,0,0.214167353268017,0,0,-0.016747134442828,0,0,0,0,0,0,0
MKreturn,0,0,-0.0325079175312286,0,0,0,0,0,0,-0.0158475083778876,0,0,0,0,0,0,0,0,0,-0.0179803801511633,0,0.00383561423434081,0,0,0,0,0,0,0,0,0,0,-0.120610829057853,0,0,0.0707099926384131,0,0,0,0,0,0,0,0,0,0,0,0.0286103601637268,0.054059150936287,0,0,-0.0187241379719974,0.0152067811313933,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000892954985082004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424651171069897,0,0,0,0,0,0,0,0,0.000281495173115169,0,0.000256612393886536,0,0,0,0,-6.97717798492624e-05,0,0,0,0.000365322125064645,0,0,-0.000614046037213849,0.000803037268454294,0,-0.00342731053757543,0.00131862364416095,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0102387221296473,0,0,0,0,0,0,0,0,0,0,-0.0187283006790804,0,-0.0268089207931119,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163182563643213,0,0,0,0,0.0133795478824676,0,0,0,0,0,0,0,0,0,-0.00937608644165951,0.0142770872321084,-0.00944492361464428,0,-0.0122360191358639,0.0229157580965662,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00631162461142827,0,0,0,0,0,0,0,-0.00883705726206795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965010226693246,0,0,0,0,0,0,0.00300071548910552,0,0,0,0.00489223406025587,-0.00594014267635857,0,0,-0.00422663651361707,-0.00697075063905966,0,0,0,-0.109787930943735,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166851461592199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108918376492699,0,0,0,0,0,0,0,0,0,-0.00404567247265835,0,-0.000256862194961574,0,0.0161526962498455,-0.0047236227735438,0,0,0,0,0,0
