,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X600183.SH,X300124.SZ,X300014.SZ,X000625.SZ,X002371.SZ,X000157.SZ,X002007.SZ,X002008.SZ,X000066.SZ,X300142.SZ,X300136.SZ,X600271.SH,X002456.SZ,X002179.SZ,X002463.SZ,X000977.SZ,X002180.SZ,X002129.SZ,X600177.SH,X600584.SH,X000050.SZ,X600487.SH,X002508.SZ,X600066.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0,0.0228095571905586,0,0,0,0,0,0,0,0,0.414198973066199,0,0,0.0249108555376569,0,0,0,0.0910515921770331,0.0625365015066481,0,0,0.103671645682112,0,0.035276937049159,0,0.0479174862671597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821986423867551,0,0,0,0,0,0.0169719497651547,-0.0236394882939164,0,0,0,-0.00332991955733012,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0215358246773633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172129443688344,0.0947386939311425,0,0,0,0.111752684598076,0,0,0,0.3639991658666,0,0.100482107369268,0.0197487589263883,-0.0736681854476154,0,0.191686568258131,0.00778131909309425,0,0,0,0,0,0,0,0.0234765730752279,0,0,0,-0.00593416273948817,0,0
X000596.SZ,0.047906594712528,0,0,0,0,0,0,0,0,0,0,0.312015852066391,0,0.031839606044296,0,0,0,0.241526547312137,0,0,0,0,0,0.113102495222708,0,0,0,0,-0.0208050795339337,-0.0661086492984116,0,0,0,0,0,-0.0572674111169435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557336104048025,0.0346040837167216,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.14474140187568,0,0,0,0,0,0,0,0,0.162056542578005,0,0,0.327467838921926,0,0,0,0,0.158399938887891,0,0,0,0.0451595100325195,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.217676159034125,0.069609029806347,0,0,0,0,0,0,0,0,0,-0.0398933157730099,0.00908806807162705,0,0,0,-0.0783643971164334,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.441820684754926,0,0,0,0,0.17621892529396,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0712119978963574,-0.0473797582176533,-0.192107731981768,0,0,0.0845385438266065,0,0,0,0,0,0,0,0,0,0,0,0.37109148091443,0,0,0,0,0,0.0124881299083641,0.0140703931742279,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.114044508932259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290475292592161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399730003490704,0,0,0,0.0305747447427883,0.174526429452676,0.110604911632692,0,0.0999993765864015,0,0,0.102498782563918,0,0,0.0884912702276585,0,0.139035716123155,0,0.0140911808931202,-0.000728213349958267,0,0,0,0.0195948133028513,0,0
X300003.SZ,0,0,0,0.0263407870992742,0,0,0,0,0,0,0,0,0,0.0520885227944314,0,0.119007828380771,0,0,0.0349079454180946,0.143014288984756,0,0,0,0,0,0,0,0.0467078092905785,-0.0653741959817003,0.116446687944825,0,0,0,0,0,0,0,0,0,-0.128827535193224,0,0.160204672640116,0,0,0,0,0,0,0,0,0,0.0454292461025976,-0.0343579396164143,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0344484806150144,0,0,0,0,0,0,0,0,0,0,-0.0406068724642348,0,0,0,0,0,0,0.0782994342594714,0.00181978229361079,0,0,-0.00097880262190409,0,0,0,0,0,0,0,0,0,0.092032384915044,0,0,0.114845692630595,0,0,0,0,0,0,0,0,0.0271741498125049,-0.0153557647634899,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0338220863473163,0,0,0,0,0.169819500054974,-0.266034560011035,0.137336227625505,0,0,0,0,-0.243802596509314,0,-0.184287603692536,0,0,0,-0.0839624970259964,-0.146706655337593,0,0,0,0.0234260986389346,0,0,0,0.261340982463722,0,-0.0148896760727097,0,0.615534485763343,1.38777878078145e-17,0,0,0,0.371009769287121,0,0.0224656893278776,0,0,0,0,-0.00649860940762428,0.0480861763067504,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0650856267003701,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384290026752556,0,0,0,0.309464322312102,0,0,0.0466526000424544,0.0180589249735332,0.0566869682670515,0,0,0,0,0,0,0,0,0,0,0,0,0.0576160979795669,0,0,0,0,0,0,0,0,0,0.00122822866304176,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0476011267177681,0,0,0.0482241967019468,0,-0.165734437218243,0,0,0,-0.0756847475893094,0,0,0.298588491008559,0,0,0,0,0.0413882050420665,0,0,0,0,0,0,0,0,0,0.267425359173906,8.67361737988404e-19,0,0,0,0,0,-0.0601074731388012,0,0,0,0,0,0,0,0,0,0,0,-0.0179832431801051,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598296069508085,0.0201963622352724,5.42101086242752e-20,0.487338752967066,0,0,0,0,0,0,0,0,0.13649725292482,0,0,0,-0.293423144478684,0,0,0,0,0,0,0,0.138449655455145,0,0.130396250271326,0.106991038031445,0,0,0,-0.0650061108391721,0,0,0.21236314333695,0,0,0,0.0392248809819046,0,0,0,0,0.0976820272025222,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819115250712843,0,0.0324804568472159,0,0,0.0140017024772635,0,0.218580937650614,0,0.0382246938340572,0,0,0,0.17230845476247,0,0.0411908408188379,0,0,0,0.0478670291295032,0,0,0.0855991358744777,0,0,0,0.287442286314621,0,0,0,0,0,0,0,-0.00738869013570685,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0355324017267045,0,0.170112684513986,0.0751458481418464,0,0,0,0.0706482032552999,0.0524991359171686,0,0,0,0,0,0,0,0,0,0.072888876496711,0,0.0867237075922764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343238011540525,0,0,0,-0.00612373883740449,0.00563171553658813,0,0,0,0,0,0
X002007.SZ,0,0,0.00834024066579167,0,0,0,0,0,0.0237784151085328,0,0,0,0,0,0.132630189508967,0,-0.234725102885045,0.357628499082749,0,0,0,0,0,0.0469002769560104,0,0,0,-0.107591742904407,0.0847879243987847,0.0474118320443818,0,0,0,0,0.199069776851487,0,0,0,0,0.181061219614073,0,0,0,0,0,0,0,0.0656217783538303,0,0,0,-0.0557343497254673,-0.0103781089234574,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0812318324179679,0,0,0,0,0,0,0,0.161320747103533,0,0,0,0,-0.0142251784745249,0.117554152358209,0,0,0,0,0,0,-0.0396477262451854,0,0.247979015105273,0,0,0,0,0,0,0,0.0596148930552142,0,0,0,0,0,0,0,0.0905976023424376,0,0,0,0,0,0.00653482664183207,-0.00476191093240037,0,0,0,-0.0108645750218555,0,0
X000066.SZ,0,0,0,0,0,0,0.321782604955816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653035726131145,0,0,0,0,0,0.0383247695438154,0,0,0,0,0,0,0,0,0,0.17367677036379,0,0.261530089500362,0,0,0,0,0,0,0,0,0,0,0,-0.102602336364058,0.109914396835259,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0421106191360373,0,0,0,0,0,0,0.0355759472214204,0,0.361299577897824,0,0,0.0952933998261752,0,0,0,0,0,0,0,0,0,0,0,0.0230157816942536,0,0,0,0,0.0985377891476427,0.0564212817807997,0,0,0,0,0,-0.154813784343457,0,0,0,-0.0354654714128359,0,0,0,0,0,0,0,-0.0358684878870204,-0.037483586702496,0,0,0,-0.0418325418276003,0,0
X300136.SZ,0,0,0.308053944070569,0,0,0,0.231146950205654,0,0,0,0,0,0,-0.226357645028169,0,0,0,-0.0991035271041471,0,0,0,0,0,0,0,0,0,0,0.0903570601703579,0,0,0,0,0.0111022948147309,0,0,0,0.0282764515644465,0,-0.038691202241184,0.183293433888992,0,0.396001746249471,0,0.132883422643822,0,0,0,0,0,0,0.00177211315593674,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908635476065556,0,0,0,0,0,0,0,0,0,0.255716161843351,0,0,0,0,0,0.101326548819438,0,0,0,0,-0.00211532169152384,0,0,0,0,0,0,-0.0434889567752444,0.0246469548999445,0,0,0,-0.0345067467459458,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280090165445259,0,0.336608871928211,0,0.135863953487629,0,0,0,0,0.17664494661338,0.170103539823992,0.110410817540546,0,0,0,0.183791395056295,0,0,0,0,0,0,0.0428221038296656,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.09953393951694,0,0,0,0,-0.140832530158343,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00794811346979189,0,0.117274359998658,0,0,0,0,0,0,0,0,0,0,0.0629872680821014,0,0,0,0,0,0.00983788632584571,0,0.0620962927304932,0,0,0.148308700426545,0,-0.232952211250121,0,0,0,0,0.0300771943228204,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378458516674554,0,0,0,0,0,0,0,0.298069410674438,0,0,0.0735701980064198,0.0580872200376007,0,0,0,0.107060317236466,0.176876179168358,0,0,0,0,0,0,0,0,0.0062206929072831,0,0,0,0,-0.034489170228975,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116506849631474,-0.049473528807492,0,0,0.0188226569257306,0,0,0,0,0,0.165479919155018,0.198195435913411,0,0,0,0,0,0.0462986759670049,0,0,0,0.120679197689907,0,0.272997061281839,0,0,0.071489694953288,0,0,0,0,0,0,0.0888184964318314,-0.0313161632468945,0,0,0,0.0546608450094629,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911039764841704,0,0.286085897688494,0,0,0.256277814054741,0.0919223754911205,0,0,0,0.0677981010968574,0,0,0,0,0,0.00302454637865943,0,0.130374303165957,0,0,0,0,0,0.0256182788059148,0,0,0.0480818668964069,0,0,0,0.0298012454146041,0.119017780498123,0,0,0,0,0,-0.0116846723878726,0.0461896221323807,0,0,0,1.73472347597681e-18,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0974246257509438,0,0,0,0,0,0.00192421694176462,0,0,0,0,0,0,0,0,0,0.0952197728579805,0,0,0.17087437011715,0,0,0,0,0,0,0.036480937037804,0.0903911014099075,0.0146825970120673,0.166316872077563,0,0,0,0,0,0,0,0,0,0.0751940338771791,0,0.0553996969200359,0,0.004344517574695,-0.0110542144044393,0,0,0,-0.106752859975931,0,0
X600177.SH,0,0,0.0437628648056532,0,0,0,0,0,0,0,0.0367649539837416,0,0,0,0,0.0465313591640683,0,0,-2.16840434497101e-19,0.0272372929516781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424486320125307,0,0.0857833803080179,0,-0.0523428014055548,0.0391912762766189,0,0,0,0,0,0,0,0,0.00391677380349111,0,0,0,0,-0.0359604504188442,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396520803533334,0,0,0,0.173926207573308,0,0,0.170227045526759,0,0,0,0.291148663181514,0,0,0,0,0,0,0,0.142174649910685,0,0,0,0.0408386059678454,0,0,0,0,0,0,0,0,0,0.0662278856505182,-0.0542688722015112,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556786998241853,0,0,0.366657907356441,0.282770899366619,0,0,0,0,0,0,0,0.0589185722063669,0,0.0585207448684856,0.0291141721357414,0,0,0,0,0,0.0807568683178318,0,0.00246455596280718,0,0,0,0,0.053255220699608,0,0,0,0,0,0.00556520369846962,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125604657461669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106581247505102,0,0.109776227087771,0.0364268041561072,0.0616860371972353,0,0,0.0673514059658072,0.0857972439868873,0,0,0,0,0,-0.00746451569098487,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.275390875244207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299516626038739,0,0,0,0,0,0,0.179522665878898,0,0,0.152844582067533,-0.0594793734368896,0,0,0,0,-0.0165128056030268,0,0,0,0.00237103797550564,0,0,-0.0169169114080173,0,0,0,0.239296621755637,0,0,4.33680868994202e-19,0,0,0,0,-0.000935423643896952,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.102432293632129,0,0.0654701232658794,0.0577836140884469,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927550395371237,0,-0.0417628951034888,0.0947622224175875,0,0,0,0,0,0.0655547813775171,0,0,0,0,0,0,0,0,0,0.0687645948778437,0,0,0.0283195229732867,0,0,0,0.0302682583002596,0.00862001682346765,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843392391061077,0,0,0,-0.0154640905751561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441939928276605,0,0.0560862340780052,0.255573241570556,0,0.0680119388491084,0,0,0,0,0,0,0.0125358543083926,-0.00350458000848247,0,0,0,0.0214359477597883,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0171187936431518,0,0,0,0,0,0,0,0,0.0439846485599802,0,0,0,0,0.0826376778388074,0,0.0242675215334302,0,0,-0.00854897063748985,0,0.024859795597846,0,0,0,-0.0249069060443596,0,-0.113245156648067,0,0,0,0,-0.00615663084219909,0,0,0,0,0,0,0,0,0,-0.0264853189355706,-0.138623463870061,0,0,0,-0.142888152925747,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370757937435027,0,0,0,0,0,0,0,0.733114597553792,0,0,0,-0.0542863817465824,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936207688977746,0,0,-0.158694360246473,0,0,-0.201030361349283,0,0,0,-0.145113283384514,0.277437500695931,0,0,0,-0.21312922788789,0,0,0,0.230346924598608,0,0,0.0700404200978393,0,0,0,0,0,-0.0503462377164871,0,0,0,0,-0.180396694173906,0,0,0,0.127214790118319,0,0,0,0,-1.52518051082375,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0278791923810197,0,0,0,0,0,0,-0.034789350310242,-0.0432209318986775,0.117991765108139,-0.0241553894858918,-1.73472347597681e-18,0,0,0,0,0,0.00924141814667951,0,0,0,0,0,0,-0.0689297323716923,0,0,-0.00327116950312335,0,0,0,-0.0575574648984442,0,0,-0.0161971352466559,-0.0825679577587669,0,-0.00605131995707645,0,0,0,0,0,-0.00454433132458734,0.00846173699177617,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703840829761157,0.0363066557373108,-0.0139739027946084,-0.0753601159060783,-0.115581921921204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263272408204262,0,0.0163470385221234,0,0,0.0686840540499672,-0.00915247391367995,0,0,0,0,0,0,0,0,0,0,0,-0.017307688249534,-0.000754573108435085,0,0,0,-0.0315771798076458,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000456533646407018,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000536451768886335,-0.00013005389974842,0,0,0,0,0,0,0,0,0.000180972660126977,0,0,0.000800683235007258,-0.000645683938400934,0,0,0.000706356901731449,0,0,0,0,0,0,0.00387910489034288,-0.00237134179359103,0,0,0,0.00392021151887755,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660280245526549,0,0,0,-0.126387806300267,0,0.0820796800983387,0,0,0,0.0566577210387711,0,0,0,-0.146146034986777,0,0,0,0.0256999209014488,0,0,0.12664466050866,0,0,0,0,-0.292141618063868,0,0,0,0,0,-0.0703717828949541,0,0,0,0.0191843249687217,-0.580677263941021,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191059628955228,0,0,0,0,0,0,0,0,0,0,0,0.00109445826772438,-0.000560254819786734,0,0,0,0,0,0.000676571538126647,0,0,0.00223959647406604,0,0,0.00155489429335001,0,0,0,0,0,0,0,0,0,0,-0.00358217286576797,-0.000585106192946488,0,0,0,0.012929149757227,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015558527740967,0,0,0,0,0,0,-0.000801495819917446,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371195463276887,-0.00550741168224944,0,0,0,0,0,0,0,0.00167785925901007,0,0,0,0,-0.0176332396200318,0,0
