,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002456.SZ,X601877.SH,X000625.SZ,X600066.SH,X600487.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X002508.SZ,X002179.SZ,X000157.SZ,X600089.SH,X000981.SZ,X000050.SZ,X002049.SZ,X000977.SZ,X300142.SZ,X600498.SH,X600177.SH,X000661.SZ,X600707.SH,X000596.SZ,X600584.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0.0746584878914644,0,0,0,0.362685705456409,0,0,0,0,0,0,0,0,0.103056971472953,0.146386473455367,0,0.127880197518921,0,0,0.0811695022987948,0,0,0,-0.0519176123391347,0,0,0,0,0,0,0.0526070665388919,-0.0779054725964723,-0.035476425912977,0,0,0,0,0,-2.71050543121376e-20,0.106148447628823,0,0,0,0,0,0,0.0522487229115877,0,0,0,0.0420834221897708,-0.200138639332068,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.137155112691683,0,0,0.150138746263499,0,0,0.0655511055751176,0,-0.120094933121826,0,0,0.111961433713672,0,0,0,0,0,0,0,0,0,0,0,0.112985537150987,0,0,0,0,0,0,0,0,0.541359262026482,0,0,0,0,0,0,0,0.0380146378896985,0.0455476050538254,0.0783849388450949,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.069040828910357,0,0.129313744394668,0,0,0,0,0,-0.0703925500027671,0,0,0.185744904754448,0,0.0648991417817606,0,0,0,0,0,0,0.00423697148119549,0,0,0,0.0326577455831316,0,0,0,0,0,0,0,0,0,0,0.136203397835659,0.141553188862572,0,0,0.0263957288409707,0,0,0,0,0,0.0133831035156784,-0.0436845835123817,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.024411304027543,0.0992002520469465,0,0.0745598344127007,0,0,0,0,-0.128061147420042,1.21731106474661,0,0,0,0,0,0,0,0,0,-0.0316334254106238,0,0,0,0,0,0,0,0,0,-0.0734737350501558,0,0,0,0,0,0,0,0,0,0,-0.0688992883020356,0.0936011002177503,0,0,0,0,0,0
X002508.SZ,0,0,0,0.333108892429289,0,0,0.31734340232504,0.474363287156322,0,0,0,0,0,0,0,0,0.618291438346209,0,0,0,0,0.318041733027807,0,0,0,0,0,-0.213433932483929,-0.15095080488501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122151265562245,-0.171154524012834,0,0,0,0,0.0327301693422198,-0.0337724903893527,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.158607054102838,0,0,0,0,0,0,0,0,0.0998775576299183,0,0,0,0,0,0,-0.159749372441387,0,0,0,0,0,0,0,0.150416804975632,-0.139799628176049,0,0,0,0,0,0.0457553531117872,0.0214843159259941,0.0760241156322436,0,0,0,0.0998270934784479,0,0,0.183756222904906,0,0,-0.0478569790375665,0.0520086518353833,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00205038710267655,0,0.087970272066914,0,0,0,0,0,0,0.102924378466366,0.0429448005038034,0,-0.00781399455033354,0,0,0,0,-0.0380415238079533,0,0,0.0814268040640124,0,0,0,0.0228154370902772,-0.0201856262081357,0.0182926587332738,0.0143162105491253,-0.0247050999322537,0,0,0.305963179629153,0,0,-0.0209527268422439,0,0.0330727365717225,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00384327468922012,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0632920281359553,0,0,0,0,-0.0630162007357689,0,0,0,0.126624228177605,0.0876549750411695,0.00118997179216488,-0.0287367386150075,0,0,0,0,0,0.0901913013951195,0.0128367836887075,0,0,0,0,0,0,0,0,0,0,0.234868028502585,0,0,0.0921505508212114,0.148681797845965,0,0,0,0,0,0,0,0,0,0,-0.00834394545899509,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.083387127809049,0,0,0.00530410688063187,0,0.0230239759167487,0,0,-0.143495611127192,0,-0.0741425131657225,0,0,0,0,0,0,0,0,0,0,0.00120569743640601,0.137678954829367,0,0.038669963574774,0,0,0,0,0,0,0,0,0,0,0,0.0655298847563446,0,0,0,0,0,0,0,0,0,0,0,-0.0475538441986831,0.0462304592587974,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105038500983588,0,0,0,0.122343130426577,0,-8.67361737988404e-19,0,0,0,0.0898335474865827,0,0,0,0,0,0,0,0,0.295421021467111,0,0,0.059631232352754,0.698742931890306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.218750824566416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706559540962647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106529973920097,0,0.0632055947861295,0,0,0,0.271835411823557,0,0.0886461800571571,0,0.125322276987369,0,0,0,0,0.536781054682615,0,0,-0.0309391837151654,0.0784557605252254,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283076356309636,0,-0.0571793665224668,-0.0400725244843719,0,0,0.133086478796069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256776813948098,0,0.445336142787187,0,0,0,0,0,0.0532539702071766,0,0,-0.00748307557730282,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.31665302306652,0.225525059701192,0,0,0,-0.0319601486217481,0,0,0,0.539939328040251,0,0,-0.31029573787732,-0.0460417924263768,0,0,0,0,0,0,0,-0.127833445396652,-0.0181559128930214,0,0.0619571012724961,0,0,0,0,0.372922299259586,0,-0.0753908624781465,0,0,0,0,0,0,0.224366633559151,0,0,0,0,0,-0.103458118022123,0,0,0,-0.0450199101521986,0.0613393183442851,0,0,0,0,0,0
X600498.SH,-0.0552578535291016,0,0,0,0,0,0,0,0.123260139445748,0,0,0,0,0,0,0,0,0.0159310292168012,0.218163763769677,0,0,0,0.0400207595546157,0,0,0,0,0.0951517858111114,0,0.0247819848904234,0.102091832226108,0,0.020551319932028,0.102109883719588,0,0,0,0,0,0.265935877842802,0,-1.73472347597681e-18,0,0,0,0,0.0616415201408032,0,0.126903129862835,0,0,0.032036813538941,-0.020649673270213,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0451265424087316,0,0,0,0,6.93889390390723e-18,4.33680868994202e-19,0,-0.0336722242790085,0,0,0,0,-0.0359370999423582,0,0,-0.0171224116534483,0,0,0,-0.100120377364939,0,0,0,0,0,0,0,-0.158608526441716,0,-0.0829059019165143,0,0,0,0,0.505422388479006,0.121387498768362,0,0,0,0,0,0,0,0,0,0,-0.00825348849282724,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0397898671597017,0,0,0,-0.136088436002837,0,0,0.0917359014110898,0,0,0,0,-0.0835258821723007,0,0,0,0,0.0160447002883727,0,0,0,0,0.539349966057332,0,0,0,0,0,0.150304266100373,0,0,0,-0.615947227203471,0,0.317538641350076,0,0,-0.0296497674097609,0,0,0,0,0,0,0,-0.00447710415607854,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734778646568385,0,0.0312467703598239,0,0,6.93889390390723e-18,0,0,0,0.0830202546728002,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.116970253275272,0,0,0,0,6.93889390390723e-18,0,0,0.0020809754356787,-0.0219764778009507,0,0,0,0,0,0
X000596.SZ,0.403060233397018,0,0,0,0,0,0,0.0537223089348699,-6.93889390390723e-18,0,0,0.365393530087623,0,0,-0.028365424607689,0,0,0,0,0,1.38777878078145e-17,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.128652234650578,-0.090397366924463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113026999186579,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0693947622772793,0,0,0.0702449635747791,-0.107407870704787,0,0,0,0,0,0,0,0.0836351821206897,0,0,0,0,0,0,0,0.101126402635297,0,0,0,0.0625344561427967,0,0,0,0.244520829348434,0,0,0,0.36829266025894,0.336186712812247,0,0,0,0,0,0.0984060155758703,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.00492423897643285,0,0,0,0,-8.67361737988404e-19,-0.0524253140604087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23701063317897,0,0,0,0,0,0,0,0.220497916496928,-0.149449767738234,0,0.0289838136779923,0.0386985370258465,0,0,0,0,0,0,0,0.0285429419247155,-0.0241663067395206,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0519353675343362,0,0,0,0,0,0,0,0,0,-0.00360554383627042,0,-0.0621389235525957,0,0,0,-0.149137495199732,0,0.13744464776004,0,0.0578214762135797,0,0.120394470839347,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806454268701488,0,-0.218273463242819,0,0,0,0,0,0,0,0,-0.0671016430751142,0.0909889249054893,-0.0645327566037792,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130998064305943,0,-0.0743543564088935,0,0,0,0,0,-0.376121031907925,0,0,0,0,0,0,0,0,0,0,1.16378037550918,0,0,0,0,0,0
TED,0,0,0,-0.0106053041292088,0,0,0,0,0,0,0,0,0,0,-0.192313630081979,0,0,-0.221798124304961,0,0.345368416558568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05990343046641,-0.134639444882267,0,0,0,0,0,0,0,0,0.702582233262093,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0340424649354415,0.0210513536801887,0,0,0,-0.0401556932638049,0,0,0,-0.159132528754728,0,0,0.0292320384810518,0,0.0669958197622688,0,0,-0.000150949175570505,0,0,0,0,0.0832223800006249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401214740211615,0.03132561352938,0,0,0,0,0,0
MKreturn,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.05325995645285,0,0,0,0,0.095503268883613,0.120366538177912,0,0,0,0,0,0,0,0,0,0,0,-0.248323470174366,0,0,0,0,0,0,0,0,0,0,-0.0042967949786,-0.0833368393310829,0,0,0,0,0,0,0,0,0,0,0.000830111440221195,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000442580964420024,0,0,0.00271583510630702,0.0036370206886453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083496752194846,0,0,0,0,0,0,0,0,0,0,-0.00886721740254673,0.0158946685308096,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00430327102609581,0,0,0,0,0,-0.00808844132951894,0,0,0,0,0,0,0.00522025249417302,0,0,0.00330526693144016,0,0,0,0,0,0,0,0.00808404575997911,0.00837512605419486,-0.0011527258207473,0,0,0,0,0.0159317258807918,0,0,0,-0.00209331437033433,0,0.00578673103700188,-0.0789835180602834,0.000842084026411697,0,0,0,-0.0340913934977691,0.0397981623389383,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.005287002102877,0,0,0,0,0,0,0,0,-0.00446786190194264,0,0,0,0,0,-0.00725660146157872,0,0,0,0.0045062533498755,0,0,0,0.00659861964457014,0,0,0,0,0,0.0274965451090017,0,0,0,-0.00295654728574033,0,0,0,0,0,-0.00457354402970484,0,0,0,0,0.00334033795841039,0.00476487745332021,-0.00184527923138851,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00478748256644804,0,0,0,0.00328580955362236,0,0,0,0,0,0,0,0,0.00254820692750922,0,0,0,0,0,0.00153981221019526,0,-0.00535709203371016,-0.00983550994997916,0,0,0,0,0,0.00245653612924382,0,0,0.018775256132935,-0.00664756164007026,0,0,0,0,0,0,-0.0199190243160005,0,0,0,0,0,0,0,0,0,-0.0652317132703955,0.085358446221188,0,0,0,0,0,0
