,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600031.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X000063.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X000596.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002179.SZ,X002049.SZ,X000157.SZ,X601877.SH,X002129.SZ,X002007.SZ,X600584.SH,X002414.SZ,X600183.SH,X300142.SZ,X002236.SZ,X601799.SH,X000800.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X002074.SZ,X002008.SZ,X000547.SZ,X000977.SZ,X300146.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,-0.17578304534322,0,0,0,0,0,0.102000450626072,0,0,0.0101823696496857,0,0,0,0,0,0,0,0,0,0,0.0864060872410852,0,0,0,0.00541005740231818,0,0,0,0.0308577062771977,0,0,0,0,0,0,0,0.0215636496678145,0.20966952148373,0.00830682856642749,0,0,0,0,0,0.0399895618295301,0,0,0,0,-0.00428618484155052,0,0
X300124.SZ,0,0,0,0,0,0,-0.0580892424081247,0,0,0,0,0,0.104324952562732,0,-0.0423555534523857,0,0.288436536283836,0,0,0,0,0,0.0186859306119743,0.196822089099515,0,0.040959679333022,0,0,0,0,0.0707962414555308,0,0,0,0,0,0,0,0,0,0,0,0.0428460913526838,0,0,0,0,0,0.0460852958176258,0,0,0,0.020254630841571,0,0,0,-0.0145354767798215,0,0
X300014.SZ,0,0,0,0,0,0,0.056340055871557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323620368623979,0,-0.0448972936173993,0,0,0,-0.030908550288288,-0.145126967135899,0,0,0,0,0,0,0,0,0.0417050331948113,0,0,0.119312529398224,0,0.278715402971634,0,0.253122477450377,0,0.059798307496492,-0.247037818788396,0,0,0,-0.0155534784933391,0,0,0,0,0.00671870811434879,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582670750312968,0,0.0678457687582926,0,0,0,0,0.0383264690442978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00952153750310968,0,0,0,0.00338171469981626,0,0,0,0,-0.00458360656833045,0,0
X000596.SZ,0,0,0,0,0.380022469025682,0,0,0.100003334540177,0.178428139015613,0,0,0,0,0,0,0,0,0,0,0.0107277093584216,0,0,-1.73472347597681e-18,0,0,-0.0321678218604496,-0.00868633668709387,0,0,0.152202497748654,0,0,0,0,0,0,0,0,0,0,0.176597031098722,0,0,0,0,0,0,0,0,0,0,-0.0101784827609822,-0.0136672564430705,0,0,0,0.00845292223143549,0,0
X002241.SZ,0,0,0,0.019051709136841,0.620325350238069,0,0.00631314936730771,0,0,0,0,0,0,0,0,0,-0.205561450100975,0,0,0,0,-0.104489332105162,-0.024353626186316,0,0.0548726992391387,0,0,0,0,0,0,0,-0.0670423934795744,0,0,0,0,0,0.517773671916105,0,0.0119395197972487,0,0,0,0,0,0,0,0,0,0,0,0.00815878539106831,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0517850921473372,0.0366334751472601,0.0550881926253558,0,0.164926645053793,0,-0.0144109778830243,0,0,0.26749747291009,0,0,0,0.0382136727128298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645410554397131,0,0,-0.119878526044351,0.126169807017559,0,0,0.0226778456743271,-0.0445034963622401,0,-0.126323491819844,0,0,0,0,0.0127090868696118,0,0,0,0,-0.00422387093087449,0,0
X600703.SH,0,0,0.0568228080446926,0,0,0,0,0.0370261471904699,0,0.261050495118709,0,0,0,0,0.0777901283184414,0,0,0,0,0,0,0,0,0,0,0.0509924640924157,0,0,0,0,0,0,0,0,0,-0.074701708680766,0,0,0,0.194843877830485,0,0,0.0896895684300052,0.203881335421766,0,0,0,0,0,0,0,0.0287704301120686,0.00491316236783244,0,0,0,-0.00801044609370712,0,0
X000625.SZ,0,0,0,-1.00233607407568,0,0,0,0,0,0,0,0,0,0,0,0.398237101533884,0,0,0,0,0,0,0,0.105595496453879,0,6.93889390390723e-18,0.400802515129191,0,0,0,0,0,0,0,0,0.114881589989804,0,0,0.192496943102882,0,0.103463198464957,0,0,0,0,-0.105402840013717,0,0,1.73472347597681e-18,0,0,0.0241473429726869,0.049876856515734,0,0,0,-0.0118418749629193,0,0
X000100.SZ,0,0,0,0,0,0,-0.102672333736683,0,0.0645085581651079,0,0,0,0.773405530424142,0,0,0,0.113077402188319,0,0,-0.0429392070874308,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0692581343194762,0,0,0,0.0488416139974649,0,0,0,-0.0208708747365649,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.150157253275841,0,0.314054748554077,0.187685864480718,0,0,-0.0272925602526297,0.0780840679589922,0,0,0.0281962550650329,0,0,0,0,0,0,0,0,0,0,0,0.0319141120540456,0,0,0,0,0,-0.0145631233939625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334296728795463,0,0,0,-0.00870398061418689,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771680956838133,0,0,0,0,0,0,0,0.118440365965628,0.121132891675887,0.530217975903082,0,0,0,0,-0.165425192982051,0,0,0,0.0488828973122017,0,0,0.150997006952988,0,0,-0.0220186552927486,0,0,0,0,-0.029855542631326,0,0,0,-0.00389527319925104,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.145730993262327,0,0.0141419433686231,0.205572681351383,-0.0524266047182268,0,0,0,0,-0.011104520787777,0,0,0,0,0,0,0,0,0,0.0528139298243083,0,0,0,0,0,0,0,0,0.165722380585293,0,0,0,0,0,0.0319606175804454,0,0,0,0,0,0,0,0.0214500888147568,-0.0507056829708522,0,0,0,0.00365228815771158,0,0
X002049.SZ,0,0,0,0,0.0200272763394428,0,0,0,0,0,0,0,0,-0.0477852058830337,0,0,0,0,0,0.519238359824154,0,0,0,0,0,0,0,0,0,0,0.303039492880778,0,0,0.0447320193630407,0,0,0,0,0,0,0,0,0,0,0,0.143133789071815,0,0,0,0,0,0,0.118097821436744,0,0,0,0.0746717248887006,0,0
X000157.SZ,0,0,0,0,0,0.133405332868162,0,0,0,0.274409074491741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122659369815881,0,0,0.0340253307945283,0,0,0.0561123194403837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229589998310427,0,0,0,0,-0.0165578216697028,0,0
X601877.SH,0,0,0,0,0.3819359558137,0,0,0,0,0,-0.016529239920927,0,0,0,0,0,0,0,0.332128749998913,0,0,0,0,0,0,0,0,0,0,0,0.22785266010795,0.0380541651650276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825406087765862,0,0,0.0229423746464249,0,0,0,0,0.00468068695327203,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.00859730106789161,0,0,0.024451668924248,0,0.190514715075836,0,0,0.215804895475066,0,0,0,0,0,0,0,0,0.274054365964317,0,0,0,0,0,0.179000979606115,0,0,0,0,0.0707088371117033,0,0,0,0.212170353246785,0,0,0,0,0,0.0102595205690145,0,0,-0.00390528347108154,0.0207622237401575,0,0,0,-0.00659412451024866,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.334897545966911,0,0,0,0,0,0,0,0,0,0,0,0,0.0657606532449565,0,0.199906406179284,0,0,0,0,0.24783307676886,0,0,0,0,0,0,0.0177887567696615,0,0.0184342101790129,0.0271268370013213,0,0,0.0593767001819702,0,0,-0.00387463361065221,0,0,0,0,0.0202862137052863,0,0
X600584.SH,0,0,0,0,-0.153176814176268,0,0,-0.104261485887925,0,0,0,0,0,0,0,0.251903384108611,0,0,0,-0.0527426904664563,0,0.0578820950934384,0,0,0,0.449695258765888,0,0.043709891401435,0,0,0,0,0,0,0.091577872050221,0.0261610860823798,0,0.0169160187352323,0,0,0,0,0,0.0227435516287203,0,0,0,0,0,0,0,-0.0060929894975351,-0.0723693836513207,0,0,0,-0.0178794834705849,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207118951546235,0,0,0,0,0,0,0,0,0,0,0.0156496396923423,0,0.0313520082046503,0.0338089203907203,0,0,0,0,0.0264794902160962,0.480921870909041,0,0,0,-1.73472347597681e-18,0,8.67361737988404e-19,0,0.112699693960025,0,0,0,0,0,0,0.00136455258598127,-0.121108191189648,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0544267810702434,0,0,0,-0.0657527678288481,0,0,0,0,0,0,0,0.0610727828463401,0,0,0,0,0,-0.0419796213931565,0,0,0.262420605416886,0,-0.0741092670917603,0.0970940568690873,0,0,0.0473949257048794,0,-0.031751389103005,0,0,0,0.0635723151912932,0,0,0,0,0,0,0,0.0777225711979107,0,0,0,0,0,-0.026259064088038,0.0628674848160785,0,0.105969520782028,0,-0.0109643965425791,0,0
X300142.SZ,0,0,0,0,-0.0472346154116717,0,0,0,0,0,0,0,0,0,0.285585005454731,0,0,0,0,0,0,0,0.322380335461954,0,0,-0.205048439927696,0,0,0,0,0,0.276087587586021,0,0.0351412975593107,0,0,0,0.557160071932101,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41784686556129e-06,-0.0947461978213838,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.165087572903475,0,0,0,0,0,0,0,0,0,0.194436224420012,0,0,0,0,0,0,0.0984163912840123,-0.107223420974368,0,0,0,0,0,0,0.138330909521214,-0.0300241394668205,0.150277833189777,0,0.0189185161571331,0,0,-0.0772419694178956,0,0.173626018537624,0,0,0,0,0,0,0,0,0,0.0194468558624817,-0.0247833149131029,0,0,0,0,-0.0166977131289928,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.379255578447991,-0.069996412036887,0,0,0.042038570554284,0,0,0.00678602254692849,0,0,0,0,0,0,0,0,0,0.0728984636913767,-0.0610849742674181,0,0,0,0.0319485847280552,0,0,0,0.0260864090918337,0,0,0,0,0,0,0,0,0,0,0.024691292322113,0,0,0,0,-0.0412184866431696,0.100301653743183,0,0,0,-0.00171757365250913,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0883745874789182,0,0,0,0,0.115562580619182,0.0252781858775227,0,0,0.0987149168579966,0,0,0.143390284666463,0,0,0.094867126251124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187827577232059,0.0487221492381493,0,0,0,0,0,0,0,0,0,0,0,0,0.00947563603574294,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00399935671023426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115704468852903,0.143559349476672,0,0,0,0.08481175865673,0.25322733415417,0,0,0,-0.0706096934263558,0,0,0,-0.00284215356644067,0,0,0,0.228487564614673,0,0,0,0,0,0.0325884943902039,-0.0406796144443086,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.0261109261478753,0.0285165074638502,0.185033306314123,0.0584639755863181,0,0,0,0.0829544683632279,0,0,0,0,0.0948573940988632,0,0,-0.0453836623063851,0,0,0,0,0,0.103728577206523,0,0,0,0,0,0,0,0.0293748343698121,0,0.206712880469787,0,0,0,0,0,0,0,0,0,0,-0.0360210537960823,0,0,0.00890510817233287,0,0,0,0,0.00121119318946361,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326818462039253,0,0,0,0,0,0,0,0,-0.0496588414531595,0,0,0.087241823082484,0,0,0.115247225179171,0,0,0.198851019911784,0,0,0,0,0,0,0,0,-0.0192751947218053,0,0,0.0461411151356636,0.0992691818313474,0,0,0,0,0,0,0,0.157631858456913,0,0,0,-0.00479992333933157,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0949127661379871,0,0,0,-0.226196878498867,0,0.248594409606005,0,0,0,0,0,0.227337134470354,-0.000670361723740672,0,0,0,0,0,-0.130593467452538,0.320749321008645,0,-0.0156529929872043,0,0,0,0,-0.0854525166192542,0,-0.144203191938292,0,0,0,0,0,0,0,-0.0372888657112907,0,0,0,0.0205446503765559,-0.0268691026277866,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.169432245536083,0,0,-0.0556332944058948,0,0.134176521630122,0,0,0.0633006132107592,0,0,0,0,0,0,0,0,0.03287151255761,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.316699773019754,0.0231020920602511,0,0,0,0,0,0,0,0,0.000940914693889645,0,0.0403284044212787,0,0,0,0.204744863794444,0,0,0.0584292700546035,-0.00223569653022491,0,0,0,-0.0052577158252965,0,0
X000547.SZ,0,0,0,0,0,0,0,0.0167606102124823,0,0,0,0,0,0,0,0,0.0923015889350644,0,0,0.133788723734447,0,0,0,0,0,0,0,0.0277857849988298,0.109698061572534,0.00982999424064923,0.155840141765658,0,1.73472347597681e-18,0,0.202757614549777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044817162590017,-0.0607786913837665,0,0,0,0.00809167709633529,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140862602805962,-0.32250754705378,0,0,0,0,0,0,0,0,0,0,0,0.270418391047497,0,0,0,0.0316298352388689,0,0,0.192671347482938,0,0,0,0,0,0,0.0403471460808736,0,0,0,0,0,0,0.184139520698854,0,0,-0.00626481954628497,0,0,0,0,-0.0176148465463442,0,0
X300146.SZ,0,0,0,0,0,0,0,-0.068797306966764,0,0,0,-0.0749724236499137,0,0.23890018705351,0,0,0.0321608899540833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742091681443528,0,0,0,0.144377001857827,0,0,0,0,0,0,0,0,0,0.296959327401721,0,-0.0905283801077172,0,-0.0431177048424654,0,0,0,0,-0.0291775130842695,0,0
X002508.SZ,0.0245889098867832,0,0,0,0,0,-0.0498298112206994,0,0,0,0,0.303701594891937,0,0,0,0,0,0,0,0,0,0,0,0,0.196970754162223,0,0,0.0775391939679719,0,0,0,-0.0705925488578237,0,0,0,0.0301019799517505,0,0,0,0,0.0973877721742726,0,0,0,0,0,0.62676269687886,0,-0.0635394738828313,0,0,-0.080592606271397,0,0,0,0,0.00751950264132915,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902592754553987,0,0.0818598110927834,0.0416414875699348,0,-0.589335828084942,0,0,0.0496615552965496,0.00973278163562386,0.0647427464741641,0,0,0,-0.0346501464725712,0,0.226422673938401,0,0,0,0,0,0,0,0,0,0,0,0,0.0136605636630387,0,0.544122933469373,0.170898062911474,0,0,0,0,0,-0.00379734139760693,0,0,0,0,0.0200084824679705,0,0
X600118.SH,0,0,0,0,0,0.049734271127087,0,0,0,0,0,0,0,0,0,-0.00242185551631191,0,0,0,-0.0268277051440211,0,0,0,0,0,0,0.0266265274673354,0.049052549949076,0,0,0,0.0767210488893388,0,0,0,0.0211506681468676,0,0,0,0,0,0,0.0214432619745082,0,0.0997572871890827,0,0,0,0.123975039821657,0,0,0.015813069748288,0,0,0,0,-0.000287356982199827,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0324358059029195,0,0,-0.0296241815913009,0,0,0,0,-0.0547750480193924,0,-0.07243937063985,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.199982146606865,0,0,0,0,0,0,0.204778992701411,0,1.0842021724855e-19,0,0,0,0,0.00291672310719577,0,0,0,-0.0116688045591611,-0.0497997137004151,0,0,0,-0.0189681745174305,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223306460790222,-0.0196110560163372,0,0,0,0,0,-0.328035351779916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805091919140316,0,0,0,-0.101825259845126,0,0
TED,0,0,0,0.365805337446983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997058465484226,0,0,0,0,0,0,-0.371527673924711,0,0,0,0,0,-0.162457427645435,0.461205705190609,0,0,0,0,0.366214630461592,0,0.339505245721454,0,0,0,0,0,0,-0.291496679601016,0.318370835345529,0,0,0,0,0.0685187854972686,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0463481191888967,0,0,0,-0.0518983052861589,0,0,0,0,0,0,0,0.022740030913233,0,0.0375176849805691,0,0,0,-0.0785321755016034,-0.0496179628006404,0,0,0,0,0,0.160984900215202,0,0,0,0,0,0,0.00509089712138547,0,0,0,0,0,0,0,0,0,0.0289027041333059,0,0,0,0.00279231827886847,0,0
MKreturn,0,0,0,-0.00193258430541073,0,0,0,0,0,-0.00628347134382946,0,0,0,0,0,-0.017462988843447,0,-0.0557708876291651,0,0,0,0,0.0125346214098606,0,0,0,0,0,0,-0.0863189915750006,0,0.0632430783799398,-0.00929628758870132,0,0.0482423376349122,0,0,0,0,0,0.0295420338589242,0,0,-0.037706507886513,-0.07830132231585,0,-0.0370721651111058,0.122507758023137,0,0,0,0.00399512218135161,0,0,0,0,0.00233712345621992,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790139273724042,0,0,0,0,0,0,-0.000737765340292917,0,0,0,0.00159535020653856,0,0.000759528233274285,0,0,0,0,0,0,0,0,0,0,-0.000115545930455036,0,0,0,0,0,0,0,0,0.000429688221532157,0,0,0,0,-0.0020891347979115,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393234784231,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00187682735192221,0,0,-6.83972284456677e-05,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,-0.000124182466290055,0,0,0,0,0,0,0,0.00149726360611881,0,0,0,0,0,0,0,0,0,0,0,0.00062485969588939,0,0,0,0,0.000931766168211038,-9.23267787670606e-05,0,0,-0.00460464536208901,0,0,0,0,-0.00140547677725652,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000714164036019131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000719850556599814,0,0,0,0.000247377529954831,-0.00240857378154096,0,0,0,0.0010593305988571,0,0
