,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X600703.SH,X002129.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X002049.SZ,X000596.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X000799.SZ,X002236.SZ,X600779.SH,X600702.SH,X000157.SZ,X601799.SH,X002074.SZ,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0663128571439082,0,0.0419934135696767,0,0,0,0,0,0,0,0.082141585548372,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0711195455958962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.088655823616899,0,0,0,0,0,0,0,0.0237299457777481,0,0,0,0.0206783805413831,0,0
X600031.SH,0,0,0,0,0,0,0,0.292019584141979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0642347035428026,0.18160777751118,0,0,0,0,0,0,0,0,0.320041353410139,0,0,0.00317107416300334,0,0,0.0425282173467908,0.0213528355800612,0,0,0,0,0.0446869773283908,0,0,0.0128017314835415,0,0,0,0.0706732137937609,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051697791901105,0.386081041343791,0,0,0,0,0,0,0.187115043575579,0,0,0,-0.0183989877839697,0.0550769617616787,0.0941986866671934,0,0,0,0.169493822025176,-0.153009873614074,0,0,0.25436027975581,0,0,0,0.0438677229036441,0,0,0,0,0,0,0,0.0616252127742099,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0829063419245781,0.032419069331246,0,0.0034744559545944,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0221206612072867,0,0,0.0599509621196557,0,-0.0267571783909981,0,0,0,0.0245105390560078,0,0.354061214736409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109441044698627,0,0,0,-0.0663006107394796,0,0.00407478729262158,0,0,0,0,-0.0314579408439633,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828507691095679,0,0,-0.321355936884098,0,0,0.258985655063797,0,0,0,0,0,0,0.34185760080089,0,0,0,0,0.0668367408404859,0,0,0,0,0.260979650488013,0,0,-0.386356615256858,0,0,0,0,0,0,0,0.100003831487411,0,0,0,0,0.0147884084223879,0,0
X300124.SZ,0.0331592222803301,0,0,0,0.179001118134797,0,0,0,0,0,0,0,0.302555550543174,0,0,0,0,0,0,0,0.54853799773493,-0.0350187586195767,-0.174521963277015,0.227219706035075,0,0.0711613894101127,0,0.0151998277168924,0,0,0,0,0,0,0.00185637261592874,0,-0.0345501485085101,0,0,0,-0.120056175912777,0,0.417786846492152,0,0,0,0,0,0,0,0,-0.0699358471803997,0,0,0,0,0,0,0
X000063.SZ,0.134285767569571,0,0,0,0,0.0428282277078359,0,0,0,0,0,0,0,0,0.070451982483279,0.0983637288091804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192959353739918,0,0,0,0,-0.0899662628800671,0,0,0,0.0868587300386157,0,0.224949023370516,0,0.337921576088764,0,0,-0.00811404653236671,0,0,0,0,0.025985363330262,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182680043799386,0.03786728459644,0,0,0.285346268918807,0,0,0,0,0,0.0456297089650481,0.0573563813158506,0,-0.0470975713577905,0,0,0.110449006269241,0,0,0,0,0,0,-0.012713992355916,0.0510382951856278,0.0646103465803772,0,0,0,0.0601791989187991,0,0,0,0,0,0,0,0.0136388459890891,8.67361737988404e-19,0,0,0,1.0842021724855e-19,0,0
X002129.SZ,0,0,0.206934768335425,0,0,0,0,0,0,0,0,-0.0279711498770032,0.165221869344082,0,0.0949182357900809,0,0,0.129913029867967,0,0,0,0,0,0,0,0,0.252254292088117,0,0,0,0,0.0626583828720841,0,0,0,0,-0.0235846860317132,0,0,0.181849954278914,0,0,0,-8.67361737988404e-19,-0.0615724744953298,0.0262710908464,-0.108758592539643,0,0,0,0,0.00199799439553655,0,0,0,0,0.0288763072907814,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110914926173203,0,0,0.116307975075765,0,0,0,0,0,-0.0235742083404386,0,0,0,0,0,0,0,0,0,0,0,0.0108867065758832,0.0379074210658565,0,0,0.102946032989957,0,0,-0.0440515974072199,0,0,0,0,0,0,0,0,0,0,-0.014042790051018,0,0,0,0,-0.249924452772457,0,0
X000338.SZ,0,0,0,0.0122948215134402,0,0,0,0,0,0,0,0.106695666074545,0,0,-0.0321825216757113,0.127485803179221,0,0,0,0,0,-0.00183254036890022,0,0,0,0,0.0745815069626667,0,0,0,0,0.040961911713227,0,0.0230043130503145,0,0,0.00425844004668787,0,0,0,0,0,0,0,0,0.0538673839684364,0,0,0.215051451285639,0,0,0,0,0,0,0,0.0599430019021897,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.271826302897903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222365719968795,0,0.480022859895592,0,0,0.196527952675239,0,0,0,0,0,0,0,0,0,0.415310858552039,0,0,0.00638259143008078,0,0.0540656363095357,0,0,0,-0.0245359316939035,0,0,0,0,0.0320715903838261,0,0
X002241.SZ,0,0,0,0,0.103148655397457,0,0,0.76120255027984,0,0,0,0,-0.048944613169177,0,-0.0707594150157482,0,0,0,0,0,0,0,0,0,-0.389753244929928,0,0,0,0,0,0,0.296443825054103,0,0,0,0,0,-0.0379337891087459,0,0,0,0,0,0,0,0,-0.0157185048750508,0,0,0,-0.240724057759573,0,0.0397180217456452,0,0,0,-0.222663571198364,0,0
X002049.SZ,0,0,0,-0.0485006755366888,0,0,0,0,0,0,0,0,-0.0684694114863275,0,0.423536176037298,0,-0.01334832588162,0,0,0,0,0,0,0,0,0,0,0.0439937581613683,0,0,0,0.0346102228512135,0,0,0,0,0,0,0,0,0,0,0,0.398902365617075,0,-0.192919196390754,0,0,0,0,0,-0.0742105181882115,0.0913123043182737,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.183158316875646,0,0,0,0.0213983785003419,0,0,0,0,0,-0.0924421408448002,0,0,0,0,-0.068547260023401,0,0.0803342019498041,0,0,0,0.184132516738933,0,0.0651688936466026,0,0,0,0,0,0,0,0.152599527379344,0,0,0,0,0.117621941232024,0,0,0,0,0,0,0,0,0,0,-0.0170243887425337,0,0,0,0,0,0,0
X000661.SZ,0,0,0.09204751192465,0,0.165637709258508,0.123755396291527,0,0,0,0,0,0,0.313834285841274,0,0,0,0,0,0,0,0,0,0,-0.0374102198031324,0.169483461960375,0,-0.0545028482063178,0,0,-0.082435361515588,0,0,0,0,0.217939219992493,0,0.146239539732749,0,0,-0.346737159926261,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691511504387902,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929554936558454,0,0,0,0.167343912394447,0,0,0.0818260923462746,-0.0474160144339682,0,0,0,0,0,0,0,0,0.00942732858913998,0,0,0,0,0,0,0,0.0435023005134128,0.269493970444633,0,0,0.0758381883142534,0,0,0,0,0,0,0,0.0690104583421838,0,0,0,0,-0.141723601790563,0,0
X300142.SZ,0,0,0,0,0.0544380267555713,-0.25992260997404,0,0,0,0,0,0,0,0,0,0.366160754625382,0,-0.0502123084524331,0,0,0,0,0,0,0.00230245585728345,0,0,0,0,0,0.267054870773241,-0.0590471025333964,0,0,0,0,0,0,0,1.73472347597681e-18,-0.198363013432098,0,0,0,0,0,0,0,0,0,0,0.227922385804343,-0.147803482385515,0,0,0,0.0593906210320621,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.146379105346105,0,0.0090925603016649,0,0,0,0,0,0.0282832600256169,0,0,0.00100071546026473,0,0,0,0,0,0.0821723568089351,0.135663823537026,0,0,0,0,0,0,0,-0.066559314466098,0,0,0.0131160326917729,0,0.0782681224075197,0,0,0.212950778249887,0,0,0,0,0,0,0,-0.023979613829495,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69421082188274,0,0,0,0,0,0,0,0,0,0.00619703243849121,0,0,0,0,0,0,0,0.0404191172593201,0.0912487030694967,-0.0195683884491932,0,0,0,0,0,0,0.0570538083777452,0.0897967177298676,-0.0247716485643523,0,0,0,0,0,0,0,0,-0.0351862647503902,0.0461495383996433,0,0,0,-0.0103283208421084,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.193463466434253,0,0,0,0,0,0.141955788312227,0,0,0.193800905510758,0,0,0,0.0115364441148795,0,0.228202893573046,0,-0.222203712482234,0,0.184839869021867,0,0,0,0,0,0,0,0,0.211418424599255,0,0,0.123980434127606,0.138020938162234,0.270216130488073,0,0,0,0,0,0,0,0,0,-0.0241961899310581,0,0,0,0,0.117288580120749,0,0
X600089.SH,0,0,0,0,0,-0.161391956568143,0,0,0,0,0,0,0,0,0,0,0,-0.06163378938148,0,0,0,0,0,0.0194867336838848,0,-0.0687953891262236,0.11620914041157,0.213888117983814,0.179353604052966,0,0,0,0,0,0,0,0,0,0,0.225612388225291,0.0684001069849414,0,0,0,0,0,0,0,0,0,0,0,-0.0596091663111744,0,0,0,-0.200209297429459,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.122444320404512,0.416083172176222,0,0,0,0,-0.137962060717309,0,0,0,-0.111605289573412,0,0,0.00160535100124885,0,0,0,0,0.0800078789244718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243758939409222,0,0.148194283620764,0,0,0,0,0,0,0.00157449150829779,0,0,0,0.0230771815853097,0,0
X000799.SZ,0,0,0,0.467135616655354,0.199284539747636,0.211943321875914,0,0,0,0,0,0,0,0,0,0.123938106194997,0,0,0.00329420263823122,0.0307810083748831,0,0,0.0408957517852917,0,0,0,0,0.0278891083895102,0,0,0,0.0263414766807842,0,0,0,0,0.0558687554302743,0,0,0.0215344107705696,0,0,0,-0.0803936030886334,0,0,0,0,0,0,0,-0.0121080241044197,0,0,0,0,-0.0516524863409223,0,0
X002236.SZ,0,0,0.203349890760389,0,0,0,0,0,0,0,0,0,0,0,-0.0553779452175053,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0859571240588536,-0.032407140590924,0.0256543633290373,0,0,0.0534346251598603,0,0.0522862366228405,0.0870421354211076,0,0,0.0201887062002791,0,0,0,0.01223224851294,0,0,0,0,0.049989380157466,0,0,0,-0.0883160313179793,0,0,0.0246985668193298,0,0,0,-0.0171093216834767,0,0
X600779.SH,0,0.601945373441431,0,0,0.0748360484921174,0,0,0,0,0,0,0,0.0202891282865951,0,-0.0185867007412139,0,-0.0950568485150887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126550721039446,0,0,0.0725241338412424,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795979797178222,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.0793438045263542,0,0,0,0.0617196079604189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071673806264712,-0.0391089601078942,0,0,0.10963870802915,0,0,0.563795767412365,0,0.340385983834066,0,0,0,0,0,0,0,0,0,0,0,0,0.0731999048758715,0,0,-0.059082387379047,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.483643049673764,0,0,-0.0592015558418327,0,0,0,0,0.00348757648504051,0.0179823272320604,0,0,0,0,-0.015049199384304,0,0,0,0,0,0.0627207944181195,0.157015640984563,0,0,0,0,0,0,0,0,0,0,-0.131589187335688,0,0,0,0,0,0,0,0.0152533745508257,0,0,0,0,0,0,0
X601799.SH,0,0,0.0617349026989265,0,0,0,0,0,0.0654005861856479,0,0,0,0,0,0,0,0,0.238817842726027,0,0,0,0.0147849623847818,0.0207173472535555,0,0,-0.106842162025912,-0.0648751188572352,0.0882192985514075,0,0,0,0,0,0,0,0,0,0,0,0.0461220293524903,0.0805996140694694,0,0,0,0,0,0.0517307478795699,0,0,0,0,0,0,0,0,0,0.122249943892807,0,0
X002074.SZ,-0.093816087875077,0,0,0,0,0,-0.0288335469470248,0,0,0,0,0,0.240633648436723,0,0.120428116094229,0,0,0,0,0,0,0,0.145505246032434,0,0,0,0,0,0,0,0,0,0,0.203461433134143,0,0,4.33680868994202e-19,0,0,0,0.18165260548398,0,0,0,0,0,0,0,0,0.019775108999823,0,0,0.0322046591254193,0,0,0,0,0,0
X600884.SH,0,0,0,0,-0.200343355361364,0,0,0,0,0,-0.346305729617,0,0.0677529754394615,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829289419498383,0,0,0.0551347554894042,0,0.297039689682471,0,0,0,0.200036041117062,0,0,0.11276702904357,0.11715326633424,0.197441761199862,0,0,0,0.0938811616941608,0,0,0,0,0,0,0,-0.0242728906494462,0,0,0,0,0,0,0
X600584.SH,0,0,0,-0.0505283589875629,0,-0.0443311361969531,0,0.114730591106817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176103281606306,0.120545410383877,0.12234127351873,0,0,0,0,0.00527677250267458,0.0283151511172979,0.200236952819384,0,0,0,0,0,0,0,0,0,-0.0194355817942382,0,0,0.0777520440923409,0,0,0,0,0,0.0199573861397107,0,0,-0.0224946735538331,0,0,0,0.109537316586149,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208242243704739,0,0,0.119241043115504,0,0,0.166565765583066,-0.0316851930601141,0,0,0,0,0,0,0,0.0408026575068182,0,0,0,0,-0.0391385313124527,0,0,0.102626437507102,0,0,0,0,0.0112663843324771,0,0,0,0,0,0,0,0,0.0136732052742649,0,0,0,0.0515805840832441,0,0
X000733.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.200344973425716,0,0,0,0,0,0.193888967349319,0,0,0,0,0,0.136722159226048,0,0,0.0307087274250917,0,0.611878678307285,0,0,0,0,0,0,0,0,0,0,0,0.0402983412452538,0.0444505080185959,0,0,0,0,0,0,0,0,0,0,0.0147293019786606,0,0,0,0.0461269838342865,0,0
X002007.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.11251508336041,0,0.121696788103154,0,0,0,0,0,0,0,-0.278554874359648,0,0,0.3812902933982,0,0,0,0,0,-0.0714339519814123,0,0,0,0,0,0.138412649238955,0,-0.087617892247254,0,0,0,0,0,0,0,0,-0.0314622297999535,0,0,0.0461471365362771,0.0729574014782245,0,0,0,0.154412302848285,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0394996265843385,0,1.73472347597681e-18,0,0,0,0,0,0,0.0951038337570695,0,0,0,0,0,0,0,0,0,0,0.491213067689015,0,0,-0.0151208699561196,0,-0.0405090977451893,0.0145529435059351,0,0,0,0,0,0,0,0,0,0,-0.100671257237957,0,0,0.0125992346885969,0,0,0,0.0153860619896297,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150003990835746,0.108586575623342,0,0,0,0,0.0775474771402796,0,0,0,0.0608282872899023,0,-0.0633485956177853,0,0,0,0,0,0,0,-0.0337124955800361,0,0,0,0,0,0,0,-0.00665109942958697,0.0464636734928142,0,0,0,0,0,0,-0.00136311359243523,0,0,0,0,0.00288115898463292,0,0
X300003.SZ,0,0,0,0.111320785151015,0.111135157289851,0.0568112229574729,0,0,0,0,0,0,0,0,0,0,0,-0.0161625197804021,0,0,0,0.147334060501015,0,-0.132292325212624,0,0.025136204052034,0,0.0214037431582353,0,0,0,0,0,0,0,0,0.0394222960452993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701840643155797,0,0,0,-0.0403442668362478,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287310374901938,0.017280910829039,0,0,0,0,0,0,0,0,0,0.0926435464028243,0,0,0.0315061800069881,0,0,0.0822272406760483,0,0,0.10249804769646,0,0,0,0,0,0,0.115496752840151,0,0,0,0,0,0.0577039389869592,0,0.0171479041080042,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677199149771761,0,0,-0.0691762512087153,0,0.0833177942761571,0,0,0,0,0,0,0.171718911304772,-0.0429070551574486,0,0,0,0.0402900985223889,0,0,0,0,0.262642753341363,0,0,0,0,0,0,0.0473715933847916,0,0,0,0,0.200319038254028,0,-0.148550245732848,0,0.150207666066068,0,0,0,0,0,0
Change_TY3M,0,0,0.0390777223815696,0.0723203156901502,0,0,0,0,0,0,0,0,0,0,0.137658714098764,0,-0.170580854636697,0,0,0,0,0,0,0,0,0,0.111719025143453,0.0579742129231736,-0.150219020823524,0,0,0,-0.00336027656476159,0,0,0,0,0,0,0,0,-0.0670897943537259,0,0,0,0,0,0,-0.134849888356644,0,0,0,-0.0482103292842161,0,0,0,-0.291520186945661,0,0
Slope,0,0,0,0.0700706787615014,-0.366242174880893,0,0,0,0,0,0,-0.0932389590607633,-0.0310420766301824,0,0.0587607567967006,0,0,0,0,0,0,0,0,0,0,0,0,0.124574212785487,0,0,0,0,0,0,0,0,0,0,0,-0.0944059471050598,0,0,0,0,0,0,0,0,-0.0101895994363124,0,0,0,0.86353248167518,0,0,0,0,0,0
TED,0,0,0,0,0,-0.333802321600907,-0.163331790023151,0,0,0,0,0,-0.0652010045715277,0,0.0339638685362411,0,-0.0579195774137852,0,0,0,0,0,-0.0144101845227016,0,0,0,0,-0.0433805946903846,0,0,0.00487531083333446,0,0,0,0,0.0117314818387418,0.232057369859931,0,0,0,-0.0855587017922079,0,0,0,0,0,0,0,0,0,0,0.954786651475935,0,0,0,0,0,0,0
RealEstate_excess,0,0.0680372012136847,-0.0623706552039781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492641594703224,0,0,0,0,0,0,0.00331840156736279,0,0,0,0,0,0,0,0,0,0.0114088598646782,0.0421178280465243,0,0,0,0,0,-0.106645307362199,0,0,0,0,0,-0.0240043714750122,0,0,0.000567422794093272,0,0,0,-0.0201609896393521,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070732737767668,0,-0.0422677446537198,0.0312539907239192,0,0,0,0.139619484748449,-0.0620101560949147,0,0,0,-0.00314145058350784,-0.0192290705826493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571668538748713,0,0,0,-0.0343662830881802,0,0,0.0371851483630301,0,0,-0.0139132022130715,0,0,0,-0.0696658968789473,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139248593747322,0,0,0,0,0,0,0,0,0,0.00137871903980068,0.00129367967609734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000308546232971578,0.00111192719585459,0,-0.00032592923326342,0,0,-0.00156154464243108,0,0,0,0,0,-0.00463105458682122,0,0,0,0,0.00592550623674979,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00679571219730529,0,0,0,0,0,0,0.0315502542270294,0,-0.158373074901685,0.0381790934500089,0,0,0,0,0,0.0460002492447142,-0.0674036454669469,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0314634898820984,0,0,0,-0.0434579285119157,0.0770008683476593,0,0,0,0,0,0,0,0,0,-0.0886058186563468,0.0899121818237156,0,0,0,0,0,0
CarbonVol_Guangdong,0,-2.45869116067279e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493711133188479,0,0,0,0,0,0,0.00247803084880047,0,0,0,0,0,0,-0.00272674403891965,0,0,0,0,0.0021208776254321,0,0,0,0,0,0,0,0,0.00354630414841987,-0.00678637240722196,-0.0106396544936487,0,0,0,0,0.0114948662739574,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036484460491409,0.00206239392104636,0,0.00494125813168079,0.00501643061299146,0,0,0,0,0,0,0,0,0.0119155756430192,0,0,0.00135830679098551,-0.00675649547557693,0,0,0,-0.00874699925927288,0,0,-0.0224191778337173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573350215465514,0,0,0,-0.0318594861148065,0,0
