,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002007.SZ,X002371.SZ,X600741.SH,X002179.SZ,X601877.SH,X002236.SZ,X002049.SZ,X600584.SH,X000799.SZ,X300003.SZ,X002414.SZ,X601799.SH,X600779.SH,X600183.SH,X000800.SZ,X300146.SZ,X600089.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600460.SH,X600707.SH,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0.141206433233464,0,0,0,0,0.0534869110156154,0,0,0,0,0.0947121856123493,0,0,0,0,0,0.128946995562702,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.114747804923544,0,0,0,0,0,0,0,0,0.176243809392416,-0.0901845635944045,-0.0836971284754928,0,0,0.00878019363310282,0,0,0,-0.0130304996178296,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.423948828708627,0,0,0,0.0589931255322588,0,0,0,0,-0.0492828223509866,0,0.264649517092021,0,0,0.0292653040112331,0,0,0,0,0,0,-0.0250520941565231,0,0,0,0,0,0,0,0,0,0,0.111649102900008,0,0,0.168793887695012,0,0.22585940340095,0,0,0,0,0,0,0,-0.0216957050438731,0,0
X000596.SZ,0,0,0,0,0.201634708947954,0.134629392132143,0,0,-0.0443014237064495,0,0,0,0,0,0,-0.0116797364988996,0,0,0,0,0,0,0,0,0,0.130340485683184,0,0,0,0,0,0,0,0,0,0.0633002603654668,0,0,0,0,0,0,-0.0967806410892818,0,0.173239896526587,0,0,0,0,0.105373558436903,0,0.0118553058978524,0,0,0,0,-0.00363604727171218,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.225716984143074,0.133436278217875,0,0,0,0,0,0,0,0.202920457931916,0,0,0,0,0,0,0,0,0,0,0,0,0.216070725775381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10333849295808,0,0,0,0,0.0232059907255965,0,0,0,-0.0462659561169841,0,0
X600703.SH,0,0,0.0311402732614772,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0121907053407849,0,0,0,0.0934141486344945,0,0,0,0.0376987672837644,0,0,0,0,0.0942908587035417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223766143415097,0,0,0,0.154646537335316,0,0,0,-0.0198272613454119,0,0,0,0,-0.0535505099547658,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.25345480720874,0,0,0,0,0,0,0,0.218281117395633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900212949108216,0,0,0,0,-0.0715556789772923,0,0.249674840280905,0,0,0,0.108321856384552,0.0466192116999419,0,0,0,0,0,0,-0.0464908751019438,0,0
X300142.SZ,0,0,0,0,0,0.0642074238503011,0,0,0,0,0,0,0,0,0,0.0855611082487671,-0.0275581089751855,0,0,0,0,0,0,0,0,0,0,0,0.0918500555805601,0,0,0,-0.138387941620981,0,0,0,0,0,0,0,0,0,0,0,0.113990567559402,0.269434110070926,0,0,0.156597748319293,0,0,0,-0.017946782513474,0,0,0,-0.0289748210512557,0,0
X000625.SZ,0,0,0,-0.38884468940753,0,0,0,0,0,0,0,0,0,0,0,0.0336039384097471,0.0406498258323396,0,3.46944695195361e-18,0.150947236647207,0,0,0,0,-0.0138417658805071,0,0,0,0,0,0,0,0,0,0.090366027398221,0,0.641614494878145,3.46944695195361e-18,0,0,0,0,0.0023485254562762,0.146612807553157,0,0,0,0,0,0,0,0,-0.0297137673885395,0,0,0,0.0120576421809355,0,0
X002129.SZ,0,0,0,0,0,0.00894592253972793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485767498865104,0.136579342888933,0,0,0,0,0.0464609784771235,0,0,0,0,0,0,0,-0.00453078623317935,0.545258661875805,0,0,0,0,0.027888134937611,0,-0.0255960251763156,0,0.0317689313607689,0,0,0,0.0163777519941687,0,0
X002007.SZ,0.042209064685522,0,0.144177600494058,0,0,0,0,0,0,0,0,0,0,0,0,0.0473910039725177,0,0,-0.268565005233163,0,0,0,0,0,0.0497940080517945,0,0,0,0,0,0,0,0,0,0,0.146972316819732,0.00375368630371218,0,0,0,0,0,0,0,0,0.125131890775511,-0.0979699192138256,-0.0593701407791312,-0.0271251497868394,0,0,0,-0.0174079353881476,0,0,0,-0.0564457840021846,0,0
X002371.SZ,0,0,0,0,0,0.0195328607844849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234493844479515,0.617579581672171,0,0,0,0,0,0,0,0,-0.00530306232264278,0,0.0272997970619421,0,0,0.0518544628345748,0,0.0250387582148351,-0.266129052474036,0,-0.0401149927867232,0,0,0,-0.00944843975301277,0,0
X600741.SH,0,0,0,0,0,0,0.397390147661982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651053947163853,0,0,-0.0371051284291293,0,0,0,0,0,0.15630225779391,0,0,0,0,0.215205099519689,-0.0115606580366175,0,0,0,0,0,0,0,0,0,0,-0.0847685943833012,0,0,0,0,-0.0222370413534128,0,0,0,-0.0181047679611252,0,0
X002179.SZ,0,0,0,0,0,0.217246446609394,0,0,0.102238283055753,0,0,0,0,0.101311422044074,0,0,0,0,0,0,0,0,0.0889925833254045,0.214341668642996,0,0.03526292376449,0,0,0,0,0,0,0,0,0,0.0205587286660348,0,0,0,0.0629544932785427,0,0,0,0,0,0,0,0,-0.0702227936839706,0,0,0,0.0459987726712854,0,0,0,-0.0240574396552358,0,0
X601877.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0.107280377359042,0,0,0.12491131095997,0,0.0532158191732056,0,0,0,0,0,0,0,0,0,0,0,0.0422104036088519,0,0,0,0,0,0,0.0345947930669768,0,0,0,0,0,0,0,0,0,0,0.219594419826433,0,0,0,0,0,0,0,0,0.0184894193844383,0,0,0,-0.0243881230895485,0,0
X002236.SZ,0,0,0.315499679883316,0,0,0,0,0,-0.14012163772289,0,0,0,0,0,0,0,0,0,0,-0.0044211540545505,0,0.0329347782728855,0,0,0,0.070305436494565,0,0,0,0,0.0798823514089329,0,0,0,0,0,0.171871241819433,0,0,0.179878546842291,0,0,0,-0.0743676580982834,0,0,0.179234636453003,0.0823882981618621,0,-0.108561778652131,0,0.0518398405144985,0,0,0,0,0.0468220126962444,0,0
X002049.SZ,0,0,0,0,0,0.117884765004877,0,0,0.286265817142931,0,0,0,0,0,0.0935282037903725,0,0,0,0,0,0,0,0,0,0,0,0.0798207540344434,0,0,0,0,0,0,0,0,0,0,0.296662089332107,0,0,0,0,-0.0158991310079737,0,0,0,0,0,0,0,0,0.0147720100587003,0,0,0,0,0.0108888846163101,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.148226540476755,0,0,0,0,0,0,0.0266528276336315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379717550065586,0,0,0,0,0.158198225207667,0,0,-0.189388318045459,0,0,0,0.150653513164801,0.0694224285074254,0.0709017427084993,0,0,0.00786174231299623,0,0,0,-0.0499164930488274,0,0
X000799.SZ,0,0.453558599875614,0,0,0.335165576892929,0.139889917525541,0,0,0,0,0.0401825098830411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960211258706853,0,0,0,0,-0.0541081839568393,0.0328964409613531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721877701086433,0,0,0.0641069798351207,0,0,0,0,-0.00796347495999899,0,0
X300003.SZ,0,0,0,0,0.145427509660176,0,0,0,0,0,0.0864505475276538,0,0,0,0,0.0352656501114663,0,0,0,0.046447749329329,0,0,0.131045282056351,0.0403296780141993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02009813113758,0,0,0,0,0,0,-0.00937524340768071,0,0,0,0,-0.0180009082598144,0,0
X002414.SZ,0,0,0.160425511977872,0.105248060698164,0,0.112270300655933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064484344005723,-0.0407017711997032,0.115574061308118,0,0,0,0,0,0,0,0.137168715525691,0,0,0,0,0.0169908724452957,-0.0684341622584971,0,0,0,0,0,0,0,0.0645187282816414,0.0431249302411649,0,0,-0.00406894309926034,0,0,0,0,0.00131074292477188,0,0
X601799.SH,0,0,0,0,0.0746199100010121,0,0,0,0.115421314635405,0,0,0,0,0.146309834872259,0,0.000748416540517107,0,0,0.146820185090614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169729900631628,0,0,0,0,0.165975231414815,0.00174893937389528,0,0,-0.0230217387357797,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.0347270243753099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180453609480647,0,0,0,0,0.370953118687901,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829560326851036,0,0,0,0.0170821988721738,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0332808832551723,0,0,0,0,0.0716598331573121,0,0,0,0.0584627050674726,0.0909729720895509,0,0,0,0,0.150138143702431,0,0.0592895264892078,0,0,0,0,0,0,0,0,0,0,0,0.0690248810511861,0,0,0,0,0.110223509771615,0,0.284006302082726,0,0,0,0,0,0.0386436127963712,-0.0765712372905501,0,0,0.102001485875931,0,0,0,0,-0.00190253416917154,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0167878405894623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293743458060438,0,0.214463190357356,0,0,0,0,0,0,0.0174879523960607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110208314171905,0,0,0.0570799896207657,0.030058115660532,0,0,0,-0.00836117053518091,0,0
X300146.SZ,0,0,0.0293759439325293,0,0,0.132439114062319,0,0,0.00202618752599393,0,0,0,0,0,0,0.0546143576821822,0,0,0,0,0,0,0.111392447907027,0,0,0,0,0,0,0,0.121095532140259,0,0,0,0,0,0.027169060602829,0.099171250586989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260128985446856,0,0,0,0.00967477086728408,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142208512267711,0.174576325048027,0,0,0,0.0108038326768516,0,0,0,0.292411642346744,0,0,0.0184781477944685,0,0,0,0,0,0.19744457835055,0,0,0,0,0,0,-0.0689685134867078,0,0,0,0,0,0.0529327173257722,0,0,0.00544803495183008,0,0,0.00124048326341439,0,0,0,0,-0.0459599665217838,0,0
X002074.SZ,0,0,0,0,0.245186505384897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218657751155151,0,0.0266920560620241,0,0.112894170691347,0.00144575468906112,0.189726709516377,0,0,0,0,0,0,0,0,0,0.023104937354144,0,0,0,0,0,0.240683670116242,0,0,0,0,0.121244730719428,-0.033745945284897,0,0,0,0.00147268062932708,0,0,0,-0.00107220210836338,0,0
X002008.SZ,0,0,0.160628268033559,0,0,0,0,0,0,0,0,0,0,0,0.0238197635180087,0.0729795085748669,0,0,0,0,0,0.16003961857137,0.0898947490973713,0,0.0212177879152865,0.0664670029741222,0,0,0,0,0,0,0.215575932321875,0,0,0,0,0,0.00863996281731082,0,0,0,0.102424322108369,0,0,0,0,0,0,0,0,-0.00928360466078756,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0135735632091634,0,0,0,0,0,0,0,0,0.117062650003513,0.0474107643491258,0,0,0,0,0,-0.274626143065016,0,0.150723027716913,0,0,0,0,0,-0.325306391666091,0,0,0,0,0,0,0,0,0.166594190143974,0,0,0,-0.0491872480721917,0,0,0,0,-0.0841463049624527,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.293729478646512,0,0,0.0200066289011962,0,0.143213332157795,0,0,0,0,0,0.14145678145252,0.000685612542498551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410226550683003,-0.0296435986637196,0,0,0,0,-1.38777878078145e-17,0.142874235277802,0,0,-0.0449521250867545,0,0,-0.0410997101097333,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0.431277304353846,0,0,0,-0.128449818795509,0,0,0,0,0,0.873729373445676,0,0,0.063473597878458,0.41740818988677,0,0,0,0,0,0,-0.0156927446059028,0,0,0,0.0440301880436705,0,0.189836795004858,0,0.179892155392651,-0.277407387114835,-0.163453514075181,0,-0.537139094219816,0,0.0500389463684107,0,0,-0.301967982962903,0,0,0,0,0.109753927174124,0,0,0,2.16840434497101e-19,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,-0.00352912711802501,0,0,-0.0749557741284477,0,0,0,0,0,-0.0447751557757627,0,0,0,0,0,0,0,0,0,0,-0.202177946354821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551599289705497,0,0.171709033256029,0,0,-0.257053079434616,0,0,0,0,-0.0751221410407568,0,-0.0830047170608494,0.0803192569179327,0,0,0,0,0,0,-0.0296153372549229,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530822820861709,0.027249976506276,0,0,0,0,0,-0.0888147620661691,0,0,0,0,0,0.0804971754423316,0,-0.134017974689246,0,0,0.120471269321963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354309555131326,0,0.140786131419304,0,0.998784571520877,0,0,0,-0.251914330624783,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110575719697613,0,0,0,0,0,0,0.342853728989832,0.0126370240376648,0,0,0,0,0,0,0,0,0,0,0,0.0146591017777604,0,0,0,0,0,0,0,0,-0.110234171609642,0,0,0,0,0,0.166422217215438,-0.378111172122411,0.862207195726379,0,0,0,0,0.103582206146412,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019163911824957,0,0.0174988601246683,0,0,0,0,0,0,0.0805788557318554,0.0901836497818729,-0.0371664946577631,0,0,0,0,0.0594764438388175,0,0,0,0,0,0,0,-0.01511931782502,0,0.0947339941577748,0,0,0.0089785607768598,-0.00835719742469795,0,0,-0.0178764109692926,0,0,0,0.0159323178968898,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296677332283912,0,0,0,0,0.0564913238388475,0,0,0,0,0,0,0,0,0,0,0,-0.0236158298724944,0,0.0841324432215864,0,0,0,0,-0.0226737473362858,0,0,0,0,0,0,0,0.01462755869744,0,0.0173397041697397,-0.0516021956328569,-0.0173015546281661,0,0,0,0,-0.0237045561147197,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00136490405010888,0.00031928491120767,0,0,0,0,-0.00023022569387934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076177524406498,0.000611996340484149,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145081253903804,0,0,0,0,0,0,0,0,0.000531738561187396,0,0,0,-0.00373300556917934,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361427882898462,0,0,-0.0783409789214305,0,0,0,-0.0525954340810936,0,0,0,0.40627579178115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51223085456562,3.04798389637467,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00122480638488654,0,0,0,0,0,0,0,0,0,0,0,0,0.000393724790517614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194254102454062,0,0,0,0,0,0,0,0,0.00184028616806056,0,0,0,0.0010516335316604,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0207574417707289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317004411277912,0,0,0,0,0,0,0,0.00788333281458706,0,0,-0.0174670893395476,-0.00446574738933969,0,0,0,-0.0103165667210385,0,0,-0.0304758112967446,0.0506503767026741,0,0,0,-0.0671632443233326,0,0
