,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X002508.SZ,X601877.SH,X300124.SZ,X002085.SZ,X600177.SH,X300136.SZ,X600271.SH,X300003.SZ,X002008.SZ,X600089.SH,X600522.SH,X000157.SZ,X600118.SH,X002007.SZ,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X600566.SH,X002180.SZ,X300115.SZ,X600809.SH,X000050.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0715283020077068,0,0.0776345564094369,0,0,0,0.25873351064023,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0370531618119079,0,0,-0.056694359605228,0,0,0,0,0,0.0673298163756379,0.0911939516381583,0,0,0,0,0,0,0.162242055020343,0,0,0,0,0,1.73472347597681e-18,0.0243740218790954,0,0,0,0,0.00790760494715863,0,0,0,0,0,0
X600104.SH,0,0,0,-3.46944695195361e-18,0,0,0.0320840586151053,0,0.170654344069851,0,0.204257248846117,0,0,0,0.253055376623229,0,-0.0786393259309861,0,0.329894689764486,0,0,-0.0455770515537839,0.0378143998340414,0,0,0,0,-0.0691786564382788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301181645159175,0,0,-0.0153691553426262,-0.00690996952829388,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0381488105510918,0,0,-0.0761728340327689,0,0,0,0,0,0,0,0.346053670372581,0,0,0,0,0,0.294133092287669,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0242106424393885,0,0,0,0,0,0.0429222200646161,0,0,0,0,0,-0.0683035756181916,0,0,0.0716691893976889,-0.124664978507438,0,-0.0175858208039113,0.0282642245889475,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0812935969219367,0,0,0.130018848709409,0.017107406547554,0.160512004525655,0,0.00915605549081283,0,0,0,0,0,0,0,0,-0.0514888278424182,0.156507761245622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114297510673435,0,-0.00138874581696544,0,0,0,0,0,0.150237819362955,0,0,0,0.0206283375069127,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.17779279601703,0,0,0,0.0609824449130058,0,0,0,0.402076446102398,0,0,0,0,0.0289654844819158,0,0,0,0.0201001252660543,0,0,0.057212085950353,0,0,0,0,0,0,0,0.0239244591766678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871408240061551,0.0044838164947869,0,0,0,0,0,0
X000725.SZ,0,0,0.552708681643559,0,0,0,0,0,0,0,0,0,0,-0.199050202692747,0,0,0,0,-0.050362199663187,0,0.183016756557941,0,0,0,0,0,0,0,0.398263300867379,0,0,0.206283932213363,0,0,0,0,0,0,0.0559898193870768,0,0,0,-1.38777878078145e-17,0,0.178707405201678,0,-0.0112872830802446,0,0,-0.049664715255201,0.0379926084126784,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0580784117002817,0,0.0759598579233477,0,0,0,0,0,0,0,0,-0.00440599779943314,0,0,0,0,0,0.12396163007668,0,0,0,0,0,0,0,0,-0.0597320350645763,0,0,0,0,0,0,0.0303903077079709,-0.0446415437727851,0,-0.0899730091837863,0,0,-0.0487823061443376,0,0,0,0,0.00691742652840855,0.000641900091858206,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.231338318226788,0,0,0.0154703117601633,0,0,0.319656510024664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445552586730974,0,0,0,0,0,-0.0275769023373943,0,0,0,0,0,0,0,0,-0.102588337873923,0.223052563860082,0,0,0,0,0.0637101511972022,0,0,0,0,0,0
X600690.SH,0,0.446881962984347,0,0,0,0,0,0.149658064098688,0,0,0,0,0.0131591848033173,0,0.104196832968977,-0.154483387828684,0.0697409782248482,0,0,0.0533265694910593,0,0,0,0,0,0,0,0.0251428071710422,0,0,0,0,0,0,0,0,0,0,0.00340783251670608,-0.0870659791908072,0,0,0,0,0.126412406187516,0,0,0,0,0.00514124055526873,-0.00995959490744367,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.104461704735238,0,-0.00570603022770166,0,0,0,-0.0715557377895796,0,0,0,0,0,0,0,0,0,0,0.0566441107127106,0,0,0,0,0,0,0,0,0,0,0,0,0.133935181991022,0,0,0.0629264653218778,0,0,0.208969141567874,0,0,0,0,0.0669282897015309,0,0,0.0294081059510686,-0.0294851712730024,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0954279455249211,0,0,0,0.0607993946085215,0,0,0,0,0,0,0.00426532803822116,0.026253907389819,0,0,0,0.111608267317047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192427696670103,0,0,-0.0306741224363443,0,0,0,0,0,0,0,0.0121814210724669,-0.00611546113833212,0,0,0,0,0,0
X000568.SZ,0,0,0.200148069343305,0,0.517725547826166,0,0,0,0,0,0,0,0,0,0,0,0.0492586946752267,0,0,0,0,0,0.00534333555088547,0,0,0,0,0.0275216090432855,0,0,0.000865908013490593,8.67361737988404e-19,0.0744048021527789,-0.0919477488116579,0,0,0,0,0,0,0,0,0,0,0,0.188041116924428,0,0,0,-0.000915761434636859,-0.0103358068341781,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.104016198773761,0,0,0,0,0,0,0,0.0900849390164747,0,0.673885715787559,0,0,0,0,0.00759765593356297,0,0,0,-0.136203472564367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867742736537876,0,0,0,0,0.153215163358583,0,-0.0359900183209513,0.0593870987530752,0.386807711400634,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170039010229399,0.00465574618891664,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.363199325412151,0,0,0,0,0,0,0,0,0,0,0,-0.117327412141617,0,0,0,0.000430903978635142,0,0,0.100242391963217,0.0570801048838955,0,0.0112075208382644,-0.00486788110426853,0,0,0,0,0,0
X600741.SH,0,0.471600037964599,-0.0140915230191272,0.207752481999733,0,0.0613453896233611,0.0357843234426429,0.0139291674871482,0.000703598262314698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637214261186046,0,0,0,0,0,0,0,0,0,0,-0.146672843020294,0,0,0,0,0,-0.00309387073382062,0,0,0,0,0,0,0,-0.0250061680255598,0.0354593004849864,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0127972358040507,0,0,0,0,-0.0627991098224535,0,0,0,0,0.485425675371719,0,0,0,0,0,0,0,0.134855799323302,0.158095893456238,0,0,-3.46944695195361e-18,0,0.00323151354601279,0,0,0.0769568633434897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250581902150861,0,0.0237517808318364,0.0638312527830091,0,0.0129569206534222,0.0450161636508506,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0577847843812948,0.175553322110326,0,0,0,0,0,0,0.10676645247386,0.193397638860482,0.131405369523466,0,0.0269485910033512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280330652414807,0.0985688770798522,0.100041278042425,0.182166164041788,0,0,0.0301553536364506,-0.0426332222031286,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.128643516540655,-0.0731058436993373,0,0,0,0,0,-0.0296377269218075,0.116357645126161,0,0,-0.198017029693981,0,0,0,0,0,0,0,0,0,0,-0.108559661452062,0.00808348314064493,0,0.556885667929361,0,0,0,0,0.0470354550806129,0.0918586121039687,0.240802970241906,0,0,0,0,0,0.044398855822895,0,0,-8.67361737988404e-19,-0.0221578064375668,0,0,0,0,0,0
X600066.SH,-0.166170662366157,0,0,0.171206056875892,0,0,0,0,0,0,0,0,0.0498200624754549,-0.424758699540754,0,0,0.0597085105374097,0,0,0,0,0,0.254535061893348,0,0.0678501415256931,-0.00698536997661753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168989788324808,0.0397151262559507,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.131573228154254,0.0153858843744282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438559472523841,0,0,0,0,0,0,0,0.0570384728505271,0,0,0.0417859259146235,0,0,0,0,0.117069888694419,0,0,0,0.0160566982453081,0,0,0,0.0165253772625231,0,0,0.0421450163083843,-0.0300029614560344,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.308960342565955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325658552456299,0,0.0845466912454787,0.0675599542487618,0,0,0,0,0,0,0,0,0.394477126926553,0,0,0,0,0.0512292945566522,0,0,0,0,0,0,0.0577687269850617,0,0,0,-0.0116213269672492,-0.0184203659451132,0,0,0,0,0,0
X002456.SZ,0,0,0.0506342862113205,0,0,0,0,0.012118514556063,-0.0420832558451472,0,0,4.33680868994202e-19,0,0,-0.00120312321305436,0.102366404900489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221642368482114,0,0,0,0,0,0,0,0.10415564710648,0,0,0,0,0.434871400790166,0,0.233188978197231,0,0,0,0.0324051941278054,-0.0441466281011847,0,0,0,0,0,0
X002508.SZ,0,0.114203648725059,0.179360082856197,0,0,-0.0637493245525088,-0.160516111155972,-0.0898397774333927,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.141078642064336,0,0,0,0,0,0.273507839323878,0,0,0.131171914008423,0,0,0,0.0874720927700969,0.159969439974332,0,0,0,0,0,0,-0.0176963119390663,0,0,0,0,0.0327145311723706,0,-0.0704575575347036,-0.049538334432622,0,0.034640647126231,-0.0126049402592626,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0894393393569225,0,0,0,0,0,0,0,0,0,0.128659933734123,0,0,0.352966895232836,0,0,0,0,0,0,0,0,0,0,0,0,0.0631867326526966,0,0,0,0,0.112911969309568,0.0388450403246638,0,0,0.085497436622709,0,0,0.0114277292491538,0.0837576168643809,0,0,-0.0342680631959641,0.0292492718480473,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0681780278248254,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.136176151387873,0.0448921280492347,0,0.0281176017160265,0.0918915258342463,0,0,0,0,0,0,0.0308387869121832,0.131714654042477,0,0.108394822650966,0,0,0,-0.0209561825094967,0.0562510487930919,0.300302547069226,0,0,0.0541276110826628,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.162156832779778,0,0,0,0,0,0,0,0,0,0.368825102018611,0,0,0,-0.263341525499583,-0.266305643805639,0,0,0,0,0,0,-0.0976046438792958,0,0,0,0,0,0,0,-0.219566580827719,0.131934683980356,0,0,0,-0.114412501631528,0,0.274283785916967,0,0,0,0,0.228186085146484,0,0.0400724938495333,-0.0132740152014544,0,0,0,0,0,0
X600177.SH,-0.0731848654178147,0,0,0,0,0.109845420769778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174313718554539,0,-0.00653545109419133,0,0,-0.0591804088037581,0,0,0,0,0,0,0,0.116119964916017,0,0,0,0,0,0,0,0,0,0,0,-0.00261973637371388,0,0,0,0.00872936731568908,0.00845254069159674,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.230368879266439,-1.73472347597681e-18,0,-8.67361737988404e-19,0,-0.0723511773219502,0,0,0,0.166534310493155,0,0,0,0.119665744705878,0,0,0,0.239335469262499,1.73472347597681e-18,0,0.123425449791056,0,0,0,0,0,0.192312305979547,0,0,0,0,0,0,0,0,0,0,-0.0438742090274369,0,0,0.35383903273291,0,0,0,0,0,-0.00934418544079607,0,0,0,0,0,0
X600271.SH,0,0,0.00846203522008797,0,0,0.432397770396895,0,-0.0612898050543901,0,0,0,0,0,0,0,0,-0.00744632268420777,0,0,0,0,0,0,0.0908874635929174,0,-0.0690672429882627,0,0,0,0,0,0.198784670031659,0,0,0.236684896898571,0,0,0,-0.0368154450333529,0,0,0,0.09713491809462,0,0,0,0,0,0,0.0176668175178099,0.00503386979261884,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0575599353231454,0,0,0,0.0548710389070753,0.0146405384123297,0,0,0,0.137112718816719,0,0,0,0.0408470575959634,0,0,0,0,0,0.0269008284699991,0,0.0795591052246378,0,0,-0.132424247101504,0,0,0,0,0.0261104312477528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127370450939554,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.193737285056201,0,0,0,0.115235551739238,0.102520076404609,0,0,0.296000716481058,0,0,0,0,0.428448564739878,0,0,0.401282082691526,0,0,0,0.0405032564983041,0,0,0,0,0,0,-0.15464760194253,0,0,0,0,0,0.0404164221127886,0,0,0,0,0.0136864001637253,-0.0312377779576752,0,0,0,0,0,0
X600089.SH,0.661320317622347,0,0,0,0,0.0489013657949179,0,0,0,0,0.0803352551224837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444514060929088,0.325764845893763,0,0,0,0,0,0,0,0,0,0.114329528375128,0,0,0.0574374857280822,0,0,0,0.0816814450185501,-0.273912728052217,0,0,0.0162143474736073,0.0435138747369693,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.157240032750414,0,0,0,0,-0.0289439276707294,0,0,0,0,0,0.197461938327227,0,0,0,0,0,0,0.0616956160954732,0,0,0,0,0,0,0,0.35426847942259,0,0,0,0,0,0.302056079828101,0.104832993685894,0.0911608878199367,-0.402937213977447,0,0,0.0299063235333965,0.00694782672514442,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317638148433864,0,0.0516493713686915,0.0215174471745596,0,0,0,0.0123621952007367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510541911505699,0,0,0.0516090892920687,0.0675762501269451,0,0,0.0245131313920331,0.00583500137434139,0.0185695664563245,0,0.0134753103687676,0.007380808159113,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530048902867416,0,0,0,0,0,0,0.0168881596496069,0,0,0,0.0201502068922538,0.00995050680270996,0,0,0,0,0,0,0,0,0,0,0,0,0.0394808348304051,0.0116120196475513,0.0651951998497802,0.168615316435159,0,0,0,0,0,0.0327915033546855,0,-0.0197817399459158,0.0393590787751152,0,0,0,0,0,0
