,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X600031.SH,X002129.SZ,X300124.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X300142.SZ,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X600884.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600563.SH,X601799.SH,X600584.SH,X002008.SZ,X600779.SH,X002414.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,-0.0152590354475367,0,0,0,0,0,0,-0.0153337380763968,0,0,0,0,0.0696038121787636,0,0,0.0940218286497353,0,0,0,0,0,0.188686272658512,0,0,0,0,0.302069853940389,0,0,0,0,0,0,0.0113092416563269,0,0,0,0,0,0,0,0,0.0554809641606267,0,0.00190654026143059,0,0,0.0116784742463089,0,0,0,0.0374992334460698,0,0
X002371.SZ,0,0,0,0.0640839397166328,0,0,0,0,0,0,0,0,0,0,0,0.433017746137,0,0,0.0517265424342929,0,0,0,0,0,0.112699516737832,0.22466343813467,0,0.518776065358005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12424692674923,0,0,0,0,0,0,0,0.00251947187221193,0,-0.0365330121499613,0,-0.179507942970376,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0653883586625525,0,0,0,0,0,0,6.64407002266623e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0325328298738304,0,0,0,0,0.179971402561732,0,0,0.0409081194891783,0,0,0.397747301647515,0,0,0,0.149333905367763,0,0.250203619506777,0,0,0,0,0,-0.177068431412983,0,0,0,0,0,0,0,0.0143246818095458,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153811968910672,0,0,0,0.202720893887859,0,0,0,0,0,0,0.0224971588944047,0,0,0.0748179757867028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352318777881188,0,0,0,0,-0.0436345257721287,0,0,0,0,0,0
X002129.SZ,0.291111296053142,0,0,0,0,0,0,0,0,0,0,0,0.0524692943775625,0,0,0,0,0,0.0571646319879737,0,0,0,0,0,0,0.0326821163449851,0,0.0306222132652392,0,0,0,0,0,0,0,-0.00450446799545953,0,0.103578844889689,0,0,0,0,0.0894700108474822,0,0,0,0,0,0.113781541844843,0,0,-0.0121475781291526,0,0,0,0,-0.0541498673539201,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.148585561917757,0,0.600607290511026,0,0,0,0.15254089763753,0,0,0,0,0,0,0,0,0,0,0,-0.103292103582033,0,0,0,0,0,0,0,0,0,0.106078155659417,0,0,0,0.0754958955228378,0,0,0.356933385365491,0,0,0,0.0111428097627493,-0.0337368998278792,0,0,0,0,0,0
X003816.SZ,0.230507548673631,0,0,0,0,0,0,0,0,0,0,0,-0.0267602130612427,0,0,0,0,0,0,0,0.114844516204763,0,0.328745375692582,0,0,0,0,0,0,0.0746180220500469,0,0,0.108817173280132,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.115393518827437,0,0.120394518279683,0,0,0,0,0,0,0,0,0,0,0,-0.0221188033342287,0,0,0,0,0,0.225682600409614,0,-0.140321558647094,0,0.172572954884546,-0.0760078929245339,0,-0.0440880630886921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301926443955612,0,-0.106089305134305,0,0,0,-0.142495506863829,0,0
X002241.SZ,0,0,0,0,0,0.627430893390979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122493708044029,0,0,0,-0.00767177549957988,0,0,0.278589114318816,0,0,0,0,0,0,-0.186837677736015,0,0,0,0,0,0,0,0.0537428437316556,0,0,0,0.0263616403455132,0,0,0,-0.0501319820934696,0,0
X000338.SZ,0,0,0,0,0,0,0.0737179034861914,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.179017878363137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928383166937124,0,0,0,0.0952251513655879,0,0.00662474372350059,0,0.0459812672558319,0.302067748218966,-1.35525271560688e-20,4.33680868994202e-19,0,0,0,-0.0173528620816744,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264960324202411,0,0,0.129741844567758,0,0,0,0,0,0,0,0.129405512350317,0.164188271936678,0,0.128376607345483,0,0,0,0.00894043952512361,0,0.159398404455532,0,0,0,0,0,0,0.232351780039841,0,0.0128938947644277,-0.0151000836876066,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.322453426576579,0,0,0,0.302070008182589,0,0,0,0,0,0,0,0,0,0,0,0,0.207053307045711,0,0,0,0,0,0,0,0,0.0452188888879368,1.73472347597681e-18,0,0,0.0569900253990137,0,0,0,0,0,0,0,0,0,0,0,0,0.0586607879480102,0,0,0,0,0.0181238186481077,0,0,0,0.0431026409116519,0,0
X000596.SZ,0,0.363000582403481,0,0,0.225469662056976,0,0,0.161447812145542,0,0,0,0,0,0,0,0.162497756198963,0,0,0,-0.0431738525027868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784660092522842,0,0,-0.09759349214909,0,0,0.0379313272977982,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271104434400598,0,0
X002179.SZ,0,0,0,0,-0.181153400323954,0,0,0,0,0,0,0,0.021614266166837,-0.0888935333774795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593406845828826,0,0,0,0,0,0,0,0,0,0.492814950382996,0,0,0,0,0,0,0,0,-0.0265287481456171,0.0345423966368906,0,0,0,0.0304644814049824,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496317332330655,0,0,0,0,0,0.00324848849702744,0,0,0,0,0,0,0,0,0,0.186681260712687,0,0,0,0.110420596161089,0.0113652706133259,0.116809496629756,0,0,0,0,0.0302604329337882,0,0.304663994846493,0,0,0,0,0,0,-0.342629863349587,0,0,-0.0314387128953127,0,0,0,-0.040042983731432,0,0
X000625.SZ,0,0,0,0,0,0,0.000122780590079646,0,0.0734168295867237,0,0,0.235911471285636,0,0,0,0,0,0.0124150140460641,0,0.141480560200333,0,0,0,0,0,0,0,0,0,0.0151851670505972,0.115727635069768,0,0.344201662052047,0.153485644191576,0,-0.0147921217502158,0,0,0,0,0,0,0,0,0,0,0,0.127564910623299,0,0,0,-0.0167725531413745,0,0,0,0,-0.0494945702296403,0,0
X600460.SH,0,0,0,-0.0241815364231674,0,0,0,0,0,0,0,0,0.194333688342839,0,0,0,0,0.060822444340484,0.131118230420478,0,0,0.217431210563825,0,0,0,0,0.0568888671426227,0,0,0.15839982582567,0.0166989756836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256220246922188,0,0,0,0,-0.0558335313919129,0,0
X300142.SZ,0,0,0,0,0,0,0.187351797882367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639134612210238,0,0,0.063576076908241,0,0.116514275764523,0,0.100246847962408,0,0.0197129686744277,0,-0.176134216163655,0,0,-6.93889390390723e-18,0,0,-0.0187523807526517,0,0,0.516573744206218,0,0,0,0,0,0,0,0,0,0.0109508329261577,0,0
X600089.SH,0.0935588194418384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249199496619352,0.0111294804282009,0.000921815893100243,0,0,0,0.0820285936685044,0,0,0.0220429144631813,0,0,0,0,0,0,0.295175281986152,0,0,0.0943517120553535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015182424579074,0,0
X000661.SZ,0,0,0,0,0,-0.293554946255683,0,0,-0.253063900796677,0,0,0,0,-6.93889390390723e-18,0.218022309560167,0,-0.155737309728471,0,0,0,0.146695412183875,0,0,0,0,0,0,0,-0.0823624930969467,0,0,0,0,0,0.375805447469716,0,0,0,0,0.0361807169021449,0,0.117823545717049,0,0,0,0,0,0.014794687884849,0.0576863903485328,0.695761915949837,0.0505154651381383,0.390352463621885,-0.278875058406183,0,0,0,0.175492245395115,0,0
X000100.SZ,0,0,0,0,0,0,0,0.129711935773227,0,0,0,0,0,0,0.117718651685854,0,0,0.144774783695571,0,0,0.0926569837094269,0,0.0225679794152909,0,0,0,0.056579393207177,0,0,0.0677046501045433,0,0,0,1.73472347597681e-18,0,0,0,0,0.0665535738665501,0,0,0,0,0,0,0,0,0.0900309267552554,0,0.0399686730691039,0,0,0,0,0,0,0.0200472571891877,0,0
X600741.SH,0,0,0,0,0,0,0,0.205134307203572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0600802494081595,0,0,0,0.0934899944937194,0,0.0505059240534989,0,0,0,0.0582494855533968,0,0.0419817428399354,0,0,0,0,0,-0.00314943527501298,-2.71050543121376e-20,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0371628865977496,0,0,0,0,0.19044003507209,0,0,0,0,0.095790700353584,0.454999442555249,0,0,0,0,0,0.346039146074225,0,0.107596183193435,0,0,-0.0355619660849069,0,0,0,-0.191986695988558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196242987548131,0,0.0816520515359236,0,0,0,0.0615151372678703,0,0
X002180.SZ,0,0,0,0,0,0.188357326030872,0.293309685054538,0,0,0,0,0,0.1551188593917,0,0,0,0,0,0,0,0,0,0.356438319880052,0.0808062942461165,0,0,0,0,0,0,0.0145710022715606,0,0,0,0,0.13403155119127,0,0.0674325944106676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283168576881527,0.0254716149631411,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.295309591004836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112351401294156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643744502339089,0,0.0856035229183227,0,0,0,0,0,0,0,-0.0443231456485775,0.0268319775192122,0.0155914879414733,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171773846484565,0,0,0,0,0,0,0.0454878013516926,0,0,0,0,6.93889390390723e-18,0.0551030838410734,0,0,0.193143380800541,0,0,0,0.101219206425955,0,0,0,0,0,0,0,0,0,0,0,0.0635819747246803,0,0,0,0,0.120223079149534,0,0.0260626151505202,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020339326720183,0.0114103754532689,0,0,0,0,0,0,0.108144033550732,0,0,0,0,0,0,0,0,0,0,0,0,0.0294537948435564,0,0,0,0.0380376600461637,0,0,0,0,0.152895678115617,0,0,0.0383019153934555,0,0,0,-0.00555999933320531,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0467201937817944,0,0,0,0,0,0,0,0,0.529223425344262,0,0,0.0570718981475027,0,0,0.032727227692463,0,0,0,0,0,0,0,0.110497722669054,0.046924496718126,0,0,0,0.0168097569084561,0,0,0,0,0,0,0.0162873620636966,0,0,0,0,0,0,0.0245180049272816,0,0,0,-0.0108823805930748,-4.33680868994202e-19,-0.0209518086534077,0,0,-0.00538404494774683,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0527322390517601,0.0488656063875114,0,0,0,0,0,-0.0377105991499437,0,0,0,0,0.234218146751487,0,0,0,0,0,0,0,0,-0.0195902032383847,0,0,0,0,0,0,0,0,0.00112738835595005,0,0,0.12538771467368,0,0.16536545267059,0,0,0.0672597120730817,0,-0.0401976110588207,0,0,0,-0.0267038958356907,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135024283321382,0,0,-0.0338260204979245,0,0,0.0502537284314812,0,0.181496302213362,0,0,0,0,0,0,0,0,0,0.154604936261855,0,0.587615156681611,0,0,0,0,0,0,0,0,0,0,0,0,0.153931872734882,0,0,0.0330007370757287,-0.0217501080114729,0,0,0,0,0,0
X002236.SZ,0,0.0986059372957281,0,0,0,0,0,0.200007474441086,0,0,0,0,0.0703531430577073,0,0.338582572484845,0.045614243584822,0,0,0,0,0,0,0.0263608477706616,0,0,0,0,0,0,0,0.0378862150806615,0,0,0,0,0,0,0,0,0,0,0,0,0.0396014398170866,0,0,0,0.0644355375583734,0,0,0,0,0.00677610531794422,0,0,0,-0.0336420929249776,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.148679249539304,0,0.278697717696593,0,0,0,0,0,0,0,0,0.359650857237067,0,0,0.144389359240922,0.212221416462961,0,0,0,0,0,0,0,0.15180200983608,0,0,0.121348623647104,0,0,0,0,0,0,0,0,0.205432235109459,0,0,0,0,0,0,-0.0633704799968273,0,0,0,-0.0993358095602787,0,0
X601799.SH,0,0.0592044531934252,0,0,0,0,0,0.00682985856140493,0,0,0,0,0,0.157617008406197,0,0,0,0,0,0,0,0,0,0.0713142246060224,0,0,0,0,0,0,0,0,0.194924071035161,0,0,0,0,0,0,0.0260350620200489,0,0,0,0,0,0,0,0,0,0,0,-0.0200877744813997,0,0,0,0,0,0,0
X600584.SH,0,0.00128176004976826,0,0,0,-0.0806636392015665,0,0.0959155171033234,0.138719068684005,0,0,0,0,0,0,0,0.109910996322347,0,0.172218002059335,0,0,0,0,0,0,0,0,0,0,0.127955395966672,0,0,0,0.0945107368615277,0,0,0,1.35525271560688e-20,0,0,0,0,0.157926341947568,0,0,0.0470083226322467,0,0,0,0,0,-0.0139977723097824,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.17432974943415,0,0,0,0.0566914631102627,0,0,0,0,0,0,0.10666460791807,0,0,0.05165115270296,0.00773704556974012,0,0,0,0,0.062970130546385,0,0,0,0,0,0.0419084635774013,0.0119210567407238,0,0.0316919380184353,0,0,0,0,0.189731154423001,0,0,0,0,0.0755474060772365,0,0,0,-0.0518022664710164,0.0383729363940964,0,0,0,0,0,0
X600779.SH,0.044730781771272,0,0,0,0.107931496939285,0,0,0.172128666671462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039592560563425,0,0,0,0,0,0,0,0,0,0,0,0.13251153197396,0,0,0,0,0.213942866208075,0,0,0,0,0,0,0,0,0,0,0,-0.00633661265740097,0,0,0,0.00403448270250882,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.166859253482472,0,0,0,0,0,0.0426878351583285,0,0,0,0,0,0,0,0,0,0.0862787316162985,0,0,0,0,0,0,0,0,0,0.0494677758605024,0,0,0,0,0,0,0.0520662186480963,0,0,0,0,0,0.557393331027188,0.0574517754229317,-0.0116189349778173,0,0,0,0,0,0,0
X000977.SZ,0.167242704268439,0,0,0,0.131381428458083,0,0,0,0,0,0,0,0,0,-0.059017083910607,0,0,0,0,0.221795099520557,0,0,0,-0.00748128833246821,0,0,0,-0.231573951565361,-0.130838465093996,0,0.143520266803948,0,-0.0583921150646816,0.177230037989552,0,0,0,0.167856307965312,0,0,0,0,0,-0.0125370915213999,0,0,0,0,0,0,0,0.00129247017530433,-0.0468593416395656,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119981571163693,0,0,0,0,0,0,0,0.0321777457361196,0.317624406397844,1.73472347597681e-18,0,0,0,0,0.0803095400313897,0,0.163309163185619,0,0,0,-0.137617896620089,0,0,0.221449547335831,0,0,0,0,0,0,0,0.0710346005536743,0,0,0,0,0,0.00947034706141919,0,0,0,0,0.019634451431113,0,0
Change_TY3M,0,0,0,0,0,-0.218773411148077,0,0,0,0,0,0,0.218244201494645,0,0,0,0,0,-0.0493611611327115,-0.0118197505294597,0,0,0,0.232620615172636,-0.00544358529629885,0,0,0,0.0760033924089656,0,0,0,0,0,0,-0.276677706351584,-1.73472347597681e-18,0,0,0.344956085312543,0,0,0.0314724261958949,0.199821725705896,0,0,0,0,0,0,0,0.0201830176135008,-0.062880538895052,0,0,0,-0.0485523700990696,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.128128344506678,0,0,0,0,0,-0.020531152081161,0,0,0,0,0,0,0,0,0,0.112088174925081,0,0.239484472335567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308309124580625,0,0,0,0,0.518492850142873,0,0.609048758648157,0,0,0,-0.642737959173129,0,0
TED,0,0,0,0,0.0156320967601996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128245226432876,0,0,0,0,0,0,0,0,-0.100192954473913,0,-0.213924046078108,0,0,0,0,0,0,0,0,0,-0.0210796627094232,0,0,0,0,0,0,0,0,0,0,0.863958480158521,0,0,0,0,0.095124668682271,0,0
RealEstate_excess,0,-0.014503159171645,0,-0.0331723614167255,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123150210950344,0,0,0,0,0,0,0,0,0,0,0,0,0.0951824231466449,0,0,-6.93889390390723e-18,-0.0208452797922738,0,0,-0.0515882132045971,0,0.0534692238244726,0,0,0,0,0,0,0,0,-0.0650634429037063,0,-0.0889816895560905,0.0249457868149635,-0.0311769153289692,0,0.0178034381415851,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631989623179538,-0.18595968336598,0,0,0,0,0,0.02334116398953,0,0,0,0,0,0,0.0901670023405964,0,0,0.0115361362312513,0,0,0,0,0.0237203798706147,0,0,0,0,0.175879070175997,0,0,-0.0608538536158324,-0.113066513019385,0,0,0,0,0,0,0,3.46944695195361e-18,0.00635819463454329,0,0,0,0.0417633864092243,0,0
MKvol,0,0,0,0,0.00392400574116129,0,2.71050543121376e-20,0,0,0,0,0,-0.00132899691373997,-0.00366905873846651,0,-0.00126732662206553,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262551060963155,0,0,0,-0.000726629342119196,0.00441078776144539,-0.0022427995979704,0,0,0,0,0,0,0.00280030353053524,0,0,0,0,0,0,0,0,0,0.00952980006430743,-0.00844610648088188,0,0,0,-0.000896743417202395,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153748848942352,0,0,0,0,-0.13823142609664,0,0,0,0,-0.00364096987927182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209691154337012,0,0,0,0,0,0,0,-0.6012651759954,0.286691034982145,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00632395688880228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102494835426738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473443661346453,0,0,0,0.00508655636426858,0,-0.000920040919303719,0,0,0.0626142203068049,-0.0513639630252229,0,0,0,-0.0354748989032468,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118539973643329,0,0
