,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X000063.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600867.SH,X002456.SZ,X601877.SH,X600066.SH,X000625.SZ,X600271.SH,X000596.SZ,X600487.SH,X002294.SZ,X000100.SZ,X600566.SH,X000661.SZ,X002241.SZ,X002508.SZ,X000981.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X002180.SZ,X002038.SZ,X002007.SZ,X000050.SZ,X300136.SZ,X600177.SH,X000869.SZ,X002049.SZ,X600522.SH,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.396106422995673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208320666428558,0,0,0,0,0.00665690057108375,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0259710356822468,0,0.140025017364103,0,0.361987660657956,0,0,0,0,-0.114344613812994,0,0,0.106071263108575,0,0.122099086316973,0,0,0,0,-0.597648507651277,0,0
X600741.SH,0,0.0818547361001573,0,0.0343512175428107,0,0,0,0,0.174926482879769,0,0,0,0,0,0,0,0,0.0472056975553352,0.186448251152252,0,0.0162692895684053,0.0359617695623795,0,0.00979258370868696,0,0,-0.0190651623767643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896409697129605,0,0,0,0,0.0142680926559732,-0.0849373584387583,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.181327595843585,-0.0893897361295675,0,0,0,0,0,0,-0.0944703968709699,0,0,0,0,0.461889433925201,0,0.0247835340659996,0,0,0,0,0,0,0,-0.0466856672185841,0,0.0226849876402994,0,0,0.458956819044902,0,0,0,0,0.408016537957284,0,0,0,0,0.0283258052764715,0,0,0,0.0795801498863344,0.0141075770819074,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317377125115793,0,0,0,0,0,0,0,0,0,0.520237949575153,0,0,0,0.0364025321529075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244735986452483,-0.0043069501773052,0,0,-0.164902151206484,0,0,0,0,0,-0.0144228620667516,0,0,0,0,0,0,0
X000338.SZ,0.0265006069084384,0,0,0,0,0,0,0.13964546341275,0,0,0.191892595564352,-0.0453449203674396,0,0,0,0.137379392823725,0,0,0,0,0.0144220529034678,0,0,0,0,0.0380084805293271,0,0,0,0,0,0,0,0,0,0.185434034187476,0,0,0,0,0,0,0,0.0564478536104737,0.0317489161812375,0,-0.0144344883618276,0.05323331303262,0,-0.0702148482326162,0,-0.017364485639285,0,0,0,0,0,0,0
X600031.SH,0,0.020664472360207,0,0,0,0,0,0,0,0.233197393264248,0,0,0,0,0.166048476021067,0,0,0,0.0363964157732193,0,0,0,0.0099134864424579,0,0,0,0,0,0.0809962574813434,0,0,0,0,0.112044356098283,0,0,0,0,0,0,0,0,0,0.00464340447309715,0,-0.175595181498763,-0.0570522763004994,0,0,0,0,-0.0122021488054031,0.0127787181794136,0,0,0,0,0,0
X002236.SZ,0,0,0.430744154681279,0,0,0,0.0674238952468618,0,0,0,0,0,0,0.0840780036531816,0,0,0,0,0.153109285725432,0,0,0,0.0796849087103713,0.134909277107608,0,0,0,0,0,0,0,0,0,-0.128253221198628,0.186605349867169,0,0,0,0,0,-0.0156248289573607,0,0,0,0,0,0,0,0,0,0,0.00242363835815412,-0.0350059420413365,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0934491036044122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911649469063148,0.260183349875895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420167177448191,0,0,0.225012971724589,-0.216646281215131,0,0,0.00410518675527332,0,0,0,0,0,0,0,0,0.0454360970734046,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.194464650799581,0,0,0,0,0,0.223693224943338,0.0544678550939066,0,0,0.240006362481191,0,0,0,0,0,0,0,0,0,0.0673558877561958,0,0,0.114603546406122,0,0,0,0.0873629158233674,0,0,0,0.199521383302959,0,0,0,0.210719797355755,0,0,0,-0.0334622911023161,0,0,0,1.38777878078145e-17,-0.160121260101666,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0388757546282572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365186400789784,0,0,0,0,0,-0.101749951206774,0.255229621891312,0,0,0,0,0,0.00633466456131149,0,0,0,0,0,0,0,0,0.108986031860047,0,0,-0.035021174149891,-0.0598327929044774,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0600610103082965,0,0,0.304454121896059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.124872154773307,3.46944695195361e-18,0.179035993766555,0,0,0,0,0,0.0614849897327763,0.000928673138649684,0,0.0803271640305411,0,0.25578208688432,0,0,0,0.0388879606626264,0,-0.0158496280132042,-0.0381632186391784,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0240965888294924,0,0.0110963202329192,0.0109193065110757,0,0,0,0.61035173967585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470608496647103,-0.028504452567084,0.0551592397146549,0.118954741198162,0,0,0,0,0,0,0.0827335117359543,-0.00382076136349915,0,-0.0351200251214745,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.301516817745912,0.642300578116949,0,0,0,0,0,0,0,0,0,0.0396923212401726,0,0,0.108150666887587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310735491422459,0,0,0.0864871918414084,0.11597756875494,0,0,0,0.0580963420405275,0,0.0010835347896979,0,-0.016197814035089,0.0144458133354333,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302150487681253,0,0,0,0,0.00390412998928199,0.0373786506359756,0,0,0,0.355916554296074,0,0,0,0,0,0,0,0,0,0,-0.0937094009694325,0,0,0.226992122973368,0.03862853139267,0,0,0,0,-0.0234005335458406,0,-0.157234300976058,0,-0.287216857421952,0.106074504862976,0.111807840913462,0,0,0,-0.0235498779233186,0,0
X600066.SH,0,0,0,0,0,0,0,0.0907907512498405,0,0,0,0,0,0,0,0,0.0212302382916038,-0.0702982447507301,0.0624608334401733,0,0.0991725616983627,0,0,0,0,0,-0.0696337559564008,0,0,0,0,0,0,0,0.0259050631677225,0,0,0,0,-0.152740456726416,0,0,0,0,0,0,0,0,0,0,0,0.00364683311631743,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.00856439868389702,0,0,0,0,0.0579125619688555,-0.106934822527538,0,0,0.0659718688431337,0,0,0,0,0,0,0.0373066513248129,0,0,0,0,0,0,0,0,0,0.00411336359470708,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.100955643703464,0.129478190587934,0,0,0,0.23151068726821,0,0,0,0.00409125514887806,0,0,0,0,0,0,0
X600271.SH,-0.0829301733975395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152786169322688,0.0506581844600877,0,0.166764254652904,0,0,0,0,0,0,0,0.0163583971959232,0,0.367531375340487,0,0.203209809023527,0,0,0,0.309670508320696,-0.154865375653594,0,0,3.46944695195361e-18,0,0,-0.0716447412145275,0,0,0.214202069761207,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.152938471658305,0,0,0,0,-0.037557052898867,0,0,0,0,0,0.30198835812692,0,0.131961725800728,0,0,0,0,0,-0.0770176399621236,0,0,0,0,0,0,0.0623254724258841,0,0,0,0.141596139852089,0.0042298518838292,-0.0107273443458016,0,0,0,0,0,-0.0291006632275818,-0.0393924755495404,0,0,0.00945096216539276,-0.0273468404628478,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0226853968343391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306145718295373,0.1400347693059,0,0,-0.0224280534489807,0.541528070944375,0.11030015588101,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0395452374576748,0,0,0.40066777159528,0.0703629829617636,0,0,0,0,0,0,0,0,0,0,0.0670851559325072,0,0,0.084701998639002,0.00772250943986579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310470070064136,0,0,0.0256068688275692,0,0,0,0,0,0,0,0.260291730694078,0,0.010261128577659,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0986322325665804,0.158077568147951,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.00170709453997069,0,0,0,0.0974000013023347,0,0,0.0928864474919648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249493931206732,0,0,-0.0133881991509187,0.0768043052324341,0.0136418493053284,0,0,0,-0.0226119801779941,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.261901597054642,0,-0.0647406449005774,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0795207022203024,0,0.113158351439534,0,0,-0.0213939111322144,0,0,0,0,0,0,0,0,0,0.336209788760445,0,0,0,0,0,0.199408429251784,0,0,0,0,-0.110507033029872,0,0,0,0,0,0,0,-0.00453048612207371,8.67361737988404e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.167409573255435,0,0,0,0,0,0,0.0498345887034542,0,0,0,0,0,0,0,0,0.392503256185067,0,0,0,0,-0.195687135027336,0,0,0,0,0.271968840600454,0,0,0,-0.118349303751899,0,0,0.119492657463458,0.127073993719865,0,0.0200829590799314,0,0,0,0,0,0,0,0,0,0,0.0121234004019087,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.063257130787732,0,0,0,0,0,0.148964774770459,0.109807429538627,0,0,0,0.0896747062671695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907640053605752,0,0,0.217058605501698,0,0,0,0.132941412148084,0,0.225429885808342,0,0.00385353509021135,-0.0459867858909743,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.146649403151629,0.0662324743689902,0,0,0,0,0,0,0,0,0,0,0,0.0729715670436697,0,0,0.127289775197383,0,0,0.067119821858899,0,0.0632900430219125,0.0413610365641434,0,0.0119640393014557,-0.00438409501995667,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.068767539514115,-0.110160412618518,0,0,0,0,0,0,0,0,0,-0.113125867626868,0,0,-0.280846978013092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431783909618863,0.00129903095294511,0,-0.0312121017392896,0,0.243800349033755,0,0,0.0844495704794527,0,0,0,0,0.0538430935625121,0.00957188334302882,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182504793551234,0,0,0,0,0,0,0.0133145549910191,0,0,0,0,0.0080146434750144,0,0.0754972394470653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023947735826177,0.0324802526110918,0,0,0,0,0.0166910216565081,0.00228773330166119,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.093270117520776,0,-0.0470052099036718,0,0,0,0,0,0.133905008999811,0,0,0,0,0,0.0636296261694842,0,0,0,0,0,0,0,0.118573283207821,0,0,0,0,0,0,0.0291795644707107,-0.0112058339143912,0,0,0,0,0.108990768439017,0,0.0675420526220693,0,0,0,0,0,0,0.172243533176615,0,0,-0.0499115319685427,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0332242513826699,0,0,0,0,0,0,0.166723826461322,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.136608274050528,0,0.0749704647274646,0,0,0,0.0102713529285913,0,0,0,0,0,0,0.160058482283589,0.138595081779331,0,0,0.181307888255039,0.0431936221574907,0.0558135903900305,0,0,0.00115780966269208,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.196066283807104,0,0,0.0283556294458088,0,0.08299328127506,0,-0.0279322132195782,0,0,-0.327911296304786,0,0,0,0,0,0,0,0,0.0691062529554431,0.219179778016636,0,0,0,0,0,0,0,0.343636967974459,0,0,0,0,0,0,0,0.14106055996188,0,0,0.117868987613719,0,0,0.0654533555835316,0,-2.16840434497101e-19,0.0292462435055506,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.0173733529711621,0,0,0,0.111826232063209,0,0,0,0,0,0,0,0.0820928750574884,0,0,0,0.163210883151246,0,0,0,0,0,0,0,0,0,0.446064019003993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300608022116506,0,0,-0.0190883506208471,-0.00577577079836548,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.307942922268038,0,0,0,0,0,0,0,0,0,0,0.284912934608453,0,0.00596280118609911,0.0652823542141842,0,0,0,0,0,0,0,0.284379393944485,0,0,0.165065476367116,0,0,0,0,0.0857101729874946,0.153037587814035,0.0165443113907323,0,0,0,0.0210297530142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.0385937892095704,0,0,0,0,0,0,0.00578530518036294,0,0,0,0,0.0944103803628117,0,0,0,0,0,0.336426274992222,0,0,0,0,0,0,0.315550503913592,0,0,0,0,0.0174463833660282,0,0,0.0562579306653756,0,0,0,0,0,0,0,0.0126415437346331,-0.026969131290257,0,0,0,0,0,0
X300136.SZ,0,0,0.119560723236226,0,0,0,0,0,0,-0.195458785006713,0,0,0,0.249891226198848,0,0,0,0,0,0,0,0,0,0,0,0.234836284388423,0,0.244460236221746,0,0,0,0,0,0.426866655504348,0.0429108779343901,0,0,0,0,0,0,0.019017716854952,0.113639891601347,0,0,0,0,0,0.0208108699140387,-4.33680868994202e-19,0,-0.00608435797575451,-0.018917197703569,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.094371910570448,0,0,0,0,0,0,0,0.0159944744997661,0,0.0265629059463861,0,0.0484699150394863,-0.0553855496693895,0.0176418690988736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105727032387867,0,0,0,0,0,0,0,0.108760524780181,0.0341640601998299,0,0,0,0.0283080932649851,0,0,0,-0.0172287599259493,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.118781564586083,0,0,0,0,0,0,0,0,0.0803441617735336,0,0,0,0,0,0,0,0.212898487159238,0,0,0,0,0.161266162465963,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.145395530077377,0,0,0,0.0220246894903309,0,0,0,-0.0231634939212705,0.0601819335930579,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.00357829683215465,0,0,0,0,0,0.0367627058208058,0,0,0,0,0,0.0509244534393235,0,0,0,0,0,0.0600387090339914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826174946996541,0.183006470198256,0.236039372308174,0,0,0,0,0,0.270217459912955,0,0,0.191674459863351,0,0,0,0.0970198317568855,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.124707292362691,0.0381133519014402,0,0.0680883293876121,0,0.0670466947374262,0,0,0,0,0,0,0,0,0,0,0,0,0.206732479019139,0,0,0,0,0,0.271826347513627,0,0,0,0,0.18500912898202,0,0,0,0,0,0,0,0,0.122341009618517,1.38777878078145e-17,0,0,0,0,0.117306840186109,0,0,-0.0242567740927419,0.0815451198716611,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.123711079138935,0,0.287503444544023,0,0,0,0,-0.126010486274946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170352362500955,0,0.348725226774485,0,0,0,0,0.0529898477998036,0,0,0,0,0,0,0,0,0,0.182859102892809,0,0.111802555468995,0,0.20939881929055,0,-0.154393616509158,0,-0.0156593792561983,0.0292579498207802,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.0744129980274471,0.185365755537946,0,-0.0326354619368689,0,0,-0.253329655121279,0,0,0,0,0,0,0,0,0,0,0.173969515423129,0,0,0,0,0,0.0247725717467039,0,0,0,0,0.0251358702914259,0,0.287098088031031,-0.142055701046733,0.00490704423805318,0,0.277788675138864,0,0,0,0,0,0,0,0.017521792879272,-0.0283752110057961,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.124819648177477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873346285904999,0,0,-0.00938954196727679,0,-0.0139434004154015,0,0,0,0,0,0,0,0.0779610934982432,0,0,0,0,0,0,-0.0209432828485148,0,0,0,0,-0.140108235820816,0,0,0,0.165957145485959,0,0.0883346105677273,0,-0.0691167333460901,-0.124443644524018,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.351688190230556,0,0,0,0,0,0,0,0,0,0,0.530658764829998,0,0,0,0,0,0,0.453297538114885,0,0,0,0.0353168775906679,0,0,0,0,0,0,0.216658286626373,0,0,0,0,0,-0.0577653366187302,0,-0.152228894745197,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.364070841980636,0,0,0,-3.02299254844395,0,0
TED,0,0,0,0,1.22499407062776,0,0,0,0,0.103105801415031,0,-0.270126248335541,0,-0.371663626262466,0,0,0,-0.463837439495262,0,-0.0743082507807732,0,0,0,0.323899182297122,0,0,-0.0154733398583612,-0.158532409941474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162709957734911,0,0,0,0,0,0,0,-0.499842989767229,-0.182922153675915,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0112551250266995,0,-0.0441619169656847,0,-0.1165899917407,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0484173961265047,0,0,0,0,0.0129768222087222,0,0,0,0,0,0,0,0.0644834155707856,0,0,0,-0.0432557214904761,0,0,0,0,0,0,-0.0202812539972164,0,0,0.0327680052393994,0,0,0.00464438947012022,-0.00701270043386896,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0295632035975209,0,0,0,0,0,0.0312446931402666,-0.0419074863648778,0.0181846706021804,0,0,-0.10555834368974,0,0,0,0,0,0.0536165493740413,0,-0.00436472244221607,0,0,0,0,-0.0185439712812953,0.00571839885173897,0,0,0,0,0,0,0,0,0,-0.0177341574504566,0,0,0,0,0,0.0279392075912059,-0.0474437460159051,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183159762065878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014106533749734,0,5.60884728010618e-05,0,0.000195876642680342,0,0.00323337636869423,0,0,0,0.00271936273074665,-0.00161719728133413,0,0,0,-0.0238536017314903,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0170216267842966,0,0,-0.0497169051578848,0,0,0.0692736871909709,0,0,-0.0242937963375609,0,-0.0175700982284017,0,0,0,0,0.0213146855792256,0,0,0,-0.0492996961687417,0,0,0,0,0,0,0,0,-0.0328932640468175,0,0,0,0,0,0,0,0,0,0,0.0646479636017687,0,0,0,0,-0.0411150138988745,-0.0745643080527587,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0121017772808314,0,0,0,-0.00445117871965576,0,0,0.00569615723263625,0,0,0,0,0,0,0,0,0.00574469830217736,0,0,0,0,0,0,0,-0.0022451736872354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170522370413802,0,-0.00317184038347724,0,0.014715026296672,0.0133253986604345,0,0,0,-0.0269936198676729,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.017867657692714,0,0,0,-0.00620649328098507,-0.0167938704222389,0,0.00685031726446003,0,0,0,0,-0.0204419865381951,0,0,0,0.00139214762297742,0,0,0,0,0,0,0,0,0,0,0,0.00397348435446041,0,0,0,0,0.00480105700959807,0,0,0,0,0,-0.00454652001563468,0,0.0193922645914586,0.00903217221177887,0,0,0,-0.126132997048102,0,0
