,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600839.SH,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X002456.SZ,X002049.SZ,X002236.SZ,X600522.SH,X600066.SH,X600460.SH,X002129.SZ,X000066.SZ,X601877.SH,X600183.SH,X600741.SH,X002185.SZ,X002085.SZ,X600487.SH,X000800.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.476130351792299,0,0,0,0,0.0352006826502553,0,0,0,0,0,0,0,-0.0118412790988569,0,0,0.122358664222149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100173223619008,0,0,0,0,0,0,0,0,0,0,-0.006087363859774,0,0.0308325542239076,-0.135200328432093,-0.0443106761471496,0,0,-0.0477530679364189,0,0
X000858.SZ,0.158361194808564,0,0,0,0,0,0.565246903618344,0,0,0,0,0,0,0,0,0,0,0.0143152222578687,0.129680769572449,0,0,0,0.0290701530347488,-0.110258612165239,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0619857027016819,0,0,0,0,0,0,0,0,0,0,0.0222791888332268,0,0,0.585850414690764,0.112451263267349,-2.16840434497101e-19,0.0952102093601701,0,0,0,0,0,0,0.00711044442585338,0,0.1846694177312,0,0.00720555607115249,-0.0462322722107944,0,0,0,0,0,0,0,0.0681398786304274,0,0,0,0,-0.0485277123186855,0,0,0,0,0,0
X600276.SH,0,0.219078968085299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04459993870122,0,0,0.118158452831727,0,0,0,0,-0.196968905307981,0,0,0,0,0,0.0195193742670088,0,0,0,0,0,0,0,0,0,0,0,0,0.139929943365543,0,0,0.278643294780485,0,0.016969771341477,-0.0734120982108732,0,0,0,0.0431813788500321,0,0
X002415.SZ,0,0,0,0,0,0.0844722907165715,0,0,0,0,0,0,0.0356114553092043,0,0,-8.67361737988404e-19,0,0,0,0.0051642106735396,0,0.212624126965532,0,0,0,0,0,0,0,0,0,0,0,0,0.0992723164130157,0,0,0,0,0.0383670979379403,0.0653749053514961,0,0,0,0,0,0,0,0,0.0495587319989659,0,0,0,0.0326548318887353,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.298159930221,0,0,0,0,0,0,0,0,0.114254084561878,0,0,0,0,0,0,0.0972966323482215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157377005394863,0,0,0,0.00186763743048732,0,0,0,-0.00428510350565264,0,0,0,0,0.00824948625569878,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0755529862070013,0.601711198565888,0,0,0,0,0,0,0,0,0.114855498366829,0,0,0,0,0,0,0,0,0,0,0,0.133069550786504,0,0,0,0,0,0,0,0,0,-0.0342573033684569,0,0,0,0,0.0592286946845414,0,0,0,0,0.0343037910353472,0,0.0578175087154532,0,0,-0.00757351942559293,0,0
X000651.SZ,0,0,0,0,8.67361737988404e-19,0.427449448735701,0,0,0,0.0918724804312242,0,0,0.00672802862525407,0.0557435824193931,0,0,0,0.0554814904490532,0,0,0,0,0,0,0,0,0.00729836331864036,0,0,-0.047358168303546,0,0.0828454656222897,0,0,0.0526636553020069,0,0,0,0.075803843761029,-0.0603192318812992,0,0,0,0,0,0,0,0,0,0,0,0.0164624464289968,-0.0502042891626436,0,0,0,0.113530790708723,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267609381660721,0,0,0,0,0,0,0,0,0,0,0.00269262457547579,0,0.123565159515954,0,0.212965988246518,0,0,0,0,0,0,0,0,0,0.128960331392045,0,4.33680868994202e-19,0,0,0,0,0.00584178273670694,0,0,0,0,0.113401141791731,-0.0627194863931268,0,0.080122558718869,0,0,0,0
X003816.SZ,0,0,0,-3.46944695195361e-18,0,-0.468199713256192,0,0,0,0,0,0,0,0,0,0,0,0,0.316238019854642,0,0,0,0,-0.18660511241162,0.157095906827571,0,0,0,0,-0.0914863485767855,0,0,0.358161945821848,-0.134687303612002,0,0,0,0,0,0,-0.162243431418408,0,0,0,-0.0357925622183339,-0.0374886347543322,0,0,0,0,0,-0.0630709048319739,0,0.257543088225566,0,0,-0.102534282675654,0,0
X000568.SZ,0.0346667605895396,0.168776279156316,0,0,0,0,0.552805228650533,0,0,0,0,0,0,0,0,0,0,0.0134939644090969,0,0.0663149741444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194562662016859,-0.0209938677772418,0,0,0,0,0.000819257220373605,0,0,0,0,0,0,-0.0423246315873115,0,-0.0957522424447902,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892914340321798,0,0,0,0.0533791284902226,0.0271625637431721,0.41947145045189,0.00785352767309012,0,-0.0126770425795226,0,0,0.0814928614241539,0,0,0,0.0735453348751586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245852747670057,0,0
X600031.SH,0,0,0,0,0.0854687328708902,0,0,0.137920667896906,0,0,0.202463442226175,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0477900451942525,0,0,0,0.0708620355034858,0,0,0,0,0,0,0.179595029812827,0,4.33680868994202e-19,0,0,0,0,-0.0171800666263827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.101862847758134,0.0416279948839486,0,0,0,0,0,0,0,0,0,0,0.174078182576777,0,0,0,-0.0678983609400564,0,0,0.1685641653746,0,0,0,0,0,0,0,0,0,0.17545184532103,0,0,0,0,0,0,0,0,0.0908919088553751,0,0,0,-0.0571402899178013,0,0,0,0,-1.73472347597681e-18,0,0
X300124.SZ,0,0,0,0.127711235522867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900293964847981,0.428782643317244,0,-0.113484215284736,0,0,3.46944695195361e-18,0,0,0.0369714129992639,0,0,0,0,0.0633625800499442,0,0,0,0,0,0,0.0313914806366722,0,0,0,0,0,0,0,0.111029201051408,0,-0.12770250821881,0.066418543218566,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.00765544402197989,0,0,0,0,0,0,0,0,0.144605749133756,0,0.0409305307219363,0,0,0,0,0,0,0.0936112475016436,0,0,0,0,0,0.236352632678903,0,0,0,0,0,0,0,0.0724483341449524,0,0,0,0,0,0.328503775422684,0,0,0,0,0,0,0,0,0,0.0552658916211217,0.0908975991225863,0,0,0,0.186307003690051,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249034995364187,0,0,0.00748888066858002,0,0.0168775093194209,0,0,0,0,0,0,0,0,0.0471189515403519,0,0,0,0,0,0,0,0.0220383542325087,0.0106250021424045,0,0.238479846402381,0.246707989449173,0,0.136953417075254,0,0,0,0,-0.021942681499086,0,0.0125870159083987,0,0,0,0,0
X002304.SZ,0.0615925161328491,0.501017006357445,0,0,0,0,0,0,0,0,0,0,0,0,0.0754910563371356,0,0.112750668520769,0,0.0705381216201443,0,0,0,0,-0.132462637474498,0.0210474918950284,0,0.0608759990832733,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905329044259335,0,0,-0.192203156702608,0,0,0,0,0,0,0,0,-0.0657653157519889,0,0,0,0,0.0379009913532204,0,0
X000338.SZ,0,0.167020935665622,0,0,0,0.062178168321932,0,0,0,0.0388923380215212,0,0,0,0,0,0,0,0,0,0,0.183325879603027,0,0,0,0.0318802031394345,0,0,0,0,0,0,0,0.0806224581990558,0,0,0,0,0,0.137756114256664,0,0,0,0,0.156951036660421,0,-0.0854715764193641,0,0,0,0.0379286646306495,0,-0.00696748444955239,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.124555794656818,0,0,0,0.653134908817391,0,0,0,0,0.192446641522624,0,0,0,0,0,0,0,0,0,0,0.0585283142696985,0,0,0,0,0,0,-0.0686328205874814,0,0.0591517232493509,0,-0.0919730332446629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220738610923365,0,0.0715182782926331,0,0,0.0234198757776274,0,0
X000100.SZ,0,0,0.055027100955243,0,0,0,0,0,0,0,0,0.58392023423171,0,0,0,0,0,0,0.072087141267887,0,0,0.0502791032312425,0,0,0,0,0.0472214272559286,0,0.107688494113863,0,0,0,0.0984044818879823,0,0.0128069044088494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797538115911392,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.417242856036833,0,0,0.101159162766797,0,0,0,0,0,0,0,0.11642432244773,0,0,0,0,0,0.0633945629855794,0,0.400111482356642,0,0,0.0133423012984608,0,0,0.0272394514717209,0,0,0,0,0,0,0,0,0.257313197649573,0,0,0.175730239793762,0,0,0,0,0,3.46944695195361e-18,0.030903608852388,0,0,0,0,0.181214398523036,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0672007656196683,0,0,0,0,0,0,0.0704413818856024,0,0,0,0,0,0,0.129291032700448,0,0,0,0,0,0,0,0,0,0.367637492400446,0,0,0.0713603159910666,0,0,0,0,0,0,0,0,0,0,0,0,0.0354383248201509,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0.0836229892833794,0,0,0,0,0,0,0,0.0395915257443656,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.167026349221725,0,0,0.0551685782674574,0.126244826201699,0,0,0,0,0.318424127355126,0,0,0.130917321313126,0,0,0,0.138741904458023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11765801724573,0,0,0,0,0
X002241.SZ,0,0,0.375314439046615,0,0,0.00431596695456029,0,0,0,0,0,0,0,0,0,0,0,0.2108791129865,0,0,0,0,0,0,0,0,0.143632271039168,0.150047968737281,0,0,0.0259813081256056,0.0161102112760597,0.0925239010126561,0,0,0,0,0.0471474459023863,0,0,0,0,0,0,0,0,0.0132938624808223,0,0,0,0,0.0187555584737809,0,-0.0368788667698048,0,0,0,0,0
X002463.SZ,0,0,0.224563252241662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101333895282191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904602295247996,0.308114730719265,0,0,0,0,-0.0469425042757712,-0.0108766330299989,0,0.879811185411426,0,0,0,0,0,0,0,0,0,0,0,0,0.0322642115815085,0,0
X600839.SH,0,0,0,0,0,0,0.147469414277562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198292409032014,0,0.0231664562617876,0,0,0,0,0,0.0221694935388914,0,0,0,0,0.180552056788421,0.252822688517382,0,0,0,0,0.059210848304778,-2.16840434497101e-19,0,0,0,-0.273318327500886,0,0
X600584.SH,0.0820530869991208,0,0.360580106420907,0,0,0,0.0529184789677639,0,0.0820961513499268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747889160723461,0,0.133456826120871,0,0,0,0,0,0,0,0,0,0.208202959473044,0,0,-4.33680868994202e-19,0,0,0.181021568531122,0,0,0,0.0493358525291643,0,0,0,0,0,0,0,-0.0485668790309209,0,0,0.00792715703955651,0,0
X600089.SH,0.0205521713361836,0,0,0,0,0.193090804901983,0,0,0,0,0,0,0,0.154113324268105,0,0,0.17675550933226,0,0,0,0.0347572423685037,0.103980020067477,0,0,0,0,0,0,0,0,0,0,0.0559622011352098,0,0,0,0,0.0921082514387931,0,-0.022847323409099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220261812394863,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.262975546081118,-0.0932708309096167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298495471221564,0,0,0.127581076407489,0.110864959455019,0,0,0,0,0,0,0.0546865691651743,0.029321650923445,0,0,0.0426990901004084,0,0.0506001885855555,0.090016717086085,0,0.0959460767433753,0,0,0,0,0,0,0,-0.0930830429211575,0,0,0,0,0,0,0
