,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X300136.SZ,X600487.SH,X002085.SZ,X002508.SZ,X600809.SH,X002008.SZ,X600089.SH,X000157.SZ,X600177.SH,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X000559.SZ,X600699.SH,X000981.SZ,X600372.SH,X002074.SZ,X600566.SH,X600498.SH,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,6.93889390390723e-18,0.0856473234521646,0,0.106417770480909,0,0,0,0,0.244423328242098,0,0,0,0,0,0,0,0,0,0,0,0,0.0242471832126534,0,-0.0338502671820475,0,0.0751650337699195,0.104169862221397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123260673368799,0,0,0,0.0280114238038558,0,0.00447745320710168,-0.00578605571628964,0,0,0,0,0,0
X600104.SH,0,0,0,0.0145848782286875,0,0,0,0.0335804677182206,0,0,0,0,0.106138606322838,0.451922296667166,0,0,-0.0472976862401444,0,0,0,0.173616285954362,0,0,0,0.159172126284726,-0.0731224959111093,0,0.217234005863813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282750342554164,0,0,0,0.0151451640484059,-0.0216010250754583,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.00309731894586157,0,0,0,0,0.175273279544446,0,0,0.133871022218787,0.216402511529225,0,0,0,0,0,0.0147810029409451,0,0,0,0,0.0701840259656736,0,0,0.0149933755619144,0.147647094482549,0,0,0,0,0,0,0,0.008863878434145,0,0,0,0.126784193067046,0,0,0,0,0,0,0,0,0,0,0.00885947719875098,0.0112731655784617,0,0,0,0,0,0
X000651.SZ,0,0.0880689133855452,0,0,0.150355479923936,0,0,0,0,0,0,0,0.115528372362378,1.73472347597681e-18,0,0,0,0.0590283595938824,0,0,0,0,0,0,0,0,0,-0.0310501485483324,0.127786670139493,-0.0236729547733785,0,-0.018106537468721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442068149901522,0,0,0,0,-0.0105544365986283,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.11315736103264,0,0,0,0,0,0,0,0.495872283024037,0.0104841409378901,0,0,0,0,0,0,0,0.0222325472784371,0,0,0,0,0,0,0,0,0.0842885679813649,-0.0169259990695234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250480841861191,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.359877517107637,0,0,0,-0.0704104737963824,0,0,0,0,0.0935291786222799,0,0,-0.0857426309310914,0,0,0,0,0,0,-0.100745707675769,0.0136405149177464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339645157925067,0,0,-0.0576304956441046,-0.0348095731351724,0.147028246490991,0,0.0586031574980947,0,-0.018279847921708,-0.116949982532649,0.0172310502530324,-0.00531720634180838,0,0,0,0,0,0
X000725.SZ,0,0,0.0933588370208097,0,0,0,0,0,0.0497434420084245,0,0,0,0,0,0,0,0,0,0.328248401162589,0,0,0,0,0,0,0,0.0410410362357186,0.28591924779413,0,0.10615710882164,0,0,0,0,0,0,0,0,0,0.133087073133064,-0.04580610122336,0.0133909763984892,0,0,0,0,0,0.0508987322099167,0,0.15523710426923,0,0.00609128973332411,-0.00696893493420822,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.259227476308475,0,0,0,0,0,0,0.385574980948391,0,0.0396585377361282,0,0,0,0.0393187764272478,0.0202333158475071,-0.159106001412714,0,0,0,0,0,-0.0199957939716214,0,0,0,0.0826655155592546,0,0,0,0,0,0,0,0,-0.0417217147563032,0.0152950134238113,0,0,0,0,0,0,0,-0.0247158800227058,0,0,0,-0.00939048508686246,0.0166837614042645,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.262035896694231,0,0.17205316101179,0.0808796820284142,0,0,0.141251815522456,0,0,0,0,0,0,0,0,0,0.127832467721081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532459723776175,0,0,0.116341568018379,0,0,0,0,0,0,-0.0357596443973161,0.0353917270386731,0,0,0,0,0,0
X600690.SH,0,0,0,0.289122713893977,0,0,0.012606314038152,0,0,0,0,0,0.133534274504752,0.277243815032634,0,0,0,0,0,0,0,0,0,0,0,0.0718448016125234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200470047929731,0,0,0,0,0,0,0,0,0,0,0,0.0157494159240181,0,0,0,0,0,0,0
